
[00:00:00.000 --> 00:00:04.600]  今天講到的題目是約翰福音實跡括弧八
[00:14:38.720 --> 00:14:40.080]  沒有去打魚
[00:14:40.080 --> 00:14:42.200]  但是有理由相信
[00:14:42.200 --> 00:14:44.240]  他們都在附近
[00:14:44.240 --> 00:14:46.160]  都在加利利附近
[00:14:46.160 --> 00:14:49.280]  就不是在下面耶路撒冷
[00:14:49.280 --> 00:14:51.080]  意思就是說
[00:14:51.080 --> 00:14:54.360]  所有的門徒一起去了北面加利利
[00:14:54.360 --> 00:14:56.200]  待會講有原因的
[00:14:56.560 --> 00:14:57.720]  全部去了加利利
[00:14:57.720 --> 00:14:59.080]  走了很遠去了加利利
[00:14:59.080 --> 00:15:02.040]  然後這一處記載的就是彼得說
[00:15:02.040 --> 00:15:03.960]  我們去打一下魚
[00:15:03.960 --> 00:15:05.160]  是這樣的
[00:15:05.160 --> 00:15:07.480]  有些色情家就說
[00:15:07.480 --> 00:15:09.360]  彼得他們
[00:15:09.360 --> 00:15:13.880]  回去重操故業
[00:15:13.880 --> 00:15:16.160]  回去舊有生命
[00:15:16.160 --> 00:15:19.360]  這樣的方向是不對的
[00:15:19.360 --> 00:15:21.320]  但是我看聖經我覺得
[00:15:21.320 --> 00:15:23.440]  這樣的說法也未必是
[00:15:23.440 --> 00:15:25.360]  我反而覺得
[00:15:25.760 --> 00:15:28.920]  這一群門徒他們回去加利利
[00:15:28.920 --> 00:15:30.760]  剛才講了有原因的
[00:15:30.760 --> 00:15:32.360]  知道是什麼原因嗎?
[00:15:32.360 --> 00:15:34.000]  所以大家要研究一下
[00:15:34.000 --> 00:15:36.920]  耶穌復活在幾個福音書裡面記載
[00:15:36.920 --> 00:15:40.640]  耶穌叫他們去加利利等祂
[00:15:40.640 --> 00:15:42.640]  復活的時候祂說
[00:15:42.640 --> 00:15:44.840]  跟瑪利亞說
[00:15:44.840 --> 00:15:45.960]  你回去跟門徒說
[00:15:45.960 --> 00:15:47.840]  叫他們去加利利等我
[00:15:47.840 --> 00:15:51.400]  所以去加利利是耶穌叫的
[00:15:51.400 --> 00:15:54.000]  這一群門徒去到加利利
[00:15:54.000 --> 00:15:55.520]  是為了去等耶穌
[00:15:56.400 --> 00:15:57.240]  不過等
[00:15:57.240 --> 00:15:59.560]  就是一件很難的事情
[00:15:59.560 --> 00:16:00.880]  等到差不多沒什麼好做
[00:16:00.880 --> 00:16:03.400]  可能彼得覺得沒什麼好做
[00:16:03.400 --> 00:16:04.840]  我們真的去打一下魚
[00:16:04.840 --> 00:16:06.200]  或者我們真的去打一下魚
[00:16:06.200 --> 00:16:08.000]  那就沒東西吃了
[00:16:08.000 --> 00:16:09.520]  不知道等到什麼時候
[00:16:09.520 --> 00:16:10.840]  就去打魚而已
[00:16:10.840 --> 00:16:12.360]  不是說他們
[00:16:12.360 --> 00:16:15.080]  回去重操故業
[00:16:15.080 --> 00:16:16.560]  不再跟從耶穌
[00:16:16.560 --> 00:16:18.080]  未必是去到這麼盡的
[00:16:18.080 --> 00:16:20.560]  我們在經文上起碼
[00:16:20.560 --> 00:16:23.680]  覺得這樣的看法
[00:16:23.680 --> 00:16:25.320]  是合理一點
[00:16:25.880 --> 00:16:26.880]  彼得去打魚
[00:16:26.880 --> 00:16:29.320]  只是因為百無聊賴
[00:16:29.320 --> 00:16:30.640]  找些時間
[00:16:30.640 --> 00:16:32.840]  找些事情做一下去打一下魚而已
[00:16:32.840 --> 00:16:35.680]  但是他們打魚的結果
[00:16:35.680 --> 00:16:37.200]  在這裡記載是重要的
[00:16:37.200 --> 00:16:38.400]  一群
[00:16:38.400 --> 00:16:40.920]  雖然放下了一輪
[00:16:40.920 --> 00:16:42.560]  沒有打魚
[00:16:42.560 --> 00:16:46.000]  但是也是打了很多年魚
[00:16:46.000 --> 00:16:49.040]  有這樣的技能知識
[00:16:49.040 --> 00:16:51.760]  以及對那附近的水域的熟悉
[00:16:51.760 --> 00:16:53.640]  打了一整晚
[00:16:53.640 --> 00:16:54.640]  七個人
[00:16:55.240 --> 00:16:56.240]  什麼都打不到
[00:16:56.240 --> 00:16:57.880]  重要的是這個
[00:16:57.880 --> 00:16:59.640]  什麼都打不到
