
[00:00:00.000 --> 00:00:03.040]  今天我們說的是靈 靜
[00:02:57.680 --> 00:03:02.400]  他們竟不願意
[00:03:02.400 --> 00:03:04.400]  不肯
[00:03:04.400 --> 00:03:06.880]  今天我們從這段經文
[00:03:06.880 --> 00:03:09.920]  我們不要學習這群猶大的民族
[00:03:09.920 --> 00:03:13.920]  他們到了這個時候仍然不依靠神
[00:03:13.920 --> 00:03:15.520]  不回到神那裏
[00:03:15.520 --> 00:03:17.040]  反而我們要學習
[00:03:17.040 --> 00:03:19.040]  看看這段經文如何教我們
[00:03:19.040 --> 00:03:20.640]  我們有甚麼出路
[00:03:20.640 --> 00:03:23.040]  特別我們面對挑戰面對困難
[00:03:23.040 --> 00:03:25.040]  面對自己自我中心的時候
[00:03:25.040 --> 00:03:27.040]  我們如何能夠在神裏
[00:03:27.040 --> 00:03:29.040]  再一次得到力量
[00:03:29.040 --> 00:03:31.040]  我們如何能夠在神裏
[00:03:31.040 --> 00:03:35.040]  得到真正的安息
[00:03:35.040 --> 00:03:37.040]  真正心裏的平安
[00:03:37.040 --> 00:03:39.040]  安寧
[00:03:39.040 --> 00:03:41.040]  我們求上帝幫助我們去明白
[00:03:41.040 --> 00:03:43.040]  這段經文
[00:03:43.040 --> 00:03:45.040]  所以第一點我們去看的時候
[00:03:45.040 --> 00:03:47.040]  就是歸回安息
[00:03:47.040 --> 00:03:49.040]  歸回安息
[00:03:49.040 --> 00:03:51.040]  在英文你會見到
[00:03:51.040 --> 00:03:53.040]  我們一起讀一讀英文版本
[00:03:53.040 --> 00:03:55.040]  英文訊息的版本
[00:03:55.040 --> 00:03:57.040]  預備 1 2 3
[00:03:57.040 --> 00:04:07.040]  這是一個叫做
[00:04:07.040 --> 00:04:09.040]  Eugene Peterson寫的
[00:04:09.040 --> 00:04:11.040]  訊息的聖經版本
[00:04:11.040 --> 00:04:13.040]  這裏很好
[00:04:13.040 --> 00:04:15.040]  他說你們要被拯救
[00:04:15.040 --> 00:04:17.040]  是需要你們
[00:04:17.040 --> 00:04:19.040]  回頭
[00:04:19.040 --> 00:04:21.040]  去哪裏
[00:04:21.040 --> 00:04:23.040]  To me
[00:04:23.040 --> 00:04:25.040]  To me 就是以色列的聖者
[00:04:25.040 --> 00:04:27.040]  萬鈞的耶和華
[00:04:27.040 --> 00:04:29.040]  這班人他們需要得到拯救
[00:04:29.040 --> 00:04:31.040]  唯一的方法
[00:04:31.040 --> 00:04:33.040]  就是他要回到
[00:04:33.040 --> 00:04:35.040]  神那裏
[00:04:35.040 --> 00:04:37.040]  停止所有
[00:04:37.040 --> 00:04:39.040]  他們自己愚蠢的
[00:04:39.040 --> 00:04:41.040]  他們自己認為自己救自己的方法
[00:04:41.040 --> 00:04:43.040]  他們自己的努力
[00:04:43.040 --> 00:04:45.040]  只是回到神那裏
[00:04:45.040 --> 00:04:47.040]  在中文呂鎮忠
[00:04:47.040 --> 00:04:49.040]  日本說你們得救
[00:04:49.040 --> 00:04:51.040]  在乎歸回
[00:04:51.040 --> 00:04:53.040]  和安靜
[00:04:53.040 --> 00:04:55.040]  我們看看歸回安息
[00:04:55.040 --> 00:04:59.040]  歸回
[00:04:59.040 --> 00:05:01.040]  歸回這個字是甚麼
[00:05:01.040 --> 00:05:03.040]  返轉頭
[00:05:03.040 --> 00:05:05.040]  他們不需要去找
[00:05:05.040 --> 00:05:07.040]  埃及人外邦的幫助
[00:05:07.040 --> 00:05:09.040]  不需要和那些外邦人
[00:05:09.040 --> 00:05:11.040]  訂立甚麼條約
[00:05:11.040 --> 00:05:13.040]  他們只需要帶著破碎的心
[00:05:13.040 --> 00:05:15.040]  回去找回神
[00:05:15.040 --> 00:05:17.040]  聽回神的話
[00:05:17.040 --> 00:05:19.040]  順服神的安排
[00:05:19.040 --> 00:05:21.040]  這個就夠了
[00:05:21.040 --> 00:05:23.040]  返轉頭
[00:05:23.040 --> 00:05:25.040]  我初時來到拍攝
[00:05:25.040 --> 00:05:27.040]  不過現在經常都是
[00:05:27.040 --> 00:05:29.040]  駕車有時經常入了一些
[00:05:29.040 --> 00:05:31.040]  掘頭路
[00:05:31.040 --> 00:05:33.040]  或者有些牌的路
[00:05:33.040 --> 00:05:35.040]  你就知道這些路
[00:05:35.040 --> 00:05:37.040]  是不能穿過去的
[00:05:37.040 --> 00:05:39.040]  那你怎樣做
[00:05:39.040 --> 00:05:41.040]  返轉頭
[00:05:41.040 --> 00:05:43.040]  在適當的位置
[00:05:43.040 --> 00:05:45.040]  適當的時間 適當的位置
[00:05:45.040 --> 00:05:47.040]  心急的人就會馬上
[00:05:47.040 --> 00:05:49.040]  看看有沒有警察
[00:05:49.040 --> 00:05:51.040]  那段時間能不能回頭
[00:05:51.040 --> 00:05:53.040]  適當的時間 適當的位置
[00:05:53.040 --> 00:05:55.040]  返轉頭
[00:05:55.040 --> 00:05:57.040]  就是這麼簡單
[00:05:57.040 --> 00:05:59.040]  弟兄姊妹
[00:05:59.040 --> 00:06:01.040]  雖然走了一點點冤枉路
[00:06:01.040 --> 00:06:03.040]  但是總好過
[00:06:03.040 --> 00:06:05.040]  一路坐下去
[00:06:05.040 --> 00:06:07.040]  返轉頭
[00:06:07.040 --> 00:06:09.040]  我們信仰的路都是
[00:06:09.040 --> 00:06:11.040]  哪裡你犯了罪
[00:06:11.040 --> 00:06:13.040]  你在神面前你認罪
[00:06:13.040 --> 00:06:15.040]  神就赦免你
[00:06:15.040 --> 00:06:17.040]  只要我們真心轉向他的時候
[00:06:17.040 --> 00:06:19.040]  神一定會
[00:06:19.040 --> 00:06:21.040]  理睬我們
[00:06:21.040 --> 00:06:23.040]  神不會不理睬我們
[00:06:23.040 --> 00:06:25.040]  這個是我們赦罪的確據
[00:06:25.040 --> 00:06:27.040]  歸回
[00:06:27.040 --> 00:06:29.040]  按食
[00:06:29.040 --> 00:06:31.040]  按食
[00:06:31.040 --> 00:06:33.040]  按食是什麼意思
[00:06:33.040 --> 00:06:35.040]  就是
[00:06:35.040 --> 00:06:37.040]  你停
[00:06:37.040 --> 00:06:39.040]  不要再靠自己
[00:06:39.040 --> 00:06:41.040]  停下來不要再靠自己
[00:06:41.040 --> 00:06:43.040]  為什麼
[00:06:43.040 --> 00:06:45.040]  靠自己的意思就是
[00:06:45.040 --> 00:06:47.040]  代表你向神說神我獨立了
[00:06:47.040 --> 00:06:49.040]  我不需要靠你
[00:06:49.040 --> 00:06:53.040]  你想想
[00:06:53.040 --> 00:06:55.040]  這是一個罪
[00:06:55.040 --> 00:06:57.040]  因為你覺得你不再需要神
[00:06:57.040 --> 00:06:59.040]  你不用靠神
[00:06:59.040 --> 00:07:01.040]  你覺得自己生活很好
[00:07:01.040 --> 00:07:03.040]  我的事我自己決定
[00:07:03.040 --> 00:07:05.040]  不需要神你加入我的生活當中
[00:07:05.040 --> 00:07:07.040]  說得好聽點就是
[00:07:07.040 --> 00:07:09.040]  神我長大了我懂得自己做決定
[00:07:09.040 --> 00:07:11.040]  不好聽點就是
[00:07:11.040 --> 00:07:13.040]  你根本就是任意妄為
[00:07:13.040 --> 00:07:15.040]  特別我們要留意
[00:07:15.040 --> 00:07:17.040]  弟兄姊妹有時我們人
[00:07:17.040 --> 00:07:19.040]  有時會性格就是
[00:07:19.040 --> 00:07:21.040]  我們自己的事自己處理
[00:07:21.040 --> 00:07:23.040]  不要靠人
[00:07:23.040 --> 00:07:25.040]  但這個會不會在你神
[00:07:25.040 --> 00:07:27.040]  在信仰裏面你都會經歷到
[00:07:27.040 --> 00:07:29.040]  你不是那麼懂得依靠神
[00:07:29.040 --> 00:07:33.040]  我初信的時候有一個比喻我經常都很記得
[00:07:33.040 --> 00:07:35.040]  就是有一個比喻
[00:07:35.040 --> 00:07:37.040]  有一個人他上去一個遊船
[00:07:37.040 --> 00:07:39.040]  人家送了一張票給他
[00:07:39.040 --> 00:07:41.040]  搭遊船
[00:07:41.040 --> 00:07:43.040]  在座有很多弟兄姊妹
[00:07:43.040 --> 00:07:45.040]  都會搭遊船去玩
[00:07:45.040 --> 00:07:47.040]  搭那些大的遊船
[00:07:47.040 --> 00:07:49.040]  上去的時候
[00:07:49.040 --> 00:07:51.040]  你知不知道他在做什麼
[00:07:51.040 --> 00:07:53.040]  帶著麵包
[00:07:53.040 --> 00:07:55.040]  帶著果醬
[00:07:55.040 --> 00:07:57.040]  帶著很多食物上去
[00:07:57.040 --> 00:08:01.040]  然後遊船有很多東西玩
[00:08:01.040 --> 00:08:03.040]  然後他出來
[00:08:03.040 --> 00:08:05.040]  周圍走走看風景
[00:08:05.040 --> 00:08:07.040]  看到人家玩得很開心
[00:08:07.040 --> 00:08:09.040]  他又不夠膽去那些地方玩
[00:08:09.040 --> 00:08:13.040]  結果差不多到
[00:08:13.040 --> 00:08:15.040]  他下船那一刻
[00:08:15.040 --> 00:08:17.040]  他的朋友問他
[00:08:17.040 --> 00:08:19.040]  給他一張票的朋友問他
[00:08:19.040 --> 00:08:21.040]  你玩得怎樣?開心嗎?
[00:08:21.040 --> 00:08:23.040]  他說都幾開心
[00:08:23.040 --> 00:08:25.040]  然後那個朋友就問
[00:08:25.040 --> 00:08:27.040]  你在遊船玩過什麼?吃過什麼?
[00:08:27.040 --> 00:08:29.040]  沒有啊!我就是吃自己帶上去的麵包
[00:08:29.040 --> 00:08:31.040]  果醬和自己在船上周圍
[00:08:31.040 --> 00:08:33.040]  看風景
[00:08:33.040 --> 00:08:35.040]  然後他朋友就很好奇說
[00:08:35.040 --> 00:08:37.040]  你有沒有吃自助餐呢?
[00:08:37.040 --> 00:08:39.040]  幾間餐廳的自助餐
[00:08:39.040 --> 00:08:41.040]  是隨便吃的
[00:08:41.040 --> 00:08:43.040]  你的船票是全包的
[00:08:43.040 --> 00:08:45.040]  你有沒有去那些娛樂地方玩
[00:08:45.040 --> 00:08:47.040]  你的票是全部包的
[00:08:47.040 --> 00:08:53.040]  弟兄姊妹
[00:08:53.040 --> 00:08:55.040]  今天我們都是
[00:08:55.040 --> 00:08:57.040]  神拯救了我們的時候
[00:08:57.040 --> 00:09:01.040]  他為我們預備了一個很豐盛的生命
[00:09:01.040 --> 00:09:03.040]  這個是包含在我們的舊恩
[00:09:03.040 --> 00:09:07.040]  在我們的血脂裡面已經得著
[00:09:07.040 --> 00:09:09.040]  永生舊恩
[00:09:09.040 --> 00:09:11.040]  但是我們經常
[00:09:11.040 --> 00:09:13.040]  不去拿的
[00:09:13.040 --> 00:09:17.040]  我們經常不去拿
[00:09:17.040 --> 00:09:19.040]  神已經白白地帶出來給我們
[00:09:19.040 --> 00:09:21.040]  我們不去拿
[00:09:21.040 --> 00:09:25.040]  有人在這個世界上
[00:09:25.040 --> 00:09:27.040]  很強調自己的能力
[00:09:27.040 --> 00:09:29.040]  很強調
[00:09:29.040 --> 00:09:31.040]  靠兵靠馬
[00:09:31.040 --> 00:09:33.040]  就好像昔日這班人一樣
[00:09:33.040 --> 00:09:35.040]  他們很講求在這個困難裡面
[00:09:35.040 --> 00:09:37.040]  究竟我可以有什麼的
[00:09:37.040 --> 00:09:39.040]  力量去面對
[00:09:39.040 --> 00:09:41.040]  另外一個的困難呢?
[00:09:41.040 --> 00:09:43.040]  所以不斷靠自己
[00:09:43.040 --> 00:09:45.040]  想很多的方法
[00:09:45.040 --> 00:09:49.040]  世界也是這樣
[00:09:49.040 --> 00:09:51.040]  如果你們留意
[00:09:51.040 --> 00:09:53.040]  我們這個世界
[00:09:53.040 --> 00:09:55.040]  不斷灌輸一個訊息
[00:09:55.040 --> 00:09:57.040]  就是靠自己
[00:09:57.040 --> 00:09:59.040]  這個世界上
[00:09:59.040 --> 00:10:01.040]  很多東西都不可靠
[00:10:01.040 --> 00:10:03.040]  唯有你要信得過自己
[00:10:03.040 --> 00:10:05.040]  靠自己
[00:10:05.040 --> 00:10:07.040]  我不是說對自己
[00:10:07.040 --> 00:10:09.040]  沒有信心是對的
[00:10:09.040 --> 00:10:11.040]  我們也要有信心
[00:10:11.040 --> 00:10:13.040]  但是這個信心
[00:10:13.040 --> 00:10:15.040]  是從神那裡而來
[00:10:15.040 --> 00:10:17.040]  因為我們認識神
[00:10:17.040 --> 00:10:19.040]  認識神做我們這個的我
[00:10:19.040 --> 00:10:21.040]  以致我們對自己有信心
[00:10:21.040 --> 00:10:23.040]  但是這個不等於我們要靠自己
[00:10:23.040 --> 00:10:25.040]  有沒有聽過流行曲?
[00:10:27.040 --> 00:10:29.040]  有沒有聽過?
[00:10:29.040 --> 00:10:31.040]  很流行的
[00:10:31.040 --> 00:10:33.040]  應該是90年代頭
[00:10:33.040 --> 00:10:37.040]  這首流行曲說
[00:10:37.040 --> 00:10:39.040]  靠自己
[00:10:39.040 --> 00:10:41.040]  這個世界上最重要
[00:10:41.040 --> 00:10:43.040]  我們要靠自己
[00:10:43.040 --> 00:10:45.040]  才再靠身邊相信身邊的人
[00:10:45.040 --> 00:10:47.040]  靠自己
[00:10:47.040 --> 00:10:51.040]  這個你們不認識不要緊
[00:10:51.040 --> 00:10:53.040]  這個認不認識?下一個
[00:10:53.040 --> 00:10:55.040]  認不認識?
[00:10:55.040 --> 00:10:57.040]  又不認識?
[00:10:57.040 --> 00:10:59.040]  洪荒之力
[00:10:59.040 --> 00:11:03.040]  成熟的頂尖們知道什麼叫洪荒之力嗎?
[00:11:03.040 --> 00:11:07.040]  最近因為在奧運裡面
[00:11:07.040 --> 00:11:09.040]  中國有個選手拿了獎
[00:11:09.040 --> 00:11:11.040]  然後他就說自己用了洪荒之力
[00:11:11.040 --> 00:11:13.040]  盡了洪荒之力
[00:11:13.040 --> 00:11:15.040]  是一個很流行的
[00:11:15.040 --> 00:11:17.040]  知道是什麼意思嗎?
[00:11:17.040 --> 00:11:19.040]  其實本身也不是這麼好的意思
[00:11:19.040 --> 00:11:21.040]  在網絡小說
[00:11:21.040 --> 00:11:23.040]  洪荒之力就是集合那些妖魔
[00:11:23.040 --> 00:11:25.040]  邪惡力量上身的力量
[00:11:25.040 --> 00:11:27.040]  混為一體發揮這個力量
[00:11:27.040 --> 00:11:33.040]  頂尖姐妹
[00:11:33.040 --> 00:11:35.040]  我們今天很有趣
[00:11:35.040 --> 00:11:37.040]  這個世界很多人不是靠自己求神
[00:11:37.040 --> 00:11:39.040]  問卜
[00:11:39.040 --> 00:11:41.040]  靠很多其他的東西
[00:11:41.040 --> 00:11:43.040]  去過我們的生活面對困難
[00:11:43.040 --> 00:11:45.040]  但是我們今天
[00:11:45.040 --> 00:11:47.040]  在信仰裡面靠什麼呢?
[00:11:47.040 --> 00:11:49.040]  有一首詩歌
[00:11:49.040 --> 00:11:51.040]  我想起是比較古老的
[00:11:51.040 --> 00:11:53.040]  在我的心裡面經常提醒我
[00:11:53.040 --> 00:11:55.040]  這首歌叫做
[00:11:55.040 --> 00:11:57.040]  今要主自己
[00:11:57.040 --> 00:11:59.040]  詩歌裡面說什麼呢?
[00:11:59.040 --> 00:12:01.040]  以前我是要祝福
[00:12:01.040 --> 00:12:03.040]  現在我要主
[00:12:03.040 --> 00:12:05.040]  以前我憑著感覺
[00:12:05.040 --> 00:12:07.040]  現在我是要聽神的說話
[00:12:07.040 --> 00:12:09.040]  以前我是要求神
[00:12:09.040 --> 00:12:11.040]  給我恩賜
[00:12:11.040 --> 00:12:13.040]  現在我只需要
[00:12:13.040 --> 00:12:15.040]  賜恩主的主
[00:12:15.040 --> 00:12:17.040]  以前我經常尋求醫治
[00:12:17.040 --> 00:12:19.040]  但是現在
[00:12:19.040 --> 00:12:21.040]  我只需要主祂自己就夠了
[00:12:21.040 --> 00:12:23.040]  永遠高舉耶穌
[00:12:23.040 --> 00:12:25.040]  讚美主永不止息
[00:12:25.040 --> 00:12:27.040]  一切盡在耶穌裡面
[00:12:27.040 --> 00:12:29.040]  唯有主耶穌
[00:12:29.040 --> 00:12:31.040]  就是我的一切
[00:12:31.040 --> 00:12:33.040]  這個就是我們信仰裡面的精妙
[00:12:33.040 --> 00:12:35.040]  弟兄姊妹
[00:12:35.040 --> 00:12:37.040]  我們能夠有神
[00:12:37.040 --> 00:12:39.040]  有耶穌在我們生命當中的時候
[00:12:39.040 --> 00:12:41.040]  我們就一無所缺
[00:12:41.040 --> 00:12:43.040]  其他的東西都不再重要
[00:12:43.040 --> 00:12:45.040]  有神在我們生命當中的時候
[00:12:45.040 --> 00:12:47.040]  有這個力量的時候
[00:12:47.040 --> 00:12:51.040]  我們內心就得著真正的安息
[00:12:51.040 --> 00:12:53.040]  歸回安息
[00:12:53.040 --> 00:12:55.040]  就是我們
[00:12:55.040 --> 00:12:57.040]  回到神那裡
[00:12:57.040 --> 00:12:59.040]  停止不再靠自己
[00:12:59.040 --> 00:13:01.040]  靠神
[00:13:01.040 --> 00:13:03.040]  第二點
[00:13:03.040 --> 00:13:05.040]  平靜安穩
[00:13:05.040 --> 00:13:07.040]  我們再讀一句英文
[00:13:07.040 --> 00:13:09.040]  123
[00:13:15.040 --> 00:13:17.040]  是完全這樣
[00:13:17.040 --> 00:13:19.040]  倚靠
[00:13:19.040 --> 00:13:21.040]  神
[00:13:21.040 --> 00:13:23.040]  這個「me」不是自己
[00:13:23.040 --> 00:13:25.040]  是神
[00:13:25.040 --> 00:13:27.040]  萬軍的耶和華 以色列的聖者
[00:13:27.040 --> 00:13:29.040]  是完完全全這樣
[00:13:29.040 --> 00:13:31.040]  倚靠下去
[00:13:31.040 --> 00:13:33.040]  你們之所以得力
[00:13:33.040 --> 00:13:35.040]  是在於寧靜
[00:13:35.040 --> 00:13:37.040]  和信靠
[00:13:37.040 --> 00:13:39.040]  寧靜和信靠
[00:13:39.040 --> 00:13:41.040]  當時這些猶大人他們指望力量
[00:13:41.040 --> 00:13:43.040]  他們想得到力量
[00:13:43.040 --> 00:13:45.040]  自己找自己的力量回來
[00:13:45.040 --> 00:13:47.040]  結果就是失望 痛苦
[00:13:47.040 --> 00:13:49.040]  失敗
[00:13:49.040 --> 00:13:51.040]  所以神其實提醒我們
[00:13:51.040 --> 00:13:53.040]  要平靜安穩
[00:13:53.040 --> 00:13:55.040]  你想想
[00:13:55.040 --> 00:13:57.040]  當時這些猶大民族
[00:13:57.040 --> 00:13:59.040]  他們面對的困難
[00:13:59.040 --> 00:14:01.040]  其實真是打倒了
[00:14:01.040 --> 00:14:03.040]  人家大軍壓境
[00:14:03.040 --> 00:14:05.040]  自己生命危在旦夕
[00:14:05.040 --> 00:14:09.040]  周圍的環境很亂
[00:14:09.040 --> 00:14:11.040]  你說 嘩 這麼亂
[00:14:11.040 --> 00:14:13.040]  正常人都會害怕
[00:14:13.040 --> 00:14:15.040]  都會生氣 都會周圍找辦法
[00:14:15.040 --> 00:14:17.040]  是不是
[00:14:17.040 --> 00:14:19.040]  這個是很正常
[00:14:19.040 --> 00:14:21.040]  我們都會
[00:14:21.040 --> 00:14:23.040]  今天你們遲不遲出門口
[00:14:23.040 --> 00:14:27.040]  你想想
[00:14:27.040 --> 00:14:29.040]  通常我們都是遲回來 遲出門口
[00:14:29.040 --> 00:14:31.040]  你的人會比較容易
[00:14:31.040 --> 00:14:33.040]  急一點 容易生氣一點
[00:14:33.040 --> 00:14:35.040]  容易生氣一點
[00:14:35.040 --> 00:14:37.040]  就會和自己身邊的老公老婆
[00:14:37.040 --> 00:14:39.040]  容易會
[00:14:39.040 --> 00:14:41.040]  吵架的機會會大一點
[00:14:41.040 --> 00:14:43.040]  和自己子女
[00:14:43.040 --> 00:14:45.040]  的衝突又會容易多一點
[00:14:45.040 --> 00:14:47.040]  開車又會緊張一點
[00:14:47.040 --> 00:14:51.040]  因為我們有時候
[00:14:51.040 --> 00:14:53.040]  在這些環境裡 我們急
[00:14:53.040 --> 00:14:55.040]  我們會生氣
[00:14:55.040 --> 00:14:59.040]  在前幾天
[00:14:59.040 --> 00:15:01.040]  有一個早上我就去到這個草地
[00:15:01.040 --> 00:15:03.040]  看不看得到
[00:15:03.040 --> 00:15:05.040]  其實是一個很漂亮的草地
[00:15:05.040 --> 00:15:07.040]  天氣又好
[00:15:07.040 --> 00:15:09.040]  拍攝裡面我覺得
[00:15:09.040 --> 00:15:11.040]  很舒服的地方
[00:15:11.040 --> 00:15:13.040]  我們家裡走出去附近
[00:15:13.040 --> 00:15:15.040]  總是有一塊草地
[00:15:15.040 --> 00:15:17.040]  不過今天那天我坐到
[00:15:17.040 --> 00:15:19.040]  這個草地的時候
[00:15:19.040 --> 00:15:21.040]  我第一次坐這個草地 我覺得很舒服
[00:15:21.040 --> 00:15:23.040]  但坐下去的時候
[00:15:23.040 --> 00:15:25.040]  我發現有一個問題
[00:15:25.040 --> 00:15:27.040]  看不看得到
[00:15:27.040 --> 00:15:29.040]  有什麼問題
[00:15:29.040 --> 00:15:33.040]  這個草地後面
[00:15:33.040 --> 00:15:35.040]  其實是一條很繁忙的
[00:15:35.040 --> 00:15:37.040]  交通通道
[00:15:37.040 --> 00:15:39.040]  south street
[00:15:39.040 --> 00:15:41.040]  早上那些車就是
[00:15:41.040 --> 00:15:43.040]  不停地不停地
[00:15:43.040 --> 00:15:45.040]  在那邊不停地過
[00:15:45.040 --> 00:15:47.040]  所以當我坐下的時候
[00:15:47.040 --> 00:15:49.040]  看著這麼寧靜
[00:15:49.040 --> 00:15:51.040]  這麼舒服的草地 這麼好的陽光
[00:15:51.040 --> 00:15:53.040]  但是前面的車
[00:15:53.040 --> 00:15:55.040]  一來在前面不停地
[00:15:55.040 --> 00:15:57.040]  很快
[00:15:57.040 --> 00:15:59.040]  二來那些車聲
[00:15:59.040 --> 00:16:01.040]  是很大聲的 因為周圍很靜
[00:16:01.040 --> 00:16:03.040]  很大聲
[00:16:03.040 --> 00:16:05.040]  我坐下的時候覺得
[00:16:05.040 --> 00:16:07.040]  這麼漂亮的草地 我一心想著
[00:16:07.040 --> 00:16:09.040]  找這麼好的地方來安靜
[00:16:09.040 --> 00:16:11.040]  親近神
[00:16:11.040 --> 00:16:13.040]  但人又懶 又不想再走去別的地方
[00:16:13.040 --> 00:16:17.040]  我坐下的時候 初頭也有一點煩躁
[00:16:17.040 --> 00:16:19.040]  不是很能夠安靜
[00:16:19.040 --> 00:16:23.040]  但是慢慢靜下來
[00:16:23.040 --> 00:16:25.040]  祈禱
[00:16:25.040 --> 00:16:27.040]  安靜 靜下來
[00:16:27.040 --> 00:16:29.040]  很有趣
[00:16:29.040 --> 00:16:31.040]  那些車仍然在前面
[00:16:31.040 --> 00:16:33.040]  不停地轉
[00:16:33.040 --> 00:16:35.040]  聲音還是這麼大
[00:16:35.040 --> 00:16:37.040]  但是我開始好像
[00:16:37.040 --> 00:16:39.040]  聽不到那些聲音一樣
[00:16:39.040 --> 00:16:41.040]  人越來越靜
[00:16:41.040 --> 00:16:43.040]  很平靜地去到神面前
[00:16:43.040 --> 00:16:45.040]  去和神聊天
[00:16:45.040 --> 00:16:49.040]  內心的平靜
[00:16:49.040 --> 00:16:51.040]  安穩
[00:16:51.040 --> 00:16:55.040]  安穩是什麼意思
[00:16:55.040 --> 00:16:57.040]  信靠 信賴
[00:16:57.040 --> 00:16:59.040]  就好像人將自己
[00:16:59.040 --> 00:17:01.040]  交託給一個很真誠
[00:17:01.040 --> 00:17:03.040]  很足以信賴的人
[00:17:03.040 --> 00:17:05.040]  得到一些很肯定和安慰
[00:17:05.040 --> 00:17:07.040]  正如我們知道
[00:17:07.040 --> 00:17:09.040]  我們的生命是交給一個
[00:17:09.040 --> 00:17:11.040]  信實的神
[00:17:11.040 --> 00:17:13.040]  我們很信得過他
[00:17:13.040 --> 00:17:15.040]  所以有時候你留意一下
[00:17:15.040 --> 00:17:17.040]  小朋友 特別是嬰兒
[00:17:17.040 --> 00:17:19.040]  喝母乳的嬰兒
