
[00:00:00.000 --> 00:00:02.540]  請大家一齊低頭祈禱
[00:02:37.420 --> 00:02:39.420]  他是一個利比亞人
[00:02:39.420 --> 00:02:41.420]  來到尼日利亞這個地方
[00:02:41.420 --> 00:02:43.420]  這個地方叫做
[00:02:43.420 --> 00:02:45.420]  Logos
[00:02:45.420 --> 00:02:47.420]  這個城鎮裏面
[00:02:47.420 --> 00:02:49.420]  一個很大的城市
[00:02:49.420 --> 00:02:51.420]  很多人口
[00:02:51.420 --> 00:02:53.420]  很多病者來到這裏
[00:02:53.420 --> 00:02:55.420]  開始有些咳嗽
[00:02:55.420 --> 00:02:57.420]  越來越嚴重
[00:02:57.420 --> 00:02:59.420]  但是他又要趕著
[00:02:59.420 --> 00:03:01.420]  開一個國際的會議
[00:03:01.420 --> 00:03:03.420]  很緊張一定要出醫院
[00:03:03.420 --> 00:03:05.420]  當時有一個主觀的
[00:03:05.420 --> 00:03:07.420]  一個醫生
[00:03:07.420 --> 00:03:09.420]  叫做Ada Devil
[00:03:09.420 --> 00:03:11.420]  他就說為了公眾的利益
[00:03:11.420 --> 00:03:13.420]  我一定要不讓你走
[00:03:13.420 --> 00:03:15.420]  因為懷疑你
[00:03:15.420 --> 00:03:17.420]  這個病毒是怎樣
[00:03:17.420 --> 00:03:19.420]  很大的壓力
[00:03:21.420 --> 00:03:23.420]  這個利比亞的政府
[00:03:23.420 --> 00:03:25.420]  施這個醫院很大的壓力
[00:03:25.420 --> 00:03:27.420]  要他放人一定要在一個很重要的會議
[00:03:27.420 --> 00:03:29.420]  但是這個醫生
[00:03:29.420 --> 00:03:31.420]  主觀醫生
[00:03:31.420 --> 00:03:33.420]  他說不行
[00:03:33.420 --> 00:03:35.420]  為了公眾的利益
[00:03:35.420 --> 00:03:37.420]  後來確診了
[00:03:37.420 --> 00:03:39.420]  原來真的是為了這個
[00:03:39.420 --> 00:03:41.420]  伊波拉的病
[00:03:41.420 --> 00:03:43.420]  後來還是死在醫院
[00:03:43.420 --> 00:03:45.420]  造成很大的恐慌
[00:03:45.420 --> 00:03:49.420]  片裏面我想也是真事
[00:03:49.420 --> 00:03:51.420]  很多禱告的鏡頭
[00:03:51.420 --> 00:03:53.420]  很多醫護人員
[00:03:53.420 --> 00:03:55.420]  私人裏面或者在醫院裏面禱告
[00:03:55.420 --> 00:03:57.420]  其實很多的
[00:03:57.420 --> 00:03:59.420]  都是一些
[00:03:59.420 --> 00:04:01.420]  員工都是基督徒
[00:04:01.420 --> 00:04:03.420]  93日
[00:04:03.420 --> 00:04:05.420]  結果控制到
[00:04:05.420 --> 00:04:07.420]  當然這個主管
[00:04:07.420 --> 00:04:09.420]  Ada Devil
[00:04:09.420 --> 00:04:11.420]  就犧牲了
[00:04:11.420 --> 00:04:13.420]  但是他的犧牲你會看到
[00:04:13.420 --> 00:04:15.420]  他是有一個
[00:04:15.420 --> 00:04:17.420]  為了人民的需要
[00:04:17.420 --> 00:04:19.420]  為了人民的好處
[00:04:19.420 --> 00:04:21.420]  去寫他的生命
[00:04:21.420 --> 00:04:23.420]  很努力的去
[00:04:23.420 --> 00:04:25.420]  電影裏面描寫他很忙碌
[00:04:25.420 --> 00:04:27.420]  日夜不眠不休
[00:04:27.420 --> 00:04:29.420]  為了這個疫症的抗疫
[00:04:29.420 --> 00:04:31.420]  去很努力
[00:04:31.420 --> 00:04:33.420]  但是我們看到這個真人真事
[00:04:33.420 --> 00:04:35.420]  這個疫症
[00:04:35.420 --> 00:04:37.420]  就是因為這樣的犧牲
[00:04:37.420 --> 00:04:39.420]  能夠可以歇止
[00:04:39.420 --> 00:04:41.420]  我們今天看這個經文
[00:04:41.420 --> 00:04:43.420]  就是講到主的復活
[00:04:43.420 --> 00:04:45.420]  主耶穌戰勝了死亡和罪惡
[00:04:45.420 --> 00:04:47.420]  叫我們
[00:04:47.420 --> 00:04:49.420]  在這個很難以想像
[00:04:49.420 --> 00:04:51.420]  這個復活的事情
[00:04:51.420 --> 00:04:53.420]  真是發生了
[00:04:53.420 --> 00:04:55.420]  而這個事情使得我們
[00:04:55.420 --> 00:04:57.420]  能夠去有了這個
[00:04:57.420 --> 00:04:59.420]  恩典
[00:04:59.420 --> 00:05:01.420]  神的復活的恩典
[00:05:01.420 --> 00:05:03.420]  剛才我們唱詩歌
[00:05:03.420 --> 00:05:05.420]  主要是為我們復活
[00:05:05.420 --> 00:05:07.420]  也是為了我們
[00:05:07.420 --> 00:05:09.420]  對你和我有什麼意義呢
[00:05:09.420 --> 00:05:11.420]  對我們今天面對這個疫症又有什麼意義呢
[00:05:11.420 --> 00:05:13.420]  我相信很值得我們去想
[00:05:13.420 --> 00:05:15.420]  我們看看這段經文
[00:05:15.420 --> 00:05:17.420]  我們看20章
[00:05:17.420 --> 00:05:19.420]  先看一節到第十節
[00:05:19.420 --> 00:05:21.420]  講到一個空的墳墓
[00:05:21.420 --> 00:05:23.420]  空的墳墓當然是講到
[00:05:23.420 --> 00:05:25.420]  復活了的主
[00:05:25.420 --> 00:05:27.420]  一個很明顯的現象
[00:05:27.420 --> 00:05:29.420]  墳墓是空的
[00:05:29.420 --> 00:05:31.420]  之前我們講到
[00:05:31.420 --> 00:05:33.420]  主被安葬
[00:05:33.420 --> 00:05:35.420]  去到一個
[00:05:35.420 --> 00:05:37.420]  財主的墳墓裏面
[00:05:37.420 --> 00:05:39.420]  這個是
[00:05:39.420 --> 00:05:41.420]  這個
[00:05:41.420 --> 00:05:43.420]  阿瑪
[00:05:43.420 --> 00:05:45.420]  阿利瑪泰的
[00:05:45.420 --> 00:05:47.420]  一個藥室
[00:05:47.420 --> 00:05:49.420]  安葬在墳墓裏面
[00:05:49.420 --> 00:05:51.420]  然後包紮好
[00:05:51.420 --> 00:05:53.420]  他們用了很多的布料
[00:05:53.420 --> 00:05:55.420]  一些香料
[00:05:55.420 --> 00:05:57.420]  裹著耶穌的身體
[00:05:57.420 --> 00:05:59.420]  然後放在墓穴裏面
[00:05:59.420 --> 00:06:01.420]  這個就講到
[00:06:01.420 --> 00:06:03.420]  首先有一個人物出現
[00:06:03.420 --> 00:06:05.420]  這個就是瑪利亞
[00:06:05.420 --> 00:06:07.420]  七天的第一天清早
[00:06:07.420 --> 00:06:09.420]  就是星期天
[00:06:09.420 --> 00:06:11.420]  這個莫大拉的瑪利亞
[00:06:11.420 --> 00:06:13.420]  就來到墳墓看見石頭
[00:06:13.420 --> 00:06:15.420]  已從墳墓拿開了
[00:06:15.420 --> 00:06:17.420]  就跑來見
[00:06:17.420 --> 00:06:19.420]  西門彼得和耶穌所愛的那門徒
[00:06:19.420 --> 00:06:21.420]  對他們說
[00:06:21.420 --> 00:06:23.420]  有人從墳墓裏把主
[00:06:23.420 --> 00:06:25.420]  移走了
[00:06:25.420 --> 00:06:27.420]  我們不知道他們
[00:06:27.420 --> 00:06:29.420]  把他放在那裏
[00:06:29.420 --> 00:06:31.420]  這個開始就是兩節
[00:06:31.420 --> 00:06:33.420]  很簡單就講到
[00:06:33.420 --> 00:06:35.420]  你會發覺一早就來到了
[00:06:35.420 --> 00:06:37.420]  就是說瑪利亞
[00:06:37.420 --> 00:06:39.420]  關注這件事情
[00:06:39.420 --> 00:06:41.420]  很愛主耶穌
[00:06:41.420 --> 00:06:43.420]  在馬可福音記載
[00:06:43.420 --> 00:06:45.420]  是一些婦女
[00:06:45.420 --> 00:06:47.420]  他們想用香膏
[00:06:47.420 --> 00:06:49.420]  去供耶穌的身體
[00:06:49.420 --> 00:06:51.420]  一早就來到
[00:06:51.420 --> 00:06:53.420]  我們會看到
[00:06:53.420 --> 00:06:55.420]  很特別
[00:06:55.420 --> 00:06:57.420]  其他的福音書
[00:06:57.420 --> 00:06:59.420]  多數都是講一群的婦女
[00:06:59.420 --> 00:07:01.420]  但這裏唯獨是
[00:07:01.420 --> 00:07:03.420]  講瑪利亞一個人
[00:07:03.420 --> 00:07:05.420]  然後我們看下文
[00:07:05.420 --> 00:07:07.420]  這一節繼續講瑪利亞
[00:07:07.420 --> 00:07:09.420]  很明顯約翰福音
[00:07:09.420 --> 00:07:11.420]  是強調瑪利亞的特別地方
[00:07:11.420 --> 00:07:13.420]  亦都是你和我學習
[00:07:13.420 --> 00:07:15.420]  如何去認識主的復活
[00:07:15.420 --> 00:07:17.420]  的一個過程
[00:07:17.420 --> 00:07:19.420]  我們看看瑪利亞
[00:07:19.420 --> 00:07:21.420]  為何獨特他
[00:07:21.420 --> 00:07:23.420]  特別提到他
[00:07:23.420 --> 00:07:25.420]  我們知道瑪利亞
[00:07:25.420 --> 00:07:27.420]  如果在其他的福音書看到
[00:07:27.420 --> 00:07:29.420]  特別是路加福音第八章
[00:07:29.420 --> 00:07:31.420]  講到他和一些婦女
[00:07:31.420 --> 00:07:33.420]  和耶穌基督的一些門徒
[00:07:33.420 --> 00:07:35.420]  在福音的工作
[00:07:35.420 --> 00:07:37.420]  並且他得到耶穌基督的醫治
[00:07:37.420 --> 00:07:39.420]  有七個鬼
[00:07:39.420 --> 00:07:41.420]  被耶穌基督趕走
[00:07:41.420 --> 00:07:43.420]  所以他對主耶穌
[00:07:43.420 --> 00:07:45.420]  很有一個恩情
[00:07:45.420 --> 00:07:47.420]  而來到第十九章
[00:07:47.420 --> 00:07:49.420]  當耶穌基督被釘的時候
[00:07:49.420 --> 00:07:51.420]  他亦都在十字架附近
[00:07:51.420 --> 00:07:53.420]  看著耶穌基督
[00:07:53.420 --> 00:07:55.420]  當人要離開耶穌基督
[00:07:55.420 --> 00:07:57.420]  很害怕的時候
[00:07:57.420 --> 00:07:59.420]  他卻是很親近主耶穌
[00:07:59.420 --> 00:08:01.420]  當門徒都要四散的時候
[00:08:01.420 --> 00:08:03.420]  耶穌基督的愛仍然維持在這裡
[00:08:03.420 --> 00:08:05.420]  有時候我們想想
[00:08:05.420 --> 00:08:07.420]  在一些很危難的時候
[00:08:07.420 --> 00:08:09.420]  在當中的時候
[00:08:09.420 --> 00:08:11.420]  我們覺得主的能力在不在這裡
[00:08:11.420 --> 00:08:13.420]  好像看不到
[00:08:13.420 --> 00:08:15.420]  但是瑪利亞的信心很堅固
[00:08:15.420 --> 00:08:17.420]  他仍然很愛主耶穌
[00:08:17.420 --> 00:08:19.420]  所以一種的關係
[00:08:19.420 --> 00:08:21.420]  一種的情很深
[00:08:21.420 --> 00:08:23.420]  我就想起一個弟兄
[00:08:23.420 --> 00:08:25.420]  他讀會計
[00:08:25.420 --> 00:08:27.420]  你突然之間會讀會計
[00:08:27.420 --> 00:08:29.420]  我們知道要考很多試
[00:08:29.420 --> 00:08:31.420]  這個弟兄
[00:08:31.420 --> 00:08:33.420]  不是很好
[00:08:33.420 --> 00:08:35.420]  結果考不到
[00:08:35.420 --> 00:08:37.420]  他一直讀
[00:08:37.420 --> 00:08:39.420]  但是拿不到很好
[00:08:39.420 --> 00:08:41.420]  覺得自己很沒用
[00:08:41.420 --> 00:08:43.420]  加上多年前
[00:08:43.420 --> 00:08:45.420]  有金融風暴
[00:08:45.420 --> 00:08:47.420]  他走到人生的很低谷
[00:08:47.420 --> 00:08:49.420]  這個時候他真的什麼都沒有
[00:08:49.420 --> 00:08:51.420]  但他就想一想
[00:08:51.420 --> 00:08:53.420]  不要緊,什麼都沒有
[00:08:53.420 --> 00:08:55.420]  但我仍然有這位愛我的神
[00:08:55.420 --> 00:08:57.420]  我可以依靠他繼續的生活
[00:08:57.420 --> 00:08:59.420]  好像自己的專業
[00:08:59.420 --> 00:09:01.420]  好像不能發揮
[00:09:01.420 --> 00:09:03.420]  可以很多
[00:09:03.420 --> 00:09:05.420]  他就憑他自己有限的
[00:09:05.420 --> 00:09:07.420]  會計的學識
[00:09:07.420 --> 00:09:09.420]  繼續工作
[00:09:09.420 --> 00:09:11.420]  繼續去
[00:09:11.420 --> 00:09:13.420]  無論是工作還是服侍教會
[00:09:13.420 --> 00:09:15.420]  很努力去看神給他的墳
[00:09:15.420 --> 00:09:17.420]  他不會離開
[00:09:17.420 --> 00:09:19.420]  就算逆境都繼續去
[00:09:19.420 --> 00:09:21.420]  我們再看看
[00:09:21.420 --> 00:09:23.420]  瑪利亞還有另外一個特色
[00:09:23.420 --> 00:09:25.420]  就是他很愛主
[00:09:25.420 --> 00:09:27.420]  他覺得復活的事
[00:09:27.420 --> 00:09:29.420]  沒有什麼可能
[00:09:29.420 --> 00:09:31.420]  如果你看看這句經文
[00:09:31.420 --> 00:09:33.420]  是很特別的
[00:09:33.420 --> 00:09:35.420]  是唯獨是約翰福音強調
[00:09:35.420 --> 00:09:37.420]  是一個女性這樣說
[00:09:37.420 --> 00:09:39.420]  有人從墳墓裡把主
[00:09:39.420 --> 00:09:41.420]  移走了
[00:09:41.420 --> 00:09:43.420]  我們不知道他們
[00:09:43.420 --> 00:09:45.420]  把他放在那裡
[00:09:45.420 --> 00:09:47.420]  空的墳墓
[00:09:47.420 --> 00:09:49.420]  瑪利亞怎樣去演繹呢?
[00:09:49.420 --> 00:09:51.420]  或者怎樣去理解呢?
[00:09:51.420 --> 00:09:53.420]  他就不會感覺到
[00:09:53.420 --> 00:09:55.420]  主已經復活了
[00:09:55.420 --> 00:09:57.420]  正如耶穌基督自己
[00:09:57.420 --> 00:09:59.420]  一早說的
[00:09:59.420 --> 00:10:01.420]  他覺得不可思議
[00:10:01.420 --> 00:10:03.420]  唯一的解釋就是
[00:10:03.420 --> 00:10:05.420]  屍體被人搬走了
[00:10:05.420 --> 00:10:07.420]  當時原來都幾多時候
[00:10:07.420 --> 00:10:09.420]  有些所謂
[00:10:09.420 --> 00:10:11.420]  去那些
[00:10:11.420 --> 00:10:13.420]  去那些葬了的地方
[00:10:13.420 --> 00:10:15.420]  是拿著數的
[00:10:15.420 --> 00:10:17.420]  譬如拿些屍首
[00:10:17.420 --> 00:10:19.420]  譬如那些布都很值錢
[00:10:19.420 --> 00:10:21.420]  可以拿
[00:10:21.420 --> 00:10:23.420]  可能他也想到
[00:10:23.420 --> 00:10:25.420]  主耶穌是一個
[00:10:25.420 --> 00:10:27.420]  普通的人
[00:10:27.420 --> 00:10:29.420]  木匠的兒子
[00:10:29.420 --> 00:10:31.420]  他葬在一個有錢人的墓園裡
[00:10:31.420 --> 00:10:33.420]  他可能遲些
[00:10:33.420 --> 00:10:35.420]  被人搬去一些
[00:10:35.420 --> 00:10:37.420]  比較低微的地方
[00:10:37.420 --> 00:10:39.420]  可能搬走了
[00:10:39.420 --> 00:10:41.420]  那怎麼辦呢?什麼都不知道
[00:10:41.420 --> 00:10:43.420]  但他絕沒有想到主真的復活了
[00:10:43.420 --> 00:10:45.420]  所以他就是一個恐慌
[00:10:45.420 --> 00:10:47.420]  講給彼得聽
[00:10:47.420 --> 00:10:49.420]  還有另外一個門徒
[00:10:49.420 --> 00:10:51.420]  但是我們要知道
[00:10:51.420 --> 00:10:53.420]  如果我們再參照四福音書
[00:10:53.420 --> 00:10:55.420]  馬太、馬可、路加
[00:10:55.420 --> 00:10:57.420]  同樣三本書
[00:10:57.420 --> 00:10:59.420]  都講到那些婦女
[00:10:59.420 --> 00:11:01.420]  見到主的時候
[00:11:01.420 --> 00:11:03.420]  進去是見到天使
[00:11:03.420 --> 00:11:05.420]  我相信
[00:11:05.420 --> 00:11:07.420]  她也見到天使
[00:11:07.420 --> 00:11:09.420]  而天使也說過主已經復活了
[00:11:09.420 --> 00:11:11.420]  這些信息是有的
[00:11:11.420 --> 00:11:13.420]  但是
[00:11:13.420 --> 00:11:15.420]  她就會看起來
[00:11:15.420 --> 00:11:17.420]  仍然是半信半疑
[00:11:17.420 --> 00:11:19.420]  半信半疑
[00:11:19.420 --> 00:11:21.420]  然後她的演繹是什麼呢?
[00:11:21.420 --> 00:11:23.420]  被人搬走了
[00:11:23.420 --> 00:11:25.420]  搬走了的時候
[00:11:25.420 --> 00:11:27.420]  彼得、約翰就繼續
[00:11:27.420 --> 00:11:31.420]  所以一個信徒
[00:11:31.420 --> 00:11:33.420]  想想復活之事
[00:11:33.420 --> 00:11:35.420]  真的很稀奇
[00:11:35.420 --> 00:11:37.420]  有時候好像很難令我們置信
[00:11:37.420 --> 00:11:39.420]  但是這段經文卻告訴我們
[00:11:39.420 --> 00:11:41.420]  很真實的事情
[00:11:41.420 --> 00:11:43.420]  主已經真的復活了
[00:11:43.420 --> 00:11:45.420]  這個復活對你和我非常重要
[00:11:45.420 --> 00:11:47.420]  我記得以前
[00:11:47.420 --> 00:11:49.420]  我在一間基督教機構裡
[00:11:49.420 --> 00:11:51.420]  去服侍過
[00:11:51.420 --> 00:11:53.420]  當時我們預備
[00:11:53.420 --> 00:11:55.420]  出一個福音小冊子
[00:11:55.420 --> 00:11:57.420]  有一位同事
[00:11:57.420 --> 00:11:59.420]  正在做這件事
[00:11:59.420 --> 00:12:01.420]  給了我們一個初稿
[00:12:01.420 --> 00:12:03.420]  讀給我們聽
[00:12:03.420 --> 00:12:05.420]  這個福音單章
[00:12:05.420 --> 00:12:07.420]  好像我們有時候
[00:12:07.420 --> 00:12:09.420]  傳福音
[00:12:09.420 --> 00:12:11.420]  裡面講到耶穌是我們的罪
[00:12:11.420 --> 00:12:13.420]  死了
[00:12:13.420 --> 00:12:15.420]  或者我們要信耶穌
[00:12:15.420 --> 00:12:17.420]  我看到就問
[00:12:17.420 --> 00:12:19.420]  為什麼沒有講復活呢?
[00:12:19.420 --> 00:12:21.420]  沒人問
[00:12:21.420 --> 00:12:23.420]  應該覺得
[00:12:23.420 --> 00:12:25.420]  這是理所當然
[00:12:25.420 --> 00:12:27.420]  同事就說
[00:12:27.420 --> 00:12:29.420]  不要寫下去
[00:12:29.420 --> 00:12:31.420]  免得會有爭拗
[00:12:31.420 --> 00:12:33.420]  有些人還是男左
[00:12:33.420 --> 00:12:35.420]  我說
[00:12:35.420 --> 00:12:37.420]  如果沒有復活
[00:12:37.420 --> 00:12:39.420]  這不是福音
[00:12:39.420 --> 00:12:41.420]  結果大家都知道
[00:12:41.420 --> 00:12:43.420]  那個單章當然加上復活
[00:12:43.420 --> 00:12:45.420]  你想想連基督徒
[00:12:45.420 --> 00:12:47.420]  那些基督教機構
[00:12:47.420 --> 00:12:49.420]  都忌諱
[00:12:49.420 --> 00:12:51.420]  怕別人未信那些難以接受
[00:12:51.420 --> 00:12:53.420]  我想就是這樣
[00:12:53.420 --> 00:12:55.420]  一個很難以接受
[00:12:55.420 --> 00:12:57.420]  但是我們要知道
[00:12:57.420 --> 00:12:59.420]  這件經文帶我們去看看
[00:12:59.420 --> 00:13:01.420]  怎樣去真實化
[00:13:01.420 --> 00:13:03.420]  我們再看下去
[00:13:03.420 --> 00:13:05.420]  這裏說
[00:13:05.420 --> 00:13:07.420]  耶穌所愛的冷門徒
[00:13:07.420 --> 00:13:09.420]  這個我們之前也講過
[00:13:09.420 --> 00:13:11.420]  約翰
[00:13:11.420 --> 00:13:13.420]  他們兩個去到
[00:13:13.420 --> 00:13:15.420]  留意的情景是非常厲害
[00:13:15.420 --> 00:13:17.420]  約翰福音是最詳細描寫
[00:13:17.420 --> 00:13:19.420]  空的墳墓
[00:13:19.420 --> 00:13:21.420]  第一講到瑪利亞
[00:13:21.420 --> 00:13:23.420]  還有很長的篇幅
[00:13:23.420 --> 00:13:25.420]  然後講到
[00:13:25.420 --> 00:13:27.420]  彼得和約翰
[00:13:27.420 --> 00:13:29.420]  也很仔細
[00:13:29.420 --> 00:13:31.420]  連他們走哪個快線
[00:13:31.420 --> 00:13:33.420]  哪個慢線都形容了
[00:13:33.420 --> 00:13:35.420]  很合情理
[00:13:35.420 --> 00:13:37.420]  因為彼得可能年紀大一點
[00:13:37.420 --> 00:13:39.420]  年輕一點的約翰
[00:13:39.420 --> 00:13:41.420]  可能走快一點
[00:13:41.420 --> 00:13:43.420]  走快一點也是合情合理
[00:13:43.420 --> 00:13:45.420]  去到的時候
[00:13:45.420 --> 00:13:47.420]  約翰這個人
[00:13:47.420 --> 00:13:49.420]  沒有彼得那麼急
[00:13:49.420 --> 00:13:51.420]  他就去到
[00:13:51.420 --> 00:13:53.420]  他就看見裏面
[00:13:53.420 --> 00:13:55.420]  有一些
[00:13:55.420 --> 00:13:57.420]  第四節說
[00:13:57.420 --> 00:13:59.420]  兩個人同跑
[00:13:59.420 --> 00:14:01.420]  冷門徒比彼得跑得快
[00:14:01.420 --> 00:14:03.420]  先到墳墓
[00:14:03.420 --> 00:14:05.420]  然後低頭往裏看
[00:14:05.420 --> 00:14:07.420]  看見細麻布放在那裏
[00:14:07.420 --> 00:14:09.420]  只是沒有進去
[00:14:09.420 --> 00:14:11.420]  可能他覺得
[00:14:11.420 --> 00:14:13.420]  主很愛他
[00:14:13.420 --> 00:14:15.420]  他很恭敬主
[00:14:15.420 --> 00:14:17.420]  不敢隨便闖進主的墳墓裏
[00:14:17.420 --> 00:14:19.420]  可能是這個原因
[00:14:19.420 --> 00:14:21.420]  但彼得的性格是怎樣
[00:14:21.420 --> 00:14:23.420]  一衝就衝進去
[00:14:23.420 --> 00:14:25.420]  哪理那麼多
[00:14:25.420 --> 00:14:27.420]  要進就進
[00:14:27.420 --> 00:14:29.420]  結果西門彼得隨後也到
[00:14:29.420 --> 00:14:31.420]  雖然是遲
[00:14:31.420 --> 00:14:33.420]  但是他就進去
[00:14:33.420 --> 00:14:35.420]  你看到無論在實情裏面
[00:14:35.420 --> 00:14:37.420]  人物的性格
[00:14:37.420 --> 00:14:39.420]  非常細膩描寫
[00:14:39.420 --> 00:14:41.420]  就告訴你同學
[00:14:41.420 --> 00:14:43.420]  真是發生那件事
[00:14:43.420 --> 00:14:45.420]  那天早上真的這樣走
[00:14:45.420 --> 00:14:47.420]  他進去看見甚麼
[00:14:47.420 --> 00:14:49.420]  他看見細麻布
[00:14:49.420 --> 00:14:51.420]  放在那裏
[00:14:51.420 --> 00:14:53.420]  好像約翰一樣
[00:14:53.420 --> 00:14:55.420]  但因為他進去
[00:14:55.420 --> 00:14:57.420]  第六節說
[00:14:57.420 --> 00:14:59.420]  漢見
[00:14:59.420 --> 00:15:01.420]  漢見這個字即是刑事
[00:15:01.420 --> 00:15:03.420]  他細察
[00:15:03.420 --> 00:15:05.420]  等你和我的目光
[00:15:05.420 --> 00:15:07.420]  慢慢跟著約翰
[00:15:07.420 --> 00:15:09.420]  跟著彼得
[00:15:09.420 --> 00:15:11.420]  彼得進去
[00:15:11.420 --> 00:15:13.420]  就好像刑事
[00:15:13.420 --> 00:15:15.420]  他看到細麻布放在那裏
[00:15:15.420 --> 00:15:17.420]  特別提到
[00:15:17.420 --> 00:15:19.420]  有漢見耶穌的果頭根
[00:15:19.420 --> 00:15:21.420]  沒有和細麻布放在一處
[00:15:21.420 --> 00:15:23.420]  是另在一處卷著
[00:15:23.420 --> 00:15:27.420]  另外一處卷著
[00:15:27.420 --> 00:15:29.420]  如果我們看《瑪利福音》
[00:15:29.420 --> 00:15:31.420]  是說那些包裹
[00:15:31.420 --> 00:15:33.420]  一樣的動詞
[00:15:33.420 --> 00:15:35.420]  換言之
[00:15:35.420 --> 00:15:37.420]  即是說
[00:15:37.420 --> 00:15:39.420]  當然我們不知道
[00:15:39.420 --> 00:15:41.420]  卷成怎樣
[00:15:41.420 --> 00:15:43.420]  是否完全是卷的樣子
[00:15:43.420 --> 00:15:45.420]  起碼是整整齊齊
[00:15:45.420 --> 00:15:47.420]  是一個有形的
