
[00:00:00.000 --> 00:00:05.080]  我們今天來到試堂轉的第十七章
[00:03:55.280 --> 00:03:59.600]  保羅是用不同的傳福音的策略
[00:03:59.600 --> 00:04:01.400]  所以我們今天能夠看看
[00:04:01.400 --> 00:04:05.920]  這幾個地方保羅的腳中
[00:04:05.920 --> 00:04:09.720]  他就彰顯了福音的能力
[00:04:09.720 --> 00:04:14.040]  也有不同的方法來接觸當地的人
[00:04:14.040 --> 00:04:17.720]  在這裡我們看到他有一個共同點
[00:04:17.720 --> 00:04:19.600]  第一他就去這些大城市
[00:04:19.600 --> 00:04:21.480]  剛才我們說過這些大的城市
[00:04:21.480 --> 00:04:25.120]  當然一會兒我們說中間有一個
[00:04:25.120 --> 00:04:27.240]  菲比利的城市就不是很大
[00:04:27.240 --> 00:04:29.240]  但是他集中就是帖撒羅尼加
[00:04:29.240 --> 00:04:30.040]  經過菲比利
[00:04:30.040 --> 00:04:32.280]  接著下去就是這個雅典
[00:04:32.280 --> 00:04:34.400]  都是這些很大的城市
[00:04:34.400 --> 00:04:36.440]  所以我們今天看到福音的確
[00:04:36.440 --> 00:04:38.920]  我們著重那些人多的地方
[00:04:38.920 --> 00:04:40.560]  所以我們能夠把握那些機會
[00:04:40.560 --> 00:04:42.560]  什麼農曆新年 聖誕節
[00:04:42.560 --> 00:04:45.600]  或者某些地區我們可以去到的地方
[00:04:45.600 --> 00:04:46.840]  好像我們釣魚一樣
[00:04:46.840 --> 00:04:50.920]  就找那些水域是多餘的地方
[00:04:50.920 --> 00:04:52.680]  當然有些宣教士
[00:04:52.680 --> 00:04:55.040]  神也都猜顯他們去到一些比較偏遠
[00:04:55.040 --> 00:04:56.160]  沒什麼人的地方
[00:04:56.160 --> 00:04:57.800]  這個彼此配合的
[00:04:57.800 --> 00:04:59.880]  但是一般來講
[00:04:59.880 --> 00:05:03.240]  宣教的策略都是集中於城市的報道
[00:05:03.240 --> 00:05:06.000]  這個今天我們在洛杉磯這裡
[00:05:06.000 --> 00:05:08.720]  也都看到我們其實身負重任的
[00:05:08.720 --> 00:05:10.480]  因為有很多人經過這個地方
[00:05:10.480 --> 00:05:12.720]  有很多人聚居在這個地方
[00:05:12.720 --> 00:05:15.800]  我們都可以在我們周圍的地方
[00:05:15.800 --> 00:05:17.680]  在人口集中的地方
[00:05:17.680 --> 00:05:20.840]  有很多宣教的策略和機會
[00:05:20.840 --> 00:05:22.120]  第二個相同點就是
[00:05:22.120 --> 00:05:25.120]  他們先是向同胞傳福音
[00:05:25.120 --> 00:05:28.160]  他們去到都是找猶太人的會堂
[00:05:28.160 --> 00:05:33.960]  然後在猶太人會堂之後成為一個據點
[00:05:33.960 --> 00:05:38.240]  之後再去到外面的這些外邦人的地方
[00:05:38.240 --> 00:05:39.640]  當然我們看到
[00:05:39.640 --> 00:05:42.200]  由保羅第二次和第三次行程
[00:05:42.200 --> 00:05:43.920]  他們是集中去外邦
[00:05:43.920 --> 00:05:46.120]  所以去到這些歐洲、雅典
[00:05:46.120 --> 00:05:49.160]  是一個差不多全部外邦人的地方
[00:05:49.160 --> 00:05:50.360]  但是保羅沒有忘記
[00:05:50.360 --> 00:05:53.640]  就是去到不同的地方都找一些同胞
[00:05:53.640 --> 00:05:55.280]  就是猶太人的會堂
[00:05:55.280 --> 00:05:57.320]  或者上一次我們去到菲律賓
[00:05:57.320 --> 00:05:59.400]  那個禱告的地方
[00:05:59.400 --> 00:06:01.040]  這裡給我們也都有一個學習
[00:06:01.040 --> 00:06:02.400]  就是其實我們
[00:06:02.400 --> 00:06:03.120]  就是確實的
[00:06:03.120 --> 00:06:06.120]  我們向我們同文化同語言的人
[00:06:06.120 --> 00:06:06.880]  來傳福音
[00:06:06.880 --> 00:06:10.320]  我們沒有說一去就去到很遠很遠
[00:06:10.320 --> 00:06:12.400]  忘記了我們附近的人
[00:06:12.400 --> 00:06:14.880]  其實我們都有更大的責任
[00:06:14.880 --> 00:06:16.240]  就是跟我們的家人
[00:06:16.240 --> 00:06:17.680]  我們的親友
[00:06:17.680 --> 00:06:20.040]  以及語言和文化的人
[00:06:20.040 --> 00:06:21.640]  來接觸他們
[00:06:21.640 --> 00:06:25.920]  這個是我們本地報道的一個很重要的需要
[00:06:25.920 --> 00:06:27.880]  然後我們也不忘記
[00:06:27.880 --> 00:06:30.640]  向其他跨越文化
[00:06:30.640 --> 00:06:33.640]  或者跨越地域的人做宣教的事工
[00:06:33.640 --> 00:06:37.320]  所以這個兩方面在這裡都給我們看到
[00:06:37.320 --> 00:06:41.320]  保羅他的榜樣和他的策略
[00:06:41.320 --> 00:06:46.320]  今天都成為我們可以參考和學校的一個榜樣
[00:06:46.320 --> 00:06:51.840]  今天我們看看這三個的城市
[00:06:51.840 --> 00:06:53.520]  我把它放大了一下
[00:06:53.520 --> 00:06:55.400]  現在可以看到上一次
[00:06:55.400 --> 00:06:58.560]  第二次保羅行程就由安提瓦出發
[00:06:58.560 --> 00:07:00.560]  經過爾戈廉路斯德
[00:07:00.560 --> 00:07:06.120]  接著就上去聖靈禁止他們去亞細亞
[00:07:06.120 --> 00:07:09.760]  他們就上去經過珀西亞
[00:07:09.760 --> 00:07:13.360]  聖靈又帶領他們去到特羅亞
[00:07:13.360 --> 00:07:16.880]  特羅亞就是看到馬歇頓人的異象
[00:07:16.880 --> 00:07:19.920]  所以真是神動工了
[00:07:19.920 --> 00:07:22.560]  呼召保羅上去
[00:07:22.560 --> 00:07:27.280]  從這個小亞細亞亞洲
[00:07:27.280 --> 00:07:28.960]  今天就是土耳其
[00:07:28.960 --> 00:07:31.520]  我遲些都會有一班大英節目去
[00:07:31.520 --> 00:07:33.520]  就是集中在這幾個地方
[00:07:33.520 --> 00:07:36.480]  然後就去過了愛琴海之後
[00:07:36.480 --> 00:07:39.360]  就去到這個歐洲的地方
[00:07:39.360 --> 00:07:43.280]  當時它仍然是屬於羅馬管轄
[00:07:43.280 --> 00:07:46.280]  所以他們的省份是馬歇頓
[00:07:46.280 --> 00:07:48.560]  接著下面就是亞瓜亞
[00:07:48.560 --> 00:07:52.160]  所以今天我們看到上來這一塊的地方
[00:07:52.160 --> 00:07:54.080]  上一次就去了菲勒比
[00:07:54.080 --> 00:07:55.600]  我們放大一點看
[00:07:55.600 --> 00:07:58.080]  這裡就是菲勒比
[00:07:58.080 --> 00:08:01.960]  所以我們看到這個就是一個主要的公路
[00:08:01.960 --> 00:08:04.600]  很跨越整個
[00:08:04.600 --> 00:08:07.280]  今天的伊斯蘭堡就在這裡
[00:08:07.280 --> 00:08:09.200]  我們遲些坐飛機就在這裡下機
[00:08:09.200 --> 00:08:10.960]  接著下去亞洲
[00:08:10.960 --> 00:08:13.600]  所以我們就去這個菲勒比
[00:08:13.600 --> 00:08:19.680]  這邊就是屬於現在今天的希臘的地方
[00:08:19.680 --> 00:08:21.440]  這個屬於歐洲
[00:08:21.440 --> 00:08:23.240]  所以這個就是菲勒比
[00:08:23.240 --> 00:08:24.920]  接著上一次完結之後
[00:08:24.920 --> 00:08:25.920]  它就下來這裡
[00:08:25.920 --> 00:08:27.480]  這個叫做帖薩羅尼加
[00:08:27.480 --> 00:08:30.640]  是另一個馬歇頓的很大的城市
[00:08:30.640 --> 00:08:32.760]  接著今天我們看到
[00:08:32.760 --> 00:08:34.200]  他們就進入內陸
[00:08:34.200 --> 00:08:38.440]  這個比利亞的地方
[00:08:38.440 --> 00:08:41.400]  然後比利亞完結之後
[00:08:41.400 --> 00:08:44.960]  他們就回到亞典
[00:08:44.960 --> 00:08:47.480]  亞典就已經離開了馬歇頓
[00:08:47.480 --> 00:08:51.000]  就去了亞瓜亞的省份
[00:08:51.000 --> 00:08:53.400]  我們遲些也會去這些地方
[00:08:53.400 --> 00:08:54.960]  去亞典和哥林多
[00:08:54.960 --> 00:08:58.280]  亞典和哥林多都是亞瓜亞的省份
[00:08:58.280 --> 00:09:00.920]  我們今天就先說這三個地方
[00:09:00.920 --> 00:09:02.720]  帖薩羅尼加
[00:09:02.720 --> 00:09:05.400]  這個比利亞
[00:09:05.400 --> 00:09:07.520]  接著下去亞典
[00:09:07.520 --> 00:09:09.240]  下一次我們就再說
[00:09:09.240 --> 00:09:11.760]  這個很重要的也是哥林多
[00:09:11.760 --> 00:09:14.640]  我們今天就來看看這三個地方
[00:09:14.640 --> 00:09:19.320]  所以我們第一個看的就是帖薩羅尼加
[00:09:19.320 --> 00:09:24.640]  帖薩羅尼加可以說是搞亂天下
[00:09:24.640 --> 00:09:28.120]  英文翻譯聖經也是這樣說
[00:09:28.120 --> 00:09:34.720]  他說They have turned the world upside down
[00:09:34.720 --> 00:09:37.440]  這就是很出名的一件事
[00:09:37.440 --> 00:09:40.440]  因為他去到帖薩羅尼加
[00:09:40.440 --> 00:09:41.600]  其實很短
[00:09:41.600 --> 00:09:44.560]  如果根據聖經這裡記住
[00:09:44.560 --> 00:09:46.360]  大概是三個星期
[00:09:46.360 --> 00:09:50.840]  但是有可能是之前之後多一點時間
[00:09:50.840 --> 00:09:53.160]  所以可能長一點
[00:09:53.160 --> 00:09:56.840]  因為保羅曾經在帖薩羅尼加
[00:09:56.840 --> 00:09:58.480]  是接受菲勒比
[00:09:58.480 --> 00:09:59.080]  記得嗎
[00:09:59.080 --> 00:10:00.600]  菲勒比剛剛結束了
[00:10:00.600 --> 00:10:05.240]  菲勒比教會的頂尖會的一些支持
[00:10:05.240 --> 00:10:07.440]  帶到帖薩羅尼加那裡
[00:10:07.440 --> 00:10:08.600]  有兩次
[00:10:08.600 --> 00:10:11.080]  所以有可能是長一點
[00:10:11.080 --> 00:10:12.560]  未必是這麼短三個星期
[00:10:12.560 --> 00:10:14.160]  不過也不會很長
[00:10:14.160 --> 00:10:15.720]  但是在這三個多星期
[00:10:15.720 --> 00:10:16.560]  或者四個星期
[00:10:16.560 --> 00:10:18.680]  一個月左右的時間裡
[00:10:18.680 --> 00:10:22.280]  就建立到帖薩羅尼加這個教會
[00:10:22.280 --> 00:10:27.040]  以及把帖薩羅尼加
[00:10:27.040 --> 00:10:29.520]  本來有很多人拜偶像的人
[00:10:29.520 --> 00:10:33.240]  完全帶領他們歸向真神
[00:10:33.240 --> 00:10:35.320]  所以可以說是搞亂天下
[00:10:35.320 --> 00:10:40.280]  把整個城可以翻轉
[00:10:40.280 --> 00:10:42.720]  如果我們今天也是
[00:10:42.720 --> 00:10:44.560]  福音進到人的心裡
[00:10:44.560 --> 00:10:46.320]  真的是搞亂天下
[00:10:46.320 --> 00:10:47.680]  改變我們的人生
[00:10:47.680 --> 00:10:49.560]  改變我們的命運
[00:10:49.560 --> 00:10:52.240]  改變我們永恆的歸宿
[00:10:52.240 --> 00:10:53.600]  改變我們的家庭
[00:10:53.600 --> 00:10:55.360]  改變我們的心態
[00:10:55.360 --> 00:10:57.120]  改變了我們的價值觀
[00:10:57.120 --> 00:11:01.680]  這就是一個搞亂天下的福音
[00:11:01.680 --> 00:11:05.920]  搞亂天下聽起來好像不太好
[00:11:05.920 --> 00:11:09.520]  但是正面的意思就是把它反轉
[00:11:09.520 --> 00:11:11.480]  將它從一些黑暗轉向光明
[00:11:11.480 --> 00:11:14.480]  將它離開神的歸向真神
[00:11:14.480 --> 00:11:16.440]  這就是這個意思
[00:11:16.440 --> 00:11:17.600]  如果在這裡來說
[00:11:17.600 --> 00:11:19.800]  我們可以應用今天可以說
[00:11:19.800 --> 00:11:21.120]  它是比較集中
[00:11:21.120 --> 00:11:22.600]  其實貼太平家保羅
[00:11:22.600 --> 00:11:26.560]  差不多三個星期都去猶太人的會堂
[00:11:26.560 --> 00:11:29.240]  所以他們是集中猶太人
[00:11:29.240 --> 00:11:31.920]  以及歸信猶太人的外邦人
[00:11:31.920 --> 00:11:34.400]  進入了猶太教的人
[00:11:34.400 --> 00:11:36.680]  來做供養
[00:11:36.680 --> 00:11:37.800]  如果應用我們今天
[00:11:37.800 --> 00:11:39.640]  可能就是我們有些
[00:11:39.640 --> 00:11:42.800]  向那些對象有些聖經知識
[00:11:42.800 --> 00:11:44.800]  說他們是天主教背景
[00:11:44.800 --> 00:11:48.000]  或者是他們曾經讀過基督教學校
[00:11:48.000 --> 00:11:49.480]  不過未信耶穌
[00:11:49.480 --> 00:11:50.800]  所以有些基督教背景
[00:11:50.800 --> 00:11:52.080]  有些聖經的知識
[00:11:52.080 --> 00:11:54.680]  有些是當時來說
[00:11:54.680 --> 00:11:58.200]  他們有舊約的一些聖經的知識
[00:11:58.200 --> 00:12:01.080]  那麼保羅怎樣去幫助他們呢
[00:12:01.080 --> 00:12:03.040]  這個是第一個我們要看的
[00:12:03.040 --> 00:12:04.240]  貼索羅里加
[00:12:04.240 --> 00:12:05.200]  我們讀一讀經文
[00:12:05.200 --> 00:12:07.360]  由十七章第一節開始讀
[00:12:07.360 --> 00:12:11.160]  我們用啟應的方式讀出
[00:12:11.160 --> 00:12:12.000]  我讀一節
[00:12:12.000 --> 00:12:14.280]  請弟兄姊妹讀一節
[00:12:14.280 --> 00:12:17.080]  中間有些地方解釋我聽一聽
[00:12:17.080 --> 00:12:18.840]  好 第一節請聽我讀
[00:12:18.840 --> 00:12:22.560]  保羅和西拉經過暗飛波利
[00:12:22.560 --> 00:12:27.600]  亞波羅尼亞來到貼索羅里加
[00:12:27.600 --> 00:12:31.200]  在那裡有猶太人的會堂
[00:12:31.200 --> 00:12:32.080]  請讀
[00:12:32.080 --> 00:12:36.240]  保羅主義亞蘇上的規矩進去
[00:12:36.240 --> 00:12:38.720]  一年三個安息日
[00:12:38.720 --> 00:12:41.880]  本宅上聖經與貪污辯論
[00:12:41.880 --> 00:12:42.640]  所以你留意
[00:12:42.640 --> 00:12:44.760]  這個是一年三個安息日
[00:12:44.760 --> 00:12:46.280]  所以三個禮拜
[00:12:46.280 --> 00:12:49.200]  他們先向猶太人會堂
[00:12:49.200 --> 00:12:51.080]  在這裡有幾個重要的字眼
[00:12:51.080 --> 00:12:51.960]  我們一起讀
[00:12:51.960 --> 00:12:54.040]  你們讀了「辯論」這個字
[00:12:54.040 --> 00:12:55.040]  第三節
[00:12:55.040 --> 00:12:56.640]  他說「講解」
[00:12:56.640 --> 00:12:57.800]  然後「陳明」
[00:12:57.800 --> 00:13:00.720]  「基督必須受害 從死裡復活」
[00:13:00.720 --> 00:13:04.880]  「猶說我所傳與你們的這位耶穌」
[00:13:04.880 --> 00:13:06.200]  「就是基督」
[00:13:06.200 --> 00:13:07.280]  請讀
[00:13:07.280 --> 00:13:10.680]  「他們中間有些人聽得遠」
[00:13:10.680 --> 00:13:13.760]  「就像保羅和西拉」
[00:13:13.760 --> 00:13:17.360]  「並有許多敬潔的希臘人」
[00:13:17.360 --> 00:13:20.360]  「尊貴的婦女也不少」
[00:13:20.360 --> 00:13:22.040]  所以這裡我們看到
[00:13:22.040 --> 00:13:24.880]  猶太人會堂固然是猶太人為主
[00:13:24.880 --> 00:13:27.480]  但是也有許多敬潔的希臘人
[00:13:27.480 --> 00:13:29.200]  所以這裡就指有外邦人
[00:13:29.200 --> 00:13:31.560]  所以外邦人進了猶太人的會堂
[00:13:31.560 --> 00:13:33.000]  「尊貴的婦女也不少」
[00:13:33.000 --> 00:13:36.680]  這裡比較指是一些外邦的婦女
[00:13:36.680 --> 00:13:38.600]  所以他們有男有女
[00:13:38.600 --> 00:13:41.080]  在猶太教那裡信奉了
[00:13:41.080 --> 00:13:44.880]  保羅就向他們去傳說主耶穌基督的咎音
[00:13:44.880 --> 00:13:46.840]  這裡 highlight了幾個重要的字
[00:13:46.840 --> 00:13:48.600]  第一個字是什麼
[00:13:48.600 --> 00:13:49.040]  「辯論」
[00:13:49.040 --> 00:13:50.720]  第二個「講解」
[00:13:50.720 --> 00:13:52.120]  第三個「陳明」
[00:13:52.120 --> 00:13:53.800]  第四個「傳與」
[00:13:53.800 --> 00:13:55.880]  第五個「聽了勸」
[00:13:55.880 --> 00:13:58.600]  第六個「服從」
[00:13:58.600 --> 00:14:00.080]  我們繼續讀第五節
[00:14:00.080 --> 00:14:00.840]  第五節
[00:14:00.840 --> 00:14:04.080]  「但那不信的猶太人心裡疾悼」
[00:14:04.080 --> 00:14:07.120]  「招聚了些市井妃女」
[00:14:07.120 --> 00:14:08.720]  「踏火成群」
[00:14:08.720 --> 00:14:12.840]  「送動合成的人闖進耶穌的革」
[00:14:12.840 --> 00:14:15.800]  「要將保羅西拉帶到百姓那裡」
[00:14:15.800 --> 00:14:16.400]  請讀
[00:14:16.400 --> 00:14:21.040]  「就把耶穌和幾個弟兄」
[00:14:21.040 --> 00:14:23.560]  「帶到幾個門口去」
[00:14:23.560 --> 00:14:27.040]  「喊著說 把革命給冷靜了」
[00:14:27.040 --> 00:14:29.440]  「大家保持著耐心」
[00:14:29.440 --> 00:14:31.240]  他們找不到保羅
[00:14:31.240 --> 00:14:36.680]  拔了那些耶穌和幾個弟兄
[00:14:36.680 --> 00:14:41.240]  這些都是真是待罪羔羊
[00:14:41.240 --> 00:14:43.040]  抓了他之後就喊叫
[00:14:43.040 --> 00:14:45.560]  他說這幫人就是指保羅和西拉
[00:14:45.560 --> 00:14:47.040]  還有現在這些人
[00:14:47.040 --> 00:14:49.760]  他們是搞亂天下來到我們當中
[00:14:49.760 --> 00:14:50.480]  第七節
[00:14:50.480 --> 00:14:51.880]  「耶穌收留他們」
[00:14:51.880 --> 00:14:58.600]  「這些人都背叛違背了凱撒的命令」
[00:14:58.600 --> 00:15:02.120]  「令有一個王耶穌」
[00:15:02.120 --> 00:15:04.440]  這是他們誣告他的罪狀
[00:15:04.440 --> 00:15:06.000]  好 第八節 第九節
[00:15:06.000 --> 00:15:07.640]  我們一起讀完它 請讀
[00:15:07.640 --> 00:15:12.240]  「眾人和地方官聽見這話就驚慌了」
[00:15:12.240 --> 00:15:16.560]  「於是取了耶穌和其餘的人的寶藏」
[00:15:16.560 --> 00:15:19.560]  「就釋放了他們」
[00:15:19.560 --> 00:15:24.360]  他們在這裡可以說事情暫時完結
[00:15:24.360 --> 00:15:26.880]  接著那些人就知道有危險
[00:15:26.880 --> 00:15:29.280]  就把保羅送去另外一個地方
[00:15:29.280 --> 00:15:31.560]  就是進到剛才我們說內陸那個地方
[00:15:31.560 --> 00:15:33.480]  肥比利那個地方
[00:15:33.480 --> 00:15:36.520]  所以我們一會兒就看看下一個城市
[00:15:36.520 --> 00:15:39.120]  所以在這裡基本上就是記著這樣
[00:15:39.120 --> 00:15:40.760]  有三個安息人
[00:15:40.760 --> 00:15:43.040]  然後他們就搞亂了天下
[00:15:43.040 --> 00:15:47.240]  因為當時那些人很多就信靠主
[00:15:47.240 --> 00:15:50.200]  也有些猶太人他們心裡嫉妒
[00:15:50.200 --> 00:15:51.320]  不願相信
[00:15:51.320 --> 00:15:54.320]  而且就要誣告保羅和西拉
[00:15:54.320 --> 00:15:55.840]  以及抓了這個耶穌
[00:15:55.840 --> 00:15:58.800]  後來知道它不關事就放了他們
[00:15:58.800 --> 00:16:01.960]  我們剛才說過這個就是帖撒尼加
[00:16:01.960 --> 00:16:06.160]  人口可以說在馬其頓省裡面
[00:16:06.160 --> 00:16:07.440]  肥立比果然是大城
[00:16:07.440 --> 00:16:08.520]  是第一個住房城
[00:16:08.520 --> 00:16:09.960]  但是人口來說
[00:16:09.960 --> 00:16:12.480]  帖撒尼加的人口更多
[00:16:12.480 --> 00:16:14.880]  所以估計當時考古學家
[00:16:14.880 --> 00:16:16.720]  歷史學家研究
[00:16:16.720 --> 00:16:20.560]  大約是有七萬至十萬人左右的人口
[00:16:20.560 --> 00:16:23.280]  以當時的人口來說是很多的
[00:16:23.280 --> 00:16:26.360]  所以他們有這麼多大的城市
[00:16:26.360 --> 00:16:30.440]  也是一個海港的城市
[00:16:30.440 --> 00:16:32.680]  靠近愛琴海
[00:16:32.680 --> 00:16:35.920]  然後商業非常興盛
[00:16:35.920 --> 00:16:38.120]  如果大家剛才記得有一條大道
[00:16:38.120 --> 00:16:41.120]  有一條主要的公路
[00:16:41.120 --> 00:16:42.440]  就是條條大道
[00:16:42.440 --> 00:16:44.360]  通羅馬就是那些大道
[00:16:44.360 --> 00:16:48.240]  就是經過帖撒尼加城
[00:16:48.240 --> 00:16:50.880]  所以保羅為什麼在安息日才進去呢
[00:16:50.880 --> 00:16:56.440]  因為平日他是以跡象棚來維生
[00:16:56.440 --> 00:16:59.200]  因為當時沒有固定的教會支持他
[00:16:59.200 --> 00:17:03.920]  所以他因為生活的緣故
[00:17:03.920 --> 00:17:04.920]  以跡象棚來維生
[00:17:04.920 --> 00:17:07.120]  這是他的一個技能
[00:17:07.120 --> 00:17:08.280]  遲些我們都會講的
[00:17:08.280 --> 00:17:10.880]  去到這個耳筆索特別清楚
[00:17:10.880 --> 00:17:15.120]  然後我們在安息日的時候
[00:17:15.120 --> 00:17:17.560]  就去到這些猶壇的會堂
[00:17:17.560 --> 00:17:20.200]  來傳講福音
[00:17:20.200 --> 00:17:22.160]  以及幫助他們明白
[00:17:22.160 --> 00:17:24.160]  這個舊約所指的尼塞亞
[00:17:24.160 --> 00:17:26.600]  就是這位耶穌基督
[00:17:26.600 --> 00:17:27.560]  所以我們再講
[00:17:27.560 --> 00:17:30.240]  他在這個城裡不是很多時間
[00:17:30.240 --> 00:17:33.960]  但是就建立了這個很重要的教會
[00:17:33.960 --> 00:17:36.040]  後來保羅離開了菲律賓
[00:17:36.040 --> 00:17:37.880]  這個帖撒尼加之後沒多久
[00:17:37.880 --> 00:17:40.200]  就馬上寫了兩封書信
[00:17:40.200 --> 00:17:41.880]  這兩封是什麼信呢
[00:17:41.880 --> 00:17:45.240]  帖撒尼加前書和後書
[00:17:45.240 --> 00:17:48.560]  可以說是保羅除了寫加拉太書
[00:17:48.560 --> 00:17:50.560]  是最早期的書信
[00:17:50.560 --> 00:17:55.320]  帖撒尼加前後書是他早期寫書信的
[00:17:55.320 --> 00:17:57.760]  可以說是其中的兩封
[00:17:57.760 --> 00:17:59.160]  所以他很愛這個教會
[00:17:59.160 --> 00:18:04.040]  一開始就稱他們有信有望有愛
[00:18:04.040 --> 00:18:07.120]  所以這個就是保羅很體重的教會
[00:18:07.120 --> 00:18:09.240]  我們看一看帖撒尼加前書
[00:18:09.240 --> 00:18:10.760]  就是他寫的書信
[00:18:10.760 --> 00:18:12.240]  第一章
