
[00:00:00.000 --> 00:00:04.280]  在今日 我都很想透過
[00:06:30.820 --> 00:06:33.100]  君王要從他而出
[00:06:33.100 --> 00:06:34.860]  這是非常清楚
[00:06:34.860 --> 00:06:36.060]  而後來
[00:06:36.060 --> 00:06:40.900]  跟著第三個他失敗的一個試煉
[00:06:40.900 --> 00:06:46.140]  就是等到
[00:06:46.140 --> 00:06:47.820]  八十多歲
[00:06:47.820 --> 00:06:50.380]  他的太太都七十多歲了
[00:06:50.380 --> 00:06:51.580]  我不知道大家信不信
[00:06:51.580 --> 00:06:52.540]  七十多歲
[00:06:52.540 --> 00:06:53.140]  糟糕了
[00:06:53.140 --> 00:06:55.100]  還可以生孩子
[00:06:55.100 --> 00:06:57.380]  有多少人相信呢?
[00:06:57.380 --> 00:06:58.860]  七十多歲
[00:06:58.860 --> 00:07:00.900]  還相信
[00:07:00.900 --> 00:07:03.700]  有沒有見過?
[00:07:03.700 --> 00:07:05.220]  七十多歲可能都有
[00:07:05.220 --> 00:07:07.740]  我看新聞
[00:07:07.740 --> 00:07:11.660]  看到最高紀錄
[00:07:11.660 --> 00:07:14.340]  在現在這個世界最高紀錄
[00:07:14.340 --> 00:07:16.340]  是六十多歲
[00:07:16.340 --> 00:07:17.500]  六十多歲
[00:07:17.500 --> 00:07:18.540]  生孩子
[00:07:18.540 --> 00:07:20.540]  我不知道大家有沒有看過這份報紙
[00:07:20.540 --> 00:07:21.780]  六十多歲
[00:07:21.780 --> 00:07:24.140]  六十多歲這個紀錄到現在為止
[00:07:24.140 --> 00:07:25.500]  都是一個最高的紀錄
[00:07:25.500 --> 00:07:27.380]  在目前
[00:07:27.380 --> 00:07:28.740]  但是一個七十多歲的人
[00:07:28.740 --> 00:07:31.260]  能不能生孩子呢?
[00:07:31.260 --> 00:07:34.660]  他自己也是完全沒有信心
[00:07:34.660 --> 00:07:36.820]  他太太沒有信心
[00:07:36.820 --> 00:07:37.540]  是因為這樣
[00:07:37.540 --> 00:07:39.220]  阿富汗開始的時候
[00:07:39.220 --> 00:07:42.980]  就找了一個人來契他做自己的兒子
[00:07:42.980 --> 00:07:44.780]  就是這個阿拉伯人
[00:07:44.780 --> 00:07:48.060]  契了之後就說當這個大馬式人
[00:07:48.060 --> 00:07:48.980]  就是自己的兒子
[00:07:48.980 --> 00:07:49.700]  但是神告訴他
[00:07:49.700 --> 00:07:52.300]  這個人必不成為你的兒子
[00:07:52.300 --> 00:07:53.740]  然後到了八十多歲
[00:07:53.740 --> 00:07:55.020]  仍然沒有
[00:07:55.020 --> 00:07:56.780]  所以他的太太就說
[00:07:56.780 --> 00:07:58.740]  不如我把這個仕女給你吧
[00:07:58.740 --> 00:08:00.500]  第三次試探
[00:08:00.500 --> 00:08:02.060]  當給這個仕女就說
[00:08:02.060 --> 00:08:04.020]  他來生出來
[00:08:04.020 --> 00:08:06.580]  就當是我生的了
[00:08:06.580 --> 00:08:08.220]  結果就生了一個兒子
[00:08:08.220 --> 00:08:10.860]  叫做以實瑪利
[00:08:10.860 --> 00:08:13.940]  以實瑪利生的時候
[00:08:13.940 --> 00:08:16.540]  阿寶罕八十六歲
[00:08:16.540 --> 00:08:21.460]  他的妻子七十六歲
[00:08:21.460 --> 00:08:23.740]  然後當他們去到九十幾歲了
[00:08:23.740 --> 00:08:26.780]  差不多九十九歲
[00:08:26.780 --> 00:08:31.620]  阿寶罕仍然沒有他自己親生的兒子
[00:08:31.620 --> 00:08:33.700]  神又再一次告訴他
[00:08:33.700 --> 00:08:35.820]  你要生一個兒子
[00:08:35.820 --> 00:08:39.380]  然後國從你的兒子而來
[00:08:39.380 --> 00:08:41.660]  君王從他而出
[00:08:41.660 --> 00:08:43.980]  你的國要成為大國
[00:08:43.980 --> 00:08:46.060]  萬族要因為你得福
[00:08:46.060 --> 00:08:47.620]  你祝福的
[00:08:47.620 --> 00:08:48.700]  神也祝福
[00:08:48.700 --> 00:08:50.740]  你咒咒你的
[00:08:50.740 --> 00:08:51.940]  神也咒咒
[00:08:51.940 --> 00:08:52.820]  祝福你的
[00:08:52.820 --> 00:08:54.660]  我也會祝福他
[00:08:54.660 --> 00:08:55.980]  阿寶罕就說
[00:08:55.980 --> 00:09:00.140]  願以實瑪利活在你的面前
[00:09:00.140 --> 00:09:02.820]  以實瑪利當時十幾歲了
[00:09:02.820 --> 00:09:04.300]  他就說
[00:09:04.300 --> 00:09:06.700]  當是以實瑪利吧
[00:09:06.700 --> 00:09:08.140]  但是神就告訴他
[00:09:08.140 --> 00:09:11.300]  以實瑪利不算的
[00:09:11.300 --> 00:09:13.300]  這個人必不成為你
[00:09:13.300 --> 00:09:16.580]  我應許中的後裔
[00:09:16.580 --> 00:09:20.740]  是唯有你和實瑪利生的那個才成為你的後裔
[00:09:20.740 --> 00:09:27.580]  當時的實瑪利八十九歲
[00:09:27.580 --> 00:09:29.780]  那個時間
[00:09:29.780 --> 00:09:33.780]  阿寶罕才知道
[00:09:33.780 --> 00:09:35.300]  他才明白
[00:09:35.300 --> 00:09:37.260]  原來神繼續不斷說
[00:09:37.260 --> 00:09:39.740]  是你和實瑪利生的
[00:09:39.740 --> 00:09:42.180]  就是你的後裔
[00:09:42.180 --> 00:09:45.340]  但是隨著以實瑪利的出世
[00:09:45.340 --> 00:09:47.820]  神就叫阿寶罕改名
[00:09:47.820 --> 00:09:51.340]  你從今以後不要再叫阿寶罕
[00:09:51.340 --> 00:09:53.380]  你要叫阿寶罕
[00:09:53.380 --> 00:09:56.500]  阿寶罕的意思是尊貴之父
[00:09:56.500 --> 00:10:02.500]  阿寶罕的意思是多國之父
[00:10:02.500 --> 00:10:05.020]  所以阿寶罕那個時間
[00:10:05.020 --> 00:10:06.180]  他就明白
[00:10:06.180 --> 00:10:07.420]  原來神要他改名
[00:10:07.420 --> 00:10:10.140]  但是因為神的應許還未斷
[00:10:10.140 --> 00:10:11.220]  繼續不斷
[00:10:11.220 --> 00:10:13.180]  還是這樣來告訴他
[00:10:13.180 --> 00:10:16.380]  他要生這個兒子
[00:10:16.380 --> 00:10:17.500]  好了
[00:10:17.500 --> 00:10:18.740]  生了
[00:10:18.740 --> 00:10:19.380]  的確
[00:10:19.380 --> 00:10:21.100]  阿寶罕一百歲
[00:10:21.100 --> 00:10:23.060]  太太九十歲
[00:10:23.060 --> 00:10:25.380]  他就生了這個兒子出來
[00:10:25.380 --> 00:10:27.100]  他的名字叫以撒
[00:10:27.100 --> 00:10:30.660]  完全按著神給他的啟定
[00:10:30.660 --> 00:10:32.340]  生了以撒出來
[00:10:32.340 --> 00:10:34.820]  這個是一個神證
[00:10:34.820 --> 00:10:36.420]  無論阿魯伯人
[00:10:36.420 --> 00:10:37.820]  回教徒
[00:10:37.820 --> 00:10:39.340]  以色列人
[00:10:39.340 --> 00:10:41.500]  所有看過聖經的人
[00:10:41.500 --> 00:10:42.980]  所有人都知道
[00:10:42.980 --> 00:10:45.500]  以色列能夠成為一個國
[00:10:45.500 --> 00:10:49.420]  就是因為這個神蹟作為開始
[00:10:49.420 --> 00:10:55.620]  這個神蹟是無可爭議百分之百的神蹟
[00:10:55.620 --> 00:10:56.940]  大家要記得
[00:10:56.940 --> 00:11:01.140]  那個時間是沒有試管嬰孩的
[00:11:01.140 --> 00:11:04.060]  完全是一個自然的生長
[00:11:04.060 --> 00:11:07.820]  生了出來
[00:11:07.820 --> 00:11:10.060]  有這樣的神蹟
[00:11:10.060 --> 00:11:11.940]  你信不信呢?
[00:11:11.940 --> 00:11:13.180]  你對這個上帝
[00:11:13.180 --> 00:11:15.140]  如果這樣的神蹟
[00:11:15.140 --> 00:11:17.460]  都能夠實現的時候
[00:11:17.460 --> 00:11:18.700]  有多少人
[00:11:18.700 --> 00:11:21.220]  你就會真心來信
[00:11:21.220 --> 00:11:22.260]  這個是神
[00:11:22.260 --> 00:11:23.340]  是真神
[00:11:23.340 --> 00:11:24.380]  是值得我們信
[00:11:24.380 --> 00:11:25.540]  如果是你的
[00:11:25.540 --> 00:11:26.460]  有多少人你會信?
[00:11:26.460 --> 00:11:27.580]  可以舉手嗎?
[00:11:27.580 --> 00:11:29.780]  如果是你的
[00:11:29.780 --> 00:11:31.060]  我相信
[00:11:31.060 --> 00:11:34.100]  沒有誰不信
[00:11:34.100 --> 00:11:35.740]  但是
[00:11:35.740 --> 00:11:39.420]  當我們的兒子去到十幾歲
[00:11:39.420 --> 00:11:41.300]  神對他說
[00:11:41.300 --> 00:11:42.500]  說什麼呢?
[00:11:42.500 --> 00:11:45.220]  22章1到3節
[00:11:45.220 --> 00:11:46.540]  我們一起讀
[00:11:46.540 --> 00:11:47.980]  「這些事以後
[00:11:47.980 --> 00:11:49.940]  神要試驗阿伯拉罕
[00:11:49.940 --> 00:11:51.700]  就呼叫他說
[00:11:51.700 --> 00:11:52.980]  阿伯拉罕他說
[00:11:52.980 --> 00:11:54.060]  我在這裡
[00:11:54.060 --> 00:11:54.700]  神說
[00:11:54.700 --> 00:11:56.300]  你帶著你的兒子
[00:11:56.300 --> 00:11:58.020]  就是你獨生的兒子
[00:11:58.020 --> 00:12:01.420]  你所愛的耳朵往摩尼亞地去
[00:12:01.420 --> 00:12:03.980]  我所指示你的山上去
[00:12:03.980 --> 00:12:05.940]  把他獻為凡席
[00:12:05.940 --> 00:12:08.060]  阿伯拉罕清早起來
[00:12:08.060 --> 00:12:09.180]  避上爐
[00:12:09.180 --> 00:12:12.420]  帶著兩個僕人和他兒子耳朵
[00:12:12.420 --> 00:12:14.700]  也劈好了凡席的柴
[00:12:14.700 --> 00:12:20.740]  就起身往神所指示他的地方去」
[00:12:20.740 --> 00:12:23.340]  這麼辛苦
[00:12:23.340 --> 00:12:26.900]  等到一百歲
[00:12:26.900 --> 00:12:29.980]  終於等到了
[00:12:29.980 --> 00:12:31.900]  很渴慕的東西
[00:12:31.900 --> 00:12:33.420]  有了
[00:12:33.420 --> 00:12:35.420]  給了
[00:12:35.420 --> 00:12:37.460]  給了就好了
[00:12:37.460 --> 00:12:39.060]  但是給了之後
[00:12:39.060 --> 00:12:41.220]  到這個兒子好好的
[00:12:41.220 --> 00:12:42.980]  去到十幾歲
[00:12:42.980 --> 00:12:44.860]  神竟然對他說
[00:12:44.860 --> 00:12:47.980]  你要把你的獨生的兒子
[00:12:47.980 --> 00:12:51.180]  帶到我指示你的山上
[00:12:51.180 --> 00:12:52.820]  就是摩尼亞山
[00:12:52.820 --> 00:12:56.340]  要把他獻為凡席
[00:12:56.340 --> 00:12:58.340]  各位聽我的頂字會
[00:12:58.340 --> 00:13:01.860]  我不知道你有沒有一種感覺
[00:13:01.860 --> 00:13:06.060]  這個感覺就是說
[00:13:06.060 --> 00:13:09.380]  與其給了我
[00:13:09.380 --> 00:13:11.940]  你又要收回
[00:13:11.940 --> 00:13:15.340]  倒不如你不要給了
[00:13:15.340 --> 00:13:17.340]  我想問大家
[00:13:17.340 --> 00:13:19.100]  等了很久
[00:13:19.100 --> 00:13:21.460]  你很想要的東西
[00:13:21.460 --> 00:13:22.980]  神給了你
[00:13:22.980 --> 00:13:24.540]  但是給了你之後
[00:13:24.540 --> 00:13:26.500]  在你最喜歡
[00:13:26.500 --> 00:13:28.500]  非常享受的時間
[00:13:28.500 --> 00:13:31.620]  祂突然間又收回
[00:13:31.620 --> 00:13:34.220]  有幾個人覺得那種痛
[00:13:34.220 --> 00:13:38.660]  是比你從來沒有過那樣東西的痛
[00:13:38.660 --> 00:13:40.020]  還大呢
[00:13:40.020 --> 00:13:41.420]  有幾個人會感覺到
[00:13:41.420 --> 00:13:42.220]  是更加大的
[00:13:42.220 --> 00:13:44.180]  有沒有舉手
[00:13:44.180 --> 00:13:45.580]  我記得有幾次
[00:13:45.580 --> 00:13:47.940]  我去到醫院裏面
[00:13:47.940 --> 00:13:51.740]  為了一些嬰孩的腰節
[00:13:51.740 --> 00:13:54.060]  那些父母來禱告的時候
[00:13:54.060 --> 00:13:56.020]  我真的看到他們那種
[00:13:56.020 --> 00:14:00.780]  愛童欲絕
[00:14:00.780 --> 00:14:02.580]  有一對夫婦
[00:14:02.580 --> 00:14:07.260]  太太已經四十歲
[00:14:07.260 --> 00:14:15.460]  最後等到生了一個兒子
[00:14:15.460 --> 00:14:19.060]  他們夫婦在兒子出生的時候
[00:14:19.060 --> 00:14:20.820]  歡喜若狂
[00:14:20.820 --> 00:14:22.900]  打電話給我
[00:14:22.900 --> 00:14:24.900]  牧師
[00:14:24.900 --> 00:14:26.260]  生了出來
[00:14:26.260 --> 00:14:27.940]  是兒子來的
[00:14:27.940 --> 00:14:29.460]  我開心到不得了
[00:14:29.460 --> 00:14:31.700]  我為他們等了十幾年
[00:14:31.700 --> 00:14:32.980]  有這個兒子
[00:14:32.980 --> 00:14:34.500]  開心到不得了
[00:14:34.500 --> 00:14:37.260]  趕去醫院
[00:14:37.260 --> 00:14:40.460]  就想為他們祝福
[00:14:40.460 --> 00:14:44.100]  誰知道去到醫院的時候
[00:14:44.100 --> 00:14:45.300]  看到有幾個人
[00:14:45.300 --> 00:14:46.860]  連同他的父母
[00:14:46.860 --> 00:14:48.220]  兩夫婦
[00:14:48.220 --> 00:14:51.900]  受運慘無
[00:14:51.900 --> 00:14:56.460]  我問發生什麼事
[00:14:56.460 --> 00:14:58.900]  弟兄跟我說
[00:14:58.900 --> 00:15:02.780]  蘇牧師
[00:15:02.780 --> 00:15:05.060]  兒子出生之後
[00:15:05.060 --> 00:15:09.060]  兒科的醫生發覺不妥
[00:15:09.060 --> 00:15:12.900]  最終詳細幫他做了檢查
[00:15:12.900 --> 00:15:17.740]  就發現心臟有個洞
[00:15:17.740 --> 00:15:21.100]  心臟有個洞
[00:15:21.100 --> 00:15:23.900]  非常危險
[00:15:23.900 --> 00:15:27.020]  現在正在想有什麼方法
[00:15:27.020 --> 00:15:28.620]  在這樣的情況下
[00:15:28.620 --> 00:15:36.300]  醫生說很難有什麼可以做
[00:15:36.300 --> 00:15:38.380]  我們在等
[00:15:38.380 --> 00:15:40.620]  為他們禱告
[00:15:40.620 --> 00:15:42.460]  禱告完之後
[00:15:42.460 --> 00:15:45.580]  我跟他說如果有什麼進一步的消息
[00:15:45.580 --> 00:15:48.860]  盡快跟我說
[00:15:48.860 --> 00:15:53.540]  這個兒子活了三個小時
[00:15:53.540 --> 00:15:57.140]  當我收到消息的時候
[00:15:57.140 --> 00:16:01.900]  正式收到醫生的報告
[00:16:01.900 --> 00:16:05.620]  兒子已經死了
[00:16:05.620 --> 00:16:07.060]  另外一個
[00:16:07.060 --> 00:16:09.900]  六十日大
[00:16:09.900 --> 00:16:14.220]  出生了很漂亮的女孩
[00:16:14.220 --> 00:16:17.300]  我為他們禱告的時候非常開心
[00:16:17.300 --> 00:16:23.420]  都是一些已經四十歲才出生的嬰兒
[00:16:23.420 --> 00:16:27.140]  但突然之間發覺
[00:16:27.140 --> 00:16:29.860]  臉部
[00:16:29.860 --> 00:16:31.580]  肚子
[00:16:31.580 --> 00:16:35.220]  為什麼這麼多地方好像瘀了
[00:16:35.220 --> 00:16:36.940]  就拿去醫生那裡
[00:16:36.940 --> 00:16:40.580]  由醫生來幫他檢查
[00:16:40.580 --> 00:16:43.860]  醫生檢查的時候突然發現
[00:16:43.860 --> 00:16:45.140]  跟他說
[00:16:45.140 --> 00:16:48.820]  你的女兒有一個很嚴重的內出血
[00:16:48.820 --> 00:16:51.780]  現在我們還不知道是什麼原因
[00:16:51.780 --> 00:16:55.580]  就是內出血已經影響了她的生命
[00:16:55.580 --> 00:16:58.700]  所以醫生就要幫她輸血
[00:16:58.700 --> 00:17:01.140]  六十日大
[00:17:01.140 --> 00:17:05.180]  在醫院裡面足足一個星期的時間
[00:17:05.180 --> 00:17:07.940]  差不多每天都為她輸血
[00:17:07.940 --> 00:17:10.020]  但過了一個星期
[00:17:10.020 --> 00:17:12.340]  最後
[00:17:12.340 --> 00:17:14.660]  都是宣告
[00:17:14.660 --> 00:17:20.300]  這個女兒沒有辦法再可以做什麼
[00:17:20.300 --> 00:17:22.620]  她就是這樣死了
[00:17:22.620 --> 00:17:24.900]  而當這個女兒死的時候
[00:17:24.900 --> 00:17:28.860]  醫生連一個報告都寫不出來
[00:17:28.860 --> 00:17:33.820]  是什麼原因令到她內出血
[00:17:33.820 --> 00:17:35.580]  而那些血
[00:17:35.580 --> 00:17:38.380]  很難要來做什麼檢查
[00:17:38.380 --> 00:17:40.940]  因為那些血基本上都不是她的血
[00:17:40.940 --> 00:17:43.180]  都是輸入她的血
[00:17:43.180 --> 00:17:45.540]  我都是為這對夫婦
[00:17:45.540 --> 00:17:47.580]  我都是感到非常的難過
[00:17:47.580 --> 00:17:49.220]  為他們禱告
[00:17:49.220 --> 00:17:50.700]  群惑
[00:17:50.700 --> 00:17:53.380]  他們問的問題都是一樣
[00:17:53.380 --> 00:17:55.900]  神
[00:17:55.900 --> 00:17:58.180]  如果你不想我們有孩子
[00:17:58.180 --> 00:18:01.180]  就不要給我們
[00:18:01.180 --> 00:18:03.340]  為什麼給了我們
[00:18:03.340 --> 00:18:05.660]  你又要收回
[00:18:05.660 --> 00:18:08.140]  我們面對一個這樣的問題
[00:18:08.140 --> 00:18:10.380]  我們很難像若白
[00:18:10.380 --> 00:18:13.220]  很瀟灑地說一句
[00:18:13.220 --> 00:18:15.620]  賞賜的是耶和華
[00:18:15.620 --> 00:18:18.500]  收取的又是耶和華
[00:18:18.500 --> 00:18:21.860]  耶和華的命是值得稱頌的
[00:18:21.860 --> 00:18:25.540]  很難可以說得出來
[00:18:25.540 --> 00:18:27.820]  我當時都是為他們禱告
[00:18:27.820 --> 00:18:32.900]  然後我就帶著一個禱告求神
[00:18:32.900 --> 00:18:34.700]  神
[00:18:34.700 --> 00:18:36.180]  我們深信
[00:18:36.180 --> 00:18:39.500]  這個寶寶就好像大衛的寶寶一樣
[00:18:39.500 --> 00:18:42.220]  我都希望他們都像大衛一樣說
[00:18:42.220 --> 00:18:46.500]  祂不能回到我這裡來
[00:18:46.500 --> 00:18:51.180]  但我卻可以到祂那裡去
[00:18:51.180 --> 00:18:54.220]  我一定會見到祂
[00:18:54.220 --> 00:18:56.180]  安慰祂們
[00:18:56.180 --> 00:18:57.900]  另一方面
[00:18:57.900 --> 00:19:01.380]  我也求神
[00:19:01.380 --> 00:19:04.060]  你收取的
[00:19:04.060 --> 00:19:10.020]  你會有一個更好、更健康的來賜給他們
[00:19:10.020 --> 00:19:11.700]  所以
[00:19:11.700 --> 00:19:13.700]  在幾個月前當我見到他們的時候
[00:19:13.700 --> 00:19:16.500]  我知道他們已經有了寶寶
[00:19:16.500 --> 00:19:19.620]  我的心裡面非常開心
[00:19:19.620 --> 00:19:21.340]  為他們感恩
[00:19:21.340 --> 00:19:23.900]  在這段聖經當中
[00:19:23.900 --> 00:19:27.740]  既然耶和華你已經賞賜給他們
[00:19:27.740 --> 00:19:32.100]  為什麼你又要收回呢?
[00:19:32.100 --> 00:19:35.940]  亞伯拉罕沒有因為這次的收回
[00:19:35.940 --> 00:19:37.460]  他離開了神
[00:19:37.460 --> 00:19:39.220]  不信神
[00:19:39.220 --> 00:19:42.380]  他仍然繼續走下去
[00:19:42.380 --> 00:19:45.340]  第二 禱告無效
[00:19:45.340 --> 00:19:47.980]  你還會不會繼續信呢?
[00:19:47.980 --> 00:19:52.780]  我們一起看第四至第八節
[00:19:52.780 --> 00:19:56.340]  第四至第八節一起讀
[00:19:56.340 --> 00:19:58.100]  到了第三天
[00:19:58.100 --> 00:20:01.820]  亞伯拉罕舉目遠遠看見那地方
[00:20:01.820 --> 00:20:03.740]  亞伯拉罕對他的僕人說
[00:20:03.740 --> 00:20:06.020]  你們和路在此等候
[00:20:06.020 --> 00:20:08.660]  我與同子往那裡去拜一拜
