
[00:00:00.000 --> 00:00:05.320]  各位大兄姊妹,我們又繼續看看《士司記》的參宣
[00:12:27.640 --> 00:12:30.400]  「這事其實出於耶和華」
[00:12:30.400 --> 00:12:33.880]  「這個兒子真是這樣」
[00:12:33.880 --> 00:12:36.680]  「生了出來我都經常教他」
[00:12:36.680 --> 00:12:38.440]  「他還要做拿西爾人」
[00:12:38.440 --> 00:12:40.000]  「聽神說話的」
[00:12:40.000 --> 00:12:41.200]  「神要教導他」
[00:12:41.200 --> 00:12:42.760]  「為什麼他那麼不聽話」
[00:12:42.760 --> 00:12:45.480]  「哎呀!慘了慘了慘了」
[00:12:45.480 --> 00:12:47.080]  他們不知道
[00:12:47.080 --> 00:12:49.480]  只知道這個兒子很任性很忤逆
[00:12:49.480 --> 00:12:51.480]  經常頂嘴
[00:12:51.480 --> 00:12:53.760]  但其實第一點我要說
[00:12:53.760 --> 00:12:57.440]  「這事是出於耶和華」
[00:12:57.440 --> 00:12:58.440]  為什麼?
[00:12:58.440 --> 00:13:01.800]  因為耶和華找機會攻擊菲利士人
[00:13:01.800 --> 00:13:03.280]  因為那時候菲利士人
[00:13:03.280 --> 00:13:04.920]  和以色列人都很厲害
[00:13:04.920 --> 00:13:10.760]  因此神就用參宣這個屬於他
[00:13:10.760 --> 00:13:12.120]  拿西爾人
[00:13:12.120 --> 00:13:13.120]  Nasir
[00:13:13.120 --> 00:13:14.840]  這個拿西爾人
[00:13:14.840 --> 00:13:17.720]  來攻擊菲利士
[00:13:17.720 --> 00:13:22.840]  因為他是迫害、壓制以色列人
[00:13:22.840 --> 00:13:25.760]  於是就用參宣來做這件事
[00:13:25.760 --> 00:13:26.960]  父母不知道
[00:13:26.960 --> 00:13:31.400]  於是就令參宣喜歡了菲利士女子
[00:13:31.400 --> 00:13:33.000]  於是才有關係
[00:13:33.000 --> 00:13:37.000]  開始敲打菲利士
[00:13:37.000 --> 00:13:38.720]  「這事出於耶和華」
[00:13:38.720 --> 00:13:41.520]  所以有時候有些事我們是不知道的
[00:13:41.520 --> 00:13:44.400]  是出於耶和華的
[00:13:44.400 --> 00:13:45.920]  他會歡喜地做
[00:13:45.920 --> 00:13:51.400]  他會做一些我們沒想過背後的因素
[00:13:51.400 --> 00:13:54.960]  跟著神的心意做
[00:13:54.960 --> 00:13:59.440]  參宣跟父母一起去庭拿提親
[00:13:59.440 --> 00:14:00.880]  這個臭小子
[00:14:00.880 --> 00:14:03.360]  硬是要娶菲利士女子
[00:14:03.360 --> 00:14:05.920]  不過大家都一起生活在這裡
[00:14:05.920 --> 00:14:09.520]  參宣就去到庭拿的葡萄園
[00:14:09.520 --> 00:14:12.920]  父母可能在後面或前面
[00:14:12.920 --> 00:14:18.440]  參宣就自己走走
[00:14:18.440 --> 00:14:20.600]  忽然有獅子
[00:14:20.600 --> 00:14:24.320]  嘩!獅子?
[00:14:24.320 --> 00:14:28.800]  獅子遠遠地向他敲叫
[00:14:28.800 --> 00:14:31.120]  叫了有沒有撲過來?
[00:14:31.120 --> 00:14:33.400]  沒有,有隻獅子敲叫
[00:14:33.400 --> 00:14:36.320]  如果你走到街上,有隻狗吠你怎麼辦?
[00:14:36.320 --> 00:14:39.520]  「有隻狗吠我?有隻獅子向我敲叫而已」
[00:14:39.520 --> 00:14:41.800]  「那沒什麼,誰知道」
[00:14:41.800 --> 00:14:45.080]  第二點跟大家看第六節
[00:14:45.080 --> 00:14:48.040]  「耶和華的靈大大感動參宣」
[00:14:48.040 --> 00:14:51.720]  「他雖然手無氣械,卻將獅子撕裂」
[00:14:51.720 --> 00:14:53.760]  「如同撕裂山羊羔一樣」
[00:14:53.760 --> 00:14:56.640]  「不過這件事沒有告訴父母」
[00:14:56.640 --> 00:15:01.720]  他就「嘩!嚇我啊!獅子?對了」
[00:15:01.720 --> 00:15:03.720]  於是他自己走過去
[00:15:03.720 --> 00:15:08.040]  獅子可能想撲他,想逃走
[00:15:08.040 --> 00:15:09.400]  啞捉捉住
[00:15:09.400 --> 00:15:11.800]  撕開他是什麼意思?
[00:15:11.800 --> 00:15:14.080]  可能獅子會「啊」一聲
[00:15:14.080 --> 00:15:17.720]  笑狀即是說很強的獅子
[00:15:17.720 --> 00:15:24.600]  不是老弱的獅子,是笑狀的獅子
[00:15:24.600 --> 00:15:27.080]  他竟然捉住獅子,想咬我
[00:15:27.080 --> 00:15:29.120]  一捉住他的嘴巴
[00:15:29.120 --> 00:15:32.640]  「天生神力,上帝大大感動」
[00:15:32.640 --> 00:15:37.040]  他整隻獅子在嘴巴撕開
[00:15:37.040 --> 00:15:39.280]  將獅子撕成兩半
[00:15:39.280 --> 00:15:41.120]  嘩!厲不厲害?
[00:15:41.120 --> 00:15:47.800]  撕開獅子,好像撕裂一隻山羊羔
[00:15:47.800 --> 00:15:50.760]  山羊羔好像撕裂一隻羊仔
[00:15:50.760 --> 00:15:55.080]  羊仔,我給你一隻羊仔撕裂
[00:15:55.080 --> 00:15:56.880]  都不是那麼容易
[00:15:56.880 --> 00:16:01.520]  撕裂一隻笑狀的獅子,像撕裂一隻羊仔
[00:16:01.520 --> 00:16:04.000]  不過他沒有告訴父母
[00:16:04.000 --> 00:16:05.400]  如果父母都看到
[00:16:05.400 --> 00:16:07.400]  「嘩!你怎麼全身都受傷了?」
[00:16:07.400 --> 00:16:09.440]  「打鬥你吧」
[00:16:09.440 --> 00:16:13.480]  安然,完全全身而退
[00:16:13.480 --> 00:16:15.480]  手上可能有些血被他洗了
[00:16:15.480 --> 00:16:18.160]  撕開了獅子
[00:16:18.160 --> 00:16:20.960]  其實獅子只是向他敲叫
[00:16:20.960 --> 00:16:23.480]  而他主動殺了獅子
[00:16:23.480 --> 00:16:25.800]  撕成兩半,扔在地上
[00:16:25.800 --> 00:16:27.840]  嘩!厲害
[00:16:27.840 --> 00:16:30.120]  我要解釋第二點
[00:16:30.120 --> 00:16:33.600]  「耶和華的靈大大感動參宣」
[00:16:33.600 --> 00:16:38.680]  「感動」這個字,Jalak
[00:16:38.680 --> 00:16:41.840]  Jalak是奔騰、運行的意思
[00:16:41.840 --> 00:16:46.200]  神的靈是運行、奔騰在參宣裡面
[00:16:46.200 --> 00:16:50.920]  神的靈感動他去殺一隻獅子
[00:16:50.920 --> 00:16:53.280]  其實不是的
[00:16:53.280 --> 00:16:58.200]  兩次,好幾次「耶和華的靈大大感動參宣」
[00:16:58.200 --> 00:17:03.800]  接著看的是,神應該說是改了一個說法
[00:17:03.800 --> 00:17:06.720]  如果我把它譯作貼紙的意思
[00:17:06.720 --> 00:17:12.200]  就是「耶和華的靈吸參宣力量」
[00:17:12.200 --> 00:17:15.200]  吸參宣老鼠仔
[00:17:15.200 --> 00:17:18.200]  吸參宣有很強勁的肌肉
[00:17:18.200 --> 00:17:20.760]  給了他力量
[00:17:20.760 --> 00:17:24.360]  令他可以這樣撕開獅子
[00:17:24.360 --> 00:17:28.200]  不是說神的靈感動他去殺一隻獅子
[00:17:28.200 --> 00:17:29.640]  不是這個意思
[00:17:29.640 --> 00:17:34.360]  而是說靈的能力奔騰運行在他裡面
[00:17:34.360 --> 00:17:38.760]  其實是以一個賜給他體力的方式
[00:17:38.760 --> 00:17:45.840]  他自己就說「死獅子凶我,就殺死你才行」
[00:17:45.840 --> 00:17:49.000]  「撕開你兩半,就撕開你兩半」
[00:17:49.000 --> 00:17:50.600]  很厲害的
[00:17:50.600 --> 00:17:55.480]  不可以欺負,參宣這個人很凶,不可以欺負
[00:17:55.480 --> 00:17:59.360]  欺負我?凶我?先拿你命
[00:17:59.360 --> 00:18:03.040]  獅子撕開了,很厲害
[00:18:03.040 --> 00:18:05.840]  記得「耶和華的靈大大感動」
[00:18:05.840 --> 00:18:09.520]  「力量奔騰運行在他裡面」
[00:18:09.520 --> 00:18:14.240]  力量奔騰,像別人那樣運氣很厲害
[00:18:14.240 --> 00:18:17.360]  神給了他特別的力量
[00:18:17.360 --> 00:18:21.320]  「參宣下去跟女子說話,就喜悅她」
[00:18:21.320 --> 00:18:22.720]  又是這個字
[00:18:22.720 --> 00:18:26.040]  「喜悅」就是「鍾意」
[00:18:26.040 --> 00:18:39.240]  「參宣下去跟女子說話,就鍾意了她」
[00:18:39.240 --> 00:18:42.680]  跟上面說的那次「鍾意」又是完成式
[00:18:42.680 --> 00:18:45.080]  鍾意了她
[00:18:45.080 --> 00:18:49.360]  過了七日子,再下去娶那女子
[00:18:49.360 --> 00:18:51.680]  自己鍾意,不理爸爸鍾不鍾意
[00:18:51.680 --> 00:18:53.600]  不理上帝鍾不鍾意,我鍾意
[00:18:53.600 --> 00:18:57.000]  「轉身向道旁要汗死屍」
[00:18:57.000 --> 00:19:00.640]  他還記得「上次這裡,我是撕開了獅子兩半」
[00:19:00.640 --> 00:19:02.320]  「看牠的死樣才行」
[00:19:02.320 --> 00:19:04.000]  看獅子怎樣
[00:19:04.000 --> 00:19:10.000]  「誰知見到獅子兩半在獅子的腔內」
[00:19:10.000 --> 00:19:16.920]  即是死了的獅子的骨頭內,有一群蜜蜂
[00:19:16.920 --> 00:19:20.880]  有蜜蜂,但沒有巢,沒用
[00:19:20.880 --> 00:19:24.680]  在那裡捉了蜜蜂巢
[00:19:24.680 --> 00:19:26.000]  「為何會這樣?」
[00:19:26.000 --> 00:19:29.640]  其實那裡這些曠野地方甚麼都沒有
[00:19:29.640 --> 00:19:37.960]  只有樹、造甲木、很粗生的木
[00:19:37.960 --> 00:19:41.480]  樹也沒有,很難見到
[00:19:41.480 --> 00:19:45.040]  有時有些椰棗樹,有些荊棘
[00:19:45.040 --> 00:19:48.920]  其實蜜蜂要找地方造巢都難
[00:19:48.920 --> 00:19:53.280]  有個獅子的身體,有個腔,有個排骨
[00:19:53.280 --> 00:19:56.160]  於是在裡面造巢
[00:19:56.160 --> 00:19:58.840]  於是有蜜
[00:19:58.840 --> 00:20:03.560]  「就用手取蜜」,這個「就」字是沒有的
[00:20:03.560 --> 00:20:08.240]  只不過參選見到蜜,他就用手取蜜
[00:20:08.240 --> 00:20:12.880]  扯吃扯走,到父母那裡給蜜爸爸媽媽吃
[00:20:12.880 --> 00:20:15.520]  「剛才撿到蜜糖,好味嗎?」
[00:20:15.520 --> 00:20:16.880]  「好味,試試吧」
[00:20:16.880 --> 00:20:22.840]  不過他沒有告訴父母,這些蜜是從死屍之內取來的
[00:20:22.840 --> 00:20:24.960]  「就」字是沒有的
[00:20:24.960 --> 00:20:26.960]  「就用手取蜜」的「就」字是沒有的
[00:20:26.960 --> 00:20:28.640]  「就用手取蜜」
[00:20:28.640 --> 00:20:31.360]  「為何會出現第三點呢?」
[00:20:31.360 --> 00:20:34.160]  因為這裡出事了
[00:20:34.160 --> 00:20:40.640]  出事是他的任性,令他沒有跟著上帝的話去做
[00:20:40.640 --> 00:20:46.480]  那西爾人是不能夠碰到死屍的
[00:20:46.480 --> 00:20:50.640]  有死屍要避開不能碰的,誰知他不理
[00:20:50.640 --> 00:20:54.480]  就在死了的獅子裡面取蜜糖出來吃
[00:20:54.480 --> 00:21:01.680]  這件事是違反了那西爾人的重要規條
[00:21:01.680 --> 00:21:08.360]  他當然不說,「不要說,我爸爸媽媽咀嚼咀嚼又說不行」
[00:21:08.360 --> 00:21:12.360]  「吃了再說,不要理,蜜那麼甜,那麼難得」
[00:21:12.360 --> 00:21:15.880]  吃了,這就是他來的
[00:21:15.880 --> 00:21:19.200]  來到這裡,三點講完了
[00:21:19.200 --> 00:21:23.200]  你看到摩西任不任性?非常任性
[00:21:23.200 --> 00:21:27.600]  那西爾人不能碰到死屍,他就碰
[00:21:27.600 --> 00:21:30.440]  還拿蜜來吃下肚
[00:21:30.440 --> 00:21:35.240]  我看到那個菲利士女孩漂亮,我喜歡
[00:21:35.240 --> 00:21:39.840]  就說我喜歡了,跟我拿她回來做太太
[00:21:39.840 --> 00:21:43.640]  跟我拿她回來,這樣說話的
[00:21:43.640 --> 00:21:48.000]  他對他父母其實不是很信服,不是很孝順的
[00:21:48.000 --> 00:21:52.760]  「爸爸媽媽,我想告訴你,我已經喜歡了那個菲利士女孩」
[00:21:52.760 --> 00:21:56.000]  「要娶她,你跟我拿她回來做我太太」
[00:21:56.000 --> 00:21:58.000]  「喂,以色列沒有女孩嗎?」
[00:21:58.000 --> 00:22:00.000]  「我喜歡,我喜歡了」
[00:22:00.000 --> 00:22:03.320]  是這樣的,是一個任性的參孫
[00:22:03.320 --> 00:22:09.320]  當然參孫的特點,讀完《士兵奇人》都知道參孫故事
[00:22:09.320 --> 00:22:13.400]  就知道他是很大力,超級大力
