
[00:00:00.000 --> 00:00:04.520]  我們再一次將這首詩篇讀給大家聽
[00:01:59.160 --> 00:01:59.960]  小時候
[00:01:59.960 --> 00:02:01.840]  我家裡有很多兄弟姐妹
[00:02:01.840 --> 00:02:03.160]  爭執的時候
[00:02:03.160 --> 00:02:04.960]  大家都有理由
[00:02:04.960 --> 00:02:08.480]  最盼望就是父母站在自己那邊
[00:02:08.480 --> 00:02:11.200]  能夠支持自己
[00:02:11.200 --> 00:02:14.440]  其實在這裡工作
[00:02:14.440 --> 00:02:16.760]  或者我們長大生活都會的
[00:02:16.760 --> 00:02:18.360]  常常都會
[00:02:18.360 --> 00:02:20.240]  我很盼望有人會站在我那邊
[00:02:20.240 --> 00:02:21.840]  但有時候你會發覺
[00:02:21.840 --> 00:02:22.880]  未必
[00:02:23.080 --> 00:02:25.240]  有時候你會發覺最好的朋友
[00:02:25.240 --> 00:02:26.560]  在你最需要的時候
[00:02:26.560 --> 00:02:27.920]  他沒有站在你那邊
[00:02:27.920 --> 00:02:31.520]  還覺得站在外人那邊跟你說話
[00:02:31.520 --> 00:02:33.480]  或者就算自己親人也是這樣
[00:02:33.480 --> 00:02:34.640]  很多時候
[00:02:34.640 --> 00:02:37.280]  人際裡面有很多的艱難
[00:02:37.280 --> 00:02:38.800]  但是我們都知道
[00:02:38.800 --> 00:02:41.720]  人真的很需要別人的支持
[00:02:41.720 --> 00:02:43.440]  很需要別人的幫助
[00:02:43.440 --> 00:02:45.800]  這是我們人生的寫照
[00:02:45.800 --> 00:02:47.480]  但是在詩篇裡面
[00:02:47.480 --> 00:02:49.480]  正正就是要告訴我們
[00:02:50.080 --> 00:02:54.120]  除了我們人是需要別人的支持、幫助
[00:02:54.120 --> 00:02:55.240]  原來
[00:02:55.240 --> 00:02:56.400]  我們有一位神
[00:02:56.400 --> 00:02:57.800]  這位耶和華神
[00:02:57.800 --> 00:03:00.360]  一直以來是幫助我們
[00:03:00.360 --> 00:03:04.040]  所以在詩篇是提醒
[00:03:04.040 --> 00:03:06.240]  神是站在我們的那邊
[00:03:06.240 --> 00:03:08.600]  是給我們有隨時的幫助
[00:03:08.600 --> 00:03:12.040]  或者有時候翻譯為一個及時的幫助
[00:03:12.040 --> 00:03:14.720]  所以在聖經四十六篇詩篇裡面說
[00:03:14.720 --> 00:03:16.040]  神是我們的避難所
[00:03:16.040 --> 00:03:17.040]  是我們的力量
[00:03:17.040 --> 00:03:20.240]  是我們在患難中隨時的幫助
[00:03:20.240 --> 00:03:22.200]  所以這首詩歌是提醒我們
[00:03:22.200 --> 00:03:24.840]  人即使我們在一個艱難
[00:03:24.840 --> 00:03:26.640]  或者我們向前面走的時候
[00:03:26.640 --> 00:03:28.080]  好像舉步維艱
[00:03:28.080 --> 00:03:30.360]  好像我們不知道怎麼走下去的時候
[00:03:30.360 --> 00:03:32.320]  很多人的掙扎
[00:03:32.320 --> 00:03:34.800]  很多我們在情感上的傷痛
[00:03:34.800 --> 00:03:38.440]  我們沒有辦法再向前走
[00:03:38.440 --> 00:03:41.040]  這首詩篇就提醒我們了
[00:03:41.040 --> 00:03:44.840]  雖然你這樣看著前路是很艱難
[00:03:44.840 --> 00:03:48.320]  但是你不如向另一個方向去看
[00:03:48.320 --> 00:03:50.320]  相反的方向去看
[00:03:50.320 --> 00:03:53.240]  就會看到詩人會看見
[00:03:53.240 --> 00:03:57.360]  原來這位神是站在你的旁邊的
[00:03:57.360 --> 00:04:00.160]  就是說原來我們有時候在這裡生活
[00:04:00.160 --> 00:04:02.080]  我們向前走向前看
[00:04:02.080 --> 00:04:05.680]  我們沒有留意到原來神在我們這一邊
[00:04:05.680 --> 00:04:07.760]  但是有時候我們只是看著另一邊
[00:04:07.760 --> 00:04:10.200]  沒有留意到神在我們的另一邊
[00:04:10.200 --> 00:04:13.000]  以致我們不能夠得到
[00:04:13.000 --> 00:04:16.240]  或者知道這位神是我們隨時的幫助
[00:04:16.240 --> 00:04:17.560]  是會幫助我們
[00:04:17.560 --> 00:04:19.960]  所以詩篇是提醒我們
[00:04:19.960 --> 00:04:24.360]  這首是一首上行之詩
[00:04:24.360 --> 00:04:25.800]  就是說一群以色列人
[00:04:25.800 --> 00:04:27.280]  他們去朝聖
[00:04:27.280 --> 00:04:28.880]  去到耶路撒冷裡面
[00:04:28.880 --> 00:04:30.320]  從不同的地方
[00:04:30.320 --> 00:04:33.640]  他們一邊走一邊去唱一首詩歌
[00:04:33.640 --> 00:04:35.720]  他們覺得
[00:04:35.720 --> 00:04:38.280]  耶和華幫助我們
[00:04:38.280 --> 00:04:40.040]  是一種宣告
[00:04:40.040 --> 00:04:41.960]  也是一種見證
[00:04:42.360 --> 00:04:43.480]  是一種宣告
[00:04:43.480 --> 00:04:45.000]  所以你看第一、第二節
[00:04:45.000 --> 00:04:46.200]  他說內罷
[00:04:46.200 --> 00:04:48.440]  第一、第二節說罷
[00:04:48.440 --> 00:04:49.280]  以色列
[00:04:49.280 --> 00:04:52.400]  若不是耶和華幫助我們
[00:04:52.400 --> 00:04:53.520]  所以一開始就說
[00:04:53.520 --> 00:04:55.000]  你要說出來
[00:04:55.000 --> 00:04:56.760]  以色列人你要說出來
[00:04:56.760 --> 00:04:58.800]  你要宣告出來
[00:04:58.800 --> 00:05:00.800]  要告訴別人
[00:05:00.800 --> 00:05:02.200]  就是神幫助我們
[00:05:02.200 --> 00:05:04.440]  為什麼這群人在路遠的地方
[00:05:04.440 --> 00:05:06.040]  一邊攀山涉水
[00:05:06.040 --> 00:05:08.120]  一邊走去耶路撒冷聖殿呢?
[00:05:08.120 --> 00:05:09.200]  為了什麼呢?
[00:05:09.200 --> 00:05:10.400]  你要說出來
[00:05:10.680 --> 00:05:12.840]  就是說神是幫助我們
[00:05:12.840 --> 00:05:14.800]  今天你回到教會裡面
[00:05:14.800 --> 00:05:15.480]  你沒有跟別人說
[00:05:15.480 --> 00:05:16.720]  因為神幫助我們
[00:05:16.720 --> 00:05:17.760]  所以我一定
[00:05:17.760 --> 00:05:20.040]  年初一我都要回教會敬拜主
[00:05:20.040 --> 00:05:21.840]  我都要侍奉主
[00:05:21.840 --> 00:05:23.840]  這個是我們的見證
[00:05:23.840 --> 00:05:26.440]  所以耶和華幫助我們
[00:05:26.440 --> 00:05:29.080]  這是我們一個很基本的見證
[00:05:29.080 --> 00:05:30.320]  所以到了第八節
[00:05:30.320 --> 00:05:31.680]  我們得幫助是在乎
[00:05:31.680 --> 00:05:33.160]  倚靠做天地的
[00:05:33.160 --> 00:05:34.760]  耶和華的名字
[00:05:34.760 --> 00:05:37.800]  所以從一、二節的呼籲
[00:05:37.800 --> 00:05:39.720]  到了第八節的總結
[00:05:39.720 --> 00:05:41.000]  這首詩歌
[00:05:41.000 --> 00:05:42.840]  就是表明一種見證
[00:05:42.840 --> 00:05:44.640]  這種見證是帶著感恩
[00:05:44.640 --> 00:05:46.720]  所以這首詩歌也是一種感恩詩
[00:05:46.720 --> 00:05:47.880]  那麼
[00:05:47.880 --> 00:05:50.680]  這個詩人就開始說
[00:05:50.680 --> 00:05:53.840]  從幫助耶和華站在我們的那一邊
[00:05:53.840 --> 00:05:56.320]  當我們人去讀到
[00:05:56.320 --> 00:05:59.320]  若不是耶和華幫助我們
[00:05:59.320 --> 00:06:00.760]  接著我們就說很多
[00:06:00.760 --> 00:06:02.920]  神怎樣幫助我們有什麼好處
[00:06:02.920 --> 00:06:04.960]  可能有些人聽起來
[00:06:04.960 --> 00:06:06.800]  會不會好像很 hard sell(硬銷)
[00:06:06.800 --> 00:06:07.840]  這樣的說法
[00:06:07.840 --> 00:06:10.480]  就是說神幫助你
[00:06:10.480 --> 00:06:11.880]  但是呢
[00:06:11.880 --> 00:06:17.680]  這個詩篇不是一個經過了篩選出來的宣傳稿
[00:06:17.680 --> 00:06:23.680]  這個實際上是這群以色列人從心裡面去表達
[00:06:23.680 --> 00:06:26.160]  更加他們知道剛才我所說的
[00:06:26.160 --> 00:06:27.400]  是一種見證
[00:06:27.400 --> 00:06:28.680]  當然
[00:06:28.680 --> 00:06:31.480]  是不是真的每一個人都可以
[00:06:31.480 --> 00:06:32.680]  這麼大聲
[00:06:32.680 --> 00:06:34.080]  跟周圍的人說
[00:06:34.080 --> 00:06:37.520]  若不是耶和華幫助我們
[00:06:37.520 --> 00:06:39.120]  是不是能夠這麼大聲
[00:06:39.120 --> 00:06:40.840]  可以這樣宣告呢?
[00:06:40.840 --> 00:06:42.640]  純粹是這樣的見證呢?
[00:06:42.640 --> 00:06:44.440]  要你這麼說出來
[00:06:44.440 --> 00:06:46.200]  當你在一個很艱難
[00:06:46.200 --> 00:06:50.200]  將來在家裡真的有很多壓力
[00:06:50.200 --> 00:06:51.800]  或者工作裡面有很多壓力
[00:06:51.800 --> 00:06:57.440]  你要看著這些小朋友長大
[00:06:57.440 --> 00:06:58.440]  那裡很難教育
[00:06:58.440 --> 00:07:01.080]  或者要供養父母很吃力
[00:07:01.080 --> 00:07:04.040]  或者你工作裡面有很多壓力
[00:07:04.040 --> 00:07:06.920]  等等很多艱難的地方
[00:07:06.920 --> 00:07:09.040]  或者你人生遇到很多的低潮
[00:07:09.040 --> 00:07:10.560]  你怎麼能夠說
[00:07:10.560 --> 00:07:11.840]  成為一個宣告
[00:07:11.840 --> 00:07:13.120]  成為一個見證呢?
[00:07:13.120 --> 00:07:15.520]  當然這是不容易的事情
[00:07:15.520 --> 00:07:16.640]  但是
[00:07:16.640 --> 00:07:18.080]  這本詩篇
[00:07:18.080 --> 00:07:20.120]  不是這樣的角度去看的
[00:07:20.120 --> 00:07:22.480]  他說當你去仰望
[00:07:22.480 --> 00:07:24.880]  看向一個方向
[00:07:24.880 --> 00:07:26.880]  這位神在你旁邊的時候
[00:07:26.880 --> 00:07:29.480]  你仍然看到神在你旁邊
[00:07:29.480 --> 00:07:31.360]  你就要見證出來了
[00:07:31.360 --> 00:07:32.840]  就像今天這麼說
[00:07:32.840 --> 00:07:36.320]  我今天仍然能夠回到神的殿裡面敬拜主
[00:07:36.800 --> 00:07:39.920]  你就要成為一個見證
[00:07:39.920 --> 00:07:41.120]  你就要宣告
[00:07:41.120 --> 00:07:43.520]  就是耶和華幫助我們
[00:07:43.520 --> 00:07:47.160]  因為你今天仍然能夠去親近神
[00:07:47.160 --> 00:07:48.960]  你今天仍然能夠去
[00:07:48.960 --> 00:07:51.240]  每天可以去讀聖經
[00:07:51.240 --> 00:07:53.040]  去禱告仰望我們神
[00:07:53.040 --> 00:07:54.880]  又回到教會裡面
[00:07:54.880 --> 00:07:58.320]  因為你只要將頭往一邊
[00:07:58.320 --> 00:08:00.880]  你就見到耶和華站在你那邊
[00:08:00.880 --> 00:08:03.360]  我們已經是一個美好的見證
[00:08:03.360 --> 00:08:05.880]  所以每一次來到崇拜裡面
[00:08:05.880 --> 00:08:07.720]  我們侍奈神的面前
[00:08:07.720 --> 00:08:09.040]  已經是一個見證
[00:08:09.040 --> 00:08:10.240]  是一個宣告
[00:08:10.240 --> 00:08:12.080]  因為這位神幫助我們
[00:08:12.080 --> 00:08:14.000]  我們會繼續跟隨祂
[00:08:14.000 --> 00:08:16.880]  當然這本詩篇他提出
[00:08:16.880 --> 00:08:18.960]  剛剛用相反的字眼去說
[00:08:18.960 --> 00:08:20.720]  若不是用了兩次
[00:08:20.720 --> 00:08:22.160]  就是說假設
[00:08:22.160 --> 00:08:23.360]  就是引申到
[00:08:23.360 --> 00:08:26.440]  如果沒有神的介入
[00:08:26.440 --> 00:08:27.720]  的幫助
[00:08:27.720 --> 00:08:30.280]  我們的生活可能更加糟糕
[00:08:30.280 --> 00:08:33.680]  我們的生活可能更加出現很多問題在裡面
[00:08:33.680 --> 00:08:36.280]  或者我們不是坐在中間
[00:08:36.280 --> 00:08:37.600]  或者我們不是在
[00:08:37.600 --> 00:08:40.800]  常常禱告親近神的關係裡面
[00:08:40.800 --> 00:08:43.760]  因為神不在我們的旁邊
[00:08:43.760 --> 00:08:46.800]  所以當我們能夠知道
[00:08:46.800 --> 00:08:48.680]  神仍然在我們的旁邊的時候
[00:08:48.680 --> 00:08:51.280]  這個已經是我們很美好的見證
[00:08:51.280 --> 00:08:53.680]  因為何時神在我們旁邊
[00:08:53.680 --> 00:08:57.640]  何時我們都得到隨時的幫助在裡面
[00:08:57.640 --> 00:09:00.200]  所以這首詩歌不需要人去辯護
[00:09:00.200 --> 00:09:01.880]  神究竟有沒有幫助我們
[00:09:01.880 --> 00:09:03.880]  因為這首詩歌講得很清楚
[00:09:03.880 --> 00:09:05.520]  是很有力的見證
[00:09:05.520 --> 00:09:07.680]  以及這群以色列人他們的看法
[00:09:07.680 --> 00:09:09.080]  不再是說
[00:09:09.080 --> 00:09:11.160]  為什麼難處在我的身邊
[00:09:11.160 --> 00:09:12.280]  為什麼難處
[00:09:12.280 --> 00:09:14.120]  都是放在我的裡面
[00:09:14.120 --> 00:09:15.960]  其實每個人都有自己的難處
[00:09:15.960 --> 00:09:17.760]  家家都有本難唸的經
[00:09:17.760 --> 00:09:19.680]  工作每個人都有不同的壓力
[00:09:19.680 --> 00:09:20.280]  是不是?
[00:09:20.280 --> 00:09:21.760]  但是其實為什麼
[00:09:21.760 --> 00:09:24.200]  不同的人有不同的看法呢?
[00:09:24.200 --> 00:09:27.000]  不同的人面對有不同的方法呢?
[00:09:27.000 --> 00:09:30.000]  因為有神幫助的人
[00:09:30.000 --> 00:09:31.840]  我們更加能夠去說
[00:09:31.840 --> 00:09:34.440]  為什麼我們能夠有信心
[00:09:34.440 --> 00:09:36.720]  講到耶和華是幫助我們
[00:09:36.720 --> 00:09:39.520]  究竟神是怎樣幫助我們呢?
[00:09:39.520 --> 00:09:41.840]  我們看第三到第五節
[00:09:41.840 --> 00:09:44.160]  那時候人向我們發怒
[00:09:44.160 --> 00:09:45.480]  將我們吞沒
[00:09:45.480 --> 00:09:48.600]  波濤是淹沒我們
[00:09:48.600 --> 00:09:50.480]  河水是淹沒我們
[00:09:50.480 --> 00:09:53.240]  這裡詩人用了兩個比喻
[00:09:53.240 --> 00:09:55.040]  是講到神的幫助
[00:09:55.040 --> 00:09:57.040]  這兩個比喻的情況
[00:09:57.040 --> 00:10:00.160]  一個是遭到活吞的危險
[00:10:00.160 --> 00:10:03.400]  另一個是講到洪水淹沒的危險
[00:10:03.400 --> 00:10:05.760]  這個詩人很有想像力
[00:10:05.760 --> 00:10:07.800]  將這些危險威嚇
[00:10:07.800 --> 00:10:09.400]  這些艱難壓力
[00:10:09.400 --> 00:10:13.040]  想像成為一個波濤洶湧
[00:10:13.040 --> 00:10:16.960]  可以用剛才那個陪靈會的主題
[00:10:16.960 --> 00:10:17.840]  叫什麼呢?
[00:10:17.840 --> 00:10:22.640]  "攀轟"
[00:10:22.640 --> 00:10:23.480]  是不是?
[00:10:23.480 --> 00:10:25.560]  "攀轟"這個字
[00:10:25.560 --> 00:10:27.280]  攀你走就攀
[00:10:27.280 --> 00:10:29.160]  轟炸機就轟
[00:10:29.160 --> 00:10:30.440]  讀音就說
[00:10:30.440 --> 00:10:31.720]  攀轟
[00:10:31.720 --> 00:10:34.600]  攀轟翻騰的時候
[00:10:34.600 --> 00:10:35.840]  就是這樣的情景
[00:10:35.840 --> 00:10:37.520]  波濤洶湧的時候
[00:10:37.520 --> 00:10:39.680]  在這裡淹沒了
[00:10:39.680 --> 00:10:42.000]  已經好像無法避開的情況
[00:10:42.000 --> 00:10:45.000]  各種的壓力
[00:10:45.000 --> 00:10:48.160]  或者是攻擊的力量
[00:10:48.160 --> 00:10:49.440]  就講到這樣的情況
[00:10:49.440 --> 00:10:53.000]  其實那兩幅圖畫都很特別的
[00:10:53.000 --> 00:10:55.560]  都是跟大水有關係的
[00:10:55.560 --> 00:10:58.720]  雖然第一幅是活的吞了
[00:10:58.720 --> 00:11:00.720]  其實當時的意思就是說
[00:11:00.720 --> 00:11:03.440]  可能圖畫是看到
[00:11:03.440 --> 00:11:07.080]  海裡面有海怪
[00:11:07.080 --> 00:11:08.280]  有巨龍
[00:11:08.280 --> 00:11:09.600]  出現
[00:11:09.600 --> 00:11:14.520]  搞到在船上的人
[00:11:14.520 --> 00:11:15.480]  很大的危險
[00:11:15.480 --> 00:11:19.560]  把整艘船吞沒了
[00:11:19.560 --> 00:11:20.720]  這樣的意思
[00:11:20.720 --> 00:11:23.800]  當然這個提及到
[00:11:23.800 --> 00:11:27.920]  事實上真的沒有巨龍
[00:11:27.920 --> 00:11:31.080]  我們可能沒有人見過
[00:11:31.080 --> 00:11:32.640]  或者我們說有海怪
[00:11:32.640 --> 00:11:34.440]  尼斯會有海怪
[00:11:34.440 --> 00:11:37.360]  但是也沒有一張很清晰的圖片讓我們看到
[00:11:37.360 --> 00:11:39.680]  但是我們也想像中知道
[00:11:39.680 --> 00:11:42.640]  心中我們有很多這樣的巨龍
[00:11:42.640 --> 00:11:45.680]  這些巨龍就是威嚇的事情
[00:11:45.680 --> 00:11:46.920]  一些恐懼
[00:11:46.920 --> 00:11:49.600]  一些給我們很大的壓力
[00:11:49.600 --> 00:11:51.840]  使我們無法前進
[00:11:51.840 --> 00:11:53.440]  一種感受在裡面
[00:11:53.440 --> 00:11:55.320]  人生經常會遇到這樣的事情
[00:11:55.320 --> 00:11:58.520]  有時候好像承受不了
[00:11:58.520 --> 00:12:00.560]  有些恐懼感在裡面
[00:12:00.560 --> 00:12:01.920]  聽到一些聲音
[00:12:01.920 --> 00:12:04.200]  可能好像在攻擊我自己
[00:12:04.200 --> 00:12:06.280]  聽到一些話可能對自己不利
[00:12:06.280 --> 00:12:07.760]  可能種種的事情
[00:12:07.760 --> 00:12:09.080]  好像感受到
[00:12:09.080 --> 00:12:13.080]  心裡面更加產生很多的作用
[00:12:13.080 --> 00:12:14.040]  心理的作用
[00:12:14.040 --> 00:12:16.200]  好像有很多的恐懼
[00:12:16.200 --> 00:12:17.880]  使我們無法向前
[00:12:17.880 --> 00:12:22.320]  雖然有這樣的意思在裡面
[00:12:22.320 --> 00:12:24.840]  提到剛才說有巨龍
[00:12:24.840 --> 00:12:26.920]  又好像有海蛇、海怪
[00:12:26.920 --> 00:12:28.520]  今天是蛇年
[00:12:28.520 --> 00:12:29.360]  蛇年的開始
[00:12:29.360 --> 00:12:31.920]  剛剛就是龍年的結束
[00:12:31.920 --> 00:12:33.480]  龍蛇混雜
[00:12:33.480 --> 00:12:34.680]  是不是這個意思呢?
[00:12:34.680 --> 00:12:36.600]  在某個情況來說
[00:12:36.600 --> 00:12:37.400]  如果在聖經裡面
[00:12:37.400 --> 00:12:39.520]  會不會是一個很負面的意思呢?
[00:12:39.520 --> 00:12:41.800]  我要岔開來說
[00:12:41.800 --> 00:12:43.640]  對於蛇年也好
[00:12:43.640 --> 00:12:44.520]  龍年也好
[00:12:44.520 --> 00:12:47.320]  大家不必要在一方面覺得
[00:12:47.320 --> 00:12:55.080]  泰國用聖經屬靈的解釋來看這方面
[00:12:55.080 --> 00:12:56.560]  因為也是一個象徵
[00:12:56.560 --> 00:12:57.320]  而實際上
[00:12:57.320 --> 00:12:58.640]  事實上在蛇年
[00:12:58.640 --> 00:13:00.400]  當然我們也會感覺到
[00:13:00.400 --> 00:13:01.920]  好像聖經裡面提及
[00:13:01.920 --> 00:13:06.040]  蛇在田間裡面
[00:13:06.040 --> 00:13:09.800]  比任何田間的走獸更加狡猾
[00:13:09.800 --> 00:13:17.200]  或者是蛇引誘夏娃去吃分別善惡樹的果子
[00:13:17.200 --> 00:13:23.280]  在《創世紀》也提到
[00:13:23.280 --> 00:13:24.600]  在《啟示錄》也提到
[00:13:24.600 --> 00:13:26.520]  大龍就是古蛇
[00:13:26.520 --> 00:13:27.720]  就是魔鬼等等
[00:13:27.720 --> 00:13:29.600]  有時候這個是在象徵裡面
[00:13:29.600 --> 00:13:32.680]  不過當然在實際的活物裡面
[00:13:32.680 --> 00:13:35.280]  動物也是神所創造
[00:13:35.280 --> 00:13:38.280]  所以耶穌也會用蛇來形容
[00:13:38.280 --> 00:13:39.200]  大家記不記得
[00:13:39.200 --> 00:13:40.320]  我們要怎樣呢?
[00:13:40.320 --> 00:13:42.000]  靈巧象蛇
[00:13:42.000 --> 00:13:43.600]  也是一個好的形容
[00:13:43.600 --> 00:13:45.280]  順良如甲子
[00:13:45.280 --> 00:13:47.280]  所以我們也明白
[00:13:47.280 --> 00:13:50.280]  我們不需要在蛇年或者龍年
[00:13:50.280 --> 00:13:56.000]  會體會在聖經裡面
[00:13:56.000 --> 00:14:05.840]  特別提及巨龍、魔鬼等等的思想方向裡面
[00:14:05.840 --> 00:14:08.200]  說回畫面
[00:14:08.200 --> 00:14:15.400]  第二個除了在海裡面有海怪、巨龍吞沒
[00:14:15.400 --> 00:14:18.080]  第二個就是洪水的畫面
[00:14:18.080 --> 00:14:20.400]  洪水是怎樣突然而來的呢?
[00:14:20.400 --> 00:14:21.640]  意思就是說
[00:14:21.640 --> 00:14:24.760]  有些災禍突然會淋到你身上
[00:14:24.760 --> 00:14:26.840]  有些意外會發生的
[00:14:26.840 --> 00:14:28.760]  在中東的地方
[00:14:28.760 --> 00:14:35.400]  下完大雨
[00:14:35.400 --> 00:14:39.080]  水會慢慢進入地底裡面
[00:14:39.080 --> 00:14:42.160]  因為裡面有很多地下水道
[00:14:42.160 --> 00:14:44.360]  地下水道裡面
[00:14:44.360 --> 00:14:48.080]  你看不到不是在表面的河流裡面流
[00:14:48.080 --> 00:14:49.320]  有時候在地下水道
[00:14:49.320 --> 00:14:51.280]  突然湧流到某個地方
[00:14:51.280 --> 00:14:54.960]  水就從地上滲出來
[00:14:54.960 --> 00:14:56.080]  洶湧上來
[00:14:56.080 --> 00:14:58.680]  就形成了突然間水浸
[00:14:58.680 --> 00:15:01.600]  突然間帶來洪水
[00:15:01.600 --> 00:15:04.240]  甚至淹沒房屋
[00:15:04.240 --> 00:15:05.560]  將人們沖走
[00:15:05.560 --> 00:15:07.720]  因為突然間是估計不到的
[00:15:07.720 --> 00:15:09.160]  因為看不到的
[00:15:09.160 --> 00:15:10.600]  有時候香港也會
[00:15:10.600 --> 00:15:12.520]  香港有時候我們去行山
[00:15:12.520 --> 00:15:16.680]  很喜歡去一些石澗的地方
[00:15:16.680 --> 00:15:17.600]  我們就很喜歡
[00:15:17.600 --> 00:15:19.240]  因為那裡有水、有清水
[00:15:19.240 --> 00:15:20.520]  我們就走過去
[00:15:20.520 --> 00:15:22.120]  洗洗手、擦擦臉
[00:15:22.120 --> 00:15:23.400]  但其實很危險的
[00:15:23.400 --> 00:15:24.840]  如果你特別剛經過
[00:15:24.840 --> 00:15:26.560]  那幾天下完雨
[00:15:26.560 --> 00:15:28.440]  下完雨你跟著行山
[00:15:28.440 --> 00:15:31.320]  可能上面的洪水就會湧下來
[00:15:31.320 --> 00:15:34.240]  曾經試過做了一兩年
[00:15:34.240 --> 00:15:36.320]  兩個年輕人去鹿頸
[00:15:36.320 --> 00:15:38.640]  他就這樣行山到石澗裡面
[00:15:38.640 --> 00:15:40.680]  想不到突然間洪水湧過來
[00:15:40.680 --> 00:15:42.320]  湧到一個潭裡面
[00:15:42.320 --> 00:15:44.880]  兩個都是這樣離開世界
[00:15:44.880 --> 00:15:48.800]  所以你看到這些突然其來的危險
[00:15:48.800 --> 00:15:50.480]  但這裡是在說什麼
[00:15:50.480 --> 00:15:52.360]  是在說私人說
[00:15:52.360 --> 00:15:54.520]  我們在人生裡面
[00:15:54.520 --> 00:15:57.360]  不是一旦一帆風順
[00:15:57.360 --> 00:16:00.440]  但是經過這些艱難
[00:16:00.440 --> 00:16:04.080]  經過這些壓力、恐懼
[00:16:04.080 --> 00:16:06.240]  或者是這些意外也好
[00:16:06.240 --> 00:16:10.920]  神都會不讓這些力量得勝的
[00:16:10.920 --> 00:16:15.280]  最終是神都讓我們得到保存
[00:16:15.280 --> 00:16:18.400]  最終我們不要背棄
[00:16:18.400 --> 00:16:20.120]  我們得到幫助
[00:16:20.120 --> 00:16:24.440]  他們認為神就是這樣幫助他們
[00:16:24.440 --> 00:16:26.920]  始終神是站他們那邊
[00:16:26.920 --> 00:16:27.920]  可能你看這段經文
[00:16:27.920 --> 00:16:28.960]  說神怎麼幫助我們
[00:16:28.960 --> 00:16:31.800]  我們也不會遇到這麼大的問題
[00:16:31.800 --> 00:16:32.920]  我們生活裡面
[00:16:32.920 --> 00:16:35.600]  不過我們也不想遇到這麼大的問題
[00:16:35.600 --> 00:16:40.040]  意外、突然間洶湧的事情
[00:16:40.040 --> 00:16:41.640]  我們也不想這樣遇到
[00:16:41.640 --> 00:16:45.360]  以及一般來說我們也不常常會這樣遇到
[00:16:45.360 --> 00:16:51.240]  但究竟阿斯丁怎樣能夠活在神的幫助裡面
[00:16:51.240 --> 00:16:53.000]  是不是很空泛呢?
[00:16:53.000 --> 00:16:54.760]  私人說得這麼重要
[00:16:54.760 --> 00:16:57.040]  神是我們的幫助
[00:16:57.040 --> 00:16:59.160]  其實我們繼續看下去的時候
[00:16:59.160 --> 00:17:01.760]  你就會更加有深刻的印象
[00:17:01.760 --> 00:17:03.240]  在第六到第八節
