
[00:00:00.000 --> 00:00:02.000]  我哋一同祈禱
[00:02:57.000 --> 00:03:03.000]  路加福音係記載有關婦女同窮人最多嘅一本福音書
[00:03:03.000 --> 00:03:06.000]  喺路加福音八章一至三節
[00:03:06.000 --> 00:03:10.000]  路加特別記載咗三位婦女嘅名字
[00:03:11.000 --> 00:03:17.000]  莫大拉嘅瑪利亞應該係猶太人約阿羅同蘇薩羅就可能唔係猶太人
[00:03:17.000 --> 00:03:23.000]  呢啲婦女對天國嘅大業都有非常重要嘅貢獻
[00:03:23.000 --> 00:03:26.000]  喺第三節特別提到
[00:03:26.000 --> 00:03:32.000]  她們都用自己嘅財物供應耶穌和她的門徒
[00:03:32.000 --> 00:03:38.000]  希望佢哋嘅行動唔單止鼓勵我哋中間嘅姐妹
[00:03:39.000 --> 00:03:41.000]  弟兄們都應該接受挑戰
[00:03:41.000 --> 00:03:44.000]  睇返第一節
[00:03:44.000 --> 00:03:46.000]  過了些時候
[00:03:46.000 --> 00:03:49.000]  耶穌走遍各城市鄉村
[00:03:49.000 --> 00:03:52.000]  傳揚上帝主權的福音
[00:03:52.000 --> 00:03:55.000]  十二使徒跟他同行
[00:03:55.000 --> 00:03:59.000]  好明顯喺呢度耶穌係主角
[00:03:59.000 --> 00:04:01.000]  佢喺度傳福音
[00:04:01.000 --> 00:04:05.000]  門徒只係跟住佢可能佢哋仲係接受緊訓練
[00:04:06.000 --> 00:04:10.000]  佢哋跟住耶穌去到唔同嘅城市同埋鄉村
[00:04:10.000 --> 00:04:14.000]  傳揚上帝主權嘅福音
[00:04:14.000 --> 00:04:18.000]  和合本翻譯做上帝國的福音
[00:04:18.000 --> 00:04:20.000]  根據希臘文原文
[00:04:20.000 --> 00:04:24.000]  上帝國嘅福音係按照原文直譯
[00:04:24.000 --> 00:04:27.000]  無論係點樣翻譯
[00:04:27.000 --> 00:04:31.000]  呢度畀我哋對傳福音有一個好大嘅提醒
[00:04:31.000 --> 00:04:34.000]  係傳上帝國嘅福音
[00:04:35.000 --> 00:04:37.000]  係有關上帝主權嘅福音
[00:04:37.000 --> 00:04:42.000]  而唔係以吸引對象信耶穌為主
[00:04:42.000 --> 00:04:45.000]  好多方派教會同埋信徒
[00:04:45.000 --> 00:04:48.000]  係好容易傳一個廉價嘅福音
[00:04:48.000 --> 00:04:50.000]  勸人信耶穌
[00:04:50.000 --> 00:04:52.000]  一信就得㗎啦
[00:04:52.000 --> 00:04:54.000]  得乜嘢?
[00:04:54.000 --> 00:04:56.000]  一信就得乜嘢?
[00:04:56.000 --> 00:04:58.000]  得永生囉
[00:04:58.000 --> 00:05:01.000]  得到入天堂入境嘅簽證囉
[00:05:02.000 --> 00:05:05.000]  無錯呢啲都係合乎聖經嘅教導
[00:05:05.000 --> 00:05:09.000]  信耶穌嘅人的確可能會得永生
[00:05:09.000 --> 00:05:12.000]  亦都可能會入天堂
[00:05:12.000 --> 00:05:14.000]  留心聽吓
[00:05:14.000 --> 00:05:16.000]  我係話可能入天堂
[00:05:16.000 --> 00:05:18.000]  點解呢?
[00:05:18.000 --> 00:05:22.000]  因為主耶穌其實冇期望好多人都信主
[00:05:22.000 --> 00:05:26.000]  並且係願意全人全心去信佢
[00:05:26.000 --> 00:05:29.000]  而得以進入天堂
[00:05:29.000 --> 00:05:31.000]  所以從第四節開始
[00:05:32.000 --> 00:05:33.000]  耶穌就講咗一個比喻
[00:05:33.000 --> 00:05:37.000]  去解釋上帝國嘅福音
[00:05:37.000 --> 00:05:41.000]  嘅信息其實係會遭遇到一啲問題
[00:05:41.000 --> 00:05:44.000]  八章四至到八節
[00:05:44.000 --> 00:05:47.000]  就係耶穌所講嘅殺種嘅比喻
[00:05:47.000 --> 00:05:49.000]  我哋雖然唔係農夫
[00:05:49.000 --> 00:05:53.000]  大概都好容易明白呢一個比喻
[00:05:53.000 --> 00:05:58.000]  難明白嘅其實反而係耶穌對呢個比喻
[00:05:59.000 --> 00:06:02.000]  或者佢點解用比喻嘅解釋
[00:06:02.000 --> 00:06:04.000]  喺第十節
[00:06:04.000 --> 00:06:07.000]  有關上帝國奧秘嘅知識已經給了你們
[00:06:07.000 --> 00:06:09.000]  至於對其他嘅人
[00:06:09.000 --> 00:06:11.000]  就用比喻
[00:06:11.000 --> 00:06:13.000]  使他們視而不見
[00:06:13.000 --> 00:06:15.000]  聽而不明
[00:06:15.000 --> 00:06:18.000]  一般嚟講
[00:06:18.000 --> 00:06:20.000]  我哋現代人用比喻
[00:06:20.000 --> 00:06:23.000]  其實係想將一啲難明嘅觀念
[00:06:23.000 --> 00:06:25.000]  同人哋解釋清楚
[00:06:25.000 --> 00:06:27.000]  當人哋唔明嘅時候
[00:06:28.000 --> 00:06:29.000]  就去明白
[00:06:29.000 --> 00:06:33.000]  但係耶穌用比喻似乎係相反
[00:06:33.000 --> 00:06:36.000]  佢一方面係公開呼籲
[00:06:36.000 --> 00:06:38.000]  有耳朵的都聽白
[00:06:38.000 --> 00:06:41.000]  另一方面佢又話畀門徒聽
[00:06:41.000 --> 00:06:44.000]  佢用比喻係想其他嘅人
[00:06:44.000 --> 00:06:46.000]  視而不見
[00:06:46.000 --> 00:06:48.000]  聽而不明
[00:06:48.000 --> 00:06:51.000]  不過主耶穌唔係要所有嘅人
[00:06:51.000 --> 00:06:53.000]  都唔明佢嘅比喻
[00:06:53.000 --> 00:06:55.000]  佢係好想門徒
[00:06:55.000 --> 00:06:57.000]  去明白上帝國嘅奧秘
[00:06:58.000 --> 00:07:00.000]  因此呢個比喻
[00:07:00.000 --> 00:07:05.000]  可以話係主耶穌對門徒嘅期望
[00:07:05.000 --> 00:07:09.000]  未跟隨耶穌嘅人
[00:07:09.000 --> 00:07:13.000]  係唔明白呢個比喻係無所謂
[00:07:13.000 --> 00:07:16.000]  首先主耶穌話
[00:07:16.000 --> 00:07:19.000]  種子係代表天國嘅訊息
[00:07:19.000 --> 00:07:23.000]  主耶穌到處去傳上帝國嘅福音
[00:07:23.000 --> 00:07:25.000]  天國嘅訊息
[00:07:26.000 --> 00:07:29.000]  門徒一定都會聽過好多次
[00:07:29.000 --> 00:07:33.000]  呢個係佢哋將來都要去做嘅事
[00:07:33.000 --> 00:07:36.000]  亦都係主耶穌對佢哋嘅期望
[00:07:36.000 --> 00:07:40.000]  但係當佢哋去傳福音嘅時候
[00:07:40.000 --> 00:07:43.000]  佢哋都一定要明白
[00:07:43.000 --> 00:07:46.000]  唔一定有好多人會信嘅
[00:07:46.000 --> 00:07:51.000]  喺呢個比喻入面就有四種土壤
[00:07:51.000 --> 00:07:54.000]  第一種土壤係指對宗教信仰
[00:07:55.000 --> 00:07:56.000]  完全無興趣嘅人
[00:07:56.000 --> 00:07:59.000]  佢哋會被魔鬼搞擾
[00:07:59.000 --> 00:08:03.000]  以致訊息都無機會落土
[00:08:03.000 --> 00:08:05.000]  入唔到泥土
[00:08:05.000 --> 00:08:08.000]  當然就冇可能係因信而得救
[00:08:08.000 --> 00:08:11.000]  我經常都喺星期五
[00:08:11.000 --> 00:08:15.000]  早上放映一啲見證短片
[00:08:15.000 --> 00:08:18.000]  俾嗰啲嚟參加排舞班嘅人睇
[00:08:18.000 --> 00:08:22.000]  但我亦都經常真係睇到魔鬼嘅工作
[00:08:23.000 --> 00:08:25.000]  有啲人睇電影嘅時候佢哋唔睇
[00:08:25.000 --> 00:08:27.000]  佢哋睇手機
[00:08:27.000 --> 00:08:29.000]  有啲人就喺度傾偈
[00:08:29.000 --> 00:08:31.000]  仲撩埋人哋傾偈
[00:08:31.000 --> 00:08:34.000]  有啲人甚至就走咗出去
[00:08:34.000 --> 00:08:38.000]  福音嘅訊息無機會落土
[00:08:38.000 --> 00:08:42.000]  第二類嘅土壤就好似石地
[00:08:42.000 --> 00:08:45.000]  或者係馬太福音提到呢個係淺土
[00:08:45.000 --> 00:08:48.000]  有啲人聽咗訊息之後係點嘅呢
[00:08:48.000 --> 00:08:50.000]  佢哋樂意接受
[00:08:51.000 --> 00:08:53.000]  可視訊息在佢哋心裏紮根不深
[00:08:53.000 --> 00:08:55.000]  佢哋一時相信
[00:08:55.000 --> 00:08:58.000]  但一遇到考驗就站立不住
[00:08:58.000 --> 00:09:00.000]  記得我剛才講過
[00:09:00.000 --> 00:09:03.000]  信耶穌嘅人係可能會得永生
[00:09:03.000 --> 00:09:05.000]  亦都可能會入殿堂
[00:09:05.000 --> 00:09:07.000]  原因就喺呢度
[00:09:07.000 --> 00:09:11.000]  嗰啲人可能係一時相信
[00:09:11.000 --> 00:09:14.000]  但後來係站立不住
[00:09:14.000 --> 00:09:19.000]  有好多人都可能曾經喺其他教會聽過一句說話
[00:09:20.000 --> 00:09:21.000]  永遠得救
[00:09:21.000 --> 00:09:24.000]  我從前初初信主嗰班教會嘅傳道人
[00:09:24.000 --> 00:09:26.000]  都係咁樣話畀我哋聽
[00:09:26.000 --> 00:09:28.000]  我哋一班年青人當年
[00:09:28.000 --> 00:09:30.000]  佢哋都係咁話畀我哋聽
[00:09:30.000 --> 00:09:32.000]  不過當我開始熟悉聖經
[00:09:32.000 --> 00:09:35.000]  知道應該點樣解釋聖經之後
[00:09:35.000 --> 00:09:40.000]  我唔能夠相信傳道人牧師或者神學家講嘅話
[00:09:40.000 --> 00:09:42.000]  因為佢哋只不過係人
[00:09:42.000 --> 00:09:44.000]  唔係上帝
[00:09:44.000 --> 00:09:47.000]  我意思係話我哋唔能夠不經大腦
[00:09:48.000 --> 00:09:51.000]  聽佢哋嘅說話嗰個人嘅背景照單傳修
[00:09:51.000 --> 00:09:56.000]  我哋要信嘅係上帝同埋佢啟示嘅聖經
[00:09:56.000 --> 00:10:00.000]  而唔係一啲人嘅神學觀念
[00:10:00.000 --> 00:10:02.000]  聖經裏面有好多經文
[00:10:02.000 --> 00:10:04.000]  畀我哋睇到
[00:10:04.000 --> 00:10:07.000]  曾經信過耶穌嘅信徒
[00:10:07.000 --> 00:10:10.000]  後來都可以失去信心
[00:10:10.000 --> 00:10:12.000]  而唔會得救
[00:10:12.000 --> 00:10:14.000]  關於呢個問題
[00:10:14.000 --> 00:10:16.000]  我已經寫過四個星期
[00:10:17.000 --> 00:10:19.000]  而家我稍為修改過之後
[00:10:19.000 --> 00:10:22.000]  就變咗一本小冊子
[00:10:22.000 --> 00:10:24.000]  如果對呢個問題有興趣
[00:10:24.000 --> 00:10:27.000]  又想知道聖經究竟係點樣講嘅弟兄姊妹
[00:10:27.000 --> 00:10:29.000]  你散會之後嚟同我講下
[00:10:29.000 --> 00:10:31.000]  我可能仲有一啲
[00:10:31.000 --> 00:10:33.000]  你可以攞返屋企
[00:10:33.000 --> 00:10:35.000]  大家自行研究
[00:10:35.000 --> 00:10:37.000]  大概一萬字左右
[00:10:37.000 --> 00:10:40.000]  你可以睇下我解釋係唔係合乎聖經
[00:10:40.000 --> 00:10:42.000]  無論點樣喺呢個比喻裏面
[00:10:43.000 --> 00:10:47.000]  第二種土壤係代表曾經信過耶穌
[00:10:47.000 --> 00:10:49.000]  卻係唔會得救嘅人
[00:10:49.000 --> 00:10:51.000]  喺我哋華人嘅社會中
[00:10:51.000 --> 00:10:53.000]  好多人其實信仰宗教
[00:10:53.000 --> 00:10:58.000]  都係希望一啲神靈幫助我哋某方面嘅事
[00:10:58.000 --> 00:11:01.000]  例如婚姻事業
[00:11:01.000 --> 00:11:03.000]  但係嗰啲人嘅信仰
[00:11:03.000 --> 00:11:05.000]  其實係以自己為中心
[00:11:05.000 --> 00:11:08.000]  而唔係以天國為中心
[00:11:08.000 --> 00:11:11.000]  所以假如嗰啲人得唔到
[00:11:12.000 --> 00:11:13.000]  佢哋所要求嘅嘢
[00:11:13.000 --> 00:11:15.000]  或者所想望嘅嘢
[00:11:15.000 --> 00:11:18.000]  就好容易拋棄所信嘅神明
[00:11:18.000 --> 00:11:21.000]  而改拜其他嘅神明
[00:11:21.000 --> 00:11:23.000]  我記得十幾年前
[00:11:23.000 --> 00:11:25.000]  喺喀布拉瑪塔
[00:11:25.000 --> 00:11:27.000]  有一間華人餐館
[00:11:27.000 --> 00:11:30.000]  老闆當然想賺錢為咗生意好
[00:11:30.000 --> 00:11:32.000]  就好隆重其事
[00:11:32.000 --> 00:11:35.000]  就去從泰國嗰邊請咗四面佛
[00:11:35.000 --> 00:11:37.000]  去佢嘅餐館嗰度
[00:11:37.000 --> 00:11:40.000]  因為嗰個年代係流行拜四面佛
[00:11:41.000 --> 00:11:44.000]  但係佢嘅生意仍然都係唔係幾好
[00:11:44.000 --> 00:11:48.000]  後來我聽話佢換咗幾個佛
[00:11:48.000 --> 00:11:51.000]  但係到最後咩佛都冇用
[00:11:51.000 --> 00:11:54.000]  結果仲係執笠收場
[00:11:54.000 --> 00:11:56.000]  第二種土壤
[00:11:56.000 --> 00:11:58.000]  就係反映咁樣嘅信徒
[00:11:58.000 --> 00:12:03.000]  佢哋嘅信仰係以自己嘅利益為中心
[00:12:03.000 --> 00:12:05.000]  經唔起考驗
[00:12:05.000 --> 00:12:07.000]  遇到少少嘅困難
[00:12:07.000 --> 00:12:09.000]  佢哋就會覺得
[00:12:10.000 --> 00:12:12.000]  呢個上帝都唔靈嘅
[00:12:12.000 --> 00:12:14.000]  唔信呀
[00:12:14.000 --> 00:12:17.000]  第三種土壤
[00:12:17.000 --> 00:12:20.000]  係有荊棘嘅土壤
[00:12:20.000 --> 00:12:24.000]  而種子就同嗰啲荊棘一齊生長
[00:12:24.000 --> 00:12:28.000]  使到種子不能結出成熟嘅果實
[00:12:28.000 --> 00:12:30.000]  主耶穌都解釋得好清楚
[00:12:30.000 --> 00:12:33.000]  佢話荊棘係代表咩呢
[00:12:33.000 --> 00:12:36.000]  就係人聽了訊息
[00:12:37.000 --> 00:12:40.000]  可視生活上嘅憂慮
[00:12:40.000 --> 00:12:43.000]  財富和享樂嘅誘惑
[00:12:43.000 --> 00:12:47.000]  窒息咗訊息嘅生機
[00:12:47.000 --> 00:12:49.000]  喺呢個解釋裏面
[00:12:49.000 --> 00:12:53.000]  似乎就冇話到嗰啲人係信咗主嘅
[00:12:53.000 --> 00:12:56.000]  但係如果我哋讀嗰個比喻本身
[00:12:56.000 --> 00:12:58.000]  讀個比喻本身
[00:12:58.000 --> 00:13:01.000]  我哋會睇到佢話有些種子係落在荊棘裏
[00:13:01.000 --> 00:13:04.000]  荊棘跟著一起生長
[00:13:05.000 --> 00:13:07.000]  把幼苗擠住了
[00:13:07.000 --> 00:13:12.000]  呢度就係其實同第二種土壤係相同
[00:13:12.000 --> 00:13:14.000]  有幼苗嘅喎
[00:13:14.000 --> 00:13:16.000]  有幼苗係出咗嚟嘅喎
[00:13:16.000 --> 00:13:20.000]  所以呢第三種嘅土壤呢
[00:13:20.000 --> 00:13:23.000]  都係代表信咗主嘅人
[00:13:23.000 --> 00:13:26.000]  但係佢哋冇生機
[00:13:26.000 --> 00:13:29.000]  結果就冇果子
[00:13:29.000 --> 00:13:32.000]  不過原因就有啲唔同
[00:13:33.000 --> 00:13:35.000]  第二種嘅土壤呢
[00:13:35.000 --> 00:13:38.000]  係遇到考驗就站立不住
[00:13:38.000 --> 00:13:40.000]  第三種嘅土壤呢
[00:13:40.000 --> 00:13:44.000]  係畀荊棘窒息咗生機
[00:13:44.000 --> 00:13:47.000]  今日我哋信咗主嘅基督徒
[00:13:47.000 --> 00:13:50.000]  仍然活喺呢個世界上面
[00:13:50.000 --> 00:13:53.000]  呢個世界真係一個充滿荊棘嘅地方
[00:13:53.000 --> 00:13:58.000]  世界真係充滿咗財富和享樂嘅誘惑
[00:13:58.000 --> 00:14:01.000]  世界係鼓吹做人一定要成功
[00:14:02.000 --> 00:14:03.000]  成功嘅衡量方法
[00:14:03.000 --> 00:14:06.000]  就係你能夠擁有幾多財富
[00:14:06.000 --> 00:14:09.000]  係唔係住喺貴價嘅住宅區
[00:14:09.000 --> 00:14:14.000]  我有時都睇到啲中文報紙啲地產商嘅廣告
[00:14:14.000 --> 00:14:17.000]  好多時候啲地產商係會咁講
[00:14:17.000 --> 00:14:21.000]  高尚人士嘅理想住宅區
[00:14:21.000 --> 00:14:26.000]  其實所謂高尚人士就係有錢人嘅代號
[00:14:26.000 --> 00:14:28.000]  Code word 嚟嘅
[00:14:28.000 --> 00:14:30.000]  代號嚟嘅
[00:14:31.000 --> 00:14:34.000]  只要一個人有錢買得起嗰啲嘅貴價住宅
[00:14:34.000 --> 00:14:36.000]  嗰啲地產經紀唔會理你
[00:14:36.000 --> 00:14:38.000]  究竟你啲錢係貪污得嚟呀
[00:14:38.000 --> 00:14:40.000]  賣假藥得嚟呀
[00:14:40.000 --> 00:14:42.000]  定係賣毒品得嚟
[00:14:42.000 --> 00:14:46.000]  嗰啲人都會被睇成係高尚人士
[00:14:46.000 --> 00:14:48.000]  買得起就高尚
[00:14:48.000 --> 00:14:51.000]  華人仲有一句說話
[00:14:51.000 --> 00:14:53.000]  我好年輕嘅時候聽過
[00:14:53.000 --> 00:14:56.000]  人一世物一世
[00:14:56.000 --> 00:15:00.000]  就係鼓勵我哋要享受嗰啲貴價嘅物質
[00:15:01.000 --> 00:15:02.000]  而家更加容易啦
[00:15:02.000 --> 00:15:04.000]  冇錢都冇問題
[00:15:04.000 --> 00:15:06.000]  你有信用卡就得啦
[00:15:06.000 --> 00:15:08.000]  先洗未來錢買咗先
[00:15:08.000 --> 00:15:10.000]  到你信用卡寄帳單嚟
[00:15:10.000 --> 00:15:12.000]  冇錢付曬唔緊要
[00:15:12.000 --> 00:15:14.000]  咪分期付款囉
[00:15:14.000 --> 00:15:17.000]  個 minimum 比幾多你咪比幾多囉
[00:15:17.000 --> 00:15:21.000]  我哋如果要喺呢種環境當中
[00:15:21.000 --> 00:15:23.000]  做一個好嘅基督徒
[00:15:23.000 --> 00:15:27.000]  就一定要改變我哋嘅價值觀
[00:15:28.000 --> 00:15:34.000]  先至唔會被世界嘅荊棘窒息咗生機
[00:15:34.000 --> 00:15:38.000]  我哋而家睇第四種嘅土壤
[00:15:38.000 --> 00:15:40.000]  第四種嘅土壤呢
[00:15:40.000 --> 00:15:43.000]  被耶穌係稱為好嘅土壤
[00:15:43.000 --> 00:15:46.000]  種子落咗喺好嘅土壤裏面呢
[00:15:46.000 --> 00:15:51.000]  就會長苗長大起來結實八倍
[00:15:51.000 --> 00:15:53.000]  喺第十五節呢
[00:15:53.000 --> 00:15:55.000]  耶穌就解釋呢個呢
[00:15:56.000 --> 00:16:00.000]  聽了訊息以量善和誠實的心
[00:16:00.000 --> 00:16:07.000]  持守他恆心等待直到他結出果實
[00:16:07.000 --> 00:16:10.000]  喺馬太福音相同嘅比喻裏面呢
[00:16:10.000 --> 00:16:12.000]  就提到結出嘅果實呢
[00:16:12.000 --> 00:16:15.000]  可能係三十倍六十倍亦都係一百倍
[00:16:15.000 --> 00:16:22.000]  但係總會係結出多倍嘅果實嘅
[00:16:23.000 --> 00:16:27.000]  一個信徒要做啲乜嘢先至能夠可以結出果實呢
[00:16:27.000 --> 00:16:31.000]  喺呢一節經文十五節經文提到咗其實有四件事
[00:16:31.000 --> 00:16:34.000]  第一就係聽了訊息
[00:16:34.000 --> 00:16:36.000]  耶穌喺解釋呢個比喻嘅時候
[00:16:36.000 --> 00:16:39.000]  其實從第十二節到第十五節
[00:16:39.000 --> 00:16:43.000]  每一節都提到人聽了訊息
[00:16:43.000 --> 00:16:48.000]  第四種土壤嘅人都一定係要先聽咗訊息
[00:16:48.000 --> 00:16:52.000]  但係聽訊息嘅人有冇魔鬼去搶走訊息呢
[00:16:53.000 --> 00:16:57.000]  點解魔鬼係冇搶走呢種第四種土壤嘅訊息呢
[00:16:57.000 --> 00:16:59.000]  呢種人呢
[00:16:59.000 --> 00:17:02.000]  魔鬼有冇試過去搶呢
[00:17:02.000 --> 00:17:05.000]  我相信都一定有
[00:17:05.000 --> 00:17:07.000]  只不過好嘅土壤呢
[00:17:07.000 --> 00:17:09.000]  會做第二件事
[00:17:09.000 --> 00:17:13.000]  就係以良善同埋誠實嘅心
[00:17:13.000 --> 00:17:15.000]  嚟去持守訊息
[00:17:15.000 --> 00:17:19.000]  良善同埋誠實嘅心係咩意思
[00:17:20.000 --> 00:17:23.000]  即係話出於真心誠意
[00:17:23.000 --> 00:17:26.000]  喺馬克福音記載主耶穌講到嘅時候呢
[00:17:26.000 --> 00:17:28.000]  係咁講
[00:17:28.000 --> 00:17:31.000]  時機成熟了 上帝的國法實現了
[00:17:31.000 --> 00:17:34.000]  你們要悔改 順從福音
[00:17:34.000 --> 00:17:39.000]  一個有良善同埋誠實嘅心嘅人聽咗福音呢
[00:17:39.000 --> 00:17:44.000]  係會帶住一個真誠嘅心去悔改
[00:17:44.000 --> 00:17:46.000]  同埋相信
[00:17:47.000 --> 00:17:50.000]  悔改唔單止係一個認罪祈禱咁簡單
[00:17:50.000 --> 00:17:56.000]  亦都會將從前未信主時候所犯嘅罪呢
[00:17:56.000 --> 00:17:58.000]  係會改過
[00:17:58.000 --> 00:18:02.000]  我記得呢以前有一位嘅老人家姐妹呀
[00:18:02.000 --> 00:18:04.000]  佢而家呢就返咗香港㗎啦
[00:18:04.000 --> 00:18:09.000]  有啲姐妹喺度耐或者仲記得佢就係布太
[00:18:09.000 --> 00:18:11.000]  咁佢有一次講見證呢
[00:18:11.000 --> 00:18:13.000]  講過呢佢未信主之前呢
[00:18:14.000 --> 00:18:19.000]  行過墨記餐廳都會拔人哋幾張餐巾紙
[00:18:19.000 --> 00:18:21.000]  但當佢信咗主之後呢
[00:18:21.000 --> 00:18:23.000]  佢就唔再做呢樣嘢
[00:18:23.000 --> 00:18:28.000]  良善同誠實嘅心
[00:18:28.000 --> 00:18:31.000]  第三件要做嘅事呢
[00:18:31.000 --> 00:18:33.000]  就係持守信息
[00:18:33.000 --> 00:18:35.000]  持守呢個字呢
[00:18:35.000 --> 00:18:37.000]  喺原文呢
[00:18:37.000 --> 00:18:41.000]  亦都會用喺一啲航海嘅情況當中
[00:18:43.000 --> 00:18:44.000]  呢個字嘅意思呢
[00:18:44.000 --> 00:18:46.000]  持守嘅意思係
[00:18:46.000 --> 00:18:48.000]  認定目標
[00:18:48.000 --> 00:18:50.000]  按住既定嘅航線
[00:18:50.000 --> 00:18:52.000]  不斷前行
[00:18:52.000 --> 00:18:54.000]  而喺希臘文裏面呢
[00:18:54.000 --> 00:18:58.000]  呢個係一個現在時態嘅主動格動詞
[00:18:58.000 --> 00:19:01.000]  凡真係現在時態嘅動詞呢
[00:19:01.000 --> 00:19:06.000]  都係講緊一種持續不斷去做嘅事
[00:19:06.000 --> 00:19:09.000]  即使遇到考驗
[00:19:09.000 --> 00:19:11.000]  都唔會改變
[00:19:14.000 --> 00:19:15.000]  咁樣講起上嚟呢
[00:19:15.000 --> 00:19:18.000]  呢一種人同第二種土壤嘅人呢
[00:19:18.000 --> 00:19:20.000]  係形成一個好強烈嘅對比嘅
[00:19:20.000 --> 00:19:24.000]  第二種土壤係遇到考驗點呀
[00:19:24.000 --> 00:19:26.000]  站立不住
[00:19:26.000 --> 00:19:30.000]  但係第四種土壤嘅人呢
[00:19:30.000 --> 00:19:32.000]  係會持守信息
[00:19:32.000 --> 00:19:35.000]  唔改變自己信仰嘅立場
[00:19:35.000 --> 00:19:39.000]  第四種土壤嘅
[00:19:39.000 --> 00:19:42.000]  要結果者第四件要做嘅事呢
[00:19:43.000 --> 00:19:45.000]  就係要恆心等待
[00:19:45.000 --> 00:19:47.000]  直到佢結出果實
[00:19:47.000 --> 00:19:50.000]  我留意到呢現代人呢
[00:19:50.000 --> 00:19:54.000]  係好講求係好快捷好有效率嘅
[00:19:54.000 --> 00:19:58.000]  所以呢就樣樣都好心肝好講夠快嘅
[00:19:58.000 --> 00:20:00.000]  又出現咗快餐店啦
[00:20:00.000 --> 00:20:02.000]  手機嘅網絡越嚟越快嘅
[00:20:02.000 --> 00:20:04.000]  二支三支四支
[00:20:04.000 --> 00:20:06.000]  如果你想換新手機我勸你唔好換住
[00:20:06.000 --> 00:20:08.000]  五支嚟緊㗎啦
[00:20:08.000 --> 00:20:10.000]  而家已經係試驗階段
[00:20:12.000 --> 00:20:13.000]  而家好多人都失去咗
[00:20:13.000 --> 00:20:16.000]  恆心等待嘅品格
