
[00:00:00.000 --> 00:00:04.600]  多謝耶路達頓師班為我們獻唱一首美妙的詩歌
[00:03:48.600 --> 00:03:50.640]  以塞亞書七章十四節
[00:03:50.640 --> 00:03:53.800]  「看那必有童女懷孕生子
[00:03:53.800 --> 00:03:57.360]  給他起名叫二瑪來利」這段經文
[00:03:57.360 --> 00:04:02.760]  說明了上帝的應許是應驗在耶穌身上
[00:04:02.760 --> 00:04:05.640]  只不過我們不要因此而限制了
[00:04:05.640 --> 00:04:10.280]  以塞亞書這段經文只是預言耶穌基督的降生
[00:04:10.280 --> 00:04:12.840]  因為經文既有預言性
[00:04:12.840 --> 00:04:15.760]  亦有歷史的時代性
[00:04:15.760 --> 00:04:19.920]  是對著當時的人去說話的
[00:04:19.920 --> 00:04:21.800]  當時是怎樣的呢?
[00:04:21.800 --> 00:04:29.080]  當時北角的以色列已經與阿蘭結盟
[00:04:29.080 --> 00:04:33.280]  預備聯手對付亞述這個民族
[00:04:33.280 --> 00:04:37.520]  並且強迫南角猶大加入這個同盟
[00:04:37.520 --> 00:04:41.200]  當猶大王阿哈斯拒絕的時候
[00:04:41.200 --> 00:04:44.400]  以色列與阿蘭聯合攻擊猶大
[00:04:44.400 --> 00:04:46.360]  迫猶大就範
[00:04:46.360 --> 00:04:50.880]  還想廢掉阿哈斯另立一個聽話的王
[00:04:50.880 --> 00:04:56.400]  這段經文的事跡同樣在《列王記》下十六章提到
[00:04:56.400 --> 00:05:00.040]  我們現在回看以塞亞書那裏
[00:05:00.040 --> 00:05:03.120]  當時大軍壓境很危急
[00:05:03.120 --> 00:05:07.120]  七章第二節說阿哈斯與百姓都很害怕
[00:05:07.120 --> 00:05:08.200]  害怕得發抖
[00:05:08.200 --> 00:05:10.800]  好像樹被風吹一樣
[00:05:10.800 --> 00:05:15.040]  神就派先知以塞亞對阿哈斯說話
[00:05:15.040 --> 00:05:17.360]  七章第四節說到
[00:05:17.360 --> 00:05:20.120]  以塞亞一見到阿哈斯就立刻說
[00:05:20.120 --> 00:05:22.280]  你要謹慎 要鎮定
[00:05:22.280 --> 00:05:25.040]  不要害怕 不要心裡膽怯
[00:05:25.040 --> 00:05:29.160]  一節的經文用了四個形容詞去強調
[00:05:29.160 --> 00:05:31.920]  阿哈斯真的害怕得發抖
[00:05:31.920 --> 00:05:32.840]  這個時候
[00:05:32.840 --> 00:05:35.520]  神為了讓阿哈斯安心
[00:05:35.520 --> 00:05:38.840]  就應許給他一個預兆
[00:05:38.840 --> 00:05:42.400]  預兆原文是有神跡的意思
[00:05:42.400 --> 00:05:46.240]  我們知道神跡即是神的痕跡
[00:05:46.240 --> 00:05:48.960]  意思是指向神
[00:05:48.960 --> 00:05:52.160]  表示神同在的記號
[00:05:52.160 --> 00:05:56.320]  所以可以求一個好像陰間那麼深
[00:05:56.320 --> 00:05:57.600]  好像天那麼高
[00:05:57.600 --> 00:06:00.160]  一個超級巨大的神跡
[00:06:00.160 --> 00:06:01.840]  給你會怎樣?
[00:06:01.840 --> 00:06:04.000]  高興都來不及了
[00:06:04.000 --> 00:06:05.760]  但阿哈斯怎樣回應?
[00:06:05.760 --> 00:06:07.400]  第十二節這樣說
[00:06:07.400 --> 00:06:11.280]  「我不求 我不試探耶和華」
[00:06:11.280 --> 00:06:14.160]  聽起來好像很虔誠
[00:06:14.160 --> 00:06:18.400]  但其實只是用宗教術語去掩飾自己
[00:06:18.400 --> 00:06:20.800]  一早已經有的計劃
[00:06:20.800 --> 00:06:22.080]  如果你看前一點
[00:06:22.080 --> 00:06:25.320]  你見到阿哈斯與以塞亞相遇的地方
[00:06:25.320 --> 00:06:28.120]  是在上池的水溝盡頭
[00:06:28.120 --> 00:06:31.200]  即是供應水源的地方
[00:06:31.200 --> 00:06:34.600]  打仗最怕就是被人斷水斷糧
[00:06:34.600 --> 00:06:39.040]  所以這裡顯示阿哈斯正在檢查水源
[00:06:39.040 --> 00:06:41.680]  即是說他正在預備打仗
[00:06:41.680 --> 00:06:47.400]  並且阿哈斯其實早已決定投靠亞述人
[00:06:47.400 --> 00:06:51.680]  所以在列王記下第十六章第七至八節說到
[00:06:51.680 --> 00:06:54.520]  阿哈斯派使者去到亞述王那裡
[00:06:54.520 --> 00:06:57.840]  說「我是你的僕人 你的兒子
[00:06:57.840 --> 00:07:00.960]  現在雅蘭王和以色列王攻擊我
[00:07:00.960 --> 00:07:04.200]  求你上來救我脫離他們的手」
[00:07:04.200 --> 00:07:08.160]  阿哈斯將耶和華殿裡和王宮裡
[00:07:08.160 --> 00:07:12.320]  所有的金銀都送給亞述王為禮物
[00:07:12.320 --> 00:07:16.360]  阿哈斯將原本已經獻給上帝的東西
[00:07:16.360 --> 00:07:19.080]  拿去獻給亞述王
[00:07:19.080 --> 00:07:22.280]  即是為了求亞述王去救他
[00:07:22.280 --> 00:07:24.040]  所以這裡看到
[00:07:24.040 --> 00:07:27.160]  上帝明明要給阿哈斯一個神蹟
[00:07:27.160 --> 00:07:28.720]  但他卻拒絕
[00:07:28.720 --> 00:07:32.160]  因為他根本不想聽上帝的話
[00:07:32.160 --> 00:07:35.840]  對上帝的保護沒有信心
[00:07:35.840 --> 00:07:38.640]  這正正跟他的名字一樣
[00:07:38.640 --> 00:07:40.160]  阿哈斯
[00:07:40.160 --> 00:07:43.040]  因為阿哈斯的原文有
[00:07:43.040 --> 00:07:44.480]  他要抓住
[00:07:44.480 --> 00:07:46.520]  他已經掌握的意思
[00:07:46.520 --> 00:07:49.200]  即是說阿哈斯認為他已經掌握
[00:07:49.200 --> 00:07:51.280]  他要掌管自己的生命
[00:07:51.280 --> 00:07:54.800]  所以他根本不需要上帝
[00:07:54.800 --> 00:07:58.920]  猶太神學家馬丁布伯曾經說過
[00:07:58.920 --> 00:08:04.880]  現在我們身處的世界已經進入到神食的世代
[00:08:04.880 --> 00:08:07.000]  甚麼是神食呢
[00:08:07.000 --> 00:08:10.440]  我想大家都聽過日食或月食
[00:08:10.440 --> 00:08:13.880]  日食即是月亮遮擋著太陽
[00:08:13.880 --> 00:08:17.760]  因而令世界漆黑一片的天文現象
[00:08:17.760 --> 00:08:20.920]  而神食也有類似的意思
[00:08:20.920 --> 00:08:24.760]  當中是說人的眼裡只看到自己
[00:08:24.760 --> 00:08:28.880]  因而遮擋著神的存在和神的作為
[00:08:28.880 --> 00:08:32.760]  而當人的眼裡只有自己而沒有神的話
[00:08:32.760 --> 00:08:37.640]  人就不再需要神所給予的希望了
[00:08:37.640 --> 00:08:41.640]  不知大家在甚麼時候最希望得到上帝的幫助呢
[00:08:41.640 --> 00:08:43.160]  我往往是
[00:08:43.160 --> 00:08:45.160]  不是往往 是特別是
[00:08:45.160 --> 00:08:49.960]  當面對一些最緊張、最危難或最沒有希望的時刻
[00:08:49.960 --> 00:08:53.240]  我就特別希望上帝為我出手
[00:08:53.240 --> 00:08:55.360]  抱有最大的希望
[00:08:55.360 --> 00:08:59.920]  譬如說當我身邊的朋友、親戚朋友患上絕症的時候
[00:08:59.920 --> 00:09:02.200]  他們在死亡邊緣的那一刻
[00:09:02.200 --> 00:09:06.240]  我就很希望上帝出手去拯救他們
[00:09:06.240 --> 00:09:10.240]  只不過在神食時代的人
[00:09:10.240 --> 00:09:15.520]  就算身患絕症這些出乎人類掌握的事
[00:09:15.520 --> 00:09:22.440]  人類都總是自信到覺得自己可以將生命掌管在自己手中
[00:09:22.440 --> 00:09:26.880]  我曾經看過一套以複製人為題材的電影
[00:09:26.880 --> 00:09:29.920]  叫做《絕地再生 The Island》
[00:09:29.920 --> 00:09:33.360]  裡面就說到人類用科學、科技
[00:09:33.360 --> 00:09:37.480]  去製造一個和自己基因完全一樣的複製人
[00:09:37.480 --> 00:09:42.920]  目的就是當人身患重病的時候
[00:09:42.920 --> 00:09:47.080]  可以用複製人的器官移植到自己的身上
[00:09:47.080 --> 00:09:51.600]  這樣人類就不單止不怕沒有人去捐贈器官
[00:09:51.600 --> 00:09:54.880]  更加不擔心那些器官會排斥
[00:09:54.880 --> 00:09:57.680]  我相信很多人聽到這個
[00:09:57.680 --> 00:10:02.240]  如果真的在醫學上有這件事發生的時候
[00:10:02.240 --> 00:10:05.560]  可能他心裡面都燃點了希望
[00:10:05.560 --> 00:10:10.760]  當然我都相信上帝會藉著醫生的手帶來醫治
[00:10:10.760 --> 00:10:14.320]  不過今天的經文就是提醒我們
[00:10:14.320 --> 00:10:17.200]  真正的希望所帶來的平安
[00:10:17.200 --> 00:10:20.320]  不是由人的手去製造
[00:10:20.320 --> 00:10:22.280]  而是從上帝而來的
[00:10:22.280 --> 00:10:24.840]  我們繼續看下去
[00:10:24.840 --> 00:10:27.680]  雖然阿哈斯拒絕上帝的說話
[00:10:27.680 --> 00:10:32.640]  但以賽雅仍然照樣說出神給他的記號
[00:10:32.640 --> 00:10:34.160]  第十三節這樣說
[00:10:34.160 --> 00:10:36.400]  他說「大衛家」
[00:10:36.400 --> 00:10:40.320]  他提到大衛表示神和大衛是有約的
[00:10:40.320 --> 00:10:42.800]  一定會保護猶大
[00:10:42.800 --> 00:10:45.200]  阿哈斯是大衛的後裔
[00:10:45.200 --> 00:10:47.280]  一定不會失去王位
[00:10:47.280 --> 00:10:50.440]  但很可惜因為阿哈斯不依靠神
[00:10:50.440 --> 00:10:53.560]  使得神覺得他厭煩
[00:10:53.560 --> 00:10:56.120]  而以賽雅說的這個記號
[00:10:56.120 --> 00:11:00.000]  其實是說大概在三年之內
[00:11:00.000 --> 00:11:03.680]  阿哈斯的敵人以色列和阿蘭王
[00:11:03.680 --> 00:11:07.040]  這兩個王的威脅是必定解除的
[00:11:07.040 --> 00:11:08.560]  為什麼說三年呢?
[00:11:08.560 --> 00:11:12.600]  因為經文裡面說到「同女懷孕生子」
[00:11:12.600 --> 00:11:17.760]  在這裡這個「同女」其實是說適婚年齡的少女
[00:11:17.760 --> 00:11:23.120]  當一個女士懷孕生子大概是九個月
[00:11:23.120 --> 00:11:26.400]  由嬰兒長大到能夠吃乳酪和蜂蜜
[00:11:26.400 --> 00:11:28.840]  大概是兩至三歲左右
[00:11:28.840 --> 00:11:33.560]  而這個年紀仍然未適婚便是惡和善的年紀
[00:11:33.560 --> 00:11:35.480]  所以以賽雅告訴他
[00:11:35.480 --> 00:11:38.960]  三年之內你的敵人就會消滅
[00:11:38.960 --> 00:11:40.480]  所以你不用怕
[00:11:40.480 --> 00:11:44.920]  並且以賽雅更加和阿哈斯提到「以馬來利」
[00:11:44.920 --> 00:11:49.040]  就是鄭重地表示神會與人同在
[00:11:49.040 --> 00:11:50.760]  人應該倚靠神
[00:11:50.760 --> 00:11:53.920]  不應該投靠亞述
[00:11:53.920 --> 00:11:57.560]  但由於阿哈斯執意投靠亞述
[00:11:57.560 --> 00:12:02.480]  所以在以賽雅書七章十六節打後的經文
[00:12:02.480 --> 00:12:05.280]  其實以賽雅預言
[00:12:05.280 --> 00:12:14.200]  猶大將會遭受亞述和埃及左右夾攻去攻擊他
[00:12:14.200 --> 00:12:24.280]  即表示阿哈斯將會承受他自己所選擇帶來的惡果
[00:12:24.280 --> 00:12:26.720]  所以上帝藉以賽雅說這番說話
[00:12:26.720 --> 00:12:32.080]  其實目的就是要呼召阿哈斯回轉
[00:12:32.080 --> 00:12:35.440]  不過到了這裏我們也要想想
[00:12:35.440 --> 00:12:37.440]  阿哈斯四面受敵
[00:12:37.440 --> 00:12:40.680]  以賽雅又沒有很實質地說要怎樣做
[00:12:40.680 --> 00:12:44.440]  嘩!你說不要投靠任何一方
[00:12:44.440 --> 00:12:47.320]  而單單信靠上帝你
[00:12:47.320 --> 00:12:48.400]  不好玩啦
[00:12:48.400 --> 00:12:50.320]  你說這些很離地
[00:12:50.320 --> 00:12:54.320]  完全對應不了我現實的處境
[00:12:54.320 --> 00:12:55.360]  的確
[00:12:55.360 --> 00:12:58.360]  信靠真是一件很弔詭的事
[00:12:58.360 --> 00:13:01.160]  是需要我們有離地的信心
[00:13:01.160 --> 00:13:03.880]  因為要將眼目離開地面
[00:13:03.880 --> 00:13:07.600]  越過眼前這些對我們來講真真實實的處境
[00:13:07.600 --> 00:13:10.200]  去相信去尋找以馬內利
[00:13:10.200 --> 00:13:13.760]  上帝與我們同在的這個記號
[00:13:13.760 --> 00:13:15.280]  不過這個的相信
[00:13:15.280 --> 00:13:18.000]  這個的尋找其實並不虛幻
[00:13:18.000 --> 00:13:20.520]  因為以馬內利的這個記號
[00:13:20.520 --> 00:13:23.280]  昔日藉著雲柱火柱
[00:13:23.280 --> 00:13:26.400]  也都藉著眾先知的口出之言
[00:13:26.400 --> 00:13:28.840]  更加藉著耶穌基督的降真
[00:13:28.840 --> 00:13:32.560]  而實實在在的這樣臨到人間
[00:13:32.560 --> 00:13:36.640]  而耶穌基督在世的行動和話語
[00:13:36.640 --> 00:13:39.920]  正幫助我們處理這個離地
[00:13:39.920 --> 00:13:41.840]  離開地面的信心
[00:13:41.840 --> 00:13:46.400]  以至於我們能夠學習耶穌去作實
[00:13:46.400 --> 00:13:48.760]  以至於我們能夠學習耶穌
[00:13:48.760 --> 00:13:51.760]  去作腳踏實地的行動
[00:13:51.760 --> 00:13:53.480]  怪不得詩篇裏面
[00:13:53.480 --> 00:13:55.760]  詩人時刻都提醒我們
[00:13:55.760 --> 00:13:57.920]  為喜愛耶和華的律法
[00:13:57.920 --> 00:14:00.120]  晝夜思想他律法的人
[00:14:00.120 --> 00:14:02.160]  這人便為有福
[00:14:02.160 --> 00:14:03.720]  並且有提醒我們
[00:14:03.720 --> 00:14:06.480]  我將你的話語藏在我心裏
[00:14:06.480 --> 00:14:08.360]  免得我得罪你
[00:14:08.360 --> 00:14:10.880]  所以上帝的話語的重要
[00:14:10.880 --> 00:14:15.800]  以至於我們時刻能夠被上帝的話語去提醒
[00:14:15.800 --> 00:14:17.640]  不過我們有時都會問
[00:14:17.640 --> 00:14:22.560]  上帝的話語如何很實質地套在我們實質的處境裏面
[00:14:22.560 --> 00:14:25.000]  特別當我們遇到困難的時候
[00:14:25.000 --> 00:14:27.080]  當我們遇到危難的時候
[00:14:27.080 --> 00:14:31.520]  除了禱告和信靠這些我們一定會做的事之外
[00:14:31.520 --> 00:14:33.920]  還可以有甚麼回應呢
[00:14:33.920 --> 00:14:38.120]  這個問題令我想起我以前
[00:14:38.120 --> 00:14:40.840]  當空姐的時候的危急訓練
[00:14:40.840 --> 00:14:43.880]  我們叫 Emergency Training
[00:14:43.880 --> 00:14:46.000]  其實在機上的空中服務員
[00:14:46.000 --> 00:14:48.600]  除了服務餐飲之外
[00:14:48.600 --> 00:14:54.200]  最重要的是確保乘客安全地送到目的地
[00:14:54.200 --> 00:14:59.200]  因為在航班當中可能會發生一些緊急的事故
[00:14:59.200 --> 00:15:02.240]  所以我們每年都要上危急訓練
[00:15:02.240 --> 00:15:04.680]  重溫各種的危急狀態
[00:15:04.680 --> 00:15:06.400]  更新一些資料
[00:15:06.400 --> 00:15:09.800]  並且每年是必須要通過考試的
[00:15:09.800 --> 00:15:12.280]  如果不合格的話就要馬上補考
[00:15:12.280 --> 00:15:15.720]  補考再不合格就即時再見了
[00:15:15.720 --> 00:15:18.800]  即刻要離職
[00:15:18.800 --> 00:15:19.760]  不單止這樣
[00:15:19.760 --> 00:15:24.360]  其實每一個航班之前都會有一個開會
[00:15:24.360 --> 00:15:28.120]  講講當日航班要留意的情況
[00:15:28.120 --> 00:15:31.760]  並且會即時被抽問一些危急的問題
[00:15:31.760 --> 00:15:36.560]  譬如你所乘搭的機種747-200
[00:15:36.560 --> 00:15:38.440]  上面的緊急裝置放在哪裏呢
[00:15:38.440 --> 00:15:40.240]  即是滅火筒要放在哪裏呢
[00:15:40.240 --> 00:15:41.520]  你要馬上回答
[00:15:41.520 --> 00:15:42.520]  如果你不懂回答
[00:15:42.520 --> 00:15:45.120]  就會即時被停飛
[00:15:45.120 --> 00:15:48.280]  然後就要見上頭
[00:15:48.280 --> 00:15:51.200]  還有 當你起飛和降落的時候
[00:15:51.200 --> 00:15:53.280]  如果你見到一些空中服務員
[00:15:53.280 --> 00:15:55.720]  好像很嚴肅地坐在位置上
[00:15:55.720 --> 00:15:56.960]  你不要怪他
[00:15:56.960 --> 00:16:00.080]  因為當時他可能在預想
[00:16:00.080 --> 00:16:03.320]  如果起機和降落發生危險的時候
[00:16:03.320 --> 00:16:04.560]  他要怎樣做
[00:16:04.560 --> 00:16:10.280]  因為起機和降落最容易出現這些危急的狀態
[00:16:10.280 --> 00:16:14.000]  所以空中服務員對危急的訓練是很熟悉
[00:16:14.000 --> 00:16:17.480]  這是最重要和最基本的要求
[00:16:17.480 --> 00:16:19.160]  最初我進去的時候
[00:16:19.160 --> 00:16:22.760]  很年輕 進去沒多久的時候
[00:16:22.760 --> 00:16:24.080]  我就會很緊張
[00:16:24.080 --> 00:16:25.520]  因為你很怕不合格
[00:16:25.520 --> 00:16:27.320]  又怕被人問問題
[00:16:27.320 --> 00:16:30.160]  所以你就會將那些危急的東西
[00:16:30.160 --> 00:16:32.040]  你就會常常思考
[00:16:32.040 --> 00:16:33.720]  譬如那些機種
[00:16:33.720 --> 00:16:35.720]  那些緊急的東西放在哪裏
[00:16:35.720 --> 00:16:38.240]  甚至影響到我有時一上地鐵
[00:16:38.240 --> 00:16:39.440]  就會眼尾望一望
[00:16:39.440 --> 00:16:41.160]  嗯 滅火筒在那裏
[00:16:41.160 --> 00:16:43.640]  緊急沖口在那裏
[00:16:43.640 --> 00:16:45.160]  所以你整個意識形態
[00:16:45.160 --> 00:16:49.600]  都好像被那種緊急意識影響著他
[00:16:49.600 --> 00:16:51.040]  影響著我
[00:16:51.040 --> 00:16:53.960]  但其實在機上要應用到這些東西
[00:16:53.960 --> 00:16:54.880]  機會是很少的
[00:16:54.880 --> 00:16:57.200]  你都不希望應用到 是不是
[00:16:57.200 --> 00:16:58.880]  不過最近
[00:16:58.880 --> 00:17:00.840]  有件事情發生
[00:17:00.840 --> 00:17:03.840]  令到我也有一些體會
[00:17:03.840 --> 00:17:04.640]  我有一個朋友
[00:17:04.640 --> 00:17:06.680]  他剛好住在
[00:17:06.680 --> 00:17:08.920]  最近很多時候示威 是不是
[00:17:08.920 --> 00:17:14.200]  他剛好住在一些示威地區的熱點那裏
[00:17:14.200 --> 00:17:17.960]  有一晚他見到
[00:17:17.960 --> 00:17:22.280]  示威者和防暴正正在他樓下對峙
[00:17:22.280 --> 00:17:26.560]  剛好他先生在那幾天出外公幹
[00:17:26.560 --> 00:17:28.080]  他就馬上打電話給我
[00:17:28.080 --> 00:17:30.320]  他說 我真的很擔心
[00:17:30.320 --> 00:17:32.960]  因為其實他住在一間唐樓
[00:17:32.960 --> 00:17:35.280]  並且在低層的那裏
[00:17:35.280 --> 00:17:37.680]  當時已經封了路
[00:17:37.680 --> 00:17:39.760]  也沒有任何交通工具
[00:17:39.760 --> 00:17:42.600]  所以他不可以再去其他地方暫避
[00:17:42.600 --> 00:17:46.480]  所以他留在家裏可能是最安全的
[00:17:46.480 --> 00:17:48.280]  他就很擔心地打電話給我
[00:17:48.280 --> 00:17:49.560]  哎呀 怎麼辦
[00:17:49.560 --> 00:17:53.480]  我很擔心 擔心會不會有甚麼事
[00:17:53.480 --> 00:17:55.600]  我那一刻就馬上跟他說
[00:17:55.600 --> 00:17:58.480]  你現在預備一盤水
[00:17:58.480 --> 00:18:00.880]  萬一真的有催淚彈射進來的時候
[00:18:00.880 --> 00:18:02.200]  你可以淨熄它
[00:18:02.200 --> 00:18:04.520]  然後你把你的電話充好電
[00:18:04.520 --> 00:18:05.920]  你再用一個袋
[00:18:05.920 --> 00:18:07.120]  把你的重要東西
[00:18:07.120 --> 00:18:09.200]  銀包 證件放在那裏
[00:18:09.200 --> 00:18:10.480]  然後放在門口
[00:18:10.480 --> 00:18:12.440]  另外你拿一件外套
[00:18:12.440 --> 00:18:14.520]  因為你要出去的時候可能會冷
[00:18:14.520 --> 00:18:15.760]  你記住要帶上外套
[00:18:15.760 --> 00:18:16.560]  還有 還有
[00:18:16.560 --> 00:18:19.120]  你要打電話通知樓下的管理員
[00:18:19.120 --> 00:18:21.360]  告訴他外面的情況是怎樣
[00:18:21.360 --> 00:18:23.680]  然後叫他留意
[00:18:23.680 --> 00:18:27.040]  我就說了這些
[00:18:27.040 --> 00:18:28.920]  其實我希望是安撫他
[00:18:28.920 --> 00:18:31.280]  讓他沒有那麼緊張
[00:18:31.280 --> 00:18:32.840]  誰不知
[00:18:32.840 --> 00:18:34.240]  一個小時之後
[00:18:34.240 --> 00:18:36.680]  真的因為對峙的期間
[00:18:36.680 --> 00:18:39.520]  樓下的報紙檔就著火
[00:18:39.520 --> 00:18:42.920]  很快就燒上報紙檔上的店舖
[00:18:42.920 --> 00:18:44.960]  樓下的人馬上大叫
[00:18:44.960 --> 00:18:46.960]  「火災啊 火災啊」
[00:18:46.960 --> 00:18:50.760]  我的朋友就馬上九秒九地到樓下
[00:18:50.760 --> 00:18:53.560]  最終消防員也很快到達火場
[00:18:53.560 --> 00:18:55.160]  滅熄那些火
[00:18:55.160 --> 00:18:57.480]  也很感恩沒有任何傷亡
[00:18:57.480 --> 00:18:59.160]  之後他就馬上打電話給我
[00:18:59.160 --> 00:18:59.800]  他就說
[00:18:59.800 --> 00:19:01.240]  「哎呀 好彩有你啊」
[00:19:01.240 --> 00:19:03.080]  「你叫我充好電」
[00:19:03.080 --> 00:19:05.080]  「我的電話真的差點沒電了」
[00:19:05.080 --> 00:19:09.120]  「還有 多謝你叫我預備好所有的東西」
[00:19:09.120 --> 00:19:10.520]  我之後就想
[00:19:10.520 --> 00:19:13.920]  其實為什麼我會那麼有條理地去叫他
[00:19:13.920 --> 00:19:17.040]  應該怎麼做呢
[00:19:17.040 --> 00:19:18.560]  因為我就會想到
[00:19:18.560 --> 00:19:23.600]  其實就是因為我過去的這些危急訓練
[00:19:23.600 --> 00:19:26.720]  令我有一個概念知道怎麼去做
[00:19:26.720 --> 00:19:27.720]  說真的
[00:19:27.720 --> 00:19:29.160]  這些危急訓練
[00:19:29.160 --> 00:19:31.040]  沒有真的實質地教我
[00:19:31.040 --> 00:19:33.840]  去面對這些處境的時候應該怎麼做
[00:19:33.840 --> 00:19:36.680]  但當時的訓練太過深刻了
[00:19:36.680 --> 00:19:39.320]  好像落印在我的腦裏面一樣
[00:19:39.320 --> 00:19:42.880]  以至於影響著我當面對這些處境的時候
[00:19:42.880 --> 00:19:45.800]  可以作出什麼樣的回應
[00:19:45.800 --> 00:19:47.320]  同樣
[00:19:47.320 --> 00:19:49.560]  我們有沒有讓上帝的話語
