
[00:00:00.000 --> 00:00:02.000]  我請大家和我在一起同心
[00:03:22.000 --> 00:03:23.000]  大家都知道
[00:03:23.000 --> 00:03:25.000]  教會並不是在說一個組織
[00:03:25.000 --> 00:03:27.000]  或者一個建築物
[00:03:27.000 --> 00:03:31.000]  是在說所有在裡面屬神的子民
[00:03:31.000 --> 00:03:34.000]  因此我們一起承受神給我們的託付
[00:03:34.000 --> 00:03:38.000]  就是成為真理的見證人
[00:03:38.000 --> 00:03:42.000]  這也成為了你和我人生一個重要的方向
[00:03:42.000 --> 00:03:47.000]  或者是我們生命存在的目的
[00:03:47.000 --> 00:03:50.000]  所以當我們講述教會的事情的時候
[00:03:50.000 --> 00:03:52.000]  我們不要將這件事情
[00:03:52.000 --> 00:03:55.000]  就好像將它推開
[00:03:55.000 --> 00:03:58.000]  是某一個組織要有的工作
[00:03:58.000 --> 00:03:59.000]  不是
[00:03:59.000 --> 00:04:01.000]  這是神對教會
[00:04:01.000 --> 00:04:05.000]  對裡面每一個屬神的子民的心意
[00:04:05.000 --> 00:04:08.000]  是祂託付給我們的
[00:04:08.000 --> 00:04:11.000]  所以今天當我們讀到聖經提摩德後書第二章的時候
[00:04:11.000 --> 00:04:14.000]  聖經一開始就提述到
[00:04:14.000 --> 00:04:19.000]  就是要在其中剛強來侍奉
[00:04:19.000 --> 00:04:22.000]  大家先看回聖經提摩德後書
[00:04:22.000 --> 00:04:27.000]  你先看前面的第一章
[00:04:27.000 --> 00:04:29.000]  保羅提醒提摩德
[00:04:29.000 --> 00:04:32.000]  他是受託付的
[00:04:32.000 --> 00:04:36.000]  所以第一章的第十四節
[00:04:36.000 --> 00:04:38.000]  保羅就提醒他
[00:04:38.000 --> 00:04:43.000]  又要靠著那住在我們裡面的聖靈
[00:04:43.000 --> 00:04:47.000]  保守所交託你的善道
[00:04:47.000 --> 00:04:49.000]  今天大家都會知道
[00:04:49.000 --> 00:04:53.000]  是教會年曆的聖靈降臨主日
[00:04:53.000 --> 00:04:55.000]  聖靈的降臨
[00:04:55.000 --> 00:04:58.000]  一個很重要的工作
[00:04:58.000 --> 00:05:02.000]  就是讓人生命領受一種勇敢和剛強
[00:05:02.000 --> 00:05:05.000]  可以見證神的道
[00:05:05.000 --> 00:05:08.000]  所以保羅特別在那個地方提及到
[00:05:08.000 --> 00:05:09.000]  不是你自己
[00:05:09.000 --> 00:05:12.000]  是靠著你裡面的聖靈
[00:05:12.000 --> 00:05:15.000]  保守著傳記
[00:05:15.000 --> 00:05:16.000]  也都保存
[00:05:16.000 --> 00:05:21.000]  也都遵行著神所交託你的善道
[00:05:21.000 --> 00:05:23.000]  這個是保羅提醒提摩德
[00:05:23.000 --> 00:05:27.000]  你要留心的謹慎的事情
[00:05:27.000 --> 00:05:29.000]  當然當我們剛才講述到
[00:05:29.000 --> 00:05:34.000]  一個不單單是在給提摩德個人的一個吩咐
[00:05:34.000 --> 00:05:35.000]  從廣義來說
[00:05:35.000 --> 00:05:38.000]  神對提摩泰的一個吩咐
[00:05:38.000 --> 00:05:41.000]  同樣對每一個屬神的子民
[00:05:41.000 --> 00:05:44.000]  我們都承受這一份的託付
[00:05:44.000 --> 00:05:46.000]  為什麼?
[00:05:46.000 --> 00:05:47.000]  當你想起聖經
[00:05:47.000 --> 00:05:50.000]  當主耶穌在登山寶訓提到神的教導
[00:05:50.000 --> 00:05:52.000]  神的誡命的時候
[00:05:52.000 --> 00:05:54.000]  主耶穌曾經一句話這樣說
[00:05:54.000 --> 00:05:58.000]  祂就說你們哪一個是廢掉了
[00:05:58.000 --> 00:06:01.000]  神的誡命裡面最少的一條
[00:06:01.000 --> 00:06:03.000]  也就是教導別人這樣做
[00:06:03.000 --> 00:06:06.000]  在天國裡面你是最少的
[00:06:06.000 --> 00:06:10.000]  但是哪一個是遵行神的誡命
[00:06:10.000 --> 00:06:13.000]  有教導別人去遵行的
[00:06:13.000 --> 00:06:18.000]  這個人在天國裡面是最大的
[00:06:18.000 --> 00:06:22.000]  神對我們的心意是我們領受了真道之餘
[00:06:22.000 --> 00:06:24.000]  我們會去遵守
[00:06:24.000 --> 00:06:29.000]  還有是幫助別人都能夠去明白去遵守
[00:06:29.000 --> 00:06:35.000]  這正正是剛才我們所講述的神託付教會的使命
[00:06:35.000 --> 00:06:38.000]  也是每一個教徒神對我們的心意
[00:06:38.000 --> 00:06:42.000]  讓我們成為真理的見證人
[00:06:42.000 --> 00:06:45.000]  所以當你思想起耶穌這句話的時候
[00:06:45.000 --> 00:06:49.000]  你就體會到當本來這樣勸告提摩泰的時候
[00:06:49.000 --> 00:06:52.000]  同樣是今天對我們的勸告
[00:06:52.000 --> 00:06:55.000]  當然要去面對著這個託付
[00:06:55.000 --> 00:07:00.000]  你會發覺一定會遇到一些挑戰甚至是苦難
[00:07:00.000 --> 00:07:03.000]  所以去到第二章一節的時候
[00:07:03.000 --> 00:07:05.000]  本來一開始就講
[00:07:05.000 --> 00:07:11.000]  所以我而亞你應當在基督耶穌的恩典裡剛強起來
[00:07:11.000 --> 00:07:14.000]  這個剛強不單單在講你生活上面
[00:07:14.000 --> 00:07:16.000]  怎樣剛強做人
[00:07:16.000 --> 00:07:17.000]  剛強行事
[00:07:17.000 --> 00:07:21.000]  更加在講你去回應神給你的託付的時候
[00:07:21.000 --> 00:07:23.000]  去遵行真理
[00:07:23.000 --> 00:07:24.000]  去活出真理
[00:07:24.000 --> 00:07:26.000]  去教導真理的時候
[00:07:26.000 --> 00:07:29.000]  你要剛強壯大
[00:07:29.000 --> 00:07:34.000]  你要剛強面對有的挑戰
[00:07:34.000 --> 00:07:37.000]  持守在真理的裡面
[00:07:37.000 --> 00:07:41.000]  有些人不知道我剛剛從荷蘭回來
[00:07:41.000 --> 00:07:45.000]  在荷蘭有機會在當地教會有一些服事
[00:07:45.000 --> 00:07:46.000]  去到荷蘭這個地方的時候
[00:07:46.000 --> 00:07:50.000]  覺得是一個很發達的一個國家
[00:07:50.000 --> 00:07:52.000]  很自由的城市
[00:07:52.000 --> 00:07:55.000]  但是去到的時候立刻就體會到這個城市
[00:07:55.000 --> 00:07:59.000]  在道德生活上面是一個很敗壞的一個處境
[00:07:59.000 --> 00:08:05.000]  大家知道台灣是第一個通過同性婚姻的國家
[00:08:05.000 --> 00:08:07.000]  在街上走的時候
[00:08:07.000 --> 00:08:12.000]  你很容易就會聞到很大一陣的大麻味
[00:08:12.000 --> 00:08:15.000]  因為周圍的人都在吸食大麻
[00:08:15.000 --> 00:08:17.000]  我不敢說很多
[00:08:17.000 --> 00:08:19.000]  但是你是隨時會留意到
[00:08:19.000 --> 00:08:23.000]  因為大麻吸食是合法化的
[00:08:23.000 --> 00:08:24.000]  在這個城市裡面
[00:08:24.000 --> 00:08:27.000]  有很多電影節目在裡面成長
[00:08:27.000 --> 00:08:29.000]  我有機會問及他們的一些情況
[00:08:29.000 --> 00:08:31.000]  問及到有些電影節目說
[00:08:31.000 --> 00:08:35.000]  我就問教會有沒有說到關於一些對婚姻
[00:08:35.000 --> 00:08:38.000]  對兩性的一些聖經的教導
[00:08:38.000 --> 00:08:40.000]  有些告訴我
[00:08:40.000 --> 00:08:41.000]  沒有啊
[00:08:41.000 --> 00:08:43.000]  完全沒有說的
[00:08:43.000 --> 00:08:46.000]  可能教會覺得說都沒有用
[00:08:46.000 --> 00:08:49.000]  我就問及到關於一些基本上
[00:08:49.000 --> 00:08:52.000]  聖經怎麼教導兩性的相處
[00:08:52.000 --> 00:08:53.000]  他說沒有啊
[00:08:53.000 --> 00:08:55.000]  好像連婚前性行為
[00:08:55.000 --> 00:09:00.000]  是聖經不容許的情況都沒有說過
[00:09:00.000 --> 00:09:02.000]  可能教會覺得說的時候
[00:09:02.000 --> 00:09:04.000]  大家都很難接受
[00:09:04.000 --> 00:09:07.000]  就不要說了
[00:09:07.000 --> 00:09:11.000]  但是我又會問到一些電影節目的一些目者
[00:09:11.000 --> 00:09:13.000]  當我問及這件事情的時候
[00:09:13.000 --> 00:09:14.000]  他們就說
[00:09:14.000 --> 00:09:15.000]  其實很難
[00:09:15.000 --> 00:09:18.000]  他們仍然說
[00:09:18.000 --> 00:09:19.000]  透過不同的方式
[00:09:19.000 --> 00:09:20.000]  教導電影節目的聖經
[00:09:20.000 --> 00:09:23.000]  在這方面的真理是如何
[00:09:23.000 --> 00:09:26.000]  初初會發覺不容易接受
[00:09:26.000 --> 00:09:29.000]  但是再小心解釋聖經的真理
[00:09:29.000 --> 00:09:30.000]  也都看出
[00:09:30.000 --> 00:09:33.000]  真理帶給生活上很多真實的幫助
[00:09:33.000 --> 00:09:36.000]  和真實的正面的影響
[00:09:36.000 --> 00:09:38.000]  電影節目開始明白
[00:09:38.000 --> 00:09:40.000]  也都有更多電影節目
[00:09:40.000 --> 00:09:43.000]  是可以真的放膽去抗衡
[00:09:43.000 --> 00:09:46.000]  社會給予的一些影響
[00:09:46.000 --> 00:09:47.000]  因為聽他們說的時候
[00:09:47.000 --> 00:09:49.000]  就體會到一件事情
[00:09:49.000 --> 00:09:51.000]  今天無論在哪一個範圍
[00:09:51.000 --> 00:09:55.000]  當你要去真的遵守神的話的時候
[00:09:55.000 --> 00:09:59.000]  你會或多或少經歷到那種挑戰
[00:09:59.000 --> 00:10:03.000]  甚至是因此承受一些苦難
[00:10:03.000 --> 00:10:04.000]  在這些事情當中
[00:10:04.000 --> 00:10:08.000]  你知道你必須要靠著神去剛強
[00:10:08.000 --> 00:10:11.000]  你才能夠進行
[00:10:11.000 --> 00:10:12.000]  當然聖經裡面說實到剛強
[00:10:12.000 --> 00:10:16.000]  不是一種自然天生的一種勇敢
[00:10:16.000 --> 00:10:18.000]  他性格比較強
[00:10:18.000 --> 00:10:20.000]  所以他可以面對
[00:10:20.000 --> 00:10:24.000]  不是,聖經說的是在恩典裡面剛強
[00:10:24.000 --> 00:10:27.000]  因為恩典同時說的是一種能力
[00:10:27.000 --> 00:10:30.000]  恩典不是只是說一種勸告
[00:10:30.000 --> 00:10:32.000]  而是說一種能力
[00:10:32.000 --> 00:10:35.000]  當上帝吩咐我們做一件事情的時候
[00:10:35.000 --> 00:10:37.000]  他會同時試一下恩典
[00:10:37.000 --> 00:10:39.000]  讓我們可以行出來
[00:10:39.000 --> 00:10:40.000]  所以你可以放膽
[00:10:40.000 --> 00:10:44.000]  靠著恩典去做你當做的事情
[00:10:44.000 --> 00:10:49.000]  因為神允許了要將剛強的生命賜給你
[00:10:49.000 --> 00:10:51.000]  你可以遵守
[00:10:51.000 --> 00:10:53.000]  行在神的道裡面
[00:10:53.000 --> 00:10:55.000]  當然這個過程裡面你要留心
[00:10:55.000 --> 00:10:57.000]  不單止自己去遵守
[00:10:57.000 --> 00:11:00.000]  你更加要幫助你身邊的弟兄姊妹
[00:11:00.000 --> 00:11:02.000]  你也幫助很多不認識真理的人
[00:11:02.000 --> 00:11:05.000]  讓他們都能夠明白真理
[00:11:05.000 --> 00:11:06.000]  事實上
[00:11:06.000 --> 00:11:10.000]  我們剛才有小孩子的嬰孩奉獻
[00:11:10.000 --> 00:11:15.000]  你知道父母給孩子最大的禮物是什麼嗎?
[00:11:15.000 --> 00:11:18.000]  當然,供書教學
[00:11:18.000 --> 00:11:21.000]  愛心的教養極其重要
[00:11:21.000 --> 00:11:25.000]  但是父母能夠給子女最大的禮物
[00:11:25.000 --> 00:11:27.000]  就是神的道
[00:11:27.000 --> 00:11:29.000]  是生命之道
[00:11:29.000 --> 00:11:31.000]  讓他們認識上帝
[00:11:31.000 --> 00:11:33.000]  也知道在真理當中
[00:11:33.000 --> 00:11:36.000]  只要他們在真理當中行
[00:11:36.000 --> 00:11:39.000]  他們就真正得到禮物
[00:11:39.000 --> 00:11:41.000]  得到好處
[00:11:41.000 --> 00:11:43.000]  聖經裡面提到
[00:11:43.000 --> 00:11:45.000]  保羅再勸提摩台
[00:11:45.000 --> 00:11:47.000]  第二節所說
[00:11:47.000 --> 00:11:50.000]  又應當把你在許多見證人面前
[00:11:50.000 --> 00:11:52.000]  從我這裡聽見的
[00:11:52.000 --> 00:11:57.000]  教託給那些又忠心又能夠教導別人的人
[00:11:57.000 --> 00:11:59.000]  保羅很關心一件事情
[00:11:59.000 --> 00:12:01.000]  不單止你自己明白
[00:12:01.000 --> 00:12:04.000]  你還要去保存著你所領受的道
[00:12:04.000 --> 00:12:07.000]  你更加要留心將這個積分
[00:12:07.000 --> 00:12:13.000]  交託給那些又忠心又能夠教導別人的人
[00:12:13.000 --> 00:12:15.000]  讓這個寶貴的真道
[00:12:15.000 --> 00:12:18.000]  能夠可以延伸出去
[00:12:18.000 --> 00:12:20.000]  傳遞開去
[00:12:20.000 --> 00:12:22.000]  當然我也會講到
[00:12:22.000 --> 00:12:24.000]  有某一些人
[00:12:24.000 --> 00:12:27.000]  有特別神給他們的呼召和恩賜
[00:12:27.000 --> 00:12:29.000]  在這方面忠心地做
[00:12:29.000 --> 00:12:31.000]  但同時整體來說
[00:12:31.000 --> 00:12:35.000]  同樣我們都領受一種神給我們的勉勵
[00:12:35.000 --> 00:12:38.000]  去幫助你身邊的弟兄姊妹
[00:12:38.000 --> 00:12:42.000]  幫助其他人能夠領受真道
[00:12:42.000 --> 00:12:44.000]  各位弟兄姊妹
[00:12:44.000 --> 00:12:46.000]  我們今天在教會裡面
[00:12:46.000 --> 00:12:48.000]  有機會來認識真理
[00:12:48.000 --> 00:12:50.000]  但你會明白
[00:12:50.000 --> 00:12:52.000]  在這個時代
[00:12:52.000 --> 00:12:54.000]  新一代的教徒
[00:12:54.000 --> 00:12:56.000]  或者初信的人
[00:12:56.000 --> 00:12:58.000]  我們越來越察覺
[00:12:58.000 --> 00:13:01.000]  有更多青年的弟兄姊妹
[00:13:01.000 --> 00:13:06.000]  不再願意回教會
[00:13:06.000 --> 00:13:10.000]  如果你有機會
[00:13:10.000 --> 00:13:12.000]  有些時候去到歐洲的地方
[00:13:12.000 --> 00:13:14.000]  更明顯的情況
[00:13:14.000 --> 00:13:17.000]  有很多時候弟兄姊妹去到歐洲教會
[00:13:17.000 --> 00:13:18.000]  有時旅行
[00:13:18.000 --> 00:13:20.000]  去到星期日的時候去教會崇拜
[00:13:20.000 --> 00:13:22.000]  一進去的時候
[00:13:22.000 --> 00:13:24.000]  突然間發覺
[00:13:24.000 --> 00:13:28.000]  他們全部都是長者
[00:13:28.000 --> 00:13:29.000]  一留心看的時候
[00:13:29.000 --> 00:13:32.000]  發覺有很大部分都是長者
[00:13:32.000 --> 00:13:34.000]  在裡面崇拜
[00:13:34.000 --> 00:13:37.000]  但那些青年去了哪裡呢?
[00:13:37.000 --> 00:13:41.000]  發覺今天的歐洲教會的人數
[00:13:41.000 --> 00:13:46.000]  越來越多的青年人數目減少
[00:13:46.000 --> 00:13:48.000]  也讓我們體會到一件事情
[00:13:48.000 --> 00:13:51.000]  就是今天要去忠心地
[00:13:51.000 --> 00:13:54.000]  努力地幫助很多新一代的人
[00:13:54.000 --> 00:13:56.000]  認識神的道
[00:13:56.000 --> 00:13:58.000]  以致他們真的可以
[00:13:58.000 --> 00:14:00.000]  行在光明裡面
[00:14:00.000 --> 00:14:04.000]  繼續在神的恩道當中生活成長
[00:14:04.000 --> 00:14:05.000]  因此你會發覺
[00:14:05.000 --> 00:14:08.000]  不單在過去保羅對提摩太的勸告
[00:14:08.000 --> 00:14:12.000]  今天你和我同樣需要不斷留心
[00:14:12.000 --> 00:14:14.000]  怎樣去幫助別人
[00:14:14.000 --> 00:14:16.000]  能夠認識真道
[00:14:16.000 --> 00:14:18.000]  行在真道的裡面
[00:14:18.000 --> 00:14:21.000]  你再看的時候,聖經再說
[00:14:21.000 --> 00:14:23.000]  聖經再繼續勸告提摩太
[00:14:23.000 --> 00:14:27.000]  如果要做一個福音真道的侍奉者
[00:14:27.000 --> 00:14:30.000]  一個承受神託付的人
[00:14:30.000 --> 00:14:33.000]  應該有三個表現
[00:14:33.000 --> 00:14:36.000]  聖經用三個角色來做一個比喻
[00:14:36.000 --> 00:14:37.000]  說出這個表現
[00:14:37.000 --> 00:14:41.000]  大家一起再看聖經第四節
[00:14:41.000 --> 00:14:43.000]  第四節聖經說
[00:14:43.000 --> 00:14:46.000]  當兵的人不讓誓無前身
[00:14:46.000 --> 00:14:48.000]  我們先看第三節
[00:14:48.000 --> 00:14:51.000]  你應當和我同壽無難
[00:14:51.000 --> 00:14:54.000]  好將基督耶穌的徵兵
[00:14:54.000 --> 00:14:59.000]  同樣一個福音真理的侍奉者
[00:14:59.000 --> 00:15:01.000]  是一個徵兵
[00:15:01.000 --> 00:15:03.000]  是耶穌基督的徵兵
[00:15:03.000 --> 00:15:04.000]  他有一個特徵
[00:15:04.000 --> 00:15:11.000]  就是他願意和其他的教徒同壽無難
[00:15:11.000 --> 00:15:12.000]  這裡所說的同壽
[00:15:12.000 --> 00:15:16.000]  是有他的一神
[00:15:16.000 --> 00:15:18.000]  每個人都會有這種的經歷
[00:15:18.000 --> 00:15:21.000]  但是一個基督徒他會體會到
[00:15:21.000 --> 00:15:23.000]  當他回應主的託付
[00:15:23.000 --> 00:15:26.000]  來進行真理,教導真理的時候
[00:15:26.000 --> 00:15:31.000]  他其實是進入一個和惡勢力的鬥爭裡面
[00:15:31.000 --> 00:15:33.000]  正如主耶穌告訴我們
[00:15:33.000 --> 00:15:36.000]  我們不屬於這個世界
[00:15:36.000 --> 00:15:40.000]  所以世界恨惡我們
[00:15:40.000 --> 00:15:41.000]  為什麼恨惡?
[00:15:41.000 --> 00:15:45.000]  因為我們領受了神的道
[00:15:45.000 --> 00:15:47.000]  因此你會發覺或多或少
[00:15:47.000 --> 00:15:48.000]  你會經歷到
[00:15:48.000 --> 00:15:52.000]  你要面對著一些惡勢力的一種的爭戰
[00:15:52.000 --> 00:15:53.000]  而在過程當中
[00:15:53.000 --> 00:15:56.000]  你要去和其他弟兄姐妹一同去承受
[00:15:56.000 --> 00:16:00.000]  你要承受你自己那一份的磨難
[00:16:00.000 --> 00:16:02.000]  我記得偉弟兄跟我說
[00:16:02.000 --> 00:16:03.000]  他說他自己心裡面
[00:16:03.000 --> 00:16:07.000]  很多時候都幫自己去記重一些經文
[00:16:07.000 --> 00:16:10.000]  所以他自己辦公室的桌子前有一塊板
[00:16:10.000 --> 00:16:13.000]  他就將一些金句都貼在那裡
[00:16:13.000 --> 00:16:17.000]  經常都提醒自己聖經的說話
[00:16:17.000 --> 00:16:19.000]  有一次早上上班的時候
[00:16:19.000 --> 00:16:21.000]  回到自己的座位
[00:16:21.000 --> 00:16:24.000]  突然間發覺自己那枝金句上面
[00:16:24.000 --> 00:16:28.000]  貼了一個骷髏頭
[00:16:28.000 --> 00:16:30.000]  不知道哪個同事經過他的位置
[00:16:30.000 --> 00:16:32.000]  看到他的金句
[00:16:32.000 --> 00:16:34.000]  很不接受這些說話
[00:16:34.000 --> 00:16:38.000]  然後找一個骷髏頭貼上去
[00:16:38.000 --> 00:16:41.000]  這種體會是沒錯的
[00:16:41.000 --> 00:16:43.000]  有些人是會不接受的
[00:16:43.000 --> 00:16:47.000]  但是他自己是很積極地在公司裡面
[00:16:47.000 --> 00:16:49.000]  他安排一些時刻
[00:16:49.000 --> 00:16:52.000]  邀請同事一起吃一個簡單的午餐
[00:16:52.000 --> 00:16:55.000]  然後一起在公司裡面借一個地方
[00:16:55.000 --> 00:16:58.000]  就有福音茶經
[00:16:58.000 --> 00:17:02.000]  就幫助同事可以認識真道
[00:17:02.000 --> 00:17:04.000]  有些時候你會察覺到
[00:17:04.000 --> 00:17:06.000]  或者在不同的方式裡面
[00:17:06.000 --> 00:17:08.000]  你會經歷這種情形
[00:17:08.000 --> 00:17:10.000]  但是聖經就告訴我們
[00:17:10.000 --> 00:17:13.000]  你要去同壽磨難
[00:17:13.000 --> 00:17:15.000]  然後聖經又講到一件事情
[00:17:15.000 --> 00:17:17.000]  就是你要留意
[00:17:17.000 --> 00:17:19.000]  你如果是作精兵的
[00:17:19.000 --> 00:17:22.000]  不要讓世務纏身
[00:17:22.000 --> 00:17:24.000]  當然我們都在世上生活
[00:17:24.000 --> 00:17:27.000]  有我們世上的事務
[00:17:27.000 --> 00:17:29.000]  但是聖經特別強調一件事情
[00:17:29.000 --> 00:17:32.000]  就是不要讓世務纏身
[00:17:32.000 --> 00:17:35.000]  你可以在世上有不同的世務
[00:17:35.000 --> 00:17:39.000]  但是不會被它纏著你
[00:17:39.000 --> 00:17:41.000]  沒錯我們需要飲食
[00:17:41.000 --> 00:17:43.000]  我們需要有衣服
[00:17:43.000 --> 00:17:46.000]  我們需要購買不同的物品
[00:17:46.000 --> 00:17:50.000]  我們需要有些時候有享受的時刻
[00:17:50.000 --> 00:17:52.000]  有一些娛樂的時刻等等
[00:17:52.000 --> 00:17:54.000]  很多心裡的事情
[00:17:54.000 --> 00:17:56.000]  有它的價值
[00:17:56.000 --> 00:17:58.000]  有它的需要
[00:17:58.000 --> 00:18:01.000]  但是這些事情你發覺
[00:18:01.000 --> 00:18:03.000]  或多或少
[00:18:03.000 --> 00:18:05.000]  我們會經歷一件事情
[00:18:05.000 --> 00:18:08.000]  這些東西要吃多一點
[00:18:08.000 --> 00:18:09.000]  吃少一點
[00:18:09.000 --> 00:18:10.000]  穿漂亮一點
[00:18:10.000 --> 00:18:12.000]  穿普通一點
[00:18:12.000 --> 00:18:14.000]  可以有很大的分別
[00:18:14.000 --> 00:18:16.000]  但是當你什麼時候將你的心思
[00:18:16.000 --> 00:18:19.000]  集中在世界上的一些活動
[00:18:19.000 --> 00:18:21.000]  和需要的時候
[00:18:21.000 --> 00:18:22.000]  什麼都要最好
[00:18:22.000 --> 00:18:23.000]  最多
[00:18:23.000 --> 00:18:24.000]  最強
[00:18:24.000 --> 00:18:27.000]  最得人的欣賞
[00:18:27.000 --> 00:18:29.000]  在那個時候你發覺
[00:18:29.000 --> 00:18:33.000]  這些事情將你纏著
[00:18:33.000 --> 00:18:37.000]  以至你不能有心思去學習神的道
[00:18:37.000 --> 00:18:40.000]  你都未必有那種動力
[00:18:40.000 --> 00:18:42.000]  去幫助別人
[00:18:42.000 --> 00:18:44.000]  去明白神的道
[00:18:44.000 --> 00:18:45.000]  聖經就說
[00:18:45.000 --> 00:18:48.000]  如果你知道自己是一個精兵
[00:18:48.000 --> 00:18:51.000]  是耶穌基督所差派的精兵
[00:18:51.000 --> 00:18:52.000]  你就留心
[00:18:52.000 --> 00:18:55.000]  不要讓世務纏身
[00:18:55.000 --> 00:18:58.000]  以至你可以有那種心靈的空間
[00:18:58.000 --> 00:19:01.000]  可以去回應神給你的託付
[00:19:01.000 --> 00:19:02.000]  因此你知道
[00:19:02.000 --> 00:19:05.000]  聖經提及要作主的精兵
[00:19:05.000 --> 00:19:06.000]  第二
[00:19:06.000 --> 00:19:07.000]  聖經再提到
