
[00:00:00.000 --> 00:00:05.440]  以賽亞書第54章第一節跟第二節
[00:03:24.100 --> 00:03:25.500]  根本找不到
[00:03:25.500 --> 00:03:26.700]  我心想怎麼辦
[00:03:26.700 --> 00:03:27.960]  我跟friend說怎麼辦
[00:03:27.960 --> 00:03:30.100]  根本叫不到計程車
[00:03:30.100 --> 00:03:31.600]  他說沒關係我們有Uber
[00:03:31.600 --> 00:03:32.900]  我說什麼叫Uber啊
[00:03:32.900 --> 00:03:35.600]  那兩三年前根本沒聽過什麼叫Uber
[00:03:35.600 --> 00:03:37.400]  我說什麼叫Uber
[00:03:37.400 --> 00:03:39.100]  他寫給我你看一按
[00:03:39.100 --> 00:03:40.800]  他一按我說怎麼樣呢
[00:03:40.800 --> 00:03:42.600]  他說他就會來了
[00:03:42.600 --> 00:03:43.500]  我說來有什麼用啊
[00:03:43.500 --> 00:03:45.000]  這麼多人怎麼找得到我們啊
[00:03:45.000 --> 00:03:47.200]  哪一架車子給我們誰知道啊
[00:03:47.200 --> 00:03:48.700]  他說沒問題
[00:03:48.700 --> 00:03:50.700]  於是呢就兩分鐘之後
[00:03:50.700 --> 00:03:54.000]  就一輛車就停在我們前面
[00:03:54.000 --> 00:03:55.400]  然後司機轉過來說
[00:03:55.400 --> 00:03:56.600]  Francis 是我女兒的名字
[00:03:56.600 --> 00:03:59.000]  Francis 上來就是你的車了
[00:03:59.000 --> 00:04:01.500]  哇 我簡直無法想象
[00:04:01.500 --> 00:04:02.800]  怎麼可能呢
[00:04:02.800 --> 00:04:05.000]  怎麼可能有這種事情
[00:04:05.000 --> 00:04:07.000]  而且更好的事情是
[00:04:07.000 --> 00:04:09.200]  不需要有現金交易
[00:04:09.200 --> 00:04:11.000]  我以前在紐約很多次
[00:04:11.000 --> 00:04:13.000]  最痛苦就是坐計程車
[00:04:13.000 --> 00:04:16.000]  坐計程車不找零的你知道嗎
[00:04:16.000 --> 00:04:17.800]  你給他多少錢就多少錢的啦
[00:04:17.800 --> 00:04:19.000]  他不找你的啦
[00:04:19.000 --> 00:04:20.300]  你也沒轍
[00:04:20.300 --> 00:04:21.800]  所以每次我都很辛苦
[00:04:21.800 --> 00:04:23.800]  零錢要準我才能趕上計程車
[00:04:23.800 --> 00:04:25.600]  不趕上計程車的
[00:04:25.600 --> 00:04:26.500]  結果說怎麼辦
[00:04:26.500 --> 00:04:28.000]  我一上車就準備要拿錢
[00:04:28.000 --> 00:04:29.000]  Francis 說不用啊
[00:04:29.000 --> 00:04:30.000]  我說爲什麼不用啊
[00:04:30.000 --> 00:04:30.600]  他說不用
[00:04:30.600 --> 00:04:31.900]  一下車拜拜就走了
[00:04:31.900 --> 00:04:35.000]  我說怎麼有這種事情啊
[00:04:35.000 --> 00:04:38.700]  這是以前簡直是覺得不可能的事情
[00:04:38.700 --> 00:04:41.800]  難怪現在Uber這麼的通行
[00:04:41.800 --> 00:04:43.300]  在全世界
[00:04:43.300 --> 00:04:45.700]  在臺灣 我前一陣子在臺灣的時候也坐Uber
[00:04:45.700 --> 00:04:46.600]  不斷談問我
[00:04:46.600 --> 00:04:50.000]  非洲都有Uber
[00:04:50.000 --> 00:04:51.900]  難怪現在計程車拼命要告Uber
[00:04:51.900 --> 00:04:54.400]  沒生意啊
[00:04:54.400 --> 00:04:57.100]  我們就看見多少時候人常常
[00:04:57.100 --> 00:05:00.300]  被過去舊有的經驗所攔阻
[00:05:00.300 --> 00:05:01.500]  所限制
[00:05:01.500 --> 00:05:03.800]  我們很難想象到
[00:05:03.800 --> 00:05:06.200]  將來所能可能成就的事情
[00:05:06.200 --> 00:05:09.200]  同樣在鼠鄰的事情上也是一樣
[00:05:09.200 --> 00:05:11.500]  多少時候我們容許自己的理性
[00:05:11.500 --> 00:05:13.100]  容許自己的經驗
[00:05:13.100 --> 00:05:16.400]  攔阻我們去經歷新的作爲
[00:05:16.400 --> 00:05:19.000]  在《獵王記》下的第六章有這個故事
[00:05:19.000 --> 00:05:22.400]  講到亞蘭王他們在攻打以色列人的時候
[00:05:22.400 --> 00:05:25.700]  把以色列人圍困在撒瑪利亞城的裏面
[00:05:25.700 --> 00:05:28.600]  當時的以色列人淡盡原覺
[00:05:28.600 --> 00:05:31.600]  根本沒有東西可喫
[00:05:31.600 --> 00:05:33.000]  結果就在這個神差前
[00:05:33.000 --> 00:05:36.700]  以利沙去對以色列王說
[00:05:36.700 --> 00:05:39.600]  明天這個時候
[00:05:39.600 --> 00:05:44.000]  以西亞的細面只要賣一社克勒而已
[00:05:44.000 --> 00:05:46.200]  換句話說超級便宜
[00:05:46.200 --> 00:05:48.700]  而且他說明天
[00:05:48.700 --> 00:05:50.100]  怎麼可能呢
[00:05:50.100 --> 00:05:52.300]  今天都餓得要死
[00:05:52.300 --> 00:05:55.200]  甚至他們要考慮要交換孩子來喫
[00:05:55.200 --> 00:05:56.500]  這麼可怕的事情
[00:05:56.500 --> 00:05:57.800]  沒得喫
[00:05:57.800 --> 00:06:00.000]  那明天你會說
[00:06:00.000 --> 00:06:02.500]  所有的食物多到見價出賣
[00:06:02.500 --> 00:06:04.100]  怎麼可能
[00:06:04.100 --> 00:06:06.000]  人怎麼想都想不明白
[00:06:06.000 --> 00:06:09.700]  神怎麼可能一夜之間做翻轉的工作
[00:06:09.700 --> 00:06:11.700]  當時有位軍長
[00:06:11.700 --> 00:06:12.500]  他就說了
[00:06:12.500 --> 00:06:14.600]  這簡直不可能 絕對不可能
[00:06:14.600 --> 00:06:17.900]  就算他說神打開天上的窗戶
[00:06:17.900 --> 00:06:19.900]  這件事也不可能發生
[00:06:19.900 --> 00:06:21.800]  哇 多大的信心啊
[00:06:21.800 --> 00:06:24.100]  就算神打開天上的窗戶
[00:06:24.100 --> 00:06:27.200]  這件事也絕對不可能發生
[00:06:27.200 --> 00:06:30.700]  從人覺得不可能發生的這種事情
[00:06:30.700 --> 00:06:31.800]  以利沙就對他說
[00:06:31.800 --> 00:06:33.700]  明天這個時候你要親眼看見
[00:06:33.700 --> 00:06:37.100]  但卻喫不到
[00:06:37.100 --> 00:06:38.800]  結果很奇妙
[00:06:38.800 --> 00:06:40.700]  果然一日之間
[00:06:40.700 --> 00:06:42.700]  神使亞蘭王的軍隊裏面
[00:06:42.700 --> 00:06:45.100]  產生極大的攪擾
[00:06:45.100 --> 00:06:47.500]  整個大軍倉皇撤退
[00:06:47.500 --> 00:06:50.700]  留下大批的食物跟財物
[00:06:50.700 --> 00:06:51.700]  大家喫到這種時候
[00:06:51.700 --> 00:06:53.300]  大家搶着去拿
[00:06:53.300 --> 00:06:55.300]  搶着去拿食物
[00:06:55.300 --> 00:06:56.700]  就在搶的過程當中
[00:06:56.700 --> 00:06:57.900]  軍長也想喫
[00:06:57.900 --> 00:06:58.500]  趕快跑
[00:06:58.500 --> 00:07:00.000]  沒想到摔了一跤
[00:07:00.000 --> 00:07:00.800]  一摔了一跤
[00:07:00.800 --> 00:07:04.400]  就被衆人踐踏而死
[00:07:04.400 --> 00:07:05.600]  就像以利沙說
[00:07:05.600 --> 00:07:07.000]  親眼看見
[00:07:07.000 --> 00:07:08.600]  卻不得喫
[00:07:08.600 --> 00:07:09.000]  第二個解密
[00:07:09.000 --> 00:07:11.500]  你永遠不要限制上帝的作爲
[00:07:11.500 --> 00:07:12.200]  Amen
[00:07:12.200 --> 00:07:15.500]  跟你們說永遠不要限制上帝的作爲
[00:07:15.500 --> 00:07:17.700]  當神要在我們中間工作的時候
[00:07:17.700 --> 00:07:18.100]  我告訴你
[00:07:18.100 --> 00:07:20.900]  無論人怎麼看是不可能
[00:07:20.900 --> 00:07:23.100]  在神還是沒有難成的事情的
[00:07:23.100 --> 00:07:24.100]  Amen
[00:07:24.100 --> 00:07:26.200]  回想這二十年來
[00:07:26.200 --> 00:07:30.100]  當我們看見神所給我們的每一個理念
[00:07:30.100 --> 00:07:32.800]  神給我們的每一個意向
[00:07:32.800 --> 00:07:34.700]  神給我們每一個目標
[00:07:34.700 --> 00:07:35.500]  我告訴你
[00:07:35.500 --> 00:07:39.700]  每一個都是遠遠大過我們所能想象的
[00:07:39.700 --> 00:07:42.000]  建造神榮耀的教會
[00:07:42.000 --> 00:07:44.600]  多麼偉大的理念
[00:07:44.600 --> 00:07:47.900]  遠超過我們人所能想象
[00:07:47.900 --> 00:07:50.900]  生命還要流向萬國萬民
[00:07:50.900 --> 00:07:53.100]  多麼偉大的理念
[00:07:53.100 --> 00:07:56.300]  是遠超過我們人所能想象
[00:07:56.300 --> 00:07:58.000]  影響世代
[00:07:58.000 --> 00:07:59.700]  轉化城市
[00:07:59.700 --> 00:08:02.300]  何等偉大的理念
[00:08:02.300 --> 00:08:05.300]  是遠超過我們人所能想象
[00:08:05.300 --> 00:08:08.400]  甚至神要我們成長到五千人的意象
[00:08:08.400 --> 00:08:10.000]  在1998年的時候
[00:08:10.000 --> 00:08:13.400]  那時候怎麼想也是不可能的事情
[00:08:13.400 --> 00:08:16.300]  難怪George Otis Jr.上次來我們中間
[00:08:16.300 --> 00:08:17.600]  他這樣說
[00:08:17.600 --> 00:08:21.000]  他說今天我們人所能想出來的目標
[00:08:21.000 --> 00:08:24.000]  無論多麼偉大崇高
[00:08:24.000 --> 00:08:27.500]  可是比起神所能夠成就的事來說
[00:08:27.500 --> 00:08:29.900]  那是十分渺小的
[00:08:29.900 --> 00:08:31.300]  Amen
[00:08:31.300 --> 00:08:33.600]  今天我們一定要重新回到神的面前來
[00:08:33.600 --> 00:08:36.100]  向神有偉大的期待
[00:08:36.100 --> 00:08:37.800]  我們要相信
[00:08:37.800 --> 00:08:39.200]  神在我們中間
[00:08:39.200 --> 00:08:41.700]  是能夠成就超過我們所求
[00:08:41.700 --> 00:08:43.200]  無論你怎麼想
[00:08:43.200 --> 00:08:43.900]  不可能
[00:08:43.900 --> 00:08:47.000]  在神還是沒有難成的事情
[00:08:47.000 --> 00:08:48.100]  Amen
[00:08:48.100 --> 00:08:51.700]  讓我們在神面重新有這樣一個偉大的期待
[00:08:51.700 --> 00:08:54.500]  來期待神做偉大的工作
[00:08:54.500 --> 00:08:55.900]  第二個原則
[00:08:55.900 --> 00:08:57.500]  張大居所的慢子
[00:08:57.500 --> 00:09:01.100]  給你毛主席要張大居所的慢子
[00:09:01.100 --> 00:09:03.000]  若是我們藏木之地
[00:09:03.000 --> 00:09:05.100]  這個地界要擴張的話
[00:09:05.100 --> 00:09:06.100]  那我告訴你
[00:09:06.100 --> 00:09:09.500]  那個遮蓋居所的慢子
[00:09:09.500 --> 00:09:13.100]  也要相對地要擴張
[00:09:13.100 --> 00:09:14.500]  地擴張了
[00:09:14.500 --> 00:09:16.800]  那個遮蓋也要擴張
[00:09:16.800 --> 00:09:18.900]  慢子是爲遮蓋用
[00:09:18.900 --> 00:09:20.800]  是爲了保護用
[00:09:20.800 --> 00:09:23.200]  那你說什麼是我們鼠林的遮蓋呢
[00:09:23.200 --> 00:09:25.100]  那就是禱告
[00:09:25.100 --> 00:09:28.700]  只有禱告才能帶來神的同在
[00:09:28.700 --> 00:09:32.500]  只有禱告能夠降下鼠天的能力
[00:09:32.500 --> 00:09:35.100]  只有禱告能夠打開鼠林的天空
[00:09:35.100 --> 00:09:36.400]  Amen
[00:09:36.400 --> 00:09:39.800]  今天我們若想擴張我們的境界
[00:09:39.800 --> 00:09:42.900]  我們一定要付上禱告的代價
[00:09:42.900 --> 00:09:44.800]  我們一定要謙卑下來了
[00:09:44.800 --> 00:09:48.200]  依靠主的智慧跟能力
[00:09:48.200 --> 00:09:49.300]  你知道許多時候我們人
[00:09:49.300 --> 00:09:52.100]  今天最大的問題是什麼嗎
[00:09:52.100 --> 00:09:55.000]  那就是我們太驕傲了
[00:09:55.000 --> 00:09:57.100]  我們太自以爲聰明
[00:09:57.100 --> 00:09:59.200]  我們自以爲有辦法
[00:09:59.200 --> 00:10:01.200]  反正無論任何事情發生
[00:10:01.200 --> 00:10:03.500]  冰來降擋嘛
[00:10:03.500 --> 00:10:06.100]  水來土掩嘛
[00:10:06.100 --> 00:10:09.300]  我們不覺得我們真的需要神
[00:10:09.300 --> 00:10:11.800]  甚至基督徒也不例外
[00:10:11.800 --> 00:10:14.200]  很多時候我們依靠自己
[00:10:14.200 --> 00:10:17.200]  還是過於我們依靠神
[00:10:17.200 --> 00:10:19.900]  在George Ortiz Junior他所研究的報告
[00:10:19.900 --> 00:10:22.700]  講到轉化的報告裏面
[00:10:22.700 --> 00:10:25.100]  他說其實每一個
[00:10:25.100 --> 00:10:27.100]  經歷過轉化大能的地方
[00:10:27.100 --> 00:10:30.000]  都有一個共同的因素
[00:10:30.000 --> 00:10:31.700]  什麼因素呢
[00:10:31.700 --> 00:10:36.100]  他說那就是God was invited
[00:10:36.100 --> 00:10:39.800]  神被邀請進來做主了
[00:10:39.800 --> 00:10:42.700]  當神被邀請到個人生命中的時候
[00:10:42.700 --> 00:10:45.100]  當神被邀請到家庭當中
[00:10:45.100 --> 00:10:47.300]  當神被邀請到社區當中的時候
[00:10:47.300 --> 00:10:50.200]  轉化的大能就能夠彰顯出來的
[00:10:50.200 --> 00:10:53.000]  第二點今天我們要再一次邀請主
[00:10:53.000 --> 00:10:55.100]  進入我們生命當中
[00:10:55.100 --> 00:10:57.800]  以前我們曾經邀請主耶穌
[00:10:57.800 --> 00:11:00.000]  進入我們生命做我們的救主
[00:11:00.000 --> 00:11:02.200]  但今天我們需要再一次
[00:11:02.200 --> 00:11:04.300]  邀請主進入我們生命中
[00:11:04.300 --> 00:11:07.100]  來做生命的主宰
[00:11:07.100 --> 00:11:09.500]  第二點今天當你在個人生命當中
[00:11:09.500 --> 00:11:11.900]  你在面對生命的難處嗎
[00:11:11.900 --> 00:11:15.000]  在你的家庭當中你面對家庭的難處嗎
[00:11:15.000 --> 00:11:18.300]  在工作上你面對工作上的難處嗎
[00:11:18.300 --> 00:11:20.800]  你不要自己在那裏想盡自己的辦法
[00:11:20.800 --> 00:11:22.700]  你要邀請主來
[00:11:22.700 --> 00:11:27.000]  在你生活每一個領域當中來做主
[00:11:27.000 --> 00:11:29.900]  接着禱告來依靠他吧
[00:11:29.900 --> 00:11:32.400]  只要我們謙卑的來呼求神
[00:11:32.400 --> 00:11:34.900]  我告訴你神一定樂意
[00:11:34.900 --> 00:11:38.000]  垂聽我們在他面前每一個禱告的
[00:11:38.000 --> 00:11:39.100]  Amen
[00:11:39.100 --> 00:11:41.600]  不但你自己要來禱告
[00:11:41.600 --> 00:11:45.800]  你要爲神要你擴展的領域來禱告
[00:11:45.800 --> 00:11:51.700]  你一定要學習在你期待神工作的地方
[00:11:51.700 --> 00:11:54.000]  你要站在那裏禱告
[00:11:54.000 --> 00:11:56.000]  路加福音十章第一節第二節
[00:11:56.000 --> 00:11:58.500]  我們看見在這裏主說什麼呢
[00:11:58.500 --> 00:12:00.400]  這世以後主設立七十個
[00:12:00.400 --> 00:12:02.000]  差遣他們兩個兩個
[00:12:02.000 --> 00:12:07.100]  在他前面往自己要到的各城各地方去
[00:12:07.100 --> 00:12:10.500]  換句話說當主要在一個地方開始工作的時候
[00:12:10.500 --> 00:12:14.400]  他先差遣門徒先去到那裏
[00:12:14.400 --> 00:12:17.400]  要去到你期待神要工作
[00:12:17.400 --> 00:12:19.500]  是神的工作要發生的地方
[00:12:19.500 --> 00:12:22.000]  你先到那裏幹什麼呢
[00:12:22.000 --> 00:12:24.400]  第二節就告訴我們要在那裏禱告
[00:12:24.400 --> 00:12:29.600]  要求莊稼的主打發工人去收他的莊稼
[00:12:29.600 --> 00:12:34.000]  你要站在神你期待神工作的地方
[00:12:34.000 --> 00:12:35.300]  要在那裏禱告
[00:12:35.300 --> 00:12:38.800]  求主打發工人來帶來解答
[00:12:38.800 --> 00:12:40.200]  Amen
[00:12:40.200 --> 00:12:42.200]  第二節你們有沒有想過
[00:12:42.200 --> 00:12:46.400]  你希望神的工作在哪裏發生
[00:12:46.400 --> 00:12:49.400]  你就應當先站在那裏
[00:12:49.400 --> 00:12:52.800]  藉着禱告來與神同工
[00:12:52.800 --> 00:12:56.600]  若你希望神在你的公司來工作
[00:12:56.600 --> 00:12:59.600]  你就應當站立在公司的土地上
[00:12:59.600 --> 00:13:02.200]  爲公司來祝福禱告
[00:13:02.200 --> 00:13:05.400]  若你希望神在你的社區來工作
[00:13:05.400 --> 00:13:08.600]  你就需要站立在社區的中心地位上
[00:13:08.600 --> 00:13:11.600]  在那裏爲社區來禱告
[00:13:11.600 --> 00:13:14.600]  若是你希望神在你的家庭來工作
[00:13:14.600 --> 00:13:18.400]  你就應當圍繞你的家庭來禱告行進
[00:13:18.400 --> 00:13:20.400]  在那裏祝福你的家庭
[00:13:20.400 --> 00:13:21.200]  Amen
[00:13:21.200 --> 00:13:25.000]  甚至你希望神在你的財務上來禱告
[00:13:25.000 --> 00:13:26.600]  那你把你的皮夾拿出來
[00:13:26.600 --> 00:13:29.000]  按手在皮夾上吧
[00:13:29.000 --> 00:13:31.000]  爲你的皮夾來禱告吧
[00:13:31.000 --> 00:13:32.000]  Amen
[00:13:32.000 --> 00:13:34.400]  Mark Geppert牧師講到說
[00:13:34.400 --> 00:13:36.000]  有些時候
[00:13:36.000 --> 00:13:37.400]  你就是要故意
[00:13:37.400 --> 00:13:38.200]  他特別強調
[00:13:38.200 --> 00:13:41.400]  你是要故意的
[00:13:41.400 --> 00:13:43.600]  故意的去到你想
[00:13:43.600 --> 00:13:45.600]  神要工作的地方
[00:13:45.600 --> 00:13:47.000]  你站立在那裏
[00:13:47.000 --> 00:13:48.800]  在那裏禱告
[00:13:48.800 --> 00:13:50.400]  你站在那個地方
[00:13:50.400 --> 00:13:52.600]  來宣告神的作爲
[00:13:52.600 --> 00:13:54.200]  歡迎神的工作
[00:13:54.200 --> 00:13:55.600]  你站在那個地方
[00:13:55.600 --> 00:13:57.600]  宣告神聖靈的江河
[00:13:57.600 --> 00:13:59.600]  要永留在這裏
[00:13:59.600 --> 00:14:00.800]  Amen
[00:14:00.800 --> 00:14:01.600]  所以我們看見
[00:14:01.600 --> 00:14:04.000]  禱告是非常重要的一個原則
[00:14:04.000 --> 00:14:05.600]  第三個原則
[00:14:05.600 --> 00:14:06.800]  要放長繩子
[00:14:06.800 --> 00:14:09.400]  跟你媽說要放長繩子
[00:14:09.400 --> 00:14:11.600]  爲什麼要放長繩子呢
[00:14:11.600 --> 00:14:13.000]  搭帳篷的人都知道
[00:14:13.000 --> 00:14:14.200]  放長繩子
[00:14:14.200 --> 00:14:17.200]  帳篷才能夠被支撐起來
[00:14:17.200 --> 00:14:19.000]  而且帳幕越大
[00:14:19.000 --> 00:14:22.000]  那繩子就放得越長
[00:14:22.000 --> 00:14:22.600]  換句話說
[00:14:22.600 --> 00:14:25.000]  今天我們越是要擴張
[00:14:25.000 --> 00:14:28.400]  我們就需要人人動員
[00:14:28.400 --> 00:14:31.000]  事實上只有透過動員
[00:14:31.000 --> 00:14:32.400]  人才能夠找到
[00:14:32.400 --> 00:14:35.200]  他自己的角色跟定位
[00:14:35.200 --> 00:14:37.200]  只有透過動員
[00:14:37.200 --> 00:14:41.000]  人才能夠找到一種歸屬感
[00:14:41.000 --> 00:14:41.400]  第二點
[00:14:41.400 --> 00:14:43.800]  今天你在教會里面
[00:14:43.800 --> 00:14:47.000]  請你千萬不要做一個旁觀者
[00:14:47.000 --> 00:14:48.800]  你一定要主動地來
[00:14:48.800 --> 00:14:51.000]  參與教會各樣的事工
[00:14:51.000 --> 00:14:52.200]  Amen
[00:14:52.200 --> 00:14:53.800]  你知道以前在臺灣
[00:14:53.800 --> 00:14:56.600]  有很多的房子都有陽臺的
[00:14:56.600 --> 00:14:58.800]  我們叫騎樓的房子
[00:14:58.800 --> 00:14:59.600]  我還記得小時候
[00:14:59.600 --> 00:15:03.000]  我總是喜歡坐在小陽臺上
[00:15:03.000 --> 00:15:05.800]  看見下面街市的人來來往往
[00:15:05.800 --> 00:15:08.400]  然後就品足論頭一番
[00:15:08.400 --> 00:15:11.200]  你看那個人穿着真土氣
[00:15:11.200 --> 00:15:12.800]  我們在臺上就笑
[00:15:12.800 --> 00:15:13.800]  然後看那開車好大
[00:15:13.800 --> 00:15:15.800]  開車好差
[00:15:15.800 --> 00:15:16.800]  我就發現
[00:15:16.800 --> 00:15:18.000]  今天在教會里面
[00:15:18.000 --> 00:15:19.000]  我發現有很多
[00:15:19.000 --> 00:15:21.800]  騎樓式的基督徒
[00:15:21.800 --> 00:15:22.800]  裝是旁觀
[00:15:22.800 --> 00:15:24.000]  只是旁觀
[00:15:24.000 --> 00:15:25.800]  從來不想敞開自己
[00:15:25.800 --> 00:15:27.200]  只是在批評論斷
[00:15:27.200 --> 00:15:30.000]  哎呀那個人最近比較軟弱
[00:15:30.000 --> 00:15:32.000]  那個人最近比較不熱心
[00:15:32.000 --> 00:15:34.200]  我們就當來批評論斷
[00:15:34.200 --> 00:15:36.800]  我們從來不願意敞開自己
[00:15:36.800 --> 00:15:39.000]  來與別人分享我們的生命
[00:15:39.000 --> 00:15:40.200]  第二點 今天如果
[00:15:40.200 --> 00:15:42.400]  這是你屬靈的家的話
[00:15:42.400 --> 00:15:43.800]  你就必須對這個家
[00:15:43.800 --> 00:15:46.000]  有一種責任感嘛
[00:15:46.000 --> 00:15:48.200]  你知道在一個家裏面
[00:15:48.200 --> 00:15:50.000]  做主人跟做客人
[00:15:50.000 --> 00:15:52.000]  是很不一樣的
[00:15:52.000 --> 00:15:54.000]  如果你到人家裏去做客
[00:15:54.000 --> 00:15:55.800]  你看人家門壞了
[00:15:55.800 --> 00:15:56.800]  地毯髒了
[00:15:56.800 --> 00:15:58.800]  你會有什麼反應啊
[00:15:58.800 --> 00:16:01.000]  你就裝作沒看見對不對
[00:16:01.000 --> 00:16:02.200]  這不是你家嘛
[00:16:02.200 --> 00:16:04.400]  很好 都很漂亮
[00:16:04.400 --> 00:16:07.200]  可是如果你是這個家的主人呢
[00:16:07.200 --> 00:16:08.800]  你就自己捲起袖子
[00:16:08.800 --> 00:16:11.200]  你自己就清理乾淨了不是嗎
[00:16:11.200 --> 00:16:13.200]  第二點 今天你在教會里面
[00:16:13.200 --> 00:16:14.800]  請問你是在這個家裏面
[00:16:14.800 --> 00:16:17.200]  你是主人還是客人呢
[00:16:17.200 --> 00:16:19.400]  你必須要決心參與
[00:16:19.400 --> 00:16:21.400]  你才知道教會的需要
[00:16:21.400 --> 00:16:23.200]  你必須決心參與
[00:16:23.200 --> 00:16:26.200]  才能一同來建造神榮耀的教會
[00:16:26.200 --> 00:16:27.400]  Amen
[00:16:27.400 --> 00:16:30.600]  其實如果你仔細看我們教會的事工
[00:16:30.600 --> 00:16:33.800]  你會發現我們教會的事工真的是五花八門
[00:16:33.800 --> 00:16:36.000]  琳琅滿目
[00:16:36.000 --> 00:16:37.200]  只要你願意
[00:16:37.200 --> 00:16:39.000]  你一定可以找得到
[00:16:39.000 --> 00:16:41.400]  一個合適的侍奉的位置
[00:16:41.400 --> 00:16:42.400]  Amen
[00:16:42.400 --> 00:16:46.200]  我們的侍奉不但是在教會的裏面
[00:16:46.200 --> 00:16:48.400]  我們在服侍信徒
[00:16:48.400 --> 00:16:49.600]  幫助信徒
[00:16:49.600 --> 00:16:51.800]  訓練造就信徒
