
[00:00:00.000 --> 00:00:03.000]  今日和大家分享的一個題目
[00:06:50.000 --> 00:06:52.000]  其實他沒有錯的
[00:06:52.000 --> 00:06:57.000]  所以是不錯的
[00:06:57.000 --> 00:06:59.000]  我們有時候就是這樣說話
[00:06:59.000 --> 00:07:01.000]  不錯
[00:07:01.000 --> 00:07:02.000]  不錯的
[00:07:02.000 --> 00:07:04.000]  這裡吃東西
[00:07:04.000 --> 00:07:07.000]  我們交通城市送給警方是不錯的
[00:07:07.000 --> 00:07:10.000]  是吧
[00:07:10.000 --> 00:07:12.000]  很多時候都會這樣表達
[00:07:12.000 --> 00:07:13.000]  但是我們說
[00:07:13.000 --> 00:07:15.000]  他鼓勵到我們的小朋友
[00:07:15.000 --> 00:07:16.000]  告訴他們
[00:07:16.000 --> 00:07:18.000]  對
[00:07:18.000 --> 00:07:20.000]  做得好
[00:07:20.000 --> 00:07:23.000]  用點心機
[00:07:23.000 --> 00:07:25.000]  不是沒有錯
[00:07:25.000 --> 00:07:27.000]  有時候我們說
[00:07:27.000 --> 00:07:28.000]  我們做家長有時候就說
[00:07:28.000 --> 00:07:31.000]  沒有錯了
[00:07:31.000 --> 00:07:32.000]  其實就是
[00:07:32.000 --> 00:07:34.000]  心裡有很多的意思就是
[00:07:34.000 --> 00:07:35.000]  你有可能錯的
[00:07:35.000 --> 00:07:38.000]  做得不好的
[00:07:38.000 --> 00:07:39.000]  鼓勵到小朋友
[00:07:39.000 --> 00:07:40.000]  就是告訴他
[00:07:40.000 --> 00:07:41.000]  你做得對
[00:07:41.000 --> 00:07:43.000]  做得好
[00:07:43.000 --> 00:07:45.000]  繼續努力
[00:07:45.000 --> 00:07:47.000]  是不是這樣
[00:07:47.000 --> 00:07:48.000]  好了
[00:07:48.000 --> 00:07:49.000]  今早你叫小朋友回來的時候
[00:07:49.000 --> 00:07:50.000]  起床
[00:07:50.000 --> 00:07:51.000]  艱不艱難
[00:07:51.000 --> 00:07:54.000]  上午課其實也不是很艱難
[00:07:54.000 --> 00:07:55.000]  上午課就是
[00:07:55.000 --> 00:07:57.000]  有充足時間
[00:07:57.000 --> 00:07:58.000]  但是也不容易
[00:07:58.000 --> 00:07:59.000]  起床了
[00:07:59.000 --> 00:08:01.000]  兒子女兒
[00:08:01.000 --> 00:08:02.000]  他們怎麼反應
[00:08:02.000 --> 00:08:03.000]  都還沒到時間
[00:08:03.000 --> 00:08:05.000]  為什麼這麼緊張
[00:08:05.000 --> 00:08:07.000]  今天是兒後主日
[00:08:07.000 --> 00:08:09.000]  一起親自崇拜
[00:08:09.000 --> 00:08:10.000]  重要嗎
[00:08:10.000 --> 00:08:12.000]  重要的
[00:08:12.000 --> 00:08:13.000]  那你說
[00:08:13.000 --> 00:08:14.000]  牧師都還沒開始說
[00:08:14.000 --> 00:08:16.000]  為什麼這麼吵
[00:08:16.000 --> 00:08:18.000]  但是你叫他起床的時候
[00:08:18.000 --> 00:08:21.000]  你隱藏了一個意思
[00:08:21.000 --> 00:08:22.000]  那個說話我們說
[00:08:22.000 --> 00:08:25.000]  需要來就去說合言的說話
[00:08:25.000 --> 00:08:27.000]  起床了
[00:08:27.000 --> 00:08:28.000]  起床了
[00:08:28.000 --> 00:08:30.000]  是什麼意思
[00:08:30.000 --> 00:08:31.000]  背後的意思
[00:08:31.000 --> 00:08:33.000]  好像一個金蘋果
[00:08:33.000 --> 00:08:34.000]  這裡
[00:08:34.000 --> 00:08:35.000]  金蘋果
[00:08:35.000 --> 00:08:36.000]  我們說
[00:08:36.000 --> 00:08:37.000]  這個說話的意思
[00:08:37.000 --> 00:08:40.000]  就是要準時
[00:08:40.000 --> 00:08:41.000]  要準時
[00:08:41.000 --> 00:08:42.000]  回來敬拜神是怎樣的
[00:08:42.000 --> 00:08:44.000]  要準時
[00:08:44.000 --> 00:08:46.000]  就是說還沒開始之前
[00:08:46.000 --> 00:08:48.000]  大家要坐下來
[00:08:48.000 --> 00:08:50.000]  一起去預備好自己的心
[00:08:50.000 --> 00:08:51.000]  敬拜神
[00:08:51.000 --> 00:08:52.000]  背後的意思
[00:08:52.000 --> 00:08:53.000]  所以
[00:08:53.000 --> 00:08:54.000]  起床了
[00:08:54.000 --> 00:08:55.000]  因為我們要準時
[00:08:55.000 --> 00:08:56.000]  起床了
[00:08:56.000 --> 00:08:59.000]  準時是因為我們尊重神
[00:08:59.000 --> 00:09:01.000]  所以我們回來敬拜神
[00:09:01.000 --> 00:09:03.000]  要準時
[00:09:03.000 --> 00:09:04.000]  如果這個說話
[00:09:04.000 --> 00:09:07.000]  金蘋果掉在銀網子
[00:09:07.000 --> 00:09:09.000]  挺相配的
[00:09:09.000 --> 00:09:11.000]  然後怎樣
[00:09:11.000 --> 00:09:13.000]  穿衣服
[00:09:13.000 --> 00:09:15.000]  穿衣服
[00:09:15.000 --> 00:09:16.000]  穿什麼衣服
[00:09:16.000 --> 00:09:17.000]  不要緊
[00:09:17.000 --> 00:09:19.000]  穿件背心就可以了
[00:09:19.000 --> 00:09:21.000]  有沒有人穿背心回來
[00:09:21.000 --> 00:09:22.000]  沒有
[00:09:22.000 --> 00:09:25.000]  穿齊整的衣服
[00:09:25.000 --> 00:09:27.000]  一定要穿齊整的衣服
[00:09:27.000 --> 00:09:29.000]  為什麼
[00:09:29.000 --> 00:09:31.000]  回來敬拜神是要整潔
[00:09:31.000 --> 00:09:33.000]  不可以馬虎
[00:09:33.000 --> 00:09:34.000]  準備好
[00:09:34.000 --> 00:09:36.000]  回來敬拜神
[00:09:36.000 --> 00:09:38.000]  有整潔的衣服
[00:09:38.000 --> 00:09:39.000]  意思就是
[00:09:39.000 --> 00:09:40.000]  穿好衣服了
[00:09:40.000 --> 00:09:41.000]  穿衣服了
[00:09:41.000 --> 00:09:42.000]  意思就是這樣
[00:09:42.000 --> 00:09:43.000]  是不是
[00:09:43.000 --> 00:09:44.000]  我們看到
[00:09:44.000 --> 00:09:48.000]  我們的小朋友都很整齊
[00:09:48.000 --> 00:09:51.000]  沒有誰不整齊
[00:09:51.000 --> 00:09:53.000]  這個說話的隱藏意思
[00:09:53.000 --> 00:09:54.000]  就是要
[00:09:54.000 --> 00:09:57.000]  來去尊重神
[00:09:57.000 --> 00:09:58.000]  其實是一個見證
[00:09:58.000 --> 00:10:00.000]  就是說我們回來敬拜
[00:10:00.000 --> 00:10:03.000]  我們來去朝見神
[00:10:03.000 --> 00:10:07.000]  是見證
[00:10:07.000 --> 00:10:10.000]  還有呢
[00:10:10.000 --> 00:10:12.000]  專心
[00:10:12.000 --> 00:10:13.000]  你要專心
[00:10:13.000 --> 00:10:16.000]  回來專心敬拜神
[00:10:16.000 --> 00:10:18.000]  背後的意思是
[00:10:18.000 --> 00:10:20.000]  早點睡
[00:10:20.000 --> 00:10:22.000]  好好的休息
[00:10:22.000 --> 00:10:24.000]  爸爸媽媽你們都很晚
[00:10:24.000 --> 00:10:25.000]  為什麼你們還沒睡
[00:10:25.000 --> 00:10:26.000]  叫我先睡
[00:10:26.000 --> 00:10:28.000]  有沒有這樣的
[00:10:28.000 --> 00:10:29.000]  有
[00:10:29.000 --> 00:10:31.000]  當然有
[00:10:31.000 --> 00:10:32.000]  你們都還沒睡
[00:10:32.000 --> 00:10:34.000]  為什麼叫我睡
[00:10:34.000 --> 00:10:35.000]  但是我們說
[00:10:35.000 --> 00:10:38.000]  爸爸媽媽當然先照顧你們上床
[00:10:38.000 --> 00:10:40.000]  然後他們才睡
[00:10:40.000 --> 00:10:41.000]  所以一定比你遲
[00:10:41.000 --> 00:10:44.000]  但你不可以比你爸爸媽媽遲
[00:10:44.000 --> 00:10:45.000]  背後的意思是什麼
[00:10:45.000 --> 00:10:46.000]  背後的意思就是
[00:10:46.000 --> 00:10:49.000]  我們有好的精神
[00:10:49.000 --> 00:10:50.000]  有健康的身體
[00:10:50.000 --> 00:10:52.000]  回來教會敬拜
[00:10:52.000 --> 00:10:54.000]  唱詩歌大聲一點
[00:10:54.000 --> 00:10:56.000]  背後的意思就是這樣
[00:10:56.000 --> 00:10:57.000]  我們說
[00:10:57.000 --> 00:10:59.000]  這些說話是合宜的
[00:10:59.000 --> 00:11:01.000]  但是表達的訊息
[00:11:01.000 --> 00:11:03.000]  讓我們的子女知道
[00:11:03.000 --> 00:11:05.000]  讓他們明白
[00:11:05.000 --> 00:11:09.000]  不然打下午就不要了
[00:11:09.000 --> 00:11:11.000]  不夠精神就不要了
[00:11:11.000 --> 00:11:14.000]  聽著聽著睡著就不要了
[00:11:14.000 --> 00:11:15.000]  是不是這樣
[00:11:15.000 --> 00:11:17.000]  是的
[00:11:17.000 --> 00:11:20.000]  所以聖經裡面提醒我們
[00:11:20.000 --> 00:11:22.000]  一句說話說得合宜
[00:11:22.000 --> 00:11:27.000]  就好像金蘋果在銀網子
[00:11:27.000 --> 00:11:31.000]  金蘋果在銀網子
[00:11:31.000 --> 00:11:33.000]  說話是很重要的
[00:11:33.000 --> 00:11:35.000]  我們小朋友他們學說話
[00:11:35.000 --> 00:11:37.000]  是從父母
[00:11:37.000 --> 00:11:39.000]  是從父母身上學到的
[00:11:39.000 --> 00:11:41.000]  當然有從電視機
[00:11:41.000 --> 00:11:43.000]  有從其他的途徑
[00:11:43.000 --> 00:11:45.000]  有從同學中間
[00:11:45.000 --> 00:11:47.000]  但是他們學到的
[00:11:47.000 --> 00:11:48.000]  從電視機
[00:11:48.000 --> 00:11:50.000]  可能從同學中間
[00:11:50.000 --> 00:11:55.000]  可能有機會是不雅的用語
[00:11:55.000 --> 00:11:56.000]  是不是
[00:11:56.000 --> 00:11:58.000]  叫父母小心
[00:11:58.000 --> 00:12:00.000]  因為這個節目是
[00:12:00.000 --> 00:12:03.000]  裡面含有不雅的用語
[00:12:03.000 --> 00:12:07.000]  什麼叫不雅的用語
[00:12:07.000 --> 00:12:10.000]  大家知不知道什麼叫不雅的用語
[00:12:10.000 --> 00:12:11.000]  如果我說
[00:12:11.000 --> 00:12:13.000]  牧師接著說的訊息
[00:12:13.000 --> 00:12:16.000]  就是用內容含有不雅的用語
[00:12:16.000 --> 00:12:18.000]  大家都很震驚
[00:12:18.000 --> 00:12:21.000]  因為不雅的用語就是粗鄙的說話
[00:12:21.000 --> 00:12:23.000]  甚至是污言穢語
[00:12:23.000 --> 00:12:27.000]  甚至是教唆人犯罪
[00:12:27.000 --> 00:12:29.000]  或者行惡的一些用語
[00:12:29.000 --> 00:12:32.000]  所以我們要很小心
[00:12:32.000 --> 00:12:34.000]  來幫助我們小朋友
[00:12:34.000 --> 00:12:36.000]  或者他們已經學了
[00:12:36.000 --> 00:12:39.000]  有粗口說過都不一定
[00:12:39.000 --> 00:12:40.000]  我相信
[00:12:40.000 --> 00:12:43.000]  但是我們要幫助他們來認識明白
[00:12:43.000 --> 00:12:46.000]  就是我們的嘴巴舌頭
[00:12:46.000 --> 00:12:48.000]  是怎樣來給神使用
[00:12:48.000 --> 00:12:50.000]  是唱詩歌還讚神
[00:12:50.000 --> 00:12:53.000]  或者是說出一句說話
[00:12:53.000 --> 00:12:54.000]  能夠鼓勵到別人
[00:12:54.000 --> 00:12:56.000]  這樣就很重要了
[00:12:56.000 --> 00:12:57.000]  好了
[00:12:57.000 --> 00:12:59.000]  讓大家試一下
[00:12:59.000 --> 00:13:02.000]  鼓勵別人的說話
[00:13:02.000 --> 00:13:05.000]  說一句
[00:13:05.000 --> 00:13:12.000]  你好美麗
[00:13:12.000 --> 00:13:17.000]  你好美麗或者英俊
[00:13:17.000 --> 00:13:19.000]  是需要的
[00:13:19.000 --> 00:13:21.000]  有沒有人鼓勵過你
[00:13:21.000 --> 00:13:23.000]  你好美麗
[00:13:23.000 --> 00:13:25.000]  都不容易
[00:13:25.000 --> 00:13:27.000]  是可以的
[00:13:27.000 --> 00:13:29.000]  可以的
[00:13:29.000 --> 00:13:32.000]  希望我們的嘴巴能夠給神使用
[00:13:32.000 --> 00:13:34.000]  說出鼓勵人的說話
[00:13:34.000 --> 00:13:36.000]  不要輕視
[00:13:36.000 --> 00:13:40.000]  真的要好好的約束自己的嘴巴
[00:13:40.000 --> 00:13:42.000]  可以嗎
[00:13:42.000 --> 00:13:44.000]  好嗎
[00:13:44.000 --> 00:13:46.000]  我們說的每一句說話
[00:13:46.000 --> 00:13:48.000]  都能夠成為別人的祝福
[00:13:48.000 --> 00:13:50.000]  所以我們有
[00:13:50.000 --> 00:13:52.000]  令人蒙福這句說話
[00:13:52.000 --> 00:13:56.000]  希望大家從小到大
[00:13:56.000 --> 00:13:58.000]  都要令人蒙福
[00:13:58.000 --> 00:14:00.000]  好嗎
[00:14:00.000 --> 00:14:01.000]  好
[00:14:01.000 --> 00:14:02.000]  努力了
[00:14:02.000 --> 00:14:03.000]  我們同心祈禱
[00:14:04.000 --> 00:14:05.000]  主耶穌多謝祢
[00:14:05.000 --> 00:14:08.000]  因為祢給我們有一群兒童在我們中間
[00:14:08.000 --> 00:14:11.000]  因為他們有父母來愛他們
[00:14:11.000 --> 00:14:13.000]  關心他們
[00:14:13.000 --> 00:14:15.000]  將他們帶到神的面前
[00:14:15.000 --> 00:14:17.000]  祈求主親自賜福他們
[00:14:17.000 --> 00:14:19.000]  讓他們能夠靠主的恩典
[00:14:19.000 --> 00:14:21.000]  在這個世代裏面
[00:14:21.000 --> 00:14:24.000]  來逐漸成長
[00:14:24.000 --> 00:14:26.000]  在主的說話上
[00:14:26.000 --> 00:14:27.000]  來扎穩根基
[00:14:27.000 --> 00:14:29.000]  來為主而活
[00:14:29.000 --> 00:14:30.000]  榮耀祢的名
[00:14:30.000 --> 00:14:33.000]  願祢親自引導他們走前面的路
[00:14:33.000 --> 00:14:34.000]  多謝祢的恩典
[00:14:34.000 --> 00:14:35.000]  瑞聽我們禱告
[00:14:35.000 --> 00:14:37.000]  奉靠耶穌基督成名求
[00:14:37.000 --> 00:14:39.000]  阿們
[00:15:03.000 --> 00:15:07.000]  在我們中間已經有弟兄被感動了
[00:15:07.000 --> 00:15:09.000]  一起去配搭侍奉
[00:15:09.000 --> 00:15:12.000]  所以我們希望弟兄姊妹
[00:15:12.000 --> 00:15:14.000]  將你的孩童帶到教會
[00:15:14.000 --> 00:15:16.000]  我們一起栽培他們
[00:15:16.000 --> 00:15:18.000]  和他們一起成長
[00:15:18.000 --> 00:15:24.000]  剛才我們講到說話的重要性
[00:15:24.000 --> 00:15:28.000]  我們每個人都會說話
[00:15:28.000 --> 00:15:30.000]  重要在甚麼呢
[00:15:30.000 --> 00:15:33.000]  重要在我們選擇怎樣說
[00:15:33.000 --> 00:15:38.000]  我們說說話
[00:15:38.000 --> 00:15:42.000]  有時不知不覺地傷害到別人
[00:15:42.000 --> 00:15:46.000]  有人說當今
[00:15:46.000 --> 00:15:49.000]  世上有三樣東西
[00:15:49.000 --> 00:15:52.000]  是一去就追不回的
[00:15:52.000 --> 00:15:54.000]  即是一去不返的
[00:15:54.000 --> 00:15:57.000]  那三樣東西就是射出去的箭
[00:15:57.000 --> 00:15:59.000]  出口之弦
[00:15:59.000 --> 00:16:01.000]  雙眼飛逝的時間
[00:16:01.000 --> 00:16:03.000]  或是逝去的良機
[00:16:03.000 --> 00:16:04.000]  這三樣
[00:16:04.000 --> 00:16:06.000]  其中一樣就是出口之弦
[00:16:06.000 --> 00:16:08.000]  其實我之前都加多一樣
[00:16:08.000 --> 00:16:10.000]  就是發出去WhatsApp
[00:16:10.000 --> 00:16:12.000]  是返不到轉頭的
[00:16:12.000 --> 00:16:14.000]  但今天就行了
[00:16:14.000 --> 00:16:17.000]  因為你可以保持對方沒有Read到的時候
[00:16:17.000 --> 00:16:19.000]  就可以刪除
[00:16:19.000 --> 00:16:21.000]  不知你寫了甚麼
[00:16:21.000 --> 00:16:22.000]  總之就刪除了
[00:16:22.000 --> 00:16:26.000]  但我們說原來出口之弦是返不到轉頭的
[00:16:26.000 --> 00:16:27.000]  不可以逆轉的
[00:16:27.000 --> 00:16:29.000]  因為你的說話出了去之後
[00:16:29.000 --> 00:16:32.000]  不是截圖
[00:16:32.000 --> 00:16:35.000]  就是說已經拿了訊息
[00:16:35.000 --> 00:16:39.000]  所以我們每說一句說話
[00:16:39.000 --> 00:16:40.000]  都是要很謹慎
[00:16:40.000 --> 00:16:41.000]  很小心
[00:16:41.000 --> 00:16:43.000]  來表達
[00:16:43.000 --> 00:16:45.000]  而在我們日常的用語
[00:16:45.000 --> 00:16:50.000]  或是有關舌頭的成語
[00:16:50.000 --> 00:16:52.000]  有這樣的提醒
[00:16:52.000 --> 00:16:55.000]  口是心非
[00:16:55.000 --> 00:16:56.000]  口不擇言
[00:16:56.000 --> 00:16:57.000]  口不覆見
[00:16:57.000 --> 00:16:58.000]  口之不伐
[00:16:58.000 --> 00:16:59.000]  口舌之爭
[00:16:59.000 --> 00:17:01.000]  其實成語有很多
[00:17:01.000 --> 00:17:07.000]  但有三分之一有關說話的
[00:17:07.000 --> 00:17:08.000]  有幾百句
[00:17:08.000 --> 00:17:14.000]  但三分之一都是說到舌頭的弊病
[00:17:14.000 --> 00:17:16.000]  在聖經裡面教導更加多
[00:17:16.000 --> 00:17:20.000]  告訴我們小心我們的言語
