
[00:00:00.000 --> 00:00:09.000]  上禮拜日,我們從《馬可福音》看到主耶穌考問門徒有關祂的身份後
[00:14:25.000 --> 00:14:29.000]  十字架是一個不肯接受同情的地方
[00:14:29.000 --> 00:14:32.000]  我們不必憐憫耶穌
[00:14:32.000 --> 00:14:34.000]  是耶穌憐憫了我們
[00:14:34.000 --> 00:14:36.000]  我們不必同情耶穌
[00:14:36.000 --> 00:14:39.000]  是耶穌同情我們
[00:14:39.000 --> 00:14:42.000]  如果主耶穌沒有被釘在十字架上
[00:14:42.000 --> 00:14:45.000]  我們的罪就不會被赦免
[00:14:45.000 --> 00:14:51.000]  我們就不可能成為天國的子民
[00:14:51.000 --> 00:14:52.000]  第五方面
[00:14:52.000 --> 00:14:57.000]  十字架不是行神蹟的地方
[00:14:57.000 --> 00:15:02.000]  聖經告訴我們,主耶穌行了三十五件神蹟
[00:15:02.000 --> 00:15:08.000]  但是祂所行的神蹟,沒有一次是為了自己的好處來行
[00:15:08.000 --> 00:15:13.000]  每一次的神蹟都是為了榮耀神而行
[00:15:13.000 --> 00:15:16.000]  經文35節有人鼓勵耶穌
[00:15:16.000 --> 00:15:19.000]  要是祂真的是上帝所挑選的基督
[00:15:19.000 --> 00:15:23.000]  讓祂救救自己吧
[00:15:23.000 --> 00:15:28.000]  但是耶穌沒有從十字架上跳下來
[00:15:28.000 --> 00:15:31.000]  不是由於祂沒有能力
[00:15:31.000 --> 00:15:36.000]  而是祂甘願放棄行神蹟的權利
[00:15:36.000 --> 00:15:43.000]  正如祂放棄為自己辯護一樣
[00:15:43.000 --> 00:15:44.000]  第六方面
[00:15:44.000 --> 00:15:50.000]  十字架也是一個不接受麻醉的地方
[00:15:50.000 --> 00:15:55.000]  在十字架上,當主耶穌說「我喝了」的時候
[00:15:55.000 --> 00:16:00.000]  有人用海綿沾了一些酸酒
[00:16:00.000 --> 00:16:05.000]  高舉放在主耶穌的後面
[00:16:05.000 --> 00:16:07.000]  但是聖經告訴我們
[00:16:07.000 --> 00:16:12.000]  主耶穌嘗了一下,就沒有喝下去
[00:16:12.000 --> 00:16:16.000]  因為那些酸酒帶有麻醉功用
[00:16:16.000 --> 00:16:20.000]  主耶穌不願意接受麻醉
[00:16:20.000 --> 00:16:22.000]  其實在釘十字架之前
[00:16:22.000 --> 00:16:24.000]  羅馬兵也拿酸酒給祂
[00:16:24.000 --> 00:16:28.000]  讓祂接受麻醉
[00:16:28.000 --> 00:16:31.000]  我估計祂大概也沒有喝
[00:16:31.000 --> 00:16:33.000]  第七方面
[00:16:33.000 --> 00:16:37.000]  十字架是不記仇恨的地方
[00:16:37.000 --> 00:16:41.000]  十字架是不受安慰,不受保護
[00:16:41.000 --> 00:16:44.000]  不受麻醉,不行神蹟的地方
[00:16:44.000 --> 00:16:48.000]  但是當耶穌經歷了這一切的痛苦
[00:16:48.000 --> 00:16:53.000]  祂抬起頭來,望著天說了一句話
[00:16:53.000 --> 00:16:57.000]  「父親啊,赦免他們
[00:16:57.000 --> 00:17:03.000]  因為他們不曉得自己在做什麼」
[00:17:03.000 --> 00:17:06.000]  猶太人和羅馬人一起犯罪
[00:17:06.000 --> 00:17:10.000]  確實不知道自己陷在罪惡之中
[00:17:10.000 --> 00:17:13.000]  他們仍然享受罪終之樂
[00:17:13.000 --> 00:17:15.000]  一面抵擋神
[00:17:15.000 --> 00:17:17.000]  一面沾沾自喜
[00:17:17.000 --> 00:17:20.000]  甚至自我欣賞
[00:17:20.000 --> 00:17:25.000]  很多時候我們會因為很小的事
[00:17:25.000 --> 00:17:28.000]  甚至別人說了一句話
[00:17:28.000 --> 00:17:31.000]  我們就會感覺到被冒犯
[00:17:31.000 --> 00:17:35.000]  時時將那件事記在我們的心中
[00:17:35.000 --> 00:17:37.000]  不肯饒恕人
[00:17:37.000 --> 00:17:41.000]  但是這位天地的主
[00:17:41.000 --> 00:17:49.000]  卻能夠饒恕那些將祂釘在十字架上的人
[00:17:49.000 --> 00:17:53.000]  最後十字架也是一個沒有光的地方
[00:17:53.000 --> 00:17:55.000]  根據《馬太福音》的記載
[00:17:55.000 --> 00:17:58.000]  當耶穌被釘在十字架上的時候
[00:17:58.000 --> 00:18:03.000]  那時候黑暗籠罩著大地
[00:18:03.000 --> 00:18:07.000]  但是《約翰福音》提醒我們
[00:18:07.000 --> 00:18:10.000]  耶穌是世界的光
[00:18:10.000 --> 00:18:12.000]  祂照射黑暗
[00:18:12.000 --> 00:18:15.000]  黑暗從來沒有勝過光
[00:18:15.000 --> 00:18:23.000]  相反十字架是上主勝過撒旦的地方
[00:18:23.000 --> 00:18:25.000]  思想過耶穌的十字架
[00:18:25.000 --> 00:18:27.000]  今天的經文記載了
[00:18:27.000 --> 00:18:31.000]  在鐘樓崗上面有三個十字架
[00:18:31.000 --> 00:18:33.000]  耶穌那個在中間
[00:18:33.000 --> 00:18:37.000]  祂是為罪而死
[00:18:37.000 --> 00:18:40.000]  不過不是為自己的罪
[00:18:40.000 --> 00:18:42.000]  是為世人的罪
[00:18:42.000 --> 00:18:48.000]  另外兩個十字架掛著的是罪有應得的囚犯
[00:18:48.000 --> 00:18:51.000]  是掛在耶穌的兩邊
[00:18:51.000 --> 00:18:55.000]  但是其中一個決定是向罪死
[00:18:55.000 --> 00:18:58.000]  另一個就是帶著罪死
[00:18:58.000 --> 00:19:02.000]  我們先看看那個帶著罪死的囚犯
[00:19:02.000 --> 00:19:04.000]  在三十九節那裡說
[00:19:04.000 --> 00:19:07.000]  有一個開口侮辱他説
[00:19:07.000 --> 00:19:09.000]  你不是基督嗎
[00:19:09.000 --> 00:19:12.000]  救救你自己也救救我們吧
[00:19:12.000 --> 00:19:15.000]  其實單單從祂講話的內容
[00:19:15.000 --> 00:19:17.000]  我們不知道祂的含義
[00:19:17.000 --> 00:19:19.000]  究竟祂是什麼意思
[00:19:19.000 --> 00:19:21.000]  但是經文前面告訴我們
[00:19:21.000 --> 00:19:24.000]  祂開口侮辱耶穌
[00:19:24.000 --> 00:19:29.000]  這樣祂的語氣真是很可能帶有諷刺性
[00:19:29.000 --> 00:19:31.000]  你不是基督嗎
[00:19:31.000 --> 00:19:36.000]  救救你自己也救救我們吧
[00:19:36.000 --> 00:19:38.000]  耶穌沒有回答他
[00:19:38.000 --> 00:19:42.000]  耶穌沒有回答他的說話
[00:19:42.000 --> 00:19:48.000]  不過另外一邊那個囚犯忍不住要還口
[00:19:48.000 --> 00:19:51.000]  他責備那位侮辱耶穌的囚犯說
[00:19:51.000 --> 00:19:55.000]  你同樣受刑你就不怕上帝嗎
[00:19:55.000 --> 00:19:57.000]  我們受刑是活該
[00:19:57.000 --> 00:20:00.000]  我們所受的不正是我們該得的報應嗎
[00:20:00.000 --> 00:20:05.000]  但是這個人並沒有做過一件壞事
[00:20:05.000 --> 00:20:10.000]  從他的說話當中我們可以了解到幾件事情
[00:20:10.000 --> 00:20:14.000]  首先他怕上帝
[00:20:14.000 --> 00:20:17.000]  他也有可能是猶太人
[00:20:17.000 --> 00:20:20.000]  他一定認識猶太人相信上帝
[00:20:20.000 --> 00:20:24.000]  不過他平日沒有信奉上帝
[00:20:24.000 --> 00:20:28.000]  經文沒有記載他犯了什麼罪
[00:20:28.000 --> 00:20:33.000]  我們相信他一定是犯了一些反羅馬政權的事
[00:20:33.000 --> 00:20:38.000]  因為要人死其實有很多方法
[00:20:38.000 --> 00:20:42.000]  不一定要釘十字架
[00:20:42.000 --> 00:20:45.000]  斬頭一刀刺死他就可以了
[00:20:45.000 --> 00:20:48.000]  拿他餵獅子也可以
[00:20:48.000 --> 00:20:52.000]  羅馬人用十字架的刑罰
[00:20:52.000 --> 00:20:56.000]  只是用來懲罰那些反叛羅馬的人
[00:20:56.000 --> 00:21:00.000]  並且那些人一定不可以是羅馬公民
[00:21:00.000 --> 00:21:03.000]  如果是羅馬公民即使是罪大惡極
[00:21:03.000 --> 00:21:08.000]  也不能釘十字架
[00:21:08.000 --> 00:21:11.000]  這個囚犯不單止怕上帝
[00:21:11.000 --> 00:21:16.000]  他也承認他受刑是罪有應得
[00:21:16.000 --> 00:21:19.000]  他認罪
[00:21:19.000 --> 00:21:23.000]  最後他也可能聽過有關主耶穌的事
[00:21:23.000 --> 00:21:28.000]  他相信主耶穌沒有做過一件壞事
[00:21:28.000 --> 00:21:32.000]  因此他才對著另外一個侮辱主耶穌的囚犯
[00:21:32.000 --> 00:21:34.000]  很反感
[00:21:34.000 --> 00:21:38.000]  要開口來責備他
[00:21:38.000 --> 00:21:41.000]  其實被釘在十字架上的人
[00:21:41.000 --> 00:21:44.000]  他呼吸是有些困難的
[00:21:44.000 --> 00:21:45.000]  是很困難的
[00:21:45.000 --> 00:21:52.000]  他每呼吸一下都要用力硬起自己才呼吸得到
[00:21:52.000 --> 00:21:55.000]  要隔著耶穌的十字架
[00:21:55.000 --> 00:22:01.000]  要隔著耶穌的十字架去責備另一個囚犯
[00:22:01.000 --> 00:22:05.000]  他要用很大的力氣
[00:22:05.000 --> 00:22:11.000]  如果他不是對另外一個囚犯侮辱耶穌的說話很反感
[00:22:11.000 --> 00:22:17.000]  我猜他會選擇省下力氣
[00:22:17.000 --> 00:22:22.000]  之後他還向耶穌做了一個請求
[00:22:22.000 --> 00:22:25.000]  耶穌說:你作王臨到的時候
[00:22:25.000 --> 00:22:28.000]  求你記得我
[00:22:28.000 --> 00:22:34.000]  這個請求顯示出他對耶穌真的有一個正確的認識
[00:22:34.000 --> 00:22:37.000]  他相信耶穌是王
[00:22:37.000 --> 00:22:40.000]  他不單是猶太人的王
[00:22:40.000 --> 00:22:44.000]  更加是天國的王
[00:22:44.000 --> 00:22:47.000]  此外他說這句話也反映出
[00:22:47.000 --> 00:22:50.000]  他相信人有靈魂
[00:22:50.000 --> 00:22:53.000]  他已經被釘在十字架上
[00:22:53.000 --> 00:22:58.000]  極其量過兩天左右他會死
[00:22:58.000 --> 00:23:01.000]  他求耶穌記得他
[00:23:01.000 --> 00:23:06.000]  就是記得他的靈魂生命
[00:23:06.000 --> 00:23:09.000]  耶穌回答他說
[00:23:09.000 --> 00:23:16.000]  我告訴你今天你要跟我一起在樂園裡
[00:23:16.000 --> 00:23:20.000]  我相信這個囚犯一定是喜出望外
[00:23:20.000 --> 00:23:23.000]  他自己也知道自己是一個大罪人
[00:23:23.000 --> 00:23:27.000]  是被羅馬人釘在十字架上死的
[00:23:27.000 --> 00:23:31.000]  但是他不用下地獄
[00:23:31.000 --> 00:23:39.000]  耶穌說今天你要跟我一起在樂園裡
[00:23:39.000 --> 00:23:45.000]  我相信這是耶穌所說的最後一個預言
[00:23:45.000 --> 00:23:48.000]  為什麼是預言呢?
[00:23:48.000 --> 00:23:54.000]  因為被釘十字架的人通常不會死得快
[00:23:54.000 --> 00:24:00.000]  通常要捱兩三天才死
[00:24:00.000 --> 00:24:06.000]  所以當耶穌說今天你要跟我一起在樂園裡
[00:24:06.000 --> 00:24:09.000]  就說這個囚犯會和耶穌
[00:24:09.000 --> 00:24:15.000]  在同一天釘十字架當天就死去
[00:24:15.000 --> 00:24:18.000]  從《約翰福音》十九章的記載
[00:24:18.000 --> 00:24:23.000]  耶穌真是在釘十字架當天死的
[00:24:23.000 --> 00:24:27.000]  其實他是不尋常地死得快
[00:24:27.000 --> 00:24:30.000]  他死得這麼快很可能和他
[00:24:30.000 --> 00:24:33.000]  未曾被釘十字架之前
[00:24:33.000 --> 00:24:37.000]  已經被羅馬人打到半死
[00:24:37.000 --> 00:24:40.000]  以前耶穌釘在十字架上
[00:24:40.000 --> 00:24:45.000]  大概前後六個小時就死了
[00:24:45.000 --> 00:24:50.000]  但是由於猶太人有一個大節日要到
[00:24:50.000 --> 00:24:54.000]  預節是猶太人很大的節日要到
[00:24:54.000 --> 00:25:00.000]  那些宗教領袖就不想有屍體掛在木頭上
[00:25:00.000 --> 00:25:06.000]  所以他們要求比拉多叫人
[00:25:06.000 --> 00:25:10.000]  打斷受刑者的腿
[00:25:10.000 --> 00:25:14.000]  然後把屍首搬走
[00:25:14.000 --> 00:25:17.000]  打斷受刑者的腿
[00:25:17.000 --> 00:25:23.000]  就是讓他們在十字架上不能呼吸
[00:25:23.000 --> 00:25:29.000]  不能呼吸就很快死去
[00:25:29.000 --> 00:25:36.000]  故此這個囚犯真是和耶穌在同一天死去
[00:25:36.000 --> 00:25:41.000]  不過他已經是向罪死
[00:25:41.000 --> 00:25:46.000]  而耶穌也答應他可以去樂園
[00:25:46.000 --> 00:25:50.000]  可以進天國
[00:25:50.000 --> 00:25:53.000]  已經信主的弟兄姊妹
[00:25:53.000 --> 00:25:56.000]  耶穌基督已經為我們的罪而死
[00:25:56.000 --> 00:25:59.000]  他的目的是什麼呢?
[00:25:59.000 --> 00:26:05.000]  是要使那些活著的人不再為自己活
[00:26:05.000 --> 00:26:12.000]  而是為那位替他們死而復活的基督們
[00:26:12.000 --> 00:26:15.000]  今年的壽難節
[00:26:15.000 --> 00:26:19.000]  我鼓勵大家要思想一下
[00:26:19.000 --> 00:26:27.000]  我們有沒有下定決心為主耶穌而活呢?
[00:26:27.000 --> 00:26:35.000]  假如在我們當中還有沒有決定信耶穌的人
[00:26:35.000 --> 00:26:38.000]  從那兩個囚犯當中
[00:26:38.000 --> 00:26:40.000]  我們要思想一下
[00:26:40.000 --> 00:26:44.000]  是不是要帶著罪而死
