
[00:00:00.000 --> 00:00:01.280]  各位師妹早晨
[00:08:55.280 --> 00:09:00.080]  究竟是哪一位牧者去為你施浸的?
[00:09:00.080 --> 00:09:01.280]  還是說
[00:09:01.280 --> 00:09:05.180]  當你在實習侍奉的時候
[00:09:05.180 --> 00:09:06.380]  你在教會當中
[00:09:06.380 --> 00:09:10.280]  誰是那間教會的主任牧師呢?
[00:09:10.280 --> 00:09:14.080]  而且在侍奉了一段時間之後
[00:09:14.080 --> 00:09:16.480]  他們的討論都轉變了
[00:09:16.480 --> 00:09:17.880]  那些問題就會說
[00:09:17.880 --> 00:09:22.380]  究竟你以前曾經和哪一位牧者
[00:09:22.380 --> 00:09:26.680]  他們一起去侍奉過的呢?
[00:09:26.680 --> 00:09:28.480]  如果你是想教神學的
[00:09:28.480 --> 00:09:31.480]  更加重要的一件事就會說
[00:09:31.480 --> 00:09:33.880]  究竟如果你是教神學的話
[00:09:33.880 --> 00:09:34.980]  那你可不可以講一下
[00:09:34.980 --> 00:09:39.480]  你以前師承於哪一間神學院裏面的
[00:09:39.480 --> 00:09:42.880]  哪一位的神學家、神學教授?
[00:09:42.880 --> 00:09:44.980]  這些問題一大串
[00:09:44.980 --> 00:09:48.180]  你可以繼續聽、繼續看
[00:09:48.180 --> 00:09:49.480]  我其實已經聽了很多
[00:09:49.480 --> 00:09:54.280]  這裡只是列舉了部分我曾經經常聽見的題目
[00:09:54.280 --> 00:09:58.480]  不過如果當回答者的回答是
[00:09:58.480 --> 00:10:04.280]  我是哪一位大牧者的實習生
[00:10:04.280 --> 00:10:09.480]  我是哪一位著名牧師為我受浸的
[00:10:09.480 --> 00:10:12.180]  他講到那天我信主的
[00:10:12.180 --> 00:10:14.780]  又或者你可以說
[00:10:14.780 --> 00:10:17.180]  我曾經在哪一間大堂口
[00:10:17.180 --> 00:10:20.180]  不是 大教會 不是大堂口
[00:10:20.180 --> 00:10:21.980]  大堂口就是黑社會
[00:10:21.980 --> 00:10:28.880]  大教會的其中一個實習生
[00:10:28.880 --> 00:10:33.480]  我曾經跟過哪一位著名的神學家
[00:10:33.480 --> 00:10:35.280]  上過他哪一堂課
[00:10:35.280 --> 00:10:38.280]  或者我聽過他哪個講座
[00:10:38.280 --> 00:10:42.280]  很多人會給這些答案的
[00:10:42.280 --> 00:10:45.480]  如果當他們給這類型的答案
[00:10:45.480 --> 00:10:48.880]  我相信很多人會說那你就完蛋了
[00:10:48.880 --> 00:10:50.180]  怎麼完蛋呢?
[00:10:50.180 --> 00:10:51.880]  因為如果這樣的話
[00:10:51.880 --> 00:10:53.480]  對於你將來的侍奉
[00:10:53.480 --> 00:10:56.880]  可以說你是事半功倍
[00:10:56.880 --> 00:11:00.180]  甚至可以說平步青雲
[00:11:00.180 --> 00:11:06.080]  將來有什麼大機構、大的教會
[00:11:06.080 --> 00:11:11.080]  他們如果要請主任牧師、要找董事
[00:11:11.080 --> 00:11:14.980]  甚至要找主任牧者
[00:11:14.980 --> 00:11:17.180]  就一定會找到你這些
[00:11:17.180 --> 00:11:22.880]  那麼多名人義士曾經跟你有關聯的人
[00:11:22.880 --> 00:11:26.680]  去做他們教會的牧者
[00:11:26.680 --> 00:11:30.880]  或者做他們的總幹事
[00:11:30.880 --> 00:11:34.780]  如果你不是這樣的情況的話
[00:11:34.780 --> 00:11:40.780]  只是類似一間名不經傳的小教會
[00:11:40.780 --> 00:11:44.380]  又或者你從來都沒有跟這些名人
[00:11:44.380 --> 00:11:47.180]  去有什麼交往、來往過
[00:11:47.180 --> 00:11:49.480]  或者甚至跟他做過事
[00:11:49.480 --> 00:11:52.180]  或者甚至聽過他的講座
[00:11:52.180 --> 00:11:54.380]  聽過他的教學等等
[00:11:54.380 --> 00:11:59.180]  或者你施浸的只是一個
[00:11:59.180 --> 00:12:03.480]  都沒聽過的人叫做黃牧師的
[00:12:03.480 --> 00:12:07.080]  這些黃牧師隨時在麥當勞的招牌掉下來
[00:12:07.080 --> 00:12:10.780]  砸死幾十個那類人
[00:12:10.780 --> 00:12:13.080]  如果你是想侍奉的話
[00:12:13.080 --> 00:12:14.380]  可以這麼說
[00:12:14.380 --> 00:12:18.180]  你的侍奉機會就等同於大海撈針
[00:12:18.180 --> 00:12:20.380]  什麼叫大海撈針?
[00:12:20.380 --> 00:12:24.380]  就是沒有下文、沒有著落
[00:12:24.380 --> 00:12:26.780]  想找都找不到
[00:12:26.780 --> 00:12:28.580]  為什麼我說這個例子呢?
[00:12:28.580 --> 00:12:31.580]  因為今天我們開始看的《若爾書》
[00:12:31.580 --> 00:12:34.580]  其實就是在這樣的環境裡面
[00:12:34.580 --> 00:12:37.380]  去引述出一個先知
[00:12:37.380 --> 00:12:39.780]  他的名字叫做若爾
[00:12:39.780 --> 00:12:43.780]  來開始蒙神的呼召去傳導
[00:12:43.780 --> 00:12:45.180]  《若爾書》不長的
[00:12:45.180 --> 00:12:50.780]  《若爾書》只是在整個十二卷裡面
[00:12:50.780 --> 00:12:52.380]  The Book of Twelve
[00:12:52.380 --> 00:12:55.880]  裡面只是佔了三個章節
[00:12:55.880 --> 00:13:01.380]  三個段落或者三大段
[00:13:01.380 --> 00:13:06.380]  它是處在於整個十二卷書
[00:13:06.380 --> 00:13:08.480]  小先知的十二卷書
[00:13:08.480 --> 00:13:11.080]  我們將它合起來一卷來看
[00:13:11.080 --> 00:13:12.780]  一大本來看
[00:13:12.780 --> 00:13:14.980]  它是屬於第二回
[00:13:14.980 --> 00:13:19.380]  在它之前的那一回叫做《河西亞書》
[00:13:19.380 --> 00:13:26.580]  就是上帝要他去娶一個淫婦為妻的先知
[00:13:26.580 --> 00:13:31.680]  《若爾書》就是跟著《河西亞書》的
[00:13:31.680 --> 00:13:35.380]  而《河西亞書》之後跟著他的那一卷
[00:13:35.380 --> 00:13:37.280]  就叫做《阿摩斯書》
[00:13:37.280 --> 00:13:40.280]  所以背聖經目錄的人就會認識
[00:13:40.280 --> 00:13:42.280]  何以摩
[00:13:42.280 --> 00:13:44.080]  河就是《河西亞書》
[00:13:44.080 --> 00:13:46.080]  爾就是《若爾書》
[00:13:46.080 --> 00:13:48.280]  摩就是《阿摩斯書》
[00:13:48.280 --> 00:13:52.680]  而《阿摩斯書》是哪一位作者為主幹的?
[00:13:52.680 --> 00:13:54.280]  就是阿摩斯
[00:13:54.280 --> 00:13:56.880]  阿摩斯就是那位被稱為
[00:13:56.880 --> 00:13:58.480]  到了北國的當中
[00:13:58.480 --> 00:14:01.780]  被北國的祭司指責他撈過戒
[00:14:01.780 --> 00:14:05.780]  撈到了北國的地方
[00:14:05.780 --> 00:14:07.780]  去希望傳主的道
[00:14:07.780 --> 00:14:08.980]  那位先知
[00:14:08.980 --> 00:14:10.980]  《若爾書》就是在
[00:14:10.980 --> 00:14:14.080]  《十二卷小仙珠書》
[00:14:14.080 --> 00:14:16.680]  這個叫做《十二卷小仙珠書》
[00:14:16.680 --> 00:14:18.680]  裏面的第二回
[00:14:18.680 --> 00:14:22.880]  它有著一個很重要、很獨特的一個特點
[00:14:22.880 --> 00:14:24.580]  是處在這一卷
[00:14:24.580 --> 00:14:26.280]  十二卷裏面
[00:14:26.280 --> 00:14:29.080]  也是處在一個比較早的地方
[00:14:29.080 --> 00:14:31.480]  但是在這一卷的書裏面
[00:14:31.480 --> 00:14:33.680]  究竟想說些什麼給我們知道呢?
[00:14:33.680 --> 00:14:37.480]  上帝也有些什麼要帶出給我們
[00:14:37.480 --> 00:14:40.380]  在侍奉上要去留意的呢?
[00:14:40.380 --> 00:14:43.180]  這個就是今天這堂講道
[00:14:43.180 --> 00:14:46.980]  我想和大家要去處理的重點
[00:14:46.980 --> 00:14:52.580]  因為在看《若爾書》這三張書裏面的時候
[00:14:52.580 --> 00:14:56.080]  我們一定要首先對《若爾》有一些的理解
[00:14:56.080 --> 00:14:57.780]  和它的特點
[00:14:57.780 --> 00:15:00.380]  而它在整個十二卷裏面
[00:15:00.380 --> 00:15:03.480]  它所扮演的角色和功能
[00:15:03.480 --> 00:15:08.180]  我們是需要一個比較宏觀、蓋覽式
[00:15:08.180 --> 00:15:12.480]  我們稱之為Merkle Scale的一個理解
[00:15:12.480 --> 00:15:14.780]  從這個理解裏面
[00:15:14.780 --> 00:15:18.780]  我們就能夠更清楚掌握《若爾書》
[00:15:18.780 --> 00:15:20.780]  不單止它自己本身這一卷
[00:15:20.780 --> 00:15:25.180]  和它整個十二卷裏面所扮演的角色
[00:15:25.180 --> 00:15:27.180]  這個是一個很重要的
[00:15:27.180 --> 00:15:30.780]  所以我很特別的用了一堂的時間
[00:15:30.780 --> 00:15:35.080]  和大家一起去思想這一個《若爾書》
[00:15:35.080 --> 00:15:40.080]  成為這次講《舊約》這卷書的時候的開始
[00:15:40.080 --> 00:15:45.580]  在最初我們去看《若爾書》的第一章的第一節裏面
[00:15:45.580 --> 00:15:49.580]  其實第一個我們要去思想的題目就是說
[00:15:49.580 --> 00:15:51.580]  你那個是哪一個人?
[00:15:51.580 --> 00:15:54.080]  你竟敢去侍奉神?
[00:15:54.080 --> 00:15:55.880]  Who are you?
[00:15:55.880 --> 00:16:00.380]  What is your qualification to serve God?
[00:16:00.380 --> 00:16:02.380]  你那個是哪一個人?
[00:16:02.380 --> 00:16:04.780]  你竟敢去侍奉神?
[00:16:04.780 --> 00:16:07.780]  我們先看回這一節經文講些甚麼呢?
[00:16:07.780 --> 00:16:08.780]  這裏這樣說
[00:16:08.780 --> 00:16:16.780]  「耶和華的話臨到彼土耳的兒子若爾」
[00:16:16.780 --> 00:16:19.280]  《若爾書》的作者是誰呢?
[00:16:19.280 --> 00:16:21.280]  當然很多弟兄姊妹很多信徒說
[00:16:21.280 --> 00:16:23.280]  啊!我知道
[00:16:23.280 --> 00:16:24.280]  就是若爾
[00:16:24.280 --> 00:16:25.780]  先知若爾
[00:16:25.780 --> 00:16:29.780]  若爾又何許人呢?
[00:16:29.780 --> 00:16:31.780]  從第一章的第一節裏面
[00:16:31.780 --> 00:16:36.780]  我可以知道先知若爾原來是做別人的兒子的
[00:16:36.780 --> 00:16:38.780]  這裏寫的
[00:16:38.780 --> 00:16:40.780]  若爾是哪一個?
[00:16:40.780 --> 00:16:43.780]  是彼土耳的兒子
[00:16:43.780 --> 00:16:48.780]  而若爾的爸爸叫甚麼名字?
[00:16:48.780 --> 00:16:49.780]  講得很清楚
[00:16:49.780 --> 00:16:51.780]  叫彼土耳
[00:16:51.780 --> 00:16:54.780]  彼土耳是誰呢?
[00:16:54.780 --> 00:16:56.780]  首先看一件事
[00:16:56.780 --> 00:16:58.780]  希望弟兄姊妹千萬不要誤會
[00:16:58.780 --> 00:17:03.780]  不要看見若爾先知的爸爸叫彼土耳
[00:17:03.780 --> 00:17:07.780]  就以為他們父子都叫姓爾的
[00:17:07.780 --> 00:17:09.780]  不過爸爸叫彼土
[00:17:09.780 --> 00:17:11.780]  兒子叫若
[00:17:11.780 --> 00:17:14.780]  用英語的世界想法
[00:17:14.780 --> 00:17:15.780]  姓放在後面
[00:17:15.780 --> 00:17:17.780]  名字放在前面
[00:17:17.780 --> 00:17:19.780]  不是中文
[00:17:19.780 --> 00:17:22.780]  我們看回聖經裏面
[00:17:22.780 --> 00:17:23.780]  是不是這個意思呢?
[00:17:23.780 --> 00:17:24.780]  不是
[00:17:24.780 --> 00:17:25.780]  千萬不要這樣想
[00:17:25.780 --> 00:17:27.780]  千萬不要想著耶穌和耶和華
[00:17:27.780 --> 00:17:30.780]  因為他們都叫姓爺
[00:17:30.780 --> 00:17:32.780]  不是這個意思
[00:17:32.780 --> 00:17:33.780]  弟兄姊妹
[00:17:33.780 --> 00:17:36.780]  耶穌和耶和華不是這樣的
[00:17:36.780 --> 00:17:37.780]  大家叫姓爺
[00:17:37.780 --> 00:17:38.780]  所以成為一家
[00:17:38.780 --> 00:17:39.780]  不是
[00:17:39.780 --> 00:17:41.780]  同樣若爾和彼土耳
[00:17:41.780 --> 00:17:43.780]  不是因為他們叫姓爾
[00:17:43.780 --> 00:17:45.780]  所以成為一家人
[00:17:45.780 --> 00:17:48.780]  其實當我們仔細看回
[00:17:48.780 --> 00:17:53.780]  這兩個父子的名字的時候
[00:17:53.780 --> 00:17:58.780]  爾是屬於他們名字的後半部
[00:17:58.780 --> 00:18:01.780]  是希伯來文裏面的L
[00:18:01.780 --> 00:18:03.780]  L是什麼意思呢?
[00:18:03.780 --> 00:18:05.780]  如果大家聽我的講道
[00:18:05.780 --> 00:18:09.780]  或者對希伯來文有多一點點的認識
[00:18:09.780 --> 00:18:13.780]  L其實就是被形容為神的意思
[00:18:13.780 --> 00:18:18.780]  而當我們從這個基礎去理解的時候
[00:18:18.780 --> 00:18:20.780]  彼土耳
[00:18:20.780 --> 00:18:23.780]  即是作為父親的彼土耳
[00:18:23.780 --> 00:18:26.780]  即是說什麼神?
[00:18:26.780 --> 00:18:27.780]  什麼神?
[00:18:27.780 --> 00:18:29.780]  彼土的神
[00:18:29.780 --> 00:18:32.780]  所以在《原文聖經》裏面
[00:18:32.780 --> 00:18:37.780]  彼土耳的名字叫Pepuel
[00:18:37.780 --> 00:18:41.780]  意思是Pepul的神
[00:18:41.780 --> 00:18:45.780]  究竟Pepul是什麼意思呢?
[00:18:45.780 --> 00:18:48.780]  Pepul是不是一個神的名字呢?
[00:18:48.780 --> 00:18:51.780]  還是一個地方的名字呢?
[00:18:51.780 --> 00:18:54.780]  還是一個人的名字呢?
[00:18:54.780 --> 00:18:57.780]  在這個過程當中
[00:18:57.780 --> 00:19:02.780]  很多的聖經學者嘗試去做一些研究
[00:19:02.780 --> 00:19:04.780]  在聖經不斷找尋
[00:19:04.780 --> 00:19:09.780]  究竟Pepul是什麼呢?
[00:19:09.780 --> 00:19:11.780]  是一個神的名字呢?
[00:19:11.780 --> 00:19:13.780]  還是一個人的名字呢?
[00:19:13.780 --> 00:19:16.780]  還是一個地方的名字呢?
[00:19:16.780 --> 00:19:19.780]  於是有些聖經學者
[00:19:19.780 --> 00:19:21.780]  左找又找 左找又找 左找又找
[00:19:21.780 --> 00:19:24.780]  然後他們終於找到
[00:19:24.780 --> 00:19:29.780]  在《創世紀》第22章22至23節
[00:19:29.780 --> 00:19:34.780]  和24章15節至50節
[00:19:34.780 --> 00:19:38.780]  Genesis 22:22-23
[00:19:38.780 --> 00:19:42.780]  和24:15-20
[00:19:42.780 --> 00:19:46.780]  在裡面介紹了給我們知道
[00:19:46.780 --> 00:19:50.780]  原來亞伯拉罕有一個外甥
[00:19:50.780 --> 00:19:55.780]  他的名字叫Pepuel
[00:19:55.780 --> 00:19:58.780]  他們說其實這兩個人
[00:19:58.780 --> 00:20:00.780]  應該是同一個人的名字
[00:20:00.780 --> 00:20:02.780]  因為在希伯來文裡面
[00:20:02.780 --> 00:20:04.780]  有時候手抄
[00:20:04.780 --> 00:20:09.780]  將P的音和B的音
[00:20:09.780 --> 00:20:12.780]  混淆了來寫
[00:20:12.780 --> 00:20:15.780]  因為兩個字的字符很相似
[00:20:15.780 --> 00:20:17.780]  於是在抄的時候
[00:20:17.780 --> 00:20:19.780]  其實是抄錯了
[00:20:19.780 --> 00:20:23.780]  甚至可能兩個字是互通地用的
[00:20:23.780 --> 00:20:25.780]  於是他們就會說
[00:20:25.780 --> 00:20:29.780]  約爾的爸爸比土爾
[00:20:29.780 --> 00:20:31.780]  Pepuel
[00:20:31.780 --> 00:20:37.780]  原來是等同於亞伯拉罕的外甥
[00:20:37.780 --> 00:20:39.780]  即是Rebecca
[00:20:39.780 --> 00:20:42.780]  尼伯加的爸爸
[00:20:42.780 --> 00:20:47.780]  記載了在《創世紀》22章22至23節裡
[00:20:47.780 --> 00:20:51.780]  不過這個解釋不是太可靠
[00:20:51.780 --> 00:20:54.780]  在我自己的聖經研究裡
[00:20:54.780 --> 00:20:57.780]  我認為這個解釋很牽強
