
[00:00:00.000 --> 00:00:02.620]  各位弟兄姐妹們
[00:02:19.080 --> 00:02:21.360]  各式各樣的病痛
[00:02:21.360 --> 00:02:24.360]  腸胃甚至於
[00:02:24.360 --> 00:02:26.280]  聽說腦子也會有病痛
[00:02:26.280 --> 00:02:27.560]  耳朵也會有病痛
[00:02:27.560 --> 00:02:30.520]  到處都有病痛
[00:02:30.520 --> 00:02:36.840]  我知道有一個姐妹她是鼻癌、鼻腔癌
[00:02:36.840 --> 00:02:38.960]  結果整個挖空了
[00:02:38.960 --> 00:02:40.640]  不像人了
[00:02:40.640 --> 00:02:42.760]  整個統統挖下去了
[00:02:42.760 --> 00:02:46.720]  將來還要有一個手術纔可以
[00:02:46.720 --> 00:02:48.880]  所以這是我們的生命
[00:02:48.880 --> 00:02:51.240]  好難過
[00:02:51.240 --> 00:02:54.680]  但是我們有盼望
[00:02:54.680 --> 00:02:56.920]  因爲我們的主耶穌
[00:02:56.920 --> 00:03:01.120]  他有無窮盡的醫治
[00:03:01.120 --> 00:03:04.560]  剛纔我們唸了約翰福音五章第一節
[00:03:04.560 --> 00:03:07.400]  他說這世以後
[00:03:07.400 --> 00:03:10.320]  這世以後到底是指什麼呢
[00:03:10.320 --> 00:03:12.680]  他實際上是指說前一章
[00:03:12.680 --> 00:03:15.040]  約翰福音第四章
[00:03:15.040 --> 00:03:17.800]  他說有許多人得到醫治
[00:03:17.800 --> 00:03:21.280]  其中最明顯的是有兩個
[00:03:21.280 --> 00:03:25.440]  一個是在雅各井旁的一個撒瑪利亞婦人
[00:03:25.440 --> 00:03:27.920]  耶穌中午等他來打水的時候
[00:03:27.920 --> 00:03:29.360]  把福音傳給他
[00:03:29.360 --> 00:03:31.960]  他得到生命的活水
[00:03:31.960 --> 00:03:34.360]  他得救了
[00:03:34.360 --> 00:03:36.680]  另外一個是跟着說的
[00:03:36.680 --> 00:03:40.480]  有一個大臣他的兒子將要死了
[00:03:40.480 --> 00:03:43.480]  他來找耶穌
[00:03:43.480 --> 00:03:46.960]  求耶穌來使他的兒子活起來
[00:03:46.960 --> 00:03:48.760]  耶穌說你回去吧
[00:03:48.760 --> 00:03:50.440]  你的兒子已經活了
[00:03:50.440 --> 00:03:51.920]  就這樣子
[00:03:51.920 --> 00:03:55.880]  就活了
[00:03:55.880 --> 00:03:59.120]  今天雖然我們要講的是醫治
[00:03:59.120 --> 00:04:03.160]  好像我們要來預備領受神的醫治
[00:04:03.160 --> 00:04:05.960]  我們今天也爲各位醫治
[00:04:05.960 --> 00:04:10.800]  但是這個醫治不是我們平常講的醫治
[00:04:10.800 --> 00:04:14.240]  我倒寧可說它是神蹟
[00:04:14.240 --> 00:04:16.360]  怎麼講呢
[00:04:16.360 --> 00:04:23.520]  如果今天病了38年的癱子
[00:04:23.520 --> 00:04:27.720]  假如今天他下到池子裏面
[00:04:27.720 --> 00:04:29.080]  結果病就好了
[00:04:29.080 --> 00:04:30.520]  可以起來走路
[00:04:30.520 --> 00:04:32.040]  那就是醫治
[00:04:32.040 --> 00:04:33.320]  沒錯
[00:04:33.320 --> 00:04:35.760]  但是他連水都沒有下
[00:04:35.760 --> 00:04:37.640]  他卻得到醫治
[00:04:37.640 --> 00:04:40.080]  拿起他的鹿子來行走
[00:04:40.080 --> 00:04:42.040]  所以這是一個神蹟
[00:04:42.040 --> 00:04:44.000]  所以說我們預備我們的心
[00:04:44.000 --> 00:04:46.880]  我們來領受神蹟
[00:04:46.880 --> 00:04:48.600]  Hallelujah
[00:04:48.600 --> 00:04:51.120]  我記得前個禮拜
[00:04:51.120 --> 00:04:53.040]  我們在Healing Room Ministry
[00:04:53.040 --> 00:04:54.160]  順便做個廣告
[00:04:54.160 --> 00:04:56.080]  我們禮拜四晚上
[00:04:56.080 --> 00:04:57.640]  禮拜六早上
[00:04:57.640 --> 00:05:02.000]  我們都跟洋人一起爲來的人禱告
[00:05:02.000 --> 00:05:03.640]  甚至我們那次有辦一個
[00:05:03.640 --> 00:05:05.840]  Kevin Ford他的特會
[00:05:05.840 --> 00:05:07.720]  他的醫治特會
[00:05:07.720 --> 00:05:12.400]  我記得那次我們一個姐妹有來
[00:05:12.400 --> 00:05:15.240]  她說她的膝蓋疼
[00:05:15.240 --> 00:05:16.720]  所以她來了
[00:05:16.720 --> 00:05:23.840]  師母跟Kevin Ford都爲她按着膝蓋禱告
[00:05:23.840 --> 00:05:25.840]  後來她高高興興回去
[00:05:25.840 --> 00:05:27.880]  膝蓋不痛
[00:05:27.880 --> 00:05:29.120]  你們有沒有看到她
[00:05:29.120 --> 00:05:31.560]  忽然間生命變化
[00:05:31.560 --> 00:05:34.920]  現在好熱心好火熱
[00:05:34.920 --> 00:05:36.640]  並得醫治
[00:05:36.640 --> 00:05:39.040]  人就被神所得到
[00:05:39.040 --> 00:05:45.400]  跟着她說
[00:05:45.400 --> 00:05:48.080]  到了猶太人的一個節期
[00:05:48.080 --> 00:05:50.200]  耶穌上耶路撒冷去
[00:05:50.200 --> 00:05:51.680]  我們一起來唸
[00:05:51.680 --> 00:05:55.000]  在耶路撒冷靠近陽門
[00:05:55.000 --> 00:05:56.640]  有一個池子
[00:05:56.640 --> 00:05:59.080]  希伯來話叫必是大
[00:05:59.080 --> 00:06:01.440]  旁邊有五個籃子
[00:06:01.440 --> 00:06:05.680]  好的剛纔我們也看到了
[00:06:05.680 --> 00:06:07.800]  他這裏是講呢
[00:06:07.800 --> 00:06:10.800]  第一他是講說節期到了
[00:06:10.800 --> 00:06:13.480]  還有安息日的時候
[00:06:13.480 --> 00:06:15.720]  節期跟安息日
[00:06:15.720 --> 00:06:19.680]  這是一個完美的一個宗教制度
[00:06:19.680 --> 00:06:22.120]  猶太人有七大節期
[00:06:22.120 --> 00:06:23.840]  有其中有三個
[00:06:23.840 --> 00:06:26.000]  所有的成年男子
[00:06:26.000 --> 00:06:30.680]  他都是要上耶路撒冷聖殿去過這個節的
[00:06:30.680 --> 00:06:33.400]  安息日一定要守安息日
[00:06:33.400 --> 00:06:35.560]  今天我們守的是主日
[00:06:35.560 --> 00:06:39.680]  這是一個完美的一個宗教制度
[00:06:39.680 --> 00:06:41.560]  但是您知道嗎
[00:06:41.560 --> 00:06:44.640]  耶穌在這個律法的安息日
[00:06:44.640 --> 00:06:48.640]  他爲了醫治遭到非難
[00:06:48.640 --> 00:06:51.680]  他在律法的安息日
[00:06:51.680 --> 00:06:53.760]  救了這個救了那個
[00:06:53.760 --> 00:06:55.360]  結果人家責怪他
[00:06:55.360 --> 00:06:57.800]  甚至追殺他
[00:06:57.800 --> 00:07:01.480]  那麼神也在律法的安息日
[00:07:01.480 --> 00:07:04.480]  他說我沒有得到安息
[00:07:04.480 --> 00:07:07.600]  怎麼會這樣呢
[00:07:07.600 --> 00:07:09.240]  以色爾書三十五章
[00:07:09.240 --> 00:07:11.760]  他說天是我的座位
[00:07:11.760 --> 00:07:12.720]  地是我的腳凳
[00:07:12.720 --> 00:07:15.280]  你們要爲我造何等的電影
[00:07:15.280 --> 00:07:18.600]  哪裏纔是我安息的地方呢
[00:07:18.600 --> 00:07:22.880]  所以創造天地宇宙萬物的真神
[00:07:22.880 --> 00:07:25.440]  頒佈律法的真神
[00:07:25.440 --> 00:07:28.680]  卻在律法的安息日在結局
[00:07:28.680 --> 00:07:30.920]  不得安息
[00:07:30.920 --> 00:07:33.720]  唯有藉着恩典
[00:07:33.720 --> 00:07:36.760]  能夠靠着耶穌
[00:07:36.760 --> 00:07:38.880]  進入神裏面
[00:07:38.880 --> 00:07:40.640]  得到安息
[00:07:40.640 --> 00:07:41.440]  哈雷路亞
[00:07:41.440 --> 00:07:43.040]  讚美神
[00:07:43.040 --> 00:07:44.680]  當然了
[00:07:44.680 --> 00:07:48.560]  這裏還要講到耶路撒冷跟畢斯大
[00:07:48.560 --> 00:07:50.280]  這兩個地方
[00:07:50.280 --> 00:07:52.640]  耶路撒冷是
[00:07:52.640 --> 00:07:54.640]  鼠林的聖地
[00:07:54.640 --> 00:07:56.240]  因爲這裏有聖城
[00:07:56.240 --> 00:07:58.040]  有聖殿
[00:07:58.040 --> 00:08:02.040]  讓我們一起來唸約翰福音五章四節
[00:08:02.040 --> 00:08:05.720]  因爲有天使按時下池子
[00:08:05.720 --> 00:08:07.280]  攪動那水
[00:08:07.280 --> 00:08:08.880]  水動之後
[00:08:08.880 --> 00:08:10.560]  誰先下去
[00:08:10.560 --> 00:08:14.080]  無論害什麼病就痊癒了
[00:08:14.080 --> 00:08:18.360]  所以這裏不單是一個心中的一個鼠林聖地
[00:08:18.360 --> 00:08:22.760]  而且是一個非常理想的一個鼠林的方法
[00:08:22.760 --> 00:08:25.440]  天使攪動水
[00:08:25.440 --> 00:08:26.800]  誰下去
[00:08:26.800 --> 00:08:28.600]  就立刻要得救
[00:08:28.600 --> 00:08:30.080]  所以我們就知道
[00:08:30.080 --> 00:08:31.880]  在那個五個籃子
[00:08:31.880 --> 00:08:35.760]  排滿了許多的病人
[00:08:35.760 --> 00:08:40.040]  等着要搶着要下水不是嗎
[00:08:40.040 --> 00:08:44.520]  英文上面講是covered
[00:08:44.520 --> 00:08:48.040]  就是說有遮蓋的籃子
[00:08:48.040 --> 00:08:50.000]  換句話說
[00:08:50.000 --> 00:08:53.560]  有好心人士有慈善者
[00:08:53.560 --> 00:08:57.520]  怕人家在那邊等的時候
[00:08:57.520 --> 00:09:00.560]  會有風吹雨打日曬雨淋
[00:09:00.560 --> 00:09:02.640]  就給他做了遮蓋
[00:09:02.640 --> 00:09:05.480]  我們說是鼠林的遮蓋
[00:09:05.480 --> 00:09:07.920]  所以在一個鼠林的聖地
[00:09:07.920 --> 00:09:10.040]  在一個鼠林的方法
[00:09:10.040 --> 00:09:13.720]  還有鼠林的遮蓋之下呢
[00:09:13.720 --> 00:09:15.720]  五章三節我們簡單念
[00:09:15.720 --> 00:09:22.720]  裏面躺着瞎眼的 瘸腿的 血氣枯乾的許多病人
[00:09:22.720 --> 00:09:24.480]  Hallelujah
[00:09:24.480 --> 00:09:27.880]  瞎眼的是說眼睛看不到
[00:09:27.880 --> 00:09:30.200]  哇 這個道理厲害了
[00:09:30.200 --> 00:09:32.680]  你眼睛看不到你下到池子裏面
[00:09:32.680 --> 00:09:34.680]  一擠眼睛就看得到
[00:09:34.680 --> 00:09:36.120]  瘸腿的
[00:09:36.120 --> 00:09:38.520]  走路不方便的或者走不動的
[00:09:38.520 --> 00:09:41.080]  甚至血氣枯乾的
[00:09:41.080 --> 00:09:45.200]  血氣枯乾其實它的意思是paralyzed
[00:09:45.200 --> 00:09:47.400]  就是說半身不水了
[00:09:47.400 --> 00:09:50.480]  沒有血氣了 血脈不活絡了
[00:09:50.480 --> 00:09:54.440]  所以許多人需要神的醫治
[00:09:54.440 --> 00:09:57.360]  他這裏講的是一個
[00:09:57.360 --> 00:10:01.840]  是我們的身體的五官不靈敏
[00:10:01.840 --> 00:10:03.840]  聽不見看不到
[00:10:03.840 --> 00:10:06.640]  我們的行動不方便
[00:10:06.640 --> 00:10:09.400]  還有我們身體裏面流的血
[00:10:09.400 --> 00:10:10.960]  包括我們的心臟病
[00:10:10.960 --> 00:10:13.840]  包括我們的通通出了問題
[00:10:13.840 --> 00:10:16.440]  都需要醫治
[00:10:16.440 --> 00:10:19.440]  所以我們會有醫治主日
[00:10:19.440 --> 00:10:22.800]  憑着信心奉主耶穌基督的名
[00:10:22.800 --> 00:10:25.040]  來爲人來醫治
[00:10:25.040 --> 00:10:27.480]  同樣的上個禮拜四的晚上
[00:10:27.480 --> 00:10:29.520]  我們在Healing Room Ministry
[00:10:29.520 --> 00:10:31.560]  我就記得很清楚
[00:10:31.560 --> 00:10:36.080]  我們在線上面爲兩三個人
[00:10:36.080 --> 00:10:37.840]  醫治禱告
[00:10:37.840 --> 00:10:40.640]  其中有一個也是我們的姐妹
[00:10:40.640 --> 00:10:42.600]  她說我們爲她禱告的時候
[00:10:42.600 --> 00:10:46.320]  她感覺到熱流在她的膝蓋轉
[00:10:46.320 --> 00:10:48.280]  在她膝頭上面轉
[00:10:48.280 --> 00:10:50.400]  我相信神也會醫治她的
[00:10:50.400 --> 00:10:54.840]  感謝神讚美神
[00:10:54.840 --> 00:10:56.440]  但是呢
[00:10:56.440 --> 00:10:59.160]  醫治人的神
[00:10:59.160 --> 00:11:01.880]  但是我們人卻不知道祂
[00:11:01.880 --> 00:11:04.240]  但是神知道我們每一個人
[00:11:04.240 --> 00:11:05.400]  怎麼說呢
[00:11:05.400 --> 00:11:06.160]  好的
[00:11:06.160 --> 00:11:09.640]  我們一起來唸五章五到六節
[00:11:09.640 --> 00:11:13.400]  在那裏有一個人病了38年
[00:11:13.400 --> 00:11:15.840]  耶穌看見他躺着
[00:11:15.840 --> 00:11:17.800]  知道他病了許久
[00:11:17.800 --> 00:11:19.680]  也知道他的渴望
[00:11:19.680 --> 00:11:21.200]  就問他說
[00:11:21.200 --> 00:11:23.920]  你要痊癒嗎
[00:11:23.920 --> 00:11:26.360]  38年夠久嗎
[00:11:26.360 --> 00:11:27.720]  是不是
[00:11:27.720 --> 00:11:30.920]  以色列人摔擊也不過是38年
[00:11:30.920 --> 00:11:32.240]  是不是
[00:11:32.240 --> 00:11:35.240]  下礦也漂流了38年
[00:11:35.240 --> 00:11:37.800]  但是整代人40年也好
[00:11:37.800 --> 00:11:38.360]  38年
[00:11:38.360 --> 00:11:40.400]  其實真正是38年
[00:11:40.400 --> 00:11:42.560]  但是他們喜歡講40年
[00:11:42.560 --> 00:11:44.320]  一個整數
[00:11:44.320 --> 00:11:47.400]  整代人的時光
[00:11:47.400 --> 00:11:50.440]  但是耶穌知道他
[00:11:50.440 --> 00:11:52.560]  知道他病了許久
[00:11:52.560 --> 00:11:55.000]  是不是
[00:11:55.000 --> 00:11:57.080]  讓我問各位
[00:11:57.080 --> 00:12:00.960]  我們人爲什麼會生病呢
[00:12:00.960 --> 00:12:02.600]  按照聖經的教導
[00:12:02.600 --> 00:12:05.880]  大概有五個方面我們會生病
[00:12:05.880 --> 00:12:09.640]  第一個是神的管教
[00:12:09.640 --> 00:12:12.760]  假如我們不按照神的律例
[00:12:12.760 --> 00:12:16.760]  典章神的方式來過日子的話
[00:12:16.760 --> 00:12:18.520]  你真的會
[00:12:18.520 --> 00:12:20.080]  神的管教在你身上
[00:12:20.080 --> 00:12:21.680]  你就會生病
[00:12:21.680 --> 00:12:23.000]  譬如講
[00:12:23.000 --> 00:12:25.920]  聖經上面講得很明白
[00:12:25.920 --> 00:12:29.720]  那個蝦子其實不好喫
[00:12:29.720 --> 00:12:30.960]  不要喫
[00:12:30.960 --> 00:12:33.000]  你那個海產
[00:12:33.000 --> 00:12:38.640]  如果沒有鰭沒有鱗沒有鰓
[00:12:38.640 --> 00:12:39.520]  不絕跡
[00:12:39.520 --> 00:12:40.640]  不要喫
[00:12:40.640 --> 00:12:43.760]  所以其實蝦子螃蟹這些都不好
[00:12:43.760 --> 00:12:46.560]  我以前蠻愛喫蝦子的
[00:12:46.560 --> 00:12:47.560]  結果喫到有一天
[00:12:47.560 --> 00:12:50.520]  我那個腳痛風痛得我
[00:12:50.520 --> 00:12:52.800]  呼天不應叫地不靈
[00:12:52.800 --> 00:12:54.440]  哎呀痛得不得了
[00:12:54.440 --> 00:12:56.680]  腳還腫起來
[00:12:56.680 --> 00:12:59.200]  那醫生說你尿酸高了
[00:12:59.200 --> 00:13:03.880]  你蝦子財產都不要喫
[00:13:03.880 --> 00:13:07.280]  真的是神管教
[00:13:07.280 --> 00:13:09.840]  這個攤子也是嘛
[00:13:09.840 --> 00:13:13.400]  攤子耶穌醫治了他
[00:13:13.400 --> 00:13:17.160]  那後來耶穌跟他說
[00:13:17.160 --> 00:13:19.160]  不要再犯罪了
[00:13:19.160 --> 00:13:22.200]  不然你跟着你會生更大的病
[00:13:22.200 --> 00:13:23.920]  所以你知道嗎
[00:13:23.920 --> 00:13:28.920]  我們如果不過神的日子
[00:13:28.920 --> 00:13:31.360]  你喜歡過你自己的日子
[00:13:31.360 --> 00:13:34.120]  喫喝玩樂不睡覺
[00:13:34.120 --> 00:13:38.560]  然後什麼事都來忙得不得了
[00:13:38.560 --> 00:13:41.000]  神要管教你的
[00:13:41.000 --> 00:13:42.680]  第二次
[00:13:42.680 --> 00:13:47.960]  神用病痛使我們不再驕傲
[00:13:47.960 --> 00:13:50.320]  使我們能夠靜下來
[00:13:50.320 --> 00:13:52.520]  最明顯的一個例子是
[00:13:52.520 --> 00:13:56.280]  使徒保羅一個大有能力的宣教士
[00:13:56.280 --> 00:13:59.280]  一個傳道人神所重用的人
[00:13:59.280 --> 00:14:05.880]  他在歐洲各地在那裏宣揚福音
[00:14:05.880 --> 00:14:08.000]  他身上有一根刺
[00:14:08.000 --> 00:14:11.920]  醫治使他不能夠很完全很完美
[00:14:11.920 --> 00:14:14.400]  不能夠很健康的去傳福音
[00:14:14.400 --> 00:14:17.160]  結果他先向神來求
[00:14:17.160 --> 00:14:20.560]  求了幾次神都不醫治他
[00:14:20.560 --> 00:14:22.520]  保羅他自己說
[00:14:22.520 --> 00:14:24.720]  免得我自告
[00:14:24.720 --> 00:14:29.080]  神留了這根刺來提醒我
[00:14:29.080 --> 00:14:31.240]  真的有的時候
[00:14:31.240 --> 00:14:36.320]  人真的沒有什麼好吹噓的
[00:14:36.320 --> 00:14:39.840]  聖經詩篇第八篇它說
[00:14:39.840 --> 00:14:43.360]  我觀看你指頭所造的日月星辰
[00:14:43.360 --> 00:14:45.360]  人算什麼
[00:14:45.360 --> 00:14:48.280]  你盡眷顧他
[00:14:48.280 --> 00:14:51.240]  我們說我們上了月球
[00:14:51.240 --> 00:14:53.680]  神說你算什麼
[00:14:53.680 --> 00:14:56.240]  這是我造的
[00:14:56.240 --> 00:14:59.600]  所以神要提醒我們
[00:14:59.600 --> 00:15:01.320]  今天講不好聽點
[00:15:01.320 --> 00:15:05.880]  我們連感冒都治不好
[00:15:05.880 --> 00:15:08.680]  更不用講其他的
[00:15:08.680 --> 00:15:11.720]  所以免得我們人驕傲
[00:15:11.720 --> 00:15:15.960]  還有一個原因是因爲撒旦攻擊我們
[00:15:15.960 --> 00:15:19.480]  當然撒旦攻擊我們有一種原因是因爲
[00:15:19.480 --> 00:15:21.720]  我們留了破口
[00:15:21.720 --> 00:15:24.840]  給撒旦有機可乘
[00:15:24.840 --> 00:15:28.560]  最明顯的一個例子是約伯
[00:15:28.560 --> 00:15:31.560]  約伯聖經上面他說他是一個正直人
[00:15:31.560 --> 00:15:33.560]  他是一個公義的人
[00:15:33.560 --> 00:15:36.480]  他做什麼都合乎神的旨意
[00:15:36.480 --> 00:15:40.600]  他甚至於怕他的孩子忽略了神
[00:15:40.600 --> 00:15:42.760]  每天替孩子禱告
[00:15:42.760 --> 00:15:46.080]  爲孩子來獻祭
[00:15:46.080 --> 00:15:49.960]  其實替人家禱告替人家獻祭的
[00:15:49.960 --> 00:15:51.960]  功效比較不大
[00:15:51.960 --> 00:15:54.960]  倒不如你自己禱告自己獻祭
[00:15:54.960 --> 00:15:57.400]  但是不管怎麼樣有一天
[00:15:57.400 --> 00:15:59.560]  撒旦
[00:15:59.560 --> 00:16:01.920]  來到神的面前
[00:16:01.920 --> 00:16:05.880]  神說你看我的孩子約伯你看他怎麼樣
[00:16:05.880 --> 00:16:10.440]  撒旦說他是因爲你祝福他
[00:16:10.440 --> 00:16:12.360]  所以他纔會這樣子的
[00:16:12.360 --> 00:16:14.720]  緊守着神這樣子的敬前
[00:16:14.720 --> 00:16:15.800]  你試試看
[00:16:15.800 --> 00:16:17.640]  你把他的祝福都拿走
[00:16:17.640 --> 00:16:19.760]  你看他還不會敬前
[00:16:19.760 --> 00:16:21.760]  還會不會守着你
[00:16:21.760 --> 00:16:23.680]  所以神跟他是好
[00:16:23.680 --> 00:16:25.000]  你可以去
[00:16:25.000 --> 00:16:27.720]  但是你不可以取他的命
[00:16:27.720 --> 00:16:29.680]  所以你一夜之間
[00:16:29.680 --> 00:16:32.360]  他的孩子他的財富他的奴僕
[00:16:32.360 --> 00:16:36.840]  他的身處全部失掉
[00:16:36.840 --> 00:16:38.600]  但是他來到神的面前
[00:16:38.600 --> 00:16:40.760]  跪拜神
[00:16:40.760 --> 00:16:43.120]  所賞賜的是約和華
[00:16:43.120 --> 00:16:44.760]  拾取的是約和華
[00:16:44.760 --> 00:16:48.240]  約和華的名字應當稱頌
[00:16:48.240 --> 00:16:50.080]  所以我們就知道
[00:16:50.080 --> 00:16:54.000]  有的時候是因爲撒旦的攻擊我們
[00:16:54.000 --> 00:16:55.560]  還有一個
[00:16:55.560 --> 00:16:59.680]  有可能是爲了要榮耀神
[00:16:59.680 --> 00:17:02.600]  譬如
[00:17:02.600 --> 00:17:04.800]  約翰福音第九章有講到
[00:17:04.800 --> 00:17:09.040]  西羅亞池子有一個瞎子
[00:17:09.040 --> 00:17:15.160]  他到西羅亞池子去用水洗眼睛
[00:17:15.160 --> 00:17:17.680]  人家問耶穌說這個人
[00:17:17.680 --> 00:17:20.080]  他眼睛瞎犯這個病
[00:17:20.080 --> 00:17:21.440]  是不是他
[00:17:21.440 --> 00:17:22.600]  他怎麼樣了
[00:17:22.600 --> 00:17:26.920]  是不是他犯了罪
[00:17:26.920 --> 00:17:28.880]  或他祖先犯了罪
[00:17:28.880 --> 00:17:30.760]  耶穌說不是
[00:17:30.760 --> 00:17:33.800]  他說爲了要榮耀神
[00:17:33.800 --> 00:17:36.320]  然後耶穌叫他去池子洗
[00:17:36.320 --> 00:17:37.760]  一洗
[00:17:37.760 --> 00:17:39.680]  眼睛就明亮了
[00:17:39.680 --> 00:17:42.280]  神就得到了榮耀
[00:17:42.280 --> 00:17:44.800]  有的時候神用我們的軟弱
[00:17:44.800 --> 00:17:49.440]  神用我們的身體的病痛來榮耀神
[00:17:49.440 --> 00:17:52.800]  我看到許多身體有軟弱的人
[00:17:52.800 --> 00:17:54.400]  大大的榮耀神
[00:17:54.400 --> 00:17:57.680]  我們的陳阿姨做了一個柺杖
[00:17:57.680 --> 00:17:59.080]  全世界跑
[00:17:59.080 --> 00:18:00.320]  榮耀神
[00:18:00.320 --> 00:18:02.000]  爲神傳福音
[00:18:02.000 --> 00:18:03.320]  我們還有一個
[00:18:03.320 --> 00:18:05.240]  還有一個算是年輕人吧
[00:18:05.240 --> 00:18:06.680]  叫做Nick
[00:18:06.680 --> 00:18:08.000]  沒有下半身
[00:18:08.000 --> 00:18:12.200]  他也是全世界各地去榮耀神
[00:18:12.200 --> 00:18:14.080]  他用他的身體的軟弱
[00:18:14.080 --> 00:18:15.800]  用他身體的病痛
[00:18:15.800 --> 00:18:17.960]  他來榮耀神
[00:18:17.960 --> 00:18:20.080]  這是神的作物
[00:18:20.080 --> 00:18:22.840]  當然還有一個是自然的法則
[00:18:22.840 --> 00:18:25.160]  叫做Nature Law
[00:18:25.160 --> 00:18:27.080]  生老病死
[00:18:27.080 --> 00:18:28.120]  免不了的
[00:18:28.120 --> 00:18:30.320]  是不是
[00:18:30.320 --> 00:18:33.520]  那麼耶穌知道他病了很久
[00:18:33.520 --> 00:18:37.640]  而且耶穌知道他渴望要權益
[00:18:37.640 --> 00:18:39.760]  這是神知道我們
[00:18:39.760 --> 00:18:42.560]  但是他回答說
[00:18:42.560 --> 00:18:45.160]  我每次要下去
[00:18:45.160 --> 00:18:46.720]  他沒有說我要不要
[00:18:46.720 --> 00:18:48.040]  因爲怎樣
[00:18:48.040 --> 00:18:50.040]  他有一點絕望
[00:18:50.040 --> 00:18:51.600]  失望久了
[00:18:51.600 --> 00:18:53.200]  他已經病了38年
[00:18:53.200 --> 00:18:57.840]  在那個廊子裏面不知道排隊排了N久了
[00:18:57.840 --> 00:18:59.680]  每次怎麼樣
[00:18:59.680 --> 00:19:00.760]  隨時要動的時候
[00:19:00.760 --> 00:19:03.560]  他想下去的時候
[00:19:03.560 --> 00:19:05.560]  別人先下去
[00:19:05.560 --> 00:19:06.960]  所以他是有一點絕望
[00:19:06.960 --> 00:19:09.920]  但是耶穌知道他渴望權益
[00:19:13.560 --> 00:19:16.880]  但是他卻不知道耶穌來了
[00:19:16.880 --> 00:19:18.960]  這是常常有的
[00:19:18.960 --> 00:19:20.320]  神知道我們
[00:19:20.320 --> 00:19:22.240]  我們不知道神
[00:19:22.240 --> 00:19:24.560]  常常有的時候我開玩笑說
[00:19:24.560 --> 00:19:27.720]  我知道習主席
[00:19:27.720 --> 00:19:29.600]  但習主席不知道我
[00:19:29.600 --> 00:19:30.760]  是不是
[00:19:30.760 --> 00:19:32.160]  Hallelujah
[00:19:32.160 --> 00:19:34.480]  誰願非
[00:19:34.480 --> 00:19:37.280]  這個第七章這邊
[00:19:37.280 --> 00:19:40.280]  病人回答說什麼
[00:19:40.280 --> 00:19:42.600]  先生
[00:19:42.600 --> 00:19:45.960]  他把耶穌看作是一個先生
[00:19:45.960 --> 00:19:48.560]  還算是尊稱吧
[00:19:48.560 --> 00:19:49.920]  其實在聖經裏面
[00:19:49.920 --> 00:19:53.840]  這種不知不覺的例子還有很多
[00:19:53.840 --> 00:19:56.000]  在路加福音二十四章講說
[00:19:56.000 --> 00:19:57.280]  耶穌被逼死了
[00:19:57.280 --> 00:19:58.960]  耶穌復活了
