
[00:00:00.000 --> 00:00:01.660]  我看你們的樣子
[00:04:57.880 --> 00:04:59.880]  這是聖傑的意思
[00:04:59.880 --> 00:05:01.880]  分別屬於神
[00:05:01.880 --> 00:05:03.880]  不再屬於這個世界
[00:05:03.880 --> 00:05:07.880]  弟兄姊妹我小時候有一個經歷
[00:05:07.880 --> 00:05:09.880]  我小時候
[00:05:09.880 --> 00:05:11.880]  認識
[00:05:11.880 --> 00:05:13.880]  家裡附近的哥哥
[00:05:13.880 --> 00:05:15.880]  很多哥哥
[00:05:15.880 --> 00:05:17.880]  那些哥哥很威風
[00:05:17.880 --> 00:05:19.880]  也很man
[00:05:19.880 --> 00:05:21.880]  到處帶我們到處去玩
[00:05:21.880 --> 00:05:23.880]  不用錢的
[00:05:23.880 --> 00:05:25.880]  那時候我正在讀小學
[00:05:25.880 --> 00:05:27.880]  不用錢到處帶我們去玩又有東西吃
[00:05:27.880 --> 00:05:29.880]  原來這些哥哥是什麼呢
[00:05:29.880 --> 00:05:31.880]  這些哥哥就是一些黑社會的哥哥
[00:05:31.880 --> 00:05:35.880]  就是這樣
[00:05:35.880 --> 00:05:37.880]  我小學的時候有時跟著他們玩
[00:05:37.880 --> 00:05:39.880]  當中
[00:05:39.880 --> 00:05:41.880]  我其中一個親生的哥哥
[00:05:41.880 --> 00:05:43.880]  比我大一歲
[00:05:43.880 --> 00:05:45.880]  我家附近有另一個男孩
[00:05:45.880 --> 00:05:47.880]  就是這樣跟著
[00:05:47.880 --> 00:05:49.880]  他們進入了黑社會
[00:05:49.880 --> 00:05:51.880]  另外也和我們一起玩
[00:05:51.880 --> 00:05:53.880]  有一個女孩
[00:05:53.880 --> 00:05:55.880]  我們從小玩到大
[00:05:55.880 --> 00:05:57.880]  她十幾歲的時候有一次她打電話來
[00:05:57.880 --> 00:05:59.880]  她哭著說
[00:05:59.880 --> 00:06:01.880]  她哭著說
[00:06:01.880 --> 00:06:03.880]  那一天是她第一天
[00:06:03.880 --> 00:06:05.880]  出去接客
[00:06:05.880 --> 00:06:07.880]  她做那些妓女第一次接客
[00:06:07.880 --> 00:06:09.880]  接了一個很大年紀的伯伯
[00:06:09.880 --> 00:06:11.880]  她覺得自己很慘
[00:06:11.880 --> 00:06:13.880]  不停地在哭
[00:06:13.880 --> 00:06:15.880]  弟兄姊妹
[00:06:15.880 --> 00:06:17.880]  我就是在這個環境裡
[00:06:17.880 --> 00:06:19.880]  被神分別出來
[00:06:19.880 --> 00:06:21.880]  我很感謝神
[00:06:21.880 --> 00:06:23.880]  我沒有
[00:06:23.880 --> 00:06:25.880]  人生裡沒有走到這條路
[00:06:25.880 --> 00:06:27.880]  我在讀高中的時候
[00:06:27.880 --> 00:06:29.880]  十七歲
[00:06:29.880 --> 00:06:31.880]  十七歲對我來說是一個很重要的日子
[00:06:31.880 --> 00:06:33.880]  一個年份
[00:06:33.880 --> 00:06:35.880]  我自信耶穌
[00:06:35.880 --> 00:06:37.880]  但我很相信不只是十七歲的時候
[00:06:37.880 --> 00:06:39.880]  神才來找我
[00:06:39.880 --> 00:06:41.880]  而是我小時候
[00:06:41.880 --> 00:06:43.880]  神已經揀了我出來
[00:06:43.880 --> 00:06:45.880]  我想起我小時候
[00:06:45.880 --> 00:06:47.880]  我讀一間天主教的小學
[00:06:47.880 --> 00:06:49.880]  有機會聽一下耶穌
[00:06:49.880 --> 00:06:51.880]  但那時候也不相信
[00:06:51.880 --> 00:06:53.880]  但我記得什麼呢
[00:06:53.880 --> 00:06:55.880]  我小學六年級的時候
[00:06:55.880 --> 00:06:57.880]  有一個班主任
[00:06:57.880 --> 00:06:59.880]  一個老師
[00:06:59.880 --> 00:07:01.880]  他說廣東話不正
[00:07:01.880 --> 00:07:03.880]  他很新鮮
[00:07:03.880 --> 00:07:05.880]  從台灣運到香港
[00:07:05.880 --> 00:07:07.880]  他是一個
[00:07:07.880 --> 00:07:09.880]  很虔誠、很有愛心的信徒
[00:07:09.880 --> 00:07:11.880]  他帶著神的愛
[00:07:11.880 --> 00:07:13.880]  很有使命
[00:07:13.880 --> 00:07:15.880]  他從台灣來到香港
[00:07:15.880 --> 00:07:17.880]  透過教育
[00:07:17.880 --> 00:07:19.880]  去服侍香港的小朋友
[00:07:19.880 --> 00:07:21.880]  所以當時我就有一個這麼好的老師
[00:07:21.880 --> 00:07:23.880]  所以到現在我還很記得
[00:07:23.880 --> 00:07:25.880]  他的樣子和以前的笑容
[00:07:29.880 --> 00:07:31.880]  到我升到中學
[00:07:31.880 --> 00:07:33.880]  升到中學我覺得很奇妙
[00:07:33.880 --> 00:07:35.880]  以我的成績我進了當地一間
[00:07:35.880 --> 00:07:37.880]  我覺得是最好的
[00:07:37.880 --> 00:07:39.880]  很多師弟妹在這裡
[00:07:39.880 --> 00:07:41.880]  在當地來說
[00:07:41.880 --> 00:07:43.880]  鄉村地方來說
[00:07:43.880 --> 00:07:45.880]  我覺得是很好的
[00:07:45.880 --> 00:07:47.880]  一間在當地一級的學校
[00:07:47.880 --> 00:07:49.880]  中學
[00:07:49.880 --> 00:07:51.880]  所以你看到我的生活完全不同了
[00:07:51.880 --> 00:07:53.880]  我去到一間
[00:07:53.880 --> 00:07:55.880]  比較好的優良的學校
[00:07:55.880 --> 00:07:57.880]  我的同學、我的老師
[00:07:57.880 --> 00:07:59.880]  全部都很乖的
[00:07:59.880 --> 00:08:01.880]  所有的老師
[00:08:01.880 --> 00:08:03.880]  都是基督徒
[00:08:03.880 --> 00:08:05.880]  我很記得
[00:08:05.880 --> 00:08:07.880]  當我要面對公開考試的時候
[00:08:07.880 --> 00:08:09.880]  有一個英文老師很關心我
[00:08:09.880 --> 00:08:11.880]  主動
[00:08:11.880 --> 00:08:13.880]  就算是放假
[00:08:13.880 --> 00:08:15.880]  都幫我補習英文
[00:08:15.880 --> 00:08:17.880]  因為要面對公開考試
[00:08:17.880 --> 00:08:19.880]  他私底下不花錢
[00:08:19.880 --> 00:08:21.880]  叫我去他家補習英文
[00:08:21.880 --> 00:08:23.880]  是很多次的
[00:08:23.880 --> 00:08:25.880]  我很感謝他
[00:08:25.880 --> 00:08:27.880]  有一次就是這樣
[00:08:27.880 --> 00:08:29.880]  去完他家補習英文
[00:08:29.880 --> 00:08:31.880]  吃完一餐很豐富的
[00:08:31.880 --> 00:08:33.880]  我很記得那時候小時候
[00:08:33.880 --> 00:08:35.880]  家裡不是只有江窯柱吃的
[00:08:35.880 --> 00:08:37.880]  去到家裡很多江窯柱吃的
[00:08:37.880 --> 00:08:39.880]  他和他老公
[00:08:39.880 --> 00:08:41.880]  帶著小朋友
[00:08:41.880 --> 00:08:43.880]  兒子
[00:08:43.880 --> 00:08:45.880]  帶我去一個報道會
[00:08:45.880 --> 00:08:47.880]  我就在那裡
[00:08:47.880 --> 00:08:49.880]  神呼召我
[00:08:49.880 --> 00:08:51.880]  我就在那一次信了耶穌
[00:08:51.880 --> 00:08:53.880]  我很感謝神
[00:08:53.880 --> 00:08:55.880]  有一個天使在我身邊圍繞我
[00:08:55.880 --> 00:08:57.880]  神一早選了我
[00:08:57.880 --> 00:08:59.880]  我想想
[00:08:59.880 --> 00:09:01.880]  如果不是神選我
[00:09:01.880 --> 00:09:03.880]  今天
[00:09:03.880 --> 00:09:05.880]  我會是怎樣呢
[00:09:05.880 --> 00:09:09.880]  可能我未必會這麼胖
[00:09:09.880 --> 00:09:13.880]  因為我要在外面做很多勞動的工作
[00:09:13.880 --> 00:09:15.880]  我不知道我會不會
[00:09:15.880 --> 00:09:17.880]  吃白粉
[00:09:17.880 --> 00:09:19.880]  但我可能
[00:09:19.880 --> 00:09:21.880]  人生沒有什麼志氣
[00:09:21.880 --> 00:09:23.880]  可能是有一天過一天的人
[00:09:23.880 --> 00:09:25.880]  想到這裡
[00:09:25.880 --> 00:09:27.880]  我不是騙你
[00:09:27.880 --> 00:09:29.880]  當我預備到這裡的時候
[00:09:29.880 --> 00:09:31.880]  我真的有些眼淚滴出來
[00:09:31.880 --> 00:09:33.880]  為了我自己的生命
[00:09:33.880 --> 00:09:35.880]  感恩
[00:09:35.880 --> 00:09:37.880]  同樣今天我也很想問
[00:09:37.880 --> 00:09:39.880]  弟兄姊妹
[00:09:39.880 --> 00:09:41.880]  我很深信
[00:09:41.880 --> 00:09:43.880]  你今天坐在這裡不是偶然
[00:09:43.880 --> 00:09:47.880]  神是選了你
[00:09:47.880 --> 00:09:49.880]  肯定
[00:09:49.880 --> 00:09:51.880]  神是選了你
[00:09:51.880 --> 00:09:55.880]  我想你回顧一下
[00:09:55.880 --> 00:09:57.880]  如果神不是在你人生裡面
[00:09:57.880 --> 00:09:59.880]  選了你
[00:09:59.880 --> 00:10:01.880]  帶你分別出來屬於祂的時候
[00:10:01.880 --> 00:10:05.880]  你現在會變成怎樣呢
[00:10:05.880 --> 00:10:07.880]  我們試一下從這條問題
[00:10:07.880 --> 00:10:11.880]  從心底裡面去感謝神
[00:10:11.880 --> 00:10:13.880]  我們安靜一會
[00:10:13.880 --> 00:10:15.880]  可以閉上雙眼
[00:10:15.880 --> 00:10:17.880]  求神親自向你說話
[00:10:17.880 --> 00:10:19.880]  如果不是神在你人生當中
[00:10:19.880 --> 00:10:21.880]  帶著你選了你
[00:10:21.880 --> 00:10:23.880]  你現在會是怎樣呢
[00:10:23.880 --> 00:10:39.880]  你感動嗎
[00:10:39.880 --> 00:10:41.880]  我想起一首
[00:10:41.880 --> 00:10:43.880]  六七十年代的國語歌
[00:10:43.880 --> 00:10:45.880]  如果沒有你
[00:10:45.880 --> 00:10:47.880]  日子
[00:10:47.880 --> 00:10:49.880]  怎樣過
[00:10:49.880 --> 00:10:51.880]  如果沒有神我們的日子怎樣過呢
[00:10:51.880 --> 00:10:53.880]  第二個
[00:10:53.880 --> 00:10:55.880]  感動位
[00:10:55.880 --> 00:10:57.880]  今天原來我們是
[00:10:57.880 --> 00:10:59.880]  神寶貴的兒女
[00:10:59.880 --> 00:11:01.880]  神是我們
[00:11:01.880 --> 00:11:03.880]  天父爸爸
[00:11:03.880 --> 00:11:05.880]  我們是神寶貴的兒女
[00:11:05.880 --> 00:11:07.880]  不是我們自己說認就認
[00:11:07.880 --> 00:11:09.880]  是神給我們的
[00:11:09.880 --> 00:11:11.880]  神認我們是祂寶貴的兒女
[00:11:11.880 --> 00:11:13.880]  第五至第八節我們請姊妹
[00:11:13.880 --> 00:11:15.880]  讀出預備一二三
[00:11:43.880 --> 00:11:45.880]  請姊妹讀出預備一二三
[00:11:45.880 --> 00:11:47.880]  請姊妹讀出預備一二三
[00:11:47.880 --> 00:11:49.880]  請姊妹讀出預備一二三
[00:11:49.880 --> 00:11:51.880]  請姊妹讀出預備一二三
[00:11:51.880 --> 00:11:53.880]  請姊妹讀出預備一二三
[00:11:53.880 --> 00:11:55.880]  請姊妹讀出預備一二三
[00:11:55.880 --> 00:11:57.880]  請姊妹讀出預備一二三
[00:11:57.880 --> 00:11:59.880]  請姊妹讀出預備一二三
[00:11:59.880 --> 00:12:01.880]  請姊妹讀出預備一二三
[00:12:01.880 --> 00:12:03.880]  請姊妹讀出預備一二三
[00:12:03.880 --> 00:12:05.880]  請姊妹讀出預備一二三
[00:12:05.880 --> 00:12:07.880]  請姊妹讀出預備一二三
[00:12:07.880 --> 00:12:09.880]  請姊妹讀出預備一二三
[00:12:09.880 --> 00:12:11.880]  請姊妹讀出預備一二三
[00:12:11.880 --> 00:12:13.880]  請姊妹讀出預備一二三
[00:12:13.880 --> 00:12:15.880]  請姊妹讀出預備一二三
[00:12:15.880 --> 00:12:17.880]  請姊妹讀出預備一二三
[00:12:17.880 --> 00:12:19.880]  請姊妹讀出預備一二三
[00:12:19.880 --> 00:12:21.880]  請姊妹讀出預備一二三
[00:12:21.880 --> 00:12:23.880]  請姊妹讀出預備一二三
[00:12:23.880 --> 00:12:25.880]  請姊妹讀出預備一二三
[00:12:25.880 --> 00:12:27.880]  請姊妹讀出預備一二三
[00:12:27.880 --> 00:12:29.880]  請姊妹讀出預備一二三
[00:12:29.880 --> 00:12:31.880]  請姊妹讀出預備一二三
[00:12:31.880 --> 00:12:33.880]  請姊妹讀出預備一二三
[00:12:33.880 --> 00:12:35.880]  請姊妹讀出預備一二三
[00:12:35.880 --> 00:12:37.880]  請姊妹讀出預備一二三
[00:12:37.880 --> 00:12:39.880]  請姊妹讀出預備一二三
[00:12:39.880 --> 00:12:41.880]  請姊妹讀出預備一二三
[00:12:41.880 --> 00:12:43.880]  請姊妹讀出預備一二三
[00:12:43.880 --> 00:12:45.880]  請姊妹讀出預備一二三
[00:12:45.880 --> 00:12:47.880]  請姊妹讀出預備一二三
[00:12:47.880 --> 00:12:49.880]  請姊妹讀出預備一二三
[00:12:49.880 --> 00:12:51.880]  請姊妹讀出預備一二三
[00:12:51.880 --> 00:12:53.880]  請姊妹讀出預備一二三
[00:12:53.880 --> 00:12:55.880]  請姊妹讀出預備一二三
[00:12:55.880 --> 00:12:57.880]  請姊妹讀出預備一二三
[00:12:57.880 --> 00:12:59.880]  請姊妹讀出預備一二三
[00:12:59.880 --> 00:13:01.880]  請姊妹讀出預備一二三
[00:13:01.880 --> 00:13:03.880]  請姊妹讀出預備一二三
[00:13:03.880 --> 00:13:05.880]  請姊妹讀出預備一二三
[00:13:05.880 --> 00:13:07.880]  請姊妹讀出預備一二三
[00:13:07.880 --> 00:13:09.880]  請姊妹讀出預備一二三
[00:13:09.880 --> 00:13:11.880]  請姊妹讀出預備一二三
[00:13:11.880 --> 00:13:13.880]  請姊妹讀出預備一二三
[00:13:13.880 --> 00:13:15.880]  請姊妹讀出預備一二三
[00:13:15.880 --> 00:13:17.880]  請姊妹讀出預備一二三
[00:13:17.880 --> 00:13:19.880]  請姊妹讀出預備一二三
[00:13:19.880 --> 00:13:21.880]  請姊妹讀出預備一二三
[00:13:21.880 --> 00:13:23.880]  請姊妹讀出預備一二三
[00:13:23.880 --> 00:13:25.880]  請姊妹讀出預備一二三
[00:13:25.880 --> 00:13:27.880]  請姊妹讀出預備一二三
[00:13:27.880 --> 00:13:29.880]  請姊妹讀出預備一二三
[00:13:29.880 --> 00:13:31.880]  請姊妹讀出預備一二三
[00:13:31.880 --> 00:13:33.880]  請姊妹讀出預備一二三
[00:13:33.880 --> 00:13:35.880]  請姊妹讀出預備一二三
[00:13:35.880 --> 00:13:37.880]  請姊妹讀出預備一二三
[00:13:37.880 --> 00:13:39.880]  請姊妹讀出預備一二三
[00:13:39.880 --> 00:13:41.880]  請姊妹讀出預備一二三
[00:13:41.880 --> 00:13:43.880]  請姊妹讀出預備一二三
[00:13:43.880 --> 00:13:45.880]  請姊妹讀出預備一二三
[00:13:45.880 --> 00:13:47.880]  請姊妹讀出預備一二三
[00:13:47.880 --> 00:13:49.880]  請姊妹讀出預備一二三
[00:13:49.880 --> 00:13:51.880]  請姊妹讀出預備一二三
[00:13:51.880 --> 00:13:53.880]  請姊妹讀出預備一二三
[00:13:53.880 --> 00:13:55.880]  請姊妹讀出預備一二三
[00:13:55.880 --> 00:13:57.880]  請姊妹讀出預備一二三
[00:13:57.880 --> 00:13:59.880]  請姊妹讀出預備一二三
[00:13:59.880 --> 00:14:01.880]  請姊妹讀出預備一二三
[00:14:01.880 --> 00:14:03.880]  請姊妹讀出預備一二三
[00:14:03.880 --> 00:14:05.880]  請姊妹讀出預備一二三
[00:14:05.880 --> 00:14:07.880]  請姊妹讀出預備一二三
[00:14:07.880 --> 00:14:09.880]  請姊妹讀出預備一二三
[00:14:09.880 --> 00:14:11.880]  請姊妹讀出預備一二三
[00:14:11.880 --> 00:14:13.880]  請姊妹讀出預備一二三
[00:14:13.880 --> 00:14:15.880]  請姊妹讀出預備一二三
[00:14:15.880 --> 00:14:17.880]  請姊妹讀出預備一二三
[00:14:17.880 --> 00:14:19.880]  請姊妹讀出預備一二三
[00:14:19.880 --> 00:14:21.880]  請姊妹讀出預備一二三
[00:14:21.880 --> 00:14:23.880]  請姊妹讀出預備一二三
[00:14:23.880 --> 00:14:25.880]  請姊妹讀出預備一二三
[00:14:25.880 --> 00:14:27.880]  請姊妹讀出預備一二三
[00:14:27.880 --> 00:14:29.880]  請姊妹讀出預備一二三
[00:14:29.880 --> 00:14:31.880]  請姊妹讀出預備一二三
[00:14:31.880 --> 00:14:33.880]  請姊妹讀出預備一二三
[00:14:33.880 --> 00:14:35.880]  請姊妹讀出預備一二三
[00:14:35.880 --> 00:14:37.880]  請姊妹讀出預備一二三
[00:14:37.880 --> 00:14:39.880]  請姊妹讀出預備一二三
[00:14:39.880 --> 00:14:41.880]  請姊妹讀出預備一二三
[00:14:41.880 --> 00:14:43.880]  請姊妹讀出預備一二三
[00:14:43.880 --> 00:14:45.880]  請姊妹讀出預備一二三
[00:14:45.880 --> 00:14:47.880]  請姊妹讀出預備一二三
[00:14:47.880 --> 00:14:49.880]  請姊妹讀出預備一二三
[00:14:49.880 --> 00:14:51.880]  請姊妹讀出預備一二三
[00:14:51.880 --> 00:14:53.880]  請姊妹讀出預備一二三
[00:14:53.880 --> 00:14:55.880]  請姊妹讀出預備一二三
[00:14:55.880 --> 00:14:57.880]  請姊妹讀出預備一二三
[00:14:57.880 --> 00:14:59.880]  請姊妹讀出預備一二三
[00:14:59.880 --> 00:15:01.880]  請姊妹讀出預備一二三
[00:15:01.880 --> 00:15:03.880]  請姊妹讀出預備一二三
[00:15:03.880 --> 00:15:05.880]  請姊妹讀出預備一二三
[00:15:05.880 --> 00:15:07.880]  請姊妹讀出預備一二三
[00:15:07.880 --> 00:15:09.880]  請姊妹讀出預備一二三
[00:15:09.880 --> 00:15:11.880]  請姊妹讀出預備一二三
[00:15:11.880 --> 00:15:13.880]  請姊妹讀出預備一二三
[00:15:13.880 --> 00:15:15.880]  請姊妹讀出預備一二三
[00:15:15.880 --> 00:15:17.880]  請姊妹讀出預備一二三
[00:15:17.880 --> 00:15:19.880]  請姊妹讀出預備一二三
[00:15:19.880 --> 00:15:21.880]  請姊妹讀出預備一二三
[00:15:21.880 --> 00:15:23.880]  請姊妹讀出預備一二三
[00:15:23.880 --> 00:15:25.880]  請姊妹讀出預備一二三
[00:15:25.880 --> 00:15:27.880]  請姊妹讀出預備一二三
[00:15:27.880 --> 00:15:29.880]  請姊妹讀出預備一二三
[00:15:29.880 --> 00:15:31.880]  請姊妹讀出預備一二三
[00:15:31.880 --> 00:15:33.880]  請姊妹讀出預備一二三
[00:15:33.880 --> 00:15:35.880]  請姊妹讀出預備一二三
[00:15:35.880 --> 00:15:37.880]  請姊妹讀出預備一二三
[00:15:37.880 --> 00:15:39.880]  請姊妹讀出預備一二三
[00:15:39.880 --> 00:15:41.880]  請姊妹讀出預備一二三
[00:15:41.880 --> 00:15:43.880]  請姊妹讀出預備一二三
[00:15:43.880 --> 00:15:45.880]  請姊妹讀出預備一二三
[00:15:45.880 --> 00:15:47.880]  請姊妹讀出預備一二三
[00:15:47.880 --> 00:15:49.880]  請姊妹讀出預備一二三
[00:15:49.880 --> 00:15:51.880]  請姊妹讀出預備一二三
[00:15:51.880 --> 00:15:53.880]  請姊妹讀出預備一二三
[00:15:53.880 --> 00:15:55.880]  請姊妹讀出預備一二三
[00:15:55.880 --> 00:15:57.880]  請姊妹讀出預備一二三
[00:15:57.880 --> 00:15:59.880]  請姊妹讀出預備一二三
[00:15:59.880 --> 00:16:01.880]  請姊妹讀出預備一二三
[00:16:01.880 --> 00:16:03.880]  請姊妹讀出預備一二三
[00:16:03.880 --> 00:16:05.880]  請姊妹讀出預備一二三
[00:16:05.880 --> 00:16:07.880]  請姊妹讀出預備一二三
[00:16:07.880 --> 00:16:09.880]  請姊妹讀出預備一二三
[00:16:09.880 --> 00:16:11.880]  請姊妹讀出預備一二三
[00:16:11.880 --> 00:16:13.880]  請姊妹讀出預備一二三
[00:16:13.880 --> 00:16:15.880]  請姊妹讀出預備一二三
[00:16:15.880 --> 00:16:17.880]  請姊妹讀出預備一二三
