
[00:00:00.000 --> 00:00:03.000]  今日是很難得的一天
[00:01:53.000 --> 00:01:56.000]  神給我們的指引教導
[00:01:56.000 --> 00:02:00.000]  而屬祂的群體就應該是這樣的
[00:02:00.000 --> 00:02:03.000]  所以盼望我們在今後的幾年裏
[00:02:03.000 --> 00:02:05.000]  大家互勵互勉
[00:02:05.000 --> 00:02:09.000]  一起去實踐
[00:02:09.000 --> 00:02:11.000]  說到整傳的使命
[00:02:11.000 --> 00:02:12.000]  大家都知道
[00:02:12.000 --> 00:02:15.000]  其中一樣就是我剛才所說的
[00:02:15.000 --> 00:02:16.000]  大使命
[00:02:16.000 --> 00:02:20.000]  亦即是福音的大使命
[00:02:20.000 --> 00:02:22.000]  如果我沒有了解錯
[00:02:22.000 --> 00:02:24.000]  我們的教會一直以來
[00:02:24.000 --> 00:02:27.000]  都是很重視這方面
[00:02:27.000 --> 00:02:29.000]  由我信主來到尖端
[00:02:29.000 --> 00:02:31.000]  七十年代末
[00:02:31.000 --> 00:02:32.000]  一直到現在
[00:02:32.000 --> 00:02:33.000]  我都很相信
[00:02:33.000 --> 00:02:37.000]  我們的教會是很體重大使命
[00:02:37.000 --> 00:02:39.000]  福音的大使命
[00:02:39.000 --> 00:02:41.000]  所以既然今後我們都會繼續
[00:02:41.000 --> 00:02:43.000]  為此來努力的話
[00:02:43.000 --> 00:02:47.000]  又很盼望神的話語可以再給我們亮光
[00:02:47.000 --> 00:02:49.000]  給我們有指引
[00:02:49.000 --> 00:02:53.000]  知道當我們去推行福音大使命的時候
[00:02:53.000 --> 00:02:55.000]  我們應該怎樣做
[00:02:55.000 --> 00:02:57.000]  應該有甚麼預備
[00:02:57.000 --> 00:02:59.000]  應該有甚麼目標呢
[00:02:59.000 --> 00:03:03.000]  這就是我們今天需要去學習
[00:03:03.000 --> 00:03:05.000]  而我們學習
[00:03:05.000 --> 00:03:08.000]  特別是今天是透過馬太福音
[00:03:08.000 --> 00:03:10.000]  透過馬太的觀點
[00:03:10.000 --> 00:03:12.000]  為甚麼要凸顯馬太呢
[00:03:12.000 --> 00:03:14.000]  因為原來在四卷的福音書裏面
[00:03:14.000 --> 00:03:17.000]  都有大使命的經文
[00:03:17.000 --> 00:03:18.000]  有馬可
[00:03:18.000 --> 00:03:19.000]  有路加
[00:03:19.000 --> 00:03:20.000]  有約翰
[00:03:20.000 --> 00:03:22.000]  當然亦都有馬太
[00:03:22.000 --> 00:03:25.000]  原來大家都有一些貢獻出來
[00:03:25.000 --> 00:03:26.000]  在往後的日子
[00:03:26.000 --> 00:03:28.000]  盼望神都給我們能夠
[00:03:28.000 --> 00:03:31.000]  從不同的經文裏面去學習功課
[00:03:31.000 --> 00:03:33.000]  但是在兩個星期前
[00:03:33.000 --> 00:03:34.000]  而到今天
[00:03:34.000 --> 00:03:36.000]  或者稍後的時間
[00:03:36.000 --> 00:03:40.000]  我們都很希望能夠透過馬太的觀點
[00:03:40.000 --> 00:03:43.000]  馬太福音的經文去明白
[00:03:43.000 --> 00:03:45.000]  甚麼叫做福音大使命
[00:03:45.000 --> 00:03:47.000]  以致我們在推動的時候
[00:03:47.000 --> 00:03:50.000]  我們是走在主的路軌上
[00:03:50.000 --> 00:03:52.000]  是按著主的心意
[00:03:52.000 --> 00:03:56.000]  而不是按著我們個人的心意
[00:03:56.000 --> 00:03:58.000]  所以這個是很重要的
[00:03:58.000 --> 00:04:00.000]  我不知道大家還記不記得
[00:04:00.000 --> 00:04:01.000]  在兩個星期前
[00:04:01.000 --> 00:04:04.000]  當我們講第一講的時候
[00:04:04.000 --> 00:04:06.000]  我們講甚麼呢
[00:04:06.000 --> 00:04:07.000]  我們講到的是
[00:04:07.000 --> 00:04:10.000]  原來福音的大使命
[00:04:10.000 --> 00:04:12.000]  是我們的復活主
[00:04:12.000 --> 00:04:14.000]  對我們的差遣
[00:04:14.000 --> 00:04:16.000]  是一些差遣的說話
[00:04:16.000 --> 00:04:18.000]  是一些臨別的贈言
[00:04:18.000 --> 00:04:21.000]  是一些心底說很重要
[00:04:21.000 --> 00:04:22.000]  要講出去
[00:04:22.000 --> 00:04:24.000]  因為祂就快升天了
[00:04:24.000 --> 00:04:26.000]  所以升天之前
[00:04:26.000 --> 00:04:28.000]  祂要和地上的門徒
[00:04:28.000 --> 00:04:29.000]  也可以說超越時空
[00:04:29.000 --> 00:04:32.000]  和今天的我們去講說話
[00:04:32.000 --> 00:04:36.000]  祂提醒他們要將福音傳開去
[00:04:36.000 --> 00:04:39.000]  要實踐福音大使命
[00:04:39.000 --> 00:04:41.000]  兩個星期前
[00:04:41.000 --> 00:04:43.000]  當我講這段經文
[00:04:43.000 --> 00:04:45.000]  從一個概覽的方式去講的時候
[00:04:45.000 --> 00:04:47.000]  我不知道大家還記不記得
[00:04:47.000 --> 00:04:48.000]  我曾經在這裡提過
[00:04:48.000 --> 00:04:52.000]  整段經文雖然描述有不同的角度
[00:04:52.000 --> 00:04:53.000]  不同的用詞
[00:04:53.000 --> 00:04:55.000]  但是其實只有一個重心
[00:04:55.000 --> 00:04:57.000]  只有一個重心
[00:04:57.000 --> 00:05:00.000]  而且那個重心是命令式
[00:05:00.000 --> 00:05:04.000]  是命令要這樣做
[00:05:04.000 --> 00:05:07.000]  即是說整個福音大使命的焦點
[00:05:07.000 --> 00:05:10.000]  是要我們朝著一個目標去進發
[00:05:10.000 --> 00:05:12.000]  不知道大家還記不記得是什麼
[00:05:12.000 --> 00:05:18.000]  那個目標就是作門徒
[00:05:18.000 --> 00:05:23.000]  你要使很多人成為我的門徒
[00:05:23.000 --> 00:05:24.000]  主耶穌說
[00:05:24.000 --> 00:05:26.000]  這個是最重要的事
[00:05:26.000 --> 00:05:28.000]  一天未達標
[00:05:28.000 --> 00:05:29.000]  未去到這個位置
[00:05:29.000 --> 00:05:31.000]  未算成功
[00:05:31.000 --> 00:05:33.000]  而且不只是向我們周邊的人
[00:05:33.000 --> 00:05:35.000]  香港人去使他們做門徒
[00:05:35.000 --> 00:05:37.000]  是使萬民
[00:05:37.000 --> 00:05:39.000]  所以我們要猜拳要宣教
[00:05:39.000 --> 00:05:40.000]  為什麼這麼辛苦
[00:05:40.000 --> 00:05:42.000]  走到國內走到海外東南亞
[00:05:42.000 --> 00:05:43.000]  走到歐洲
[00:05:43.000 --> 00:05:46.000]  就是因為要使萬民
[00:05:46.000 --> 00:05:47.000]  這個很重要
[00:05:47.000 --> 00:05:50.000]  要使萬民都成為主的門徒
[00:05:50.000 --> 00:05:52.000]  是命令式
[00:05:52.000 --> 00:05:54.000]  我們不做做得很差
[00:05:54.000 --> 00:05:58.000]  這個是在神面前值得我們去反思的
[00:05:58.000 --> 00:05:59.000]  所以今天
[00:05:59.000 --> 00:06:01.000]  當我們來到進一步思想
[00:06:01.000 --> 00:06:03.000]  福音大使命的時候
[00:06:03.000 --> 00:06:05.000]  我們不只是蓋覽式去看
[00:06:05.000 --> 00:06:08.000]  我們更加需要進一步去思想
[00:06:08.000 --> 00:06:11.000]  一個很重要的題目
[00:06:11.000 --> 00:06:14.000]  就是今天的題目
[00:06:14.000 --> 00:06:16.000]  作主的門徒
[00:06:16.000 --> 00:06:17.000]  既然是這麼重要
[00:06:17.000 --> 00:06:19.000]  目標這麼重要的時候
[00:06:19.000 --> 00:06:21.000]  我們就需要多些認識
[00:06:21.000 --> 00:06:24.000]  怎樣去成為主的門徒
[00:06:24.000 --> 00:06:27.000]  我們可以怎樣自己成為主的門徒
[00:06:27.000 --> 00:06:29.000]  又能夠使更多人
[00:06:29.000 --> 00:06:33.000]  甚至使萬民萬族都成為主的門徒
[00:06:33.000 --> 00:06:36.000]  這個就是我們一定要牢牢地掌握
[00:06:36.000 --> 00:06:37.000]  如果不是的話
[00:06:37.000 --> 00:06:40.000]  我們所做的很可能有偏差
[00:06:40.000 --> 00:06:41.000]  有不足
[00:06:41.000 --> 00:06:42.000]  有自以為是
[00:06:42.000 --> 00:06:45.000]  或者以為已達標
[00:06:45.000 --> 00:06:47.000]  而事實上是未達標的
[00:06:47.000 --> 00:06:49.000]  所以求主幫助我們今天
[00:06:49.000 --> 00:06:50.000]  我們集中的來思考
[00:06:50.000 --> 00:06:52.000]  在這段經文的重心
[00:06:52.000 --> 00:06:54.000]  作主的門徒的時候
[00:06:54.000 --> 00:06:56.000]  我們應該怎樣做呢
[00:06:56.000 --> 00:06:59.000]  第一樣我們需要留意的是什麼呢
[00:06:59.000 --> 00:07:03.000]  第一樣當我們想到要作主的門徒的時候
[00:07:03.000 --> 00:07:07.000]  讓我們記得這是一個歷程
[00:07:07.000 --> 00:07:11.000]  而且可以說是一個循環不息的歷程
[00:07:11.000 --> 00:07:13.000]  就是說當我們來到去
[00:07:13.000 --> 00:07:14.000]  使人作門徒的時候
[00:07:14.000 --> 00:07:17.000]  我們是要不斷努力的
[00:07:17.000 --> 00:07:20.000]  不斷努力培育人成為門徒
[00:07:20.000 --> 00:07:22.000]  而且是不可以停
[00:07:22.000 --> 00:07:26.000]  不可以停頓的
[00:07:26.000 --> 00:07:28.000]  我們要一代接一代
[00:07:28.000 --> 00:07:30.000]  一個接一個
[00:07:30.000 --> 00:07:34.000]  然後使到產生一個門徒的培訓鏈
[00:07:34.000 --> 00:07:36.000]  出現在我們中間
[00:07:36.000 --> 00:07:39.000]  因為只要主還沒回來的時候
[00:07:39.000 --> 00:07:41.000]  我們的教會需要延續
[00:07:41.000 --> 00:07:43.000]  我們教會作為一個門徒的群體
[00:07:43.000 --> 00:07:46.000]  是需要一代一代的傳承下去
[00:07:46.000 --> 00:07:49.000]  問題就是我們是否繼續去培育很多人
[00:07:49.000 --> 00:07:51.000]  成為門徒
[00:07:51.000 --> 00:07:53.000]  這個就是最重要
[00:07:53.000 --> 00:07:54.000]  所以當我們一想
[00:07:54.000 --> 00:07:55.000]  使人作主的門徒的時候
[00:07:55.000 --> 00:07:58.000]  第一我們要有一個歷程觀
[00:07:58.000 --> 00:08:00.000]  是我們要不斷的為前面
[00:08:00.000 --> 00:08:02.000]  為將來來努力
[00:08:02.000 --> 00:08:03.000]  我們要付上的代價
[00:08:03.000 --> 00:08:08.000]  所努力的就是要使更多人成為門徒
[00:08:08.000 --> 00:08:10.000]  是一個歷程
[00:08:10.000 --> 00:08:14.000]  這個是需要我們牢牢的抓緊
[00:08:14.000 --> 00:08:16.000]  我不知道大家還記不記得
[00:08:16.000 --> 00:08:18.000]  在幾十年前都有一本書
[00:08:18.000 --> 00:08:24.000]  這本書的書名叫做《息息不斷的門徒訓練》
[00:08:24.000 --> 00:08:27.000]  《息息不斷的門徒訓練》
[00:08:27.000 --> 00:08:29.000]  這本書很有意思
[00:08:29.000 --> 00:08:31.000]  因為這本書只是告訴我們
[00:08:31.000 --> 00:08:35.000]  原來門訓是不斷需要努力的
[00:08:35.000 --> 00:08:37.000]  不要中斷
[00:08:37.000 --> 00:08:38.000]  一環扣一環
[00:08:38.000 --> 00:08:40.000]  如果你斷了的話
[00:08:40.000 --> 00:08:42.000]  慢慢我們就產生不到門徒
[00:08:42.000 --> 00:08:45.000]  是對教會有很大的影響
[00:08:45.000 --> 00:08:47.000]  因為教會是一個門徒的群體
[00:08:47.000 --> 00:08:50.000]  如果慢慢將來沒有了門徒的時候
[00:08:50.000 --> 00:08:52.000]  這個群體就會軟弱
[00:08:52.000 --> 00:08:54.000]  這個群體就會衰微
[00:08:54.000 --> 00:08:56.000]  這個群體就會乏力
[00:08:56.000 --> 00:08:59.000]  這個群體就不能夠為神好好的見證
[00:08:59.000 --> 00:09:01.000]  所以我們需要不斷的努力
[00:09:01.000 --> 00:09:03.000]  一環接一環
[00:09:03.000 --> 00:09:05.000]  來繼續推動門徒訓練
[00:09:05.000 --> 00:09:07.000]  我們自己要成為門徒
[00:09:07.000 --> 00:09:09.000]  我們又需要下一代成為門徒
[00:09:09.000 --> 00:09:11.000]  我們都盼望下一代再造就
[00:09:11.000 --> 00:09:13.000]  再下一代成為門徒
[00:09:13.000 --> 00:09:17.000]  讓我們的教會繼續成為門徒群體
[00:09:17.000 --> 00:09:19.000]  這個是需要我們好好想的
[00:09:19.000 --> 00:09:22.000]  而今天我們需要反思的就是
[00:09:22.000 --> 00:09:24.000]  我們有沒有這樣想的呢?
[00:09:24.000 --> 00:09:26.000]  我們有沒有這樣想呢?
[00:09:26.000 --> 00:09:28.000]  如果沒有的話
[00:09:28.000 --> 00:09:30.000]  我們的將來未必這麼理想
[00:09:30.000 --> 00:09:33.000]  我們的將來未必這麼強壯
[00:09:33.000 --> 00:09:37.000]  因為我們在造就門徒上面
[00:09:37.000 --> 00:09:40.000]  在門徒的訓練上面
[00:09:40.000 --> 00:09:41.000]  我們可能有欠缺
[00:09:41.000 --> 00:09:44.000]  所以這個是值得這樣去檢視
[00:09:44.000 --> 00:09:46.000]  我們今天教會所做的
[00:09:46.000 --> 00:09:49.000]  有沒有在這方面有些不足的地方
[00:09:49.000 --> 00:09:52.000]  所以這個求神來給我們有亮光
[00:09:52.000 --> 00:09:56.000]  給我們有勇氣去正視我們今天的問題
[00:09:56.000 --> 00:09:58.000]  讓我們記得一件事
[00:09:58.000 --> 00:09:59.000]  第一
[00:09:59.000 --> 00:10:02.000]  當我們想到門訓的時候
[00:10:02.000 --> 00:10:04.000]  造就門徒的時候
[00:10:04.000 --> 00:10:06.000]  讓我們想到是一個過程
[00:10:06.000 --> 00:10:09.000]  是一個長遠我們需要努力的
[00:10:09.000 --> 00:10:12.000]  漫長的,但是當我們願意為此付出的時候
[00:10:12.000 --> 00:10:17.000]  我們的門徒群體就能夠繼續在不同的年代裡面
[00:10:17.000 --> 00:10:18.000]  延續下去
[00:10:18.000 --> 00:10:22.000]  繼續為主作美好的見證
[00:10:22.000 --> 00:10:23.000]  如果不是
[00:10:23.000 --> 00:10:27.000]  走下坡往往就是從這裡開始
[00:10:27.000 --> 00:10:28.000]  所以
[00:10:28.000 --> 00:10:29.000]  投放資源
[00:10:29.000 --> 00:10:30.000]  投放精神
[00:10:30.000 --> 00:10:31.000]  投放禱告
[00:10:31.000 --> 00:10:34.000]  各樣擺上造就更多的門徒
[00:10:34.000 --> 00:10:37.000]  就好像在回應主在這裡的吩咐
[00:10:37.000 --> 00:10:39.000]  是不可或缺的事
[00:10:39.000 --> 00:10:42.000]  是一個很高的優先次序
[00:10:42.000 --> 00:10:44.000]  求主幫助我們
[00:10:44.000 --> 00:10:45.000]  這是第一方面
[00:10:45.000 --> 00:10:47.000]  我們彼此的勉勵和思想
[00:10:47.000 --> 00:10:49.000]  就著福音大使命
[00:10:49.000 --> 00:10:51.000]  但是我們還要想
[00:10:51.000 --> 00:10:53.000]  剛才講了這麼久
[00:10:53.000 --> 00:10:56.000]  或者上一講的時候
[00:10:56.000 --> 00:10:59.000]  都沒有很刻意的去多講
[00:10:59.000 --> 00:11:02.000]  關於造門徒究竟是怎麼樣
[00:11:02.000 --> 00:11:03.000]  是不是
[00:11:03.000 --> 00:11:05.000]  經常都說造主的門徒
[00:11:05.000 --> 00:11:08.000]  究竟造門徒是一個什麼的含義呢
[00:11:08.000 --> 00:11:11.000]  怎樣才能夠說這是一個門徒
[00:11:11.000 --> 00:11:13.000]  他怎樣
[00:11:13.000 --> 00:11:16.000]  我怎樣才能夠告訴大家
[00:11:16.000 --> 00:11:19.000]  我已經去到一個門徒的身份
[00:11:19.000 --> 00:11:20.000]  一個地位呢
[00:11:20.000 --> 00:11:21.000]  這個都是很重要
[00:11:21.000 --> 00:11:23.000]  免得我們沒有一個目標
[00:11:23.000 --> 00:11:25.000]  沒有一個聚焦點的時候
[00:11:25.000 --> 00:11:27.000]  我們做來做去都不知道去到哪裡
[00:11:27.000 --> 00:11:31.000]  所以很想和弟兄姊妹繼續的來分享多一樣
[00:11:31.000 --> 00:11:34.000]  就是當我們想造主的門徒的時候
[00:11:34.000 --> 00:11:39.000]  可以看到造門徒有什麼的特徵
[00:11:39.000 --> 00:11:42.000]  又或者說造門徒有什麼的記號
[00:11:42.000 --> 00:11:44.000]  有什麼的標誌
[00:11:44.000 --> 00:11:46.000]  英文就是marks
[00:11:46.000 --> 00:11:48.000]  有什麼的標誌
[00:11:48.000 --> 00:11:51.000]  在人在我生命裡面看到
[00:11:51.000 --> 00:11:53.000]  示範到的時候就覺得
[00:11:53.000 --> 00:11:54.000]  這個是門徒
[00:11:54.000 --> 00:11:55.000]  那個是門徒
[00:11:55.000 --> 00:11:56.000]  這個是耶穌基督的門徒
[00:11:56.000 --> 00:11:57.000]  那個都是
[00:11:57.000 --> 00:12:02.000]  我們就可以有些準則去評估一下
[00:12:02.000 --> 00:12:05.000]  也通過很多人的研究和努力的話
[00:12:05.000 --> 00:12:09.000]  我們大概可以有一個這樣的掌握
[00:12:09.000 --> 00:12:10.000]  造門徒呢
[00:12:10.000 --> 00:12:12.000]  或者說造基督的門徒
[00:12:12.000 --> 00:12:15.000]  基本上有五個的特徵
[00:12:15.000 --> 00:12:17.000]  五個的記號
[00:12:17.000 --> 00:12:18.000]  五個的標誌
[00:12:18.000 --> 00:12:22.000]  盼望我們都能夠每一個都有
[00:12:22.000 --> 00:12:23.000]  你和我都有
[00:12:23.000 --> 00:12:24.000]  那就是最理想
[00:12:24.000 --> 00:12:25.000]  好了
[00:12:25.000 --> 00:12:26.000]  第一
[00:12:26.000 --> 00:12:27.000]  是什麼呢
[00:12:27.000 --> 00:12:30.000]  造門徒第一個的特徵
[00:12:30.000 --> 00:12:34.000]  就是他是信徒
[00:12:34.000 --> 00:12:37.000]  我相信我們中間應該有很多是
[00:12:37.000 --> 00:12:40.000]  這個是入門來的
[00:12:40.000 --> 00:12:41.000]  你不是信徒
[00:12:41.000 --> 00:12:43.000]  你不可以說是耶穌基督的門徒
[00:12:43.000 --> 00:12:45.000]  因為作為耶穌基督的門徒
[00:12:45.000 --> 00:12:46.000]  第一個就是說
[00:12:46.000 --> 00:12:49.000]  我是信耶穌的人
[00:12:49.000 --> 00:12:52.000]  就是我信耶穌是我的救主
[00:12:52.000 --> 00:12:53.000]  我曾經在罪惡中
[00:12:53.000 --> 00:12:54.000]  我很多罪孽、罪疚
[00:12:54.000 --> 00:12:56.000]  但是耶穌基督在十誡上面
[00:12:56.000 --> 00:12:58.000]  為我的罪擔當罪孽
[00:12:58.000 --> 00:13:00.000]  除去我們的罪流出補血
[00:13:00.000 --> 00:13:01.000]  赦免我
[00:13:01.000 --> 00:13:02.000]  我悔改
[00:13:02.000 --> 00:13:03.000]  我歸向祂
[00:13:03.000 --> 00:13:04.000]  我是有這個經歷的
[00:13:04.000 --> 00:13:06.000]  我是真的有這個體見的
[00:13:06.000 --> 00:13:09.000]  我是知道靠我自己的罪污是除不掉
[00:13:09.000 --> 00:13:10.000]  但是靠著耶穌基督
[00:13:10.000 --> 00:13:12.000]  我們就罪得赦免
[00:13:12.000 --> 00:13:15.000]  我們就有上帝給我們的生命
[00:13:15.000 --> 00:13:16.000]  我信
[00:13:16.000 --> 00:13:17.000]  我悔改
[00:13:17.000 --> 00:13:18.000]  我不靠自己
[00:13:18.000 --> 00:13:20.000]  我是靠上帝
[00:13:20.000 --> 00:13:21.000]  靠耶穌基督
[00:13:21.000 --> 00:13:23.000]  祂是我救主
[00:13:23.000 --> 00:13:24.000]  這個很重要
[00:13:24.000 --> 00:13:26.000]  如果你沒有真的相信耶穌
[00:13:26.000 --> 00:13:29.000]  讓我們真的好好去認真的反思
[00:13:29.000 --> 00:13:32.000]  只是有個表面的稱謂是信徒
[00:13:32.000 --> 00:13:34.000]  是信徒或者是基督徒
[00:13:34.000 --> 00:13:37.000]  但是你沒有真誠的相信悔改的話
[00:13:37.000 --> 00:13:39.000]  很恐怕在上帝面前
[00:13:39.000 --> 00:13:41.000]  我們真的沒有什麼地位可以站立
[00:13:41.000 --> 00:13:43.000]  但是我們感恩
[00:13:43.000 --> 00:13:45.000]  因為有耶穌拯救
[00:13:45.000 --> 00:13:46.000]  我們明白福音
[00:13:46.000 --> 00:13:47.000]  我們明白真理
[00:13:47.000 --> 00:13:49.000]  明白神的恩典的時候
[00:13:49.000 --> 00:13:52.000]  我們就是真心誠意的相信
[00:13:52.000 --> 00:13:53.000]  所以每一個弟兄姊妹
[00:13:53.000 --> 00:13:55.000]  你是可以告訴別人
[00:13:55.000 --> 00:13:56.000]  我是怎麼信耶穌的
[00:13:56.000 --> 00:13:57.000]  對不對?
[00:13:57.000 --> 00:13:59.000]  你不是無緣無故的
[00:13:59.000 --> 00:14:01.000]  是上帝一直引導你
[00:14:01.000 --> 00:14:02.000]  看到自己
[00:14:02.000 --> 00:14:04.000]  然後我們覺得不足
[00:14:04.000 --> 00:14:05.000]  我們不足
[00:14:05.000 --> 00:14:06.000]  我們依靠上帝
[00:14:06.000 --> 00:14:08.000]  將豐富賜給我們
[00:14:08.000 --> 00:14:10.000]  將人生意義賜給我們
[00:14:10.000 --> 00:14:12.000]  沒有耶穌的人生是沒有意義的
[00:14:12.000 --> 00:14:14.000]  是荒失失的
[00:14:14.000 --> 00:14:15.000]  是忐忑不安的
[00:14:15.000 --> 00:14:16.000]  但是有主的話
[00:14:16.000 --> 00:14:18.000]  你整個人的生命都改變了
[00:14:18.000 --> 00:14:20.000]  祂是我的救主
[00:14:20.000 --> 00:14:22.000]  所以門徒第一樣就是
[00:14:22.000 --> 00:14:26.000]  一個信徒真誠的相信
[00:14:26.000 --> 00:14:28.000]  弟兄姊妹
[00:14:28.000 --> 00:14:29.000]  2018年對我來說
[00:14:29.000 --> 00:14:32.000]  是一個值得我紀念的
[00:14:32.000 --> 00:14:34.000]  為什麼呢?
[00:14:34.000 --> 00:14:39.000]  因為2018年是我信主的40年
[00:14:39.000 --> 00:14:43.000]  我是1978年底左右
[00:14:43.000 --> 00:14:44.000]  經歷主的心恩
[00:14:44.000 --> 00:14:45.000]  所以現在邁向年底
[00:14:45.000 --> 00:14:47.000]  是我差不多足足40年的時候
[00:14:47.000 --> 00:14:50.000]  我很珍惜40年
[00:14:50.000 --> 00:14:53.000]  我還是很容易回到我信主的經歷
[00:14:53.000 --> 00:14:55.000]  上帝怎樣去改變我的生命
[00:14:55.000 --> 00:14:58.000]  甚至要我踏上傳道人的道路
[00:14:58.000 --> 00:14:59.000]  我都沒有辦法想像
[00:14:59.000 --> 00:15:01.000]  到今天我都沒有辦法想像
[00:15:01.000 --> 00:15:03.000]  上帝為什麼你會這樣
[00:15:03.000 --> 00:15:05.000]  但是我願意回應
[00:15:05.000 --> 00:15:06.000]  祂拯救我
[00:15:06.000 --> 00:15:07.000]  祂呼召我
[00:15:07.000 --> 00:15:09.000]  我就為主擺上
[00:15:09.000 --> 00:15:12.000]  我是真心悔改信耶穌
[00:15:12.000 --> 00:15:14.000]  這個是第一樣
[00:15:14.000 --> 00:15:15.000]  作為基督的門徒
[00:15:15.000 --> 00:15:17.000]  一定要從這裡開始
[00:15:17.000 --> 00:15:18.000]  如果沒有這裡的時候
[00:15:18.000 --> 00:15:20.000]  你亂說自己是信徒
[00:15:20.000 --> 00:15:22.000]  是基督徒是沒有意思的
[00:15:22.000 --> 00:15:24.000]  真正的信徒
[00:15:24.000 --> 00:15:25.000]  真正的信徒
[00:15:25.000 --> 00:15:26.000]  是真心誠意
[00:15:26.000 --> 00:15:27.000]  信耶穌
[00:15:27.000 --> 00:15:29.000]  成為了門徒的第一步
[00:15:29.000 --> 00:15:31.000]  這是第一個標誌
[00:15:31.000 --> 00:15:32.000]  但不只是這樣
[00:15:32.000 --> 00:15:33.000]  還有一個標誌
[00:15:33.000 --> 00:15:34.000]  第二個標誌
[00:15:34.000 --> 00:15:35.000]  第二個特徵
[00:15:35.000 --> 00:15:36.000]  就是所有的門徒
[00:15:36.000 --> 00:15:40.000]  都是耶穌基督的跟隨者
[00:15:40.000 --> 00:15:42.000]  很重要的
[00:15:42.000 --> 00:15:43.000]  不是說信完就算了
[00:15:43.000 --> 00:15:45.000]  那我就再過自己的生活
[00:15:45.000 --> 00:15:46.000]  再喜歡怎樣就怎樣
[00:15:46.000 --> 00:15:48.000]  再按著這個時代
[00:15:48.000 --> 00:15:50.000]  世界的價值觀來活著
[00:15:50.000 --> 00:15:51.000]  信完就放在一邊
[00:15:51.000 --> 00:15:53.000]  或者只是要來點綴一下
[00:15:53.000 --> 00:15:54.000]  有空就灑一點點
[00:15:54.000 --> 00:15:55.000]  一些宗教的味道在我身上
[00:15:55.000 --> 00:15:56.000]  不是
[00:15:56.000 --> 00:15:57.000]  我們信了主之後
[00:15:57.000 --> 00:16:00.000]  我們是跟隨耶穌基督
[00:16:00.000 --> 00:16:02.000]  我們以主的心意為依歸
[00:16:02.000 --> 00:16:04.000]  我們以祂的教導
[00:16:04.000 --> 00:16:06.000]  來成為我們的一個參考
[00:16:06.000 --> 00:16:07.000]  一個準則
[00:16:07.000 --> 00:16:09.000]  耶穌的生命裡面
[00:16:09.000 --> 00:16:11.000]  所示範出來的東西
[00:16:11.000 --> 00:16:13.000]  我們願意去學校去跟隨
[00:16:13.000 --> 00:16:16.000]  我們願意向主學習
[00:16:16.000 --> 00:16:17.000]  所以我們看聖經
[00:16:17.000 --> 00:16:19.000]  看到主耶穌怎樣去活出來
[00:16:19.000 --> 00:16:20.000]  怎樣去祈禱
[00:16:20.000 --> 00:16:21.000]  怎樣去親近父神
