
[00:00:00.000 --> 00:00:03.400]  教會生活是非常美麗的一個圖畫。
[00:09:29.000 --> 00:09:32.000]  怎麼樣產生這個恢復的世公,
[00:09:32.000 --> 00:09:34.000]  是從一個字開始,
[00:09:34.000 --> 00:09:35.000]  看見。
[00:09:35.000 --> 00:09:37.000]  請看第六章的第一節。
[00:09:37.000 --> 00:09:42.000]  弟兄們,若有人偶然被過犯所慎,
[00:09:42.000 --> 00:09:44.000]  這個偶然過犯的意思,
[00:09:44.000 --> 00:09:49.000]  就是一個人行路不小心,前面有一個小的石頭,
[00:09:49.000 --> 00:09:52.000]  不小心碰撞了,結果跌倒的意思。
[00:09:52.000 --> 00:09:56.000]  所以意思就是說,在俗齡成長的裡面,
[00:09:56.000 --> 00:09:59.000]  你跟我都不是超級的罪人。
[00:09:59.000 --> 00:10:03.000]  我們有些時候因做壓力,因做迷糊,
[00:10:03.000 --> 00:10:06.000]  因做思迷,因做心裡面的衝動,
[00:10:06.000 --> 00:10:08.000]  我們都會跌倒。
[00:10:08.000 --> 00:10:11.000]  偶然跌倒的弟兄,我們怎麼樣看待?
[00:10:11.000 --> 00:10:15.000]  你們俗齡的人,請看,誰是俗齡的人?
[00:10:15.000 --> 00:10:17.000]  聖經沒有講俗齡的人是誰,
[00:10:17.000 --> 00:10:20.000]  但是肯定當中不是講教會當中的長老、
[00:10:20.000 --> 00:10:22.000]  執事跟傳導人,
[00:10:22.000 --> 00:10:25.000]  是講到共同體當中的弟兄姊妹。
[00:10:25.000 --> 00:10:28.000]  原來當你過一個共同體的生活,
[00:10:28.000 --> 00:10:30.000]  過教會的生活的裡面,
[00:10:30.000 --> 00:10:32.000]  當你走在成生的生活裡面,
[00:10:32.000 --> 00:10:38.000]  你自然會發覺在旁的弟兄姊妹的俗齡光景是怎麼樣。
[00:10:38.000 --> 00:10:42.000]  所以恢復的施工不是透過牧師來做的,
[00:10:42.000 --> 00:10:45.000]  一個和好的施工不是透過牧師傳導人來做的,
[00:10:45.000 --> 00:10:48.000]  沒錯,神可以給他們有這個職分來做,
[00:10:48.000 --> 00:10:52.000]  但是這個責任總歸還放在教會的弟兄姊妹裡面。
[00:10:52.000 --> 00:10:55.000]  當你的生命迴轉了,建造的時候,
[00:10:55.000 --> 00:10:59.000]  難道你不曉得你的配偶的俗齡光景是怎麼樣嗎?
[00:10:59.000 --> 00:11:04.000]  難道你不能夠說明你的小孩子今天有沒有靈修嗎?
[00:11:04.000 --> 00:11:06.000]  當你進入到一個教會的團體的裡面,
[00:11:06.000 --> 00:11:10.000]  你會發現到因著主耶穌給我們親密的關係,
[00:11:10.000 --> 00:11:15.000]  你自然在成長的當中就看到弟兄姊妹的需要跟軟弱。
[00:11:15.000 --> 00:11:17.000]  哈利路亞,感謝主。
[00:11:17.000 --> 00:11:19.000]  這個是教會的美麗。
[00:11:19.000 --> 00:11:23.000]  今天因為我們有這種成長的心智,
[00:11:23.000 --> 00:11:29.000]  就自然地看見一個自己失落的這種痛苦。
[00:11:29.000 --> 00:11:31.000]  往往很多時候,
[00:11:31.000 --> 00:11:36.000]  神先準備了我們學這個從敗壞,
[00:11:36.000 --> 00:11:40.000]  從實喪到和好恢復了以後,
[00:11:40.000 --> 00:11:46.000]  我們就很清楚認出一個弟兄姊妹的軟弱。
[00:11:46.000 --> 00:11:50.000]  有些時候神就讓我們先經歷到這些的處境,
[00:11:50.000 --> 00:11:54.000]  讓我們以後可以栽培培育周圍的人,
[00:11:54.000 --> 00:11:59.000]  能夠渡過我們生活當中曾經經過的事情。
[00:11:59.000 --> 00:12:06.000]  這個人叫做俗靈是因為他看見了神的標準,
[00:12:06.000 --> 00:12:09.000]  這個人俗靈不是因為地位,
[00:12:09.000 --> 00:12:15.000]  這個人俗靈是因為他也曾經經過自己的患難。
[00:12:15.000 --> 00:12:20.000]  一個恢復世功的人不僅僅能夠看見一個肢體的失落,
[00:12:20.000 --> 00:12:24.000]  他也了解人的軟弱。
[00:12:24.000 --> 00:12:29.000]  很多時候當我們看到一個人要被挽回的時候,
[00:12:29.000 --> 00:12:33.000]  其實不是我們眼睛看得不清楚,
[00:12:33.000 --> 00:12:39.000]  乃是我們不肯承認原來我們也曾有這種軟弱。
[00:12:39.000 --> 00:12:41.000]  我不知道大家有沒有一種的體會,
[00:12:41.000 --> 00:12:43.000]  就是當你經過一個事情,
[00:12:43.000 --> 00:12:45.000]  你真的處理了以後,
[00:12:45.000 --> 00:12:47.000]  你就能夠放下了自己,
[00:12:47.000 --> 00:12:50.000]  把你的經驗分享給別的人,
[00:12:50.000 --> 00:12:55.000]  讓這個人能夠在當中得到了鼓勵跟幫助。
[00:12:55.000 --> 00:12:58.000]  若是你的生命當中有一些事情沒有處理,
[00:12:58.000 --> 00:12:59.000]  沒有解決,
[00:12:59.000 --> 00:13:04.000]  你是沒有辦法幫助另外一個人走過這個死硬的幽谷。
[00:13:04.000 --> 00:13:08.000]  你曾經經過沒有工作等待的時候,
[00:13:08.000 --> 00:13:11.000]  你看到一個弟兄正在等待軟弱,
[00:13:11.000 --> 00:13:13.000]  開始懷疑神,
[00:13:13.000 --> 00:13:15.000]  開始在當中不來教會的時候,
[00:13:15.000 --> 00:13:18.000]  你就有一份的看見,
[00:13:18.000 --> 00:13:22.000]  你知道你那個時候也曾經是這樣子。
[00:13:22.000 --> 00:13:26.000]  遇到一個不順利的事情就容易退後,
[00:13:26.000 --> 00:13:28.000]  沒有看見神的心識,
[00:13:28.000 --> 00:13:33.000]  很容易在當中不願意走在這個信仰的道路當中繼續的成長。
[00:13:33.000 --> 00:13:35.000]  你看到了,你經歷過了,
[00:13:35.000 --> 00:13:36.000]  就在那個時候,
[00:13:36.000 --> 00:13:39.000]  你就會帶來一個溫柔的心,
[00:13:39.000 --> 00:13:42.000]  還回一個弟兄。
[00:13:42.000 --> 00:13:44.000]  你經歷過,
[00:13:44.000 --> 00:13:47.000]  你就不用指責的方法來看一個人的軟弱。
[00:13:47.000 --> 00:13:50.000]  今天有很多的教會,
[00:13:50.000 --> 00:13:53.000]  強調了我們所謂的俗靈,
[00:13:53.000 --> 00:13:56.000]  俗靈人當中的這個剛常,
[00:13:56.000 --> 00:13:58.000]  其實很多時候我們也錯解,
[00:13:58.000 --> 00:14:00.000]  在純正生活當中,
[00:14:00.000 --> 00:14:03.000]  你不是Superman,
[00:14:03.000 --> 00:14:06.000]  牧師也不是Superman。
[00:14:06.000 --> 00:14:08.000]  你的太太你看,
[00:14:08.000 --> 00:14:10.000]  她俗靈的光景很好,
[00:14:10.000 --> 00:14:12.000]  但是跌倒就是跌倒,
[00:14:12.000 --> 00:14:14.000]  軟弱就是軟弱,
[00:14:14.000 --> 00:14:16.000]  埋怨就是埋怨。
[00:14:16.000 --> 00:14:18.000]  你跟我都是一樣。
[00:14:18.000 --> 00:14:21.000]  這是因為我們在生命當中有這種的遭遇,
[00:14:21.000 --> 00:14:26.000]  我們才發現我們不會用一個嘗試的方法,
[00:14:26.000 --> 00:14:28.000]  堅持自己的方法,
[00:14:28.000 --> 00:14:33.000]  來幫助一個的肢體被挽回在神的裡面。
[00:14:33.000 --> 00:14:35.000]  什麼叫做挽回?
[00:14:35.000 --> 00:14:37.000]  這個字有兩個意思,
[00:14:37.000 --> 00:14:39.000]  一個意思就是說,
[00:14:39.000 --> 00:14:41.000]  一個漁夫殺網,
[00:14:41.000 --> 00:14:43.000]  把這個魚帶回來的時候,
[00:14:43.000 --> 00:14:47.000]  夫人發現這個網有個洞,
[00:14:47.000 --> 00:14:50.000]  所以為了要這個網以後可以打魚,
[00:14:50.000 --> 00:14:54.000]  所以決意要把這個網收回來,
[00:14:54.000 --> 00:14:59.000]  在當中把漏的、破的地方把它補起來,
[00:14:59.000 --> 00:15:01.000]  讓它下一次殺網的時候可以打魚,
[00:15:01.000 --> 00:15:03.000]  這個是第一個意思。
[00:15:03.000 --> 00:15:05.000]  第二個意思,挽回的意思,
[00:15:05.000 --> 00:15:08.000]  就是一個骨科醫生看到一個人,
[00:15:08.000 --> 00:15:11.000]  他因為走動不小心意外,
[00:15:11.000 --> 00:15:15.000]  那骨頭脫離了他應該有的位置,
[00:15:15.000 --> 00:15:17.000]  產生了腫痛,
[00:15:17.000 --> 00:15:19.000]  這個骨科醫生就說好,
[00:15:19.000 --> 00:15:21.000]  我來醫治你,
[00:15:21.000 --> 00:15:24.000]  就把他這個人在換處,
[00:15:24.000 --> 00:15:26.000]  那個失去能力的地方,
[00:15:26.000 --> 00:15:28.000]  把他放回原位,
[00:15:28.000 --> 00:15:30.000]  讓他今天的手可以舉起來,
[00:15:30.000 --> 00:15:33.000]  讓他的活動可以正常化,
[00:15:33.000 --> 00:15:34.000]  這個的意思。
[00:15:34.000 --> 00:15:37.000]  所以挽回的意思不是行為的改變,
[00:15:37.000 --> 00:15:39.000]  不是簽一個字,
[00:15:39.000 --> 00:15:42.000]  乃是他這個人能夠挽回,
[00:15:42.000 --> 00:15:43.000]  被帶回去,
[00:15:43.000 --> 00:15:47.000]  主要給他這種榮耀的生活裡面。
[00:15:47.000 --> 00:15:51.000]  每個人都經過婚姻的困難,
[00:15:51.000 --> 00:15:55.000]  每個人都經過教養小孩子的困難,
[00:15:55.000 --> 00:15:58.000]  若是婚姻說解決了,
[00:15:58.000 --> 00:15:59.000]  但是當中沒有傷害,
[00:15:59.000 --> 00:16:03.000]  沒有活出婚姻生活當中的美麗的話,
[00:16:03.000 --> 00:16:05.000]  這不算是挽回。
[00:16:05.000 --> 00:16:06.000]  若是小孩子說,
[00:16:06.000 --> 00:16:08.000]  爸爸你講一個條件我去做,
[00:16:08.000 --> 00:16:11.000]  但是我不會遵行你的心意,
[00:16:11.000 --> 00:16:13.000]  來做滿足你的事情,
[00:16:13.000 --> 00:16:16.000]  這個也不是挽回的工作。
[00:16:16.000 --> 00:16:17.000]  親愛的弟兄姊妹,
[00:16:17.000 --> 00:16:19.000]  我們先要看見,
[00:16:19.000 --> 00:16:21.000]  我們先有體會,
[00:16:21.000 --> 00:16:23.000]  才能夠用溫柔的心,
[00:16:23.000 --> 00:16:25.000]  把弟兄,
[00:16:25.000 --> 00:16:28.000]  軟弱的弟兄帶回來。
[00:16:28.000 --> 00:16:32.000]  我相信在教會美麗的地方就在這裡。
[00:16:32.000 --> 00:16:36.000]  今天不是因為我的堅固來到教會,
[00:16:36.000 --> 00:16:39.000]  今天也不是因為你的軟弱,
[00:16:39.000 --> 00:16:40.000]  你不能來教會。
[00:16:40.000 --> 00:16:42.000]  我們在主家的裡面,
[00:16:42.000 --> 00:16:45.000]  我們走過產生的共同體,
[00:16:45.000 --> 00:16:47.000]  這種生活的美麗就是,
[00:16:47.000 --> 00:16:50.000]  你跟我都有一樣的遭遇,
[00:16:50.000 --> 00:16:53.000]  只不過時間不一樣。
[00:16:53.000 --> 00:16:56.000]  有些人小的時候就對付學氣,
[00:16:56.000 --> 00:16:59.000]  所以錢財對他沒有什麼影響。
[00:16:59.000 --> 00:17:01.000]  有一些到晚年在投資的時候,
[00:17:01.000 --> 00:17:03.000]  才對付這個問題。
[00:17:03.000 --> 00:17:05.000]  有一些從小的時候就曉得,
[00:17:05.000 --> 00:17:08.000]  整體的思維觀是很重要的。
[00:17:08.000 --> 00:17:10.000]  有一些人到了老年,
[00:17:10.000 --> 00:17:11.000]  老人退休了以後,
[00:17:11.000 --> 00:17:14.000]  要跟兒女住或者師父住的時候,
[00:17:14.000 --> 00:17:18.000]  發覺到原來要用整個家庭來看生活的時候,
[00:17:18.000 --> 00:17:20.000]  在那個時候才去適應。
[00:17:20.000 --> 00:17:22.000]  每個人所走動的不一樣。
[00:17:22.000 --> 00:17:24.000]  這裡特別的講到,
[00:17:24.000 --> 00:17:28.000]  就是因為我們生活當中有許多軟弱,
[00:17:28.000 --> 00:17:32.000]  這些軟弱帶來的俗齡當中的一個困境。
[00:17:32.000 --> 00:17:34.000]  我們有些時候也都知道,
[00:17:34.000 --> 00:17:37.000]  不是因為有工作的危機,
[00:17:37.000 --> 00:17:40.000]  我們有工作的危機,
[00:17:40.000 --> 00:17:42.000]  我們就用一個人的方法來解決,
[00:17:42.000 --> 00:17:44.000]  工作的危機帶來俗齡的危機。
[00:17:44.000 --> 00:17:46.000]  同樣的,夫婦之間有矛盾的時候,
[00:17:46.000 --> 00:17:49.000]  矛盾不是單一的危機,
[00:17:49.000 --> 00:17:52.000]  矛盾帶來俗齡的危機更大。
[00:17:52.000 --> 00:17:53.000]  比方說,
[00:17:53.000 --> 00:17:55.000]  鷹座跟配偶當中有衝突,
[00:17:55.000 --> 00:17:57.000]  不來教會,有沒有?
[00:17:57.000 --> 00:18:00.000]  鷹座小孩子與他有衝突,
[00:18:00.000 --> 00:18:02.000]  小孩子不來教會,有沒有?有。
[00:18:02.000 --> 00:18:04.000]  我們都曉得這個情況。
[00:18:04.000 --> 00:18:06.000]  在主的家裡面,
[00:18:06.000 --> 00:18:08.000]  我們要經歷到共同體的美麗。
[00:18:08.000 --> 00:18:09.000]  所以,
[00:18:09.000 --> 00:18:12.000]  加拿大的書信不是寫給一個教會,
[00:18:12.000 --> 00:18:15.000]  是寫給加拿大當中的信徒們,
[00:18:15.000 --> 00:18:16.000]  讓他們能明白,
[00:18:16.000 --> 00:18:18.000]  在神聖的生活當中,
[00:18:18.000 --> 00:18:21.000]  當我們願意因性稱義,
[00:18:21.000 --> 00:18:24.000]  當我們拒絕律法被我們的困所,
[00:18:24.000 --> 00:18:26.000]  當我們願意遵行神的律,
[00:18:26.000 --> 00:18:28.000]  來過生活的時候,
[00:18:28.000 --> 00:18:30.000]  仍然我們會要跌倒的時候。
[00:18:30.000 --> 00:18:32.000]  但是感謝讚美主,
[00:18:32.000 --> 00:18:33.000]  神給我們有共同體,
[00:18:33.000 --> 00:18:34.000]  來扶持我們,
[00:18:34.000 --> 00:18:35.000]  兼顧我們。
[00:18:35.000 --> 00:18:36.000]  第二個,
[00:18:36.000 --> 00:18:38.000]  符合的進行,
[00:18:38.000 --> 00:18:40.000]  就需要背負。
[00:18:40.000 --> 00:18:43.000]  在六章的第二節跟第六節,
[00:18:43.000 --> 00:18:48.000]  有兩個經文好像是不能夠融合起來。
[00:18:48.000 --> 00:18:51.000]  第六章第二節說,
[00:18:51.000 --> 00:18:53.000]  你們個人的重擔,
[00:18:53.000 --> 00:18:55.000]  我們要互相的擔當。
[00:18:55.000 --> 00:18:57.000]  後來第五節說,
[00:18:57.000 --> 00:19:00.000]  因為個人必擔當自己的擔子。
[00:19:00.000 --> 00:19:04.000]  到底為什麼保羅會在這個時候有這種的感動,
[00:19:04.000 --> 00:19:08.000]  把兩句說話好像變成了一個矛盾的說法呢?
[00:19:08.000 --> 00:19:10.000]  其實小心的來看,
[00:19:10.000 --> 00:19:12.000]  你就曉得當中沒有矛盾。
[00:19:12.000 --> 00:19:15.000]  第六章的第二節講到個人的重擔,
[00:19:15.000 --> 00:19:19.000]  這個字的原意就是沉重的意思,
[00:19:19.000 --> 00:19:21.000]  當中沒有說是什麼。
[00:19:21.000 --> 00:19:24.000]  在舊約新約裡面翻成重擔這個字,
[00:19:24.000 --> 00:19:26.000]  翻成了很多不同的字眼,
[00:19:26.000 --> 00:19:29.000]  大概有十一種的翻譯方法,
[00:19:29.000 --> 00:19:31.000]  這個擔子這個字。
[00:19:31.000 --> 00:19:33.000]  有些翻成為憂傷,
[00:19:33.000 --> 00:19:35.000]  有些翻成絕望,
[00:19:35.000 --> 00:19:42.000]  有些翻成為拒絕。
[00:19:42.000 --> 00:19:46.000]  所以第六章第二節用了沉重這個字,
[00:19:46.000 --> 00:19:49.000]  來代表了基督徒在生命的裡面,
[00:19:49.000 --> 00:19:54.000]  原來我們都有共通的重擔。
[00:19:54.000 --> 00:19:56.000]  你有憂愁的時候,
[00:19:56.000 --> 00:19:59.000]  你有被拒絕的時候,
[00:19:59.000 --> 00:20:01.000]  你有失迷的時候,
[00:20:01.000 --> 00:20:03.000]  你有痛苦的時候,
[00:20:03.000 --> 00:20:06.000]  原來這些的重擔我們學在共同體的當中,
