
[00:00:00.000 --> 00:00:02.000]  就是講到大衛逃亡
[00:04:22.640 --> 00:04:25.640]  我記得我請了張堅廷去港建政
[00:04:25.640 --> 00:04:27.640]  Eternity 帶他去唱歌
[00:04:27.640 --> 00:04:28.640]  那時候是七點半
[00:04:28.640 --> 00:04:30.640]  誰知道有人走下來就在那裡搗亂
[00:04:30.640 --> 00:04:32.640]  有個男人很生氣
[00:04:32.640 --> 00:04:34.640]  掃住了我怎麼睡覺
[00:04:34.640 --> 00:04:36.640]  誰是負責人
[00:04:36.640 --> 00:04:39.640]  我那時候已經站在一旁了
[00:04:39.640 --> 00:04:41.640]  那些人就指我是負責人
[00:04:41.640 --> 00:04:43.640]  他立刻出來罵我 我不用睡覺
[00:04:43.640 --> 00:04:46.640]  我心想晚上才七點半
[00:04:46.640 --> 00:04:48.640]  這麼早睡覺 難道你又有病嗎
[00:04:48.640 --> 00:04:50.640]  但嘴巴當然不會說出來
[00:04:50.640 --> 00:04:51.640]  對不起 對不起 對不起
[00:04:51.640 --> 00:04:55.640]  其實我們已經申請了許可證
[00:04:55.640 --> 00:04:57.640]  還有我們螢幕上的分配
[00:04:57.640 --> 00:05:00.640]  他這樣罵我 但我息事寧人
[00:05:00.640 --> 00:05:02.640]  不好意思 不好意思
[00:05:02.640 --> 00:05:03.640]  他也沒有回應
[00:05:03.640 --> 00:05:05.640]  我看看我一會兒關小聲一點
[00:05:05.640 --> 00:05:06.640]  沒問題的
[00:05:06.640 --> 00:05:08.640]  接著他走的時候
[00:05:08.640 --> 00:05:10.640]  他就再說一句髒話
[00:05:10.640 --> 00:05:13.640]  來什麼街
[00:05:13.640 --> 00:05:15.640]  我那次真的被姓寧
[00:05:15.640 --> 00:05:18.640]  尼泰去掌管著我
[00:05:18.640 --> 00:05:20.640]  我怎麼去回應呢
[00:05:20.640 --> 00:05:21.640]  我很快就說
[00:05:21.640 --> 00:05:23.640]  好啊 好啊 我肯甘服了
[00:05:23.640 --> 00:05:25.640]  他真的呆了
[00:05:25.640 --> 00:05:26.640]  他沒想過這樣說
[00:05:26.640 --> 00:05:28.640]  神經病 那他就走了
[00:05:28.640 --> 00:05:29.640]  你留意到
[00:05:29.640 --> 00:05:30.640]  原來當你回答
[00:05:30.640 --> 00:05:32.640]  又何時路消退 是不是
[00:05:32.640 --> 00:05:34.640]  好了 在衝突之中
[00:05:34.640 --> 00:05:36.640]  如果有一個異人
[00:05:36.640 --> 00:05:38.640]  尼泰去幫忙
[00:05:38.640 --> 00:05:39.640]  尼泰去做調停
[00:05:39.640 --> 00:05:41.640]  或者不是幫到忙
[00:05:41.640 --> 00:05:43.640]  但是能夠找到人幫忙
[00:05:43.640 --> 00:05:44.640]  就好像《恩家愛索》
[00:05:44.640 --> 00:05:45.640]  體驗經文裡面
[00:05:45.640 --> 00:05:47.640]  有個僕人 我不知道他的名字
[00:05:47.640 --> 00:05:48.640]  但是能夠扭轉逆勢
[00:05:48.640 --> 00:05:50.640]  這個僕人是很重要的
[00:05:50.640 --> 00:05:54.640]  可以平息紛爭 是很好的
[00:05:54.640 --> 00:05:56.640]  今天我們在這張聖經裡面
[00:05:56.640 --> 00:05:58.640]  就會看一下怎麼樣
[00:05:58.640 --> 00:06:01.640]  將一個人的怒氣平息
[00:06:01.640 --> 00:06:03.640]  好了 我先看看背景
[00:06:03.640 --> 00:06:05.640]  當時有人叫拿拔
[00:06:05.640 --> 00:06:08.640]  這個拿拔不單單是財主
[00:06:08.640 --> 00:06:09.640]  很有錢
[00:06:09.640 --> 00:06:11.640]  更加是由大地裡面
[00:06:11.640 --> 00:06:15.640]  那個南部希伯倫地區裡面的統治者
[00:06:15.640 --> 00:06:17.640]  是當地的王
[00:06:17.640 --> 00:06:18.640]  就是土皇帝
[00:06:18.640 --> 00:06:21.640]  好了 這個拿拔是一個怎麼樣的人呢
[00:06:21.640 --> 00:06:23.640]  我們看看
[00:06:23.640 --> 00:06:26.640]  《聖保爾基上》第25章
[00:06:26.640 --> 00:06:28.640]  第二 第三兩節
[00:06:28.640 --> 00:06:30.640]  在馬雲有一個人
[00:06:30.640 --> 00:06:32.640]  他的產業在加密
[00:06:32.640 --> 00:06:34.640]  是一個大富戶
[00:06:34.640 --> 00:06:35.640]  有三千綿羊
[00:06:35.640 --> 00:06:37.640]  一千山羊
[00:06:37.640 --> 00:06:39.640]  他正在加密剪羊毛
[00:06:39.640 --> 00:06:41.640]  那人名叫拿拔
[00:06:41.640 --> 00:06:43.640]  是加勒族的人
[00:06:43.640 --> 00:06:45.640]  他的妻名叫阿比蓋
[00:06:45.640 --> 00:06:47.640]  是聰明俊美的婦人
[00:06:47.640 --> 00:06:50.640]  拿拔為人干迫通惡
[00:06:50.640 --> 00:06:53.640]  要留意到馬雲就不像現在國內
[00:06:53.640 --> 00:06:55.640]  馬雲是一個地方來的
[00:06:55.640 --> 00:06:57.640]  他的產業就在加密
[00:06:57.640 --> 00:06:58.640]  大富戶
[00:06:58.640 --> 00:06:59.640]  你想想有三千綿羊
[00:06:59.640 --> 00:07:01.640]  一千山羊
[00:07:01.640 --> 00:07:04.640]  現在他們剛剛就在加密這個地方裡面
[00:07:04.640 --> 00:07:05.640]  來剪羊毛
[00:07:05.640 --> 00:07:07.640]  就是說他住的地方
[00:07:07.640 --> 00:07:10.640]  和他養羊的地方一段距離
[00:07:10.640 --> 00:07:13.640]  你留意到拿拔是加勒族的人
[00:07:13.640 --> 00:07:15.640]  但是很奇怪
[00:07:15.640 --> 00:07:17.640]  他的妻子叫阿比蓋
[00:07:17.640 --> 00:07:18.640]  是什麼呢
[00:07:18.640 --> 00:07:20.640]  是聰明俊美
[00:07:20.640 --> 00:07:21.640]  就是很漂亮
[00:07:21.640 --> 00:07:22.640]  很有智慧
[00:07:22.640 --> 00:07:24.640]  但是拿拔是怎麼樣
[00:07:24.640 --> 00:07:26.640]  為人干迫通惡
[00:07:26.640 --> 00:07:28.640]  一個很有勢力
[00:07:28.640 --> 00:07:29.640]  很有錢的人
[00:07:29.640 --> 00:07:31.640]  但是竟然可以娶到一個
[00:07:31.640 --> 00:07:33.640]  很美麗的女士
[00:07:33.640 --> 00:07:35.640]  會不會在現實生活裡面也是
[00:07:35.640 --> 00:07:37.640]  很多的有錢人
[00:07:37.640 --> 00:07:39.640]  很可能都會娶到一些
[00:07:39.640 --> 00:07:40.640]  很美麗的香港小姐
[00:07:40.640 --> 00:07:41.640]  或者某一些
[00:07:41.640 --> 00:07:43.640]  你會嫁給她
[00:07:43.640 --> 00:07:45.640]  這麼有錢
[00:07:45.640 --> 00:07:46.640]  好了
[00:07:46.640 --> 00:07:48.640]  這個人干迫通惡
[00:07:48.640 --> 00:07:50.640]  就是粗暴
[00:07:50.640 --> 00:07:53.640]  所謂財大氣粗的土皇帝
[00:07:53.640 --> 00:07:54.640]  所以呢
[00:07:54.640 --> 00:07:55.640]  一些有錢人
[00:07:55.640 --> 00:07:56.640]  一定是目中無人
[00:07:56.640 --> 00:07:58.640]  自以為是
[00:07:58.640 --> 00:07:59.640]  好了
[00:07:59.640 --> 00:08:00.640]  在這個時候
[00:08:00.640 --> 00:08:02.640]  大衛差派他的僕人
[00:08:02.640 --> 00:08:03.640]  去叫拿拔
[00:08:03.640 --> 00:08:05.640]  可不可以送一些禮物給他
[00:08:05.640 --> 00:08:07.640]  我們看看第四節
[00:08:07.640 --> 00:08:09.640]  到第九節
[00:08:09.640 --> 00:08:11.640]  大衛在曠野聽見說
[00:08:11.640 --> 00:08:12.640]  拿拔剪羊毛
[00:08:12.640 --> 00:08:14.640]  大衛就打發十個僕人
[00:08:14.640 --> 00:08:16.640]  吩咐他們說
[00:08:16.640 --> 00:08:18.640]  你們上加密去見拿拔
[00:08:18.640 --> 00:08:20.640]  替我的名聞太安
[00:08:20.640 --> 00:08:22.640]  要對那父母如此說
[00:08:22.640 --> 00:08:23.640]  願你平安
[00:08:23.640 --> 00:08:24.640]  願你家平安
[00:08:24.640 --> 00:08:27.640]  願你一切所有的都平安
[00:08:27.640 --> 00:08:29.640]  現在我聽說
[00:08:29.640 --> 00:08:30.640]  有人為你剪羊毛
[00:08:30.640 --> 00:08:32.640]  你的僕人在
[00:08:32.640 --> 00:08:34.640]  你的僕人在加密的時候
[00:08:34.640 --> 00:08:36.640]  和我們在一處
[00:08:36.640 --> 00:08:38.640]  我們沒有欺負他們
[00:08:38.640 --> 00:08:40.640]  他們也未曾失落什麼
[00:08:40.640 --> 00:08:42.640]  可以問你的僕人
[00:08:42.640 --> 00:08:44.640]  他們必告訴你
[00:08:44.640 --> 00:08:46.640]  所以願我的僕人
[00:08:46.640 --> 00:08:47.640]  在你眼前蒙恩
[00:08:47.640 --> 00:08:49.640]  因為是在好日子來的
[00:08:49.640 --> 00:08:51.640]  求你隨手取點
[00:08:51.640 --> 00:08:54.640]  賜予僕人和你兒子大衛
[00:08:54.640 --> 00:08:56.640]  大衛的僕人到了
[00:08:56.640 --> 00:08:57.640]  將這話題
[00:08:57.640 --> 00:08:59.640]  大衛的名都告訴了拿拔
[00:08:59.640 --> 00:09:01.640]  就住了口
[00:09:01.640 --> 00:09:03.640]  但我們聽到就是
[00:09:03.640 --> 00:09:05.640]  大衛打發十個的僕人
[00:09:05.640 --> 00:09:07.640]  去找拿拔
[00:09:07.640 --> 00:09:09.640]  就問拿拔可不可以送些東西給他們
[00:09:09.640 --> 00:09:11.640]  因為這是一個好日子來的
[00:09:11.640 --> 00:09:13.640]  你們收成了
[00:09:13.640 --> 00:09:15.640]  你看看
[00:09:15.640 --> 00:09:18.640]  我們是有保護著你的
[00:09:18.640 --> 00:09:20.640]  好了 我們先看一看
[00:09:20.640 --> 00:09:22.640]  第八節就說什麼呢
[00:09:22.640 --> 00:09:24.640]  說到 啊
[00:09:24.640 --> 00:09:27.640]  願我的僕人在你眼前蒙恩
[00:09:27.640 --> 00:09:29.640]  因為是好日子
[00:09:29.640 --> 00:09:31.640]  你隨手取點
[00:09:31.640 --> 00:09:33.640]  賜予僕人和你兒子大衛
[00:09:33.640 --> 00:09:35.640]  將自己好像你的兒子一樣
[00:09:35.640 --> 00:09:37.640]  不要忘記派十個人去拿東西
[00:09:37.640 --> 00:09:39.640]  就沒有理由拿一樣東西回來的
[00:09:39.640 --> 00:09:41.640]  其實都有一定的數量
[00:09:41.640 --> 00:09:43.640]  記不記得我們上次看
[00:09:43.640 --> 00:09:45.640]  已經有六百人
[00:09:45.640 --> 00:09:47.640]  至少六百人跟隨著大衛
[00:09:47.640 --> 00:09:49.640]  大衛不單單要照顧自己
[00:09:49.640 --> 00:09:51.640]  還要照顧跟隨他的人
[00:09:51.640 --> 00:09:53.640]  所以他就需要這些物品
[00:09:53.640 --> 00:09:55.640]  隨即他又要說
[00:09:55.640 --> 00:09:57.640]  過去的日子都幫助你
[00:09:57.640 --> 00:09:59.640]  而且首先去恭喜他
[00:09:59.640 --> 00:10:01.640]  願你平安
[00:10:01.640 --> 00:10:03.640]  願你家平安
[00:10:03.640 --> 00:10:05.640]  願一切所有東西都平安
[00:10:05.640 --> 00:10:07.640]  說了三次平安
[00:10:07.640 --> 00:10:09.640]  先去祝福人
[00:10:09.640 --> 00:10:11.640]  然後就說到
[00:10:11.640 --> 00:10:13.640]  過去的日子裡面
[00:10:13.640 --> 00:10:15.640]  你看看你的僕人
[00:10:15.640 --> 00:10:17.640]  在監獄的時候跟我們在一起
[00:10:17.640 --> 00:10:19.640]  我們沒有欺負他
[00:10:19.640 --> 00:10:21.640]  我們沒有對他不好
[00:10:21.640 --> 00:10:23.640]  甚至我們有保護他
[00:10:23.640 --> 00:10:27.640]  所以你們是沒有失去任何的東西
[00:10:27.640 --> 00:10:30.640]  不信的話 你可以問一下你的僕人
[00:10:30.640 --> 00:10:32.640]  他們可以作證的
[00:10:32.640 --> 00:10:34.640]  那些僕人一定會告訴你
[00:10:34.640 --> 00:10:37.640]  我說的是事實 是不是
[00:10:37.640 --> 00:10:39.640]  所以你留意到
[00:10:39.640 --> 00:10:41.640]  某個程度 剛才不是說
[00:10:41.640 --> 00:10:44.640]  大衛收不到那些禮物
[00:10:44.640 --> 00:10:46.640]  後來就要殺人家
[00:10:46.640 --> 00:10:49.640]  要殺他的全家
[00:10:49.640 --> 00:10:51.640]  就是很厲害
[00:10:51.640 --> 00:10:53.640]  但是其實你留意到
[00:10:53.640 --> 00:10:57.640]  原來當時是有所謂的僱傭兵
[00:10:57.640 --> 00:11:00.640]  如果治安不好
[00:11:00.640 --> 00:11:02.640]  你就可以請一些人來保護你
[00:11:02.640 --> 00:11:04.640]  很簡單的舉個例子
[00:11:04.640 --> 00:11:06.640]  我去過委內瑞拉
[00:11:06.640 --> 00:11:08.640]  委內瑞拉是一個很貪污
[00:11:08.640 --> 00:11:10.640]  是一個很危險的地方
[00:11:10.640 --> 00:11:12.640]  你知不知道當地的警察
[00:11:12.640 --> 00:11:15.640]  是在當奸的
[00:11:15.640 --> 00:11:18.640]  他可以給一些華人來聘請
[00:11:18.640 --> 00:11:21.640]  雖然他們在當奸
[00:11:21.640 --> 00:11:24.640]  但是坐在他們的雜貨店門口
[00:11:24.640 --> 00:11:27.640]  做保安
[00:11:27.640 --> 00:11:29.640]  有槍的
[00:11:29.640 --> 00:11:33.640]  所以那些賊就不敢去對付他們
[00:11:33.640 --> 00:11:37.640]  這些人其實是會收錢的
[00:11:37.640 --> 00:11:38.640]  原來在那個年代裡面
[00:11:38.640 --> 00:11:41.640]  也有一些叫做僱傭兵
[00:11:41.640 --> 00:11:43.640]  那時候就要保護他們
[00:11:43.640 --> 00:11:45.640]  所以你留意到
[00:11:45.640 --> 00:11:48.640]  他們去取這個費用
[00:11:48.640 --> 00:11:51.640]  去維持他們的生活並不為過
[00:11:51.640 --> 00:11:53.640]  還有剪羊毛
[00:11:53.640 --> 00:11:55.640]  就是一個修成的季節
[00:11:55.640 --> 00:11:57.640]  是大家一起歡樂
[00:11:57.640 --> 00:11:58.640]  剪羊毛之後
[00:11:58.640 --> 00:12:00.640]  他們就會一起來吃東西
[00:12:00.640 --> 00:12:02.640]  來歡宴
[00:12:02.640 --> 00:12:04.640]  在這些時候都很樂於
[00:12:04.640 --> 00:12:06.640]  跟別人分享
[00:12:06.640 --> 00:12:08.640]  正如如果你留意到
[00:12:08.640 --> 00:12:09.640]  一到新年
[00:12:09.640 --> 00:12:11.640]  年初二 初三
[00:12:11.640 --> 00:12:13.640]  黃大仙 車公廟前面
[00:12:13.640 --> 00:12:15.640]  特別多乞丐
[00:12:15.640 --> 00:12:16.640]  平時沒有這麼多乞丐
[00:12:16.640 --> 00:12:18.640]  就是你去廟會
[00:12:18.640 --> 00:12:21.640]  去拜神 祈福
[00:12:21.640 --> 00:12:24.640]  都希望你可以分一些福氣給我們
[00:12:24.640 --> 00:12:26.640]  所以乞丐特別多
[00:12:26.640 --> 00:12:30.640]  所以大衛那時候就不是小混混
[00:12:30.640 --> 00:12:32.640]  他真的有這樣去做
[00:12:32.640 --> 00:12:34.640]  而他都按照當時的風俗
[00:12:34.640 --> 00:12:39.640]  去問對方拿一些食物或者禮物
[00:12:39.640 --> 00:12:42.640]  是恰當的 是合時機
[00:12:42.640 --> 00:12:44.640]  但是拿伯 這個有錢人
[00:12:44.640 --> 00:12:46.640]  這個很有錢的人
[00:12:46.640 --> 00:12:48.640]  就很粗暴無禮
[00:12:48.640 --> 00:12:50.640]  他直接了當
[00:12:50.640 --> 00:12:52.640]  拒絕了
[00:12:52.640 --> 00:12:54.640]  大衛僕人的要求
[00:12:54.640 --> 00:12:56.640]  我們看看
[00:12:56.640 --> 00:12:58.640]  25章第10到第11節
[00:12:58.640 --> 00:13:01.640]  拿伯回答大衛的僕人說
[00:13:01.640 --> 00:13:04.640]  大衛是誰 耶穌的兒子是誰
[00:13:04.640 --> 00:13:08.640]  近來活亦主人賓徒的僕人甚多
[00:13:08.640 --> 00:13:12.640]  我豈可將飲食和餵餓剪讓無人所在的肉
[00:13:12.640 --> 00:13:16.640]  給我不知從哪裏來的人呢
[00:13:16.640 --> 00:13:18.640]  我們要留意到
[00:13:18.640 --> 00:13:21.640]  他說這些話其實是很虛假的
[00:13:21.640 --> 00:13:24.640]  大衛是誰 耶穌的兒子是誰
[00:13:24.640 --> 00:13:27.640]  第一 大衛在那時候都是很有名的
[00:13:27.640 --> 00:13:30.640]  因為他曾經打死了哥利亞
[00:13:30.640 --> 00:13:33.640]  不要忘記他還是素來的女婿
[00:13:33.640 --> 00:13:37.640]  他甚至可以說出耶穌的兒子是誰
[00:13:37.640 --> 00:13:41.640]  他知道大衛的父親就是耶穌
[00:13:41.640 --> 00:13:43.640]  所以他不是不知道他
[00:13:43.640 --> 00:13:45.640]  只是揶揄他
[00:13:45.640 --> 00:13:48.640]  大衛是誰 接著就挑戰他
[00:13:48.640 --> 00:13:52.640]  近來活亦主人賓徒的僕人很多
[00:13:52.640 --> 00:13:55.640]  我都不知道你們從哪裏來的
[00:13:55.640 --> 00:14:02.640]  我豈可將我剪讓無人所在的肉給你呢
[00:14:02.640 --> 00:14:04.640]  所以要留意到
[00:14:04.640 --> 00:14:08.640]  大衛被視為一個叛亂分子
[00:14:08.640 --> 00:14:10.640]  這些有錢人就最討厭他了
[00:14:10.640 --> 00:14:13.640]  正如一些社會運動
[00:14:13.640 --> 00:14:16.640]  縱使一百萬二百萬人上街遊行
[00:14:16.640 --> 00:14:18.640]  是很和平的時候
[00:14:18.640 --> 00:14:20.640]  但你有沒有留意到一些做生意的人呢
[00:14:20.640 --> 00:14:23.640]  或者是一些很有錢的人就很討厭這些
[00:14:23.640 --> 00:14:25.640]  妨礙我們做不到生意
[00:14:25.640 --> 00:14:27.640]  搞到我們的收入少了
[00:14:27.640 --> 00:14:29.640]  他本身已經有權力了
[00:14:29.640 --> 00:14:31.640]  他本身已經有錢了
[00:14:31.640 --> 00:14:35.640]  但是他不想這個社會受到影響
[00:14:35.640 --> 00:14:37.640]  我賺錢賺少了
[00:14:37.640 --> 00:14:39.640]  所以更加不喜歡這些人
[00:14:39.640 --> 00:14:41.640]  這是一個很自然的現象
[00:14:41.640 --> 00:14:45.640]  所以這個回應就是他藐視大衛了
[00:14:45.640 --> 00:14:48.640]  當十個僕人向大衛回報之後
[00:14:48.640 --> 00:14:52.640]  大衛就無名火起三千丈
[00:14:52.640 --> 00:14:54.640]  他就帶動干窩
[00:14:54.640 --> 00:14:56.640]  要帶四百人上去
[00:14:56.640 --> 00:14:59.640]  預備殺拿八的全族
[00:14:59.640 --> 00:15:02.640]  甚至要一個不留
[00:15:02.640 --> 00:15:05.640]  在這個時候他還要向神立誓
[00:15:05.640 --> 00:15:07.640]  好 我們看看他立了什麼誓
[00:15:07.640 --> 00:15:10.640]  這句是重誓
[00:15:10.640 --> 00:15:12.640]  大叔 拿八的藍丁
[00:15:12.640 --> 00:15:15.640]  我約留一個到明日早晨
[00:15:15.640 --> 00:15:17.640]  願神草草降佛於我
[00:15:17.640 --> 00:15:19.640]  看到沒有
[00:15:19.640 --> 00:15:25.640]  原來他要殺所有的藍丁
[00:15:25.640 --> 00:15:29.640]  如果我明日沒有殺他們的藍丁
[00:15:29.640 --> 00:15:31.640]  願神草草的懲罰我
[00:15:31.640 --> 00:15:33.640]  那就是說所言非虛
[00:15:33.640 --> 00:15:35.640]  他知道不可妄清神的名
[00:15:35.640 --> 00:15:37.640]  大衛這樣來立誓
[00:15:37.640 --> 00:15:39.640]  是很重要的一件事
[00:15:39.640 --> 00:15:40.640]  我們留意一下
[00:15:40.640 --> 00:15:41.640]  下一次我們會說
[00:15:41.640 --> 00:15:43.640]  他只是殺藍丁
[00:15:43.640 --> 00:15:44.640]  但是下一次我們會看到
[00:15:44.640 --> 00:15:46.640]  大衛真的殺了人家全族
[00:15:46.640 --> 00:15:48.640]  男女老幼都殺了
[00:15:48.640 --> 00:15:50.640]  很可怕的
[00:15:50.640 --> 00:15:51.640]  下一次就看了
[00:15:51.640 --> 00:15:53.640]  有時候有些人暴躁
[00:15:53.640 --> 00:15:56.640]  隨時會有這種腥風血雨
[00:15:56.640 --> 00:15:58.640]  出現的
[00:15:58.640 --> 00:16:00.640]  正如岳飛曾經說過
[00:16:00.640 --> 00:16:02.640]  不斬留難 勢不還
[00:16:02.640 --> 00:16:04.640]  他就一定要殺拿八全家
[00:16:04.640 --> 00:16:07.640]  在這裡想一想
[00:16:07.640 --> 00:16:09.640]  如果我們一直有
[00:16:09.640 --> 00:16:11.640]  上個星期三的《柴經兵》
[00:16:11.640 --> 00:16:13.640]  記得上一次我們說什麼嗎
[00:16:13.640 --> 00:16:18.640]  上次不是剛剛說割葡戲殺的嗎
[00:16:18.640 --> 00:16:21.640]  大衛躲在山洞裡
