
[00:00:00.000 --> 00:00:02.000]  丙子妹平安
[00:06:58.000 --> 00:07:00.000]  空嘅台 但有人講嘢
[00:07:00.000 --> 00:07:02.000]  咁樣 於是講完之後呢
[00:07:02.000 --> 00:07:04.000]  我就好記得嗰日有個姊妹就同我講
[00:07:04.000 --> 00:07:06.000]  嘩 你真係呢 真人發聲喎
[00:07:06.000 --> 00:07:08.000]  咁樣 完全睇唔到你個樣
[00:07:08.000 --> 00:07:10.000]  估係邊個 應該估呢係你啦
[00:07:10.000 --> 00:07:12.000]  咁樣 如果今日呢
[00:07:12.000 --> 00:07:14.000]  我哋話要講一啲重要嘅事
[00:07:14.000 --> 00:07:16.000]  特別係宣講上帝嘅說話嘅時候呢
[00:07:16.000 --> 00:07:18.000]  我哋唔係喺一個嘅
[00:07:18.000 --> 00:07:20.000]  站喺高位 或者我哋
[00:07:20.000 --> 00:07:22.000]  唔喺一個台上面嘅時候呢
[00:07:22.000 --> 00:07:24.000]  其實呢個感覺呢係好
[00:07:24.000 --> 00:07:26.000]  好似唔係好認真 或者你
[00:07:26.000 --> 00:07:28.000]  唔係覺得呢樣嘢好重要
[00:07:28.000 --> 00:07:30.000]  所以呢一度 既然
[00:07:30.000 --> 00:07:32.000]  呢一個呢係父親畀我哋嘅
[00:07:32.000 --> 00:07:34.000]  智慧嘅時候 所以父親話
[00:07:34.000 --> 00:07:36.000]  你要聽呢個智慧呀 就係對
[00:07:36.000 --> 00:07:38.000]  在場嘅 無論係
[00:07:38.000 --> 00:07:40.000]  聽嘅人啦 抑或呢
[00:07:40.000 --> 00:07:42.000]  係佢嘅兒女 有一個好重要嘅
[00:07:42.000 --> 00:07:44.000]  宣講 就係要聽
[00:07:44.000 --> 00:07:46.000]  呢一個嘅勸勉
[00:07:46.000 --> 00:07:48.000]  好啦 第一個
[00:07:48.000 --> 00:07:50.000]  勸勉呢 勸我哋做乜嘢呢
[00:07:50.000 --> 00:07:52.000]  就係勸我哋要做智慧人
[00:07:52.000 --> 00:07:54.000]  22到26節
[00:07:54.000 --> 00:07:56.000]  智慧人呢 有個好重要嘅地方呢
[00:07:56.000 --> 00:07:58.000]  就要立下界線
[00:07:58.000 --> 00:08:00.000]  如果我哋睇聖經呢
[00:08:00.000 --> 00:08:02.000]  第22到26節嘅話呢
[00:08:02.000 --> 00:08:04.000]  你見到呢 有啲字好特別
[00:08:04.000 --> 00:08:06.000]  咁我唔知大家睇得清唔清楚
[00:08:06.000 --> 00:08:08.000]  我用呢其他顏色 用綠色
[00:08:08.000 --> 00:08:10.000]  字呢嚟到去 即係
[00:08:10.000 --> 00:08:12.000]  煲起呢啲嘅字 佢話喎
[00:08:12.000 --> 00:08:14.000]  造化的起頭
[00:08:14.000 --> 00:08:16.000]  之先 第23節話
[00:08:16.000 --> 00:08:18.000]  已被立 第24節話
[00:08:18.000 --> 00:08:20.000]  我已出生 第25節話
[00:08:20.000 --> 00:08:22.000]  未曾 第26節就
[00:08:22.000 --> 00:08:24.000]  他還沒有
[00:08:24.000 --> 00:08:26.000]  當你睇到呢啲字嘅時候呢
[00:08:26.000 --> 00:08:28.000]  其實想表達一個乜嘢嘅
[00:08:28.000 --> 00:08:30.000]  道理呢 喺呢一度呢想講
[00:08:30.000 --> 00:08:32.000]  智慧呢 喺呢個世界未
[00:08:32.000 --> 00:08:34.000]  造成之先呢 佢已經
[00:08:34.000 --> 00:08:36.000]  存在 已經喺度啦
[00:08:36.000 --> 00:08:38.000]  已經喺度 咁所以嗰啲呢
[00:08:38.000 --> 00:08:40.000]  之先呀 被立呀
[00:08:40.000 --> 00:08:42.000]  已出生 呢啲字呢 全部係講緊
[00:08:42.000 --> 00:08:44.000]  喺你未有之前呢
[00:08:44.000 --> 00:08:46.000]  佢已經出現
[00:08:46.000 --> 00:08:48.000]  咁我哋點樣去理解呢
[00:08:48.000 --> 00:08:50.000]  即係創造先先已經出現
[00:08:50.000 --> 00:08:52.000]  咁我諗呢段經文時候呢 諗咗好耐
[00:08:52.000 --> 00:08:54.000]  咁我就諗緊一個
[00:08:54.000 --> 00:08:56.000]  道理 我嘗試
[00:08:56.000 --> 00:08:58.000]  大家唔好介意我用一個比較廣東話嘅
[00:08:58.000 --> 00:09:00.000]  翻譯呢
[00:09:00.000 --> 00:09:02.000]  即係去理解呢一段嘅經文
[00:09:02.000 --> 00:09:04.000]  喺呢一度呢 22到27節
[00:09:04.000 --> 00:09:06.000]  講緊一個嘅好
[00:09:06.000 --> 00:09:08.000]  得意嘅道理呀 就係講緊
[00:09:08.000 --> 00:09:10.000]  未有之先
[00:09:10.000 --> 00:09:12.000]  智慧已經喺度 未有之先
[00:09:12.000 --> 00:09:14.000]  上帝已經知道呢
[00:09:14.000 --> 00:09:16.000]  樣嘢點樣嚟到做 點樣嚟到行
[00:09:16.000 --> 00:09:18.000]  如果我用廣東話嚟講嘅呢
[00:09:18.000 --> 00:09:20.000]  就 即係上帝話
[00:09:20.000 --> 00:09:22.000]  我食鹽多過你食米
[00:09:22.000 --> 00:09:24.000]  我見到啲長者
[00:09:24.000 --> 00:09:26.000]  都笑喎
[00:09:26.000 --> 00:09:28.000]  咁呢個說話呢 唔係有人講到嘅喎
[00:09:28.000 --> 00:09:30.000]  即係如果個小朋友呢走嚟同你講
[00:09:30.000 --> 00:09:32.000]  即係我食鹽多過你食米呢
[00:09:32.000 --> 00:09:34.000]  你會點呀
[00:09:34.000 --> 00:09:36.000]  但我見到大兄姐妹哋笑呀 你都覺得
[00:09:36.000 --> 00:09:38.000]  傻啦 點會呢 我帶你咁多
[00:09:38.000 --> 00:09:40.000]  我嘅人生經驗多過你咁多
[00:09:40.000 --> 00:09:42.000]  你點會比我更加豐富呢 係咪
[00:09:42.000 --> 00:09:44.000]  但如果當一個呢
[00:09:44.000 --> 00:09:46.000]  有經驗
[00:09:46.000 --> 00:09:48.000]  有歷史嘅人走嚟同你講
[00:09:48.000 --> 00:09:50.000]  我食鹽多過你食米
[00:09:50.000 --> 00:09:52.000]  咁你就會覺得呢句說話
[00:09:52.000 --> 00:09:54.000]  真係智者 真係呢
[00:09:54.000 --> 00:09:56.000]  好有意思
[00:09:56.000 --> 00:09:58.000]  上帝喺呢一度呢 話畀我哋知道
[00:09:58.000 --> 00:10:00.000]  原來喺原初喺創造師前
[00:10:00.000 --> 00:10:02.000]  呢個嘅資先呢個被立
[00:10:02.000 --> 00:10:04.000]  其實上帝話呢個世界點樣嚟到
[00:10:04.000 --> 00:10:06.000]  去運行 智慧點樣嚟到存在
[00:10:06.000 --> 00:10:08.000]  你根本唔知道
[00:10:08.000 --> 00:10:10.000]  因為未有你嘅時候 我已經喺度
[00:10:10.000 --> 00:10:12.000]  上帝話我食鹽多過你食米
[00:10:12.000 --> 00:10:14.000]  所以上帝
[00:10:14.000 --> 00:10:16.000]  冇未經歷過嘅事 冇未知道嘅事
[00:10:16.000 --> 00:10:18.000]  呢一個就係嗰個嘅智慧
[00:10:18.000 --> 00:10:20.000]  咁係呀 上帝呢
[00:10:20.000 --> 00:10:22.000]  食鹽多過我哋食米喎
[00:10:22.000 --> 00:10:24.000]  咁又點呢 咁同呢個
[00:10:24.000 --> 00:10:26.000]  立下界線有啲乜嘢嘅關係呢
[00:10:26.000 --> 00:10:28.000]  可
[00:10:28.000 --> 00:10:30.000]  食鹽多過你食米
[00:10:30.000 --> 00:10:32.000]  即係話有啲嘢我哋唔知道啦
[00:10:32.000 --> 00:10:34.000]  有啲我哋呢係
[00:10:34.000 --> 00:10:36.000]  唔能夠呢知道呢件事點樣行
[00:10:36.000 --> 00:10:38.000]  或者我哋以為咁樣行嘅時候呢
[00:10:38.000 --> 00:10:40.000]  其實唔一定係咁行 因為我哋
[00:10:40.000 --> 00:10:42.000]  始終呢唔係呢一個嘅
[00:10:42.000 --> 00:10:44.000]  創造呢個故事裏面呢嗰個嘅作者
[00:10:44.000 --> 00:10:46.000]  喺27到
[00:10:46.000 --> 00:10:48.000]  29節嗰度 佢話
[00:10:48.000 --> 00:10:50.000]  喺上帝創造之先
[00:10:50.000 --> 00:10:52.000]  已經有嘅時候 跟住
[00:10:52.000 --> 00:10:54.000]  經文一跳就跳到去27
[00:10:54.000 --> 00:10:56.000]  到29節 喺呢三節
[00:10:56.000 --> 00:10:58.000]  裏面呢佢用好
[00:10:58.000 --> 00:11:00.000]  明顯嘅字眼呢
[00:11:00.000 --> 00:11:02.000]  嚟到講 佢為呢一個世界
[00:11:02.000 --> 00:11:04.000]  劃出咗一個嘅規限
[00:11:04.000 --> 00:11:06.000]  劃出個界限
[00:11:06.000 --> 00:11:08.000]  佢話呢周圍劃出圓圈啦
[00:11:08.000 --> 00:11:10.000]  定嘅 即係呢個嘅
[00:11:10.000 --> 00:11:12.000]  下市呢呢個嘅深園裏面呢穩固
[00:11:12.000 --> 00:11:14.000]  為滄海呢定出
[00:11:14.000 --> 00:11:16.000]  範圍 使水不越
[00:11:16.000 --> 00:11:18.000]  過界限
[00:11:18.000 --> 00:11:20.000]  原來作智慧人 除咗一樣嘢
[00:11:20.000 --> 00:11:22.000]  我哋要知道 上帝畀我哋呢 食鹽多個
[00:11:22.000 --> 00:11:24.000]  食米之外呢 有一個好重要
[00:11:24.000 --> 00:11:26.000]  嘅嘢就係 上帝話畀我哋知道
[00:11:26.000 --> 00:11:28.000]  既然係咁樣嘅時候 人應該
[00:11:28.000 --> 00:11:30.000]  要知道自己嘅限制
[00:11:30.000 --> 00:11:32.000]  人要知道自己嘅
[00:11:32.000 --> 00:11:34.000]  限制
[00:11:34.000 --> 00:11:36.000]  界限呢個字呢好特別 除咗喺呢一度
[00:11:36.000 --> 00:11:38.000]  呢我圈出咗呢藍色嘅字之外呢
[00:11:38.000 --> 00:11:40.000]  喺舊約呢同時
[00:11:40.000 --> 00:11:42.000]  有兩個地方呢都同樣出現過
[00:11:42.000 --> 00:11:44.000]  不過喺文素記嘅第
[00:11:44.000 --> 00:11:46.000]  22章第18節 同埋
[00:11:46.000 --> 00:11:48.000]  約百記嘅第38章11節
[00:11:48.000 --> 00:11:50.000]  文素記嘅第22章
[00:11:50.000 --> 00:11:52.000]  18節嗰度咁樣講 係為一個
[00:11:52.000 --> 00:11:54.000]  外邦人嘅先知嘅巴蘭
[00:11:54.000 --> 00:11:56.000]  為咗呢錢嘅緣故 為咗名利嘅
[00:11:56.000 --> 00:11:58.000]  緣故 佢都係一個敬畏神嘅人嚟嘅
[00:11:58.000 --> 00:12:00.000]  不過佢係外邦嘅先知 佢呢就
[00:12:00.000 --> 00:12:02.000]  為嗰個摩亞王呢嚟到去做一啲
[00:12:02.000 --> 00:12:04.000]  嘅壞事啦 因為呢
[00:12:04.000 --> 00:12:06.000]  佢要嚟到就在以色列人 因為
[00:12:06.000 --> 00:12:08.000]  以色列人太強大啦 咁佢就
[00:12:08.000 --> 00:12:10.000]  希望呢 就個摩亞王就叫
[00:12:10.000 --> 00:12:12.000]  阿巴蘭 喂你走咗啲以色列人啦
[00:12:12.000 --> 00:12:14.000]  等佢哋冇咁蒙福 咁我哋可以
[00:12:14.000 --> 00:12:16.000]  打聖仗啦咁 咁呢一個
[00:12:16.000 --> 00:12:18.000]  巴蘭先知就咁樣講咗一句喎 佢話
[00:12:18.000 --> 00:12:20.000]  喂波耶和話 我
[00:12:20.000 --> 00:12:22.000]  上帝嘅旨意 呢個意思
[00:12:22.000 --> 00:12:24.000]  同樣譯作 不可越過
[00:12:24.000 --> 00:12:26.000]  上帝嘅誡命 但好
[00:12:26.000 --> 00:12:28.000]  可惜 最後呢個巴蘭先知
[00:12:28.000 --> 00:12:30.000]  雖然咁樣講 但最後佢都
[00:12:30.000 --> 00:12:32.000]  敵唔過呢嗰個即係摩亞王
[00:12:32.000 --> 00:12:34.000]  嗰個嘅金銀嘅
[00:12:34.000 --> 00:12:36.000]  隱友喎 最後呢佢都
[00:12:36.000 --> 00:12:38.000]  佢越過上帝嘅旨意 嚟到呢
[00:12:38.000 --> 00:12:40.000]  去幫佢嚟到咒咗以色列人
[00:12:40.000 --> 00:12:42.000]  喺第二處呢就係
[00:12:42.000 --> 00:12:44.000]  約伯記的第38章11節
[00:12:44.000 --> 00:12:46.000]  上帝呢同約伯呢嚟到
[00:12:46.000 --> 00:12:48.000]  去辯論 佢嚟同約伯講
[00:12:48.000 --> 00:12:50.000]  你唔好以為你嘅意志高過我
[00:12:50.000 --> 00:12:52.000]  佢話你只要到
[00:12:52.000 --> 00:12:54.000]  這裡不可越過
[00:12:54.000 --> 00:12:56.000]  你嘅狂妄嘅狼藥指住
[00:12:56.000 --> 00:12:58.000]  越過指住同埋越過
[00:12:58.000 --> 00:13:00.000]  上帝嘅誡命呢幾個字呢
[00:13:00.000 --> 00:13:02.000]  同樣都係嚟自呢度27到
