
[00:00:00.000 --> 00:00:05.600]  按照教會每一年的講道安排
[00:06:43.400 --> 00:06:45.240]  第二十章開始
[00:06:45.240 --> 00:06:47.560]  就是一場戰爭一觸即發
[00:06:47.560 --> 00:06:49.480]  約沙發就帶領著百姓
[00:06:49.480 --> 00:06:52.840]  靠著敬拜讚美能夠去得勝
[00:06:52.840 --> 00:06:54.600]  亦都是提醒我們今天
[00:06:54.600 --> 00:06:56.440]  我們站在我們
[00:06:56.440 --> 00:06:58.040]  生活在我們的困難當中
[00:06:58.040 --> 00:06:59.440]  在我們的增展當中
[00:06:59.440 --> 00:07:01.080]  我們能不能夠同樣地
[00:07:01.080 --> 00:07:04.200]  去經歷神的同在和神的幫助
[00:07:04.200 --> 00:07:06.440]  我們就一起去看看這段經文
[00:07:06.440 --> 00:07:11.040]  第一點我們是在風浪裏面去敬畏神
[00:07:11.040 --> 00:07:14.400]  我們去定義尋求
[00:07:14.400 --> 00:07:15.880]  發生了什麼事呢
[00:07:15.880 --> 00:07:18.400]  猶太國當時是一個很小的國家
[00:07:18.400 --> 00:07:20.760]  它周圍有很多的外族
[00:07:20.760 --> 00:07:21.840]  其中有三個外族
[00:07:21.840 --> 00:07:24.680]  摩亞族、阿門族和米烏尼族
[00:07:24.680 --> 00:07:26.400]  三個大軍壓境
[00:07:26.400 --> 00:07:29.680]  其實只是一個國家已經夠招了它
[00:07:29.680 --> 00:07:33.040]  這次還三個國家聯合一起去打它
[00:07:33.040 --> 00:07:34.080]  很危險
[00:07:34.080 --> 00:07:35.680]  所以在二十章開始的時候
[00:07:35.680 --> 00:07:37.480]  我們看第三第四節
[00:07:37.480 --> 00:07:39.960]  面對著這個風浪的即將來臨
[00:07:39.960 --> 00:07:41.320]  這個戰爭即將來臨的時候
[00:07:41.320 --> 00:07:42.720]  我們一起讀這段經文
[00:07:42.720 --> 00:07:43.800]  一二三
[00:07:43.800 --> 00:07:45.400]  若沙發便懼怕
[00:07:45.400 --> 00:07:47.400]  定義尋求耶和華
[00:07:47.400 --> 00:07:49.840]  在猶大全地宣告禁食
[00:07:49.840 --> 00:07:51.560]  於是猶大人聚會
[00:07:51.560 --> 00:07:53.320]  求耶和華幫助
[00:07:53.320 --> 00:08:01.320]  猶大各城都有人出來尋求耶和華
[00:08:01.320 --> 00:08:02.520]  面對風浪
[00:08:02.520 --> 00:08:03.480]  面對戰爭
[00:08:03.480 --> 00:08:04.320]  害不害怕
[00:08:04.320 --> 00:08:06.000]  我們自然會害怕
[00:08:06.000 --> 00:08:09.360]  我們面對風浪的來臨
[00:08:09.360 --> 00:08:10.840]  十號風球大家害不害怕
[00:08:10.840 --> 00:08:11.680]  害怕
[00:08:11.680 --> 00:08:14.880]  新型冠狀病毒更加害怕
[00:08:14.880 --> 00:08:16.960]  所以害怕是一個必然的反應
[00:08:16.960 --> 00:08:18.960]  若沙發也會害怕
[00:08:18.960 --> 00:08:21.760]  我們香港人其實很少經歷戰亂
[00:08:21.760 --> 00:08:23.520]  很少經歷天災
[00:08:23.520 --> 00:08:26.520]  但是我們都有不少的集體經歷
[00:08:26.520 --> 00:08:28.120]  譬如沙士
[00:08:28.120 --> 00:08:29.360]  金融風暴
[00:08:29.360 --> 00:08:30.280]  佔中
[00:08:30.280 --> 00:08:31.480]  貿易戰
[00:08:31.480 --> 00:08:32.560]  反修例
[00:08:32.560 --> 00:08:36.040]  到現在的新冠病毒等等
[00:08:36.040 --> 00:08:38.360]  我們也有些個人生命裡
[00:08:38.360 --> 00:08:40.560]  家庭裡的風浪
[00:08:40.560 --> 00:08:41.840]  一些的爭執
[00:08:41.840 --> 00:08:43.800]  例如家庭的不和
[00:08:43.800 --> 00:08:45.080]  工作的突變
[00:08:45.080 --> 00:08:46.320]  我們有失業
[00:08:46.320 --> 00:08:47.480]  有患病
[00:08:47.480 --> 00:08:50.440]  甚至乎是兩代的磨擦當中
[00:08:50.440 --> 00:08:52.240]  所以在面對這些困難
[00:08:52.240 --> 00:08:53.720]  面對這些風浪裡
[00:08:53.720 --> 00:08:55.880]  有恐懼
[00:08:55.880 --> 00:08:57.280]  有懼怕是必然的
[00:08:57.280 --> 00:08:58.800]  是理所當然的
[00:08:58.800 --> 00:09:02.200]  但是我們從聖經裡我們看到
[00:09:02.200 --> 00:09:05.480]  那個轉捩點是什麼呢
[00:09:05.480 --> 00:09:07.440]  轉捩點就是
[00:09:07.440 --> 00:09:10.080]  若沙發在懼怕當中
[00:09:10.080 --> 00:09:12.600]  定義尋求神
[00:09:12.600 --> 00:09:16.040]  若沙發不是在怨
[00:09:16.040 --> 00:09:16.840]  不是在害怕
[00:09:16.840 --> 00:09:17.720]  不是在睡不著
[00:09:17.720 --> 00:09:19.040]  或者輾轉反側
[00:09:19.040 --> 00:09:22.200]  聖經告訴我們他定義尋求神
[00:09:22.200 --> 00:09:24.080]  定義是什麼意思呢
[00:09:24.080 --> 00:09:25.280]  舉個例子給大家聽
[00:09:25.280 --> 00:09:27.840]  定義就是將面朝向的意思
[00:09:27.840 --> 00:09:30.160]  將我們的面轉向的意思
[00:09:30.160 --> 00:09:32.120]  怎樣為之將面朝向呢
[00:09:32.120 --> 00:09:34.240]  當各位弟兄姊妹
[00:09:34.240 --> 00:09:36.480]  如果你家裡有小朋友
[00:09:36.480 --> 00:09:38.560]  多少歲都好的小朋友
[00:09:38.560 --> 00:09:39.920]  十歲以下
[00:09:39.920 --> 00:09:41.960]  如果他們有多過一個
[00:09:41.960 --> 00:09:43.680]  他們很多時候很頑皮
[00:09:43.680 --> 00:09:44.640]  或者一個
[00:09:44.640 --> 00:09:47.120]  他們不受控失控的時候
[00:09:47.120 --> 00:09:49.880]  家長通常有一個最好的解決方法
[00:09:49.880 --> 00:09:50.600]  是什麼
[00:09:50.600 --> 00:09:52.800]  開電視
[00:09:52.800 --> 00:09:55.960]  或者開iPad播一段卡通片
[00:09:55.960 --> 00:09:59.080]  接著你就看到什麼叫定義朝向
[00:09:59.080 --> 00:10:01.360]  你怎樣叫他們他們都不會動
[00:10:01.360 --> 00:10:04.080]  他們就會專注在那裡
[00:10:04.080 --> 00:10:05.200]  一樣同樣地
[00:10:05.200 --> 00:10:07.280]  在困難當中若沙發的選擇
[00:10:07.280 --> 00:10:08.880]  就是好像小朋友那樣
[00:10:08.880 --> 00:10:11.440]  專注仰望耶和華
[00:10:11.440 --> 00:10:12.240]  我們的神
[00:10:12.240 --> 00:10:16.320]  就是定義朝向的意思
[00:10:16.320 --> 00:10:18.320]  跟大家講一個例子
[00:10:18.320 --> 00:10:19.720]  曾經我參加過
[00:10:19.720 --> 00:10:20.680]  在好幾年前
[00:10:20.680 --> 00:10:23.800]  我參加過一個燒烤活動裡面
[00:10:23.800 --> 00:10:25.160]  一個星期日的下午
[00:10:25.160 --> 00:10:26.000]  天氣很好
[00:10:26.000 --> 00:10:27.080]  陽光普照
[00:10:27.080 --> 00:10:28.160]  我們完了崇拜
[00:10:28.160 --> 00:10:31.400]  於是就一起去郊遊
[00:10:31.400 --> 00:10:34.000]  我們去到一個海邊的燒烤場裡面
[00:10:34.000 --> 00:10:35.320]  一直都相安無事
[00:10:35.320 --> 00:10:36.400]  有玩
[00:10:36.400 --> 00:10:37.600]  燒烤
[00:10:37.600 --> 00:10:39.720]  但去到大概黃昏吃完了
[00:10:39.720 --> 00:10:40.720]  差不多收拾東西走了
[00:10:40.720 --> 00:10:42.200]  六點多七點的時候
[00:10:42.200 --> 00:10:45.680]  忽然間看到海中心風雲變色
[00:10:45.680 --> 00:10:49.880]  看到突然間落地很大的雷雨
[00:10:49.880 --> 00:10:51.360]  甚至乎我們收聽
[00:10:51.360 --> 00:10:53.480]  我們上天文台去檢查
[00:10:53.480 --> 00:10:55.440]  突然間由黃雨變紅雨
[00:10:55.440 --> 00:10:56.680]  紅雨變黑雨
[00:10:56.680 --> 00:10:57.920]  不僅如此
[00:10:57.920 --> 00:10:59.760]  然後開始下冰雹
[00:10:59.760 --> 00:11:01.360]  我們看到圖裡面的冰雹
[00:11:01.360 --> 00:11:03.400]  是大到好像高爾夫球
[00:11:03.400 --> 00:11:06.040]  好像乒乓球那麼大
[00:11:06.040 --> 00:11:08.440]  然後燒烤場開始停電
[00:11:08.440 --> 00:11:10.280]  也是因著雷暴的情況
[00:11:10.280 --> 00:11:11.520]  噗哩啪啦走下去
[00:11:11.520 --> 00:11:13.800]  連場都停電
[00:11:13.800 --> 00:11:14.400]  我們走
[00:11:14.400 --> 00:11:15.080]  走不到
[00:11:15.080 --> 00:11:18.240]  因為要召的車還沒回來
[00:11:18.240 --> 00:11:20.440]  而當中又有小朋友
[00:11:20.440 --> 00:11:23.800]  甚至乎有正在懷孕的姐妹
[00:11:23.800 --> 00:11:25.160]  當時很害怕
[00:11:25.160 --> 00:11:26.280]  大家都很害怕
[00:11:26.280 --> 00:11:30.720]  我們試過從其中一個鐵皮屋的地方
[00:11:30.720 --> 00:11:32.640]  轉去另一個地方
[00:11:32.640 --> 00:11:36.960]  然後我們看到整個鐵皮屋的鐵片都被吹起
[00:11:36.960 --> 00:11:41.320]  而當中我們第一次看到甚麼會飛的麻雀
[00:11:41.320 --> 00:11:42.400]  因為有些人正在打麻雀
[00:11:42.400 --> 00:11:43.920]  整副麻雀都被吹起
[00:11:43.920 --> 00:11:46.960]  爐、炭、雞翼、食物
[00:11:46.960 --> 00:11:49.360]  全部都被吹得亂七八糟
[00:11:49.360 --> 00:11:50.840]  害不害怕
[00:11:50.840 --> 00:11:52.120]  當然害怕
[00:11:52.120 --> 00:11:53.680]  走又危險
[00:11:53.680 --> 00:11:56.440]  不走又危險
[00:11:56.440 --> 00:12:00.160]  當時我們聽到有人哭、有人叫
[00:12:00.160 --> 00:12:02.880]  甚麼都有很恐慌的情況
[00:12:02.880 --> 00:12:03.880]  但是很感恩
[00:12:03.880 --> 00:12:06.040]  我們慢慢就開始靜下來
[00:12:06.040 --> 00:12:08.400]  我們當中有我們的人
[00:12:08.400 --> 00:12:12.400]  一起去唱歌敬拜讚美
[00:12:12.400 --> 00:12:14.800]  然後我們唱天地讚美
[00:12:14.800 --> 00:12:16.760]  地與海奏出歌韻
[00:12:16.760 --> 00:12:19.920]  盤石唱出讚美歌聲
[00:12:19.920 --> 00:12:22.000]  然後夜和華坐著為王
[00:12:22.000 --> 00:12:23.720]  直到永遠
[00:12:23.720 --> 00:12:27.280]  我們慢慢感受很感恩神的臨在
[00:12:27.280 --> 00:12:29.240]  去平靜我們的心
[00:12:29.240 --> 00:12:31.000]  而且我們看到
[00:12:31.000 --> 00:12:35.560]  原來天有慢慢平伏下來的跡象
[00:12:35.560 --> 00:12:38.680]  我們深信神不單止平靜我們的心
[00:12:38.680 --> 00:12:41.960]  祂更加能夠平靜天象的神
[00:12:41.960 --> 00:12:42.880]  我們很感恩
[00:12:42.880 --> 00:12:44.600]  我們慢慢靜下來
[00:12:44.600 --> 00:12:45.880]  在安排下
[00:12:45.880 --> 00:12:48.160]  我們慢慢有老有少
[00:12:48.160 --> 00:12:51.960]  將一些小朋友、將一些婦孺
[00:12:51.960 --> 00:12:54.960]  先帶到他們安全送回車上
[00:12:54.960 --> 00:12:56.000]  然後我們其他人
[00:12:56.000 --> 00:12:57.840]  就慢慢送回去旅遊車上
[00:12:57.840 --> 00:13:01.680]  我們就安全離開了這個地方
[00:13:01.680 --> 00:13:02.880]  在風浪裏面
[00:13:02.880 --> 00:13:04.440]  我們會害怕
[00:13:04.440 --> 00:13:06.520]  但是神教導我們
[00:13:06.520 --> 00:13:09.200]  要定義去尋求祂
[00:13:09.200 --> 00:13:11.200]  我們將眼目
[00:13:11.200 --> 00:13:12.960]  我們不是放在風浪裏面
[00:13:12.960 --> 00:13:14.760]  我們放在神裏面
[00:13:14.760 --> 00:13:17.680]  而接著我們看這段經文
[00:13:17.680 --> 00:13:20.760]  接著還有一件特別的事情發生了
[00:13:20.760 --> 00:13:23.400]  約瑟法不單止他定義尋求神
[00:13:23.400 --> 00:13:27.920]  然後他說他宣告禁食
[00:13:27.920 --> 00:13:32.400]  其實我發覺是一件很匪夷所思的事情
[00:13:32.400 --> 00:13:35.080]  當大軍壓境準備打仗的時候
[00:13:35.080 --> 00:13:36.680]  你去宣告禁食
[00:13:36.680 --> 00:13:39.000]  等於差不多你就是舉手投降
[00:13:39.000 --> 00:13:41.200]  人家就吃飽了
[00:13:41.200 --> 00:13:42.840]  有氣有力來打你
[00:13:42.840 --> 00:13:44.320]  你竟然說不打了
[00:13:44.320 --> 00:13:46.960]  我現在禁食
[00:13:46.960 --> 00:13:51.560]  但是我想起其實在屬靈裏面
[00:13:51.560 --> 00:13:55.280]  其實代表著約瑟法帶著一班的子民
[00:13:55.280 --> 00:13:57.360]  他們願意放下他們自己
[00:13:57.360 --> 00:13:58.800]  完全放下自己
[00:13:58.800 --> 00:14:01.080]  他們專一去禱告尋求神
[00:14:01.080 --> 00:14:02.680]  求神的帶領
[00:14:02.680 --> 00:14:04.640]  求神的幫助
[00:14:04.640 --> 00:14:06.400]  大家記不記得
[00:14:06.400 --> 00:14:07.880]  在耶利哥城
[00:14:07.880 --> 00:14:10.720]  當年的約瑟法的先祖約書亞
[00:14:10.720 --> 00:14:13.840]  帶著以色列民過約旦河
[00:14:13.840 --> 00:14:15.560]  去攻打耶利哥城之前
[00:14:15.560 --> 00:14:18.480]  都做了一件差不多匪夷所思的事情
[00:14:18.480 --> 00:14:21.560]  就是宣告割禮
[00:14:21.560 --> 00:14:23.000]  不單止禁食
[00:14:23.000 --> 00:14:24.200]  還要做手術
[00:14:24.200 --> 00:14:26.080]  全部四十歲以下的人
[00:14:26.080 --> 00:14:28.200]  當打那班士兵
[00:14:28.200 --> 00:14:29.920]  你全部不要出去打仗
[00:14:29.920 --> 00:14:32.240]  先做了割禮
[00:14:32.240 --> 00:14:34.120]  起碼都要幾天才恢復
[00:14:34.120 --> 00:14:35.360]  是一件很危險的事
[00:14:35.360 --> 00:14:37.200]  但是我們知道
[00:14:37.200 --> 00:14:38.680]  當時他們深信
[00:14:38.680 --> 00:14:41.080]  神必保守 神必帶領
[00:14:41.080 --> 00:14:44.200]  所以我們在風浪裏靠的是自己
[00:14:44.200 --> 00:14:46.040]  還是靠的是神呢
[00:14:46.040 --> 00:14:47.840]  約瑟法很坦然接受
[00:14:47.840 --> 00:14:50.200]  他自己有軟弱 有限制
[00:14:50.200 --> 00:14:52.080]  他知道自己的國
[00:14:52.080 --> 00:14:54.960]  國又小 人又弱
[00:14:54.960 --> 00:14:57.440]  但是他所有的
[00:14:57.440 --> 00:14:59.120]  是一個大而可畏
[00:14:59.120 --> 00:15:01.360]  能夠滿有能力的神
[00:15:01.360 --> 00:15:03.280]  他就認定神的能力
[00:15:03.280 --> 00:15:05.280]  所以在第五至第十三節
[00:15:05.280 --> 00:15:06.760]  我不會跟大家讀完
[00:15:06.760 --> 00:15:07.640]  比較多字
[00:15:07.640 --> 00:15:09.200]  我們看到一頭一尾
[00:15:09.200 --> 00:15:10.680]  約瑟法開始的時候
[00:15:10.680 --> 00:15:13.760]  他就站在耶和華的面前
[00:15:13.760 --> 00:15:15.520]  他去到耶和華的面前
[00:15:15.520 --> 00:15:17.240]  到了第十三節
[00:15:17.240 --> 00:15:19.280]  我們看到全個會眾
[00:15:19.280 --> 00:15:20.440]  猶大的眾人
[00:15:20.440 --> 00:15:22.760]  都站在耶和華面前
[00:15:22.760 --> 00:15:24.280]  他們就是一同的敬拜
[00:15:24.280 --> 00:15:25.520]  一同的禱告
[00:15:25.520 --> 00:15:27.840]  他們一起尊耶和華偉大
[00:15:27.840 --> 00:15:30.480]  是帶出一個整個民族同心合意的
[00:15:30.480 --> 00:15:34.040]  他們一起去禱告尋求神
[00:15:34.040 --> 00:15:35.600]  而在中間的經文
[00:15:35.600 --> 00:15:37.520]  第六節至到第十三節
[00:15:37.520 --> 00:15:40.080]  大概我們可以分成三段
[00:15:40.080 --> 00:15:41.760]  其中第一段
[00:15:41.760 --> 00:15:44.280]  是一個讚美的宣告
[00:15:44.280 --> 00:15:46.760]  我讀其中少少的內容給大家聽
[00:15:46.760 --> 00:15:47.320]  第六節
[00:15:47.320 --> 00:15:47.920]  他說
[00:15:47.920 --> 00:16:10.800]  首先是發出對神的一個宣告
[00:16:10.800 --> 00:16:12.280]  一個讚美
[00:16:12.280 --> 00:16:14.080]  然後當然在禱告裡面
[00:16:14.080 --> 00:16:16.240]  他們會向神訴苦
[00:16:16.240 --> 00:16:19.760]  在第十和第十一節
[00:16:19.760 --> 00:16:20.800]  他們這樣說
[00:16:39.800 --> 00:16:41.560]  向耶和華訴苦
[00:16:41.560 --> 00:16:43.880]  你那時候叫我們不要咒他們
