
[00:00:00.000 --> 00:00:04.120]  其中的一個長輩,就來到另外一個長輩家的門口
[00:02:23.300 --> 00:02:27.080]  但是那種本性,一樣都是存在的
[00:02:27.080 --> 00:02:32.140]  所以各位,當我們人類墮落之後呢
[00:02:32.140 --> 00:02:34.860]  我們人總是去搶掉
[00:02:34.860 --> 00:02:38.020]  自己的感受,和自己的權利
[00:02:38.020 --> 00:02:40.800]  我們就很少會顧及到
[00:02:40.800 --> 00:02:43.620]  他人的利益,和他人的感受
[00:02:43.620 --> 00:02:46.780]  所以當亞當夏娃墮落之後
[00:02:46.780 --> 00:02:50.580]  那種自我的本性,立刻開始
[00:02:50.580 --> 00:02:53.540]  就已經深入人心
[00:02:53.540 --> 00:02:56.380]  成為每一個世界上的人
[00:02:56.380 --> 00:02:59.260]  你不可逃脫的一種本性之一
[00:02:59.260 --> 00:03:04.700]  各位我們可以看到,在聖經創世紀
[00:03:04.700 --> 00:03:07.780]  第三章七到十三節裡面
[00:03:07.780 --> 00:03:10.100]  記載的一個故事
[00:03:10.100 --> 00:03:13.380]  就是亞當和夏娃,怎麼樣
[00:03:13.380 --> 00:03:15.760]  去違背上帝的命令
[00:03:15.760 --> 00:03:20.460]  你知道當他們兩個吃了禁果之後呢
[00:03:20.660 --> 00:03:24.800]  聖經說,他們兩個人的眼睛就亮了
[00:03:24.800 --> 00:03:29.600]  並且聖經說,才知道自己是赤身露體
[00:03:29.600 --> 00:03:33.300]  他便拿無花果樹的葉子
[00:03:33.300 --> 00:03:35.080]  編著裙子來穿
[00:03:35.080 --> 00:03:39.500]  你看,發現當時的亞當是一個男人
[00:03:39.500 --> 00:03:41.780]  也穿裙子,對不對
[00:03:41.780 --> 00:03:44.480]  像我穿的襯衫,在美國買的襯衫
[00:03:44.480 --> 00:03:47.340]  別人說你的襯衫怎麼穿的都像裙子
[00:03:47.340 --> 00:03:50.960]  為什麼,因為美國人的身材比較高
[00:03:50.960 --> 00:03:54.160]  所以說我的襯衫上面剛好,下面都比較長
[00:03:54.160 --> 00:03:56.180]  所以也有點感覺像裙子
[00:03:56.180 --> 00:03:59.680]  但是我們知道剛剛摘下來的那個葉子呢
[00:03:59.680 --> 00:04:02.720]  它很柔和,它並且有水分
[00:04:02.720 --> 00:04:05.200]  可以編織在裙子,當冷風一起
[00:04:05.200 --> 00:04:07.860]  過了幾天,水分被蒸發了
[00:04:07.860 --> 00:04:10.720]  它就變成很脆,你手一碰呢
[00:04:10.720 --> 00:04:13.980]  立刻就掉了,身體又露出來了
[00:04:14.840 --> 00:04:17.840]  我看到這裡我才發現,原來
[00:04:17.840 --> 00:04:20.880]  這個世界上的最早的一個環保組織
[00:04:20.880 --> 00:04:24.660]  是亞當開辦的,你知道他不用布料
[00:04:24.660 --> 00:04:27.520]  不用什麼皮襖去做衣服
[00:04:27.520 --> 00:04:31.340]  直接拿那些大自然現成的東西去做衣服
[00:04:31.340 --> 00:04:33.340]  這都環保的一件事情,對不對
[00:04:33.340 --> 00:04:35.440]  所以你們要學著一點
[00:04:35.440 --> 00:04:38.060]  但是聖經裡面告訴我們說
[00:04:38.060 --> 00:04:42.960]  不然,天氣涼風,耶和華在院中行走
[00:04:43.460 --> 00:04:46.780]  那個人和他的妻子聽見了神的聲音
[00:04:46.780 --> 00:04:50.180]  就躲在那個樹林的後面
[00:04:50.180 --> 00:04:52.740]  躲避耶和華的面
[00:04:52.740 --> 00:04:54.520]  耶和華在那裡就呼喊說
[00:04:54.520 --> 00:04:57.200]  亞當,亞當,你到底在哪裡
[00:04:57.200 --> 00:04:59.180]  那個人怎麼回答
[00:04:59.180 --> 00:05:02.540]  那個人說,我在院中聽見你的聲音
[00:05:02.540 --> 00:05:05.520]  我就害怕了,因為我赤身露體
[00:05:05.520 --> 00:05:06.520]  我被藏了
[00:05:06.520 --> 00:05:08.260]  耶和華說了一句話說
[00:05:08.260 --> 00:05:10.260]  誰告訴你你是赤身露體的
[00:05:10.260 --> 00:05:15.260]  除非你吃了我吩咐你不要吃的那個樹上的果子
[00:05:15.260 --> 00:05:18.800]  各位你知道那時候的亞當會怎麼樣
[00:05:18.800 --> 00:05:22.780]  看到聖經這裡的時候,我一直有很多的假設
[00:05:22.780 --> 00:05:25.160]  因為前面你發現
[00:05:25.160 --> 00:05:28.300]  亞當講了全世界女人最喜愛聽的話
[00:05:28.300 --> 00:05:32.540]  你知道今天很多的女人在談戀愛的時候
[00:05:32.540 --> 00:05:34.660]  那個男的對你說,我愛你
[00:05:34.660 --> 00:05:37.720]  並且愛你海枯石爛,永不變心
[00:05:37.720 --> 00:05:41.860]  哇,那些人聽了一把鼻涕一把眼淚
[00:05:41.860 --> 00:05:44.460]  對不對,好感動啊
[00:05:44.460 --> 00:05:47.100]  但是你知道亞當對夏娃
[00:05:47.100 --> 00:05:49.220]  一看見夏娃,第一眼他怎麼講
[00:05:49.220 --> 00:05:52.900]  他說,你是我骨中的骨,你是我肉中的肉
[00:05:52.900 --> 00:05:55.320]  就是你就是我,我就是你
[00:05:55.320 --> 00:05:59.060]  有人說這是全世界最美的一首情歌
[00:05:59.060 --> 00:06:02.760]  但是我一想到那一副情形的時候
[00:06:02.760 --> 00:06:04.400]  我發現這個時候
[00:06:04.400 --> 00:06:07.700]  上帝去追兩個人的責任的時候
[00:06:07.700 --> 00:06:11.580]  我相信亞當應該是起來挺身而出對上帝說
[00:06:11.580 --> 00:06:14.700]  上帝,我亞當男子漢大丈夫
[00:06:14.700 --> 00:06:16.360]  一人做事一人當
[00:06:16.360 --> 00:06:20.180]  偷吃禁錮這些事情,純粹是我亞當的過錯
[00:06:20.180 --> 00:06:23.220]  請你不要追究夏娃的責任
[00:06:23.220 --> 00:06:26.620]  你有沒有發現聖經告訴我們
[00:06:26.620 --> 00:06:28.240]  亞當有沒有這麼做
[00:06:28.240 --> 00:06:32.280]  你發現亞當不僅僅沒有挺身而出
[00:06:32.280 --> 00:06:34.060]  勇於承擔責任
[00:06:34.060 --> 00:06:37.200]  反而厚顏無恥地對上帝說
[00:06:38.020 --> 00:06:40.880]  就都是你所賜給我的那個女人
[00:06:40.880 --> 00:06:45.280]  把那個果子給我吃了,我就吃了
[00:06:45.280 --> 00:06:48.340]  好像那個時候亞當感覺到上帝
[00:06:48.340 --> 00:06:52.140]  你把這個女人給我,真的是紅顏禍水啊
[00:06:52.140 --> 00:06:55.920]  他說你為什麼把這樣的女人給我,害得我又犯罪了呢
[00:06:55.920 --> 00:07:00.840]  你發現那個時候上帝沒有拿亞當失望,失慰
[00:07:00.840 --> 00:07:04.260]  所以經常很多沒結婚的姊妹問我說
[00:07:04.260 --> 00:07:08.740]  你說到底怎麼樣的男人,嫁怎麼樣的男人比較好
[00:07:08.740 --> 00:07:11.740]  我說我不知道嫁怎麼樣的男人比較好
[00:07:11.740 --> 00:07:16.100]  我說我只知道想亞當這樣的男人,千萬別嫁
[00:07:16.100 --> 00:07:20.320]  因為你知道一個男人不懂得負責任的話
[00:07:20.320 --> 00:07:22.320]  有這樣的男人敢嫁嗎
[00:07:22.320 --> 00:07:25.920]  但是你知道上帝轉過來對女人說
[00:07:25.920 --> 00:07:27.920]  你到底做了什麼事
[00:07:27.920 --> 00:07:31.580]  你發現夏娃也是女強人
[00:07:31.580 --> 00:07:32.860]  也不甘失落
[00:07:32.860 --> 00:07:36.940]  他上帝就是你造的那條蛇引誘我了
[00:07:36.940 --> 00:07:38.940]  所以我就吃了
[00:07:38.940 --> 00:07:42.980]  到了最後發現
[00:07:42.980 --> 00:07:44.980]  亞當沒有錯
[00:07:44.980 --> 00:07:46.980]  夏娃沒有錯
[00:07:46.980 --> 00:07:50.980]  都是誰的錯
[00:07:50.980 --> 00:07:52.980]  都是神的錯
[00:07:52.980 --> 00:07:56.420]  亞當說是你造的女人
[00:07:56.420 --> 00:07:58.420]  夏娃說是你造的蛇
[00:07:58.420 --> 00:08:00.420]  所以我們就犯罪了
[00:08:00.420 --> 00:08:04.980]  所以你發現從亞當和夏娃的身上讓我們看到
[00:08:04.980 --> 00:08:07.980]  人類犯罪墮落之後
[00:08:07.980 --> 00:08:11.980]  人性就變得喜歡去玩一種遊戲
[00:08:11.980 --> 00:08:13.980]  這種遊戲叫什麼
[00:08:13.980 --> 00:08:15.980]  推卸責任
[00:08:15.980 --> 00:08:19.980]  你知道在這個世界上我們大家都是這樣的
[00:08:19.980 --> 00:08:22.980]  一個小孩子就開始這樣的
[00:08:22.980 --> 00:08:26.980]  如果概換了一些事情幾個在一起
[00:08:26.980 --> 00:08:28.980]  大家都開始推卸責任
[00:08:28.980 --> 00:08:31.980]  結果不知道是誰做的
[00:08:31.980 --> 00:08:35.980]  其實我們大人何苦不是如此呢
[00:08:35.980 --> 00:08:38.980]  只不過有時候我們偽裝的
[00:08:38.980 --> 00:08:40.980]  比小孩子好一點而已
[00:08:40.980 --> 00:08:44.980]  其實很多時候我們也是這樣的
[00:08:44.980 --> 00:08:46.980]  比如說舉個簡單例子
[00:08:46.980 --> 00:08:50.980]  如果我們在家裡面一家人的生活在一起
[00:08:50.980 --> 00:08:53.980]  可能家裡面突然出了一點小事情
[00:08:53.980 --> 00:08:56.980]  很多時候丈夫會指責妻子說
[00:08:56.980 --> 00:08:58.980]  你為什麼這麼做
[00:08:58.980 --> 00:09:02.980]  妻子會指責丈夫說你為什麼這麼做
[00:09:02.980 --> 00:09:06.980]  其實你發現在家庭裡面所發生的這個事情上面
[00:09:06.980 --> 00:09:08.980]  是誰的錯
[00:09:08.980 --> 00:09:10.980]  好像誰都沒錯
[00:09:10.980 --> 00:09:12.980]  好像誰都有錯
[00:09:12.980 --> 00:09:17.980]  到的結果一般很少有人承認說這是我的錯
[00:09:17.980 --> 00:09:22.980]  一定誰會說是你的錯
[00:09:22.980 --> 00:09:26.980]  各位你知道當人類犯罪之後
[00:09:26.980 --> 00:09:29.980]  那種單顧自己的利益
[00:09:29.980 --> 00:09:33.980]  根本不顧良知和道義
[00:09:33.980 --> 00:09:36.980]  並且在我們華人的文化裡面
[00:09:36.980 --> 00:09:41.980]  經常有很多讓我們體現到的那種自我
[00:09:41.980 --> 00:09:47.980]  那種不顧道義和良知的很多的邏輯
[00:09:47.980 --> 00:09:51.980]  比如說很多的話說人不犯我我不犯人
[00:09:51.980 --> 00:09:54.980]  人若犯我我必犯人
[00:09:54.980 --> 00:09:57.980]  或者說君子報仇十年不晚
[00:09:57.980 --> 00:10:00.980]  他此仇不報恃不為人
[00:10:00.980 --> 00:10:03.980]  因為你發現我們中國的文化是一種什麼
[00:10:03.980 --> 00:10:06.980]  仇恨的文化
[00:10:06.980 --> 00:10:11.980]  我不知道大家有沒有喜歡去看武俠小說
[00:10:11.980 --> 00:10:15.980]  在我十幾歲的時候我特別喜歡看武俠小說
[00:10:15.980 --> 00:10:20.980]  我家裡面的武俠小說如果一套新的武俠小說
[00:10:20.980 --> 00:10:23.980]  金庸的那些一出來的時候
[00:10:23.980 --> 00:10:25.980]  我買過來之後
[00:10:25.980 --> 00:10:28.980]  我不會說用好久時間有空去看看
[00:10:28.980 --> 00:10:30.980]  我基本上一套三四本
[00:10:30.980 --> 00:10:31.980]  我就是一兩天時間
[00:10:31.980 --> 00:10:34.980]  我又不睡覺要把它看完
[00:10:34.980 --> 00:10:36.980]  我特別喜歡裡面的那個男主角
[00:10:36.980 --> 00:10:39.980]  那個時候想的自己就是裡面的那個男主角
[00:10:39.980 --> 00:10:42.980]  那個男主角一開始出身於一個豪門
[00:10:42.980 --> 00:10:45.980]  結果因為逃過了豪門劫殺
[00:10:45.980 --> 00:10:46.980]  豪門劫殺跑跑跑
[00:10:46.980 --> 00:10:50.980]  直接掉了一個深淵遇到了一個奇人
[00:10:50.980 --> 00:10:53.980]  練就了一身奇特的武功
[00:10:53.980 --> 00:10:55.980]  後來從那個深淵裡面起來
[00:10:55.980 --> 00:10:59.980]  在那個追殺仇人的過程裡面
[00:10:59.980 --> 00:11:01.980]  遇到了一個美人
[00:11:01.980 --> 00:11:03.980]  但是結果在這個過程裡面
[00:11:03.980 --> 00:11:06.980]  沒有把那個對方殺死
[00:11:06.980 --> 00:11:09.980]  反而自己的女朋友陪上了
[00:11:09.980 --> 00:11:13.980]  到了最後那個練就一身武功的那個人
[00:11:13.980 --> 00:11:17.980]  報仇血恨把所有該殺的人都殺光了
[00:11:17.980 --> 00:11:19.980]  電視劇最後的一個背影什麼
[00:11:19.980 --> 00:11:21.980]  那個武功高強的人
[00:11:21.980 --> 00:11:23.980]  一個背影離我們遠去
[00:11:23.980 --> 00:11:27.980]  結果印出兩個字劇終
[00:11:27.980 --> 00:11:29.980]  中國很多文化都這樣對不對
[00:11:29.980 --> 00:11:32.980]  所以你知道這種醜惡的文化
[00:11:32.980 --> 00:11:34.980]  就深刻的反映出來了
[00:11:34.980 --> 00:11:36.980]  我們人類的本性
[00:11:36.980 --> 00:11:41.980]  就是專注於自己的利益和內心的感受
[00:11:41.980 --> 00:11:44.980]  各位就是這種本性
[00:11:44.980 --> 00:11:51.980]  往往成為人際關係中的頭號殺手
[00:11:51.980 --> 00:11:54.980]  結果人與人之間的和睦
[00:11:54.980 --> 00:11:58.980]  也帶來了幾大的困難
[00:11:58.980 --> 00:12:00.980]  也可以說
[00:12:00.980 --> 00:12:05.980]  當我們去強調自己的利益和感受的這種墮落的本性
[00:12:05.980 --> 00:12:08.980]  是人與人之間的和平相處
[00:12:08.980 --> 00:12:11.980]  往往就成為空中樓閣
[00:12:11.980 --> 00:12:16.980]  好像是成為可望不可及的事情
[00:12:16.980 --> 00:12:18.980]  你發現在整個世界上面
[00:12:18.980 --> 00:12:20.980]  人與人之間的關係
[00:12:20.980 --> 00:12:24.980]  之所以會出現矛盾衝突暴力
[00:12:24.980 --> 00:12:27.980]  甚至是彼此的仇殺
[00:12:27.980 --> 00:12:29.980]  最基本的一個因素
[00:12:29.980 --> 00:12:33.980]  就是雙方都在強調自己的權益
[00:12:33.980 --> 00:12:37.980]  都在強調自己的感受
[00:12:37.980 --> 00:12:38.980]  各位
[00:12:38.980 --> 00:12:45.980]  如果我們想去趕上這種人與人之間的關係
[00:12:45.980 --> 00:12:52.980]  讓我們彼此之間成為和睦的一群人
[00:12:52.980 --> 00:12:58.980]  我們必須先要改變自己
[00:12:58.980 --> 00:13:02.980]  這個世界上很多的人
[00:13:02.980 --> 00:13:06.980]  都是想著去改變別人
[00:13:06.980 --> 00:13:15.980]  這個世界上很少有人先去改變自己
[00:13:15.980 --> 00:13:18.980]  曾經有一個偉人
[00:13:18.980 --> 00:13:21.980]  他在臨死前的時候
[00:13:21.980 --> 00:13:25.980]  他那裡嘆息說
[00:13:25.980 --> 00:13:28.980]  他說我曾經三十歲的時候
[00:13:28.980 --> 00:13:31.980]  想改變這個世界
[00:13:31.980 --> 00:13:34.980]  當我五十歲的時候
[00:13:34.980 --> 00:13:38.980]  我想改變我身邊的人
[00:13:38.980 --> 00:13:41.980]  當我七十歲的時候
[00:13:41.980 --> 00:13:44.980]  我想改變自己
[00:13:44.980 --> 00:13:48.980]  但是結果發現已經沒有機會了
[00:13:48.980 --> 00:13:50.980]  他說如果反過來
[00:13:50.980 --> 00:13:52.980]  當我三十歲的時候
[00:13:52.980 --> 00:13:54.980]  我決定去改變自己
[00:13:54.980 --> 00:13:56.980]  他說我五十歲
[00:13:56.980 --> 00:13:59.980]  我就可以改變我身邊的人
[00:13:59.980 --> 00:14:05.980]  到了七十歲也許我已經改變了世界
[00:14:05.980 --> 00:14:07.980]  各位
[00:14:07.980 --> 00:14:11.980]  我們今天在座很多的人何苦不是如此呢
[00:14:11.980 --> 00:14:14.980]  我們都渴望自己改變世界
[00:14:14.980 --> 00:14:18.980]  我們都渴望自己能成為這個世界上面
[00:14:18.980 --> 00:14:21.980]  影響世界的一個人物
[00:14:21.980 --> 00:14:23.980]  以至於這個世界上面
[00:14:23.980 --> 00:14:25.980]  很多什麼勵志類的
[00:14:25.980 --> 00:14:28.980]  很多什麼成功類的
[00:14:28.980 --> 00:14:30.980]  我們大家都很喜歡
[00:14:30.980 --> 00:14:32.980]  你怎麼樣怎麼樣就會成功
[00:14:32.980 --> 00:14:35.980]  怎麼樣怎麼樣就會成功
[00:14:35.980 --> 00:14:37.980]  有時候我在想一個問題
[00:14:37.980 --> 00:14:39.980]  我說真的很納悶
[00:14:39.980 --> 00:14:43.980]  我說為什麼今天很多在講成功學的
[00:14:43.980 --> 00:14:46.980]  那些學者也好
[00:14:46.980 --> 00:14:49.980]  那些演講家也好
[00:14:49.980 --> 00:14:55.980]  他們為什麼不用他自己所講的
[00:14:55.980 --> 00:14:57.980]  你怎麼樣怎麼樣會成功
[00:14:57.980 --> 00:14:59.980]  用那樣的方法
[00:14:59.980 --> 00:15:03.980]  讓自己成為一個很成功的人
[00:15:03.980 --> 00:15:05.980]  結果自己沒成為
[00:15:05.980 --> 00:15:07.980]  反而告訴別人說
[00:15:07.980 --> 00:15:08.980]  你這樣做那樣做
[00:15:08.980 --> 00:15:13.980]  你就會成為成功的人
[00:15:13.980 --> 00:15:14.980]  各位很多時候
[00:15:14.980 --> 00:15:18.980]  如果我們一個人一開始不懂得去改變自己
[00:15:18.980 --> 00:15:23.980]  你的人際關係一定會出問題的
[00:15:23.980 --> 00:15:27.980]  因為這個世界上面
[00:15:27.980 --> 00:15:31.980]  誰都不願意被別人改變
[00:15:31.980 --> 00:15:35.980]  只有你願意自己改變的時候
[00:15:35.980 --> 00:15:38.980]  你一定可以改變
[00:15:38.980 --> 00:15:40.980]  所以如果我們
[00:15:40.980 --> 00:15:43.980]  當與人之際的和睦也是如此
[00:15:43.980 --> 00:15:45.980]  你願意改變自己
[00:15:45.980 --> 00:15:48.980]  你願意放下自己的感受和利益
[00:15:48.980 --> 00:15:51.980]  你願意放下自己的面子
[00:15:51.980 --> 00:15:53.980]  主動與人接觸
[00:15:53.980 --> 00:15:59.980]  以求重新建立良好的人際關係
[00:15:59.980 --> 00:16:01.980]  各位當然了
[00:16:01.980 --> 00:16:05.980]  這樣做比你拿出一筆錢去奉獻
[00:16:05.980 --> 00:16:09.980]  比你在教會裡面做幾天的聖功
[00:16:09.980 --> 00:16:11.980]  要難得很多
[00:16:11.980 --> 00:16:13.980]  因為主動與人和睦
[00:16:13.980 --> 00:16:17.980]  需要一定的愛心和勇氣
[00:16:17.980 --> 00:16:20.980]  如果你沒有這個愛心和勇氣的話
[00:16:20.980 --> 00:16:25.980]  你很難邁出那一步
[00:16:25.980 --> 00:16:27.980]  所以在座的各位
[00:16:27.980 --> 00:16:29.980]  你想邁出那一步
[00:16:29.980 --> 00:16:31.980]  你要改變自己
[00:16:31.980 --> 00:16:33.980]  怎麼改變呢
[00:16:33.980 --> 00:16:37.980]  清除不和睦的源頭
[00:16:37.980 --> 00:16:40.980]  就是那種罪的本性
[00:16:40.980 --> 00:16:42.980]  你清除了它
[00:16:42.980 --> 00:16:47.980]  你就會很容易做到放下自己的面子
[00:16:47.980 --> 00:16:49.980]  特別我們中國人
[00:16:49.980 --> 00:16:52.980]  我們發現中國人是食藥面子
[00:16:52.980 --> 00:16:54.980]  真的食藥面子
[00:16:54.980 --> 00:16:57.980]  我不知道我們大家怎麼樣
[00:16:57.980 --> 00:16:59.980]  我們很多的人是怎麼樣
[00:16:59.980 --> 00:17:02.980]  就算自己已經錯了
[00:17:02.980 --> 00:17:05.980]  他的食藥面子不能錯
[00:17:05.980 --> 00:17:08.980]  這是我們很多人的本性
[00:17:08.980 --> 00:17:10.980]  有時候可能我們每個人也是這樣的
[00:17:10.980 --> 00:17:12.980]  我們去煩我們自己
[00:17:12.980 --> 00:17:14.980]  有時候我們也是這樣的
[00:17:14.980 --> 00:17:17.980]  這就是因為我們亞當犯罪之後的
[00:17:17.980 --> 00:17:20.980]  那種罪惡的本性在我們的裡面
[00:17:20.980 --> 00:17:26.980]  以至於我們食藥面子不要命
[00:17:26.980 --> 00:17:28.980]  帶我們每個人
[00:17:28.980 --> 00:17:31.980]  讓我們一起來去清除
[00:17:31.980 --> 00:17:33.980]  那個不和睦的源頭
[00:17:33.980 --> 00:17:37.980]  這樣才能真正的根治
[00:17:37.980 --> 00:17:41.980]  我們怎麼樣走出和睦的第一步
[00:17:41.980 --> 00:17:44.980]  並且為什麼我們今天在教會裡面
[00:17:44.980 --> 00:17:46.980]  經常會提出我們要和睦呢
[00:17:46.980 --> 00:17:49.980]  因為你知道和睦和一
[00:17:49.980 --> 00:17:52.980]  這是耶穌在世界上面
[00:17:52.980 --> 00:18:00.980]  他所有的信息裡面最重要的信息
[00:18:00.980 --> 00:18:05.980]  我不知道大家有沒有去看到整個聖經裡面
[00:18:05.980 --> 00:18:09.980]  耶穌在這個世界上工作的那幾年時間
[00:18:09.980 --> 00:18:12.980]  包括耶穌所有的言論裡面
[00:18:12.980 --> 00:18:15.980]  最重要的是什麼
[00:18:15.980 --> 00:18:18.980]  好像耶穌在這個世界上面的時間裡面
[00:18:18.980 --> 00:18:26.980]  他對付罪好像不是他主要的目標
[00:18:26.980 --> 00:18:30.980]  你有沒有看到犯淫亂的婦女
[00:18:30.980 --> 00:18:33.980]  被那些人抓過來之後
[00:18:33.980 --> 00:18:36.980]  結果耶穌是怎麼處置的
[00:18:36.980 --> 00:18:39.980]  耶穌有沒有說根據律法拿石頭把她打死
[00:18:39.980 --> 00:18:40.980]  沒有
[00:18:40.980 --> 00:18:44.980]  耶穌說你從今以後不要再犯這樣的罪
[00:18:44.980 --> 00:18:47.980]  你就回去吧
[00:18:47.980 --> 00:18:51.980]  但是耶穌也沒有說你原來這些做的你不是罪
[00:18:51.980 --> 00:18:53.980]  耶穌說你原來做的是罪
[00:18:53.980 --> 00:18:56.980]  但是你從今以後不要再做
[00:18:56.980 --> 00:19:00.980]  但是耶穌在他的信息裡面突出的是兩點
[00:19:00.980 --> 00:19:05.980]  一點他一直在斥責那些法利賽人
[00:19:05.980 --> 00:19:09.980]  吻事和工會的那些人的假冒偽喪
[00:19:09.980 --> 00:19:17.980]  他很積極的告訴我們和醫和睦
[00:19:17.980 --> 00:19:21.980]  所以耶穌在八福的裡面
[00:19:21.980 --> 00:19:25.980]  其中有一福就說是能和睦的人有福了
[00:19:25.980 --> 00:19:29.980]  因為他們必成為神的兒子
[00:19:29.980 --> 00:19:33.980]  各位當然耶穌這句話並不是說
[00:19:33.980 --> 00:19:35.980]  你一個人想成為神的兒子
[00:19:35.980 --> 00:19:37.980]  你就要和睦
[00:19:37.980 --> 00:19:41.980]  你去和睦你就能成為神的兒子
[00:19:41.980 --> 00:19:42.980]  不是這個意思
[00:19:42.980 --> 00:19:48.980]  並不是說和睦能使你贏得救恩的福分
[00:19:48.980 --> 00:19:51.980]  成為神的兒子
[00:19:51.980 --> 00:19:55.980]  這段經文裡面乃是告訴我們說
[00:19:55.980 --> 00:20:00.980]  你表現出來有和睦的這樣的行動
[00:20:00.980 --> 00:20:04.980]  就意味著你已經放下滅誌
[00:20:04.980 --> 00:20:06.980]  你已經放下利益
[00:20:06.980 --> 00:20:08.980]  你已經放下了自我
[00:20:08.980 --> 00:20:10.980]  這已經證明了
[00:20:10.980 --> 00:20:15.980]  你已經真正的得到了耶穌基督的救恩
[00:20:15.980 --> 00:20:20.980]  並且你的罪孽和過犯已經得到赦免
[00:20:20.980 --> 00:20:24.980]  你的生命已經真正的更新
[00:20:24.980 --> 00:20:30.980]  我們已經真正的被接納了是神的兒子
[00:20:30.980 --> 00:20:32.980]  所以這句經文裡面並不是說
[00:20:32.980 --> 00:20:36.980]  你用和睦去贏取兒子的名分
[00:20:36.980 --> 00:20:39.980]  乃是說你是神的兒子
[00:20:39.980 --> 00:20:44.980]  你必須要表現出和睦的行動
[00:20:44.980 --> 00:20:47.980]  並且你知道追求和睦
[00:20:47.980 --> 00:20:53.980]  是耶穌命令我們必須要去做的
[00:20:53.980 --> 00:20:56.980]  你知道耶穌在約翰福音裡面
[00:20:56.980 --> 00:20:59.980]  在他離開這個世界之前的那個禱告
[00:20:59.980 --> 00:21:01.980]  大祭司的禱告裡面
[00:21:01.980 --> 00:21:05.980]  他的重點就是合一
[00:21:05.980 --> 00:21:08.980]  你知道沒有和睦怎麼合一
[00:21:08.980 --> 00:21:11.980]  不可能說我們大家坐在一起就是合一
[00:21:11.980 --> 00:21:12.980]  不是
[00:21:12.980 --> 00:21:13.980]  真正的合一
[00:21:13.980 --> 00:21:16.980]  我們的關係一定是攏洽的
[00:21:16.980 --> 00:21:18.980]  我們一定是和睦的
