
[00:00:00.000 --> 00:00:03.500]  世界變了的時候,大家有什麼感覺?
[00:03:33.000 --> 00:03:34.000]  在我們的生活裏
[00:03:34.000 --> 00:03:37.000]  成為我們人生裏的焦慮
[00:03:37.000 --> 00:03:40.000]  在這一刻檢查你的手機有沒有啟動
[00:03:40.000 --> 00:03:42.000]  啟動了,現在麻煩關掉
[00:03:42.000 --> 00:03:45.000]  因為我很怕手機一響
[00:03:45.000 --> 00:03:47.000]  我編導就不知道講成怎樣
[00:03:47.000 --> 00:03:50.000]  手機是形成
[00:03:50.000 --> 00:03:54.000]  在我們的生活裏有一個很大的方便
[00:03:54.000 --> 00:03:58.000]  另一方面也造成我們有很多的困擾
[00:03:58.000 --> 00:04:01.000]  基督徒可以怎樣去自處
[00:04:01.000 --> 00:04:03.000]  在這個科技世界裏
[00:04:03.000 --> 00:04:05.000]  我們看聖經
[00:04:05.000 --> 00:04:09.000]  聖經在這一段雅各書
[00:04:09.000 --> 00:04:15.000]  雅各書一般相信是耶穌的弟弟雅各所寫
[00:04:16.000 --> 00:04:22.000]  他如果在一章一節就說這一段書是寫給散居
[00:04:22.000 --> 00:04:25.000]  給一班猶太人
[00:04:25.000 --> 00:04:31.000]  一般會相信大概是主後五十兄弟年所寫
[00:04:31.000 --> 00:04:34.000]  在耶路撒冷去寫這段書
[00:04:34.000 --> 00:04:38.000]  當時面對弟兄姊妹無論有錢還是窮
[00:04:38.000 --> 00:04:41.000]  在那個處境裏面
[00:04:41.000 --> 00:04:44.000]  面對生活很多不同的潮流
[00:04:44.000 --> 00:04:46.000]  面對很多不同的世俗
[00:04:46.000 --> 00:04:50.000]  今天我們做基督徒
[00:04:50.000 --> 00:04:53.000]  似乎世俗化比當日更加嚴重
[00:04:53.000 --> 00:04:56.000]  但是怎樣在我們的信仰裏面
[00:04:56.000 --> 00:05:00.000]  活出我們基督徒應該有的本份和虔誠呢?
[00:05:00.000 --> 00:05:02.000]  我們就去想
[00:05:02.000 --> 00:05:06.000]  世界變的時候虔誠是不是不易呢?
[00:05:06.000 --> 00:05:08.000]  是很難的一回事呢?
[00:05:08.000 --> 00:05:11.000]  對我們基督徒我們怎樣去看我們的生活
[00:05:11.000 --> 00:05:14.000]  應該去領受神給我們一切美好的東西呢?
[00:05:14.000 --> 00:05:20.000]  雅各就在這段書寫給散居的神智派
[00:05:20.000 --> 00:05:22.000]  在十六至十八
[00:05:22.000 --> 00:05:24.000]  他說弟兄你不要看錯
[00:05:24.000 --> 00:05:26.000]  親愛的弟兄
[00:05:26.000 --> 00:05:29.000]  他的術語就很想去描述那份關係
[00:05:29.000 --> 00:05:31.000]  親愛的弟兄不要看錯
[00:05:31.000 --> 00:05:34.000]  各樣的美善的恩賜
[00:05:34.000 --> 00:05:37.000]  和全被的賞賜
[00:05:37.000 --> 00:05:38.000]  恩賜好
[00:05:38.000 --> 00:05:40.000]  賞賜好
[00:05:40.000 --> 00:05:42.000]  無論這個是good的
[00:05:42.000 --> 00:05:43.000]  或者是perfect的
[00:05:43.000 --> 00:05:46.000]  都是從上而來的
[00:05:46.000 --> 00:05:49.000]  是縱光之父降低而下來的
[00:05:49.000 --> 00:05:51.000]  在他裏面沒有改變
[00:05:51.000 --> 00:05:52.000]  這位神沒有改變
[00:05:52.000 --> 00:05:54.000]  所有美善的都是從他而來
[00:05:54.000 --> 00:05:56.000]  沒有改變
[00:05:56.000 --> 00:05:58.000]  甚至連影都不會轉動
[00:05:58.000 --> 00:06:01.000]  這個沒有改變
[00:06:01.000 --> 00:06:02.000]  這個美善
[00:06:02.000 --> 00:06:04.000]  是什麼呢?
[00:06:04.000 --> 00:06:06.000]  一般會相信
[00:06:06.000 --> 00:06:07.000]  從上而來
[00:06:08.000 --> 00:06:11.000]  一般就是我們應該有的那份智慧
[00:06:11.000 --> 00:06:14.000]  在三章十三節
[00:06:14.000 --> 00:06:17.000]  雅各書三章十三節去提
[00:06:17.000 --> 00:06:22.000]  你們中間誰是要有智慧有見識的呢?
[00:06:22.000 --> 00:06:23.000]  如果你沒有的話
[00:06:23.000 --> 00:06:32.000]  就當在智慧的溫柔的主顯出他的善行
[00:06:32.000 --> 00:06:34.000]  在這裏
[00:06:34.000 --> 00:06:38.000]  雅各就是看從上而來的美善
[00:06:38.000 --> 00:06:39.000]  很多東西
[00:06:39.000 --> 00:06:41.000]  但是其中一樣就是智慧
[00:06:41.000 --> 00:06:44.000]  今天在我們的生活裏面
[00:06:44.000 --> 00:06:46.000]  我們怎樣去領受從上而來
[00:06:46.000 --> 00:06:49.000]  給我們這份美善
[00:06:49.000 --> 00:06:51.000]  這個好處
[00:06:51.000 --> 00:06:54.000]  在他裏面完全沒有改變
[00:06:54.000 --> 00:06:59.000]  今天科技世界對我們影響很大
[00:06:59.000 --> 00:07:00.000]  以前我們約人
[00:07:00.000 --> 00:07:02.000]  一定是清楚時間地點
[00:07:02.000 --> 00:07:03.000]  對不對?
[00:07:03.000 --> 00:07:04.000]  就在那裏等
[00:07:04.000 --> 00:07:07.000]  他一不來就在那裏等
[00:07:07.000 --> 00:07:08.000]  站在那裏等
[00:07:08.000 --> 00:07:09.000]  站在那裏等
[00:07:09.000 --> 00:07:11.000]  現在
[00:07:11.000 --> 00:07:14.000]  電聯
[00:07:14.000 --> 00:07:16.000]  約了某個鐘數
[00:07:16.000 --> 00:07:18.000]  我們在旺角附近
[00:07:18.000 --> 00:07:20.000]  然後電聯
[00:07:20.000 --> 00:07:21.000]  就是這樣
[00:07:21.000 --> 00:07:22.000]  因為
[00:07:22.000 --> 00:07:24.000]  手機方便
[00:07:24.000 --> 00:07:26.000]  還有WhatsApp
[00:07:26.000 --> 00:07:28.000]  現在我都還沒有
[00:07:28.000 --> 00:07:31.000]  我這部還是按著按著
[00:07:31.000 --> 00:07:33.000]  這些叫做阿伯的手機
[00:07:33.000 --> 00:07:34.000]  阿伯
[00:07:34.000 --> 00:07:35.000]  阿伯才用
[00:07:35.000 --> 00:07:37.000]  一會兒我示範一下
[00:07:37.000 --> 00:07:39.000]  弟兄姊妹
[00:07:39.000 --> 00:07:41.000]  原來在今天的世界裏面
[00:07:41.000 --> 00:07:42.000]  影響了我們
[00:07:42.000 --> 00:07:44.000]  人際之間那種關係
[00:07:44.000 --> 00:07:46.000]  在這個科技世界
[00:07:46.000 --> 00:07:48.000]  十年前
[00:07:48.000 --> 00:07:49.000]  二十年前
[00:07:49.000 --> 00:07:51.000]  想像不到
[00:07:51.000 --> 00:07:54.000]  但是上主對我們很好
[00:07:54.000 --> 00:07:55.000]  給人的美好的東西
[00:07:55.000 --> 00:07:58.000]  我們今天所享有的一切的方便
[00:07:59.000 --> 00:08:01.000]  這個禮堂很涼
[00:08:01.000 --> 00:08:02.000]  冷氣
[00:08:02.000 --> 00:08:05.000]  有螢光幕
[00:08:05.000 --> 00:08:07.000]  很清晰
[00:08:07.000 --> 00:08:10.000]  我們現在有老花
[00:08:10.000 --> 00:08:11.000]  我們不看這裏
[00:08:11.000 --> 00:08:12.000]  我看那裏
[00:08:12.000 --> 00:08:14.000]  夠遠就行了
[00:08:14.000 --> 00:08:16.000]  我們可以很清楚看到經文
[00:08:16.000 --> 00:08:18.000]  弟兄姊妹
[00:08:18.000 --> 00:08:20.000]  這個是科技世界
[00:08:20.000 --> 00:08:21.000]  給我們的方便
[00:08:21.000 --> 00:08:23.000]  但是
[00:08:23.000 --> 00:08:24.000]  科技世界裏面
[00:08:24.000 --> 00:08:26.000]  如果我們做人跟不上
[00:08:26.000 --> 00:08:27.000]  那又會怎樣呢
[00:08:27.000 --> 00:08:29.000]  我們就會無所適從
[00:08:29.000 --> 00:08:31.000]  特別是我們的長者
[00:08:31.000 --> 00:08:32.000]  這個怎麼按
[00:08:32.000 --> 00:08:33.000]  這個怎麼用
[00:08:33.000 --> 00:08:37.000]  我們的人際關係怎樣影響呢
[00:08:37.000 --> 00:08:40.000]  一聽電話
[00:08:40.000 --> 00:08:41.000]  你現在在哪裏
[00:08:41.000 --> 00:08:42.000]  幾時回來
[00:08:42.000 --> 00:08:44.000]  你現在和誰在這裏
[00:08:44.000 --> 00:08:47.000]  你拍吧
[00:08:47.000 --> 00:08:48.000]  拍給我看
[00:08:48.000 --> 00:08:49.000]  你現在在哪裏
[00:08:49.000 --> 00:08:53.000]  無所遁形
[00:08:53.000 --> 00:08:54.000]  沒得騙
[00:08:56.000 --> 00:08:57.000]  道高一尺
[00:08:57.000 --> 00:08:58.000]  魔高一丈
[00:08:58.000 --> 00:09:00.000]  你拍給我看
[00:09:00.000 --> 00:09:01.000]  好 做報警
[00:09:01.000 --> 00:09:04.000]  現在這個世界的人
[00:09:04.000 --> 00:09:05.000]  你騙我
[00:09:05.000 --> 00:09:06.000]  我騙你
[00:09:06.000 --> 00:09:08.000]  一卡兩號會怎樣
[00:09:08.000 --> 00:09:10.000]  不要讓人知道我在大陸
[00:09:10.000 --> 00:09:11.000]  一打
[00:09:11.000 --> 00:09:13.000]  香港的電話鈴聲
[00:09:13.000 --> 00:09:14.000]  其實就在大陸
[00:09:14.000 --> 00:09:16.000]  多奸
[00:09:16.000 --> 00:09:19.000]  這個是現代科技底下
[00:09:19.000 --> 00:09:22.000]  去揭發了人的罪和邪惡
[00:09:22.000 --> 00:09:25.000]  弟兄姊妹
[00:09:27.000 --> 00:09:28.000]  所以在我們的生活裏
[00:09:28.000 --> 00:09:30.000]  我們很感謝我們的神
[00:09:30.000 --> 00:09:32.000]  因為給了很多創意
[00:09:32.000 --> 00:09:33.000]  科技的發明
[00:09:33.000 --> 00:09:35.000]  叫我們日常生活很方便
[00:09:35.000 --> 00:09:37.000]  上世紀我們一見到微波爐
[00:09:37.000 --> 00:09:38.000]  我們已經很開心
[00:09:38.000 --> 00:09:40.000]  全真機已經很開心
[00:09:40.000 --> 00:09:43.000]  電筒已經很開心
[00:09:43.000 --> 00:09:45.000]  沒電的時候
[00:09:45.000 --> 00:09:47.000]  我們可以用電筒
[00:09:47.000 --> 00:09:48.000]  我們就很開心
[00:09:48.000 --> 00:09:50.000]  但是今天
[00:09:50.000 --> 00:09:51.000]  在我們的生活裏
[00:09:51.000 --> 00:09:52.000]  親愛的弟兄姊妹
[00:09:52.000 --> 00:09:54.000]  我們怎樣可以保持清醒呢
[00:09:55.000 --> 00:09:56.000]  神的不變
[00:09:56.000 --> 00:09:58.000]  在這個多變的世界
[00:09:58.000 --> 00:10:01.000]  我們怎樣去享受祂的美善呢
[00:10:01.000 --> 00:10:07.000]  在生活裏
[00:10:07.000 --> 00:10:10.000]  十六至十八節提醒我們
[00:10:10.000 --> 00:10:12.000]  作為祂的兒女
[00:10:12.000 --> 00:10:13.000]  第十八節
[00:10:13.000 --> 00:10:15.000]  祂按自己的旨意
[00:10:15.000 --> 00:10:17.000]  用真道生了我們
[00:10:17.000 --> 00:10:19.000]  叫我們所做
[00:10:19.000 --> 00:10:21.000]  在我們的萬物裏
[00:10:21.000 --> 00:10:23.000]  好像初熟的果子
[00:10:23.000 --> 00:10:26.000]  弟兄姊妹 基督徒和非基督徒有什麼不同呢
[00:10:26.000 --> 00:10:28.000]  我們就好像初熟的果子
[00:10:28.000 --> 00:10:30.000]  初熟的果子是怎樣的呢
[00:10:30.000 --> 00:10:31.000]  在農業的社會裏
[00:10:31.000 --> 00:10:32.000]  猶太人的社會
[00:10:32.000 --> 00:10:34.000]  就將果子初熟的
[00:10:34.000 --> 00:10:36.000]  最初熟的
[00:10:36.000 --> 00:10:38.000]  呈獻給神
[00:10:38.000 --> 00:10:41.000]  分別為聖
[00:10:41.000 --> 00:10:42.000]  獻給我們的主
[00:10:42.000 --> 00:10:46.000]  今天我們被揀選作為基督徒
[00:10:46.000 --> 00:10:49.000]  我們就從世俗裏
[00:10:49.000 --> 00:10:51.000]  從眾人裏分出來
[00:10:51.000 --> 00:10:53.000]  我們是屬於神的
[00:10:53.000 --> 00:10:54.000]  屬於神的子民
[00:10:54.000 --> 00:10:56.000]  我們面對這個世界
[00:10:56.000 --> 00:10:57.000]  這樣變化
[00:10:57.000 --> 00:11:00.000]  我們怎樣去應對呢
[00:11:00.000 --> 00:11:04.000]  傳福音
[00:11:04.000 --> 00:11:06.000]  有很多不同的方式
[00:11:06.000 --> 00:11:09.000]  今天我們享受科技世界的進步
[00:11:09.000 --> 00:11:12.000]  神給我們的美善
[00:11:12.000 --> 00:11:14.000]  我們去享受這一份方便的時候
[00:11:14.000 --> 00:11:16.000]  我們有沒有留意
[00:11:16.000 --> 00:11:20.000]  人與人之間應該有的溝通
[00:11:21.000 --> 00:11:23.000]  人應該有的人性
[00:11:23.000 --> 00:11:26.000]  我們是否需要專注
[00:11:26.000 --> 00:11:29.000]  頂智妹
[00:11:29.000 --> 00:11:32.000]  喬布斯為何被稱為教主呢
[00:11:32.000 --> 00:11:34.000]  知不知道
[00:11:34.000 --> 00:11:36.000]  過世了
[00:11:36.000 --> 00:11:37.000]  他為何被稱為教主呢
[00:11:37.000 --> 00:11:39.000]  即是出產蘋果電腦
[00:11:39.000 --> 00:11:40.000]  iPod
[00:11:40.000 --> 00:11:42.000]  iPhone
[00:11:42.000 --> 00:11:44.000]  為何是教主呢
[00:11:44.000 --> 00:11:45.000]  因為呢
[00:11:45.000 --> 00:11:46.000]  頂智妹
[00:11:46.000 --> 00:11:49.000]  所有人對著他的iPad
[00:11:50.000 --> 00:11:51.000]  iPhone
[00:11:51.000 --> 00:11:52.000]  全部低頭
[00:11:52.000 --> 00:11:54.000]  低頭
[00:11:54.000 --> 00:11:55.000]  全部低頭
[00:11:55.000 --> 00:12:00.000]  你是不是好像我們祈禱的時候那一刻那麼敬虔呢
[00:12:00.000 --> 00:12:03.000]  今天大家
[00:12:03.000 --> 00:12:06.000]  吃飯第一件事是不是祈禱呢
[00:12:06.000 --> 00:12:07.000]  不是
[00:12:07.000 --> 00:12:09.000]  拿部相機出來拍了照
[00:12:09.000 --> 00:12:11.000]  這是一個儀式
[00:12:11.000 --> 00:12:12.000]  拍了照
[00:12:12.000 --> 00:12:14.000]  然後上載給大家看
[00:12:14.000 --> 00:12:16.000]  我現在在吃什麼
[00:12:16.000 --> 00:12:18.000]  有些人吃完飯忘記了
[00:12:18.000 --> 00:12:19.000]  然後拍那個殘金
[00:12:19.000 --> 00:12:20.000]  不好意思
[00:12:20.000 --> 00:12:22.000]  我剛才在面書上說
[00:12:22.000 --> 00:12:23.000]  不好意思
[00:12:23.000 --> 00:12:25.000]  剛才在吃飯之前忘記了拍照
[00:12:25.000 --> 00:12:27.000]  我現在上載我吃剩的東西給大家看
[00:12:27.000 --> 00:12:28.000]  這樣也可以
[00:12:28.000 --> 00:12:30.000]  這個世界
[00:12:30.000 --> 00:12:32.000]  是這樣去改變的
[00:12:32.000 --> 00:12:35.000]  頂智妹
[00:12:35.000 --> 00:12:37.000]  在這樣的情況下
[00:12:37.000 --> 00:12:39.000]  我們屬他生的
[00:12:39.000 --> 00:12:41.000]  真道裏面所生的
[00:12:41.000 --> 00:12:43.000]  我們是他所分別出來的
[00:12:43.000 --> 00:12:45.000]  初屬的果子
[00:12:45.000 --> 00:12:46.000]  頂智妹我們基督徒
[00:12:46.000 --> 00:12:48.000]  可以怎樣享受
[00:12:48.000 --> 00:12:49.000]  從神而來
[00:12:49.000 --> 00:12:51.000]  我們有很多不同的方便
[00:12:51.000 --> 00:12:52.000]  另一方面我們要知道
[00:12:52.000 --> 00:12:53.000]  我們要明白
[00:12:53.000 --> 00:12:55.000]  我們怎樣行道
[00:12:55.000 --> 00:12:57.000]  怎樣去聽道
[00:12:57.000 --> 00:13:00.000]  聖經
[00:13:00.000 --> 00:13:01.000]  雅各書
[00:13:01.000 --> 00:13:03.000]  這一本書呢
[00:13:03.000 --> 00:13:06.000]  馬丁路德很不喜歡
[00:13:06.000 --> 00:13:09.000]  很不喜歡雅各書
[00:13:09.000 --> 00:13:12.000]  因為馬丁路德說
[00:13:12.000 --> 00:13:13.000]  因信稱義
[00:13:13.000 --> 00:13:16.000]  保羅說我因信稱義
[00:13:18.000 --> 00:13:19.000]  他不喜歡
[00:13:19.000 --> 00:13:22.000]  然後他在15220
[00:13:22.000 --> 00:13:24.000]  即是十六世紀
[00:13:24.000 --> 00:13:26.000]  1522年的時候
[00:13:26.000 --> 00:13:30.000]  他就在一個日內瓦聖經的引言那裏
[00:13:30.000 --> 00:13:32.000]  就說有關雅各書
[00:13:32.000 --> 00:13:33.000]  雅各書
[00:13:33.000 --> 00:13:35.000]  很非信徒
[00:13:35.000 --> 00:13:37.000]  即是很非仕途
[00:13:37.000 --> 00:13:40.000]  雅各書寫的雜亂無章
[00:13:40.000 --> 00:13:43.000]  沒有系統
[00:13:43.000 --> 00:13:45.000]  很雜亂無章
[00:13:47.000 --> 00:13:50.000]  他是很猶太
[00:13:50.000 --> 00:13:51.000]  太過猶太
[00:13:51.000 --> 00:13:53.000]  太過猶太
[00:13:53.000 --> 00:13:55.000]  這樣去說
[00:13:55.000 --> 00:14:01.000]  其實這個是雅各書的特色
[00:14:01.000 --> 00:14:03.000]  他跳躍式的主題
[00:14:03.000 --> 00:14:04.000]  很跳躍
[00:14:04.000 --> 00:14:06.000]  說一下這裡說一下那裡
[00:14:06.000 --> 00:14:08.000]  一會兒說一下試探
[00:14:08.000 --> 00:14:09.000]  一開始說試探
[00:14:09.000 --> 00:14:10.000]  接著又說祈禱
[00:14:10.000 --> 00:14:11.000]  說來說去
[00:14:11.000 --> 00:14:14.000]  他是一個跳躍式的主題
[00:14:14.000 --> 00:14:15.000]  去表達
[00:14:15.000 --> 00:14:17.000]  但是在過程裏面
[00:14:17.000 --> 00:14:18.000]  我們又可以看到
[00:14:18.000 --> 00:14:22.000]  如果我們研究他的修辭的時候
[00:14:22.000 --> 00:14:24.000]  他很有一個系統
[00:14:24.000 --> 00:14:25.000]  前又說
[00:14:25.000 --> 00:14:26.000]  後又說
[00:14:26.000 --> 00:14:28.000]  很連貫
[00:14:28.000 --> 00:14:30.000]  所以姐妹
[00:14:30.000 --> 00:14:33.000]  當我們猶太聖經的時候
[00:14:33.000 --> 00:14:36.000]  我們一定要看雅各書
[00:14:36.000 --> 00:14:37.000]  因為他強調
[00:14:37.000 --> 00:14:39.000]  在他的信仰裏面
[00:14:39.000 --> 00:14:40.000]  不單止聽
[00:14:40.000 --> 00:14:41.000]  不單止看
[00:14:41.000 --> 00:14:43.000]  不單止上主教學
[00:14:43.000 --> 00:14:44.000]  不單止聽到
[00:14:45.000 --> 00:14:46.000]  然後一會兒
[00:14:46.000 --> 00:14:48.000]  十二點多出去
[00:14:48.000 --> 00:14:50.000]  你就要行道了
[00:14:50.000 --> 00:14:54.000]  所以領師剛才那首的猜險詩
[00:14:54.000 --> 00:14:56.000]  就是猜險我們出去
[00:14:56.000 --> 00:14:57.000]  要去實踐
[00:14:57.000 --> 00:14:59.000]  神在我們身上
[00:14:59.000 --> 00:15:02.000]  因真道而生了我們的時候
[00:15:02.000 --> 00:15:04.000]  我們要行出來
[00:15:04.000 --> 00:15:05.000]  弟兄姊妹
[00:15:05.000 --> 00:15:07.000]  在我們的生活裏面
[00:15:07.000 --> 00:15:08.000]  我們要去學
[00:15:08.000 --> 00:15:10.000]  我們要去領受
[00:15:10.000 --> 00:15:11.000]  我們要去體會
[00:15:11.000 --> 00:15:13.000]  原來這個科技世界裏面
[00:15:13.000 --> 00:15:15.000]  給我們很多的挑戰
[00:15:15.000 --> 00:15:16.000]  這個挑戰
[00:15:16.000 --> 00:15:17.000]  接著
[00:15:17.000 --> 00:15:22.000]  十九至二十七節
[00:15:22.000 --> 00:15:23.000]  就有一個段落
[00:15:23.000 --> 00:15:26.000]  雅各他要說的
[00:15:26.000 --> 00:15:27.000]  說到
[00:15:27.000 --> 00:15:28.000]  屬神的子民
[00:15:28.000 --> 00:15:29.000]  上帝的兒女
[00:15:29.000 --> 00:15:30.000]  應該有的表現
[00:15:30.000 --> 00:15:32.000]  就是我們要行道
[00:15:32.000 --> 00:15:33.000]  他說
[00:15:33.000 --> 00:15:34.000]  我要你們知道
[00:15:34.000 --> 00:15:36.000]  你們國人要快快地聽
[00:15:36.000 --> 00:15:38.000]  慢慢地說
[00:15:38.000 --> 00:15:41.000]  慢慢地動腦
[00:15:42.000 --> 00:15:44.000]  我們現在聽的東西很慢
[00:15:44.000 --> 00:15:46.000]  因為我們沒空聽
[00:15:46.000 --> 00:15:47.000]  沒空聽
[00:15:47.000 --> 00:15:48.000]  只顧著看著那部機器
[00:15:48.000 --> 00:15:49.000]  沒空聽
[00:15:49.000 --> 00:15:52.000]  我們很容易生氣
[00:15:52.000 --> 00:15:54.000]  因為一快的時候
[00:15:54.000 --> 00:15:56.000]  一急一快
[00:15:56.000 --> 00:15:58.000]  我們就會
[00:15:58.000 --> 00:16:00.000]  要不就很容易生氣
[00:16:00.000 --> 00:16:01.000]  要不就惹人生氣
[00:16:01.000 --> 00:16:03.000]  現在逛街要小心一點
[00:16:03.000 --> 00:16:04.000]  因為
[00:16:04.000 --> 00:16:05.000]  在擠迫的地方
[00:16:05.000 --> 00:16:06.000]  有些人趕時間
[00:16:06.000 --> 00:16:07.000]  不斷撞你
[00:16:07.000 --> 00:16:08.000]  不理的
[00:16:08.000 --> 00:16:09.000]  一撞撞你
[00:16:09.000 --> 00:16:10.000]  用不著這樣吧
[00:16:11.000 --> 00:16:13.000]  無論你是男還是女
[00:16:13.000 --> 00:16:14.000]  他都照樣撞你
[00:16:14.000 --> 00:16:18.000]  那你要沉著氣
[00:16:18.000 --> 00:16:20.000]  沉著氣
[00:16:20.000 --> 00:16:23.000]  有些人一碰他就生氣
[00:16:23.000 --> 00:16:24.000]  一撞你
[00:16:24.000 --> 00:16:25.000]  一般來說
[00:16:25.000 --> 00:16:26.000]  我們就很容易生氣
[00:16:26.000 --> 00:16:27.000]  這裡告訴我們
[00:16:27.000 --> 00:16:29.000]  弟兄姊妹
[00:16:29.000 --> 00:16:30.000]  我們要快點聽
[00:16:30.000 --> 00:16:31.000]  慢慢地說
[00:16:31.000 --> 00:16:34.000]  慢慢地動腦
[00:16:34.000 --> 00:16:35.000]  你發脾氣
[00:16:35.000 --> 00:16:36.000]  發生生氣的時候
[00:16:36.000 --> 00:16:37.000]  聽不聽到東西
[00:16:38.000 --> 00:16:41.000]  爸爸姓什麼都不知道
[00:16:41.000 --> 00:16:42.000]  發脾氣
[00:16:42.000 --> 00:16:44.000]  你還聽不聽到對方說話
[00:16:44.000 --> 00:16:45.000]  不會聽的
[00:16:45.000 --> 00:16:46.000]  關掉耳朵
[00:16:46.000 --> 00:16:47.000]  你只會發脾氣
[00:16:47.000 --> 00:16:49.000]  這是不是一個
[00:16:49.000 --> 00:16:51.000]  可以溝通的方式呢
[00:16:51.000 --> 00:16:55.000]  我們現在香港的社會
[00:16:55.000 --> 00:16:57.000]  其實我們應該
[00:16:57.000 --> 00:16:58.000]  要有一些車卡
[00:16:58.000 --> 00:17:00.000]  有一些車廂是靜音
[00:17:00.000 --> 00:17:02.000]  最初有
[00:17:02.000 --> 00:17:04.000]  roadshow的時候
