
[00:00:00.000 --> 00:00:05.000]  弟兄姊妹早晨,元神的恩典常與你們同在。
[00:06:39.000 --> 00:06:42.000]  他的艱難可想而知。
[00:06:42.000 --> 00:06:48.000]  大家想想,獅子和老虎打架,一隻小雞站在中間,
[00:06:48.000 --> 00:06:52.000]  他的凶險是不言而喻的。
[00:06:52.000 --> 00:06:58.000]  事實上,當烏西亞王死了之後大概二十年,
[00:06:58.000 --> 00:07:07.000]  比猶大國強大很多的以色列國,就被亞述完全滅國。
[00:07:07.000 --> 00:07:13.000]  亞述也曾經圍攻耶路撒冷,多得一個神蹟。
[00:07:13.000 --> 00:07:21.000]  我們估計可能是一個瘟疫,就令亞述的大軍大敗而回。
[00:07:21.000 --> 00:07:26.000]  這個背景,經文第一節開始說:
[00:07:26.000 --> 00:07:29.000]  烏西亞王崩的那年。
[00:07:29.000 --> 00:07:37.000]  這就是極盛的時代,轉向衰敗的一個轉折點。
[00:07:37.000 --> 00:07:41.000]  戰爭的鼓聲已經隱約可聞。
[00:07:41.000 --> 00:07:49.000]  猶大國的人,眼見堂堂一個姊妹國,以色列。
[00:07:49.000 --> 00:07:52.000]  她比自己更加強大,以色列。
[00:07:52.000 --> 00:07:56.000]  就被亞述所滅。
[00:07:56.000 --> 00:08:04.000]  猶大國一定會想,何時會,或者會不會輪到自己呢?
[00:08:04.000 --> 00:08:08.000]  這就是歷史的一個拐彎點。
[00:08:08.000 --> 00:08:14.000]  神就在這個時刻,聽起先知以塞亞。
[00:08:14.000 --> 00:08:19.000]  先知是信仰很敏銳的人。
[00:08:19.000 --> 00:08:25.000]  當人人都沉醉在人間的歡樂升平的時候,
[00:08:25.000 --> 00:08:30.000]  他卻是看到上帝的那個神聖的世界。
[00:08:30.000 --> 00:08:34.000]  當人人都對罪惡習以為常的時候,
[00:08:34.000 --> 00:08:42.000]  他卻是對一個老闆騙了一個婆婆一毛錢,而耿耿於懷。
[00:08:42.000 --> 00:08:48.000]  當人人都在宗教裏面尋求安穩和慰藉的時候,
[00:08:48.000 --> 00:08:55.000]  他就以上帝之名挑戰人去承擔歷史的重負。
[00:08:55.000 --> 00:08:59.000]  當人人都活得好像泥漿一樣的時候,
[00:08:59.000 --> 00:09:03.000]  他呼喚人活得有靈魂。
[00:09:03.000 --> 00:09:07.000]  當人人都對前景憂心忡忡的時候,
[00:09:07.000 --> 00:09:12.000]  他卻是宣告意想不到的希望。
[00:09:12.000 --> 00:09:16.000]  有個猶太的神學家Abraham Hazel,
[00:09:16.000 --> 00:09:23.000]  他說當人人都好舒適安逸地在這裏睡覺的時候,
[00:09:23.000 --> 00:09:26.000]  先知就在夜間裏面驚叫,
[00:09:26.000 --> 00:09:33.000]  因為他們感覺到那個從天而來的爆炸。
[00:09:33.000 --> 00:09:38.000]  以塞亞書六章第一節,當烏西亞王崩的那年,
[00:09:38.000 --> 00:09:41.000]  我見到主坐在高高的寶座上,
[00:09:41.000 --> 00:09:46.000]  他的衣裳垂下,車門聖殿。
[00:09:46.000 --> 00:09:52.000]  在人世間,一個偉大的王者離去。
[00:09:52.000 --> 00:09:57.000]  而以塞亞卻是看到另外一個王者,
[00:09:57.000 --> 00:10:01.000]  就是那個掌管人間歷史的上帝。
[00:10:01.000 --> 00:10:05.000]  當光輝的時代結束,
[00:10:05.000 --> 00:10:10.000]  人最需要知道的是哪一個掌管明天。
[00:10:10.000 --> 00:10:12.000]  對猶太人來說,
[00:10:12.000 --> 00:10:15.000]  烏西亞王崩的那一年,
[00:10:15.000 --> 00:10:18.000]  盛世就可能結束了,
[00:10:18.000 --> 00:10:22.000]  而明天將會如何呢?
[00:10:22.000 --> 00:10:25.000]  以塞亞卻是在聖殿裏面,
[00:10:25.000 --> 00:10:28.000]  在這個神人相遇之地,
[00:10:28.000 --> 00:10:32.000]  他看到高高的在寶座上,
[00:10:32.000 --> 00:10:37.000]  永活的神坐在那裏為王。
[00:10:37.000 --> 00:10:43.000]  他看到明天就在這個王者的引導之下。
[00:10:43.000 --> 00:10:47.000]  以塞亞有的是一種超越的視野,
[00:10:47.000 --> 00:10:49.000]  他看到上帝,
[00:10:49.000 --> 00:10:53.000]  而他也從上帝的角度來看人間。
[00:10:53.000 --> 00:10:58.000]  這就是先知獨特的視角。
[00:10:58.000 --> 00:11:01.000]  神坐在那裏,
[00:11:01.000 --> 00:11:05.000]  神的四圍有撒拉弗是立。
[00:11:05.000 --> 00:11:07.000]  撒拉弗是什麼呢?
[00:11:07.000 --> 00:11:15.000]  撒拉弗可能是近東文明裏面圍繞著上帝的神獸。
[00:11:15.000 --> 00:11:19.000]  當然我們可以將他理解為天使。
[00:11:19.000 --> 00:11:20.000]  而撒拉弗這個字,
[00:11:20.000 --> 00:11:25.000]  那個字根的意義就是一些燒著的東西。
[00:11:25.000 --> 00:11:31.000]  說不定他們的外形就真的好像一些火一樣。
[00:11:31.000 --> 00:11:41.000]  我們也看到撒拉弗一會兒就會用炭火去潔淨以塞亞。
[00:11:41.000 --> 00:11:43.000]  這些撒拉弗在呼喊:
[00:11:43.000 --> 00:11:46.000]  「聖災!聖災!聖災!」
[00:11:46.000 --> 00:11:52.000]  萬軍之夜和華,他的榮光充滿全地。
[00:11:52.000 --> 00:11:57.000]  三重的聖災!聖災!聖災!聖災!
[00:11:57.000 --> 00:12:05.000]  這就是神對聖潔最高的重讚。
[00:12:05.000 --> 00:12:11.000]  不斷去強化他就是最高級的一種贊嘆。
[00:12:11.000 --> 00:12:19.000]  「神啊,你是聖的!」對於神的聖潔有種至高無上的讚頌。
[00:12:19.000 --> 00:12:26.000]  而我們奇怪的就是這個那麼神聖,完全超越的上帝,
[00:12:26.000 --> 00:12:32.000]  而他的榮光竟然不是單單閃耀在宇宙的太空那裡,
[00:12:32.000 --> 00:12:36.000]  而是充滿全地。
[00:12:36.000 --> 00:12:44.000]  我們活在一個被上帝的榮耀包圍的大地之上。
[00:12:44.000 --> 00:12:47.000]  大家要明白當時的處境,
[00:12:47.000 --> 00:12:51.000]  烏西亞王崩的那年,
[00:12:51.000 --> 00:12:59.000]  是開始一個另外一個充滿京劇的時勢。
[00:12:59.000 --> 00:13:01.000]  歷史充滿危機,
[00:13:01.000 --> 00:13:11.000]  但是才看到上帝的榮耀好像母親的胸懷一樣擁抱著我們,
[00:13:11.000 --> 00:13:15.000]  擁抱著我們這個生活的大地。
[00:13:15.000 --> 00:13:21.000]  你所在之地被上帝的榮光包圍著。
[00:13:21.000 --> 00:13:26.000]  接著我們看第六章第五節至第七節。
[00:13:26.000 --> 00:13:36.000]  「那時我說,禍災我滅亡了,因為我是咀唇不潔之人,又住在咀唇不潔的民中。
[00:13:36.000 --> 00:13:41.000]  又因我眼見大君王,萬軍之夜獲華。
[00:13:41.000 --> 00:13:50.000]  由一位撒拉夫飛到我的根前,手裡拿著紅炭,是用火箭從壇上取下來的。
[00:13:50.000 --> 00:14:04.000]  將炭沾我的口,雪看,這炭沾了你的嘴,你的罪孽便除掉,你的罪惡便赦免了。」
[00:14:04.000 --> 00:14:07.000]  面對上帝,
[00:14:07.000 --> 00:14:10.000]  有種很強烈的感受。
[00:14:10.000 --> 00:14:20.000]  有個神學家,Rudolf Otto,他寫了一本書叫做《The Idea of the Holy》,神聖的觀念。
[00:14:20.000 --> 00:14:28.000]  他描述人面對神的時候,那種可能有的感受。
[00:14:28.000 --> 00:14:36.000]  最基本的感受,他說,就是人會體會到一種無以名狀的,那種無窮的偉大。
[00:14:36.000 --> 00:14:45.000]  Rudolf Otto稱這個為Mysterium,英文mystery的拉丁文。
[00:14:45.000 --> 00:14:50.000]  Mysterium,他說我們感覺到一種無限的神秘。
[00:14:50.000 --> 00:14:56.000]  在這種無限的偉大之下,人會感覺到無限的卑微。
[00:14:56.000 --> 00:15:05.000]  不單單是這樣,人也同時間體會到無限者對我們存在的審視。
[00:15:05.000 --> 00:15:15.000]  不期然我們便會有一種戰驚和恐懼,甚至不知所措。
[00:15:15.000 --> 00:15:24.000]  這樣的情感,Rudolf Otto稱它為Tremendous,Tremble的字。
[00:15:24.000 --> 00:15:28.000]  Tremendous,很害怕。
[00:15:28.000 --> 00:15:32.000]  無窮的偉大者,向我們顯現。
[00:15:32.000 --> 00:15:37.000]  我們體會到他的無窮偉大,我們的無窮渺小。
[00:15:37.000 --> 00:15:43.000]  並且在這樣的強大對比之下,我們感覺到一種很大的震驚。
[00:15:43.000 --> 00:15:52.000]  但是奇怪的是,人也同時間感覺到無限者有一種無窮的吸引力。
[00:15:52.000 --> 00:15:59.000]  它充滿著安慰的力量,人會被吸引來到他的面前。
[00:15:59.000 --> 00:16:04.000]  然後體會到被無條件地接納。
[00:16:04.000 --> 00:16:13.000]  Rudolf Otto稱它為Fascinating,Fascinating的字,相關的字。
[00:16:13.000 --> 00:16:25.000]  即是很震驚,但是又會被一種很大的慈愛的力量包圍著,又很吸引我們。
[00:16:25.000 --> 00:16:30.000]  以塞亞就是這樣體會到這些很奇妙的感覺。
[00:16:30.000 --> 00:16:34.000]  他體會到無限偉大的上帝就在他的眼前。
[00:16:34.000 --> 00:16:37.000]  然後他感覺到兩種感覺。
[00:16:37.000 --> 00:16:45.000]  第一就是戰驚恐懼,但又同時間他體會到無條件地被接納。
[00:16:45.000 --> 00:16:55.000]  他見到上帝,他馬上驚呼禍災,大禍了,我滅亡了。
[00:16:55.000 --> 00:17:04.000]  因為我是咀唇不潔的人,又住在咀唇不潔的民中,又因我眼見大君王萬鈞之夜禍華。
[00:17:04.000 --> 00:17:12.000]  他體會到自己那種卑微不潔,體會到自己活在上帝的審判之下。
[00:17:12.000 --> 00:17:18.000]  在神的面前,他很驚慌,他戰驚恐懼。
[00:17:18.000 --> 00:17:26.000]  現在很多信徒已經沒有了這種戰驚恐懼的心。
[00:17:26.000 --> 00:17:42.000]  神好像是一樣令人開心的玩具,多過令人敬畏的那種無限的神秘。
[00:17:42.000 --> 00:18:00.000]  這種這麼強大的驚懼,之後,伊塞亞見到撒拉夫用祭壇上的炭火煎他的口,然後宣告他的罪被赦免了。
[00:18:00.000 --> 00:18:08.000]  一個自覺被上帝審判的人,忽然間他的罪就被赦免了。
[00:18:08.000 --> 00:18:19.000]  在神的面前敬畏神,自覺有罪而認罪的人,他也同時間體會到這種無條件的赦免。
[00:18:19.000 --> 00:18:31.000]  先知很敏感,他對上帝的臨在敏感,他對罪敏感,他對神的恩典都敏感。
[00:18:31.000 --> 00:18:41.000]  他體會到自己是罪人,很敏感。也體會到他被上帝赦免,他對這個也很敏感。
[00:18:41.000 --> 00:18:50.000]  相比來說,我們可能已經對罪麻木,也會對恩典麻木。
[00:18:50.000 --> 00:19:08.000]  明知是謊言,可能我們都照樣這樣說,這個就是對罪的麻木。而手中所擁有的東西,我們不願意去分享,這個就是對恩典的麻木。
[00:19:08.000 --> 00:19:14.000]  我們對罪麻木,也對恩典麻木。
[00:19:14.000 --> 00:19:23.000]  經文第八節,我又聽見主的聲音說:「我可以差遣誰呢?誰肯為我們去呢?」
[00:19:23.000 --> 00:19:29.000]  我說:「我在這裡,請差遣我。」
[00:19:29.000 --> 00:19:42.000]  經文說,以塞亞聽到主的聲音,他問了一些問題,他說:「我可以差遣誰呢?誰肯為我們去呢?」
[00:19:42.000 --> 00:19:46.000]  我問:「為什麼突然間會有「我們」呢?」
[00:19:46.000 --> 00:19:55.000]  「我們」與我們所想的「三為一體」的上帝,其實是沒有什麼關係的。
[00:19:55.000 --> 00:20:04.000]  這些就是天庭的會議,舊約經常有這樣的景象。
[00:20:04.000 --> 00:20:18.000]  上帝好像在開一個天庭的會議,有很多的天使。然後他說:「我有些事情要做,誰會為我們去呢?」
[00:20:18.000 --> 00:20:23.000]  神在天上策劃著人間歷史的演變,
[00:20:23.000 --> 00:20:35.000]  他將要藉著一些國際的大變局,然後對他的子民,猶大國的罪作一個清算。
[00:20:35.000 --> 00:20:40.000]  這些已經在上主的計劃之內。
[00:20:40.000 --> 00:20:51.000]  神要向他的子民宣講這個計劃,其實就是宣講上帝對神的子民的罪的審判。
[00:20:51.000 --> 00:21:00.000]  於是他就問:「誰願意承擔這個發言人的職責呢?」
[00:21:00.000 --> 00:21:07.000]  以賽亞看上來不知道,其實神要發什麼言,他不知道。
[00:21:07.000 --> 00:21:17.000]  但是他意識到,上主的發言應該是與猶大民族的前途有關係的。
[00:21:17.000 --> 00:21:27.000]  猶大國的前途端例有一些人代表上帝向他們宣講神的信息。
[00:21:27.000 --> 00:21:33.000]  以賽亞知道這一點,而先知是一些很奇怪的人來的。
[00:21:33.000 --> 00:21:43.000]  當人人都不願意為歷史的將來負上責任的時候,先知卻是甘心背起了時代的十家。
[00:21:43.000 --> 00:21:57.000]  對先知這一類的人物來說,信仰不是等上天堂,而是願意為神的真理實現在人間而獻上自己。
[00:21:57.000 --> 00:22:03.000]  這不是追求個人的幸福,而是追求天國的實現。
[00:22:03.000 --> 00:22:10.000]  以賽亞就回應上帝,他說:「我在這裡,請差遣我。」
[00:22:10.000 --> 00:22:21.000]  在一個對真理沒有興趣的世界來說,真理其實是一個很大的重複。
[00:22:21.000 --> 00:22:37.000]  第九節、第十節,上帝就說:「你去告訴這百姓說,你們聽是要聽見,卻不明白;看是要看見,卻不曉得。」
[00:22:37.000 --> 00:22:46.000]  第十節,一個很大的對比,從心那裡說起:心、耳朵、眼睛、眼睛、耳朵、心。
[00:22:46.000 --> 00:23:11.000]  要恕這百姓心夢之憂,他的耳朵就發沉,他的眼睛就昏迷,昏迷即是盲目,看不到。恐怕他們的眼睛看到,耳朵聽見,心裡明白,迴轉過來,便得醫治。
[00:23:11.000 --> 00:23:27.000]  這段六章第十節短短的一節經文,很奇怪,新約引用了這一節經文六次那麼多,包括有兩次不是那麼完整的引用。
[00:23:27.000 --> 00:23:47.000]  在福音書裡面,耶穌在人世間,祂全講上帝的審判和恩典,大部分在耶穌在場的人,他們都是不信和拒絕的。
[00:23:47.000 --> 00:24:06.000]  耶穌親臨人間,講上帝的真理,大部分在場的人,都是不信和拒絕的。而這一段經文,我們剛剛讀的二刷書第六章第十節的經文,正正描述這樣的情景。
[00:24:06.000 --> 00:24:30.000]  這個經文大致有兩種解釋的向導,一種叫強勢向導,就是神就是要使那些百姓心夢之遊,耳朵發沉,眼睛盲目,神就是要使他們這樣,以致他們拒絕先知的訊息,然後很降和給他們。
[00:24:30.000 --> 00:24:37.000]  強調神的主權和預定論的那些神學家,就會傾向這個觀點的了。
[00:24:37.000 --> 00:24:56.000]  是的,神在玩的,好像神使法老剛硬,神就使這幫人剛硬。是的,就是使他剛硬,使他接受這個審判。這個是強勢的一種解釋,是強調上帝的主權,上帝的預定。
[00:24:56.000 --> 00:25:12.000]  另外一種解釋的向導,多多少少認為這節的經文所表達的,其實是神對人間的罪惡現實的哀嘆。
[00:25:12.000 --> 00:25:30.000]  完全不同的解釋,剛才神就是要他們這樣,他們盲目就是要審判他們。但是另一個解釋就是,這個其實不是上帝要做些什麼,其實這個是上帝對人間的現實,那個罪惡的哀嘆。
[00:25:30.000 --> 00:25:46.000]  從這個觀點的人指出,剛剛讀的六章第九節第十節的這些經文,其實它那個文學的體裁,是師哥的體裁。
[00:25:46.000 --> 00:26:04.000]  而師哥的體裁,就不能夠完全理解為事實的描繪。師哥主要是書法情感的,其中所書法的情感的這個元素,不可忽視。
[00:26:04.000 --> 00:26:23.000]  你明白嗎?這個體裁是影響我們一種理解。而剛好剛才讀的經文是一種師哥的體裁。故事有另外一些學者的解釋就是,這個其實是上主的一種哀嘆。
[00:26:23.000 --> 00:26:44.000]  神見到人的墮落,已經是一種結構性的墮落。你越叫他們不要犯罪,他們就越犯罪給你看。正如我們廣東俗語所說,阿崩叫狗,就越叫越走。
[00:26:44.000 --> 00:27:02.000]  在這樣的情況下,上帝也逃夫奈何。正如現在的父母叫子女不要打機,他們就越打給你看。如果打不到機,他們寧願死給你看。
[00:27:02.000 --> 00:27:18.000]  面對冥頑不靈的人,其實做父母也沒有辦法,上帝也沒有辦法,只能讓他們繼續打,繼續罪惡,然後讓他們承受苦果。
[00:27:18.000 --> 00:27:40.000]  如果是這樣的話,就不是神令他們盲目,而是他們定義要盲目。在這樣的情況下,神只能無奈地接受這個現實,讓他們繼續盲目下去,然後讓他們自招那個苦果。
[00:27:40.000 --> 00:28:00.000]  在那個苦果裏面,讓他們能夠猛然醒悟。不知道以塞亞的心情是怎樣。他剛才答應上帝,我做代言人,他不知道要說些什麼。
[00:28:00.000 --> 00:28:27.000]  原來神要他們說的這個訊息是這樣,這個訊息是人人都會討厭的訊息。大家想想,要叫那些貪錢的人不要再貪錢,叫那些吃得很多的人不要再吃那麼多,叫那些種肉的人不要再種肉了。
[00:28:27.000 --> 00:28:46.000]  那會怎樣呢?這些就是那些貪錢、貪吃、種肉的人最不想聽到的訊息。而整個社會都是這樣的人,那你能夠說些什麼呢?
[00:28:46.000 --> 00:29:14.000]  神就叫先知對著那些人說這些話,經過一個很長時間的、很富裕的歷史階段,那些人已經習慣了種肉,神就叫他們說一個審判的訊息,要回轉了。那些人聽不聽呢?為了要喚醒世人,先知將會成為一些很孤獨的人。
[00:29:14.000 --> 00:29:32.000]  我們看第十一節、十二節、十三節,我就說先知以塞亞問一個問題:主啊,這到幾時為止呢?這種審判的訊息,幾時為止呢?
[00:29:32.000 --> 00:29:51.000]  上帝說:直到城邑荒涼,無人居住,房屋空閒無人,地土極其荒涼。並且耶和華將人遷到遠方,在這境內撇下的土地很多。
[00:29:51.000 --> 00:30:02.000]  這已經是預告將來的猶大國的滅亡,以及被擄去他方。
[00:30:02.000 --> 00:30:21.000]  境內剩下的人若還有十分之一,也必被吞滅,將律師、將術須被砍伐,恕等子卻仍存留。這聖潔的種類在國中也是如此。
[00:30:21.000 --> 00:30:43.000]  宣告一個完全滅絕的訊息,要向一群不會回應的人傳廣上帝的說話,就好像對著一班正在睡覺的學生努力講書一樣,花心機,卻是注定徒勞無功。
[00:30:43.000 --> 00:31:02.000]  這些日子,以塞亞民主,要到何時呢?神說,直到那間學校倒塌,變成頹垣敗瓦的時候,那些學生就會醒來。
[00:31:02.000 --> 00:31:14.000]  直到猶大國被滅,成一荒涼,人民被擄之日,他們就會醒來。
[00:31:14.000 --> 00:31:38.000]  去到如此極端,一切將會回復到太古之初的虛無,即是我們創世紀開頭所講的空虛混沌。回到這個虛無,上帝才可以重新再一次創造。
[00:31:38.000 --> 00:31:59.000]  看起來,人性是不會變的,罪性是不會改的,不到絕境,人是不會回頭的,徹底拆毀了,才會有重新的機會。
[00:31:59.000 --> 00:32:15.000]  那你說,哇,豈不是很絕望?上帝的信息,是不會用絕望來結束的。最後的一節經文,六章第十三節,這個就是亡國之後的希望。
[00:32:15.000 --> 00:32:37.000]  就是那棵樹被人砍了,它還留有那個魚幹,而這個魚幹仍然能夠發芽,有些新的芽會長出來的,而神的指紋裡面,總會有一些願意悔改的人,他們就成為了日後神的新的指紋的開始。
[00:32:37.000 --> 00:32:56.000]  上帝留有一個最後的一個芽,讓它可以開一個新的枝葉出來。從烏西亞王崩的那年,去到猶大國,真是覆亡,其實還有一百五十年。
[00:32:56.000 --> 00:33:18.000]  這樣也挺長的,差不多兩代的人。以塞亞的本人,沒有親眼看到猶大國的毀滅,但是很明顯,他的信息一直存留在猶大人的當中,成為一種傳統。
[00:33:18.000 --> 00:33:39.000]  當猶大人一百五十年後被擄到巴比倫的時候,他們猛然的醒悟,回憶從前,憶起往事。
[00:33:39.000 --> 00:34:00.000]  他們想起,曾經有個人叫以塞亞,他曾經警告過我們的先祖,要聽從上帝的命令,及時要悔改,否則就國破家亡。
[00:34:00.000 --> 00:34:14.000]  但是這麼長的時間,整個猶大的民族,上帝的子民都毫不醒悟,最後一切已成事實。
[00:34:14.000 --> 00:34:34.000]  就在這個異鄉,在這個絕望之中,這幫人記起,記起,那個先知,以塞亞,他還留下了一個希望,那個希望就是民族會重生。
[00:34:34.000 --> 00:34:49.000]  就因為先知的這句話,這幫人在異鄉,他們堅強地站起來,不過這些已經是後話了。
[00:34:49.000 --> 00:34:55.000]  我們有漫長的歲月,去看看這些後話是怎樣的。
[00:34:55.000 --> 00:35:06.000]  回來,今天,先知在哪裡呢?今天,先知在哪裡呢?
[00:35:06.000 --> 00:35:15.000]  在這個聖殿裡,還有沒有人見到神坐在高高的寶座上呢?
[00:35:15.000 --> 00:35:25.000]  還有沒有人看到呢?在神的臨在底下,還有沒有人意識到自己的罪呀?
[00:35:25.000 --> 00:35:30.000]  有沒有人意識到這個社會的罪呀?
[00:35:30.000 --> 00:35:38.000]  有沒有人體會到,能夠在神的面前存活,已經是一個恩典呀?
[00:35:38.000 --> 00:35:45.000]  還有沒有人聽到從天而來的召喚呢?
[00:35:45.000 --> 00:35:49.000]  哪一個肯為我去呀?
[00:35:49.000 --> 00:35:54.000]  還有沒有人願意背棄這個時代的責任呢?
[00:35:54.000 --> 00:36:10.000]  白許,在這個甘於平庸的世界,已經再沒有先知了。願上主得到榮耀重贊,願眾人得到喜樂平安,願神祝福你。
