
[00:00:00.000 --> 00:00:04.880]  丁子妹在《馬拉基書》第一章第二節有記載
[00:03:01.480 --> 00:03:05.480]  嘩 真是很穩陣
[00:03:05.480 --> 00:03:08.480]  是刀槍不入的一個別墅
[00:03:08.480 --> 00:03:10.480]  大衛住在那裡
[00:03:10.480 --> 00:03:12.480]  相反
[00:03:12.480 --> 00:03:14.480]  神的會幕
[00:03:14.480 --> 00:03:17.480]  或者說神的藥櫃
[00:03:17.480 --> 00:03:19.480]  神的帳幕
[00:03:19.480 --> 00:03:21.480]  竟然
[00:03:21.480 --> 00:03:25.480]  隨便用羊皮造就算了
[00:03:25.480 --> 00:03:27.480]  很大的落差
[00:03:27.480 --> 00:03:29.480]  很大的分別
[00:03:29.480 --> 00:03:31.480]  情況就好像兒子
[00:03:31.480 --> 00:03:36.480]  自己住在一個很高級的別墅
[00:03:36.480 --> 00:03:41.480]  然後爸爸原來住在一個臨時房屋區裡
[00:03:41.480 --> 00:03:44.480]  作為兒子的心是怎麼想的呢
[00:03:44.480 --> 00:03:48.480]  所以大衛要為上帝建造聖殿
[00:03:48.480 --> 00:03:51.480]  這是合乎常理的
[00:03:51.480 --> 00:03:53.480]  是真的
[00:03:53.480 --> 00:03:55.480]  聖經甚至記載到
[00:03:55.480 --> 00:03:58.480]  神去形容大衛為他起殿的心
[00:03:58.480 --> 00:03:59.480]  聖經說
[00:03:59.480 --> 00:04:02.480]  這意思甚好
[00:04:02.480 --> 00:04:07.480]  其實神是欣賞大衛為他起殿的心
[00:04:07.480 --> 00:04:09.480]  第二個原因
[00:04:09.480 --> 00:04:12.480]  大衛起殿的心是合理的
[00:04:12.480 --> 00:04:14.480]  因為大衛很希望
[00:04:14.480 --> 00:04:16.480]  在耶路撒冷
[00:04:16.480 --> 00:04:18.480]  有一個聖殿
[00:04:18.480 --> 00:04:20.480]  目的是讓他的子民
[00:04:20.480 --> 00:04:23.480]  可以來敬拜上帝
[00:04:23.480 --> 00:04:25.480]  這是一個很重要的心
[00:04:25.480 --> 00:04:27.480]  因為大衛知道
[00:04:27.480 --> 00:04:29.480]  他的國不屬於自己
[00:04:29.480 --> 00:04:32.480]  神才是國家的主
[00:04:32.480 --> 00:04:36.480]  所以當他知道自己已經成為
[00:04:36.480 --> 00:04:39.480]  以色列聯合王國的君王的時候
[00:04:39.480 --> 00:04:41.480]  他第一件事要做的是
[00:04:41.480 --> 00:04:46.480]  將藥櫃運回耶路撒冷
[00:04:46.480 --> 00:04:49.480]  這是我二月份和大家分享的訊息
[00:04:49.480 --> 00:04:51.480]  大衛的心很希望
[00:04:51.480 --> 00:04:53.480]  整個子民 整個國家
[00:04:53.480 --> 00:04:58.480]  先重視屬靈的事
[00:04:58.480 --> 00:05:00.480]  有藥櫃了
[00:05:00.480 --> 00:05:02.480]  藥櫃放在哪裏呢
[00:05:02.480 --> 00:05:04.480]  放在臨時房屋區裏面
[00:05:04.480 --> 00:05:06.480]  太不像樣了
[00:05:06.480 --> 00:05:09.480]  我自己竟然住在這麼結實的皇宮
[00:05:09.480 --> 00:05:11.480]  他過意不來
[00:05:11.480 --> 00:05:16.480]  所以他希望能夠為上帝建殿
[00:05:16.480 --> 00:05:19.480]  這是有別於當時中東的國家
[00:05:19.480 --> 00:05:21.480]  近東的國家
[00:05:21.480 --> 00:05:23.480]  他們建的廟
[00:05:23.480 --> 00:05:26.480]  只是希望神明的保佑
[00:05:26.480 --> 00:05:28.480]  多謝神明的保佑
[00:05:28.480 --> 00:05:29.480]  這樣的原因
[00:05:29.480 --> 00:05:31.480]  但大衛絕對不是這樣
[00:05:31.480 --> 00:05:33.480]  他只有一個單純的心
[00:05:33.480 --> 00:05:38.480]  讓百姓敬拜獨一的真神
[00:05:38.480 --> 00:05:42.480]  就算大衛建的心這麼合理
[00:05:42.480 --> 00:05:46.480]  連上帝都說他的意思好
[00:05:46.480 --> 00:05:50.480]  甚至拿丹都支持並祝福他
[00:05:50.480 --> 00:05:56.480]  但不代表神覺得大衛可以為他建殿
[00:05:56.480 --> 00:06:00.480]  正如智者在《針研》所記載
[00:06:00.480 --> 00:06:04.480]  人心籌算自己的道路
[00:06:04.480 --> 00:06:10.480]  唯有上帝引導人的腳步
[00:06:10.480 --> 00:06:12.480]  所以神要加入
[00:06:12.480 --> 00:06:14.480]  大衛的心好
[00:06:14.480 --> 00:06:17.480]  不過上帝不容許大衛為他建殿
[00:06:17.480 --> 00:06:20.480]  所以當夜神的話臨到拿丹
[00:06:20.480 --> 00:06:21.480]  才說
[00:06:21.480 --> 00:06:23.480]  你去告訴我僕人大衛
[00:06:23.480 --> 00:06:25.480]  說耶華御始說
[00:06:25.480 --> 00:06:31.480]  你不可建造殿宇給我居住
[00:06:31.480 --> 00:06:34.480]  神不批准建殿這件事
[00:06:34.480 --> 00:06:37.480]  這意思甚好
[00:06:37.480 --> 00:06:40.480]  不過上帝有他的時間
[00:06:40.480 --> 00:06:44.480]  上帝也有他建殿的人選
[00:06:44.480 --> 00:06:46.480]  人選第十二節
[00:06:46.480 --> 00:06:50.480]  他必為我建造殿宇
[00:06:50.480 --> 00:06:54.480]  我必堅定他的國為直到永遠
[00:06:54.480 --> 00:06:58.480]  這個他就是大衛的後裔
[00:06:58.480 --> 00:07:01.480]  再看下去
[00:07:01.480 --> 00:07:03.480]  簡直是鎖羅門
[00:07:03.480 --> 00:07:08.480]  神已經揀選鎖羅門為他建造聖殿
[00:07:08.480 --> 00:07:11.480]  其實上帝透過先知
[00:07:11.480 --> 00:07:13.480]  不讓大衛建殿
[00:07:13.480 --> 00:07:16.480]  當時沒有解釋原因
[00:07:16.480 --> 00:07:18.480]  但是第十七章
[00:07:18.480 --> 00:07:21.480]  第二十二章第七至第九節
[00:07:21.480 --> 00:07:23.480]  我很想大家一起中讀
[00:07:23.480 --> 00:07:24.480]  我們要知道
[00:07:24.480 --> 00:07:27.480]  為什麼上帝不讓大衛建殿
[00:07:27.480 --> 00:07:28.480]  我們一起中讀
[00:07:28.480 --> 00:07:29.480]  預備起
[00:07:29.480 --> 00:07:31.480]  只是耶和華的話
[00:07:31.480 --> 00:07:32.480]  臨到我說
[00:07:32.480 --> 00:07:34.480]  你流了多人的血
[00:07:34.480 --> 00:07:36.480]  打了多次大仗
[00:07:36.480 --> 00:07:39.480]  你不可為我的命建造殿宇
[00:07:39.480 --> 00:07:41.480]  因為你在我眼前
[00:07:41.480 --> 00:07:44.480]  使多人的血流在地上
[00:07:44.480 --> 00:07:46.480]  你要生一個兒子
[00:07:46.480 --> 00:07:48.480]  他必作太平的人
[00:07:48.480 --> 00:07:50.480]  我必使他安靜
[00:07:50.480 --> 00:07:53.480]  不被四圍的仇敵擾亂
[00:07:53.480 --> 00:07:55.480]  他命要叫鎖羅門
[00:07:55.480 --> 00:07:57.480]  他作為的日子
[00:07:57.480 --> 00:08:01.480]  我必使以色列人平安安康
[00:08:01.480 --> 00:08:02.480]  第九節
[00:08:02.480 --> 00:08:04.480]  他必為我的命建造殿宇
[00:08:04.480 --> 00:08:06.480]  他要作我的子
[00:08:06.480 --> 00:08:08.480]  我作他的父
[00:08:08.480 --> 00:08:10.480]  他作以色列王
[00:08:10.480 --> 00:08:12.480]  我必堅定他的國位
[00:08:12.480 --> 00:08:13.480]  直到永遠
[00:08:13.480 --> 00:08:16.480]  後來神先來到講明
[00:08:16.480 --> 00:08:19.480]  因為大衛主要功能
[00:08:19.480 --> 00:08:24.480]  是為國家清除障礙
[00:08:24.480 --> 00:08:29.480]  他雙手沾染了很多打仗的血跡
[00:08:29.480 --> 00:08:31.480]  上帝說我的殿
[00:08:31.480 --> 00:08:33.480]  是一個和平的殿
[00:08:33.480 --> 00:08:35.480]  是一個敬拜的殿
[00:08:35.480 --> 00:08:38.480]  我也要製造一個和平的環境
[00:08:38.480 --> 00:08:40.480]  使你們可以安心去建殿
[00:08:40.480 --> 00:08:43.480]  所以大衛你有心
[00:08:43.480 --> 00:08:45.480]  不過不是時候
[00:08:45.480 --> 00:08:46.480]  就由你的兒子
[00:08:46.480 --> 00:08:48.480]  我為他預備一個更好
[00:08:48.480 --> 00:08:51.480]  更太平盛世的時間
[00:08:51.480 --> 00:08:53.480]  讓他為我建殿
[00:08:53.480 --> 00:08:56.480]  這就是神的心意
[00:08:56.480 --> 00:09:00.480]  面對自己一番心意
[00:09:00.480 --> 00:09:06.480]  但竟然吃檸檬
[00:09:06.480 --> 00:09:11.480]  我相信大衛不會不開心
[00:09:11.480 --> 00:09:13.480]  但我們今天看聖經的人
[00:09:13.480 --> 00:09:15.480]  我們就大感不嬅
[00:09:15.480 --> 00:09:17.480]  甚至我們借題發揮
[00:09:17.480 --> 00:09:21.480]  大衛這麼有心對上帝
[00:09:21.480 --> 00:09:23.480]  上帝竟然不給他機會
[00:09:23.480 --> 00:09:25.480]  上帝真的不近人情
[00:09:25.480 --> 00:09:27.480]  很多時候我們看到這段的時候
[00:09:27.480 --> 00:09:30.480]  我們都借題發揮
[00:09:30.480 --> 00:09:33.480]  上帝我這麼熱心為你
[00:09:33.480 --> 00:09:35.480]  為什麼你不為我開路
[00:09:35.480 --> 00:09:37.480]  製造這麼多關卡
[00:09:37.480 --> 00:09:39.480]  上帝你真是不近人情
[00:09:39.480 --> 00:09:41.480]  會不會我們有時候也是這樣
[00:09:41.480 --> 00:09:43.480]  我們很熱心的
[00:09:43.480 --> 00:09:45.480]  我們很想為上帝做一些事
[00:09:45.480 --> 00:09:47.480]  我們很想在教會裡做一些事
[00:09:47.480 --> 00:09:51.480]  我們以為這件事是我們對上帝的心
[00:09:51.480 --> 00:09:53.480]  上帝應該願立的
[00:09:53.480 --> 00:09:55.480]  上帝你看
[00:09:55.480 --> 00:09:59.480]  你對我就好像對大衛一樣
[00:09:59.480 --> 00:10:01.480]  但經文怎麼記載
[00:10:01.480 --> 00:10:05.480]  經文是不是像我們這樣對上帝
[00:10:05.480 --> 00:10:07.480]  你看看第十六載
[00:10:07.480 --> 00:10:09.480]  於是大衛王進去
[00:10:09.480 --> 00:10:11.480]  坐在耶華面前說
[00:10:11.480 --> 00:10:14.480]  耶華神啊 我是誰呢
[00:10:14.480 --> 00:10:16.480]  我的家又算什麼
[00:10:16.480 --> 00:10:20.480]  你竟使我到這地步
[00:10:20.480 --> 00:10:22.480]  可能我們會想
[00:10:22.480 --> 00:10:24.480]  大衛可能發脾氣
[00:10:24.480 --> 00:10:26.480]  不見就不見
[00:10:26.480 --> 00:10:28.480]  很厲害嗎
[00:10:28.480 --> 00:10:30.480]  但是沒有
[00:10:30.480 --> 00:10:32.480]  大衛聽到一個
[00:10:32.480 --> 00:10:34.480]  似乎被拒絕
[00:10:34.480 --> 00:10:36.480]  似乎吃檸檬的環境裡面
[00:10:36.480 --> 00:10:38.480]  大衛是進到上帝的面前
[00:10:38.480 --> 00:10:40.480]  坐下
[00:10:40.480 --> 00:10:42.480]  你沒想著坐下
[00:10:42.480 --> 00:10:44.480]  是找張安樂椅
[00:10:44.480 --> 00:10:46.480]  要求上帝解釋
[00:10:46.480 --> 00:10:48.480]  上帝為什麼不讓我見電
[00:10:48.480 --> 00:10:50.480]  這個坐下
[00:10:50.480 --> 00:10:52.480]  真正的意思是
[00:10:52.480 --> 00:10:54.480]  大衛相失跪下
[00:10:54.480 --> 00:10:57.480]  透過祈禱
[00:10:57.480 --> 00:11:01.480]  將重贊榮耀歸給上帝
[00:11:01.480 --> 00:11:03.480]  你看到
[00:11:03.480 --> 00:11:05.480]  在第十六至二十七載裡面
[00:11:05.480 --> 00:11:07.480]  大衛怎麼稱呼上帝
[00:11:07.480 --> 00:11:09.480]  耶華神啊 神啊
[00:11:09.480 --> 00:11:11.480]  耶華啊
[00:11:11.480 --> 00:11:13.480]  是對上主一份很謙卑
[00:11:13.480 --> 00:11:15.480]  很尊貴的稱呼
[00:11:15.480 --> 00:11:17.480]  還有
[00:11:17.480 --> 00:11:19.480]  有兩個字經常出現
[00:11:19.480 --> 00:11:21.480]  是仆人
[00:11:21.480 --> 00:11:23.480]  不是浸
[00:11:23.480 --> 00:11:25.480]  浸浸浸
[00:11:25.480 --> 00:11:27.480]  只有仆人
[00:11:27.480 --> 00:11:29.480]  仆人
[00:11:29.480 --> 00:11:31.480]  面對上帝
[00:11:31.480 --> 00:11:33.480]  遠距一番心意
[00:11:33.480 --> 00:11:35.480]  大衛在上帝的面前
[00:11:35.480 --> 00:11:37.480]  謙卑的呼求神
[00:11:37.480 --> 00:11:39.480]  多次自稱自己是仆人
[00:11:39.480 --> 00:11:41.480]  然後說
[00:11:41.480 --> 00:11:43.480]  神啊
[00:11:43.480 --> 00:11:45.480]  我是誰呢
[00:11:45.480 --> 00:11:47.480]  我的家又算什麼呢
[00:11:47.480 --> 00:11:49.480]  你竟然這樣
[00:11:49.480 --> 00:11:51.480]  看起我
[00:11:51.480 --> 00:11:53.480]  甚至對我和我後代
[00:11:53.480 --> 00:11:55.480]  作出這麼大的承諾
[00:11:55.480 --> 00:12:01.480]  在這段神與大衛深情的對話
[00:12:01.480 --> 00:12:03.480]  愛的表述
[00:12:03.480 --> 00:12:05.480]  我們看到神和大衛的關係
[00:12:05.480 --> 00:12:07.480]  是很密切的
[00:12:09.480 --> 00:12:11.480]  不在於這件事是否順利進行
[00:12:11.480 --> 00:12:13.480]  而是看到神怎樣愛大衛
[00:12:13.480 --> 00:12:15.480]  大衛又怎樣愛上帝
[00:12:15.480 --> 00:12:17.480]  我們真的很願意在這段
[00:12:17.480 --> 00:12:19.480]  深情的對話當中
[00:12:19.480 --> 00:12:21.480]  我們一起看一下
[00:12:21.480 --> 00:12:23.480]  認識一下神對我們的愛
[00:12:23.480 --> 00:12:25.480]  面對上帝
[00:12:25.480 --> 00:12:27.480]  對我們的愛
[00:12:27.480 --> 00:12:29.480]  今天我們作為他的兒女
[00:12:29.480 --> 00:12:31.480]  我們應該怎樣去回應
[00:12:31.480 --> 00:12:33.480]  這樣的愛
[00:12:33.480 --> 00:12:35.480]  第一件事
[00:12:35.480 --> 00:12:37.480]  就是神與我們同在的愛
[00:12:37.480 --> 00:12:39.480]  原來神同在
[00:12:39.480 --> 00:12:41.480]  是祂對我們的愛
[00:12:41.480 --> 00:12:43.480]  我們一起讀
[00:12:43.480 --> 00:12:45.480]  第五第六節
[00:13:07.480 --> 00:13:09.480]  我問
[00:13:09.480 --> 00:13:11.480]  你為何不給我建造香帕墓的殿宇呢
[00:13:11.480 --> 00:13:15.480]  神母要求百姓
[00:13:15.480 --> 00:13:17.480]  甚至是師
[00:13:17.480 --> 00:13:19.480]  為她建殿讓他們敬拜
[00:13:19.480 --> 00:13:21.480]  正如以賽亞書有記載
[00:13:21.480 --> 00:13:25.480]  第六十六章第一節
[00:13:25.480 --> 00:13:27.480]  如此說
[00:13:27.480 --> 00:13:29.480]  天是我的座位
[00:13:29.480 --> 00:13:31.480]  地是我的腳椅
[00:13:31.480 --> 00:13:33.480]  你們要為我建造何等的殿宇
[00:13:33.480 --> 00:13:35.480]  那裡是我安息的地方呢
[00:13:37.480 --> 00:13:39.480]  我們很有心
[00:13:39.480 --> 00:13:41.480]  很關心上帝的藥櫃
[00:13:41.480 --> 00:13:43.480]  如何安置
[00:13:43.480 --> 00:13:45.480]  很關心上帝居所
[00:13:45.480 --> 00:13:47.480]  但正如以賽亞書所記載
[00:13:47.480 --> 00:13:51.480]  天地屬於上帝
[00:13:51.480 --> 00:13:53.480]  上帝是大地主
[00:13:53.480 --> 00:13:55.480]  不單是地主
[00:13:55.480 --> 00:13:57.480]  上帝擁有天上的天
[00:13:57.480 --> 00:13:59.480]  是不是
[00:13:59.480 --> 00:14:01.480]  外太空都屬於上帝
[00:14:01.480 --> 00:14:03.480]  整個宇宙都是上帝所創造
[00:14:03.480 --> 00:14:05.480]  我們為上帝
[00:14:05.480 --> 00:14:07.480]  做了些什麼
[00:14:07.480 --> 00:14:09.480]  回眸的目的
[00:14:09.480 --> 00:14:11.480]  不是為上帝預備居所
[00:14:11.480 --> 00:14:13.480]  上帝怎會住在回眸裏面呢
[00:14:13.480 --> 00:14:15.480]  就算他說
[00:14:15.480 --> 00:14:17.480]  他臨在回眸裏面
[00:14:17.480 --> 00:14:19.480]  那個魂柱顯露的時候
[00:14:19.480 --> 00:14:21.480]  目的只不過是要告訴子民
[00:14:21.480 --> 00:14:23.480]  祂在這裏
[00:14:23.480 --> 00:14:25.480]  所以
[00:14:25.480 --> 00:14:27.480]  回眸聖殿
[00:14:27.480 --> 00:14:29.480]  主要不是上帝的居所
[00:14:29.480 --> 00:14:31.480]  天地是屬於上帝
[00:14:31.480 --> 00:14:33.480]  但回眸聖殿
[00:14:33.480 --> 00:14:35.480]  是要表明神與
[00:14:35.480 --> 00:14:37.480]  祂所愛的子民
[00:14:37.480 --> 00:14:39.480]  祂所愛的兒女
[00:14:39.480 --> 00:14:41.480]  同在
[00:14:41.480 --> 00:14:43.480]  這個才是真正的意義
[00:14:43.480 --> 00:14:45.480]  正如聖經第八節所說
[00:14:45.480 --> 00:14:47.480]  你無論往哪裏去
[00:14:47.480 --> 00:14:49.480]  我常與你同在
[00:14:49.480 --> 00:14:51.480]  剪除你的一切仇敵
[00:14:51.480 --> 00:14:53.480]  我必使你得大名
[00:14:53.480 --> 00:14:55.480]  好像世上大大有名的一樣
[00:14:55.480 --> 00:14:59.480]  在上帝的表達裏面
[00:14:59.480 --> 00:15:01.480]  常說我與你同在
[00:15:01.480 --> 00:15:03.480]  這是多大的英許
[00:15:03.480 --> 00:15:05.480]  多大的恩典
[00:15:05.480 --> 00:15:07.480]  神很重視
[00:15:07.480 --> 00:15:09.480]  祂與子民的同在
[00:15:09.480 --> 00:15:11.480]  祂都希望
[00:15:11.480 --> 00:15:13.480]  祂的子民願意
[00:15:13.480 --> 00:15:15.480]  喜歡和祂同在
[00:15:15.480 --> 00:15:17.480]  因為有神的同在
[00:15:17.480 --> 00:15:19.480]  神的子民就不再懼怕
[00:15:19.480 --> 00:15:21.480]  不再擔心
[00:15:21.480 --> 00:15:23.480]  不再為前路迷惘
[00:15:23.480 --> 00:15:29.480]  頂姊妹
[00:15:29.480 --> 00:15:31.480]  我們因為信耶穌
[00:15:31.480 --> 00:15:33.480]  我們已經成為神的子女
[00:15:33.480 --> 00:15:35.480]  就好像
[00:15:35.480 --> 00:15:37.480]  以色列人成為神的子民
[00:15:37.480 --> 00:15:39.480]  神渴慕與子民同在
[00:15:39.480 --> 00:15:41.480]  神今日都渴慕
[00:15:41.480 --> 00:15:43.480]  與祂的兒女
[00:15:43.480 --> 00:15:45.480]  你與我同在
[00:15:45.480 --> 00:15:47.480]  這是做父母
[00:15:47.480 --> 00:15:49.480]  很真實的光景
[00:15:49.480 --> 00:15:51.480]  沒有一個父母
[00:15:51.480 --> 00:15:53.480]  如果愛子女
[00:15:53.480 --> 00:15:55.480]  不渴慕與子女一起
[00:15:55.480 --> 00:15:57.480]  做父母
[00:15:57.480 --> 00:15:59.480]  我相信
[00:15:59.480 --> 00:16:01.480]  祂不是單單期望
[00:16:01.480 --> 00:16:03.480]  子女為他預備一個很好的居所
[00:16:03.480 --> 00:16:05.480]  安排多少工人
[00:16:05.480 --> 00:16:07.480]  姐姐照顧他
[00:16:07.480 --> 00:16:09.480]  出入有多少人幫忙
[00:16:09.480 --> 00:16:11.480]  作為父母
[00:16:11.480 --> 00:16:13.480]  祂寧願
[00:16:13.480 --> 00:16:15.480]  子女多些打電話給他
[00:16:15.480 --> 00:16:17.480]  多些來去
[00:16:17.480 --> 00:16:19.480]  所謂的
[00:16:19.480 --> 00:16:21.480]  居所
[00:16:21.480 --> 00:16:23.480]  就算不見得人的居所
[00:16:23.480 --> 00:16:25.480]  但有子女來探望他
[00:16:25.480 --> 00:16:27.480]  和他吃飯
[00:16:27.480 --> 00:16:29.480]  我相信做父母的心是更加滿足
[00:16:29.480 --> 00:16:31.480]  多少時候
[00:16:31.480 --> 00:16:33.480]  我們做子女的
[00:16:33.480 --> 00:16:35.480]  以為為爸爸媽媽
[00:16:35.480 --> 00:16:37.480]  預備最好的豪宅
[00:16:37.480 --> 00:16:39.480]  安排幾個姐姐
[00:16:39.480 --> 00:16:41.480]  多養幾隻狗
[00:16:41.480 --> 00:16:43.480]  保護爸爸媽媽
[00:16:43.480 --> 00:16:45.480]  一年來一次
[00:16:45.480 --> 00:16:47.480]  探望他
[00:16:47.480 --> 00:16:49.480]  一年打一次電話
[00:16:49.480 --> 00:16:51.480]  你好嗎?你還在嗎?
[00:16:51.480 --> 00:16:53.480]  我相信父母不期望
[00:16:53.480 --> 00:16:55.480]  父子的關係
[00:16:55.480 --> 00:16:59.480]  同在原是一種愛
[00:16:59.480 --> 00:17:03.480]  當你愛一個人的時候
[00:17:03.480 --> 00:17:05.480]  你願意和他一起
[00:17:05.480 --> 00:17:07.480]  最近
[00:17:07.480 --> 00:17:09.480]  有一對年青人
[00:17:09.480 --> 00:17:11.480]  在喜瑪拉雅山附近
[00:17:11.480 --> 00:17:15.480]  一個留下
[00:17:15.480 --> 00:17:17.480]  一個死了
[00:17:17.480 --> 00:17:21.480]  他們不會在最危急的時候
[00:17:21.480 --> 00:17:23.480]  離開
[00:17:23.480 --> 00:17:25.480]  就算他知道
[00:17:25.480 --> 00:17:27.480]  有一天可能兩個都不行
[00:17:27.480 --> 00:17:29.480]  他寧願兩個
[00:17:29.480 --> 00:17:31.480]  彼此的支持
[00:17:31.480 --> 00:17:33.480]  因為他們都相愛
[00:17:33.480 --> 00:17:35.480]  當然人的相愛
[00:17:35.480 --> 00:17:37.480]  不能保證對方無事
[00:17:37.480 --> 00:17:39.480]  那個男的很愛女的
[00:17:39.480 --> 00:17:41.480]  他面對自己最愛的
[00:17:41.480 --> 00:17:43.480]  女朋友死了
[00:17:43.480 --> 00:17:45.480]  他都是無能為力
[00:17:45.480 --> 00:17:47.480]  原來
[00:17:47.480 --> 00:17:49.480]  同在
[00:17:49.480 --> 00:17:51.480]  是一種配伴
[00:17:51.480 --> 00:17:53.480]  是一種愛的表達
[00:17:53.480 --> 00:17:55.480]  我們有沒有想到
[00:17:55.480 --> 00:17:57.480]  上帝啊,你不要常常看著我
[00:17:57.480 --> 00:17:59.480]  上帝啊
[00:17:59.480 --> 00:18:01.480]  有些事你不適合
[00:18:01.480 --> 00:18:03.480]  在我們當中,你不要看
[00:18:03.480 --> 00:18:05.480]  你不要聽
[00:18:05.480 --> 00:18:07.480]  我們很多時候
[00:18:07.480 --> 00:18:09.480]  當我有難的時候,我們期望上帝的同在
[00:18:09.480 --> 00:18:11.480]  當我一切很順利的時候
[00:18:11.480 --> 00:18:13.480]  甚至我覺得自己很滿足的時候
[00:18:13.480 --> 00:18:15.480]  上帝你最好不要同在
[00:18:15.480 --> 00:18:17.480]  你不要跟我去那些地方
[00:18:19.480 --> 00:18:21.480]  但我們的父母
[00:18:21.480 --> 00:18:23.480]  正正是因為愛我們
[00:18:23.480 --> 00:18:25.480]  他很願意透過同在
[00:18:25.480 --> 00:18:27.480]  表達他對我們的關心
[00:18:27.480 --> 00:18:29.480]  照顧和保護
[00:18:29.480 --> 00:18:31.480]  神的同在
[00:18:31.480 --> 00:18:33.480]  不限於某時某地方
[00:18:33.480 --> 00:18:35.480]  因為神是
[00:18:35.480 --> 00:18:37.480]  無所不在
[00:18:37.480 --> 00:18:39.480]  正如詩人說
[00:18:39.480 --> 00:18:41.480]  白日太陽必不傷你
[00:18:41.480 --> 00:18:43.480]  夜間月亮
[00:18:43.480 --> 00:18:45.480]  必不害你
[00:18:45.480 --> 00:18:47.480]  神出於愛的同在保護
[00:18:47.480 --> 00:18:49.480]  提醒了我們
[00:18:49.480 --> 00:18:51.480]  神很愛我們
[00:18:51.480 --> 00:18:55.480]  祂不愛我們,祂就不會跟我們同在
[00:18:55.480 --> 00:18:59.480]  明年是我們教會80週年
[00:18:59.480 --> 00:19:02.480]  我們可以做很多事,是不是?
[00:19:02.480 --> 00:19:04.480]  我們可以請
[00:19:04.480 --> 00:19:07.480]  香港某高官出席我們80週年,可以嗎?
[00:19:07.480 --> 00:19:10.480]  我們可以請我們未來的特首
