
[00:00:00.000 --> 00:00:09.000]  平姐妹早晨,再一次讚美主。我們再一次用感恩的心做一個簡單的祈禱。
[00:06:22.000 --> 00:06:30.000]  在《柯林多前書》15章裏,保羅首先從第三節說,我們一起讀讀這幾節經文,請大家一起讀。
[00:06:52.000 --> 00:06:58.000]  所以遣給誰看呢?遣給基法看,基法者是誰?彼得。
[00:06:58.000 --> 00:07:04.000]  然後又遣給誰呢?十二使徒。我們繼續讀這幾節,第六節請讀。
[00:07:23.000 --> 00:07:32.000]  所以不單止基法十二使徒,後來一時之間遣給多少人呢?五百多個弟兄。
[00:07:32.000 --> 00:07:41.000]  有些在保羅寫書信的時候還存在。所以如果他是假的,可以反駁他,可以說是保羅亂來的。
[00:07:41.000 --> 00:07:47.000]  不是啊,當然也有些人已經是垂了,即是回到天家了,即是安息主壞了。
[00:07:47.000 --> 00:07:56.000]  還有遣給誰看呢?雅各。最後呢?縱視圖漢。最後呢?保羅自己。
[00:07:56.000 --> 00:08:02.000]  記不記得保羅也是在大馬式路上看到耶穌復活的主向他遣言。
[00:08:02.000 --> 00:08:13.000]  所以保羅在這裏說,有這麼多的人,無論個人也好,群體也好,不同的地點,不同的時間,
[00:08:13.000 --> 00:08:18.000]  一同都看到這位復活的主向他們遣言。
[00:08:18.000 --> 00:08:27.000]  所以這真是在後來的歷史、考古、科學,都不能夠推翻的事實。
[00:08:27.000 --> 00:08:37.000]  所以一位神學家Charles Hoge,他又說到關乎耶穌基督的復活,鐵一般的事實。
[00:08:37.000 --> 00:08:44.000]  他用了十點。第一,他說有舊約的預言。舊約有預言。
[00:08:44.000 --> 00:08:52.000]  很多卷書卷,很早期,不同的年期,已經說到將來這位的救主,神所設立的微祥,
[00:08:52.000 --> 00:09:00.000]  他會得勝,會復活,會作王。在舊約多處預言了。
[00:09:00.000 --> 00:09:08.000]  所以這不是作出來的,是神早有計劃的,一早就已經寫下了。
[00:09:08.000 --> 00:09:15.000]  接著在耶穌基督當時,他未受苦之前,起碼有三次,他和門徒公開說,
[00:09:15.000 --> 00:09:26.000]  他說我要將會到耶路撒冷,受這些的凌辱,受死,受這些的痛苦,然後呢?然後怎樣?然後復活。
[00:09:26.000 --> 00:09:32.000]  所以耶穌早就預告了。既然是預告了,他是空有成足的。
[00:09:32.000 --> 00:09:42.000]  他知道沒有人能夠取我的生命,是我自己寫的。我如果自己寫的,也可以怎樣?也可以取回來。
[00:09:42.000 --> 00:09:53.000]  所以耶穌很清楚地去宣告他是復活的主,未死之前就知道了,所以他真的不是假的。
[00:09:53.000 --> 00:10:04.000]  然後我們又看見在事實的證明下,主在安葬的時候有很多的記錄,很多的記錄,很多的事實,
[00:10:04.000 --> 00:10:18.000]  有很多不同的人親眼目睹,很多這些記載,這些事實證明,在多種不同的記錄當中證明這些事實。
[00:10:18.000 --> 00:10:30.000]  之後有歷史的考究,有各種多樣的來源的歷史的考究,來考究究竟這是不是真正發生過的歷史事實呢?
[00:10:30.000 --> 00:10:38.000]  經過這些的考究,也沒有辦法推翻這個真的事實。然後有多人的見證,
[00:10:38.000 --> 00:10:48.000]  很多的人,剛才我們讀過的經文講到,有個別的人,有不同的群體,不同的地方,這些人做了見證。
[00:10:48.000 --> 00:10:57.000]  你說這些都是信耶穌的人而已。不是的,掃羅他不是信耶穌的,他因為反對耶穌逼迫基督徒的。
[00:10:57.000 --> 00:11:03.000]  但是他後來看到這個見證,變成基督徒寫出來,而且告訴其他人。
[00:11:03.000 --> 00:11:15.000]  也有很多這些本來敵對基督的人,他們經過研究基督徒復活的這些事實,這些歷史,後來變成了基督徒。
[00:11:15.000 --> 00:11:23.000]  還寫書,立著,來證明原來以前我看錯了,現在我明白耶穌是真正復活。
[00:11:23.000 --> 00:11:33.000]  然後我們看到當時的門徒,後來的信徒,他們為了耶穌的緣故,性命都不計較,
[00:11:33.000 --> 00:11:42.000]  信徒都來堅持他們的信仰。所以我們看到這個實在是一個非常具體的明證,
[00:11:42.000 --> 00:12:00.000]  這種是連自己的生命都不計較的話,這種真實性是很大很大。然後目睹神蹟,這個不單止是人,還有天使親自來見證。
[00:12:00.000 --> 00:12:18.000]  耶穌祂在肉身顯現,顯明這是神超戰的作為,所以既然是神超戰的作為,就是可靠的,因為不是用人的力量和我們的作為能夠令它發生的。
[00:12:18.000 --> 00:12:30.000]  這個唯有神自己的神蹟,所以當時有很多人目睹這些神蹟,是神的奇妙作為。然後改變了整個週期,本來是猶太人的安息日,
[00:12:30.000 --> 00:12:52.000]  然後變成七天的第一天。我們今天星期日是一個星期的開始,星期日是星期日,然後才開始一個星期。以前星期日可能是一個星期的最後一天。現在改變了,因為教會都改變了,信徒都改變了,猶太的信徒也都改變了。
[00:12:52.000 --> 00:13:17.000]  所以這個影響了整個世界,然後我們看到真的影響了億億萬萬的人。我們看到主耶穌基督,祂在這個世界這麼短時間,三十幾年,祂沒有到處世界各地,祂沒有著書立書,祂只不過在地上行了三年的侍功,最後還死了。
[00:13:17.000 --> 00:13:42.000]  但是祂的影響力是超過所有在歷史上有的宗教。為什麼會這麼奇妙呢?因為耶穌祂不只是那三年,祂是復活的主,祂復活帶來的影響是不斷的不斷的,因為祂是帶生命,賜平安,改變世人的主。所以億億萬萬的人,因著耶穌基督來改變。
[00:13:42.000 --> 00:13:57.000]  最後這個是千真萬確的,就是說我們信的人就經歷到。你怎麼說都好,我自己真的經歷到,好像剛才領事唱的詩歌一樣,主活在什麼?主活在我心。
[00:13:57.000 --> 00:14:15.000]  頂尖有沒有?我們信了主之後,我們經歷到耶穌基督改變我們的生命,耶穌基督改變我們的心靈,賜給我們真正的平安,赦罪的喜樂,主活在我們的心。我們信了主之後,我們能夠與主同行,與主共華。
[00:14:15.000 --> 00:14:40.000]  有時候神透過一句話向我們說話,神很多時候是使我們在心靈裏面感受到主耶穌的真實,主耶穌祂是那位一直在我們人生當中活著的主。天真萬確,這是我們一個主觀的經歷,再加上剛才那些客觀的事實,來證明。
[00:14:40.000 --> 00:14:48.000]  這位George,這位Charles Houch的神學家告訴我們,耶穌復活是千真萬確的。
[00:14:48.000 --> 00:15:05.000]  因為這樣,我們知道因為信主,我們生命得著改變,人生有新的盼望,我們不單止活著今生,我們對我們的永恆有把握,是因為復活的耶穌基督就是這個關鍵。
[00:15:05.000 --> 00:15:20.000]  不單止這樣,祂帶給我們永恆是因為主耶穌復活展開了這個末世的計劃。在這十五章裏面,到二十三到二十六節,我們一起讀這幾節經文,好嗎?請讀。
[00:15:35.000 --> 00:16:00.000]  各位留意這裏,祂說,各人按照自己的次序,即是說有一層一層一層一層的次序,這個次序是怎樣的?
[00:16:00.000 --> 00:16:22.000]  初屬的個子第一個開始,沒有了這個開始就沒有了。初屬的個子是什麼?就是基督,所以先基督復活,以後有一個時間性的次序,以後再他來的時候,即是耶穌再回來的時候,那些屬基督的就會復活了。
[00:16:22.000 --> 00:16:43.000]  所以這個我們知道在《哥倫多前書》裏面有講的,跟著最清楚就是在《貼薩諾雷加前書》第四章,講到主回來的時候,教會所有的信徒被提到空中,那些已經垂了,即是離開了世界了,他們的身體要改變。
[00:16:43.000 --> 00:16:54.000]  那些還在的,耶穌回來的時候,我們就和所有這些身體被改變的這些已死的信徒,身體改變一層被提到空中。
[00:16:54.000 --> 00:17:14.000]  所以這個就是當主回來的時候,到這幫人了,然後再後就再有一個時間性,末期到了,那時基督將一切執政的、掌權的、有能的都毀滅了,就把國交予給上帝。
[00:17:14.000 --> 00:17:24.000]  就像剛才那個樂隊演奏的時候啟示錄所講的,世上的國都變成了我主我神的國。
[00:17:24.000 --> 00:17:38.000]  所以我們看見這個就是當主降臨最後,如果持千禧聯合派的,就是千禧聯開始,所以他就執政、掌權、作弊,然後將地上所有的國都變成了父上帝的國。
[00:17:38.000 --> 00:17:44.000]  所以又有一個層次了,還有25、26戰,請大家再讀,請讀。
[00:17:58.000 --> 00:18:08.000]  因為基督必要作弊,然後將所有的仇敵都放在他的腳下,然後到了最後,盡沒了,這個最後了。
[00:18:08.000 --> 00:18:15.000]  盡沒了,那怎樣?連最後那個都毀滅了,那個就是誰?就是死。
[00:18:15.000 --> 00:18:32.000]  死代表著魔鬼的權勢,代表著罪惡的公價,死就是最後一個人的最大敵人,但是連最後一個都毀滅了。
[00:18:32.000 --> 00:18:39.000]  所以去到啟示錄的時候,死亡都結束了,再沒有死亡了,讚美主。
[00:18:39.000 --> 00:18:49.000]  你留意這個次序,你會發覺,一關、一關、一關、一關,初熟、以後、再後,又盡沒了。
[00:18:49.000 --> 00:18:57.000]  所以這個次序,沒有了開頭那個,你有沒有玩過骨牌效應?骨牌效應,全都動了。
[00:18:57.000 --> 00:19:07.000]  如果沒有第一扣,一跌,它就跌下去了。如果沒有了第一扣,那怎樣?就不動了。
[00:19:07.000 --> 00:19:17.000]  所以我們看到原來這個關鍵就在這裡,當基督一復活,就將神沒後的計劃展開了。
[00:19:17.000 --> 00:19:27.000]  我們看啟示錄都看到,誰會揭開七印,打開那個書卷?沒有人配,約翰就大哭。
[00:19:27.000 --> 00:19:45.000]  誰配?就是那個猶大的獅子,高揚,他揭開這個書卷。感謝主,為什麼他會配?因為他從死裡復活了。
[00:19:45.000 --> 00:19:51.000]  所以我們感謝神,這個就是一個突破性的開啟,突破性開啟。
[00:19:51.000 --> 00:19:59.000]  今天大兄姊妹,我們面對這個末世的時候,一個多災多難,多困多憂的一個時代。
[00:19:59.000 --> 00:20:11.000]  真的有很多事情,我們都發覺,真的看見世局不斷地惡化,世情不斷地轉壞。
[00:20:11.000 --> 00:20:23.000]  有很多事情我們都不明白,為什麼這些事情會發生?為什麼無辜的人會受害?為什麼那些壞人會得逞?為什麼罪惡那麼滔天?
[00:20:23.000 --> 00:20:35.000]  神去了哪裡?為什麼你不消滅這一切?神有一個計劃,所以這個計劃又一步一步一步一步。
[00:20:35.000 --> 00:20:49.000]  我們看見這個就是神末後的計劃,神必定掌管的,最終會得勝的,死亡會殲滅的,魔鬼會完全地消聲匿跡。
[00:20:49.000 --> 00:21:13.000]  罪惡再不能向人誇勝,死亡更不能來克制人,唯有基督的復活。沒有基督的復活,一切都沒有了,一切末後的計劃都不能開戰,一切神的最終審判和對世界的終局的計劃不能實現。
[00:21:13.000 --> 00:21:16.320]  但是感謝主的關鍵就是基督的復活
[00:21:16.830 --> 00:21:21.010]  復活開啟了神預備的計劃
[00:21:21.010 --> 00:21:24.450]  一直到末了 盡末了
[00:21:24.450 --> 00:21:30.990]  所以札米主 今日所有世人都在亞當內
[00:21:30.990 --> 00:21:32.990]  我們愛著我們肉身的生命
[00:21:32.990 --> 00:21:34.990]  生出來帶著罪的本質
[00:21:34.990 --> 00:21:37.890]  我們都是這個在厄運底下
[00:21:37.890 --> 00:21:41.310]  就是罪和死亡的審判和合制底下
[00:21:41.310 --> 00:21:44.270]  但是基督突破了這個
[00:21:44.270 --> 00:21:47.610]  所以我們只要住在基督裡面
[00:21:47.610 --> 00:21:50.470]  我們就能夠有永遠永恆的寺廟
[00:21:50.470 --> 00:21:52.470]  明白嗎?
[00:21:52.470 --> 00:21:54.470]  所以接著有人問
[00:21:54.470 --> 00:21:56.470]  既然是這樣
[00:21:56.470 --> 00:21:58.470]  三十五節就問了
[00:21:58.470 --> 00:22:01.470]  有人問死人怎樣復活啊?
[00:22:01.470 --> 00:22:03.470]  帶著什麼身體呢?
[00:22:03.470 --> 00:22:07.470]  所以保羅就跟著在另一方面解釋
[00:22:07.470 --> 00:22:11.470]  關乎復活的主帶給我們一個永恆的身體
[00:22:11.470 --> 00:22:15.470]  如果我們沒有這個身體
[00:22:15.470 --> 00:22:17.470]  我們不能夠到永恆那裡
[00:22:17.470 --> 00:22:19.470]  所以配合神的計劃
[00:22:19.470 --> 00:22:23.470]  祂將永恆的身體賜給我們
[00:22:23.470 --> 00:22:25.470]  你要不要永恆的身體?
[00:22:25.470 --> 00:22:27.470]  要不要?
[00:22:27.470 --> 00:22:29.470]  你們好像不太想要
[00:22:29.470 --> 00:22:31.470]  你們想不想要永恆的身體?
[00:22:31.470 --> 00:22:35.470]  你要現在這個身體?
[00:22:35.470 --> 00:22:37.470]  還是要永恆的身體?
[00:22:39.470 --> 00:22:41.470]  你要現在的身體?
[00:22:41.470 --> 00:22:43.470]  哎呀,現在的身體
[00:22:43.470 --> 00:22:45.470]  一路會老,一路會壞,一路會死
[00:22:45.470 --> 00:22:47.470]  有沒有覺得自己老了?
[00:22:47.470 --> 00:22:51.470]  這個你們答得這麼快
[00:22:51.470 --> 00:22:55.470]  哎呀,很怕
[00:22:55.470 --> 00:22:57.470]  有時候看照片
[00:22:57.470 --> 00:23:01.470]  哎呀,這個是他嗎?
[00:23:01.470 --> 00:23:03.470]  這是李牧師嗎?
[00:23:07.470 --> 00:23:09.470]  給你們看一下
[00:23:09.470 --> 00:23:11.470]  我昨晚睡覺半夜想起
[00:23:11.470 --> 00:23:13.470]  半夜,真是半夜想起
[00:23:13.470 --> 00:23:15.470]  所以今早最後立刻叫Steven加入
[00:23:15.470 --> 00:23:17.470]  這個是
[00:23:17.470 --> 00:23:29.470]  你們知道我在說什麼嗎?
[00:23:29.470 --> 00:23:35.470]  整天以前說的都是
[00:23:35.470 --> 00:23:37.470]  我們進五登六
[00:23:37.470 --> 00:23:39.470]  好像打仗那樣
[00:23:39.470 --> 00:23:41.470]  進五登六
[00:23:41.470 --> 00:23:43.470]  最初別人說的時候
[00:23:43.470 --> 00:23:45.470]  哎呀,不,進了五了
[00:23:45.470 --> 00:23:47.470]  接著怎樣
[00:23:47.470 --> 00:23:49.470]  哎呀,登了六了
[00:23:49.470 --> 00:23:51.470]  最近這一兩年
[00:23:51.470 --> 00:23:53.470]  我們很多人已經上七了
[00:23:53.470 --> 00:23:59.470]  不止,還多了
[00:23:59.470 --> 00:24:01.470]  我們很多,進什麼?
[00:24:01.470 --> 00:24:03.470]  進法
[00:24:03.470 --> 00:24:05.470]  現在我們很多進了法
[00:24:05.470 --> 00:24:09.470]  剛才洗禮那些進法
[00:24:09.470 --> 00:24:11.470]  接著去到什麼?
[00:24:11.470 --> 00:24:13.470]  自救
[00:24:13.470 --> 00:24:15.470]  有多少個呢?
[00:24:15.470 --> 00:24:17.470]  好像還有一兩個正在進,希望可以勝百
[00:24:17.470 --> 00:24:21.470]  哎呀,我們就越來越
[00:24:21.470 --> 00:24:23.470]  越來越接近上面那裡
[00:24:23.470 --> 00:24:29.470]  如果按照我們這個身體
[00:24:29.470 --> 00:24:31.470]  就是這個結局
[00:24:31.470 --> 00:24:33.470]  進了百又怎樣
[00:24:33.470 --> 00:24:35.470]  有一天都要
[00:24:35.470 --> 00:24:37.470]  其實我又不想真的這麼多
[00:24:37.470 --> 00:24:39.470]  為什麼?
[00:24:39.470 --> 00:24:41.470]  哎呀,去到百
[00:24:41.470 --> 00:24:43.470]  整天都睡床多過
[00:24:43.470 --> 00:24:45.470]  起床
[00:24:45.470 --> 00:24:47.470]  真是很慘
[00:24:47.470 --> 00:24:51.470]  所以保羅帶給我們一個
[00:24:51.470 --> 00:24:53.470]  很重要的訊息
[00:24:53.470 --> 00:24:55.470]  就是我們因著基督
[00:24:55.470 --> 00:24:57.470]  他不單止靈的復活
[00:24:57.470 --> 00:24:59.470]  他是身體的復活
[00:24:59.470 --> 00:25:01.470]  他的復活帶給我們
[00:25:01.470 --> 00:25:03.470]  充滿著
[00:25:03.470 --> 00:25:05.470]  應許我們有個復活的身體
[00:25:05.470 --> 00:25:07.470]  三十六戰
[00:25:07.470 --> 00:25:09.470]  我們這樣讀一讀
[00:25:09.470 --> 00:25:11.470]  請讀,無知的人
[00:25:29.470 --> 00:25:31.470]  這個先頭是紙粒
[00:25:31.470 --> 00:25:33.470]  大家種的東西就知道了
[00:25:33.470 --> 00:25:35.470]  拍了外殼
[00:25:35.470 --> 00:25:37.470]  然後就生出東西出來
[00:25:37.470 --> 00:25:39.470]  有不同的
[00:25:39.470 --> 00:25:41.470]  紙粒看不出來
[00:25:41.470 --> 00:25:43.470]  後來帶出來了
[00:25:43.470 --> 00:25:45.470]  這些是番茄,那些是瓜
[00:25:45.470 --> 00:25:47.470]  那些是菜
[00:25:47.470 --> 00:25:49.470]  一神照做他自己的意思
[00:25:49.470 --> 00:25:51.470]  給不同的人
[00:25:51.470 --> 00:25:53.470]  不同的東西,不同的形體
[00:25:53.470 --> 00:25:55.470]  有不同的紙粒
[00:25:55.470 --> 00:25:57.470]  三十九節再讀,請讀
[00:25:59.470 --> 00:26:01.470]  (日有)
[00:26:29.470 --> 00:26:31.470]  正如萬物
[00:26:31.470 --> 00:26:33.470]  鳥獸
[00:26:33.470 --> 00:26:35.470]  人類
[00:26:35.470 --> 00:26:37.470]  魚類
[00:26:37.470 --> 00:26:39.470]  天上的星體
[00:26:39.470 --> 00:26:41.470]  有不同的
[00:26:41.470 --> 00:26:43.470]  榮光
[00:26:43.470 --> 00:26:45.470]  所以萬物
[00:26:45.470 --> 00:26:47.470]  有不同的形體
[00:26:47.470 --> 00:26:49.470]  天上永恆的形體
[00:26:49.470 --> 00:26:51.470]  當然不同地上的形體
[00:26:51.470 --> 00:26:53.470]  明白我的意思嗎?
[00:26:53.470 --> 00:26:55.470]  所以在這裡
[00:26:55.470 --> 00:26:57.470]  保羅從四十二節
[00:26:57.470 --> 00:26:59.470]  到四十九節就比較
[00:26:59.470 --> 00:27:01.470]  血氣的身體
[00:27:01.470 --> 00:27:03.470]  和永恆的身體的不同
[00:27:03.470 --> 00:27:05.470]  由四十二到五十三節
[00:27:05.470 --> 00:27:07.470]  都是講到這方面
[00:27:07.470 --> 00:27:09.470]  大家有時間可以回去看看
[00:27:09.470 --> 00:27:11.470]  我做一個簡單的比較
[00:27:11.470 --> 00:27:13.470]  第一,血氣的身體
[00:27:13.470 --> 00:27:15.470]  是甚麼?
[00:27:15.470 --> 00:27:17.470]  必受壞的
[00:27:17.470 --> 00:27:19.470]  永恆的身體
[00:27:19.470 --> 00:27:21.470]  是不受壞的
[00:27:21.470 --> 00:27:23.470]  四十三節
[00:27:23.470 --> 00:27:25.470]  血氣的身體是怎樣的?
[00:27:25.470 --> 00:27:27.470]  是羞辱的
[00:27:27.470 --> 00:27:29.470]  因為犯罪後
[00:27:29.470 --> 00:27:31.470]  伊甸原本是好的
[00:27:31.470 --> 00:27:33.470]  羞辱的,因為罪的影響
[00:27:33.470 --> 00:27:35.470]  但是天上的形體
[00:27:35.470 --> 00:27:37.470]  是甚麼?是榮耀的
[00:27:37.470 --> 00:27:39.470]  還有一節
[00:27:39.470 --> 00:27:41.470]  血氣的身體
[00:27:41.470 --> 00:27:43.470]  是軟弱的
[00:27:43.470 --> 00:27:45.470]  永恆的身體是怎樣的?是強壯的
[00:27:45.470 --> 00:27:47.470]  四十四到四十六節
[00:27:47.470 --> 00:27:49.470]  血氣的身體是屬
[00:27:49.470 --> 00:27:51.470]  血氣的,你記得嗎?
[00:27:51.470 --> 00:27:53.470]  亞當是屬血氣的人
[00:27:53.470 --> 00:27:55.470]  但是基督
[00:27:55.470 --> 00:27:57.470]  是屬靈的基督
[00:27:57.470 --> 00:27:59.470]  然後四十七到四十九節
[00:27:59.470 --> 00:28:01.470]  血氣的身體是屬甚麼?
[00:28:01.470 --> 00:28:03.470]  是屬塵土的
[00:28:03.470 --> 00:28:05.470]  屬泥土的
[00:28:05.470 --> 00:28:07.470]  永恆的身體是甚麼?
[00:28:07.470 --> 00:28:09.470]  是改變了的身體,屬天的
[00:28:09.470 --> 00:28:11.470]  我們本來就是屬於塵土的
[00:28:11.470 --> 00:28:13.470]  亞當被做的時候
[00:28:13.470 --> 00:28:15.470]  是用泥土所做的
[00:28:15.470 --> 00:28:17.470]  但是我們將來的身體
[00:28:17.470 --> 00:28:19.470]  是屬天的,是榮耀的
[00:28:19.470 --> 00:28:21.470]  最後是血氣的身體
[00:28:21.470 --> 00:28:23.470]  不可以承受
[00:28:23.470 --> 00:28:25.470]  神的國
[00:28:25.470 --> 00:28:27.470]  但是唯有永恆的身體
[00:28:27.470 --> 00:28:29.470]  可以承受
[00:28:29.470 --> 00:28:31.470]  神的國
[00:28:31.470 --> 00:28:33.470]  有一個
[00:28:33.470 --> 00:28:35.470]  比喻
[00:28:35.470 --> 00:28:37.470]  有一次有人拿著一包種子
[00:28:37.470 --> 00:28:39.470]  大家試過吧,買一包種子回來
[00:28:39.470 --> 00:28:41.470]  然後撕開
[00:28:41.470 --> 00:28:43.470]  然後怎樣?
[00:28:43.470 --> 00:28:45.470]  灑在泥土上,有沒有人中過?
[00:28:45.470 --> 00:28:47.470]  有沒有人中過這種種子?
[00:28:47.470 --> 00:28:49.470]  有了,我想想,相信
[00:28:49.470 --> 00:28:51.470]  誰知道
[00:28:51.470 --> 00:28:53.470]  灑的時候,灑不出來
[00:28:53.470 --> 00:28:55.470]  為甚麼不出來?
[00:28:55.470 --> 00:28:57.470]  這些種子
[00:28:57.470 --> 00:28:59.470]  這是語言比喻
[00:28:59.470 --> 00:29:01.470]  我們不要出來,我們不要出來
[00:29:01.470 --> 00:29:03.470]  為甚麼不要出來?
[00:29:03.470 --> 00:29:05.470]  快點出來
[00:29:05.470 --> 00:29:07.470]  我們不要出來
[00:29:07.470 --> 00:29:09.470]  我們現在主要
[00:29:09.470 --> 00:29:11.470]  將你灑在泥土上,種你
[00:29:11.470 --> 00:29:13.470]  我們罷工
[00:29:13.470 --> 00:29:15.470]  罷工
[00:29:15.470 --> 00:29:17.470]  為甚麼你不出來?
[00:29:17.470 --> 00:29:19.470]  甚麼問題?
[00:29:19.470 --> 00:29:21.470]  你告訴我
[00:29:21.470 --> 00:29:23.470]  種子說,因為我們害怕
[00:29:23.470 --> 00:29:25.470]  害怕甚麼?
[00:29:25.470 --> 00:29:27.470]  有甚麼好害怕?
[00:29:27.470 --> 00:29:29.470]  因為我們害怕,將我們出來的時候
[00:29:29.470 --> 00:29:31.470]  灑在泥土上
[00:29:31.470 --> 00:29:33.470]  然後擁著我們,就沒有了
[00:29:33.470 --> 00:29:35.470]  傻的
[00:29:35.470 --> 00:29:37.470]  這些種子
[00:29:37.470 --> 00:29:39.470]  當然是在泥土上擁著
[00:29:39.470 --> 00:29:41.470]  對,我們很害怕
[00:29:41.470 --> 00:29:43.470]  為甚麼?我們的朋友出去之後
[00:29:43.470 --> 00:29:45.470]  就看不到他們了
