
[00:00:00.000 --> 00:00:07.040]  我們都是生活在一個資訊氾濫的世俗的時代
[00:08:58.840 --> 00:09:01.480]  這一切都是真的
[00:09:01.480 --> 00:09:05.960]  這是基督信仰的主要宣稱
[00:09:05.960 --> 00:09:15.120]  這些說法是去衡量所有其他說法的定準
[00:09:15.120 --> 00:09:22.240]  所以我們常常思想到耶穌基督的故事的時候
[00:09:22.240 --> 00:09:30.600]  耶穌基督的故事不是單單是一位具有愛心的人者
[00:09:30.600 --> 00:09:35.680]  不是一個具有睿智的老師
[00:09:35.680 --> 00:09:39.480]  不是一位是洲際窮人
[00:09:39.480 --> 00:09:46.160]  對付權勢剝削者的社會行動者的故事
[00:09:46.160 --> 00:09:50.200]  這一切的故事其實都不是錯的
[00:09:50.200 --> 00:09:51.960]  都是對的
[00:09:51.960 --> 00:09:55.720]  但是不是最主要的
[00:09:55.720 --> 00:09:59.080]  假如我們對耶穌基督說的故事
[00:09:59.080 --> 00:10:03.760]  宣稱只是說到耶穌基督是一個法人心醒
[00:10:03.760 --> 00:10:06.840]  具有魅力、具有聰明
[00:10:06.840 --> 00:10:11.120]  特別關心人的十分好的老師、智者
[00:10:11.120 --> 00:10:13.560]  好像孔子一樣都說
[00:10:13.560 --> 00:10:20.120]  我們只是在說一個關於我們
[00:10:20.120 --> 00:10:22.000]  一個更偉大的版本
[00:10:22.000 --> 00:10:25.480]  我們是在說我們的故事
[00:10:25.480 --> 00:10:31.320]  我們是崇拜著我們
[00:10:31.320 --> 00:10:35.800]  這個故事不是關乎救恩的杯葉
[00:10:35.800 --> 00:10:40.400]  不是關乎耶穌基督的身體的破碎
[00:10:40.400 --> 00:10:43.840]  不是為著世人的救恩來說的
[00:10:43.840 --> 00:10:48.920]  假如神沒有用道成肉身的方式來到世界上的時候
[00:10:48.920 --> 00:10:53.080]  這樣就是你們在浪費時間
[00:10:53.080 --> 00:11:00.480]  或者這個主餐可以是可有可無的
[00:11:00.480 --> 00:11:02.640]  所以簡單來說
[00:11:02.640 --> 00:11:04.000]  這麼多的真理
[00:11:04.000 --> 00:11:06.240]  我們經常說很多真理
[00:11:06.240 --> 00:11:07.920]  追求什麼真理呢?
[00:11:07.920 --> 00:11:09.320]  對我們基督徒來說
[00:11:09.320 --> 00:11:12.720]  第一個真理的定準和宣稱就是
[00:11:12.720 --> 00:11:16.880]  神在耶穌基督裡來到這個世界上
[00:11:16.880 --> 00:11:20.800]  神是以道成肉身的方式來到這個世界上
[00:11:20.800 --> 00:11:21.960]  耶穌基督
[00:11:21.960 --> 00:11:23.320]  耶穌基督
[00:11:23.320 --> 00:11:25.360]  耶穌基督是神
[00:11:25.360 --> 00:11:27.560]  耶穌基督是人
[00:11:27.560 --> 00:11:30.160]  耶穌基督是我們的救主
[00:11:30.160 --> 00:11:35.000]  耶穌基督是我們的主人
[00:11:35.000 --> 00:11:38.160]  這個就是第一個測試、第一個定準
[00:11:38.160 --> 00:11:41.200]  要記住
[00:11:41.200 --> 00:11:43.480]  然後約翰就說到
[00:11:43.480 --> 00:11:46.880]  真理的另一個定準和測試
[00:11:46.880 --> 00:11:49.480]  這個就是關於你們了
[00:11:49.480 --> 00:11:52.320]  就是關於你們的本人、你們的本質
[00:11:52.320 --> 00:11:56.360]  你們是屬於誰?
[00:11:56.360 --> 00:11:58.160]  你們是屬於世界?
[00:11:58.160 --> 00:12:00.000]  你們是屬於神?
[00:12:00.000 --> 00:12:05.160]  所以約翰就說到兩種聽者
[00:12:05.160 --> 00:12:09.360]  兩種聽者在第四節就說到
[00:12:09.360 --> 00:12:11.880]  第一種聽者在第四節說
[00:12:11.880 --> 00:12:15.920]  「小子們,你們是屬神的,
[00:12:15.920 --> 00:12:18.320]  並且聖了他們,
[00:12:18.320 --> 00:12:20.880]  因為那在你們裡面的
[00:12:20.880 --> 00:12:26.080]  比那在世界上的更大。」
[00:12:26.080 --> 00:12:30.960]  第一種聽眾就是屬神的聽眾
[00:12:30.960 --> 00:12:34.960]  對約翰來說就是屬神的人聽見這個福音
[00:12:34.960 --> 00:12:41.520]  是認定耶穌基督是以人的方式來到世界上
[00:12:41.520 --> 00:12:43.600]  因為我們這樣相信的時候
[00:12:43.600 --> 00:12:46.480]  我們會常常說耶穌基督、耶穌基督
[00:12:46.480 --> 00:12:51.320]  我們的生命表達我們真是屬於神的
[00:12:51.320 --> 00:12:55.760]  人家見到我們知道我們是屬於神的
[00:12:55.760 --> 00:12:58.800]  因為神住在你們的裡面
[00:12:58.800 --> 00:13:01.520]  神住在你們的心靈裡面
[00:13:01.520 --> 00:13:06.120]  神就是那位比世界上更大的那一位
[00:13:06.120 --> 00:13:09.040]  住在你們的裡面
[00:13:09.040 --> 00:13:11.600]  留意到最後一句
[00:13:11.600 --> 00:13:17.440]  「神是比世界上那一位更大的
[00:13:17.440 --> 00:13:18.960]  住在你們裡面」
[00:13:18.960 --> 00:13:22.360]  嘩!這是何等的榮耀
[00:13:22.360 --> 00:13:23.840]  是何等的真實
[00:13:23.840 --> 00:13:25.560]  這是真理
[00:13:25.560 --> 00:13:31.200]  究竟約翰在說什麼呢?
[00:13:31.200 --> 00:13:35.680]  在2020年6月12日
[00:13:35.680 --> 00:13:37.800]  我和誠信家的一位執事
[00:13:37.800 --> 00:13:42.680]  在沙田吃了一個小時的午飯
[00:13:42.680 --> 00:13:46.280]  我們在說一些人事的問題
[00:13:46.280 --> 00:13:48.920]  談完之後我們就聊天
[00:13:48.920 --> 00:13:51.640]  分享一下大家的生命的故事
[00:13:51.640 --> 00:13:54.240]  我很有興趣聽一下他的生命的故事
[00:13:54.240 --> 00:13:56.080]  所以我問他
[00:13:56.080 --> 00:13:58.480]  在誠信家當中你是怎樣成長的?
[00:13:58.480 --> 00:14:00.560]  你從小在誠信家是怎樣成長的?
[00:14:00.560 --> 00:14:02.640]  有哪些人影響得你很厲害?
[00:14:02.640 --> 00:14:04.240]  你很喜歡哪些人?
[00:14:04.240 --> 00:14:06.400]  哪些人成為你的榜樣?
[00:14:06.400 --> 00:14:09.360]  於是他說
[00:14:09.360 --> 00:14:11.680]  是關姑娘
[00:14:11.680 --> 00:14:14.920]  是關惠英姑娘
[00:14:14.920 --> 00:14:18.320]  因為關姑娘的座言喜行
[00:14:18.320 --> 00:14:21.680]  她的一生都是為著誠信家的
[00:14:21.680 --> 00:14:25.080]  她的精力、她的生命、她的財富
[00:14:25.080 --> 00:14:29.560]  都是給誠信家的
[00:14:29.560 --> 00:14:31.480]  我聽見這位執事的分享的時候
[00:14:31.480 --> 00:14:37.160]  我看到他那種心裡的感謝和喜樂的時候
[00:14:37.160 --> 00:14:38.720]  我看到一種的愛
[00:14:38.720 --> 00:14:41.960]  這種的愛是可以聽見
[00:14:41.960 --> 00:14:44.280]  可以看見
[00:14:44.280 --> 00:14:47.040]  是可以摸到的愛
[00:14:47.040 --> 00:14:50.000]  這種的愛是 tangible
[00:14:50.000 --> 00:14:52.240]  是耶穌基督的愛
[00:14:52.240 --> 00:14:55.200]  我還感受到這位關姑娘
[00:14:55.200 --> 00:15:01.440]  當然是有一位比世界上更加大的一位
[00:15:01.440 --> 00:15:02.960]  在她的內面
[00:15:02.960 --> 00:15:07.800]  我相信神在她生命的內面
[00:15:07.800 --> 00:15:10.160]  我聽到的時候心裡很感動
[00:15:10.160 --> 00:15:13.000]  各位執事都不知道我是這麼感動的
[00:15:13.000 --> 00:15:14.280]  很感動
[00:15:14.280 --> 00:15:16.000]  我感動的意思就是說
[00:15:16.000 --> 00:15:19.320]  我們做牧師的
[00:15:19.320 --> 00:15:23.400]  應該以這位姑娘做榜樣
[00:15:23.400 --> 00:15:24.920]  我們做牧師的
[00:15:24.920 --> 00:15:27.840]  不要帶來教會的麻煩
[00:15:27.840 --> 00:15:30.800]  我們做牧師傳道的
[00:15:30.800 --> 00:15:33.000]  我們好像這些
[00:15:33.000 --> 00:15:37.520]  好像這麼平凡的姑娘
[00:15:37.520 --> 00:15:41.440]  是和大家一起經歷神的同在
[00:15:41.440 --> 00:15:46.840]  經歷到那位比世界更大的一位
[00:15:46.840 --> 00:15:52.800]  在我們生命裡面的奇妙
[00:15:52.800 --> 00:15:56.160]  提醒一個人一個好
[00:15:56.160 --> 00:16:00.720]  一個人如果有那位比世界更大的一位
[00:16:00.720 --> 00:16:02.800]  住在生命裡面的話
[00:16:02.800 --> 00:16:04.400]  樣貌是怎樣的呢?
[00:16:04.400 --> 00:16:08.720]  如果你們有一位比世界更大的一位
[00:16:08.720 --> 00:16:10.160]  住在你們心裡面
[00:16:10.160 --> 00:16:11.760]  你們會怎樣的呢?
[00:16:11.760 --> 00:16:15.440]  你們是不是有很多聖經的知識
[00:16:15.440 --> 00:16:17.760]  很厲害的神學知識
[00:16:17.760 --> 00:16:19.240]  很多神學的人物
[00:16:19.240 --> 00:16:21.240]  你們都是浪浪上口
[00:16:21.240 --> 00:16:22.480]  你們很厲害的
[00:16:22.480 --> 00:16:24.240]  是不是呢?
[00:16:24.240 --> 00:16:26.800]  當然不是
[00:16:26.800 --> 00:16:31.240]  你如果有那位比世界上更大的一位
[00:16:31.240 --> 00:16:32.840]  在你的心裡面
[00:16:32.840 --> 00:16:36.120]  這個不是顯示你是特別的聰明
[00:16:36.120 --> 00:16:37.720]  不過很奇妙的
[00:16:37.720 --> 00:16:39.640]  你這麼不聰明
[00:16:39.640 --> 00:16:45.600]  卻是能夠辨識真偽
[00:16:45.600 --> 00:16:48.640]  因為這個是關乎靈性的事情
[00:16:48.640 --> 00:16:51.320]  如果神的靈住在你的裡面
[00:16:51.320 --> 00:16:55.080]  那位比世界上更大的一位住在裡面的話
[00:16:55.080 --> 00:16:56.840]  你的聖經的知識
[00:16:56.840 --> 00:16:59.160]  就很奇妙的在內心裡面
[00:16:59.160 --> 00:17:01.800]  建立了一個有真正愛心
[00:17:01.800 --> 00:17:05.800]  有良知真誠的你
[00:17:05.800 --> 00:17:09.600]  這個就是大家都見到一些很謙虛的人
[00:17:09.600 --> 00:17:14.440]  他們可能學識能力方面比一些人不高
[00:17:14.440 --> 00:17:16.800]  但是他們更加親近神
[00:17:16.800 --> 00:17:18.680]  更加認識神
[00:17:18.680 --> 00:17:23.920]  更加有辨識真偽的能力
[00:17:23.920 --> 00:17:25.320]  我認識一位朋友
[00:17:25.320 --> 00:17:26.480]  他是一個才子
[00:17:26.480 --> 00:17:28.520]  才子話很高
[00:17:28.520 --> 00:17:30.360]  他在浸信會長大後
[00:17:30.360 --> 00:17:35.680]  他去了一間很著名的學校去讀神學
[00:17:35.680 --> 00:17:41.080]  但那間神學學校強調很多集中在自由主義的思考
[00:17:41.080 --> 00:17:42.880]  後來他回到自己的教會
[00:17:42.880 --> 00:17:46.520]  跟牧師去這裡論道的時候
[00:17:46.520 --> 00:17:47.640]  談了一下
[00:17:47.640 --> 00:17:50.400]  這位牧師也有受過神學教育訓練
[00:17:50.400 --> 00:17:53.320]  不過當然沒有我這個朋友那麼厲害
[00:17:53.320 --> 00:17:56.480]  但是結果是什麼呢?
[00:17:56.480 --> 00:18:02.040]  結果其實牧師更加認識神
[00:18:02.040 --> 00:18:05.040]  更加認識耶穌基督
[00:18:05.040 --> 00:18:06.760]  我這位朋友
[00:18:06.760 --> 00:18:10.480]  他的神學知識是何等的多
[00:18:10.480 --> 00:18:14.520]  不過不見得他跟神有很親密的關係
[00:18:14.520 --> 00:18:19.280]  也不見得他有什麼屬靈的辨識能力
[00:18:19.280 --> 00:18:20.360]  相反來說
[00:18:20.360 --> 00:18:23.120]  這位平凡的牧師
[00:18:23.120 --> 00:18:24.880]  因為他屬於神
[00:18:24.880 --> 00:18:27.800]  因為他比世界上更大的位置
[00:18:27.800 --> 00:18:29.320]  在他生命裡面
[00:18:29.320 --> 00:18:33.360]  他能夠稱真理為真理
[00:18:33.360 --> 00:18:37.120]  稱錯誤為錯誤
[00:18:37.120 --> 00:18:42.680]  清清楚楚能夠分辨真偽
[00:18:42.680 --> 00:18:44.800]  今天的神學工作者
[00:18:44.800 --> 00:18:48.160]  是不是真的認識神呢?
[00:18:48.160 --> 00:18:52.720]  我是不是真的認識神呢?
[00:18:52.720 --> 00:18:55.840]  心願承浸家的弟兄姊妹們
[00:18:55.840 --> 00:18:59.600]  你跟我都是認識神的
[00:18:59.600 --> 00:19:04.320]  一起經歷那位比世界上更大的位置
[00:19:04.320 --> 00:19:06.440]  在我們生命裡面
[00:19:06.440 --> 00:19:07.960]  那種奇妙
[00:19:07.960 --> 00:19:10.200]  我們承浸家的弟兄姊妹們
[00:19:10.200 --> 00:19:15.960]  都能夠分辨真偽
[00:19:15.960 --> 00:19:17.880]  第二種的聽眾
[00:19:17.880 --> 00:19:19.640]  是世上的聽眾
[00:19:19.640 --> 00:19:23.680]  世上的聽眾是被虛妄的靈所指引
[00:19:23.680 --> 00:19:25.840]  在第五節就這樣說
[00:19:25.840 --> 00:19:29.920]  「他們是屬世界的,所以講論世界的事
[00:19:29.920 --> 00:19:34.000]  而世人也聽從他們」
[00:19:34.000 --> 00:19:36.760]  世上的聽眾是屬世界的
[00:19:36.760 --> 00:19:38.440]  當然不屬神
[00:19:38.440 --> 00:19:41.360]  他們只是講世界的說話
[00:19:41.360 --> 00:19:43.600]  只是聽世界的說話
[00:19:43.600 --> 00:19:46.120]  他們質疑聖經的真實
[00:19:46.120 --> 00:19:49.120]  他們拒絕使徒的教導
[00:19:49.120 --> 00:19:52.440]  世上的聽眾是忠於錯謀
[00:19:52.440 --> 00:19:54.520]  喜歡錯謀
[00:19:54.520 --> 00:19:57.200]  是以錯謀為真理
[00:19:57.200 --> 00:20:01.280]  以真理為錯謀
[00:20:01.280 --> 00:20:03.600]  我認識一位神學家
[00:20:03.600 --> 00:20:04.560]  一位教授
[00:20:04.560 --> 00:20:10.680]  他是解放神學的一個很重要的人物
[00:20:10.680 --> 00:20:11.960]  他的故事是這樣的
[00:20:11.960 --> 00:20:15.560]  他的父母是很勁權的宣教士
[00:20:15.560 --> 00:20:21.840]  所以至少讓他讀一間基督教的大學
[00:20:21.840 --> 00:20:26.600]  但是這個年輕人後來去了一間很著名的大學
[00:20:26.600 --> 00:20:27.840]  去讀神學
[00:20:27.840 --> 00:20:33.120]  這間神學的特點是自由主義的神學
[00:20:33.120 --> 00:20:35.840]  他在當中的觀點改變了
[00:20:35.840 --> 00:20:38.280]  從此之後他對很多的學問
[00:20:38.280 --> 00:20:39.880]  他是很認識的
[00:20:39.880 --> 00:20:41.800]  他對政治的理論
[00:20:41.800 --> 00:20:43.320]  對種族的主義
[00:20:43.320 --> 00:20:45.520]  對婦女的主義的理論
[00:20:45.520 --> 00:20:47.400]  對宗教的對談
[00:20:47.400 --> 00:20:49.400]  對人類學的研究
[00:20:49.400 --> 00:20:50.960]  他是很好的
[00:20:50.960 --> 00:20:52.880]  他是真的很厲害的
[00:20:52.880 --> 00:20:56.960]  不過他的信仰是越來越改變
[00:20:56.960 --> 00:21:00.240]  他本來會說
[00:21:00.240 --> 00:21:05.080]  神是在耶穌基督裡來到世界
[00:21:05.080 --> 00:21:06.760]  後來他說
[00:21:06.760 --> 00:21:09.440]  這一切都不是
[00:21:09.440 --> 00:21:11.560]  為什麼要說那些贖罪的理論
[00:21:11.560 --> 00:21:14.960]  這些古舊的理論
[00:21:14.960 --> 00:21:21.480]  他是喜歡一種很寬容的、很古舊的想法
[00:21:21.480 --> 00:21:22.280]  他甚至說
[00:21:22.280 --> 00:21:24.480]  我都是說耶穌基督的
[00:21:24.480 --> 00:21:26.080]  我說的基督
[00:21:26.080 --> 00:21:26.800]  用什麼名字
[00:21:26.800 --> 00:21:28.840]  Christic Experience
[00:21:28.840 --> 00:21:31.000]  基督的經驗是什麼意思呢?
[00:21:31.000 --> 00:21:35.480]  哇!基督不單止在你們基督教的信仰裡面
[00:21:35.480 --> 00:21:38.160]  基督在其他諸宗教裡面
[00:21:38.160 --> 00:21:40.480]  基督在其他文化裡面
[00:21:40.480 --> 00:21:42.640]  你看看何等的寬宏
[00:21:42.640 --> 00:21:47.400]  何等的寬闊
[00:21:47.400 --> 00:21:51.040]  後來他還是很難回到
[00:21:51.040 --> 00:21:54.360]  他父母的信仰當中
[00:21:54.360 --> 00:21:56.080]  當然在生命中有很多故事
[00:21:56.080 --> 00:21:59.520]  我不在這裡去講
[00:21:59.520 --> 00:22:02.000]  他所教的
[00:22:02.000 --> 00:22:04.600]  是來自於世界的
[00:22:04.600 --> 00:22:08.840]  世界都會聽他講的
[00:22:08.840 --> 00:22:10.720]  不過他所講的
[00:22:10.720 --> 00:22:13.000]  是世界的
[00:22:13.000 --> 00:22:17.800]  他是屬於世界的
[00:22:17.800 --> 00:22:20.240]  接著第六節
[00:22:20.240 --> 00:22:21.360]  約翰說
[00:22:21.360 --> 00:22:23.800]  「我們是屬神的
[00:22:23.800 --> 00:22:28.280]  認識神的就聽從我們
[00:22:28.280 --> 00:22:32.200]  不屬神的就不聽從我們
[00:22:32.200 --> 00:22:36.560]  從此我們可以認出真理的靈
[00:22:36.560 --> 00:22:39.840]  和謬妄的靈來」
[00:22:39.840 --> 00:22:43.640]  約翰指的是使徒是來自於神
[00:22:43.640 --> 00:22:45.200]  這班都是老實人
[00:22:45.200 --> 00:22:48.320]  是老實的老師
[00:22:48.320 --> 00:22:49.920]  他們只會講
[00:22:49.920 --> 00:22:51.880]  對的是對
[00:22:51.880 --> 00:22:54.720]  錯的就是錯
[00:22:54.720 --> 00:22:57.960]  如果人是屬於神和認識神的話
[00:22:57.960 --> 00:23:00.920]  他們會聽從聖經的教導
[00:23:00.920 --> 00:23:03.600]  和使徒的教導
[00:23:03.600 --> 00:23:06.680]  關乎耶穌基督的教導
[00:23:06.680 --> 00:23:10.320]  假如拒絕使徒和聖經的教導
[00:23:10.320 --> 00:23:13.040]  拒絕有關聖經和使徒
[00:23:13.040 --> 00:23:15.240]  對基督的教導
[00:23:15.240 --> 00:23:18.600]  他們就是不認識耶穌基督
[00:23:18.600 --> 00:23:24.720]  他們是不認識這位唯一的真神
[00:23:24.720 --> 00:23:26.960]  所以從這方面我們就知道
[00:23:26.960 --> 00:23:30.400]  什麼叫做真理的靈
[00:23:30.400 --> 00:23:32.480]  和錯謬的靈
[00:23:32.480 --> 00:23:36.800]  約翰的意思是一切都是關乎真理的宣佈
[00:23:36.800 --> 00:23:38.880]  真理的宣佈是什麼呢?
