
[00:00:00.000 --> 00:00:02.000]  我今天給了一個題目
[00:04:22.000 --> 00:04:24.000]  放火焚燒宮殿
[00:04:24.000 --> 00:04:26.000]  致焚而死
[00:04:26.000 --> 00:04:28.000]  心利
[00:04:28.000 --> 00:04:30.000]  這個北角最短
[00:04:30.000 --> 00:04:32.000]  命的皇帝
[00:04:32.000 --> 00:04:34.000]  但他是陰謀
[00:04:34.000 --> 00:04:36.000]  背叛的皇帝
[00:04:36.000 --> 00:04:38.000]  這個皇帝好攻心計
[00:04:38.000 --> 00:04:40.000]  大家熟悉
[00:04:40.000 --> 00:04:42.000]  在所羅梅王之後
[00:04:42.000 --> 00:04:44.000]  以色列
[00:04:44.000 --> 00:04:46.000]  這個地方分為
[00:04:46.000 --> 00:04:48.000]  南角和北角兩個國家
[00:04:48.000 --> 00:04:50.000]  這邊應該是南角
[00:04:50.000 --> 00:04:52.000]  在你們那邊
[00:04:52.000 --> 00:04:54.000]  是大衛的城集
[00:04:54.000 --> 00:04:56.000]  不同顏色即是不同朝代
[00:04:56.000 --> 00:04:58.000]  南角是讓
[00:04:58.000 --> 00:05:00.000]  看清楚誰是誰的皇帝
[00:05:00.000 --> 00:05:02.000]  不過
[00:05:02.000 --> 00:05:04.000]  北角的歷史是二百年
[00:05:04.000 --> 00:05:06.000]  二百年有九個皇朝
[00:05:06.000 --> 00:05:08.000]  二十個皇帝
[00:05:08.000 --> 00:05:10.000]  四個皇朝的更換
[00:05:10.000 --> 00:05:12.000]  都是因為謀殺
[00:05:12.000 --> 00:05:14.000]  篡位而得到
[00:05:14.000 --> 00:05:16.000]  而換朝
[00:05:16.000 --> 00:05:18.000]  而北角那些的君王
[00:05:18.000 --> 00:05:20.000]  全部都和軍人有關
[00:05:20.000 --> 00:05:22.000]  都是將領
[00:05:22.000 --> 00:05:24.000]  第一個耶羅波安
[00:05:24.000 --> 00:05:26.000]  他是所羅梅王的臣僕
[00:05:26.000 --> 00:05:28.000]  所以他之後
[00:05:28.000 --> 00:05:30.000]  繼位是誰呢
[00:05:30.000 --> 00:05:32.000]  是那搭他的兒子
[00:05:32.000 --> 00:05:34.000]  那搭在位兩年之後
[00:05:34.000 --> 00:05:36.000]  就被我們剛才讀的
[00:05:36.000 --> 00:05:38.000]  派來散他的位
[00:05:38.000 --> 00:05:40.000]  巴沙死了之後
[00:05:40.000 --> 00:05:42.000]  就由他的兒子繼位
[00:05:42.000 --> 00:05:44.000]  他的兒子剛才都有讀的
[00:05:44.000 --> 00:05:46.000]  叫做依拉
[00:05:46.000 --> 00:05:48.000]  依拉他有一種習慣
[00:05:48.000 --> 00:05:50.000]  是喝酒
[00:05:50.000 --> 00:05:52.000]  這個兒子喜歡喝酒
[00:05:52.000 --> 00:05:54.000]  森利就是他的臣僕
[00:05:54.000 --> 00:05:56.000]  管理一半的戰車
[00:05:56.000 --> 00:05:58.000]  然後就殺了
[00:05:58.000 --> 00:06:00.000]  這個皇帝去奪權
[00:06:00.000 --> 00:06:02.000]  森利的背叛
[00:06:02.000 --> 00:06:04.000]  是在上一運
[00:06:04.000 --> 00:06:06.000]  喜歡喝酒
[00:06:06.000 --> 00:06:08.000]  那位皇帝在位的
[00:06:08.000 --> 00:06:10.000]  第二年
[00:06:10.000 --> 00:06:12.000]  可想而知
[00:06:12.000 --> 00:06:14.000]  這個喝酒的皇帝
[00:06:14.000 --> 00:06:16.000]  都未搞得定自己
[00:06:16.000 --> 00:06:18.000]  是不是 他都喝酒嘛
[00:06:18.000 --> 00:06:20.000]  當他坐了皇帝的時候
[00:06:20.000 --> 00:06:22.000]  可能他都還未
[00:06:22.000 --> 00:06:24.000]  知道這裏打哪裏
[00:06:24.000 --> 00:06:26.000]  那裏打哪裏
[00:06:26.000 --> 00:06:28.000]  但是森利就開始密謀了
[00:06:28.000 --> 00:06:30.000]  攻心計
[00:06:30.000 --> 00:06:32.000]  開始來處理
[00:06:32.000 --> 00:06:34.000]  去篡位的地方
[00:06:34.000 --> 00:06:36.000]  因為這個密謀這個字
[00:06:36.000 --> 00:06:38.000]  其實不同的聖經版本都說它是密謀
[00:06:38.000 --> 00:06:40.000]  新譯本簡直說它是
[00:06:40.000 --> 00:06:42.000]  密謀背叛
[00:06:42.000 --> 00:06:44.000]  即是甚麼
[00:06:44.000 --> 00:06:46.000]  想好了 量好了
[00:06:46.000 --> 00:06:48.000]  計劃好了
[00:06:48.000 --> 00:06:50.000]  森利成不成功
[00:06:50.000 --> 00:06:52.000]  你覺得他是一個
[00:06:52.000 --> 00:06:54.000]  成功人士呢
[00:06:54.000 --> 00:06:56.000]  你又可能頭頭
[00:06:56.000 --> 00:06:58.000]  又可能領頭
[00:06:58.000 --> 00:07:00.000]  我覺得他都幾叻仔
[00:07:00.000 --> 00:07:02.000]  做了七日皇帝
[00:07:02.000 --> 00:07:04.000]  你同你媽媽在旁邊說
[00:07:04.000 --> 00:07:06.000]  你做七日皇帝吧
[00:07:06.000 --> 00:07:08.000]  可能我們的弟兄在家裏
[00:07:08.000 --> 00:07:10.000]  是皇帝來的
[00:07:10.000 --> 00:07:12.000]  我們的姊妹是
[00:07:12.000 --> 00:07:14.000]  婢女來的 說笑而已
[00:07:14.000 --> 00:07:16.000]  不過他
[00:07:16.000 --> 00:07:18.000]  很能夠把握這個皇帝
[00:07:18.000 --> 00:07:20.000]  上一皇皇帝那種
[00:07:20.000 --> 00:07:22.000]  喜歡喝
[00:07:22.000 --> 00:07:24.000]  喝醉了 然後他就什麼
[00:07:24.000 --> 00:07:26.000]  殺他 有勇有謀
[00:07:26.000 --> 00:07:28.000]  在他的地位
[00:07:28.000 --> 00:07:30.000]  他的地位都不輕的
[00:07:30.000 --> 00:07:32.000]  他可以管理一半的戰車
[00:07:32.000 --> 00:07:34.000]  你想想
[00:07:34.000 --> 00:07:36.000]  一個臣僕
[00:07:36.000 --> 00:07:38.000]  可以管理一半的戰車
[00:07:38.000 --> 00:07:40.000]  即是起碼他有管理的才能
[00:07:40.000 --> 00:07:42.000]  另外他得到
[00:07:42.000 --> 00:07:44.000]  皇帝的信任
[00:07:44.000 --> 00:07:46.000]  他才會有這樣的
[00:07:46.000 --> 00:07:48.000]  拿著這麼多的馬仔
[00:07:48.000 --> 00:07:50.000]  在他手上
[00:07:50.000 --> 00:07:52.000]  不過他的皇帝
[00:07:52.000 --> 00:07:54.000]  信不信神
[00:07:54.000 --> 00:07:56.000]  或者他不說他信不信神
[00:07:56.000 --> 00:07:58.000]  他認不認識耶和華呢
[00:07:58.000 --> 00:08:00.000]  他都是猶太人來的
[00:08:00.000 --> 00:08:02.000]  他認識神
[00:08:02.000 --> 00:08:04.000]  他知道神
[00:08:04.000 --> 00:08:06.000]  他都知道耶和華和他列祖的故事
[00:08:06.000 --> 00:08:08.000]  摩西五經
[00:08:08.000 --> 00:08:10.000]  他認識的 他看過 他讀過
[00:08:10.000 --> 00:08:12.000]  所以神的律例
[00:08:12.000 --> 00:08:14.000]  和典章他知道
[00:08:14.000 --> 00:08:16.000]  我們呢
[00:08:16.000 --> 00:08:18.000]  我們有沒有律例典章在我們手上
[00:08:18.000 --> 00:08:20.000]  有吧
[00:08:20.000 --> 00:08:22.000]  你有手機吧
[00:08:22.000 --> 00:08:24.000]  手機有聖經吧
[00:08:24.000 --> 00:08:26.000]  我曾經問過
[00:08:26.000 --> 00:08:28.000]  我是負責向日葵墓區的墓者
[00:08:28.000 --> 00:08:30.000]  有一次我講到
[00:08:30.000 --> 00:08:32.000]  我都問 丁姊妹
[00:08:32.000 --> 00:08:34.000]  你有多少本聖經呀
[00:08:34.000 --> 00:08:38.000]  你想不想到你是多少本聖經呀
[00:08:38.000 --> 00:08:42.000]  那伯母真的回家
[00:08:42.000 --> 00:08:44.000]  真的查她有多少本聖經
[00:08:44.000 --> 00:08:46.000]  她告訴我她有七本
[00:08:46.000 --> 00:08:48.000]  那你今晚回去看看有多少本
[00:08:48.000 --> 00:08:50.000]  可能你有十幾本
[00:08:52.000 --> 00:08:54.000]  我後來想 我都有很多本聖經
[00:08:54.000 --> 00:08:56.000]  我以前的聖經
[00:08:56.000 --> 00:08:58.000]  很喜歡highlight
[00:08:58.000 --> 00:09:00.000]  很喜歡界線
[00:09:00.000 --> 00:09:02.000]  很喜歡寫下我自己的一些靈獸
[00:09:02.000 --> 00:09:04.000]  現在呢 很方便
[00:09:04.000 --> 00:09:06.000]  拿個手機打打打就可以了
[00:09:06.000 --> 00:09:08.000]  有很多個版本
[00:09:08.000 --> 00:09:10.000]  但是那些靈修心得
[00:09:10.000 --> 00:09:12.000]  寫不寫得下去呢
[00:09:12.000 --> 00:09:14.000]  還有沒有人寫靈修心得
[00:09:14.000 --> 00:09:16.000]  沒人有反應
[00:09:16.000 --> 00:09:18.000]  即是你們沒有
[00:09:18.000 --> 00:09:20.000]  但是那些很重要
[00:09:20.000 --> 00:09:22.000]  神經說
[00:09:22.000 --> 00:09:24.000]  其實我們還好
[00:09:24.000 --> 00:09:26.000]  我們有整傳的聖經
[00:09:26.000 --> 00:09:28.000]  他們只有摩西五經
[00:09:28.000 --> 00:09:30.000]  我們很有恩典
[00:09:30.000 --> 00:09:32.000]  我們讀讀讀就知道
[00:09:32.000 --> 00:09:34.000]  神的律例是怎樣
[00:09:34.000 --> 00:09:36.000]  神的話語是講什麼
[00:09:36.000 --> 00:09:38.000]  還有很多色經書
[00:09:38.000 --> 00:09:40.000]  任你理解 任你看
[00:09:40.000 --> 00:09:42.000]  看都看不完
[00:09:42.000 --> 00:09:44.000]  但是我們有沒有尊重神的話呢
[00:09:44.000 --> 00:09:46.000]  有沒有尊重
[00:09:46.000 --> 00:09:48.000]  神的律例呢
[00:09:48.000 --> 00:09:50.000]  神的殿像呢
[00:09:50.000 --> 00:09:56.000]  不知道你有沒有能力呢
[00:09:56.000 --> 00:09:58.000]  剛才我們說心理都有些能力
[00:09:58.000 --> 00:10:00.000]  有些力量
[00:10:00.000 --> 00:10:02.000]  你說我沒有
[00:10:02.000 --> 00:10:04.000]  對不起 你誠實點問自己
[00:10:04.000 --> 00:10:06.000]  你有沒有能力
[00:10:06.000 --> 00:10:08.000]  有沒有力量
[00:10:08.000 --> 00:10:10.000]  有的
[00:10:10.000 --> 00:10:12.000]  你謙虛
[00:10:12.000 --> 00:10:14.000]  就說少少
[00:10:14.000 --> 00:10:16.000]  其實可能我們都有很多
[00:10:16.000 --> 00:10:18.000]  當我們面對不同處境的時候
[00:10:18.000 --> 00:10:20.000]  你用很多方法
[00:10:20.000 --> 00:10:22.000]  幫他解決
[00:10:22.000 --> 00:10:24.000]  你的腦裏面不斷轉
[00:10:24.000 --> 00:10:26.000]  有很多的方法
[00:10:26.000 --> 00:10:28.000]  問問別人
[00:10:28.000 --> 00:10:30.000]  用自己的方法
[00:10:30.000 --> 00:10:32.000]  所以其實你有能力
[00:10:32.000 --> 00:10:34.000]  都不是壞事 都不是錯事
[00:10:34.000 --> 00:10:36.000]  你說 莫牧師
[00:10:36.000 --> 00:10:38.000]  我有求神的
[00:10:38.000 --> 00:10:40.000]  我有祈禱的
[00:10:40.000 --> 00:10:42.000]  你祈禱是什麼方式呢
[00:10:42.000 --> 00:10:44.000]  你祈禱是不是
[00:10:44.000 --> 00:10:46.000]  稟報式呢
[00:10:46.000 --> 00:10:48.000]  是不是通知式呢
[00:10:48.000 --> 00:10:50.000]  還是列出清單
[00:10:50.000 --> 00:10:52.000]  一二三四五六七八九十
[00:10:52.000 --> 00:10:54.000]  耶穌 請祈禱一二三四五六七八九十
[00:10:54.000 --> 00:10:56.000]  應允我所有的祈禱
[00:10:56.000 --> 00:10:58.000]  還是
[00:10:58.000 --> 00:11:00.000]  你是依靠式
[00:11:00.000 --> 00:11:02.000]  按照神的心意
[00:11:02.000 --> 00:11:04.000]  去祈禱
[00:11:04.000 --> 00:11:06.000]  將一切帶到神的面前
[00:11:06.000 --> 00:11:08.000]  交出
[00:11:08.000 --> 00:11:10.000]  你的主權
[00:11:10.000 --> 00:11:12.000]  讓神來作主
[00:11:12.000 --> 00:11:14.000]  依從聖靈的帶領
[00:11:14.000 --> 00:11:16.000]  並且用信心
[00:11:16.000 --> 00:11:18.000]  前行
[00:11:18.000 --> 00:11:20.000]  心理這位的領袖
[00:11:20.000 --> 00:11:22.000]  小椅子未坐暖
[00:11:22.000 --> 00:11:24.000]  七天就怎樣
[00:11:24.000 --> 00:11:26.000]  死了 怎樣死的
[00:11:26.000 --> 00:11:28.000]  自焚而死
[00:11:28.000 --> 00:11:30.000]  你夠不夠膽
[00:11:30.000 --> 00:11:32.000]  自焚而死
[00:11:32.000 --> 00:11:34.000]  是需要很大的勇氣
[00:11:34.000 --> 00:11:36.000]  和決絕
[00:11:36.000 --> 00:11:38.000]  自殺不是那麼容易
[00:11:38.000 --> 00:11:40.000]  可想而知
[00:11:40.000 --> 00:11:42.000]  他的敵人
[00:11:42.000 --> 00:11:44.000]  或追緊他 追殺他的人
[00:11:44.000 --> 00:11:46.000]  這個暗利的威猛
[00:11:46.000 --> 00:11:48.000]  或者這個暗利
[00:11:48.000 --> 00:11:50.000]  這個人是怎樣
[00:11:50.000 --> 00:11:52.000]  以致這個心理
[00:11:52.000 --> 00:11:54.000]  要選擇一條不歸的路
[00:11:54.000 --> 00:11:58.000]  未讀經文之前
[00:11:58.000 --> 00:12:00.000]  當暗利之前
[00:12:00.000 --> 00:12:02.000]  我想跟大家看一段經文
[00:12:02.000 --> 00:12:04.000]  是約書一章七節八節
[00:12:04.000 --> 00:12:06.000]  當約書要領以色列文
[00:12:06.000 --> 00:12:08.000]  去進入迦南地
[00:12:08.000 --> 00:12:10.000]  是精神和約書亞所說的
[00:12:10.000 --> 00:12:14.000]  只要剛強 大大膽壯
[00:12:14.000 --> 00:12:16.000]  謹守遵行
[00:12:16.000 --> 00:12:18.000]  我復仁摩西
[00:12:18.000 --> 00:12:20.000]  所吩咐你的一切律法
[00:12:20.000 --> 00:12:22.000]  不可偏離左右
[00:12:22.000 --> 00:12:24.000]  使你無論往哪裏去
[00:12:24.000 --> 00:12:26.000]  都可以順利
[00:12:26.000 --> 00:12:28.000]  這律法書不可離開你的口
[00:12:28.000 --> 00:12:30.000]  總要就耶思想
[00:12:30.000 --> 00:12:32.000]  好使你謹守遵行
[00:12:32.000 --> 00:12:34.000]  這書上所寫的一切話
[00:12:34.000 --> 00:12:36.000]  如此 你的道路
[00:12:36.000 --> 00:12:38.000]  都可以亨通 凡事順利
[00:12:38.000 --> 00:12:40.000]  這段話
[00:12:40.000 --> 00:12:42.000]  你找到律法
[00:12:42.000 --> 00:12:44.000]  神的話多不多
[00:12:44.000 --> 00:12:46.000]  提過很多次
[00:12:46.000 --> 00:12:48.000]  正在重視神的話
[00:12:48.000 --> 00:12:52.000]  這個領袖
[00:12:52.000 --> 00:12:54.000]  約書亞要帶領這位領袖
[00:12:54.000 --> 00:12:56.000]  有幾個特質
[00:12:56.000 --> 00:12:58.000]  第一個特質就是
[00:12:58.000 --> 00:13:00.000]  他要不偏左右
[00:13:00.000 --> 00:13:02.000]  要堅持 在神的話裏
[00:13:02.000 --> 00:13:04.000]  他要做對的事
[00:13:04.000 --> 00:13:06.000]  他要按真理
[00:13:06.000 --> 00:13:08.000]  選擇真理而行
[00:13:08.000 --> 00:13:10.000]  第二 要剛強壯膽
[00:13:10.000 --> 00:13:12.000]  要勇敢
[00:13:12.000 --> 00:13:14.000]  一位領袖不可以膽怯
[00:13:14.000 --> 00:13:16.000]  要有膽識
[00:13:16.000 --> 00:13:18.000]  勇敢去做決定
[00:13:18.000 --> 00:13:20.000]  並且要帶人到正路裏面
[00:13:20.000 --> 00:13:22.000]  走正路裏面
[00:13:22.000 --> 00:13:24.000]  第三
[00:13:24.000 --> 00:13:26.000]  還要信得過神的應許
[00:13:26.000 --> 00:13:28.000]  有信心
[00:13:28.000 --> 00:13:30.000]  所以就耶思想
[00:13:30.000 --> 00:13:32.000]  謹記屬靈的教訓
[00:13:32.000 --> 00:13:34.000]  好啦
[00:13:34.000 --> 00:13:36.000]  我們來看看
[00:13:36.000 --> 00:13:38.000]  暗利這個人
[00:13:38.000 --> 00:13:40.000]  是怎樣的 好嗎
[00:13:40.000 --> 00:13:42.000]  我們一起讀吧
[00:13:42.000 --> 00:13:44.000]  預備 起
[00:13:44.000 --> 00:13:46.000]  軍兵在營中聽說
[00:13:46.000 --> 00:13:48.000]  心利已經背叛
[00:13:48.000 --> 00:13:50.000]  殺了王
[00:13:50.000 --> 00:13:52.000]  以色列眾人當日就在營中
[00:13:52.000 --> 00:13:54.000]  立暗利元帥作
[00:13:54.000 --> 00:13:56.000]  以色列王
[00:13:56.000 --> 00:13:58.000]  暗利率領以色列眾人
[00:13:58.000 --> 00:14:00.000]  從基比頓上去
[00:14:00.000 --> 00:14:02.000]  為困得殺
[00:14:02.000 --> 00:14:04.000]  那時 以色列百姓
[00:14:04.000 --> 00:14:06.000]  分為兩半
[00:14:06.000 --> 00:14:08.000]  一半隨從基納的兒子
[00:14:08.000 --> 00:14:10.000]  提比利
[00:14:10.000 --> 00:14:12.000]  要擁立他作王
[00:14:12.000 --> 00:14:14.000]  另一半隨從暗利
[00:14:14.000 --> 00:14:16.000]  但隨從暗利的百姓
[00:14:16.000 --> 00:14:18.000]  勝過隨從基納
[00:14:18.000 --> 00:14:20.000]  兒子提比利的百姓
[00:14:20.000 --> 00:14:22.000]  提比利死了
[00:14:22.000 --> 00:14:24.000]  暗利就作了王
[00:14:30.000 --> 00:14:32.000]  暗利的特質
[00:14:32.000 --> 00:14:34.000]  這位暗利有沒有
[00:14:34.000 --> 00:14:36.000]  他有沒有勇敢
[00:14:36.000 --> 00:14:38.000]  他有沒有堅持
[00:14:38.000 --> 00:14:40.000]  他有沒有信心
[00:14:40.000 --> 00:14:42.000]  好像有
[00:14:42.000 --> 00:14:44.000]  他未做王
[00:14:44.000 --> 00:14:46.000]  未做王之前
[00:14:46.000 --> 00:14:48.000]  我們看看他的特質在哪
[00:14:48.000 --> 00:14:50.000]  他的能力在哪
[00:14:50.000 --> 00:14:52.000]  這裡
[00:14:52.000 --> 00:14:54.000]  第一 他真的滿有能力
[00:14:54.000 --> 00:14:56.000]  他女外兼備
[00:14:56.000 --> 00:14:58.000]  為甚麼呢
[00:14:58.000 --> 00:15:00.000]  圈圈圈
[00:15:00.000 --> 00:15:02.000]  上面是得殺
[00:15:02.000 --> 00:15:04.000]  即是心理的位置
[00:15:04.000 --> 00:15:06.000]  心理王的位置
[00:15:06.000 --> 00:15:08.000]  下面是基比頓
[00:15:08.000 --> 00:15:10.000]  暗利
[00:15:10.000 --> 00:15:12.000]  在打仗的時候
[00:15:12.000 --> 00:15:14.000]  他帶兵
[00:15:14.000 --> 00:15:16.000]  在下面打仗
[00:15:16.000 --> 00:15:18.000]  當心理要作王的時候
[00:15:18.000 --> 00:15:20.000]  他馬上
[00:15:20.000 --> 00:15:22.000]  打完下面的仗
[00:15:22.000 --> 00:15:24.000]  跟士兵一起回到得殺
[00:15:24.000 --> 00:15:26.000]  嘩
[00:15:26.000 --> 00:15:28.000]  你猜這些路
[00:15:28.000 --> 00:15:30.000]  不是今天
[00:15:30.000 --> 00:15:32.000]  打仗不是今天
[00:15:32.000 --> 00:15:34.000]  按一個掣就搞定
[00:15:34.000 --> 00:15:36.000]  所以你看到他很有能力
[00:15:36.000 --> 00:15:38.000]  他可以帶兵打仗
[00:15:38.000 --> 00:15:40.000]  可以兩
[00:15:40.000 --> 00:15:42.000]  內外都兼顧到
[00:15:42.000 --> 00:15:44.000]  另外他心得民心
[00:15:44.000 --> 00:15:46.000]  剛才讀的
[00:15:46.000 --> 00:15:48.000]  軍兵知道心理叛變
[00:15:48.000 --> 00:15:50.000]  以色列眾人就在當日
[00:15:50.000 --> 00:15:52.000]  刑中裏面
[00:15:52.000 --> 00:15:54.000]  已經擁立暗利
[00:15:54.000 --> 00:15:56.000]  就是以色列王
