
[00:00:00.000 --> 00:00:03.000]  今天我們繼續講大衛的生平
[00:02:11.000 --> 00:02:14.000]  伏特加之類的
[00:02:14.000 --> 00:02:16.000]  蒙古包
[00:02:16.000 --> 00:02:19.000]  我們一個短宣團去到蒙古包裡面
[00:02:19.000 --> 00:02:22.000]  另外旁邊有幾個包
[00:02:22.000 --> 00:02:24.000]  有些蒙古人
[00:02:24.000 --> 00:02:26.000]  有些男士
[00:02:26.000 --> 00:02:29.000]  大家聊天很大聲
[00:02:29.000 --> 00:02:30.000]  很豪氣
[00:02:30.000 --> 00:02:31.000]  他們都是這樣的
[00:02:31.000 --> 00:02:33.000]  很率直的
[00:02:33.000 --> 00:02:37.000]  蒙古種的人士都是這樣的
[00:02:37.000 --> 00:02:41.000]  大漠的漢子的情懷
[00:02:41.000 --> 00:02:44.000]  聊得很開心
[00:02:44.000 --> 00:02:47.000]  突然間聽到「啪啪」
[00:02:47.000 --> 00:02:52.000]  就感覺到一些打鬥的情況
[00:02:52.000 --> 00:02:57.000]  蒙古包裡面的東西都打得亂七八糟
[00:02:57.000 --> 00:03:02.000]  我們團友想好奇
[00:03:02.000 --> 00:03:04.000]  打開門看一看
[00:03:04.000 --> 00:03:07.000]  打開門立刻迎面而來
[00:03:07.000 --> 00:03:09.000]  一個頭都流血了
[00:03:09.000 --> 00:03:12.000]  衣服都染紅了的一個男人
[00:03:12.000 --> 00:03:13.000]  站在門口
[00:03:13.000 --> 00:03:15.000]  好像想進來一樣
[00:03:15.000 --> 00:03:17.000]  團友馬上推了我出去
[00:03:17.000 --> 00:03:18.000]  推了我出去
[00:03:18.000 --> 00:03:20.000]  我立刻關上門
[00:03:20.000 --> 00:03:21.000]  最重要的是
[00:03:21.000 --> 00:03:22.000]  其實沒事的
[00:03:22.000 --> 00:03:25.000]  可能他喝醉酒都不知道去哪裡
[00:03:25.000 --> 00:03:28.000]  不過他們原來是很平常的事
[00:03:28.000 --> 00:03:29.000]  這樣打架
[00:03:29.000 --> 00:03:31.000]  到第二天你又不會發現什麼異樣
[00:03:31.000 --> 00:03:34.000]  他們一早又是有聊有笑
[00:03:34.000 --> 00:03:36.000]  吃早餐這樣的情況
[00:03:36.000 --> 00:03:39.000]  當地的人就說
[00:03:39.000 --> 00:03:41.000]  他們很平常都是這樣的
[00:03:41.000 --> 00:03:44.000]  這些朋友是動手動腳的朋友
[00:03:44.000 --> 00:03:47.000]  沒什麼介意的
[00:03:47.000 --> 00:03:51.000]  當然我相信我們沒有這樣的朋友
[00:03:51.000 --> 00:03:54.000]  團友馬上要打架
[00:03:54.000 --> 00:03:56.000]  但是我們都很希望
[00:03:56.000 --> 00:03:58.000]  人生裡面有好朋友
[00:03:58.000 --> 00:03:59.000]  我想問問
[00:03:59.000 --> 00:04:01.000]  特別是那些年輕人
[00:04:01.000 --> 00:04:02.000]  見到很多
[00:04:02.000 --> 00:04:03.000]  有內地來的
[00:04:03.000 --> 00:04:04.000]  有少崇那些
[00:04:04.000 --> 00:04:07.000]  你有沒有好朋友在你身邊
[00:04:07.000 --> 00:04:08.000]  有沒有
[00:04:08.000 --> 00:04:10.000]  你愣住了
[00:04:10.000 --> 00:04:13.000]  這邊呢
[00:04:13.000 --> 00:04:15.000]  這邊就猶豫一點
[00:04:15.000 --> 00:04:18.000]  有好朋友在學校裡面
[00:04:18.000 --> 00:04:19.000]  可能
[00:04:19.000 --> 00:04:20.000]  這裡樓下呢
[00:04:20.000 --> 00:04:24.000]  有沒有好朋友在你身邊
[00:04:24.000 --> 00:04:27.000]  當然我們都希望有好朋友
[00:04:27.000 --> 00:04:29.000]  我們希望友誼長存
[00:04:29.000 --> 00:04:32.000]  希望都能夠真的建立到
[00:04:32.000 --> 00:04:35.000]  朋友的關係
[00:04:35.000 --> 00:04:36.000]  其實很重要
[00:04:36.000 --> 00:04:38.000]  在教會裡面更加重要
[00:04:38.000 --> 00:04:41.000]  雖然我們是弟兄姐妹相稱
[00:04:41.000 --> 00:04:43.000]  但是真的弟兄姐妹
[00:04:43.000 --> 00:04:46.000]  可能我們有一個括號
[00:04:46.000 --> 00:04:48.000]  某些情況
[00:04:48.000 --> 00:04:50.000]  我們因為是神的兒女
[00:04:50.000 --> 00:04:52.000]  但是我們做到
[00:04:52.000 --> 00:04:53.000]  弟兄姐妹
[00:04:53.000 --> 00:04:57.000]  做到真的朋友那種關係
[00:04:57.000 --> 00:05:00.000]  我相信我們自己都仍然有一段路程
[00:05:00.000 --> 00:05:03.000]  我們都希望這個教會
[00:05:03.000 --> 00:05:05.000]  就更加能夠親密
[00:05:05.000 --> 00:05:06.000]  因為教會更加
[00:05:06.000 --> 00:05:09.000]  我們相處真的好像朋友一樣
[00:05:09.000 --> 00:05:10.000]  不是一個角色
[00:05:10.000 --> 00:05:13.000]  不是一個身份
[00:05:13.000 --> 00:05:15.000]  雖然我們是弟兄姐妹
[00:05:15.000 --> 00:05:18.000]  都好像因為我們信了主
[00:05:18.000 --> 00:05:21.000]  但是我們的相處
[00:05:21.000 --> 00:05:23.000]  跟朋友的相處
[00:05:23.000 --> 00:05:25.000]  是不是一樣呢
[00:05:25.000 --> 00:05:26.000]  今天的題目是
[00:05:26.000 --> 00:05:28.000]  注入新酒
[00:05:28.000 --> 00:05:31.000]  肝膽相照的友情
[00:05:31.000 --> 00:05:35.000]  我盼望繼續能夠幫助教會
[00:05:35.000 --> 00:05:37.000]  新酒 新皮袋
[00:05:37.000 --> 00:05:39.000]  我們都要更新我們的心靈
[00:05:39.000 --> 00:05:43.000]  都要更新我們弟兄姐妹的關係
[00:05:43.000 --> 00:05:47.000]  我們要去建立更多的友情
[00:05:47.000 --> 00:05:49.000]  建立更多的屬靈的密友
[00:05:49.000 --> 00:05:51.000]  以致我們能夠建立一個教會
[00:05:51.000 --> 00:05:54.000]  其他地方是歡喜快樂
[00:05:54.000 --> 00:05:55.000]  在一個地方
[00:05:55.000 --> 00:05:57.000]  我們不單止是去
[00:05:57.000 --> 00:06:00.000]  享受跟神給我們的宴席
[00:06:00.000 --> 00:06:02.000]  我們追求神給我們的話語
[00:06:02.000 --> 00:06:03.000]  追求我們敬拜神
[00:06:03.000 --> 00:06:04.000]  但是我們都很追求
[00:06:04.000 --> 00:06:06.000]  我跟弟兄姐妹一起
[00:06:06.000 --> 00:06:12.000]  那個相處 那個交誼 那個歡樂
[00:06:12.000 --> 00:06:17.000]  這段經文的題目分三方面
[00:06:17.000 --> 00:06:22.000]  第一就是比弟兄更親密
[00:06:22.000 --> 00:06:25.000]  第二方面就是患難 見真情
[00:06:25.000 --> 00:06:28.000]  第三就是建立靈裡的密友
[00:06:28.000 --> 00:06:31.000]  話說回來 上次說
[00:06:31.000 --> 00:06:34.000]  大衛在二拉谷裡面
[00:06:34.000 --> 00:06:36.000]  贏了一個聖像
[00:06:36.000 --> 00:06:38.000]  就是他跟一個哥利亞
[00:06:38.000 --> 00:06:41.000]  單挑的時候去打聖像
[00:06:41.000 --> 00:06:44.000]  成為了一個民族的英雄
[00:06:44.000 --> 00:06:48.000]  就按著掃羅王那個英雄
[00:06:48.000 --> 00:06:50.000]  就說你有資格成為我的女婿
[00:06:50.000 --> 00:06:56.000]  因為女兒可以被他成為
[00:06:56.000 --> 00:06:58.000]  娶他為妻
[00:06:58.000 --> 00:07:02.000]  但是這段經文開始又發覺到
[00:07:02.000 --> 00:07:08.000]  一個大衛英勇的表現
[00:07:08.000 --> 00:07:10.000]  就引來掃羅的妒忌
[00:07:10.000 --> 00:07:13.000]  突然間大衛就成了掃羅的威脅
[00:07:13.000 --> 00:07:16.000]  掃羅的妒忌 令到他跟大衛不和
[00:07:16.000 --> 00:07:18.000]  所以開始由十八章
[00:07:18.000 --> 00:07:20.000]  打下去差不多到三十章
[00:07:20.000 --> 00:07:22.000]  都是斷斷續續說
[00:07:22.000 --> 00:07:25.000]  大衛跟掃羅那種的關係
[00:07:25.000 --> 00:07:27.000]  那種緊張的關係
[00:07:27.000 --> 00:07:32.000]  越來越難以水火相融的關係
[00:07:32.000 --> 00:07:40.000]  以致這部份看到情況的改變
[00:07:40.000 --> 00:07:43.000]  而今天讀這段經文十八章
[00:07:43.000 --> 00:07:46.000]  就是剛剛講述掃羅和大衛
[00:07:46.000 --> 00:07:49.000]  開始一些張力出現了
[00:07:49.000 --> 00:07:53.000]  但是作者很奇妙就是
[00:07:53.000 --> 00:07:55.000]  在十八到二十章裡面
[00:07:55.000 --> 00:08:00.000]  就穿插了掃羅的家人
[00:08:00.000 --> 00:08:02.000]  和大衛的關係
[00:08:02.000 --> 00:08:05.000]  穿插在掃羅和大衛中間
[00:08:05.000 --> 00:08:07.000]  那種關係的對比
[00:08:07.000 --> 00:08:11.000]  其中當然就有大衛和約拿丹
[00:08:11.000 --> 00:08:14.000]  我們看到的經文
[00:08:14.000 --> 00:08:17.000]  其實後面還有他們兩個女兒
[00:08:17.000 --> 00:08:18.000]  一些的關係
[00:08:18.000 --> 00:08:21.000]  好 我們就看回第一方面
[00:08:21.000 --> 00:08:24.000]  就是比弟兄更親密
[00:08:24.000 --> 00:08:26.000]  開始的時候
[00:08:26.000 --> 00:08:29.000]  十八章開始就描述
[00:08:29.000 --> 00:08:31.000]  大衛和約拿丹的關係
[00:08:31.000 --> 00:08:33.000]  約拿丹的心和大衛的心
[00:08:33.000 --> 00:08:35.000]  是心相契合
[00:08:35.000 --> 00:08:37.000]  約拿丹愛大衛
[00:08:37.000 --> 00:08:39.000]  如同愛自己的性命
[00:08:39.000 --> 00:08:44.000]  掃羅當時都很喜歡大衛
[00:08:44.000 --> 00:08:45.000]  留在那裡
[00:08:45.000 --> 00:08:47.000]  不要回自己的鄉下
[00:08:47.000 --> 00:08:49.000]  約拿丹很多的相處
[00:08:49.000 --> 00:08:51.000]  約拿丹就是大衛掃羅的兒子
[00:08:51.000 --> 00:08:53.000]  可以說是王子
[00:08:53.000 --> 00:08:56.000]  將來可能繼承皇位
[00:08:56.000 --> 00:08:58.000]  掃羅當就是愛大衛
[00:08:58.000 --> 00:08:59.000]  如同愛自己的性命
[00:08:59.000 --> 00:09:01.000]  更加和他立約
[00:09:01.000 --> 00:09:05.000]  聖經說約拿丹和大衛立約
[00:09:05.000 --> 00:09:08.000]  我本來是說結盟
[00:09:08.000 --> 00:09:10.000]  但是意思是立約
[00:09:10.000 --> 00:09:11.000]  如果說立約的時候
[00:09:11.000 --> 00:09:14.000]  或者我們用一個概念
[00:09:14.000 --> 00:09:17.000]  就是神和人立約的概念來看
[00:09:17.000 --> 00:09:21.000]  也就是說和以色列人立約
[00:09:21.000 --> 00:09:23.000]  一個約裡面
[00:09:23.000 --> 00:09:27.000]  雙方當然要遵守
[00:09:27.000 --> 00:09:28.000]  大家彼此的關係
[00:09:28.000 --> 00:09:30.000]  當然這是平等的關係
[00:09:30.000 --> 00:09:32.000]  這是大衛和約拿丹
[00:09:32.000 --> 00:09:34.000]  但是立約的精神就是
[00:09:34.000 --> 00:09:36.000]  我們要繼續守約施慈愛
[00:09:36.000 --> 00:09:38.000]  這是一個精神
[00:09:38.000 --> 00:09:40.000]  神對我們的愛
[00:09:40.000 --> 00:09:44.000]  他們當中就是守約施慈愛
[00:09:44.000 --> 00:09:45.000]  他們將他們的美善
[00:09:45.000 --> 00:09:49.000]  將他們對方的愛
[00:09:49.000 --> 00:09:51.000]  如同愛自己的生命
[00:09:51.000 --> 00:09:53.000]  或者可以這麼說
[00:09:53.000 --> 00:09:56.000]  就是可以犧牲自己去愛對方
[00:09:56.000 --> 00:09:59.000]  一種的關係建立
[00:09:59.000 --> 00:10:02.000]  而一種這樣的約在中間
[00:10:02.000 --> 00:10:04.000]  所以不要說
[00:10:04.000 --> 00:10:07.000]  為什麼做朋友都說立約
[00:10:07.000 --> 00:10:10.000]  說起立約我就會想到
[00:10:10.000 --> 00:10:12.000]  好像現在說的簽合同
[00:10:12.000 --> 00:10:13.000]  好像大家的利益
[00:10:13.000 --> 00:10:15.000]  大家的付出
[00:10:15.000 --> 00:10:17.000]  如果大家破壞了就要賠償
[00:10:17.000 --> 00:10:20.000]  當然這個就是合約
[00:10:20.000 --> 00:10:21.000]  簽立合同
[00:10:21.000 --> 00:10:24.000]  但是聖經的約就不是這個字眼
[00:10:24.000 --> 00:10:26.000]  這是一個神聖的約
[00:10:26.000 --> 00:10:27.000]  是一種關係
[00:10:27.000 --> 00:10:31.000]  是一種生命的投身
[00:10:31.000 --> 00:10:32.000]  毀身在當中裡面
[00:10:32.000 --> 00:10:36.000]  當然如果我們再看到
[00:10:36.000 --> 00:10:38.000]  聖經中間這個字眼
[00:10:38.000 --> 00:10:41.000]  一種心相契合
[00:10:41.000 --> 00:10:43.000]  這個是很特別的字眼
[00:10:43.000 --> 00:10:47.000]  講他們是一種合一
[00:10:47.000 --> 00:10:50.000]  心靈是能夠相通的
[00:10:50.000 --> 00:10:52.000]  再加上他們的愛
[00:10:52.000 --> 00:10:54.000]  大衛大衛的愛
[00:10:54.000 --> 00:10:55.000]  約拿丹的愛
[00:10:55.000 --> 00:10:58.000]  都不是一個很特別的字眼
[00:10:58.000 --> 00:11:02.000]  當中提及到他們那種的愛
[00:11:02.000 --> 00:11:05.000]  是充滿了無比的力量
[00:11:05.000 --> 00:11:09.000]  而建立一個約
[00:11:09.000 --> 00:11:12.000]  是充滿愛的約
[00:11:12.000 --> 00:11:15.000]  當然如果再講這個約
[00:11:15.000 --> 00:11:18.000]  也可以說是暗示了一些東西
[00:11:18.000 --> 00:11:22.000]  暗示了一些政治的含義
[00:11:22.000 --> 00:11:28.000]  因為始終約拿丹是皇室的成員
[00:11:28.000 --> 00:11:30.000]  大衛就不是
[00:11:30.000 --> 00:11:33.000]  所以他們中間建立的約
[00:11:33.000 --> 00:11:36.000]  其實可能是一個不同的高度
[00:11:36.000 --> 00:11:37.000]  某種情況
[00:11:37.000 --> 00:11:40.000]  但是他用這個約來表達
[00:11:40.000 --> 00:11:43.000]  他們是一種相平等的關係
[00:11:43.000 --> 00:11:44.000]  為什麼呢
[00:11:44.000 --> 00:11:50.000]  就是約拿丹送出一個禮物給大衛
[00:11:50.000 --> 00:11:51.000]  是什麼禮物呢
[00:11:51.000 --> 00:11:53.000]  第四節裡面講的禮物
[00:11:53.000 --> 00:11:54.000]  剛才我讀過出來
[00:11:54.000 --> 00:11:59.000]  就是他的戰衣
[00:11:59.000 --> 00:12:00.000]  他的刀
[00:12:00.000 --> 00:12:01.000]  他的弓
[00:12:01.000 --> 00:12:02.000]  他的腰帶
[00:12:02.000 --> 00:12:04.000]  刀給了一個大衛
[00:12:04.000 --> 00:12:08.000]  你看到這個是很重要的物件
[00:12:08.000 --> 00:12:09.000]  對於約拿丹來說
[00:12:09.000 --> 00:12:12.000]  甚至他會體會到
[00:12:12.000 --> 00:12:15.000]  這些可能是一個王子的象徵
[00:12:15.000 --> 00:12:17.000]  他能夠拿這些刀的戰衣
[00:12:17.000 --> 00:12:19.000]  不是一般的戰士的戰衣
[00:12:19.000 --> 00:12:21.000]  是王子所擁有的
[00:12:21.000 --> 00:12:25.000]  所以他能夠送給大衛
[00:12:25.000 --> 00:12:29.000]  可以說他可以不愛江山
[00:12:29.000 --> 00:12:30.000]  不是愛美人
[00:12:30.000 --> 00:12:31.000]  就是愛自由
[00:12:31.000 --> 00:12:33.000]  愛一個好朋友
[00:12:33.000 --> 00:12:35.000]  可以不愛江山
[00:12:35.000 --> 00:12:39.000]  當然我們知不知道約拿丹說
[00:12:39.000 --> 00:12:42.000]  大衛將來一定是成為王
[00:12:42.000 --> 00:12:45.000]  但是我相信他是感受到的
[00:12:45.000 --> 00:12:46.000]  感應到的
[00:12:46.000 --> 00:12:48.000]  因為在當時來說
[00:12:48.000 --> 00:12:50.000]  他們在神的東間
[00:12:50.000 --> 00:12:54.000]  或者神一步一步引領他進入這個皇宮裡面
[00:12:54.000 --> 00:12:57.000]  再加上大衛的表現
[00:12:57.000 --> 00:13:01.000]  大衛自己那種謙卑
[00:13:01.000 --> 00:13:06.000]  在神面前那種聖靈的充滿
[00:13:06.000 --> 00:13:07.000]  聖經一路
[00:13:07.000 --> 00:13:10.000]  自從我們認識大衛開始說
[00:13:10.000 --> 00:13:12.000]  神的靈大大充滿他之後
[00:13:12.000 --> 00:13:14.000]  不時之間你都會看到
[00:13:14.000 --> 00:13:19.000]  神的靈和大衛是一起的
[00:13:19.000 --> 00:13:22.000]  一個約拿丹是體會到的
[00:13:22.000 --> 00:13:25.000]  一個素羅更加體會到
[00:13:25.000 --> 00:13:30.000]  不過他裡面的反抗就更加大
[00:13:30.000 --> 00:13:32.000]  因為他受到威脅
[00:13:32.000 --> 00:13:35.000]  好 看到這個關係
[00:13:35.000 --> 00:13:40.000]  當然這些關係不會因著大家的改變
[00:13:40.000 --> 00:13:42.000]  婚姻的狀況也好
[00:13:42.000 --> 00:13:44.000]  家庭的環境或者工作環境慢慢轉變
[00:13:44.000 --> 00:13:46.000]  可能受到威脅
[00:13:46.000 --> 00:13:50.000]  這種友情可以受到損害
[00:13:50.000 --> 00:13:52.000]  但是他們經得考驗
[00:13:52.000 --> 00:13:54.000]  就是因為盟約
[00:13:54.000 --> 00:13:58.000]  這個盟約已經將自己的心能夠獻出來
[00:13:58.000 --> 00:14:00.000]  這個是很重要的
[00:14:00.000 --> 00:14:02.000]  今天我們跟神
[00:14:02.000 --> 00:14:04.000]  可能我們都有一個約
[00:14:04.000 --> 00:14:07.000]  可能我們跟神都願意
[00:14:07.000 --> 00:14:11.000]  就是神說我要做你的神
[00:14:11.000 --> 00:14:13.000]  你要做我的子民
[00:14:13.000 --> 00:14:17.000]  或者那個牧羊人和羊的關係
[00:14:17.000 --> 00:14:19.000]  我要做這個牧羊人
[00:14:19.000 --> 00:14:22.000]  你要做我草場上的羊
[00:14:22.000 --> 00:14:24.000]  這個關係建立是
[00:14:24.000 --> 00:14:26.000]  這個都是神聖的約
[00:14:26.000 --> 00:14:28.000]  今天都會體會到
[00:14:28.000 --> 00:14:30.000]  當日主耶穌基督給我們救恩
[00:14:30.000 --> 00:14:32.000]  我們已經得到一個關係
[00:14:32.000 --> 00:14:34.000]  神兒女的名分
[00:14:34.000 --> 00:14:36.000]  我們都很珍惜
[00:14:36.000 --> 00:14:38.000]  但是我告訴你
[00:14:38.000 --> 00:14:40.000]  很多時候我們都慢慢慢慢
[00:14:40.000 --> 00:14:45.000]  去看輕了這個身份
[00:14:45.000 --> 00:14:47.000]  多少多少的神兒女
[00:14:47.000 --> 00:14:49.000]  多少已經是信主的基督徒
[00:14:49.000 --> 00:14:52.000]  已經冷淡下來
[00:14:52.000 --> 00:14:54.000]  已經不在我們當中
[00:14:54.000 --> 00:14:56.000]  沒有再親近神
[00:14:56.000 --> 00:14:58.000]  沒有再去禱告
[00:14:58.000 --> 00:15:02.000]  或者甚至不認自己的圖都不出奇
[00:15:02.000 --> 00:15:04.000]  很多這樣的情況
[00:15:04.000 --> 00:15:08.000]  更何況人和人之間的友情
[00:15:08.000 --> 00:15:11.000]  很容易因為一些事情
[00:15:11.000 --> 00:15:15.000]  一些事情很容易淡了下來
[00:15:15.000 --> 00:15:18.000]  慢慢漸行漸遠
[00:15:18.000 --> 00:15:20.000]  但是我們繼續看下去
[00:15:20.000 --> 00:15:24.000]  如果真的沒有朋友在你身邊的時候
[00:15:24.000 --> 00:15:27.000]  我們可能不敢做很多事情
[00:15:27.000 --> 00:15:29.000]  有時候你發覺
[00:15:29.000 --> 00:15:31.000]  去玩一些刺激的遊戲
[00:15:31.000 --> 00:15:34.000]  你們這次來香港有沒有玩刺激遊戲
[00:15:34.000 --> 00:15:36.000]  去玩的時候
[00:15:36.000 --> 00:15:38.000]  有些不敢玩
[00:15:38.000 --> 00:15:40.000]  連那些海盜船都不敢
[00:15:40.000 --> 00:15:42.000]  但是幾個夾在一起
[00:15:42.000 --> 00:15:44.000]  拖在你中間就不怕了
[00:15:44.000 --> 00:15:48.000]  可能你又得到他們的幫助
[00:15:48.000 --> 00:15:50.000]  得到他們的肯定
[00:15:50.000 --> 00:15:53.000]  我們很放心一起玩
[00:15:53.000 --> 00:15:55.000]  OK的
[00:15:55.000 --> 00:15:57.000]  但是沒有朋友說話的肯定
[00:15:57.000 --> 00:15:59.000]  可能我們做很多事情
[00:15:59.000 --> 00:16:00.000]  我們都沒有信心
[00:16:00.000 --> 00:16:02.000]  沒有一種動力
[00:16:02.000 --> 00:16:08.000]  或者沒有一種大家可以彼此建立
[00:16:08.000 --> 00:16:10.000]  所以這個很重要
[00:16:10.000 --> 00:16:19.000]  這個朋友之間的肯定、說話
[00:16:19.000 --> 00:16:26.000]  我最近看到關於一個理論
[00:16:26.000 --> 00:16:29.000]  這個是一位巴西教育學家
[00:16:29.000 --> 00:16:32.000]  叫做保羅弗萊雷
[00:16:32.000 --> 00:16:34.000]  他是一個教育學家
[00:16:34.000 --> 00:16:36.000]  他是一個哲學家
[00:16:36.000 --> 00:16:38.000]  他有一本書很出名的
[00:16:38.000 --> 00:16:43.000]  叫做《被壓迫者教育學》
[00:16:43.000 --> 00:16:46.000]  為什麼要寫這本書呢
[00:16:46.000 --> 00:16:48.000]  他基本上是一個教育學家
[00:16:48.000 --> 00:16:50.000]  他有一次在巴西
[00:16:50.000 --> 00:16:51.000]  他本來是巴西人
[00:16:51.000 --> 00:16:53.000]  在巴西見到一個農民
[00:16:53.000 --> 00:16:55.000]  這個農民好像很辛苦去工作
[00:16:55.000 --> 00:16:58.000]  他又覺得這麼辛苦
[00:16:58.000 --> 00:16:59.000]  在家裡工作
[00:16:59.000 --> 00:17:02.000]  可能家庭都不能夠照顧
[00:17:02.000 --> 00:17:06.000]  他就跟那個農民說了一番話
[00:17:06.000 --> 00:17:11.000]  農民聽完之後就覺得
[00:17:11.000 --> 00:17:14.000]  你這樣說是不是真的可以做到呢
[00:17:14.000 --> 00:17:17.000]  你知不知道他現在多辛苦
[00:17:17.000 --> 00:17:20.000]  現在我根本沒有時間去照顧家庭
[00:17:20.000 --> 00:17:22.000]  我現在還沒賺錢
[00:17:22.000 --> 00:17:26.000]  也沒有時間去有更多親子關係
[00:17:26.000 --> 00:17:28.000]  大概是這樣的意思
[00:17:28.000 --> 00:17:30.000]  你說是容易的
[00:17:30.000 --> 00:17:32.000]  但是根本我不受落
[00:17:32.000 --> 00:17:34.000]  聽不下
[00:17:34.000 --> 00:17:36.000]  根本做不到這些事情
[00:17:36.000 --> 00:17:38.000]  有時候我們都會是這樣的情況
[00:17:38.000 --> 00:17:41.000]  這裡他意識到一件事
[00:17:41.000 --> 00:17:45.000]  他說其實教育裡面
[00:17:45.000 --> 00:17:47.000]  很多時候我們都是這樣的
[00:17:47.000 --> 00:17:48.000]  老師說的話
[00:17:48.000 --> 00:17:51.000]  就馬上講給大家聽
[00:17:51.000 --> 00:17:52.000]  你也不要這麼多拼命
[00:17:52.000 --> 00:17:53.000]  總之一邊聽
[00:17:53.000 --> 00:17:55.000]  一邊吸收知識
[00:17:55.000 --> 00:17:57.000]  這些知識我們拿很多知識
[00:17:57.000 --> 00:18:00.000]  這個當然我們傳統教育都會是這樣的情況
[00:18:00.000 --> 00:18:01.000]  但是他就發覺
[00:18:01.000 --> 00:18:03.000]  這樣是不是真的最受落呢
[00:18:03.000 --> 00:18:05.000]  學生是不是真的聽得入耳
[00:18:05.000 --> 00:18:07.000]  學生是不是真的能夠接納呢
[00:18:07.000 --> 00:18:08.000]  他就會發覺
[00:18:08.000 --> 00:18:14.000]  因為如果只是單單教了知識的灌輸
[00:18:14.000 --> 00:18:17.000]  應該是一個互動的過程
[00:18:17.000 --> 00:18:21.000]  應該老師和學生是一重的參與
[00:18:21.000 --> 00:18:25.000]  一重的在處境裡面提出
[00:18:25.000 --> 00:18:27.000]  能夠實踐出來
[00:18:27.000 --> 00:18:30.000]  或者更加理解這種學習
[00:18:30.000 --> 00:18:34.000]  或者這個需要是否真的能夠幫助他的生活呢
[00:18:34.000 --> 00:18:39.000]  所以他就有一個對話行動理論出現了
[00:18:39.000 --> 00:18:42.000]  這個就是Paul的概念
[00:18:42.000 --> 00:18:45.000]  他說強調人和人之間
[00:18:45.000 --> 00:18:48.000]  是一個平等和尊重的對話過程
[00:18:48.000 --> 00:18:52.000]  為什麼我在這裡說呢
[00:18:52.000 --> 00:18:55.000]  你想想約拿丹和大衛
[00:18:55.000 --> 00:18:58.000]  如果約拿丹是持一個皇子的身份
[00:18:58.000 --> 00:19:02.000]  和大衛做朋友也好
[00:19:02.000 --> 00:19:03.000]  始終呢
[00:19:03.000 --> 00:19:04.000]  大衛說我也要做你的朋友
[00:19:04.000 --> 00:19:07.000]  但你始終覺得他是皇子
[00:19:07.000 --> 00:19:08.000]  很多事情都很小心
[00:19:08.000 --> 00:19:10.000]  不能夠完全交心出來
