
[00:00:00.000 --> 00:00:04.000]  好 今天就和大家來到崇拜的廣道裏面
[00:02:09.500 --> 00:02:12.000]  來向提摩太太交代
[00:02:12.000 --> 00:02:13.500]  所以他用提摩太后書
[00:02:13.500 --> 00:02:15.500]  來將一些鼓勵
[00:02:15.500 --> 00:02:19.000]  一些提醒來告訴提摩太太知道
[00:02:19.000 --> 00:02:23.000]  我們會在第一章裏面有兩個很重要的訊息
[00:02:23.000 --> 00:02:24.500]  我們先來看一下
[00:02:24.500 --> 00:02:27.500]  開始的時候第一個訊息裏面三節的經文
[00:02:27.500 --> 00:02:29.500]  我們一起來讀這三節經文
[00:02:29.500 --> 00:02:32.000]  提摩太后書的一章三到五節
[00:02:32.000 --> 00:02:34.000]  找到的我們一起來讀這三節經文
[00:02:34.000 --> 00:02:35.000]  預備起
[00:02:35.000 --> 00:02:40.500]  我感謝神就是我接續祖先用清潔的良心
[00:02:40.500 --> 00:02:42.000]  所侍奉的神
[00:02:42.000 --> 00:02:45.500]  祈禱的時候不住的想念祢
[00:02:45.500 --> 00:02:50.000]  眉念祢的眼淚 晝夜切切的想要見祢
[00:02:50.000 --> 00:02:53.000]  好叫我滿心快樂
[00:02:53.000 --> 00:02:55.500]  想到祢心裏無偽之信
[00:02:55.500 --> 00:02:59.000]  這信是先在祢外祖母羅爾
[00:02:59.000 --> 00:03:02.000]  和祢母親有離基心裏的
[00:03:02.000 --> 00:03:05.000]  我深信也在祢的心裏
[00:03:05.000 --> 00:03:09.500]  這裏我想和大家來看一個訊息
[00:03:09.500 --> 00:03:12.000]  很簡單就叫做有家教
[00:03:13.500 --> 00:03:18.000]  我想家教對我們來說都很熟悉
[00:03:18.000 --> 00:03:20.000]  但原來猶太人他們都是一個
[00:03:20.000 --> 00:03:23.000]  很重視家教的一個民族
[00:03:23.000 --> 00:03:26.500]  家教重要在猶太人的心裏面來說
[00:03:26.500 --> 00:03:33.000]  他們覺得家庭就是他們兒女的第一間學校
[00:03:33.000 --> 00:03:37.000]  所以換言之當他們的兒女的第一位老師
[00:03:37.000 --> 00:03:39.000]  應該是誰
[00:03:39.000 --> 00:03:41.000]  就是家庭裏面的父母
[00:03:41.000 --> 00:03:43.500]  所以猶太人很重視家教
[00:03:43.500 --> 00:03:45.500]  他們覺得家教的重要性
[00:03:45.500 --> 00:03:48.500]  是他們一生都要去持守
[00:03:48.500 --> 00:03:51.500]  所以摩西在《生命記》裏面
[00:03:51.500 --> 00:03:55.000]  重新將命令頒佈的時候
[00:03:55.000 --> 00:03:57.000]  去告訴他們家教的重要
[00:03:57.000 --> 00:03:59.500]  就好像他們每日每時每刻
[00:03:59.500 --> 00:04:01.500]  他們都要來遵守
[00:04:01.500 --> 00:04:06.500]  這個其實反映出猶太人對家庭教育的重視
[00:04:06.500 --> 00:04:09.000]  特別當我們看回猶太人的歷史的時候
[00:04:09.000 --> 00:04:12.500]  我們發覺猶太人他們後來因為離開了神
[00:04:12.500 --> 00:04:14.000]  他們國破家亡
[00:04:14.000 --> 00:04:15.000]  他們被擄
[00:04:15.000 --> 00:04:17.500]  他們經歷了很多的迫害
[00:04:17.500 --> 00:04:21.500]  他們成為另外一個羅馬國家的殖民地
[00:04:21.500 --> 00:04:24.500]  他們差不多幾乎要滅族的時候
[00:04:24.500 --> 00:04:26.500]  都是因為他們體重家教
[00:04:26.500 --> 00:04:28.500]  家庭的教育幫助他們
[00:04:28.500 --> 00:04:30.500]  可以仍然有他們的傳統
[00:04:30.500 --> 00:04:33.500]  有他們的一個信仰來維持
[00:04:33.500 --> 00:04:36.500]  所以家教對猶太人來說是很重要
[00:04:36.500 --> 00:04:39.000]  所以普羅提醒提摩泰
[00:04:39.000 --> 00:04:42.000]  這個家教要有家教
[00:04:42.000 --> 00:04:43.500]  我們看回我們中國人
[00:04:43.500 --> 00:04:46.500]  我相信我們中國人都很重視家教
[00:04:46.500 --> 00:04:49.000]  曾經特首選舉的時候
[00:04:49.000 --> 00:04:50.500]  有一句說話
[00:04:50.500 --> 00:04:52.000]  唐先生說的
[00:04:52.000 --> 00:04:53.500]  指著梁振英說
[00:04:53.500 --> 00:04:54.500]  你騙人
[00:04:54.500 --> 00:04:56.000]  你說謊
[00:04:56.000 --> 00:04:59.000]  其實這句說話罵人都幾嚴重
[00:04:59.000 --> 00:05:01.000]  罵人說謊騙人
[00:05:01.000 --> 00:05:05.000]  其實當一個人被人說他說謊的時候
[00:05:05.000 --> 00:05:08.000]  其實背後代表著什麼?
[00:05:08.000 --> 00:05:09.000]  他沒有家教
[00:05:09.000 --> 00:05:11.000]  可能你可以說
[00:05:11.000 --> 00:05:13.000]  用另一句更嚴重的說話罵人
[00:05:13.000 --> 00:05:14.000]  中國人就說
[00:05:14.000 --> 00:05:15.000]  你沒有家教
[00:05:15.000 --> 00:05:17.000]  你說人家沒有家教
[00:05:17.000 --> 00:05:18.000]  很嚴重
[00:05:18.000 --> 00:05:20.000]  不知道你有沒有試過被人這樣罵過
[00:05:20.000 --> 00:05:24.000]  可能對我們來說是一種很嚴重的侮辱
[00:05:24.000 --> 00:05:26.000]  所以在當中我們看見
[00:05:26.000 --> 00:05:29.000]  其實中國人都很重視家教
[00:05:29.000 --> 00:05:31.000]  無論自己重視也好
[00:05:31.000 --> 00:05:34.000]  覺得對方都應該有家教的人
[00:05:34.000 --> 00:05:39.000]  我們家裡不知道大家有沒有一些跟家教有關的東西
[00:05:39.000 --> 00:05:41.000]  我們就叫家法
[00:05:41.000 --> 00:05:43.000]  大家家裡有沒有家法?
[00:05:43.000 --> 00:05:45.000]  你不知道家法是什麼?
[00:05:45.000 --> 00:05:47.000]  家法就是一條藤條
[00:05:47.000 --> 00:05:49.000]  最出名就是藤條燜豬肉
[00:05:49.000 --> 00:05:50.000]  我也吃過不少
[00:05:50.000 --> 00:05:52.000]  不知道你們有沒有機會吃一下
[00:05:52.000 --> 00:05:55.000]  有些人家裡藤條是他們的家法
[00:05:55.000 --> 00:05:57.000]  有些人可能用一把間尺
[00:05:57.000 --> 00:05:59.000]  有些人可能比較嚴厲
[00:05:59.000 --> 00:06:01.000]  用一支棍子
[00:06:01.000 --> 00:06:03.000]  放一支棍子在家裡
[00:06:03.000 --> 00:06:05.000]  不知道大家家裡有沒有這樣的家法
[00:06:05.000 --> 00:06:07.000]  家法其實就是要執行家規
[00:06:07.000 --> 00:06:09.000]  他們家教的用
[00:06:09.000 --> 00:06:11.000]  其實保羅和提摩泰在這裡
[00:06:11.000 --> 00:06:13.000]  保羅和提摩泰說的時候
[00:06:13.000 --> 00:06:14.000]  剛才我們看見
[00:06:14.000 --> 00:06:16.000]  他說保羅是自己接觸祖先
[00:06:16.000 --> 00:06:18.000]  用清潔的良心侍奉
[00:06:18.000 --> 00:06:22.000]  所以保羅是有一個很好的家教的傳統
[00:06:22.000 --> 00:06:24.000]  他提醒提摩泰
[00:06:24.000 --> 00:06:26.000]  在他外祖母和母親
[00:06:26.000 --> 00:06:29.000]  裡面一直傳承下來的無藝資訊
[00:06:29.000 --> 00:06:33.000]  這個也是提醒保羅和提摩泰
[00:06:33.000 --> 00:06:35.000]  有家教的傳統
[00:06:35.000 --> 00:06:38.000]  對他們的重要對他們的影響
[00:06:38.000 --> 00:06:41.000]  家教的影響是一個一代傳一代
[00:06:41.000 --> 00:06:42.000]  我們很相信
[00:06:42.000 --> 00:06:45.000]  通常家教的影響都是來自父母
[00:06:45.000 --> 00:06:46.000]  就是我們的上一代
[00:06:46.000 --> 00:06:48.000]  上一代對下一代的影響
[00:06:48.000 --> 00:06:51.000]  然後可能一個家裡居住的人
[00:06:51.000 --> 00:06:52.000]  可能你的兄弟姊妹
[00:06:52.000 --> 00:06:55.000]  你甚至可能從一些長輩
[00:06:55.000 --> 00:06:59.000]  甚至上兩代的外祖父祖父母
[00:06:59.000 --> 00:07:00.000]  一起住的時候
[00:07:00.000 --> 00:07:02.000]  可能都會受到他們的影響
[00:07:02.000 --> 00:07:05.000]  這個都是家庭的教育影響
[00:07:05.000 --> 00:07:07.000]  而最重要的影響來自父母
[00:07:07.000 --> 00:07:08.000]  猶太人都一樣
[00:07:08.000 --> 00:07:09.000]  猶太人他們覺得
[00:07:09.000 --> 00:07:11.000]  父母都是在教育裡面
[00:07:11.000 --> 00:07:14.000]  家庭教育裡面的最第一位老師
[00:07:14.000 --> 00:07:18.000]  他們會看父親好像人的頭腦
[00:07:18.000 --> 00:07:22.000]  媽媽就好像人的心靈
[00:07:22.000 --> 00:07:25.000]  就是頭腦那種理智理性方面的
[00:07:25.000 --> 00:07:28.000]  教育的開發就交給父親
[00:07:28.000 --> 00:07:31.000]  人那種心靈感情方面的開發
[00:07:31.000 --> 00:07:33.000]  就由母親負責
[00:07:33.000 --> 00:07:35.000]  這裡我想和大家看看
[00:07:35.000 --> 00:07:36.000]  其實有時候我們會覺得
[00:07:36.000 --> 00:07:39.000]  提摩他是一個比較膽怯膽小的人
[00:07:39.000 --> 00:07:40.000]  有時候我們會覺得
[00:07:40.000 --> 00:07:43.000]  可能他都是比較受母親的影響多一點
[00:07:43.000 --> 00:07:44.000]  所以他容易一點
[00:07:44.000 --> 00:07:48.000]  有時候膽怯畏縮一點
[00:07:48.000 --> 00:07:52.000]  這個我想覺得母親的影響力是很重要的
[00:07:52.000 --> 00:07:55.000]  也是對一個成長
[00:07:55.000 --> 00:07:57.000]  就是人的成長很重要
[00:07:57.000 --> 00:08:00.000]  昨天我看有一個電視訪問
[00:08:00.000 --> 00:08:04.000]  一個麵攤的家庭式的經營
[00:08:04.000 --> 00:08:06.000]  說到這個麵攤
[00:08:06.000 --> 00:08:09.000]  幾兄弟姐妹一起做
[00:08:09.000 --> 00:08:11.000]  當主持人訪問他們
[00:08:11.000 --> 00:08:14.000]  當你有意見不對的時候
[00:08:14.000 --> 00:08:16.000]  做事的時候怎麼辦
[00:08:16.000 --> 00:08:18.000]  你知道他說什麼嗎
[00:08:18.000 --> 00:08:21.000]  他說當然是找媽媽出來擺平他
[00:08:21.000 --> 00:08:23.000]  而另外一個兄弟就說
[00:08:23.000 --> 00:08:26.000]  他說媽媽在那裡風平浪靜
[00:08:26.000 --> 00:08:29.000]  我們看到母親的影響力
[00:08:29.000 --> 00:08:31.000]  我相信這是在家庭當中
[00:08:31.000 --> 00:08:35.000]  母親那種影響力對下一代的影響
[00:08:35.000 --> 00:08:37.000]  而我們很熟悉一位
[00:08:37.000 --> 00:08:41.000]  教育歷史裡面的教父神學家奧古斯丁
[00:08:41.000 --> 00:08:43.000]  其實在奧古斯丁
[00:08:43.000 --> 00:08:46.000]  可能你也聽過他的故事
[00:08:46.000 --> 00:08:48.000]  前半生可能年輕的時候
[00:08:48.000 --> 00:08:51.000]  生活很差很不好
[00:08:51.000 --> 00:08:54.000]  但就是因為他媽媽Monica
[00:08:54.000 --> 00:08:56.000]  媽媽對他的那種不離不棄
[00:08:56.000 --> 00:08:59.000]  為他的代禱對他的那種影響
[00:08:59.000 --> 00:09:01.000]  最後奧古斯丁回轉向神
[00:09:01.000 --> 00:09:03.000]  以至成為一個教育歷史裡面
[00:09:03.000 --> 00:09:05.000]  一位很重要的影響
[00:09:05.000 --> 00:09:09.000]  家教的影響母親的影響是很重要
[00:09:09.000 --> 00:09:11.000]  所以如果一個有好的家教
[00:09:11.000 --> 00:09:12.000]  有好的影響
[00:09:12.000 --> 00:09:15.000]  可以成為下一代的祝福
[00:09:15.000 --> 00:09:17.000]  但最近我看報紙又發覺
[00:09:17.000 --> 00:09:21.000]  原來其實有時不一定是好的
[00:09:21.000 --> 00:09:23.000]  有時可能家教教得不好
[00:09:23.000 --> 00:09:25.000]  就帶來壞的影響
[00:09:25.000 --> 00:09:26.000]  最近剛好這個星期
[00:09:26.000 --> 00:09:29.000]  告訴我接收機關有個家庭
[00:09:29.000 --> 00:09:31.000]  媽媽五十多歲
[00:09:31.000 --> 00:09:33.000]  帶著兩個兒女二十多歲
[00:09:33.000 --> 00:09:34.000]  走去做什麼
[00:09:34.000 --> 00:09:35.000]  做世界
[00:09:35.000 --> 00:09:39.000]  走去周圍做了幾單案
[00:09:39.000 --> 00:09:43.000]  有些搶了或者拿了千多元
[00:09:43.000 --> 00:09:45.000]  幾千元有些拿了幾萬元
[00:09:45.000 --> 00:09:49.000]  一個家庭的媽媽帶著兩個兒女去做世界
[00:09:49.000 --> 00:09:50.000]  打劫
[00:09:50.000 --> 00:09:53.000]  這個就是壞的家教
[00:09:53.000 --> 00:09:55.000]  但原來其實香港也不差
[00:09:55.000 --> 00:09:56.000]  雖然也有
[00:09:56.000 --> 00:09:57.000]  但原來美國也有
[00:09:57.000 --> 00:09:58.000]  美國我看過報紙
[00:09:58.000 --> 00:10:01.000]  上個星期說美國佛羅里達州
[00:10:01.000 --> 00:10:02.000]  有一個家庭是一樣的
[00:10:02.000 --> 00:10:03.000]  媽媽更厲害
[00:10:03.000 --> 00:10:04.000]  七十歲
[00:10:04.000 --> 00:10:05.000]  兒子四十多歲
[00:10:05.000 --> 00:10:08.000]  兩母子就去犯案
[00:10:08.000 --> 00:10:10.000]  他們做了很多單案
[00:10:10.000 --> 00:10:13.000]  他們被稱為玩具大盜
[00:10:13.000 --> 00:10:14.000]  他們厲害了
[00:10:14.000 --> 00:10:15.000]  做案
[00:10:15.000 --> 00:10:16.000]  你猜前後做了這麼多案
[00:10:16.000 --> 00:10:18.000]  賺了多少錢
[00:10:18.000 --> 00:10:19.000]  二百萬
[00:10:19.000 --> 00:10:20.000]  還有美金
[00:10:20.000 --> 00:10:23.000]  比我們香港厲害得多
[00:10:23.000 --> 00:10:24.000]  但你可以見
[00:10:24.000 --> 00:10:26.000]  這些家庭的影響
[00:10:26.000 --> 00:10:29.000]  就是帶來那種不好
[00:10:29.000 --> 00:10:30.000]  壞的影響
[00:10:30.000 --> 00:10:33.000]  成為一個賊的家庭
[00:10:33.000 --> 00:10:34.000]  當然理想的家教
[00:10:34.000 --> 00:10:37.000]  我相信不是單單靠著母親的影響
[00:10:37.000 --> 00:10:38.000]  理想的家教
[00:10:38.000 --> 00:10:40.000]  應該是父母一起
[00:10:40.000 --> 00:10:42.000]  可以說是雙劍合璧
[00:10:42.000 --> 00:10:46.000]  雖然說父母就像一個比較嚴的
[00:10:46.000 --> 00:10:48.000]  一個比較仁慈的
[00:10:48.000 --> 00:10:50.000]  但我相信最理想就是
[00:10:50.000 --> 00:10:53.000]  由父母一起來去影響
[00:10:53.000 --> 00:10:55.000]  教育他的子女
[00:10:55.000 --> 00:10:59.000]  我想介紹一位人物
[00:10:59.000 --> 00:11:02.000]  讓大家從他身上
[00:11:02.000 --> 00:11:04.000]  怎樣體會家庭的影響
[00:11:04.000 --> 00:11:05.000]  父母的影響
[00:11:05.000 --> 00:11:09.000]  他叫Tim Berners-Lee
[00:11:09.000 --> 00:11:11.000]  有沒有誰認識他
[00:11:11.000 --> 00:11:13.000]  跟他熟悉嗎
[00:11:13.000 --> 00:11:15.000]  有沒有人見過他
[00:11:15.000 --> 00:11:17.000]  有沒有人看奧運開幕禮
[00:11:17.000 --> 00:11:19.000]  奧運開幕禮他有上去
[00:11:19.000 --> 00:11:21.000]  不過當然不是表演嘉賓
[00:11:21.000 --> 00:11:24.000]  他是一個被邀請參與奧運開幕禮的嘉賓
[00:11:24.000 --> 00:11:27.000]  如果你可能沒有看奧運開幕
[00:11:27.000 --> 00:11:29.000]  半夜三更不看
[00:11:29.000 --> 00:11:31.000]  可能你看回錄影
[00:11:31.000 --> 00:11:32.000]  或者上網看都可以
[00:11:32.000 --> 00:11:33.000]  有些片段
[00:11:33.000 --> 00:11:35.000]  其中有間屋吊起了
[00:11:35.000 --> 00:11:37.000]  有個人坐在電腦前面
[00:11:37.000 --> 00:11:38.000]  這個就是Tim
[00:11:38.000 --> 00:11:40.000]  剛剛好講題目
[00:11:40.000 --> 00:11:42.000]  Tim Berners-Lee
[00:11:42.000 --> 00:11:44.000]  你不認識他吧
[00:11:44.000 --> 00:11:46.000]  他很威風的
[00:11:46.000 --> 00:11:48.000]  是英國人爵士
[00:11:48.000 --> 00:11:49.000]  所以被邀請
[00:11:49.000 --> 00:11:52.000]  為何要被邀請上奧運開幕禮呢
[00:11:52.000 --> 00:11:54.000]  下一張
[00:11:54.000 --> 00:11:55.000]  你這個就認識他
[00:11:55.000 --> 00:11:57.000]  你認識這三個英文字嗎
[00:11:57.000 --> 00:11:59.000]  有沒有人用這三個英文字
[00:11:59.000 --> 00:12:04.000]  你在電腦的資訊世界
[00:12:04.000 --> 00:12:06.000]  你不認識這三個英文字
[00:12:06.000 --> 00:12:09.000]  你不用都很艱難
[00:12:09.000 --> 00:12:13.000]  其實Tim是萬維網
[00:12:13.000 --> 00:12:15.000]  這個WWW就叫萬維網
[00:12:15.000 --> 00:12:18.000]  發明的創始人
[00:12:18.000 --> 00:12:20.000]  真的沒有人認識
[00:12:20.000 --> 00:12:22.000]  我都是預備講完才認識他
[00:12:22.000 --> 00:12:24.000]  原來他的影響
[00:12:24.000 --> 00:12:25.000]  你可以知道
[00:12:25.000 --> 00:12:27.000]  如果你有用電腦就知道
[00:12:27.000 --> 00:12:29.000]  你今天離不開這三個W
[00:12:29.000 --> 00:12:33.000]  這位創始人是英國人
[00:12:33.000 --> 00:12:35.000]  所以英國是很少出到
[00:12:35.000 --> 00:12:37.000]  一些資訊科技
[00:12:37.000 --> 00:12:38.000]  這麼出名的人
[00:12:38.000 --> 00:12:42.000]  所以不單止女王要跳降落傘下來
[00:12:42.000 --> 00:12:44.000]  Tim都要被邀請上台
[00:12:44.000 --> 00:12:45.000]  量一量尚
[00:12:45.000 --> 00:12:46.000]  讓人知道英國
[00:12:46.000 --> 00:12:48.000]  有一位這麼出名的人
[00:12:48.000 --> 00:12:50.000]  但原來其實不是很出名
[00:12:50.000 --> 00:12:51.000]  沒什麼人認識
[00:12:51.000 --> 00:12:54.000]  但他是時代雜誌選出來
[00:12:54.000 --> 00:12:59.000]  20世紀100位最有影響力的人士
[00:12:59.000 --> 00:13:00.000]  當你知道他是
[00:13:00.000 --> 00:13:03.000]  WWW萬維網的創始人
[00:13:03.000 --> 00:13:05.000]  你就知道他的影響力多大
[00:13:05.000 --> 00:13:08.000]  但其實他今時今日
[00:13:08.000 --> 00:13:10.000]  你掛他有多少身家
[00:13:10.000 --> 00:13:13.000]  如果他和Bill Gates蓋茨來比較
[00:13:13.000 --> 00:13:16.000]  簡直是蚊比和牛比
[00:13:16.000 --> 00:13:19.000]  他發明了萬維網
[00:13:19.000 --> 00:13:22.000]  但因為他的影響
[00:13:22.000 --> 00:13:24.000]  他就願意覺得
[00:13:24.000 --> 00:13:28.000]  他不應該自己獨享這個發明
[00:13:28.000 --> 00:13:30.000]  他沒有申請任何專利
[00:13:30.000 --> 00:13:32.000]  他推出萬維網之後
[00:13:32.000 --> 00:13:34.000]  他是公諸於世
[00:13:34.000 --> 00:13:35.000]  讓所有人
[00:13:35.000 --> 00:13:37.000]  所有公司都可以來分享
[00:13:37.000 --> 00:13:39.000]  可以用這個科技
[00:13:39.000 --> 00:13:40.000]  所以到今時今日
[00:13:40.000 --> 00:13:43.000]  他的身家相對這些
[00:13:43.000 --> 00:13:46.000]  資訊科技界的名人
[00:13:46.000 --> 00:13:47.000]  蓋茨也好
[00:13:47.000 --> 00:13:48.000]  喬布斯也好
[00:13:48.000 --> 00:13:51.000]  簡直是給不到
[00:13:51.000 --> 00:13:54.000]  但他願意這樣推出去
[00:13:54.000 --> 00:13:57.000]  令很多人可以很快
[00:13:57.000 --> 00:13:59.000]  掌握到很多資訊
[00:13:59.000 --> 00:14:04.000]  為何Tim可以發明到萬維網
[00:14:04.000 --> 00:14:05.000]  其中一個原因
[00:14:05.000 --> 00:14:07.000]  他父母在那個年代
[00:14:07.000 --> 00:14:09.000]  已經是一個電腦工程師
[00:14:09.000 --> 00:14:11.000]  我相信他父母的教導
[00:14:11.000 --> 00:14:12.000]  父母的影響
[00:14:12.000 --> 00:14:14.000]  可以讓他成為一個
[00:14:14.000 --> 00:14:18.000]  後來發明了萬維網的創始人
[00:14:18.000 --> 00:14:21.000]  但最重要的一件事
[00:14:21.000 --> 00:14:24.000]  其實不是因為他父母是電腦工程師
[00:14:24.000 --> 00:14:25.000]  我想告訴大家
[00:14:25.000 --> 00:14:26.000]  有人訪問過Tim
[00:14:26.000 --> 00:14:28.000]  問他有沒有後悔
[00:14:28.000 --> 00:14:31.000]  你發明了一個這麼重要的科技
[00:14:31.000 --> 00:14:33.000]  而你又跟別人分享
[00:14:33.000 --> 00:14:35.000]  你有沒有很後悔
[00:14:35.000 --> 00:14:36.000]  你這樣做呢
[00:14:36.000 --> 00:14:38.000]  他的回答是甚麼呢
[00:14:38.000 --> 00:14:39.000]  他說原來
[00:14:39.000 --> 00:14:41.000]  他覺得人的價值
[00:14:41.000 --> 00:14:45.000]  不是因為他有多少經濟的成就
[00:14:45.000 --> 00:14:48.000]  他可以擁有多少金錢財產
[00:14:48.000 --> 00:14:50.000]  來定一個人的價值
[00:14:50.000 --> 00:14:53.000]  他這種價值觀是怎樣來的呢
[00:14:53.000 --> 00:14:57.000]  他說在他成長所接受的教養裏
[00:14:57.000 --> 00:15:01.000]  就已經有一個正確的金錢價值觀
[00:15:01.000 --> 00:15:04.000]  錢不是可以衡量一個人的價值
[00:15:04.000 --> 00:15:06.000]  所以他不需要覺得
[00:15:06.000 --> 00:15:07.000]  要為自己的專利
[00:15:07.000 --> 00:15:11.000]  他的發明來拿甚麼利益
[00:15:11.000 --> 00:15:13.000]  要賺多少錢
[00:15:13.000 --> 00:15:16.000]  他很簡單就是跟別人分享
[00:15:16.000 --> 00:15:18.000]  他可以很快樂
[00:15:18.000 --> 00:15:22.000]  他很知道這個不是他自己一個人擁有的
[00:15:22.000 --> 00:15:24.000]  所以這個是他家庭的教養
[00:15:24.000 --> 00:15:25.000]  我相信
[00:15:25.000 --> 00:15:27.000]  是他過往成長的教養裏面
[00:15:27.000 --> 00:15:30.000]  告訴他一個正確的金錢價值觀
[00:15:30.000 --> 00:15:33.000]  我相信這個家教的影響
[00:15:33.000 --> 00:15:36.000]  不單單影響一個人、幾個人
[00:15:36.000 --> 00:15:38.000]  其實這個家教的影響是甚麼呢
[00:15:38.000 --> 00:15:39.000]  是影響整個世界
[00:15:39.000 --> 00:15:42.000]  是因為Tim有這樣的教養
[00:15:42.000 --> 00:15:46.000]  他才可以樂意將這個萬惠湖網科技
[00:15:46.000 --> 00:15:50.000]  送出去給所有人一起分享使用
[00:15:50.000 --> 00:15:53.000]  是你和我今天都在用的
[00:15:53.000 --> 00:15:57.000]  我相信今天如果他爸爸媽媽跟Tim說
[00:15:57.000 --> 00:16:00.000]  我都不知道他會不會覺得
[00:16:00.000 --> 00:16:02.000]  兒子你這麼蠢
[00:16:02.000 --> 00:16:04.000]  這麼好的東西都不賺多點錢
[00:16:04.000 --> 00:16:07.000]  才跟別人分享
[00:16:07.000 --> 00:16:09.000]  拿了專利幾年都好
[00:16:09.000 --> 00:16:11.000]  我相信爸爸媽媽都不會
[00:16:11.000 --> 00:16:13.000]  因為我相信父母會反而覺得
[00:16:13.000 --> 00:16:15.000]  Tim能夠這樣跟別人分享
[00:16:15.000 --> 00:16:17.000]  是他們的榮耀
[00:16:17.000 --> 00:16:19.000]  所以我相信當一個
[00:16:19.000 --> 00:16:22.000]  可以有這個家教的一個人
[00:16:22.000 --> 00:16:25.000]  所得到的成就
[00:16:25.000 --> 00:16:29.000]  其實可能是父母更加引以為榮
[00:16:29.000 --> 00:16:32.000]  我相信這個是家教的影響
[00:16:32.000 --> 00:16:34.000]  是當一個人願意
[00:16:34.000 --> 00:16:38.000]  從他的家庭教育裏面所領受的時候
[00:16:38.000 --> 00:16:42.000]  其實可以成為他父母的榮耀
[00:16:42.000 --> 00:16:44.000]  他父母能夠引以為榮
[00:16:44.000 --> 00:16:47.000]  同樣今天我覺得我們在基督徒裏面都一樣
[00:16:47.000 --> 00:16:50.000]  今天我們怎樣可以讓我們的神
[00:16:50.000 --> 00:16:52.000]  引以為榮呢
[00:16:52.000 --> 00:16:54.000]  其實就是稍後保羅提摩塔書裏面
[00:16:54.000 --> 00:16:55.000]  另外一個訊息講到一個
