
[00:00:00.000 --> 00:00:03.800]  各位良法紀念禮拜堂的弟兄姊妹大家好
[00:03:20.560 --> 00:03:23.720]  合一是中華基督教會的創會精神
[00:03:23.720 --> 00:03:27.720]  也是我們今後繼續去實踐的方向
[00:03:27.720 --> 00:03:30.120]  你們為什麼不合一呢
[00:03:30.120 --> 00:03:35.400]  會不會是主耶穌今天要向我們發出的問題呢
[00:03:35.400 --> 00:03:37.360]  讓我們藉著今天的經文
[00:03:37.360 --> 00:03:39.320]  我們一同去思想
[00:03:39.320 --> 00:03:43.560]  合一到底是怎麼一回事
[00:03:43.560 --> 00:03:50.200]  不知道大家覺得良法堂是一間怎樣的堂會呢
[00:03:50.200 --> 00:03:53.080]  我認識一間堂會
[00:03:53.080 --> 00:03:55.400]  我以下講的不是良法堂
[00:03:55.400 --> 00:03:56.800]  我認識一間堂會
[00:03:56.800 --> 00:03:58.880]  他們當中有信徒
[00:03:58.880 --> 00:04:00.680]  因為有一些事情
[00:04:00.680 --> 00:04:02.960]  就在法庭上你告我
[00:04:02.960 --> 00:04:05.040]  我告你
[00:04:05.040 --> 00:04:09.520]  那間堂會當中更加有人犯了淫亂
[00:04:09.520 --> 00:04:16.040]  當中更有人公然娶了自己的後母做自己的老婆
[00:04:16.040 --> 00:04:19.600]  他們當中有人在聖餐外言的當中
[00:04:19.600 --> 00:04:21.000]  飲飽食醉
[00:04:21.000 --> 00:04:25.040]  完全漠視了聖餐那份的意義
[00:04:25.040 --> 00:04:26.280]  這間堂會
[00:04:26.280 --> 00:04:29.840]  他們更加在堂會裏分黨分派
[00:04:29.840 --> 00:04:34.440]  令到教會出現了嚴重的撕裂
[00:04:34.440 --> 00:04:39.200]  這間堂會的問題真是多到數不完
[00:04:39.200 --> 00:04:42.240]  不知道大家知不知道我在講哪間堂會
[00:04:42.240 --> 00:04:44.040]  我不是在講少西灣堂
[00:04:44.040 --> 00:04:50.880]  我在講的是第一世紀當時的哥倫多教會
[00:04:50.880 --> 00:04:52.800]  而哥倫多前書
[00:04:52.800 --> 00:04:54.960]  今天我們看的經卷
[00:04:54.960 --> 00:04:57.200]  就是保羅所寫的一封信
[00:04:57.200 --> 00:05:01.760]  為的是要去處理哥倫多教會裏頭種種的問題
[00:05:01.760 --> 00:05:06.880]  今天我們選讀哥倫多前書的最開頭
[00:05:06.880 --> 00:05:08.640]  寫上後我們會發現
[00:05:08.640 --> 00:05:12.920]  保羅一開始在這封信裏頭要處理的
[00:05:12.920 --> 00:05:17.800]  就是哥倫多教會裏分裂的問題
[00:05:17.800 --> 00:05:21.600]  合一的相反就是分裂
[00:05:21.600 --> 00:05:25.520]  保羅要給我們怎樣的提醒呢?
[00:05:25.520 --> 00:05:31.040]  我們一起再看哥倫多前書一章一到第二節
[00:05:31.040 --> 00:05:33.360]  聖經裏面這樣說
[00:05:33.360 --> 00:05:39.560]  「奉上帝旨意,蒙召作基督耶穌使徒的保羅
[00:05:39.560 --> 00:05:42.000]  同弟兄所提理
[00:05:42.000 --> 00:05:45.960]  寫信給在哥倫多上帝的教會
[00:05:45.960 --> 00:05:50.920]  就是在基督耶穌裏承聖蒙召作聖徒的
[00:05:50.920 --> 00:05:56.160]  以及所有在各處求告我主耶穌基督之名的人
[00:05:56.160 --> 00:05:58.560]  基督是他們的主
[00:05:58.560 --> 00:06:00.960]  也是我們的主
[00:06:00.960 --> 00:06:05.040]  願因為平安從我們的父上帝
[00:06:05.040 --> 00:06:10.120]  並主耶穌基督歸給你們」
[00:06:10.120 --> 00:06:11.520]  弟兄姊妹
[00:06:11.520 --> 00:06:14.200]  我們說在這封信的一開場
[00:06:14.200 --> 00:06:18.480]  保羅怎樣形容他自己呢?
[00:06:18.480 --> 00:06:23.560]  保羅說他是奉上帝旨意
[00:06:23.560 --> 00:06:26.520]  他說他是蒙召的
[00:06:26.520 --> 00:06:30.000]  他說他是基督耶穌的使徒
[00:06:30.000 --> 00:06:33.240]  保羅說的是一件事
[00:06:33.240 --> 00:06:35.400]  他讓他的讀者要知道一件事
[00:06:35.400 --> 00:06:40.520]  就是他是主所差派的人
[00:06:40.520 --> 00:06:42.320]  保羅這樣形容他自己
[00:06:42.320 --> 00:06:44.400]  是要讓哥倫多的信徒明白
[00:06:44.400 --> 00:06:46.440]  他的屬命權柄
[00:06:46.440 --> 00:06:49.600]  他要讓哥倫多教會的信徒明白
[00:06:49.600 --> 00:06:50.920]  在信裏面
[00:06:50.920 --> 00:06:53.520]  當他要糾正堂會中的問題
[00:06:53.520 --> 00:06:56.840]  保羅不是出於己意
[00:06:56.840 --> 00:07:00.360]  他是出於上帝的心意
[00:07:00.360 --> 00:07:02.480]  在哥倫多前書裏
[00:07:02.480 --> 00:07:03.560]  我們會發現
[00:07:03.560 --> 00:07:05.400]  保羅在一開始
[00:07:05.400 --> 00:07:11.040]  已經讓這封信充滿了合一的精神
[00:07:11.040 --> 00:07:13.040]  首先保羅說
[00:07:13.040 --> 00:07:16.400]  他寫信給哥倫多教會的時候
[00:07:16.400 --> 00:07:23.760]  他是說他寫信給哥倫多上帝的教會
[00:07:23.760 --> 00:07:26.080]  在哥倫多教會當中
[00:07:26.080 --> 00:07:29.800]  分黨分派的問題相當嚴重
[00:07:29.800 --> 00:07:34.320]  假如我們今天走進這間教會
[00:07:34.320 --> 00:07:35.760]  我們會發現他們當中
[00:07:35.760 --> 00:07:38.840]  有些人會說我是屬保羅的
[00:07:38.840 --> 00:07:40.160]  有些人又會說
[00:07:40.160 --> 00:07:46.320]  他們是屬於另一個信徒領袖阿波羅的
[00:07:46.320 --> 00:07:49.040]  但是保羅一開始想告訴他們
[00:07:49.040 --> 00:07:53.640]  他們這一間不是哥倫多保羅的教會
[00:07:53.640 --> 00:07:57.320]  也不是哥倫多阿波羅的教會
[00:07:57.320 --> 00:08:02.640]  保羅說他們是哥倫多上帝的教會
[00:08:02.640 --> 00:08:04.200]  所以弟兄姊妹
[00:08:04.200 --> 00:08:05.200]  在教會裏
[00:08:05.200 --> 00:08:09.480]  我們不應該說我們自己是屬於哪一個人
[00:08:09.480 --> 00:08:12.000]  我們只聽哪一個人說
[00:08:12.000 --> 00:08:14.600]  我們只服哪一個人的意思
[00:08:14.600 --> 00:08:18.200]  因為教會不是屬於任何人
[00:08:18.200 --> 00:08:21.920]  教會是屬於上帝的
[00:08:21.920 --> 00:08:25.360]  讓我們細心去看
[00:08:25.360 --> 00:08:28.920]  保羅在寫修信人的時候
[00:08:28.920 --> 00:08:30.640]  他更加不只是說
[00:08:30.640 --> 00:08:35.080]  寫信給在哥倫多上帝的教會
[00:08:35.080 --> 00:08:37.360]  他還怎麼說呢?
[00:08:37.360 --> 00:08:39.400]  他說「以及」
[00:08:39.400 --> 00:08:40.440]  大家有沒有留意到?
[00:08:40.440 --> 00:08:44.040]  他說「以及所有在各處
[00:08:44.040 --> 00:08:48.280]  求告我主耶穌基督之名的人」
[00:08:48.280 --> 00:08:50.200]  在這裏我們會看到
[00:08:50.200 --> 00:08:54.640]  所有求告主名的人都是保羅所關注
[00:08:54.640 --> 00:08:57.400]  是保羅所關心的對象
[00:08:57.400 --> 00:08:58.480]  為什麼呢?
[00:08:58.480 --> 00:09:00.840]  保羅接著說
[00:09:00.840 --> 00:09:03.920]  「基督是他們的主
[00:09:03.920 --> 00:09:08.280]  也是我們的主」
[00:09:08.280 --> 00:09:10.080]  弟兄姊妹
[00:09:10.080 --> 00:09:12.520]  假如今天我們在教會當中
[00:09:12.520 --> 00:09:14.080]  正有一些教友
[00:09:14.080 --> 00:09:17.320]  令我們感到很難受
[00:09:17.320 --> 00:09:20.200]  很難接納他們的時候
[00:09:20.200 --> 00:09:22.840]  願我們想起保羅的說話
[00:09:22.840 --> 00:09:25.600]  「基督是他們的主
[00:09:25.600 --> 00:09:29.320]  也是我們的主」
[00:09:29.320 --> 00:09:31.360]  待會崇拜完結後
[00:09:31.360 --> 00:09:33.120]  我們走出街
[00:09:33.120 --> 00:09:35.680]  假如當經過其他宗派
[00:09:35.680 --> 00:09:37.760]  共信真理要道的堂會的時候
[00:09:37.760 --> 00:09:39.320]  不是異端
[00:09:39.320 --> 00:09:41.200]  當看到他們的教友
[00:09:41.200 --> 00:09:44.120]  都是剛剛完成崇拜走出來
[00:09:44.120 --> 00:09:46.800]  願我們都想起保羅的說話
[00:09:46.800 --> 00:09:49.320]  「基督是他們的主
[00:09:49.320 --> 00:09:53.920]  也是我們的主」
[00:09:53.920 --> 00:09:56.080]  話說
[00:09:56.080 --> 00:09:57.680]  有一個基督徒
[00:09:57.680 --> 00:09:59.160]  這是故事裏所說的
[00:09:59.160 --> 00:10:00.560]  有一個基督徒
[00:10:00.560 --> 00:10:03.240]  他一直很自豪地
[00:10:03.240 --> 00:10:05.480]  自己所屬的宗派
[00:10:05.480 --> 00:10:08.440]  他很看不起其他宗派的信徒
[00:10:08.440 --> 00:10:11.160]  有一天他做夢
[00:10:11.160 --> 00:10:13.040]  他做夢上了天堂
[00:10:13.040 --> 00:10:15.120]  看到天使
[00:10:15.120 --> 00:10:18.600]  於是他就問天使
[00:10:18.600 --> 00:10:21.200]  「天堂裏面最多的信徒
[00:10:21.200 --> 00:10:24.960]  是不是我宗派的信徒?」
[00:10:24.960 --> 00:10:26.960]  天使就回答他
[00:10:26.960 --> 00:10:28.960]  「不是」
[00:10:28.960 --> 00:10:31.080]  基督徒就覺得很失望
[00:10:31.080 --> 00:10:32.080]  很不服氣
[00:10:32.080 --> 00:10:34.440]  於是他再問天使
[00:10:34.440 --> 00:10:39.040]  「會不會是浸信會的最多人?」
[00:10:39.040 --> 00:10:41.240]  天使就回答他
[00:10:41.240 --> 00:10:42.440]  「不是」
[00:10:42.440 --> 00:10:43.920]  然後基督徒又再問
[00:10:43.920 --> 00:10:46.720]  「會不會是信義會的最多人?」
[00:10:46.720 --> 00:10:48.480]  天使又回答
[00:10:48.480 --> 00:10:49.680]  「不是」
[00:10:49.680 --> 00:10:50.720]  如是者
[00:10:50.720 --> 00:10:55.000]  這位基督徒差不多數了他所認識的宗派
[00:10:55.000 --> 00:10:56.600]  天使也回答
[00:10:56.600 --> 00:10:57.840]  「不是」
[00:10:57.840 --> 00:10:59.920]  基督徒覺得很奇怪
[00:10:59.920 --> 00:11:01.640]  於是他就問
[00:11:01.640 --> 00:11:05.800]  「那天堂裏面是甚麼人?」
[00:11:05.800 --> 00:11:07.440]  天使最後回答他
[00:11:07.440 --> 00:11:09.440]  我想大家都猜到了
[00:11:09.440 --> 00:11:11.760]  天使說
[00:11:11.760 --> 00:11:15.520]  天堂裏面是沒有分宗派的
[00:11:15.520 --> 00:11:17.680]  在這裏只有一種人
[00:11:17.680 --> 00:11:23.680]  就是以耶穌基督為主的人
[00:11:23.680 --> 00:11:26.800]  剛才所說的雖然只是一個故事
[00:11:26.800 --> 00:11:28.280]  不過的而且確
[00:11:28.280 --> 00:11:29.600]  弟兄姊妹
[00:11:29.600 --> 00:11:33.760]  合一的基礎是甚麼呢?
[00:11:33.760 --> 00:11:35.360]  合一的基礎
[00:11:35.360 --> 00:11:39.200]  就是我們都有共同的主
[00:11:39.200 --> 00:11:40.960]  而恩爵這個基礎
[00:11:40.960 --> 00:11:44.200]  恩爵知道我們都有共同的主
[00:11:44.200 --> 00:11:47.000]  所以在一百多年前
[00:11:47.000 --> 00:11:50.440]  在1918年的中國
[00:11:50.440 --> 00:11:53.080]  長老會在南京召開會議
[00:11:53.080 --> 00:11:55.160]  邀請公理會
[00:11:55.160 --> 00:12:00.200]  邀請倫敦會一同商議教會合一的可能
[00:12:00.200 --> 00:12:04.720]  然後再有其他的宗派不斷地加入
[00:12:04.720 --> 00:12:06.520]  在上帝的帶領下
[00:12:06.520 --> 00:12:12.960]  最後共同組成了一個不分宗派的合一教會
[00:12:12.960 --> 00:12:16.320]  就是中華基督教會
[00:12:16.320 --> 00:12:18.440]  所以有一件事
[00:12:18.440 --> 00:12:23.280]  可能就算是翻開中華基督教會崇拜的弟兄姊妹
[00:12:23.280 --> 00:12:25.080]  都未必有違意
[00:12:25.080 --> 00:12:28.360]  就是中華基督教會
[00:12:28.360 --> 00:12:29.520]  嚴格來說
[00:12:29.520 --> 00:12:34.200]  我們並不會自稱自己是一個宗派
[00:12:34.200 --> 00:12:36.120]  因為中華基督教會的成立
[00:12:36.120 --> 00:12:38.440]  不是要增加多一個宗派
[00:12:38.440 --> 00:12:39.480]  相反
[00:12:39.480 --> 00:12:42.480]  它是要促成合而為一
[00:12:42.480 --> 00:12:46.760]  中華基督教會是一個聯合宗的教會
[00:12:46.760 --> 00:12:51.600]  今天我們仍然歡迎所有共信真理要道的宗派和堂會
[00:12:51.600 --> 00:12:54.040]  一同合一聯合
[00:12:54.040 --> 00:12:57.600]  因為基督是他們的主
[00:12:57.600 --> 00:13:02.800]  也是我們的主
[00:13:02.800 --> 00:13:06.840]  沒錯,合一的基礎是我們有共同的主
[00:13:06.840 --> 00:13:09.440]  現在我們再一同去思想
[00:13:09.440 --> 00:13:10.880]  關於另一件事
[00:13:10.880 --> 00:13:11.960]  另一方面
[00:13:11.960 --> 00:13:15.240]  就是合一的難阻
[00:13:15.240 --> 00:13:20.680]  有什麼東西會阻礙我們合而為一呢?
[00:13:20.680 --> 00:13:22.280]  弟兄姊妹
[00:13:22.280 --> 00:13:24.520]  想一想
[00:13:24.520 --> 00:13:28.600]  最近你有沒有被人讚過呢?
[00:13:28.600 --> 00:13:31.040]  有些弟兄姊妹馬上點頭
[00:13:31.040 --> 00:13:33.400]  如果有人讚過你
[00:13:33.400 --> 00:13:35.360]  對方是怎樣讚你呢?
[00:13:35.360 --> 00:13:38.440]  他讚你什麼呢?
[00:13:38.440 --> 00:13:39.240]  你想一想
[00:13:39.240 --> 00:13:40.840]  你有沒有曾經被人這樣讚過?
[00:13:40.840 --> 00:13:42.200]  你有沒有曾經被人說
[00:13:42.200 --> 00:13:45.520]  你是具備各種口才
[00:13:45.520 --> 00:13:48.560]  你是具備各樣的知識
[00:13:48.560 --> 00:13:49.920]  甚至那個人讚你
[00:13:49.920 --> 00:13:55.480]  你恩賜上沒有一件事是欠缺的
[00:13:55.480 --> 00:13:57.760]  如果有人這樣讚我們
[00:13:57.760 --> 00:14:02.400]  如果那個讚我們的人是一位屬靈的權威
[00:14:02.400 --> 00:14:05.920]  那真是不得了的事
[00:14:05.920 --> 00:14:09.200]  保羅在哥倫多前書的一開始
[00:14:09.200 --> 00:14:11.480]  在問安過後
[00:14:11.480 --> 00:14:12.520]  我們會發現
[00:14:12.520 --> 00:14:16.640]  他為上帝賜給哥倫多教會的恩惠而感恩
[00:14:16.640 --> 00:14:18.160]  在一章的第五節
[00:14:18.160 --> 00:14:20.240]  他形容哥倫多教會
[00:14:20.240 --> 00:14:22.160]  在上帝的裡面是怎樣呢?
[00:14:22.160 --> 00:14:24.240]  是凡事富足
[00:14:24.240 --> 00:14:26.760]  具有各樣的口才
[00:14:26.760 --> 00:14:29.560]  各種的知識
[00:14:29.560 --> 00:14:33.200]  之後保羅更加在一章的第七節
[00:14:33.200 --> 00:14:34.040]  在一章第七節
[00:14:34.040 --> 00:14:36.400]  保羅說哥倫多教會在恩賜上是怎樣呢?
[00:14:36.400 --> 00:14:41.480]  保羅說他們在恩賜上一無欠缺
[00:14:41.480 --> 00:14:42.920]  很厲害
[00:14:42.920 --> 00:14:47.000]  我相信保羅所說的都是事實
[00:14:47.000 --> 00:14:48.520]  哥倫多教會的信徒
[00:14:48.520 --> 00:14:51.680]  可能很多都是滿有口才
[00:14:51.680 --> 00:14:53.280]  充滿了知識
[00:14:53.280 --> 00:14:55.400]  他們有各樣的恩賜
[00:14:55.400 --> 00:14:57.720]  而我相信保羅都是衷心
[00:14:57.720 --> 00:15:02.000]  為他們有這麼豐富的恩賜才幹
[00:15:02.000 --> 00:15:04.800]  感謝上帝
[00:15:04.800 --> 00:15:08.320]  但是作為哥倫多前書的讀者
[00:15:08.320 --> 00:15:09.840]  即是你和我
[00:15:09.840 --> 00:15:12.520]  如果我們曾經看過這本書
[00:15:12.520 --> 00:15:15.920]  如果我們曾經讀完哥倫多前書的話
[00:15:15.920 --> 00:15:17.200]  我們會知道
[00:15:17.200 --> 00:15:20.080]  當中這封信隨後的篇幅
[00:15:20.080 --> 00:15:22.520]  講到這間教會各式各樣
[00:15:22.520 --> 00:15:25.520]  很多奇難雜症、離譜的問題
[00:15:25.520 --> 00:15:29.360]  而且這間教會還正面臨分裂
[00:15:29.360 --> 00:15:33.320]  我們會懷疑這間這麼有恩賜的教會
[00:15:33.320 --> 00:15:34.880]  我們覺得很惋惜
[00:15:34.880 --> 00:15:37.760]  我們覺得很痛心
[00:15:37.760 --> 00:15:41.960]  為什麼他們會搞成這樣呢?
[00:15:41.960 --> 00:15:45.640]  其實保羅在哥倫多前書這封信裏
[00:15:45.640 --> 00:15:47.800]  他也在隨後的篇幅
[00:15:47.800 --> 00:15:50.640]  指出了問題的所在
[00:15:50.640 --> 00:15:52.960]  我們很熟悉的經文哥倫多前書
[00:15:52.960 --> 00:15:54.800]  十三章的一到第二節
[00:15:54.800 --> 00:15:57.560]  大家可以聽我讀出就可以了
[00:15:57.560 --> 00:15:59.520]  聖經哥倫多前書十三章一到二節
[00:15:59.520 --> 00:16:00.400]  請聽我讀出
[00:16:00.400 --> 00:16:01.280]  經文說
[00:16:01.280 --> 00:16:04.200]  「我若能說人間的方言
[00:16:04.200 --> 00:16:06.720]  甚至天使的語言
[00:16:06.720 --> 00:16:08.200]  卻沒有愛
[00:16:08.200 --> 00:16:10.080]  我就成為名的羅
[00:16:10.080 --> 00:16:12.040]  響的筆一般
[00:16:12.040 --> 00:16:14.640]  我若有先知講道的能力
[00:16:14.640 --> 00:16:16.880]  也明白各樣的奧秘
[00:16:16.880 --> 00:16:18.480]  各樣的知識
[00:16:18.480 --> 00:16:20.840]  而且有齊備的信心
[00:16:20.840 --> 00:16:22.880]  使我能夠而生
[00:16:22.880 --> 00:16:24.600]  卻沒有愛
[00:16:24.600 --> 00:16:27.760]  我就算不了什麼」
[00:16:27.760 --> 00:16:31.680]  保羅在哥倫多前書同一封信裏
[00:16:31.680 --> 00:16:33.320]  在第十三章裏說
[00:16:33.320 --> 00:16:36.240]  「就算我們具有各種的口才
[00:16:36.240 --> 00:16:38.200]  能夠講人間的方言
[00:16:38.200 --> 00:16:40.920]  或者亦做萬人的方言
[00:16:40.920 --> 00:16:43.040]  並且天使的語言
[00:16:43.040 --> 00:16:44.480]  但保羅說
[00:16:44.480 --> 00:16:47.200]  若果沒有愛
[00:16:47.200 --> 00:16:49.120]  我們都只不過是名的羅
[00:16:49.120 --> 00:16:51.240]  響的筆
[00:16:51.240 --> 00:16:52.600]  保羅又說
[00:16:52.600 --> 00:16:54.360]  就算我們有各樣的知識
[00:16:54.360 --> 00:16:56.920]  明白各樣的奧秘
[00:16:56.920 --> 00:17:00.040]  我們就算有先知講道的恩賜
[00:17:00.040 --> 00:17:01.600]  甚至我們的恩賜大到
[00:17:01.600 --> 00:17:03.800]  我們能夠叫山而開
[00:17:03.800 --> 00:17:04.600]  但保羅說
[00:17:04.600 --> 00:17:07.520]  若果沒有愛
[00:17:07.520 --> 00:17:11.360]  我們算不了什麼」
[00:17:11.360 --> 00:17:12.800]  由此可見
[00:17:12.800 --> 00:17:14.760]  在哥倫多教會當中
[00:17:14.760 --> 00:17:16.320]  是有一個很關鍵
[00:17:16.320 --> 00:17:18.160]  是一個很核心的問題
[00:17:18.160 --> 00:17:21.480]  這個問題是在他們當中
[00:17:21.480 --> 00:17:23.920]  沒有愛
[00:17:23.920 --> 00:17:25.840]  而合一的難阻
[00:17:25.840 --> 00:17:29.480]  往往其實亦都是由於信徒與信徒之間
[00:17:29.480 --> 00:17:32.760]  缺乏相愛
[00:17:32.760 --> 00:17:34.880]  說到彼此相愛
[00:17:34.880 --> 00:17:36.080]  我們大家都明白
[00:17:36.080 --> 00:17:39.600]  愛一些我們覺得可愛的人很容易
[00:17:39.600 --> 00:17:42.520]  但要去無條件愛所有的人
[00:17:42.520 --> 00:17:44.040]  我們上教會上了很久
[00:17:44.040 --> 00:17:45.040]  聽了很多次
[00:17:45.040 --> 00:17:46.360]  但說就很容易
[00:17:46.360 --> 00:17:49.160]  要做就很困難
[00:17:49.160 --> 00:17:51.520]  不知道大家平時
[00:17:51.520 --> 00:17:56.280]  最怕與什麼人相處呢?
[00:17:56.280 --> 00:17:58.080]  想一想
[00:17:58.080 --> 00:18:03.320]  你平時最怕與什麼人相處呢?
[00:18:03.320 --> 00:18:07.240]  有些人可能很怕與一些
[00:18:07.240 --> 00:18:10.480]  說話沒有禮貌的人相處
[00:18:10.480 --> 00:18:13.240]  有些人可能又很怕與一些
[00:18:13.240 --> 00:18:19.440]  曾經用說話傷害過他的人相處
[00:18:19.440 --> 00:18:22.040]  不知道理由會是怎樣
[00:18:22.040 --> 00:18:24.800]  但這些我們覺得很難合作
[00:18:24.800 --> 00:18:26.400]  很難相處的人
[00:18:26.400 --> 00:18:29.320]  偏偏會在我們日常生活中出現
[00:18:29.320 --> 00:18:31.720]  可能在我們工作中出現
[00:18:31.720 --> 00:18:34.680]  可能在我們上學中出現
[00:18:34.680 --> 00:18:38.480]  可能在我們的家人中出現
[00:18:38.480 --> 00:18:42.280]  阿岑說可能在教會中出現
[00:18:42.280 --> 00:18:45.320]  在我們的團契小組中出現
[00:18:45.320 --> 00:18:48.320]  在我們堂委會中出現
[00:18:48.320 --> 00:18:50.600]  或者在我們要一同合作
[00:18:50.600 --> 00:18:53.440]  服侍的一群團隊中出現
[00:18:53.440 --> 00:18:56.000]  也不一定
[00:18:56.000 --> 00:18:59.000]  要去愛不可愛的人
[00:18:59.000 --> 00:19:01.000]  其實我們大家都是一樣
[00:19:01.000 --> 00:19:03.440]  我們都會有掙扎
[00:19:03.440 --> 00:19:05.920]  我們都會覺得很不容易
[00:19:05.920 --> 00:19:08.560]  但如果我們跟上帝說
[00:19:08.560 --> 00:19:10.880]  我真的沒有這份愛
[00:19:10.880 --> 00:19:12.720]  求主幫我
[00:19:12.720 --> 00:19:14.400]  不知道剛才我問大家
[00:19:14.400 --> 00:19:17.000]  你心裏最難相處的人
[00:19:17.000 --> 00:19:17.840]  是怎樣的時候
[00:19:17.840 --> 00:19:20.440]  你想起的是甚麼面孔
[00:19:20.440 --> 00:19:21.400]  可能剛才我說
[00:19:21.400 --> 00:19:23.880]  你會想起你的同事
[00:19:23.880 --> 00:19:26.160]  可能你會想起你的家人
[00:19:26.160 --> 00:19:27.960]  可能你會想起教會裏面
[00:19:27.960 --> 00:19:30.400]  一位要跟你一起侍奉的人
[00:19:30.400 --> 00:19:32.360]  也不一定
[00:19:32.360 --> 00:19:34.920]  假如我們說我沒有這份愛
[00:19:34.920 --> 00:19:37.640]  我們要誠實跟上帝說
[00:19:37.640 --> 00:19:39.800]  我沒有這份愛
[00:19:39.800 --> 00:19:42.840]  求主你幫我
[00:19:42.840 --> 00:19:43.960]  聖經說
[00:19:43.960 --> 00:19:45.320]  在人不能
[00:19:45.320 --> 00:19:48.200]  在上帝凡事都能
[00:19:48.200 --> 00:19:51.240]  當我們去求上帝的時候
[00:19:51.240 --> 00:19:53.160]  當我們經歷上帝將這份愛
[00:19:53.160 --> 00:19:55.480]  挑冠在我們生命裏頭
[00:19:55.480 --> 00:19:57.000]  當我們發現一件事情
[00:19:57.000 --> 00:20:00.680]  本來我真的受不了那個人
