
[00:00:00.000 --> 00:00:02.000]  各位燈姐妹們平安
[00:01:35.000 --> 00:01:38.000]  或者讀者會想知道的未來
[00:01:38.000 --> 00:01:43.000]  反而說了一個在天上面的景象
[00:01:43.000 --> 00:01:45.000]  為什麼要這樣寫呢
[00:01:45.000 --> 00:01:49.000]  為什麼要說兩段真的有些離地的內容呢
[00:01:49.000 --> 00:01:52.000]  因為理想真是離地
[00:01:52.000 --> 00:01:54.000]  你真的在天上面看到的
[00:01:54.000 --> 00:01:56.000]  不是地上面所看到的事物
[00:01:56.000 --> 00:01:58.000]  當然我們稍後會看到
[00:01:58.000 --> 00:02:02.000]  其實有很多和舊約的傳統是對應
[00:02:02.000 --> 00:02:04.000]  當年一個明顯的原因就是
[00:02:04.000 --> 00:02:07.000]  約翰很明顯要強調一件事就是
[00:02:07.000 --> 00:02:12.000]  他所繼承的是一個上帝一直去給先知的傳統
[00:02:12.000 --> 00:02:15.000]  所以之後的災難或者各樣的真戰
[00:02:15.000 --> 00:02:17.000]  並不是出於個人的意思
[00:02:17.000 --> 00:02:20.000]  不是個人的喜惡憎恨
[00:02:20.000 --> 00:02:24.000]  而是神去預定發生的計劃
[00:02:24.000 --> 00:02:26.000]  但是對我們作為讀者而言
[00:02:26.000 --> 00:02:28.000]  其實這樣的擺位
[00:02:28.000 --> 00:02:30.000]  這樣的鋪排
[00:02:30.000 --> 00:02:32.000]  也都是在提醒一件事
[00:02:32.000 --> 00:02:34.000]  就是我們的焦點
[00:02:34.000 --> 00:02:38.000]  我們看整個啟示錄的焦點
[00:02:38.000 --> 00:02:41.000]  嚴格來說並不是後面的災難
[00:02:41.000 --> 00:02:48.000]  嚴格來說應該是上帝已經和即將要完成的事情
[00:02:48.000 --> 00:02:51.000]  所以這兩張的異象成為了
[00:02:51.000 --> 00:02:54.000]  之後啟示錄十幾張內容的一個
[00:02:54.000 --> 00:02:57.000]  很重要的前設和鋪排
[00:02:57.000 --> 00:03:02.000]  當年信仰有離地也有貼地的元素
[00:03:02.000 --> 00:03:04.000]  當年如果重返經文的脈絡
[00:03:04.000 --> 00:03:08.000]  第五章一開始直到五章一至六節
[00:03:08.000 --> 00:03:11.000]  其實都是一個類似離地的視野
[00:03:11.000 --> 00:03:15.000]  就是仍然是環繞在寶座上面的神
[00:03:15.000 --> 00:03:18.000]  但是這個視野
[00:03:18.000 --> 00:03:22.000]  我們稍後會開始講這個視野到底帶來什麼樣的影響
[00:03:22.000 --> 00:03:25.000]  第五章其實介紹了一個新的元素
[00:03:25.000 --> 00:03:28.000]  我們要留意在四至五章裡面
[00:03:28.000 --> 00:03:31.000]  對於坐在寶座上的那位
[00:03:31.000 --> 00:03:33.000]  是沒有什麼很仔細的描述的
[00:03:33.000 --> 00:03:35.000]  就是稍後有一位主角
[00:03:35.000 --> 00:03:36.000]  可能你也猜到是誰
[00:03:36.000 --> 00:03:38.000]  但是我仍然不說
[00:03:38.000 --> 00:03:41.000]  那個主角是有很詳細的描述
[00:03:41.000 --> 00:03:43.000]  但是坐在寶座上的那個
[00:03:43.000 --> 00:03:46.000]  在這兩章都是沒有很明顯的描述
[00:03:46.000 --> 00:03:49.000]  但是經文在這裡提供了一個細節
[00:03:49.000 --> 00:03:50.000]  那個細節是什麼呢
[00:03:50.000 --> 00:03:52.000]  就是啟示錄五章一節
[00:03:52.000 --> 00:03:53.000]  他講到說
[00:03:53.000 --> 00:03:58.000]  我看見坐在寶座上的那位的右手中
[00:03:58.000 --> 00:04:00.000]  有一冊書卷
[00:04:00.000 --> 00:04:02.000]  就是一卷書這樣的內容
[00:04:02.000 --> 00:04:04.000]  女外都寫了字
[00:04:04.000 --> 00:04:07.000]  用七個印封著
[00:04:07.000 --> 00:04:10.000]  我相信我們不少牧者都有提到
[00:04:10.000 --> 00:04:12.000]  啟示錄的數字
[00:04:12.000 --> 00:04:14.000]  都有一些象徵的意義
[00:04:14.000 --> 00:04:17.000]  就是有一些在神學上象徵的意義
[00:04:17.000 --> 00:04:18.000]  那麼這裡的七
[00:04:18.000 --> 00:04:21.000]  或者之後我們看到很多關於七的字眼
[00:04:21.000 --> 00:04:23.000]  通常都是象徵著完全的意思的
[00:04:23.000 --> 00:04:26.000]  就是除非明顯講到是一些數字
[00:04:26.000 --> 00:04:29.000]  如果不是都是象徵完全的意思
[00:04:29.000 --> 00:04:30.000]  就是換言之
[00:04:30.000 --> 00:04:32.000]  整卷書是很完整的密封
[00:04:32.000 --> 00:04:33.000]  就是你想像好像放了
[00:04:33.000 --> 00:04:35.000]  就是好像今天的想法
[00:04:35.000 --> 00:04:36.000]  就是放在夾萬度那樣
[00:04:36.000 --> 00:04:37.000]  就是一個很硬的夾萬
[00:04:37.000 --> 00:04:39.000]  你是不可以就這樣打開的
[00:04:39.000 --> 00:04:41.000]  就是你不知道密碼的話
[00:04:41.000 --> 00:04:44.000]  但是這卷書卷的內容是什麼呢
[00:04:44.000 --> 00:04:47.000]  為什麼會有書卷這回事呢
[00:04:47.000 --> 00:04:49.000]  在舊約裡面
[00:04:49.000 --> 00:04:52.000]  當先知書去提到關於神的計劃
[00:04:52.000 --> 00:04:54.000]  以及旨意的時候
[00:04:54.000 --> 00:04:57.000]  往往會用書卷作為其中一個象徵
[00:04:57.000 --> 00:05:00.000]  所以神的旨意就記載在那個書卷裡面
[00:05:00.000 --> 00:05:02.000]  那麼其實有不少的先知
[00:05:02.000 --> 00:05:05.000]  都有提到這個類似的內容的
[00:05:05.000 --> 00:05:07.000]  就例如先知以西傑
[00:05:07.000 --> 00:05:10.000]  或者是先知耶利米
[00:05:10.000 --> 00:05:13.000]  他們通常說的書卷是代表神的審判
[00:05:13.000 --> 00:05:16.000]  以及要成就的事情
[00:05:16.000 --> 00:05:20.000]  那怎樣去支持這個觀察或者理解呢
[00:05:20.000 --> 00:05:23.000]  那麼這裡他講到裡外都寫了字
[00:05:23.000 --> 00:05:26.000]  那麼其實如果我們對比一下經文的話
[00:05:26.000 --> 00:05:28.000]  在以西傑書二章九到十節
[00:05:28.000 --> 00:05:33.000]  當以西傑他接受神的呼召
[00:05:33.000 --> 00:05:35.000]  他要知道神的說話的時候
[00:05:35.000 --> 00:05:36.000]  經文就講到
[00:05:36.000 --> 00:05:41.000]  他說以西傑是看到一卷書裡外都寫著字
[00:05:41.000 --> 00:05:43.000]  你看到是同樣的字眼
[00:05:43.000 --> 00:05:45.000]  什麼意思呢
[00:05:45.000 --> 00:05:48.000]  大概他想講的內容是很多
[00:05:48.000 --> 00:05:49.000]  很詳細
[00:05:49.000 --> 00:05:51.000]  或者很具體
[00:05:51.000 --> 00:05:53.000]  以至是要寫滿兩面
[00:05:53.000 --> 00:05:56.000]  就是當時寫作的物料很珍貴
[00:05:56.000 --> 00:06:00.000]  所以要盡量用盡那些物料
[00:06:00.000 --> 00:06:02.000]  當年除了這個之外
[00:06:02.000 --> 00:06:05.000]  其實彈爾里書都有少許的連結
[00:06:05.000 --> 00:06:07.000]  所以約翰這個意象
[00:06:07.000 --> 00:06:09.000]  其實包含整個舊約裡面
[00:06:09.000 --> 00:06:15.000]  先知對於上帝的旨意的一個傳統
[00:06:15.000 --> 00:06:17.000]  在彈爾里書裡面其實沒有講到書卷
[00:06:17.000 --> 00:06:18.000]  但是也講到一個
[00:06:18.000 --> 00:06:22.000]  上帝的旨意要隱藏 要封閉
[00:06:22.000 --> 00:06:23.000]  要直到一個末時
[00:06:23.000 --> 00:06:25.000]  就是在彈爾里書叫末時
[00:06:25.000 --> 00:06:29.000]  又或者是一個合適的時間
[00:06:29.000 --> 00:06:31.000]  那怎樣講一堆先知書呢
[00:06:31.000 --> 00:06:33.000]  因為在這些先知書裡面
[00:06:33.000 --> 00:06:37.000]  上帝的子民同樣都是面對著很多患難
[00:06:37.000 --> 00:06:39.000]  他也在問一個問題
[00:06:39.000 --> 00:06:43.000]  上帝的旨意什麼時候可以打開呢
[00:06:43.000 --> 00:06:44.000]  如果講到這裡
[00:06:44.000 --> 00:06:46.000]  可能你就會發現啟示錄
[00:06:46.000 --> 00:06:48.000]  都是在問同樣的問題
[00:06:48.000 --> 00:06:55.000]  上帝的旨意什麼時候才可以打開呢
[00:06:55.000 --> 00:06:57.000]  如果讀到這一章
[00:06:57.000 --> 00:07:01.000]  似乎上帝的旨意
[00:07:01.000 --> 00:07:03.000]  應該是要即將去開啟的了
[00:07:03.000 --> 00:07:05.000]  因為啟示錄說
[00:07:05.000 --> 00:07:08.000]  此後必須發生的事情
[00:07:08.000 --> 00:07:12.000]  所以天上的敬拜和上帝的顯現
[00:07:12.000 --> 00:07:17.000]  是代表著他這個時間即將要介入整個歷史
[00:07:17.000 --> 00:07:19.000]  但是經文沒有這樣下去
[00:07:19.000 --> 00:07:21.000]  經文沒有馬上說上帝打開書卷
[00:07:21.000 --> 00:07:24.000]  如果在這裡看二西結書二章的話
[00:07:24.000 --> 00:07:27.000]  上帝是直接去向二西結打開一個關於
[00:07:27.000 --> 00:07:31.000]  審判的書卷,因為都是一些負面的字眼
[00:07:31.000 --> 00:07:34.000]  但是在啟示錄並不是這樣
[00:07:34.000 --> 00:07:37.000]  所以到這裡我想邀請我們一起去讀這段經文
[00:07:37.000 --> 00:07:39.000]  到底發生什麼事情呢
[00:07:39.000 --> 00:07:41.000]  好,一二三
[00:07:41.000 --> 00:07:45.000]  我又看見一位大有能力的天使
[00:07:45.000 --> 00:07:49.000]  大聲宣佈,誰配展開那書卷
[00:07:49.000 --> 00:07:51.000]  揭開那寫印呢
[00:07:51.000 --> 00:07:54.000]  在天上、地上、地底下
[00:07:54.000 --> 00:07:58.000]  都沒有人能展開、能閱讀那書卷
[00:07:58.000 --> 00:08:00.000]  我大哭了
[00:08:00.000 --> 00:08:05.000]  因為找不到人配展開、配閱讀那書卷
[00:08:05.000 --> 00:08:06.000]  是,多謝大家
[00:08:06.000 --> 00:08:09.000]  果然是很配合經文,很大聲地讀出來
[00:08:09.000 --> 00:08:12.000]  對了,是很大聲地去問
[00:08:12.000 --> 00:08:16.000]  誰可以打開書卷呢
[00:08:16.000 --> 00:08:19.000]  似乎是有一些特別的情節
[00:08:19.000 --> 00:08:21.000]  因為上帝沒有自己去打開
[00:08:21.000 --> 00:08:24.000]  上帝似乎想找一個人去
[00:08:24.000 --> 00:08:29.000]  或者想找一個可以打開這個書卷的人
[00:08:29.000 --> 00:08:32.000]  這一刻的書卷是仍然緊閉
[00:08:32.000 --> 00:08:34.000]  剛才提到《譚爾里書》
[00:08:34.000 --> 00:08:37.000]  沒錯,先知《譚爾里》見到很多的異象
[00:08:37.000 --> 00:08:39.000]  但是到了《譚爾里書》的結尾
[00:08:39.000 --> 00:08:42.000]  對了,我們回顧剛才
[00:08:42.000 --> 00:08:44.000]  《譚爾里書》十二章最後
[00:08:44.000 --> 00:08:46.000]  這個是最後那幾節
[00:08:46.000 --> 00:08:49.000]  是封閉的
[00:08:49.000 --> 00:08:51.000]  就是先知知道了一些事情
[00:08:51.000 --> 00:08:54.000]  但是原來上帝的紙衣仍然封閉了
[00:08:54.000 --> 00:08:56.000]  仍然未打開
[00:08:56.000 --> 00:08:59.000]  所以這個是一個不完美的結局
[00:08:59.000 --> 00:09:02.000]  一個要等的結局
[00:09:02.000 --> 00:09:05.000]  到底這裡是不是也是這樣呢
[00:09:05.000 --> 00:09:08.000]  當基督徒仍然在這裡受苦
[00:09:08.000 --> 00:09:12.000]  若行仍然在放逐之中
[00:09:12.000 --> 00:09:15.000]  甚至我們知道啟示六七間的教會
[00:09:15.000 --> 00:09:18.000]  如果直到今天我們會一間教會
[00:09:18.000 --> 00:09:21.000]  都仍然有很多的困難
[00:09:21.000 --> 00:09:23.000]  真正甚至軟弱
[00:09:23.000 --> 00:09:25.000]  沒錯,從我們的角度來看
[00:09:25.000 --> 00:09:28.000]  確實可能好像這段經文所說
[00:09:28.000 --> 00:09:31.000]  在所有的地方裡面都沒有人
[00:09:31.000 --> 00:09:36.000]  沒有一個能夠去展開上帝計劃的人
[00:09:36.000 --> 00:09:39.000]  所以若行的大哭
[00:09:39.000 --> 00:09:42.000]  就是為什麼開不了書,哭
[00:09:42.000 --> 00:09:43.000]  如果今天我們看不到聖經
[00:09:43.000 --> 00:09:45.000]  就是手機壞了,上不到Wi-Fi
[00:09:45.000 --> 00:09:47.000]  看不到聖經應該不會哭
[00:09:47.000 --> 00:09:50.000]  最多是想想怎麼看
[00:09:50.000 --> 00:09:53.000]  這個大哭所以就不是因為純粹看不到的原因
[00:09:53.000 --> 00:09:56.000]  而是若行似乎是應該
[00:09:56.000 --> 00:09:58.000]  是被上帝叫他要寫
[00:09:58.000 --> 00:10:02.000]  第一章裡面上帝叫若行要寫下將要發生的事情
[00:10:02.000 --> 00:10:05.000]  但是偏偏這個很重要的時刻
[00:10:05.000 --> 00:10:08.000]  原來連他都不夠資格
[00:10:08.000 --> 00:10:12.000]  連他都看不到
[00:10:12.000 --> 00:10:15.000]  如果上帝在等一個人
[00:10:15.000 --> 00:10:19.000]  即是容許我用一個人去講
[00:10:19.000 --> 00:10:23.000]  如果不是這才知道那是誰呢
[00:10:23.000 --> 00:10:26.000]  大概若行的大哭是原來
[00:10:26.000 --> 00:10:29.000]  原來就算上帝叫他完成這個使命
[00:10:29.000 --> 00:10:35.000]  原來自己都是不夠資格去完成
[00:10:35.000 --> 00:10:37.000]  當年這個張力很快他要消解
[00:10:37.000 --> 00:10:38.000]  如果不是停在這裡
[00:10:38.000 --> 00:10:41.000]  那我們就真的都很無奈
[00:10:41.000 --> 00:10:43.000]  不知道怎麼辦
[00:10:43.000 --> 00:10:46.000]  這個張力因著長老的出現就消除了
[00:10:46.000 --> 00:10:48.000]  這個就是五章五節的內容
[00:10:48.000 --> 00:10:51.000]  長老中的一位就對若行說
[00:10:51.000 --> 00:10:52.000]  不要哭
[00:10:52.000 --> 00:10:55.000]  看那出於猶大之派的獅子
[00:10:55.000 --> 00:10:57.000]  大衛的根他已得勝
[00:10:57.000 --> 00:11:04.000]  能打開那書卷和那七個印
[00:11:04.000 --> 00:11:06.000]  原來若行使命能夠完結
[00:11:06.000 --> 00:11:09.000]  能夠成就並不是因為他很厲害
[00:11:09.000 --> 00:11:11.000]  不是因為他受苦
[00:11:11.000 --> 00:11:13.000]  不是因為他看見上帝的異象
[00:11:13.000 --> 00:11:15.000]  那些都不是原因
[00:11:15.000 --> 00:11:18.000]  而是因著已經有一位主角
[00:11:18.000 --> 00:11:21.000]  這個主角其實都很容易猜
[00:11:21.000 --> 00:11:23.000]  我都不會問是誰
[00:11:23.000 --> 00:11:26.000]  因為大家都很容易猜到這個主角是要出現的
[00:11:26.000 --> 00:11:28.000]  大概已經等了四至五章
[00:11:28.000 --> 00:11:30.000]  等了很久他什麼時候出現呢
[00:11:30.000 --> 00:11:34.000]  我們稍後會再講多一些這個主角的形象
[00:11:34.000 --> 00:11:37.000]  但這一刻我們看到的描述就是
[00:11:37.000 --> 00:11:42.000]  猶大之派中的獅子大衛的根
[00:11:42.000 --> 00:11:45.000]  你看這個稱呼裡面有兩個歷史人物
[00:11:45.000 --> 00:11:46.000]  我highlight了
[00:11:46.000 --> 00:11:47.000]  一個就是猶大
[00:11:47.000 --> 00:11:49.000]  一個是大衛
[00:11:49.000 --> 00:11:51.000]  就是我們熟悉的大衛王
[00:11:51.000 --> 00:11:53.000]  我想大衛王我們很熟悉的
[00:11:53.000 --> 00:11:56.000]  就是神去應許他有著祝福
[00:11:56.000 --> 00:12:01.000]  也能夠有著神所賜予他統治的國度
[00:12:01.000 --> 00:12:04.000]  但是對於猶大可能我們是陌生一點
[00:12:04.000 --> 00:12:08.000]  雖然我們在聖經裡面常常聽到這個稱呼
[00:12:08.000 --> 00:12:10.000]  又或者在福音書聽到不少這些
[00:12:10.000 --> 00:12:12.000]  福音書有時候會聽到
[00:12:12.000 --> 00:12:15.000]  但是比較多是啟示錄裡面用的內容
[00:12:15.000 --> 00:12:18.000]  猶大是誰呢
[00:12:18.000 --> 00:12:19.000]  他是雅各
[00:12:19.000 --> 00:12:24.000]  就是以色列的十二支派裡面其中一個支派
[00:12:24.000 --> 00:12:28.000]  這個猶大和獅子在創世紀的四十九章裡面
[00:12:28.000 --> 00:12:33.000]  當這位雅各臨去世的時候
[00:12:33.000 --> 00:12:37.000]  他就給猶大的祝福就把猶大比喻做獅子
[00:12:37.000 --> 00:12:40.000]  當年如果很簡略去看經文的時候
[00:12:40.000 --> 00:12:43.000]  就是獅子是代表著一種很尊貴
[00:12:43.000 --> 00:12:44.000]  很有力量
[00:12:44.000 --> 00:12:47.000]  很有權力的人
[00:12:47.000 --> 00:12:48.000]  當年這樣說很美好
[00:12:48.000 --> 00:12:51.000]  就好像這兩個都是很強的人
[00:12:51.000 --> 00:12:53.000]  但是我們都知道故事不是那麼簡單
[00:12:53.000 --> 00:12:54.000]  如果事情那麼簡單
[00:12:54.000 --> 00:12:58.000]  我們就不會有啟示錄
[00:12:58.000 --> 00:12:59.000]  在人的眼中
[00:12:59.000 --> 00:13:01.000]  其實這些人就是
[00:13:01.000 --> 00:13:03.000]  容許我這樣說其實是
[00:13:03.000 --> 00:13:04.000]  以色列人是失敗了
[00:13:04.000 --> 00:13:07.000]  大衛的皇朝消失了
[00:13:07.000 --> 00:13:10.000]  而約翰作為上帝的先知
[00:13:10.000 --> 00:13:13.000]  是處於逼迫的當中
[00:13:13.000 --> 00:13:18.000]  所以當經文他剛才去說到
[00:13:18.000 --> 00:13:21.000]  在天上地上地底下
[00:13:21.000 --> 00:13:23.000]  都沒有人能打開
[00:13:23.000 --> 00:13:26.000]  能夠展開閱讀書卷的時候
[00:13:26.000 --> 00:13:29.000]  其實都是在說似乎
[00:13:29.000 --> 00:13:34.000]  我們人已經走到一個死胡同
[00:13:34.000 --> 00:13:35.000]  如果在這個位置上
[00:13:35.000 --> 00:13:37.000]  如果上帝似乎要展開他的旨意
[00:13:37.000 --> 00:13:39.000]  都沒有人能夠做到
[00:13:39.000 --> 00:13:42.000]  那麼誰呢
[00:13:42.000 --> 00:13:45.000]  當然這個是比較消極的解讀
[00:13:45.000 --> 00:13:48.000]  但是如果我們從另一個角度去想的時候
[00:13:48.000 --> 00:13:51.000]  就算我們人的表現
[00:13:51.000 --> 00:13:53.000]  就是容許我這個字
[00:13:53.000 --> 00:13:56.000]  我們的表現
[00:13:56.000 --> 00:13:59.000]  是何等的不堪
[00:13:59.000 --> 00:14:02.000]  上帝仍然沒有因此離棄我們
[00:14:02.000 --> 00:14:06.000]  上帝沒有因著教會的軟弱而離開教會
[00:14:06.000 --> 00:14:10.000]  上帝是在等待合適的時機
[00:14:10.000 --> 00:14:13.000]  等待合適的機會
[00:14:13.000 --> 00:14:15.000]  去打開這個書卷
[00:14:15.000 --> 00:14:18.000]  所以這裡和舊約先知書最不同的是
[00:14:18.000 --> 00:14:21.000]  上帝掌管歷史到這一刻
[00:14:21.000 --> 00:14:25.000]  已經能夠去展開後面的事情
[00:14:25.000 --> 00:14:28.000]  上帝願意一再的等待
[00:14:28.000 --> 00:14:31.000]  一再的忍耐
[00:14:31.000 --> 00:14:34.000]  當然我們說了不少舊約的先知
[00:14:34.000 --> 00:14:38.000]  最重要的一個類比的地方是
[00:14:38.000 --> 00:14:40.000]  他們見到上帝的異象
[00:14:40.000 --> 00:14:42.000]  都並不是在風平浪靜
[00:14:42.000 --> 00:14:45.000]  人生順利的時候
[00:14:45.000 --> 00:14:46.000]  舉個例子
[00:14:46.000 --> 00:14:48.000]  例如以西結本人
[00:14:48.000 --> 00:14:51.000]  剛才說到以西結和書卷
[00:14:51.000 --> 00:14:53.000]  以西結本身就是一個被魯
[00:14:53.000 --> 00:14:57.000]  以色列人他失去了神的盼望的時候
[00:14:57.000 --> 00:15:00.000]  他就在一個被魯的地方
[00:15:00.000 --> 00:15:03.000]  他就見到上帝的異象
[00:15:03.000 --> 00:15:05.000]  而按照教會的傳統
[00:15:05.000 --> 00:15:09.000]  約翰同樣都是被逼迫
[00:15:09.000 --> 00:15:11.000]  所以啟示錄一章九節
[00:15:11.000 --> 00:15:14.000]  約翰都說自己是同受患難
[00:15:14.000 --> 00:15:16.000]  一同的忍耐
[00:15:16.000 --> 00:15:18.000]  為神的道同耶穌的見證
[00:15:18.000 --> 00:15:21.000]  我曾在那叫白摩的海島上
[00:15:21.000 --> 00:15:23.000]  那很明顯不是放假
[00:15:23.000 --> 00:15:25.000]  雖然今天可能有些人
[00:15:25.000 --> 00:15:28.000]  去考察一些基督教的地方
[00:15:28.000 --> 00:15:29.000]  可能會去旅行
[00:15:29.000 --> 00:15:31.000]  但是很明顯約翰不是去旅行
[00:15:31.000 --> 00:15:37.000]  約翰是因著被逼迫而被放逐到這個海島上
[00:15:37.000 --> 00:15:40.000]  正在人眼中捍衛無望的時候
[00:15:40.000 --> 00:15:42.000]  耶和華的靈就降臨在
[00:15:42.000 --> 00:15:44.000]  遭受患難的人身上
[00:15:44.000 --> 00:15:48.000]  賦予新的使命
[00:15:48.000 --> 00:15:50.000]  所以我們讀啟示錄的時候
[00:15:50.000 --> 00:15:53.000]  確實我們都會期望
[00:15:53.000 --> 00:15:56.000]  去了解到底裡面說一些災難
[00:15:56.000 --> 00:16:00.000]  說一些事情其實是什麼意思呢
[00:16:00.000 --> 00:16:02.000]  難怪我們確實聽過很多不同的解讀
[00:16:02.000 --> 00:16:06.000]  嘗試去到底現實是不是發生了呢
[00:16:06.000 --> 00:16:09.000]  但是如果我們從這個異象去看
[00:16:09.000 --> 00:16:12.000]  約翰希望我們明白的是
[00:16:12.000 --> 00:16:15.000]  無論未來發生什麼事都好
[00:16:15.000 --> 00:16:20.000]  上帝的德性上帝的掌管已經發生
[00:16:20.000 --> 00:16:23.000]  而且祂會繼續
[00:16:23.000 --> 00:16:27.000]  災難並不是啟示錄異象的重點
[00:16:27.000 --> 00:16:30.000]  上帝完成祂的救贖計劃
[00:16:30.000 --> 00:16:32.000]  上帝沒有離棄我們
[00:16:32.000 --> 00:16:37.000]  這個才是啟示錄的重點
[00:16:37.000 --> 00:16:40.000]  所以信仰當然要貼地
[00:16:40.000 --> 00:16:45.000]  但是貼地並不代表視野要狹窄
[00:16:45.000 --> 00:16:50.000]  信仰要貼地不代表信仰要視野狹窄
[00:16:50.000 --> 00:16:52.000]  這一點我用一個
[00:16:52.000 --> 00:16:55.000]  我猜我在座有不少人經歷過的
[00:16:55.000 --> 00:16:57.000]  可能你親身經歷過
[00:16:57.000 --> 00:17:00.000]  或者你看電視經歷過的例子
[00:17:00.000 --> 00:17:01.000]  就是什麼呢
[00:17:01.000 --> 00:17:02.000]  如果你親身經歷過
[00:17:02.000 --> 00:17:06.000]  你試過坐飛機經歷
[00:17:06.000 --> 00:17:07.000]  如果你未試過
[00:17:07.000 --> 00:17:08.000]  可能是看紀錄片
[00:17:08.000 --> 00:17:09.000]  會升上高空那裡
[00:17:09.000 --> 00:17:11.000]  你知道升上很高空的時候
[00:17:11.000 --> 00:17:12.000]  你會看到很多雲
[00:17:12.000 --> 00:17:15.000]  很多很漂亮的天空
[00:17:15.000 --> 00:17:17.000]  但是我主要想說的是
[00:17:17.000 --> 00:17:18.000]  升到那個高度
[00:17:18.000 --> 00:17:19.000]  你未穿過雲層之前
[00:17:19.000 --> 00:17:23.000]  其實你也會看到地面很多建築物
[00:17:23.000 --> 00:17:24.000]  就是平時在地面
[00:17:24.000 --> 00:17:26.000]  你看下去很高的建築物
[00:17:26.000 --> 00:17:27.000]  可能幾十層樓高
[00:17:27.000 --> 00:17:30.000]  甚至上百層樓高的建築物
[00:17:30.000 --> 00:17:33.000]  但是如果你升到一個高度去看的時候
[00:17:33.000 --> 00:17:34.000]  它就好像小小的積木
[00:17:34.000 --> 00:17:35.000]  就好像這樣的積木
[00:17:35.000 --> 00:17:37.000]  就好像很小
[00:17:37.000 --> 00:17:38.000]  或者有時候如果你未升得很高
[00:17:38.000 --> 00:17:40.000]  你看到平時很多人的地方
[00:17:40.000 --> 00:17:43.000]  你看到那些人好像很小顆的lego
[00:17:43.000 --> 00:17:46.000]  如果你玩過lego的話
[00:17:46.000 --> 00:17:48.000]  這個是我們天空上面見的景象
[00:17:48.000 --> 00:17:50.000]  當然我們上不到去
[00:17:50.000 --> 00:17:51.000]  我們沒有像約翁那樣
[00:17:51.000 --> 00:17:53.000]  上到很高的天空
[00:17:53.000 --> 00:17:56.000]  但是大概為什麼要說一個離地的
[00:17:56.000 --> 00:17:58.000]  看見的視野
[00:17:58.000 --> 00:17:59.000]  就是因為有些東西
[00:17:59.000 --> 00:18:01.000]  我們可能看下去很大
[00:18:01.000 --> 00:18:02.000]  很困難的事情
[00:18:02.000 --> 00:18:04.000]  原來換一個角度
[00:18:04.000 --> 00:18:07.000]  甚至換一個高度去看的時候
[00:18:07.000 --> 00:18:10.000]  原來那幅圖畫是
[00:18:10.000 --> 00:18:13.000]  背後更加多的事情在發生
[00:18:13.000 --> 00:18:16.000]  但是它這個不是很完全
[00:18:16.000 --> 00:18:18.000]  但是也有些類似的類比
[00:18:18.000 --> 00:18:19.000]  可以讓我們想
[00:18:19.000 --> 00:18:23.000]  為什麼約翁要見到一個離地的視野
[00:18:23.000 --> 00:18:26.000]  或者好像離地的一個異象
[00:18:26.000 --> 00:18:27.000]  上帝的視野
[00:18:27.000 --> 00:18:31.000]  確實可以有時跟我們期望的吻合
[00:18:31.000 --> 00:18:35.000]  但是有時上帝沒有即刻的工作
