
[00:00:00.000 --> 00:00:04.360]  所以香港是一個我經常懷念的地方
[00:05:34.720 --> 00:05:37.240]  今天香港伯特利神學院
[00:05:37.240 --> 00:05:39.640]  他們專門有一個博士學位
[00:05:39.640 --> 00:05:41.280]  就是去做這件事
[00:05:41.280 --> 00:05:46.080]  怎樣去轉化我們的城市
[00:05:46.080 --> 00:05:50.000]  不只是這個堂會這麼簡單
[00:05:50.000 --> 00:05:53.800]  所以牧養我們受到很大的挑戰
[00:05:53.800 --> 00:05:54.920]  城市牧養
[00:05:54.920 --> 00:05:57.240]  我們城市牧養
[00:05:57.240 --> 00:06:02.520]  就是我們教會傳福音的方向和動力
[00:06:02.520 --> 00:06:05.720]  耶穌在傳福音的信息當中
[00:06:05.720 --> 00:06:08.920]  也是對我們教會有一個提示
[00:06:08.920 --> 00:06:10.480]  他說教會啊教會啊
[00:06:10.480 --> 00:06:11.880]  信徒啊信徒啊
[00:06:11.880 --> 00:06:16.120]  你知道嗎?你們是在世界上的光
[00:06:16.120 --> 00:06:18.400]  如果你們是在世界上的光的話
[00:06:18.400 --> 00:06:21.080]  就好像一座城
[00:06:21.080 --> 00:06:23.280]  在山的上面
[00:06:23.280 --> 00:06:25.280]  是不可以隱藏的
[00:06:25.280 --> 00:06:31.920]  我們的信念不是活在一個低谷的裡面
[00:06:31.920 --> 00:06:35.360]  我們的生命、我們的信念、我們的教會
[00:06:35.360 --> 00:06:37.960]  是在一個高山的上面
[00:06:37.960 --> 00:06:42.400]  是不可以隱藏出來的
[00:06:42.400 --> 00:06:45.840]  耶穌早就給我們信徒們
[00:06:45.840 --> 00:06:47.840]  一個信念上的挑戰
[00:06:47.840 --> 00:06:50.960]  就是我們要去明白到
[00:06:50.960 --> 00:06:53.720]  我們的鄰居、我們的鄰舍
[00:06:53.720 --> 00:06:56.120]  用我們今天的口吻說
[00:06:56.120 --> 00:06:58.640]  我們今天的城市、我們今天的香港
[00:06:58.640 --> 00:06:59.840]  我來自美國的
[00:06:59.840 --> 00:07:01.600]  我自己的三藩市區
[00:07:01.600 --> 00:07:04.320]  我住在洛杉磯區
[00:07:04.320 --> 00:07:05.120]  整個美國
[00:07:05.120 --> 00:07:06.480]  或者我們不同國家的
[00:07:06.480 --> 00:07:07.680]  我們今天中國
[00:07:07.680 --> 00:07:09.000]  我們不只是一個城市
[00:07:09.000 --> 00:07:10.080]  不是一個省
[00:07:10.080 --> 00:07:11.440]  我們整個中國
[00:07:11.440 --> 00:07:13.960]  都是我們一個牧養的場所
[00:07:13.960 --> 00:07:16.120]  這個就是城市牧養的概念
[00:07:16.120 --> 00:07:18.120]  帶給我們一個挑戰
[00:07:18.120 --> 00:07:19.920]  愛我們的城市
[00:07:19.920 --> 00:07:21.200]  愛我們的城市
[00:07:21.200 --> 00:07:23.080]  不只是在教會裡面說的
[00:07:23.080 --> 00:07:24.360]  愛我們的城市
[00:07:24.360 --> 00:07:27.120]  我們要將我們的愛傳講出去
[00:07:27.120 --> 00:07:31.280]  這是牧養上的一個論點
[00:07:31.280 --> 00:07:33.960]  但同時我們所愛的城市
[00:07:33.960 --> 00:07:37.040]  帶給我們有矛盾
[00:07:37.040 --> 00:07:38.040]  為什麼?
[00:07:38.040 --> 00:07:40.160]  因為我們愛的城市
[00:07:40.160 --> 00:07:42.600]  在我們城市裡面有罪惡的
[00:07:42.600 --> 00:07:45.000]  我們城市看到有黑暗的
[00:07:45.000 --> 00:07:46.480]  我們城市有恐懼的
[00:07:46.480 --> 00:07:49.560]  有不公義的、不正義的
[00:07:49.560 --> 00:07:50.920]  最近這兩天看新聞
[00:07:50.920 --> 00:07:52.040]  我們美國
[00:07:52.040 --> 00:07:53.080]  一個德州
[00:07:53.080 --> 00:07:54.960]  有個十七歲的年輕人
[00:07:54.960 --> 00:07:56.160]  拿著一支槍
[00:07:56.160 --> 00:07:57.080]  在學校裡面
[00:07:57.080 --> 00:07:58.600]  砰砰砰砰砰砰
[00:07:58.600 --> 00:08:00.200]  無端端十幾個人
[00:08:00.200 --> 00:08:02.760]  有十個人死了
[00:08:02.760 --> 00:08:04.920]  所以美國在2017年
[00:08:04.920 --> 00:08:08.800]  我們有幾次這些學校的槍殺案
[00:08:08.800 --> 00:08:10.360]  這是我們的城市
[00:08:10.360 --> 00:08:12.000]  如果你住在德州的人
[00:08:12.000 --> 00:08:13.760]  或者你住在附近的人
[00:08:13.760 --> 00:08:16.120]  一聽到這些聲音的時候
[00:08:16.120 --> 00:08:17.200]  我們心裡面
[00:08:17.200 --> 00:08:17.920]  突然間
[00:08:17.920 --> 00:08:19.680]  我們對我們的城市改觀
[00:08:19.680 --> 00:08:22.360]  本來是一個我要愛的城市
[00:08:22.360 --> 00:08:24.160]  突然間這個城市帶給我
[00:08:24.160 --> 00:08:25.520]  充滿了一個黑暗
[00:08:25.520 --> 00:08:26.800]  充滿了一個恐懼
[00:08:26.800 --> 00:08:29.200]  我們現在聽到很多的不正義
[00:08:29.200 --> 00:08:30.680]  不公義的事情
[00:08:30.680 --> 00:08:32.200]  這是我們愛的城市
[00:08:32.200 --> 00:08:34.400]  但同一時候
[00:08:34.400 --> 00:08:35.880]  我們所愛的城市
[00:08:35.880 --> 00:08:37.720]  帶給我們每一個人
[00:08:37.720 --> 00:08:39.160]  多不多少不少
[00:08:39.160 --> 00:08:41.840]  是會有一點傷害
[00:08:41.840 --> 00:08:43.200]  矛盾
[00:08:43.200 --> 00:08:44.680]  有一點矛盾
[00:08:44.680 --> 00:08:47.240]  我們想用神的愛
[00:08:47.240 --> 00:08:48.600]  去愛我們的城市
[00:08:48.600 --> 00:08:49.680]  但往往很多時候
[00:08:49.680 --> 00:08:52.320]  我們得回來的回報是什麼呢
[00:08:52.320 --> 00:08:53.840]  就是城市對我們基督徒
[00:08:53.840 --> 00:08:56.880]  對我們信仰的一種恨
[00:08:56.880 --> 00:08:57.960]  對我們的嘲笑
[00:08:57.960 --> 00:08:58.920]  對我們的恥笑
[00:08:58.920 --> 00:09:00.440]  對我們的辱罵
[00:09:00.440 --> 00:09:01.600]  我們以基督的愛
[00:09:01.600 --> 00:09:03.240]  去愛我們城市的人
[00:09:03.240 --> 00:09:04.960]  但我們聽到的訊息就是
[00:09:04.960 --> 00:09:06.440]  那個教會
[00:09:06.440 --> 00:09:09.160]  那個牧師
[00:09:09.160 --> 00:09:11.000]  矛盾
[00:09:11.000 --> 00:09:12.360]  我們對我們愛的城市
[00:09:12.360 --> 00:09:15.520]  但有時我們城市給我們的感受
[00:09:15.520 --> 00:09:16.880]  是我們覺得
[00:09:16.880 --> 00:09:18.680]  這麼深的愛你
[00:09:18.680 --> 00:09:23.560]  為什麼你這樣用恨來回應我呢
[00:09:23.560 --> 00:09:27.160]  有時城市帶給我們心裏面的恐懼
[00:09:27.160 --> 00:09:27.720]  有人問我
[00:09:27.720 --> 00:09:28.760]  陳牧師你住在哪裏
[00:09:28.760 --> 00:09:30.040]  我住在三藩市
[00:09:30.040 --> 00:09:32.040]  你住在三藩市哪個區
[00:09:32.040 --> 00:09:33.600]  那些熟悉的人問我
[00:09:33.600 --> 00:09:36.400]  為什麼有些地方不可以去
[00:09:36.400 --> 00:09:37.040]  我不知道
[00:09:37.040 --> 00:09:38.600]  我到處都去
[00:09:38.600 --> 00:09:39.840]  不知道是不是我惡過人
[00:09:39.840 --> 00:09:42.040]  有人見到我他們都走了
[00:09:42.040 --> 00:09:44.840]  因為我們對這個矛盾
[00:09:44.840 --> 00:09:47.840]  無論我們今天活在什麼地方
[00:09:47.840 --> 00:09:50.240]  我們很盼望
[00:09:50.240 --> 00:09:51.560]  我們能夠為我們的社區
[00:09:51.560 --> 00:09:53.280]  為我們的城市做些事
[00:09:53.280 --> 00:09:55.920]  很多時候回來的訊息就是
[00:09:55.920 --> 00:09:57.880]  這些假冒偽善的基督徒
[00:09:57.880 --> 00:09:59.680]  這些教會霸權
[00:09:59.680 --> 00:10:01.760]  令到我們有時不知所措
[00:10:01.760 --> 00:10:04.360]  不知怎樣去回應
[00:10:04.360 --> 00:10:07.560]  耶穌亦都表達了某一方面
[00:10:07.560 --> 00:10:09.760]  對城市有一個矛盾
[00:10:09.760 --> 00:10:10.680]  在《路加福音》裏面
[00:10:10.680 --> 00:10:13.080]  記載了一句這樣的說話
[00:10:13.080 --> 00:10:16.040]  耶穌要去到耶路撒冷
[00:10:16.040 --> 00:10:20.080]  耶穌快要去到耶路撒冷的時候
[00:10:20.080 --> 00:10:21.760]  《肝靈經文》應該是記載
[00:10:21.760 --> 00:10:24.800]  祂在橄欖山上祈園禱
[00:10:24.800 --> 00:10:26.040]  正在下山
[00:10:26.040 --> 00:10:27.840]  在橄欖山下山
[00:10:27.840 --> 00:10:29.360]  去到山腰的時候
[00:10:29.360 --> 00:10:30.760]  祂對面看著
[00:10:30.760 --> 00:10:32.160]  在山坡上看著
[00:10:32.160 --> 00:10:34.440]  整個耶路撒冷的城市
[00:10:34.440 --> 00:10:37.040]  特別是聖殿的位置
[00:10:37.040 --> 00:10:39.640]  那就是耶穌看到的景象
[00:10:39.640 --> 00:10:41.720]  耶穌看到耶路撒冷
[00:10:41.720 --> 00:10:43.840]  祂看到這個城
[00:10:43.840 --> 00:10:45.080]  耶穌有甚麼感情
[00:10:45.080 --> 00:10:46.400]  有甚麼情緒呢
[00:10:46.400 --> 00:10:49.560]  耶穌就為這個城哀哭
[00:10:49.560 --> 00:10:50.960]  耶穌為這個城哀哭
[00:10:50.960 --> 00:10:51.760]  祂說
[00:10:51.760 --> 00:10:54.120]  巴不得你在這個日子
[00:10:54.120 --> 00:10:58.320]  知道關係你的平安的事
[00:10:58.320 --> 00:10:59.600]  耶路撒冷沒有平安
[00:10:59.600 --> 00:11:04.040]  耶路撒冷本來就有平安的城市
[00:11:04.040 --> 00:11:05.280]  但耶穌說
[00:11:05.280 --> 00:11:06.360]  耶穌看到耶路撒冷
[00:11:06.360 --> 00:11:07.080]  祂說
[00:11:07.080 --> 00:11:08.440]  耶路撒冷啊 耶路撒冷啊
[00:11:08.440 --> 00:11:09.920]  我為你悲哀
[00:11:09.920 --> 00:11:13.920]  你應該得到平安的福分
[00:11:13.920 --> 00:11:15.640]  但今天你得不到
[00:11:15.640 --> 00:11:17.320]  祂說 豈不知
[00:11:17.320 --> 00:11:19.680]  是一個很矛盾的說話
[00:11:19.680 --> 00:11:21.320]  你應該有平安的
[00:11:21.320 --> 00:11:23.440]  耶路撒冷
[00:11:23.440 --> 00:11:24.960]  耶路撒冷
[00:11:24.960 --> 00:11:27.520]  耶路撒冷
[00:11:27.520 --> 00:11:29.600]  有平安的城
[00:11:29.600 --> 00:11:30.920]  但耶穌說
[00:11:30.920 --> 00:11:32.520]  你豈不得
[00:11:32.520 --> 00:11:36.600]  但是太遲了
[00:11:36.600 --> 00:11:39.680]  耶穌對城市的矛盾
[00:11:39.680 --> 00:11:41.400]  耶穌對門徒說
[00:11:41.400 --> 00:11:46.440]  今天我要差遣你們去到這個城市裡面
[00:11:46.440 --> 00:11:49.240]  但耶穌整頓的說話
[00:11:49.240 --> 00:11:51.040]  是一個很矛盾的說話
[00:11:51.040 --> 00:11:52.440]  在約翰福音17章
[00:11:52.440 --> 00:11:53.480]  耶穌對他們說
[00:11:53.480 --> 00:11:54.000]  你們知道嗎
[00:11:54.000 --> 00:11:55.440]  你們去這個世界
[00:11:55.440 --> 00:11:56.880]  你們去到這個城市
[00:11:56.880 --> 00:12:00.520]  這個城市是恨你們的
[00:12:00.520 --> 00:12:02.720]  因為你們跟這個城市
[00:12:02.720 --> 00:12:03.960]  你們是沒有關係的
[00:12:03.960 --> 00:12:05.080]  不是啊 耶穌說
[00:12:05.080 --> 00:12:06.560]  我很愛這個城市
[00:12:06.560 --> 00:12:08.360]  耶穌說這個城市和你們沒有關係
[00:12:08.360 --> 00:12:11.560]  因為城市裡面的人是會恨你們的
[00:12:11.560 --> 00:12:13.760]  因為這個世界
[00:12:13.760 --> 00:12:15.320]  不是屬於我們的
[00:12:15.320 --> 00:12:16.560]  經文這樣說
[00:12:16.560 --> 00:12:19.640]  因為你們不屬於這個世界
[00:12:19.640 --> 00:12:22.400]  耶穌說好像我不屬於這個世界
[00:12:22.400 --> 00:12:24.320]  然後就說
[00:12:24.320 --> 00:12:27.840]  但是你們不可以離開這個世界
[00:12:27.840 --> 00:12:30.200]  好像我也不能夠離開這個世界一樣
[00:12:30.200 --> 00:12:31.320]  很矛盾
[00:12:31.320 --> 00:12:33.360]  耶穌對門徒說這番話
[00:12:33.360 --> 00:12:34.600]  為門徒代禱
[00:12:34.600 --> 00:12:35.560]  你要去到這個城市
[00:12:35.560 --> 00:12:37.080]  這個城市是不屬於你的
[00:12:37.080 --> 00:12:37.920]  你要愛這個城市
[00:12:37.920 --> 00:12:39.520]  但是這個城市會恨你的
[00:12:39.520 --> 00:12:41.040]  你不能夠離開這個城市
[00:12:41.040 --> 00:12:42.480]  因為你是不可以走的
[00:12:42.480 --> 00:12:44.880]  但是這個城市會恨你
[00:12:44.880 --> 00:12:46.760]  這是一個很矛盾
[00:12:46.760 --> 00:12:48.640]  今天我們去城市
[00:12:48.640 --> 00:12:49.720]  不屬於這個世界
[00:12:49.720 --> 00:12:51.280]  但是我們又要在這裡
[00:12:51.280 --> 00:12:53.320]  世人是恨我們的
[00:12:53.320 --> 00:12:55.720]  但是我們仍然是要愛他們
[00:12:55.720 --> 00:12:57.000]  各位信徒
[00:12:57.000 --> 00:12:58.920]  這就是我們信仰上
[00:12:58.920 --> 00:13:02.760]  神給我們一個很大的挑戰
[00:13:02.760 --> 00:13:05.520]  在我繼續分享這個矛盾
[00:13:05.520 --> 00:13:08.400]  或者怎樣去回應這個矛盾之前
[00:13:08.400 --> 00:13:11.240]  我稍微要退後一步
[00:13:11.240 --> 00:13:12.600]  我們要將
[00:13:12.600 --> 00:13:15.960]  究竟城市這個意思是什麼
[00:13:15.960 --> 00:13:19.840]  究竟在聖經裡面對城市的看法是什麼
[00:13:19.840 --> 00:13:22.440]  所以我稍微將這個插曲
[00:13:22.440 --> 00:13:23.720]  跟大家分享一下
[00:13:23.720 --> 00:13:25.920]  然後我再回來我們去回應一下
[00:13:25.920 --> 00:13:27.520]  在這個矛盾當中
[00:13:27.520 --> 00:13:30.360]  我們怎樣去作一個正確的
[00:13:30.360 --> 00:13:33.280]  在聖經裡面帶領的一個矛盾
[00:13:33.280 --> 00:13:35.920]  城市這個概念
[00:13:35.920 --> 00:13:39.520]  或者這個城市的出現
[00:13:39.520 --> 00:13:44.160]  第一次這個城市在聖經裡面出現
[00:13:44.160 --> 00:13:46.440]  那個背景就是
[00:13:46.440 --> 00:13:50.240]  該隱謀殺他弟弟阿伯
[00:13:50.240 --> 00:13:54.760]  那段故事背後是顯現出來的
[00:13:54.760 --> 00:13:57.000]  我稍微簡單的將這個故事
[00:13:57.000 --> 00:13:59.520]  再提醒一下我們在座的弟兄姊妹
[00:13:59.520 --> 00:14:02.240]  在《創世紀》四章裡面
[00:14:02.240 --> 00:14:05.440]  講到該隱和阿伯
[00:14:05.440 --> 00:14:08.760]  早之前該隱獻祭給神
[00:14:08.760 --> 00:14:10.560]  阿伯獻祭給神
[00:14:10.560 --> 00:14:13.520]  聖經裡面說神喜悅了
[00:14:13.520 --> 00:14:21.000]  悅納了他弟弟的獻祭,對他的獻祭一般般
[00:14:21.000 --> 00:14:23.960]  因此該隱心裡就有一點不高興
[00:14:23.960 --> 00:14:32.240]  有一天兩兄弟在田中爭吵起來
[00:14:32.240 --> 00:14:34.160]  說什麼爭吵什麼我們不知道
[00:14:34.160 --> 00:14:39.400]  但結局就是該隱將阿伯殺了
[00:14:39.400 --> 00:14:44.080]  殺了之後神對該隱說
[00:14:44.080 --> 00:14:47.400]  「該隱,你弟弟去哪了?」
[00:14:47.400 --> 00:14:52.160]  接著就有一句世界的名言出現
[00:14:52.160 --> 00:14:57.920]  「我怎麼知道?我豈是看守我的弟兄的魔?」
[00:14:57.920 --> 00:15:00.320]  這個說話很出名
[00:15:00.320 --> 00:15:06.640]  不少的故事、電影都用這句說話去編製出來
[00:15:06.640 --> 00:15:10.080]  該隱說「不知道啊」
[00:15:10.080 --> 00:15:13.760]  「是嗎?我弟弟死了嗎?不知道啊」
[00:15:13.760 --> 00:15:17.280]  神心裡面,耶和華心裡面,心裡有數
[00:15:17.280 --> 00:15:21.840]  「你做了什麼事,你以為沒有人知道嗎?」
[00:15:21.840 --> 00:15:24.880]  「你的弟弟,被你謀殺了的弟弟」
[00:15:24.880 --> 00:15:33.760]  「他的血有聲音從地上向我投訴,向我哀告」
[00:15:33.760 --> 00:15:40.720]  「地開了口,從你手裡接受你弟兄的血」
[00:15:40.720 --> 00:15:46.200]  「現在,該隱,我揭發了你這個罪」
[00:15:46.200 --> 00:15:49.200]  「我要向你施一個懲罰」
[00:15:49.200 --> 00:15:51.600]  對該隱的懲罰只有一句說話
[00:15:51.600 --> 00:15:55.600]  就在第四章十二節裡面一句說話
[00:15:55.600 --> 00:15:58.240]  懲罰就是這樣,很簡單
[00:15:58.240 --> 00:16:01.840]  神對該隱說「你是種地的」
[00:16:01.840 --> 00:16:05.560]  「我現在不再讓你種地」
[00:16:05.560 --> 00:16:08.200]  「因為這個地從今以後」
[00:16:08.200 --> 00:16:14.160]  「對你來說,是不會有任何生長的存在可能性」
[00:16:14.160 --> 00:16:15.920]  這是第一個懲罰
[00:16:15.920 --> 00:16:18.160]  第二個懲罰是「從今以後」
[00:16:18.160 --> 00:16:21.840]  「你會流離飄蕩在這個地上」
[00:16:21.840 --> 00:16:22.680]  只是一句說話
[00:16:22.680 --> 00:16:28.880]  這就是神給該隱懲罰的說話
[00:16:28.880 --> 00:16:33.640]  第一,第一句審判的懲罰
[00:16:33.640 --> 00:16:37.320]  「你以後要種地,你就喜歡去種」
[00:16:37.320 --> 00:16:38.600]  「但是你所種的地」
[00:16:38.600 --> 00:16:43.360]  「這個地是不會給你有任何收成的」
[00:16:43.360 --> 00:16:45.120]  「就是沒有用的」
[00:16:45.120 --> 00:16:47.320]  因為該隱是種地的
[00:16:47.320 --> 00:16:49.760]  如果你記得該隱去獻祭的時候
[00:16:49.760 --> 00:16:53.960]  他是用農業去獻祭給神的
[00:16:53.960 --> 00:16:56.880]  所以當該隱懲罰
[00:16:56.880 --> 00:17:02.200]  「這個地再不會為你而有任何產業了」
[00:17:02.200 --> 00:17:04.480]  即是對該隱來說
[00:17:04.480 --> 00:17:06.280]  他的技術
[00:17:06.280 --> 00:17:08.680]  他農業的技術
[00:17:08.680 --> 00:17:10.960]  他的技術整套
[00:17:10.960 --> 00:17:16.760]  神將他的武功完全毀滅了
[00:17:16.760 --> 00:17:19.760]  沒有了這個技能
[00:17:19.760 --> 00:17:22.600]  社會上沒有地位了
[00:17:22.600 --> 00:17:26.160]  曾經是農業部部長
[00:17:26.160 --> 00:17:29.600]  或是農產發展部的總裁
[00:17:29.600 --> 00:17:31.880]  又有身份、又有名譽、又有地位
[00:17:31.880 --> 00:17:34.440]  因為他懂得種植
[00:17:34.440 --> 00:17:36.800]  從今天開始
[00:17:36.800 --> 00:17:42.280]  所有一切都從他手中消失了
[00:17:42.280 --> 00:17:46.600]  所以耕種對該隱來說是他熟悉的
[00:17:46.600 --> 00:17:48.920]  是他的安樂窩
[00:17:48.920 --> 00:17:51.320]  但是那個懲罰從那天開始
[00:17:51.320 --> 00:17:55.200]  就令該隱失去了自己的安全感
[00:17:55.200 --> 00:17:56.360]  這是第一個懲罰
[00:17:56.360 --> 00:18:00.240]  第二個懲罰更嚴重
[00:18:00.240 --> 00:18:01.400]  從今天開始
[00:18:01.400 --> 00:18:02.760]  你這個人生
[00:18:02.760 --> 00:18:04.800]  你是要去飄離
[00:18:04.800 --> 00:18:06.520]  你是要做一個
