
[00:00:00.000 --> 00:00:01.000]  哈嘍瑞亞
[00:02:53.460 --> 00:02:58.180]  那麼 主耶穌再來的這個預兆
[00:02:58.180 --> 00:03:00.180]  有一個就是
[00:03:00.180 --> 00:03:01.700]  在這段聖經裡面講的說
[00:03:01.700 --> 00:03:04.940]  有假先知的迷惑
[00:03:04.940 --> 00:03:07.780]  假先知假基督會越來越多
[00:03:07.780 --> 00:03:10.980]  請你看看這一個是我從網路上拉下來
[00:03:10.980 --> 00:03:14.420]  請你看看它的主題是什麼
[00:03:14.420 --> 00:03:17.380]  分辨真假基督 怎麼樣
[00:03:17.380 --> 00:03:18.780]  迎接主再來
[00:03:18.780 --> 00:03:20.300]  哎呀 你看這個名稱
[00:03:20.300 --> 00:03:23.580]  跟我今天所講的不是差不多嗎 是不是
[00:03:23.580 --> 00:03:25.180]  但是我請你告訴我
[00:03:25.180 --> 00:03:28.180]  這一張的圖片你仔細看看
[00:03:28.180 --> 00:03:30.540]  有沒有什麼問題
[00:03:30.540 --> 00:03:33.540]  什麼問題
[00:03:33.540 --> 00:03:40.380]  師父先不要說
[00:03:40.380 --> 00:03:42.620]  有沒有什麼問題
[00:03:42.620 --> 00:03:43.420]  都沒問題
[00:03:43.420 --> 00:03:45.060]  請問禁問有沒有問題
[00:03:45.060 --> 00:03:47.100]  主耶穌說我就是道路 真理 生命
[00:03:47.100 --> 00:03:48.780]  有沒有 有沒有問題
[00:03:48.780 --> 00:03:49.700]  我揚聽我的聲音
[00:03:49.700 --> 00:03:50.420]  我也認識他們
[00:03:50.420 --> 00:03:52.380]  他們也跟著我 有沒有問題
[00:03:52.380 --> 00:03:53.900]  都沒有 聖經也沒問題
[00:03:53.900 --> 00:03:55.620]  引經據典也沒問題
[00:03:55.620 --> 00:03:57.940]  標題有沒有問題
[00:03:57.940 --> 00:03:59.700]  標題有沒有問題
[00:03:59.700 --> 00:04:00.540]  也沒有
[00:04:00.540 --> 00:04:03.700]  但是什麼有問題你知道嗎
[00:04:03.700 --> 00:04:04.860]  手上的書
[00:04:04.860 --> 00:04:08.700]  啊 什麼書
[00:04:08.700 --> 00:04:10.100]  手上的書啊
[00:04:10.100 --> 00:04:14.060]  哦 我還沒注意到手上的書
[00:04:14.060 --> 00:04:16.980]  哦 手上的書有問題
[00:04:16.980 --> 00:04:20.420]  書說什麼
[00:04:20.420 --> 00:04:26.620]  畫在
[00:04:26.620 --> 00:04:29.500]  肉身顯現 看到沒有
[00:04:29.500 --> 00:04:33.380]  你一看這個就知道全能神了
[00:04:33.380 --> 00:04:36.340]  又叫東方閃電
[00:04:36.340 --> 00:04:40.380]  這是從中國出現的一個異端
[00:04:40.380 --> 00:04:42.940]  之所以叫東方閃電
[00:04:42.940 --> 00:04:45.660]  他也是用這個馬太夫那邊講的
[00:04:45.660 --> 00:04:49.020]  閃電由東到西
[00:04:49.020 --> 00:04:50.380]  是不是
[00:04:50.380 --> 00:04:54.900]  所以東邊就出來了一個基督
[00:04:54.900 --> 00:04:57.460]  這叫閃電
[00:04:57.460 --> 00:05:00.220]  那基督還是女的
[00:05:00.220 --> 00:05:01.180]  所以東方閃電
[00:05:01.180 --> 00:05:02.740]  他說的基督已經降臨了
[00:05:02.740 --> 00:05:05.780]  就是女基督
[00:05:05.780 --> 00:05:07.740]  那你說這種道 這種
[00:05:07.740 --> 00:05:12.140]  你看看這個圖片裡面
[00:05:12.140 --> 00:05:14.740]  以後你只要看到這樣子的圖片
[00:05:14.740 --> 00:05:19.220]  你大概知道就是全能神的
[00:05:19.220 --> 00:05:23.740]  但是你如果去查有關主耶穌再來 末世
[00:05:23.740 --> 00:05:26.780]  主再來這一類的信徐
[00:05:26.780 --> 00:05:28.100]  你上網去看
[00:05:28.100 --> 00:05:29.580]  幾乎一半以上
[00:05:29.580 --> 00:05:36.140]  通通都是全能神教會
[00:05:36.140 --> 00:05:37.380]  自己是假的
[00:05:37.380 --> 00:05:39.340]  還告訴你說要分辨真假
[00:05:39.340 --> 00:05:40.700]  看到沒有
[00:05:40.700 --> 00:05:45.460]  真是開玩笑
[00:05:45.460 --> 00:05:48.860]  他們非常非常的積極
[00:05:48.860 --> 00:05:51.060]  小心你的FB
[00:05:51.060 --> 00:05:56.060]  FB上面很多要加你做朋友的
[00:05:56.060 --> 00:05:59.020]  八九不離十是東方閃電
[00:05:59.020 --> 00:06:01.940]  是全能神
[00:06:01.940 --> 00:06:03.380]  前提是什麼
[00:06:03.380 --> 00:06:06.260]  主耶穌再來的之前
[00:06:06.260 --> 00:06:09.060]  這種的情況會越來越多
[00:06:09.060 --> 00:06:11.340]  越來越多
[00:06:11.340 --> 00:06:12.260]  像東方閃電
[00:06:12.260 --> 00:06:14.020]  像這個全能神的這種情況
[00:06:14.020 --> 00:06:16.300]  還算是比較明顯的
[00:06:16.300 --> 00:06:17.700]  有一些
[00:06:17.700 --> 00:06:20.260]  連現在的一些教會
[00:06:20.260 --> 00:06:23.500]  也把它當作是先知
[00:06:23.500 --> 00:06:25.660]  我不要講名字
[00:06:25.660 --> 00:06:26.980]  舉例來講
[00:06:26.980 --> 00:06:32.060]  有一個是說是印度的一個先知
[00:06:32.060 --> 00:06:33.780]  在臺灣的教會
[00:06:33.780 --> 00:06:40.100]  他有相當大的知名度
[00:06:40.100 --> 00:06:41.900]  這個先知就講說
[00:06:41.900 --> 00:06:44.740]  他說在公元二零一七年
[00:06:44.740 --> 00:06:48.540]  到公元二零六七年
[00:06:48.540 --> 00:06:49.660]  這個之間
[00:06:49.660 --> 00:06:51.860]  耶穌會再來
[00:06:51.860 --> 00:06:52.820]  請告訴我
[00:06:52.820 --> 00:06:55.420]  他這樣說對不對
[00:06:55.420 --> 00:06:59.140]  為什麼不對
[00:06:59.140 --> 00:07:01.940]  沒有人知道
[00:07:01.940 --> 00:07:03.940]  他說他知道
[00:07:03.940 --> 00:07:10.100]  他說神跟他這樣說
[00:07:10.100 --> 00:07:11.980]  但是還是有人會相信他
[00:07:11.980 --> 00:07:13.940]  你知不知道
[00:07:13.940 --> 00:07:15.100]  所以你看見
[00:07:15.100 --> 00:07:18.900]  今天真的是末世的光景
[00:07:18.900 --> 00:07:23.140]  這種迷惑人的先知會越來越多
[00:07:23.140 --> 00:07:26.180]  所以你不要以為那些常常
[00:07:26.180 --> 00:07:27.260]  我對不起
[00:07:27.260 --> 00:07:28.460]  我們這個常常有時候
[00:07:28.460 --> 00:07:30.900]  不是偏這邊就偏那邊對不對
[00:07:30.900 --> 00:07:33.220]  這個有的人就是從來信了主
[00:07:33.220 --> 00:07:35.220]  也沒有聽到神的聲音
[00:07:35.220 --> 00:07:37.540]  也不知道神可以跟他說話
[00:07:37.540 --> 00:07:39.180]  從來沒有這種經驗
[00:07:39.180 --> 00:07:40.860]  但是另外一個極端是什麼
[00:07:40.860 --> 00:07:44.180]  他常常都說神跟他說話
[00:07:44.180 --> 00:07:45.860]  有沒有
[00:07:45.860 --> 00:07:47.300]  而且常常神跟他說話
[00:07:47.300 --> 00:07:48.740]  都不是從聖經說
[00:07:48.740 --> 00:07:50.460]  都從哪裡說
[00:07:50.460 --> 00:07:53.100]  只有他知道怎麼說
[00:07:53.100 --> 00:07:54.660]  神跟我說神跟我說
[00:07:54.660 --> 00:07:55.980]  有沒有
[00:07:55.980 --> 00:08:00.100]  現在在這個華人教會界
[00:08:00.100 --> 00:08:02.380]  現在也開始有一些這種
[00:08:02.380 --> 00:08:04.260]  特別是這種聚會
[00:08:04.260 --> 00:08:07.500]  常常這些先知說他是先知
[00:08:07.500 --> 00:08:09.460]  他說他常常聽到神跟他這樣說
[00:08:09.460 --> 00:08:10.940]  神跟他這樣說
[00:08:10.940 --> 00:08:14.260]  現在留住沒
[00:08:14.260 --> 00:08:16.980]  這個受到美國0N的影響
[00:08:16.980 --> 00:08:19.620]  很多的先知根本就是假先知
[00:08:19.620 --> 00:08:23.620]  我可以這樣說
[00:08:23.620 --> 00:08:25.580]  或者是說
[00:08:25.580 --> 00:08:29.820]  他竟然很大膽的會常常宣告
[00:08:29.820 --> 00:08:31.780]  上帝跟他這樣說
[00:08:31.780 --> 00:08:33.460]  聖經上講得很清楚
[00:08:33.460 --> 00:08:41.540]  如果先知所說的預言不成就怎麼辦
[00:08:41.540 --> 00:08:47.380]  把他殺了
[00:08:47.380 --> 00:08:50.620]  如果先知所說的預言不成就
[00:08:50.620 --> 00:08:53.020]  這是假先知
[00:08:53.020 --> 00:08:56.980]  所以不要隨便說
[00:08:56.980 --> 00:09:00.660]  不要隨便的說這是上帝跟你說的
[00:09:00.660 --> 00:09:03.940]  那我剛講這個當中是一個平衡
[00:09:03.940 --> 00:09:07.220]  有的人從來不認為上帝可以跟他說話
[00:09:07.220 --> 00:09:08.820]  基督徒信了那麼多年了
[00:09:08.820 --> 00:09:09.820]  40年了
[00:09:09.820 --> 00:09:11.380]  從來沒有聽過神跟你說話
[00:09:11.380 --> 00:09:13.620]  這也是很奇怪的事情是嗎
[00:09:13.620 --> 00:09:15.180]  神可以跟我們說話
[00:09:15.180 --> 00:09:16.340]  神透過他的話
[00:09:16.340 --> 00:09:17.660]  聖經跟我們說話
[00:09:17.660 --> 00:09:20.060]  神透過牧師講道可以跟你說話
[00:09:20.060 --> 00:09:21.660]  神甚至透過詩歌
[00:09:21.660 --> 00:09:23.100]  一些歌詞跟你說話
[00:09:23.100 --> 00:09:25.500]  甚至神可以透過一個驢跟你說話
[00:09:25.500 --> 00:09:29.620]  你知道嗎
[00:09:29.620 --> 00:09:32.180]  神可以跟我們說話的
[00:09:32.180 --> 00:09:33.660]  跟你旁邊說
[00:09:33.660 --> 00:09:40.580]  你要專心聽神跟你說話
[00:09:40.580 --> 00:09:43.700]  另外在這段經文裡面告訴我們說
[00:09:43.700 --> 00:09:47.940]  你可以看見整個都是在講
[00:09:47.940 --> 00:09:50.460]  他說那時的人要把你們現在患難你
[00:09:50.460 --> 00:09:51.740]  也要殺害你們
[00:09:51.740 --> 00:09:54.420]  你們又要為我的民被萬民恨惡
[00:09:54.420 --> 00:09:55.940]  那時必有許多人點到
[00:09:55.940 --> 00:09:58.100]  也要彼此陷害彼此恨惡
[00:09:58.100 --> 00:09:58.660]  看到沒有
[00:09:58.660 --> 00:10:00.700]  這些都在講這個逼迫
[00:10:00.700 --> 00:10:02.260]  講這個為基督的緣故
[00:10:02.260 --> 00:10:03.420]  為主的民的緣故
[00:10:03.420 --> 00:10:05.900]  我們會受逼迫
[00:10:05.900 --> 00:10:06.460]  永子妹
[00:10:06.460 --> 00:10:08.420]  你信耶穌到現在有沒有受過逼迫
[00:10:08.420 --> 00:10:09.460]  有受過逼迫的人
[00:10:09.460 --> 00:10:10.060]  有嗎
[00:10:10.060 --> 00:10:12.460]  有沒有
[00:10:12.460 --> 00:10:13.460]  只有幾個
[00:10:13.460 --> 00:10:14.900]  你信耶穌到現在
[00:10:14.900 --> 00:10:16.100]  你從來沒受過逼迫
[00:10:16.100 --> 00:10:18.020]  請舉手
[00:10:18.020 --> 00:10:18.900]  也只有幾個
[00:10:18.900 --> 00:10:22.860]  那你們其他人是什麼
[00:10:22.860 --> 00:10:26.860]  我忍耐你們要到幾時呢
[00:10:26.860 --> 00:10:28.020]  我唱歌你們不跳舞
[00:10:28.020 --> 00:10:32.180]  我吹笛你們不
[00:10:32.180 --> 00:10:34.340]  永子妹
[00:10:34.340 --> 00:10:34.700]  真的
[00:10:34.700 --> 00:10:35.100]  Serious
[00:10:35.100 --> 00:10:36.420]  我再問一次好不好
[00:10:36.420 --> 00:10:39.260]  你信耶穌到現在
[00:10:39.260 --> 00:10:41.500]  你從來沒有受過逼迫的
[00:10:41.500 --> 00:10:45.340]  請舉手
[00:10:45.340 --> 00:10:46.340]  OK
[00:10:46.340 --> 00:10:50.980]  好 謝謝
[00:10:50.980 --> 00:10:54.300]  我不知道你應該感恩呢
[00:10:54.300 --> 00:10:59.820]  還是你應該反省
[00:10:59.820 --> 00:11:01.740]  你剛剛是舉手沒有
[00:11:01.740 --> 00:11:02.540]  你舉手
[00:11:02.540 --> 00:11:03.700]  OK
[00:11:03.700 --> 00:11:05.660]  那你有資格講要反省
[00:11:05.660 --> 00:11:09.660]  OK
[00:11:09.660 --> 00:11:11.260]  提撥太后書第三章十二節
[00:11:11.260 --> 00:11:12.060]  我們起來念好不好
[00:11:12.060 --> 00:11:13.820]  來 預備 請
[00:11:13.820 --> 00:11:15.140]  不但如此
[00:11:15.140 --> 00:11:17.860]  凡立志在基督耶穌裡
[00:11:17.860 --> 00:11:23.220]  盡前度日的也都要受逼迫
[00:11:23.220 --> 00:11:25.260]  換句話說
[00:11:25.260 --> 00:11:35.900]  你可能不受逼迫的原因是什麼
[00:11:35.900 --> 00:11:39.700]  好 等一下我會再仔細的講
[00:11:39.700 --> 00:11:43.740]  根據敞開的門的統計
[00:11:43.740 --> 00:11:45.340]  全世界二零二五年的統計
[00:11:45.340 --> 00:11:51.180]  全世界有三點八億的基督徒
[00:11:51.180 --> 00:11:52.580]  受到逼迫
[00:11:52.580 --> 00:11:56.380]  為信仰受到逼迫
[00:11:56.380 --> 00:12:01.380]  那麼其中有四千四百七十六個
[00:12:01.380 --> 00:12:03.140]  有沒有
[00:12:03.140 --> 00:12:05.260]  他們是為主的緣故
[00:12:05.260 --> 00:12:09.900]  為了信仰的緣故被殺害
[00:12:09.900 --> 00:12:15.380]  那麼有兩萬八千三百六十八個基督徒
[00:12:15.380 --> 00:12:20.660]  他們被這些人
[00:12:20.660 --> 00:12:27.900]  他的家被搶或者被燒被襲擊
[00:12:27.900 --> 00:12:32.140]  那麼這些事情發生在全世界很多的國家
[00:12:32.140 --> 00:12:36.700]  第一是北韓聽過嗎
[00:12:36.700 --> 00:12:38.900]  北韓是全世界逼迫基督徒
[00:12:38.900 --> 00:12:42.220]  最厲害的地方
[00:12:42.220 --> 00:12:46.300]  那麼 前途子妹
[00:12:46.300 --> 00:12:48.740]  接下來你可以看見這一堆的名單
[00:12:48.740 --> 00:12:52.420]  大部分都是在伊斯蘭教
[00:12:52.420 --> 00:12:55.500]  也就是我們中文講回教的這些地區
[00:12:55.500 --> 00:12:57.100]  還有呢
[00:12:57.100 --> 00:13:03.500]  還有在一些這種集權的政治的底下
[00:13:03.500 --> 00:13:04.700]  是不是
[00:13:04.700 --> 00:13:09.260]  那麼也有在這種像印度教的地方
[00:13:09.260 --> 00:13:13.140]  就是這些有其他宗教信仰的地方受到逼迫
[00:13:13.140 --> 00:13:14.940]  好 那前途子妹
[00:13:14.940 --> 00:13:18.180]  這些受逼迫的基督徒舉例來講
[00:13:18.180 --> 00:13:27.220]  在非洲有一個國家叫做奈及利
[00:13:27.220 --> 00:13:29.620]  聽過吧
[00:13:29.620 --> 00:13:34.100]  這個國家的基督徒就是全世界
[00:13:34.100 --> 00:13:37.020]  因為信仰被殺的基督徒
[00:13:37.020 --> 00:13:43.500]  有82%是發生在這個國家
[00:13:43.500 --> 00:13:45.100]  在過去的二十年裡面
[00:13:45.100 --> 00:13:46.740]  你可以想像一下
[00:13:46.740 --> 00:13:52.460]  有超過十萬名的基督徒在奈及利被謀殺
[00:13:52.460 --> 00:13:57.740]  三百五十萬的基督徒的土地被搶奪
[00:13:57.740 --> 00:14:02.140]  而他們的政府什麼也沒做
[00:14:02.140 --> 00:14:03.820]  前途子妹
[00:14:03.820 --> 00:14:09.260]  這種的情形會發生在美國嗎
[00:14:09.260 --> 00:14:14.380]  會不會
[00:14:14.380 --> 00:14:18.220]  二零二十年的時候
[00:14:18.220 --> 00:14:23.700]  一個基督徒的電影發行了
[00:14:23.700 --> 00:14:30.620]  這個電影叫做《Disciple in the Moonlight》
[00:14:30.620 --> 00:14:35.220]  中文把它翻成叫做《月光下的門徒》
[00:14:35.220 --> 00:14:39.900]  這個導演他說他為什麼會拍這個片子
[00:14:39.900 --> 00:14:41.500]  他拍什麼片子呢
[00:14:41.500 --> 00:14:44.300]  他拍這個片子就在形容說
[00:14:44.300 --> 00:14:46.460]  這是發生在美國
[00:14:46.460 --> 00:14:49.300]  他就有七個基督徒
[00:14:49.300 --> 00:14:53.060]  他們為了運送聖經
[00:14:53.060 --> 00:14:55.020]  他們想辦法要怎麼樣把聖經
[00:14:55.020 --> 00:14:59.940]  因為在美國聖經是不被允許
[00:14:59.940 --> 00:15:04.860]  被發現的話是要把你關監牢的
[00:15:04.860 --> 00:15:10.060]  他在形容未來美國的情形
[00:15:10.060 --> 00:15:14.860]  非常像這些在逼迫國家的情形
[00:15:14.860 --> 00:15:18.100]  他說他為什麼會去拍這個片子
[00:15:18.100 --> 00:15:20.180]  他說因為他在視頻的當中
[00:15:20.180 --> 00:15:23.300]  有一次看到一個在創起國家
[00:15:23.300 --> 00:15:25.500]  所謂創起國家就是那種
[00:15:25.500 --> 00:15:29.500]  基督教是被限制或者是不准傳的
[00:15:29.500 --> 00:15:31.260]  在這樣子的國家裡面
[00:15:31.260 --> 00:15:33.500]  他說他看到一個視頻
[00:15:33.500 --> 00:15:36.140]  看到說這些基督徒
[00:15:36.140 --> 00:15:40.420]  偷偷的得到了聖經之後
[00:15:40.420 --> 00:15:44.940]  他們擁抱聖經親吻聖經甚至流淚
[00:15:44.940 --> 00:15:47.340]  他說他看了之後非常的感動
[00:15:47.340 --> 00:15:50.660]  他說當他看了這個時候
[00:15:50.660 --> 00:15:51.860]  他就有一個靈感
[00:15:51.860 --> 00:15:56.100]  他想說美國有一天會發生這種情形嗎
[00:15:56.100 --> 00:15:59.100]  他說在美國這麼安逸的環境裡面
[00:15:59.100 --> 00:16:02.300]  溫水煮青蛙
[00:16:02.300 --> 00:16:05.460]  這樣子的環境會發生這種事情嗎
[00:16:05.460 --> 00:16:10.620]  會不會
[00:16:10.620 --> 00:16:15.100]  在川普上台之前
[00:16:15.100 --> 00:16:17.220]  美國的左派政府
[00:16:17.220 --> 00:16:20.300]  已經一步一步一步到了一個地步
[00:16:20.300 --> 00:16:21.500]  是不是
[00:16:21.500 --> 00:16:23.500]  現在雖然川普上台
[00:16:23.500 --> 00:16:26.740]  把這些東西通通翻過來
[00:16:26.740 --> 00:16:32.060]  可是你能夠想像美國以後
[00:16:32.060 --> 00:16:37.300]  不可能是永遠川普當政是不是
[00:16:37.300 --> 00:16:40.540]  如果左派政府繼續的當政
[00:16:40.540 --> 00:16:42.740]  繼續在美國統治
[00:16:42.740 --> 00:16:47.460]  繼續的執行所謂的人權LGBTQ
[00:16:47.460 --> 00:16:49.500]  而且要在各個學校裡面
[00:16:49.500 --> 00:16:51.780]  在各個的機構裡面
[00:16:51.780 --> 00:16:54.140]  在政府的機構裡面強迫你
[00:16:54.140 --> 00:16:57.340]  用經費補助支持他們所做這一切
[00:16:57.340 --> 00:16:58.900]  你想想看
[00:16:58.900 --> 00:17:01.660]  美國有一天會不會也發生像
[00:17:01.660 --> 00:17:04.660]  這部電影所說的嗎
[00:17:04.660 --> 00:17:09.140]  所以他在這一部片子裡面
[00:17:09.140 --> 00:17:10.940]  就發出了這個問題
[00:17:10.940 --> 00:17:13.900]  當聖經或禁書
[00:17:13.900 --> 00:17:15.820]  當聖經成為禁書
[00:17:15.820 --> 00:17:17.660]  教會被破地下化
[00:17:17.660 --> 00:17:21.580]  你願意冒險做一個基督徒嗎
[00:17:21.580 --> 00:17:24.260]  問一下你旁邊
[00:17:24.260 --> 00:17:30.140]  如果不願意你現在可以離開了
[00:17:30.140 --> 00:17:32.260]  聽懂沒有
[00:17:32.260 --> 00:17:34.620]  我在這邊講一個
[00:17:34.620 --> 00:17:37.460]  也許已經講了很多次了
[00:17:37.460 --> 00:17:40.900]  我不曉得為什麼我們的祖日崇拜
[00:17:40.900 --> 00:17:43.300]  在COVID-19之後
[00:17:43.300 --> 00:17:44.660]  COVID-19前也有這個現象
[00:17:44.660 --> 00:17:47.020]  但是COVID-19之後這個現象更嚴重
[00:17:47.020 --> 00:17:49.420]  你們知道我在講什麼
[00:17:49.420 --> 00:17:52.260]  遲到
[00:17:52.260 --> 00:17:56.780]  請問你兒子婚禮的時候你會不會遲到
[00:17:56.780 --> 00:18:00.620]  請問不要說是川普邀請你
[00:18:00.620 --> 00:18:02.860]  請問你要去參加一個
[00:18:02.860 --> 00:18:04.980]  很重要的一個宴會
[00:18:04.980 --> 00:18:10.540]  你會不會遲到
[00:18:10.540 --> 00:18:16.180]  那為什麼我們來教會遲到
[00:18:16.180 --> 00:18:19.580]  這表明我們覺得教會聚會不重要
[00:18:19.580 --> 00:18:21.500]  是不是
[00:18:21.500 --> 00:18:24.540]  如果你說是因為停車場的問題反映出來
[00:18:24.540 --> 00:18:29.340]  教會來解決這個問題
[00:18:29.340 --> 00:18:31.540]  是不是
[00:18:31.540 --> 00:18:33.700]  從今天開始親愛的女生們
[00:18:33.700 --> 00:18:38.220]  我不是說我們不可能有一些意外事情發生
[00:18:38.220 --> 00:18:39.980]  但是從今天開始
[00:18:39.980 --> 00:18:41.420]  你定義在神的面前說
[00:18:41.420 --> 00:18:44.620]  主啊我要尊你為大
[00:18:44.620 --> 00:18:46.460]  主日聚會的時候
[00:18:46.460 --> 00:18:48.420]  我早早來到你的面前
[00:18:48.420 --> 00:18:51.020]  Amen
[00:18:51.020 --> 00:18:53.100]  Excuse me
[00:18:53.100 --> 00:18:55.500]  當人家看見我們這樣子的時候
[00:18:55.500 --> 00:18:59.060]  人家才會覺得你的神可敬可畏
[00:18:59.060 --> 00:19:02.180]  他看到基督徒對神的態度無所謂
[00:19:02.180 --> 00:19:03.140]  隨隨便便
[00:19:03.140 --> 00:19:06.420]  你教人家信耶穌你傳不出去
[00:19:06.420 --> 00:19:10.300]  是嗎
[00:19:10.300 --> 00:19:13.020]  想想看今天全世界有這麼多的基督徒
[00:19:13.020 --> 00:19:14.660]  面臨到這樣子的逼迫
[00:19:14.660 --> 00:19:16.140]  他們為了主的緣故
[00:19:16.140 --> 00:19:19.060]  甚至犧牲自己的生命
[00:19:19.060 --> 00:19:20.620]  親愛的女生們
[00:19:20.620 --> 00:19:23.660]  犧牲一點睡眠算什麼
[00:19:23.660 --> 00:19:26.140]  提早一點也不是犧牲啊
[00:19:26.140 --> 00:19:27.620]  是不是
[00:19:27.620 --> 00:19:28.900]  我上次講道也講
[00:19:28.900 --> 00:19:33.060]  一個成功的畢生歷史都會早起的
[00:19:33.060 --> 00:19:34.380]  那為什麼我們今天基督徒
[00:19:34.380 --> 00:19:37.700]  都變成是懶懶散散的
[00:19:37.700 --> 00:19:38.540]  是不是
[00:19:38.540 --> 00:19:41.340]  求主幫助我們
[00:19:41.340 --> 00:19:43.620]  所以主耶穌要來了
[00:19:43.620 --> 00:19:45.780]  因為這些現象會越來越多
[00:19:45.780 --> 00:19:46.700]  親愛的同志們
[00:19:46.700 --> 00:19:49.260]  不是因為我們今天在美國這個環境好
[00:19:49.260 --> 00:19:49.980]  你沒看見
[00:19:49.980 --> 00:19:50.540]  不是的
[00:19:50.540 --> 00:19:52.460]  全世界現在全世界
[00:19:52.460 --> 00:19:55.100]  正在發生很多這一類的事情
[00:19:55.100 --> 00:20:04.660]  逼迫基督徒的心情會越來越多
[00:20:04.660 --> 00:20:05.660]  你知道嗎
[00:20:05.660 --> 00:20:07.500]  我剛剛就想到
[00:20:07.500 --> 00:20:13.820]  這個台灣在有一年同婚
[00:20:13.820 --> 00:20:17.820]  同姓同婚要通過立法的時候
[00:20:17.820 --> 00:20:19.820]  那時候台灣的教會組織起來
[00:20:19.820 --> 00:20:23.980]  上凱達大道總統府面前
[00:20:23.980 --> 00:20:24.900]  我聽了
[00:20:24.900 --> 00:20:27.860]  我當時不在台灣
[00:20:27.860 --> 00:20:29.020]  但是我事後回去
[00:20:29.020 --> 00:20:30.820]  聽說我的一些同學們
[00:20:30.820 --> 00:20:32.380]  一些牧師們告訴我說
[00:20:32.380 --> 00:20:34.060]  他說那時候牧師們
[00:20:34.060 --> 00:20:35.060]  很多牧師們
[00:20:35.060 --> 00:20:37.620]  長老會的牧師穿著牧師服
