
[00:00:00.000 --> 00:00:05.160]  我們的講道系列是講到成為合神心意的教會
[00:01:57.720 --> 00:02:00.720]  我們講到找教會
[00:02:00.720 --> 00:02:03.120]  很多人只是找到外面裝潢
[00:02:03.120 --> 00:02:05.120]  很有人氣
[00:02:05.120 --> 00:02:07.720]  好像找餐館一樣
[00:02:07.720 --> 00:02:08.720]  是不是?
[00:02:08.720 --> 00:02:10.720]  餐館外面沒什麼人氣
[00:02:10.720 --> 00:02:11.720]  你不要去
[00:02:11.720 --> 00:02:13.720]  當然是不好吃的
[00:02:13.720 --> 00:02:15.720]  很美麗
[00:02:15.720 --> 00:02:16.720]  很多人
[00:02:16.720 --> 00:02:18.320]  找教會是不是這樣呢?
[00:02:18.320 --> 00:02:19.720]  找教會不是這樣的
[00:02:20.120 --> 00:02:22.720]  教會不只是外面的裝潢
[00:02:22.720 --> 00:02:26.120]  是講到對面之間人與人的關係
[00:02:26.120 --> 00:02:28.520]  人與神的關係
[00:02:28.520 --> 00:02:32.120]  一個人與自己的關係是怎樣的?
[00:02:32.120 --> 00:02:34.720]  我們一會兒會講到三點
[00:02:34.720 --> 00:02:37.720]  講到第一個是我們與神的關係
[00:02:37.720 --> 00:02:40.320]  是一個敬拜侍奉的關係
[00:02:40.320 --> 00:02:42.720]  第二個關係就是我們教會中間
[00:02:42.720 --> 00:02:45.120]  大家彼此之間是肢體的關係
[00:02:45.120 --> 00:02:47.720]  第三個關係就是我們自己
[00:02:47.720 --> 00:02:51.720]  是忠心於神託付我們的責任
[00:02:51.720 --> 00:02:53.720]  我們的恩賜的關係
[00:02:53.720 --> 00:02:56.720]  我在思想的時候
[00:02:56.720 --> 00:03:00.120]  為什麼有些教會神不可以使用呢?
[00:03:00.120 --> 00:03:02.320]  為什麼有些教會存在很久
[00:03:02.320 --> 00:03:06.120]  但是似乎對這個社區沒有什麼影響
[00:03:06.120 --> 00:03:10.520]  在北美洲或者在歐洲裡面
[00:03:10.520 --> 00:03:12.920]  很多教會關了門
[00:03:12.920 --> 00:03:13.920]  沒有什麼影響
[00:03:13.920 --> 00:03:16.720]  如果大家去過旅行
[00:03:16.720 --> 00:03:19.520]  看到很多很漂亮的教堂
[00:03:19.520 --> 00:03:22.120]  成為一個名勝古蹟
[00:03:22.120 --> 00:03:23.320]  很多人去旅遊
[00:03:23.320 --> 00:03:24.320]  去看看
[00:03:24.320 --> 00:03:26.520]  教會的人是怎樣都沒有什麼關係
[00:03:26.520 --> 00:03:28.320]  只是建築物
[00:03:28.320 --> 00:03:32.120]  對社會沒有影響
[00:03:32.120 --> 00:03:36.120]  但是真正復興的教會是與神同工的教會
[00:03:36.120 --> 00:03:39.120]  是能夠影響人的生命
[00:03:39.120 --> 00:03:40.920]  影響社會
[00:03:40.920 --> 00:03:42.720]  我們在教會當中
[00:03:42.720 --> 00:03:43.720]  我們需要知道
[00:03:43.720 --> 00:03:45.720]  我們被其他弟兄姊妹影響
[00:03:46.120 --> 00:03:47.920]  我們與神的關係
[00:03:47.920 --> 00:03:50.720]  我們需要被神影響去改變
[00:03:50.720 --> 00:03:55.520]  然後我們的生命的本質需要有改變
[00:03:55.520 --> 00:03:58.120]  不是生活上的改變
[00:03:58.120 --> 00:04:00.520]  是生命的本質的改變
[00:04:00.520 --> 00:04:05.120]  我就想到為什麼有些教會
[00:04:05.120 --> 00:04:06.720]  神不可以使用呢?
[00:04:06.720 --> 00:04:09.120]  我稍微分析一下
[00:04:09.120 --> 00:04:10.320]  第一類教會
[00:04:10.320 --> 00:04:12.120]  神不使用的教會是什麼教會呢?
[00:04:12.120 --> 00:04:14.120]  很容易記得
[00:04:14.120 --> 00:04:15.720]  是懶的教會
[00:04:16.520 --> 00:04:18.120]  很懶的教會
[00:04:18.120 --> 00:04:20.520]  我們人都有些懶惰性
[00:04:20.520 --> 00:04:23.520]  不過這些教會是很懶惰
[00:04:23.520 --> 00:04:25.520]  因為它什麼都不做
[00:04:25.520 --> 00:04:27.920]  為什麼它什麼都不做呢?
[00:04:27.920 --> 00:04:29.720]  因為很多人來到教會裡面
[00:04:29.720 --> 00:04:32.120]  它不是想著要把東西給出去
[00:04:32.120 --> 00:04:33.920]  它想著要拿東西
[00:04:33.920 --> 00:04:37.720]  是一個消費者的心態
[00:04:37.720 --> 00:04:38.920]  所以要拿東西
[00:04:38.920 --> 00:04:40.320]  是不是?
[00:04:40.320 --> 00:04:41.720]  最常問我們
[00:04:41.720 --> 00:04:44.120]  我們有些口頭禪問到
[00:04:44.120 --> 00:04:46.520]  今天崇拜有什麼得著呢?
[00:04:46.520 --> 00:04:49.720]  有一個人問一個新朋友
[00:04:49.720 --> 00:04:51.920]  今天崇拜有什麼得著呢?
[00:04:51.920 --> 00:04:54.320]  他說最得著就是奉獻的時候
[00:04:54.320 --> 00:04:57.120]  這個信徒為什麼奉獻這麼有趣呢?
[00:04:57.120 --> 00:04:58.520]  他說他全奉獻袋的時候
[00:04:58.520 --> 00:04:59.720]  我沒有扔錢進去
[00:04:59.720 --> 00:05:01.120]  我裡面拿了一些錢出來
[00:05:01.120 --> 00:05:03.920]  很好笑
[00:05:03.920 --> 00:05:06.320]  他順手拿了一些錢出來放在袋子裡
[00:05:06.320 --> 00:05:07.720]  他說得著嘛
[00:05:07.720 --> 00:05:09.120]  你問我搞什麼得著呢?
[00:05:09.120 --> 00:05:10.320]  我今天得著錢
[00:05:11.920 --> 00:05:16.320]  很多人有一個消費者的心態
[00:05:16.320 --> 00:05:19.520]  來參與教會
[00:05:19.520 --> 00:05:22.520]  所以最近奧巴馬演講的時候
[00:05:22.520 --> 00:05:23.320]  大家有沒有聽到?
[00:05:23.320 --> 00:05:24.520]  這個 Union Speech
[00:05:24.520 --> 00:05:27.720]  有一個記者評論他說
[00:05:27.720 --> 00:05:29.720]  奧巴馬沒有 vision(視野)
[00:05:29.720 --> 00:05:32.120]  這句話不是我說的
[00:05:32.120 --> 00:05:32.720]  是記者說的
[00:05:32.720 --> 00:05:33.520]  為什麼呢?
[00:05:33.520 --> 00:05:37.320]  因為他沒有問國民付出什麼
[00:05:37.320 --> 00:05:38.920]  他只是說
[00:05:39.520 --> 00:05:43.320]  如何政府要幫助給多些窮人
[00:05:43.320 --> 00:05:48.120]  如何政府要讓國家的居民更加安居樂業
[00:05:48.120 --> 00:05:49.920]  所以沒有 vision(視野)
[00:05:49.920 --> 00:05:52.920]  有 vision(視野)的一個總統
[00:05:52.920 --> 00:05:54.920]  好像以前甘迺迪問
[00:05:54.920 --> 00:05:58.120]  不要問這個國家幫你做什麼
[00:05:58.120 --> 00:06:00.520]  你要問你要為國家做什麼
[00:06:00.520 --> 00:06:03.720]  究竟在教會當中
[00:06:03.720 --> 00:06:05.520]  如果我們懶的教會就是
[00:06:05.520 --> 00:06:08.120]  永遠都是來拿的
[00:06:08.120 --> 00:06:09.720]  我們為什麼參加這個教會呢?
[00:06:09.720 --> 00:06:11.520]  因為裡面有好的 Children's Program(兒童計劃)
[00:06:11.520 --> 00:06:12.720]  為什麼參加這個教會呢?
[00:06:12.720 --> 00:06:14.520]  因為講道好
[00:06:14.520 --> 00:06:15.720]  牧師又帥
[00:06:15.720 --> 00:06:16.520]  諸如此類
[00:06:16.520 --> 00:06:18.320]  Music team 唱得好聽
[00:06:18.320 --> 00:06:19.520]  全部都是來拿的
[00:06:19.520 --> 00:06:22.920]  從來沒有想過要參與
[00:06:22.920 --> 00:06:26.720]  要自己一分子在裡面努力
[00:06:26.720 --> 00:06:29.120]  這是懶的教會
[00:06:29.120 --> 00:06:30.920]  第二類的教會是什麼教會呢?
[00:06:30.920 --> 00:06:32.320]  是行惡的教會
[00:06:32.320 --> 00:06:33.920]  很奇怪
[00:06:33.920 --> 00:06:35.520]  教會裡面為什麼會行惡呢?
[00:06:37.320 --> 00:06:38.920]  大家要明白
[00:06:38.920 --> 00:06:44.120]  魔鬼引誘我們不是叫我們做惡事
[00:06:44.120 --> 00:06:47.920]  魔鬼引誘我們做善事
[00:06:47.920 --> 00:06:50.720]  魔鬼如何引誘阿夏娃呢?
[00:06:50.720 --> 00:06:53.720]  如果你吃了這個禁果
[00:06:53.720 --> 00:06:55.120]  你就跟神一樣
[00:06:55.120 --> 00:06:56.520]  你明白過了
[00:06:56.520 --> 00:06:58.720]  是善事比神更加好
[00:06:58.720 --> 00:07:00.920]  所謂惡事就是
[00:07:00.920 --> 00:07:04.720]  不聽神的話語去做的事
[00:07:05.320 --> 00:07:08.720]  連趕鬼傳道
[00:07:08.720 --> 00:07:11.120]  看法拉斐森第七章
[00:07:11.120 --> 00:07:14.120]  如果不聽神的話去做
[00:07:14.120 --> 00:07:15.520]  都是惡事
[00:07:15.520 --> 00:07:18.320]  所以耶穌對這些趕鬼傳道的人說
[00:07:18.320 --> 00:07:19.920]  我不認識你
[00:07:19.920 --> 00:07:21.520]  你們這些作惡的人
[00:07:21.520 --> 00:07:23.120]  離開我去吧
[00:07:23.120 --> 00:07:25.920]  作惡的教會是什麼教會呢?
[00:07:25.920 --> 00:07:27.120]  他做很多事情
[00:07:27.120 --> 00:07:29.920]  不過這些事情完全跟神沒有關係
[00:07:29.920 --> 00:07:31.720]  所以教會不需要祈禱
[00:07:31.720 --> 00:07:32.920]  不需要依靠神
[00:07:33.320 --> 00:07:36.120]  我們今年的主題教會是
[00:07:36.120 --> 00:07:39.920]  用祈禱來震撼這個世界
[00:07:39.920 --> 00:07:41.120]  祈禱是什麼呢?
[00:07:41.120 --> 00:07:43.520]  就是做一些事情我們做不到的
[00:07:43.520 --> 00:07:45.520]  祈禱是需要我們依靠神
[00:07:45.520 --> 00:07:46.920]  我們求問神
[00:07:46.920 --> 00:07:49.120]  神指示我做一些事情
[00:07:49.120 --> 00:07:52.520]  現代很多教會很忙很忙
[00:07:52.520 --> 00:07:55.920]  不過它沒有被神使用
[00:07:55.920 --> 00:07:57.920]  它是做自己的事情
[00:07:57.920 --> 00:08:01.720]  第三類的教會是受了污染的教會
[00:08:02.320 --> 00:08:03.520]  受了污染的教會
[00:08:03.520 --> 00:08:04.920]  裡面有罪
[00:08:04.920 --> 00:08:08.120]  跟世界同流合污了
[00:08:08.120 --> 00:08:10.120]  不可以被神使用
[00:08:10.120 --> 00:08:12.320]  我記得有一次有一個
[00:08:12.320 --> 00:08:14.320]  另一個宗派的牧師幫我講
[00:08:14.320 --> 00:08:16.320]  他說我們的宗派要分裂
[00:08:16.320 --> 00:08:17.520]  為什麼呢?
[00:08:17.520 --> 00:08:20.120]  因為中間有一些人贊成
[00:08:20.120 --> 00:08:23.320]  在我們的集會裡面贊成了什麼呢?
[00:08:23.320 --> 00:08:26.920]  就是同性戀在教會裡面合法化
[00:08:26.920 --> 00:08:30.720]  然後要請一些同性戀的牧師傳道過來
[00:08:31.320 --> 00:08:33.720]  所以我們教會需要分裂
[00:08:33.720 --> 00:08:34.720]  要分開
[00:08:34.720 --> 00:08:36.320]  因為我們認同不了
[00:08:36.320 --> 00:08:38.320]  反正我們看到教會
[00:08:38.320 --> 00:08:41.320]  當跟世界同流合污的時候
[00:08:41.320 --> 00:08:42.720]  污染了的時候
[00:08:42.720 --> 00:08:44.720]  神不可以使用
[00:08:44.720 --> 00:08:47.120]  如果你喝一杯牛奶
[00:08:47.120 --> 00:08:50.320]  突然間有些蒼蠅飛過來掉了
[00:08:50.320 --> 00:08:52.920]  你拿出來扔掉再喝
[00:08:52.920 --> 00:08:53.720]  會不會呢?
[00:08:53.720 --> 00:08:54.920]  不會的
[00:08:54.920 --> 00:08:56.520]  你不能用它
[00:08:56.520 --> 00:08:57.720]  你不可以用它
[00:08:57.720 --> 00:08:59.320]  你只可以倒掉它
[00:08:59.920 --> 00:09:02.920]  同樣地當教會受了污染的時候
[00:09:02.920 --> 00:09:05.120]  跟世界同流合污的時候
[00:09:05.120 --> 00:09:07.520]  神不可以使用這個教會
[00:09:07.520 --> 00:09:09.520]  好像別加摩教會裡面
[00:09:09.520 --> 00:09:11.520]  啟示錄的別加摩教會
[00:09:11.520 --> 00:09:14.320]  講到裡面有撒旦的座位
[00:09:14.320 --> 00:09:16.920]  他們聽了巴蘭先知
[00:09:16.920 --> 00:09:18.720]  巴蘭先知知不知道是誰?
[00:09:18.720 --> 00:09:20.920]  如果大家看文素記
[00:09:20.920 --> 00:09:21.920]  看巴蘭先知
[00:09:21.920 --> 00:09:26.520]  巴蘭先知的敵人是用來請巴蘭先知咒
[00:09:26.520 --> 00:09:28.320]  來咒以色列人的
[00:09:28.720 --> 00:09:31.120]  誰知道他發咒的時候變成了祝福
[00:09:31.120 --> 00:09:34.120]  但是後來巴蘭先知想了一個絕招
[00:09:34.120 --> 00:09:36.320]  其實這個是假先知
[00:09:36.320 --> 00:09:40.320]  教以色列人行奸淫
[00:09:40.320 --> 00:09:43.120]  整個以色列人都散了
[00:09:43.120 --> 00:09:47.320]  我們看到今天教會當中
[00:09:47.320 --> 00:09:50.120]  我們很容易的罪是什麼呢?
[00:09:50.120 --> 00:09:53.320]  在身體上的不勝劫
[00:09:53.320 --> 00:09:55.120]  神不可以使用我們
[00:09:55.120 --> 00:09:56.520]  所以求主幫助我們
[00:09:56.520 --> 00:10:00.120]  我們心靈當中有很多我們的教會
[00:10:00.120 --> 00:10:03.320]  其實我們面對世界很多的影響
[00:10:03.320 --> 00:10:05.120]  世界不斷想影響我們
[00:10:05.120 --> 00:10:07.520]  我們有沒有影響到世界呢?
[00:10:07.520 --> 00:10:11.320]  一些不好的影響很容易侵入教會當中
[00:10:11.320 --> 00:10:14.320]  現今的教會的離婚率
[00:10:14.320 --> 00:10:15.920]  跟外面一樣
[00:10:15.920 --> 00:10:18.520]  如果大家去看這些文章
[00:10:18.520 --> 00:10:19.920]  你們上Google看看
[00:10:19.920 --> 00:10:21.920]  我們知道
[00:10:22.320 --> 00:10:27.720]  現在的教會跟這個世界同流合污了
[00:10:27.720 --> 00:10:29.920]  所以教會不可以被神使用
[00:10:29.920 --> 00:10:33.920]  今天我們要成為一個合神心意的教會
[00:10:33.920 --> 00:10:37.120]  是一個被神使用的教會
[00:10:37.120 --> 00:10:38.320]  我們要祈禱
[00:10:38.320 --> 00:10:39.120]  我們要祈禱
[00:10:39.120 --> 00:10:42.320]  你和我都是教會的一份子
[00:10:42.320 --> 00:10:44.120]  是不是?
[00:10:44.120 --> 00:10:46.120]  我們是教會的一份子
[00:10:46.120 --> 00:10:48.720]  我們求神使用我們個人的生命
[00:10:48.720 --> 00:10:51.320]  使用教會的整體生命
[00:10:51.720 --> 00:10:53.920]  來將福音傳開
[00:10:53.920 --> 00:10:58.520]  說到「侍奉」這個詞
[00:10:58.520 --> 00:11:00.320]  或者「工作」這個詞
[00:11:00.320 --> 00:11:03.520]  我們很多時候在基督教的圈子裡面
[00:11:03.520 --> 00:11:05.920]  工作等於侍奉
[00:11:05.920 --> 00:11:06.720]  是不是?
[00:11:06.720 --> 00:11:08.520]  特別是當牧師打電話給你
[00:11:08.520 --> 00:11:10.320]  可不可以參加什麼侍奉
[00:11:10.320 --> 00:11:11.120]  又糟糕了
[00:11:11.120 --> 00:11:12.720]  又聽到牧師打電話給我
[00:11:12.720 --> 00:11:14.120]  當然叫我做什麼
[00:11:14.120 --> 00:11:18.920]  我們很容易等同了工作和侍奉是相等的
[00:11:19.320 --> 00:11:26.320]  其實侍奉是比工作更加重要
[00:11:26.320 --> 00:11:27.920]  侍奉是什麼呢?
[00:11:27.920 --> 00:11:29.520]  是一個心態
[00:11:29.520 --> 00:11:31.520]  侍奉是一個心態
[00:11:31.520 --> 00:11:33.520]  就是去到神的面前
[00:11:33.520 --> 00:11:37.320]  願意很甘心樂意去服侍祂
[00:11:37.320 --> 00:11:40.920]  甘心樂意地去服侍祂
[00:11:40.920 --> 00:11:43.920]  好像去到酒樓那樣
[00:11:43.920 --> 00:11:45.720]  有一個人去服侍你
[00:11:45.720 --> 00:11:47.720]  我前幾年回香港
[00:11:47.720 --> 00:11:49.120]  在一個婚宴那裡
[00:11:49.720 --> 00:11:52.520]  我發現現在香港的婚宴和美國的婚宴
[00:11:52.520 --> 00:11:54.520]  最大的差別就是
[00:11:54.520 --> 00:11:56.320]  每一桌子有一個侍奉
[00:11:56.320 --> 00:12:00.320]  每一桌子有一個人專門服侍你
[00:12:00.320 --> 00:12:02.520]  真的是差很遠的
[00:12:02.520 --> 00:12:05.120]  我們在美國去喝酒的時候
[00:12:05.120 --> 00:12:07.720]  一個侍奉做幾十人的
[00:12:07.720 --> 00:12:09.320]  他沒有空理你
[00:12:09.320 --> 00:12:10.520]  但是很不一樣
[00:12:10.520 --> 00:12:13.520]  他在旁邊等著去服侍你
[00:12:13.520 --> 00:12:14.520]  等著
[00:12:14.520 --> 00:12:15.720]  所以叫做「侍奉」
[00:12:15.720 --> 00:12:17.320]  等著
[00:12:17.320 --> 00:12:19.120]  侍奉就是這個意思
[00:12:19.320 --> 00:12:21.120]  侍奉我們等著什麼呢?
[00:12:21.120 --> 00:12:23.120]  等著去服侍神
[00:12:23.120 --> 00:12:25.320]  所以今天跟大家講第一點是講什麼呢?
[00:12:25.320 --> 00:12:29.720]  是蒙主月立獻祭的侍奉
[00:12:29.720 --> 00:12:35.120]  蒙主月立獻祭的侍奉
[00:12:35.120 --> 00:12:39.720]  這是向父神的關係
[00:12:39.720 --> 00:12:46.920]  我們一起讀羅馬書第十二章一至三時
[00:12:46.920 --> 00:12:49.520]  我想大家一起開口讀
[00:12:49.520 --> 00:12:50.320]  有兩個原因
[00:12:50.320 --> 00:12:52.320]  第一是讓牧師休息一下
[00:12:52.320 --> 00:12:57.120]  第二是你要參與讀神的話語
[00:12:57.120 --> 00:12:59.120]  我們用心讀好不好?
[00:12:59.120 --> 00:13:00.320]  每個人都開口讀
[00:13:00.320 --> 00:13:00.920]  預備
[00:13:00.920 --> 00:13:02.320]  一、二、三
[00:13:02.320 --> 00:13:07.920]  這是羅馬書第十二章一至三節
[00:13:07.920 --> 00:13:16.120]  所以第一講到將身體獻上當作活祭
[00:13:16.520 --> 00:13:17.720]  一個祭物
[00:13:17.720 --> 00:13:22.520]  我們知道以色列人以前去敬拜神
[00:13:22.520 --> 00:13:24.120]  一定要帶一個祭物
[00:13:24.120 --> 00:13:27.520]  來到聖殿敬拜
[00:13:27.520 --> 00:13:29.720]  重點不是聽道
[00:13:29.720 --> 00:13:31.520]  大家知不知道
[00:13:31.520 --> 00:13:35.320]  我們今天來到教會當中的重點不是聽道
[00:13:35.320 --> 00:13:38.120]  我們的重點是獻祭
[00:13:38.120 --> 00:13:40.520]  將自己獻給神
[00:13:40.520 --> 00:13:42.920]  是能夠蒙主月立
[00:13:43.720 --> 00:13:46.920]  主宗意的東西我們要獻給神
[00:13:46.920 --> 00:13:49.520]  主宗意我們將身體獻上
[00:13:49.520 --> 00:13:51.920]  當作活祭是聖潔的
[00:13:51.920 --> 00:13:53.920]  我們為何要獻祭呢?
[00:13:53.920 --> 00:13:57.120]  獻祭是一個愛的回應
[00:13:57.120 --> 00:14:01.320]  我們獻給神是一個愛的回應
[00:14:01.320 --> 00:14:02.920]  所以弟兄們
[00:14:02.920 --> 00:14:08.120]  我以神的愛、慈悲來勸你們
[00:14:08.120 --> 00:14:10.920]  為何我們要獻給神呢?
[00:14:10.920 --> 00:14:13.520]  因為神先愛我們
[00:14:14.120 --> 00:14:16.120]  愛是需要一種回應的
[00:14:16.120 --> 00:14:17.720]  愛不是單方面的
[00:14:17.720 --> 00:14:19.520]  愛永遠是雙方面的
[00:14:19.520 --> 00:14:22.120]  所以聖父、聖子、聖靈
[00:14:22.120 --> 00:14:23.920]  他們三位一體的真神
[00:14:23.920 --> 00:14:27.320]  三位中間是有愛的存在
[00:14:27.320 --> 00:14:29.320]  愛的存在
[00:14:29.320 --> 00:14:33.120]  愛是一個奉獻的意思
[00:14:33.120 --> 00:14:35.520]  今天神要我們向祂回應
[00:14:35.520 --> 00:14:40.520]  先將自己的生命獻上
[00:14:40.520 --> 00:14:43.320]  這是理所當然
[00:14:43.720 --> 00:14:45.920]  所以有些人覺得奉獻很偉大
[00:14:45.920 --> 00:14:48.120]  有沒有人覺得奉獻很偉大?
[00:14:48.120 --> 00:14:51.920]  我記得當我年輕的時候
[00:14:51.920 --> 00:14:54.120]  我們教會有夏令會
[00:14:54.120 --> 00:14:57.720]  夏令會最後一晚有獻心會
[00:14:57.720 --> 00:15:00.520]  有沒有參加過這些會?
[00:15:00.520 --> 00:15:02.920]  然後牧師就宣佈了
[00:15:02.920 --> 00:15:05.520]  誰都願意生命一生奉獻給主
[00:15:05.520 --> 00:15:06.320]  就走出來
[00:15:06.320 --> 00:15:09.920]  誰都願意將來做傳道人
[00:15:09.920 --> 00:15:10.920]  就走出來
[00:15:10.920 --> 00:15:13.120]  我記得有一個弟兄走出來
[00:15:14.120 --> 00:15:15.720]  全場覺得他很偉大
[00:15:15.720 --> 00:15:19.120]  他這樣都奉獻?
[00:15:19.120 --> 00:15:21.520]  他本來是在哈佛大學讀書的
[00:15:21.520 --> 00:15:22.920]  這是我作出來的
[00:15:22.920 --> 00:15:24.720]  讀書很厲害
[00:15:24.720 --> 00:15:26.720]  為什麼要奉獻呢?
[00:15:26.720 --> 00:15:29.320]  然後那些父母還覺得偉大
[00:15:29.320 --> 00:15:31.320]  我兒子現在奉獻了
[00:15:31.320 --> 00:15:33.320]  覺得很偉大
[00:15:33.320 --> 00:15:36.520]  我不知道你奉獻的時候是否覺得很偉大
[00:15:36.520 --> 00:15:40.120]  你今天的金錢奉獻是否覺得自己很偉大?
[00:15:40.120 --> 00:15:41.520]  不是
[00:15:41.520 --> 00:15:43.920]  是理所當然的
[00:15:43.920 --> 00:15:46.320]  我們的奉獻不是偉大
[00:15:46.320 --> 00:15:47.520]  不是表示我們的偉大
[00:15:47.520 --> 00:15:49.720]  是我們應該這樣做
[00:15:49.720 --> 00:15:51.520]  因為是一個愛的回應
[00:15:51.520 --> 00:15:53.520]  一個愛的回應
[00:15:53.520 --> 00:15:55.320]  其實說到婚姻
[00:15:55.320 --> 00:15:56.520]  是一個奉獻
[00:15:56.520 --> 00:15:58.720]  當你結婚的時候
[00:15:58.720 --> 00:16:00.320]  你奉獻給你太太
[00:16:00.320 --> 00:16:01.920]  你太太奉獻給你
[00:16:01.920 --> 00:16:04.320]  她不是這樣給你錢用
[00:16:04.320 --> 00:16:06.720]  如果你的丈夫說給你錢用
[00:16:06.720 --> 00:16:08.320]  這不是奉獻
[00:16:08.920 --> 00:16:12.120]  他的生命與你的生命一起
[00:16:12.120 --> 00:16:13.520]  這就是奉獻
[00:16:13.520 --> 00:16:15.720]  你將自己給了對方
[00:16:15.720 --> 00:16:19.720]  我們今天信耶穌是將自己完完全全給神
[00:16:19.720 --> 00:16:21.720]  這是一個愛的回應
[00:16:21.720 --> 00:16:23.520]  是一個愛的回應
[00:16:23.520 --> 00:16:26.520]  特別是說到身體獻上
[00:16:26.520 --> 00:16:29.520]  本來說身體獻上不是一個抽象
[00:16:29.520 --> 00:16:32.120]  有些人覺得奉獻是很抽象式
[00:16:32.120 --> 00:16:33.520]  我很支持你
[00:16:33.520 --> 00:16:35.320]  我的靈魂去了
[00:16:35.320 --> 00:16:36.720]  你自己平平安安去了
[00:16:36.720 --> 00:16:37.720]  不是這個意思
[00:16:38.520 --> 00:16:40.520]  奉獻是很實際的
[00:16:40.520 --> 00:16:42.720]  因為在我們生命當中
[00:16:42.720 --> 00:16:44.120]  所有的事
[00:16:44.120 --> 00:16:47.920]  都是經過我們的身體表達出來的
[00:16:47.920 --> 00:16:51.320]  雖然這個身體是暫時的
[00:16:51.320 --> 00:16:54.320]  但是透過這個身體
[00:16:54.320 --> 00:16:55.520]  我們的思維
[00:16:55.520 --> 00:16:58.320]  我們幾點鐘起床
[00:16:58.320 --> 00:16:59.520]  我們吃了什麼
[00:16:59.520 --> 00:17:01.720]  這些完全是跟身體有關
[00:17:01.720 --> 00:17:06.320]  就是說我們在身體上所有的活動
[00:17:06.320 --> 00:17:08.120]  所有的活動
[00:17:08.520 --> 00:17:10.320]  都要獻給神
[00:17:10.320 --> 00:17:11.920]  可以獻給神
[00:17:11.920 --> 00:17:16.320]  牧師你這麼說真的很厲害
[00:17:16.320 --> 00:17:19.120]  真的很厲害
[00:17:19.120 --> 00:17:21.120]  每時每刻
[00:17:21.120 --> 00:17:23.720]  二十四小時一天
[00:17:23.720 --> 00:17:26.320]  每一刻都奉獻給神
[00:17:26.320 --> 00:17:32.120]  我用婚姻的例子來說
[00:17:32.120 --> 00:17:35.120]  你不可以說
[00:17:35.120 --> 00:17:38.320]  今天我做你太太
[00:17:39.320 --> 00:17:41.320]  明天我不是了
[00:17:41.320 --> 00:17:43.320]  留給自己
[00:17:43.320 --> 00:17:45.320]  或者我找我男朋友
[00:17:45.320 --> 00:17:46.320]  不可以的
[00:17:46.320 --> 00:17:50.320]  你是完全的奉獻給神
