
[00:00:00.000 --> 00:00:02.000]  在這裏我們再一次同心祈禱
[00:01:24.000 --> 00:01:31.000]  我們今天繼續思想馬拉基書的經文
[00:01:31.000 --> 00:01:33.000]  思想到聖經提醒我們
[00:01:33.000 --> 00:01:36.000]  如何轉向耶和華
[00:01:36.000 --> 00:01:38.000]  當我想到轉向的時候
[00:01:38.000 --> 00:01:40.000]  我就很快想起
[00:01:40.000 --> 00:01:42.000]  聖經裏面在新約的時候
[00:01:42.000 --> 00:01:45.000]  主耶穌常常來呼籲人
[00:01:45.000 --> 00:01:48.000]  來到我這裏來
[00:01:48.000 --> 00:01:51.000]  口渴的人可以到我這裏來
[00:01:51.000 --> 00:01:55.000]  我就可以叫你們得到飽足
[00:01:55.000 --> 00:01:58.000]  主常常都呼籲人到祂那裏
[00:01:58.000 --> 00:02:01.000]  以致他們可以得到飽足
[00:02:01.000 --> 00:02:05.000]  去到聖經的最後啟示錄的時候
[00:02:05.000 --> 00:02:08.000]  上帝建立新天新地
[00:02:08.000 --> 00:02:11.000]  然後祂再一次清楚地告訴我們
[00:02:11.000 --> 00:02:14.000]  祂說我要將生命泉的水
[00:02:14.000 --> 00:02:18.000]  白白賜給那些口渴的人渴
[00:02:18.000 --> 00:02:22.000]  只要你願意承認你口渴
[00:02:22.000 --> 00:02:26.000]  你又願意將其他的追求放下
[00:02:26.000 --> 00:02:29.000]  不會以其他的追求代替主
[00:02:29.000 --> 00:02:32.000]  你去到主的前面
[00:02:32.000 --> 00:02:33.000]  聖經就說
[00:02:33.000 --> 00:02:36.000]  神要白白地將祂的泉水
[00:02:36.000 --> 00:02:38.000]  生命的泉水賜給我們
[00:02:38.000 --> 00:02:41.000]  這個正是神給我們的應許
[00:02:41.000 --> 00:02:43.000]  哪一個轉向祂
[00:02:43.000 --> 00:02:45.000]  祂就轉向我們
[00:02:45.000 --> 00:02:48.000]  聖經來到《瑪利基書》的時候
[00:02:48.000 --> 00:02:50.000]  聖經就不斷說一件事情
[00:02:50.000 --> 00:02:53.000]  就是有些時候我們可能不知不覺
[00:02:53.000 --> 00:02:55.000]  心轉向了其他
[00:02:55.000 --> 00:02:57.000]  轉離開神
[00:02:57.000 --> 00:02:59.000]  但是神就不斷呼籲我們
[00:02:59.000 --> 00:03:02.000]  你轉向上帝
[00:03:02.000 --> 00:03:06.000]  這個轉向包含了內心那種悔改
[00:03:06.000 --> 00:03:08.000]  也都同時包含了一種
[00:03:08.000 --> 00:03:11.000]  向神那種跟隨的心
[00:03:11.000 --> 00:03:13.000]  願你聽祂的心意行
[00:03:13.000 --> 00:03:16.000]  願你跟隨祂的心意
[00:03:16.000 --> 00:03:18.000]  同時裡面都帶著一種應許
[00:03:18.000 --> 00:03:21.000]  就是何時人轉向上帝的時候
[00:03:21.000 --> 00:03:26.000]  上帝將真正的滿足賜給人
[00:03:26.000 --> 00:03:27.000]  好像什麼呢
[00:03:27.000 --> 00:03:29.000]  好像我們過去上上提及
[00:03:29.000 --> 00:03:32.000]  有一種植物向日葵
[00:03:32.000 --> 00:03:33.000]  向日葵
[00:03:33.000 --> 00:03:36.000]  當它向著太陽轉向
[00:03:36.000 --> 00:03:38.000]  照向太陽的時候
[00:03:38.000 --> 00:03:42.000]  就領受陽光照耀著花朵
[00:03:42.000 --> 00:03:44.000]  而花朵得著營養
[00:03:44.000 --> 00:03:46.000]  可以茁壯的生長
[00:03:46.000 --> 00:03:48.000]  人何時轉向神
[00:03:48.000 --> 00:03:51.000]  聖經就講述這種應許
[00:03:51.000 --> 00:03:53.000]  祂會將生命的恩惠
[00:03:53.000 --> 00:03:56.000]  伺盡在人的內心中
[00:03:56.000 --> 00:03:58.000]  所以當聖經講到轉向的時候
[00:03:58.000 --> 00:04:00.000]  不單單是講一個提醒
[00:04:00.000 --> 00:04:03.000]  更加是講一個應許
[00:04:03.000 --> 00:04:07.000]  是人蒙恩的一個應許
[00:04:07.000 --> 00:04:09.000]  所以當你看到聖經瑪利基書的時候
[00:04:09.000 --> 00:04:11.000]  你發覺聖經一開始就講到
[00:04:11.000 --> 00:04:14.000]  神是不斷向那些離開了的人
[00:04:14.000 --> 00:04:16.000]  繼續招手
[00:04:16.000 --> 00:04:19.000]  你們轉向我 你們轉向我
[00:04:19.000 --> 00:04:21.000]  當你再讀回聖經第三章
[00:04:21.000 --> 00:04:23.000]  剛才看的第七節
[00:04:23.000 --> 00:04:25.000]  你記得我們上次讀聖經的時候
[00:04:25.000 --> 00:04:27.000]  讀完第六節
[00:04:27.000 --> 00:04:28.000]  但有些聖經的譯本
[00:04:28.000 --> 00:04:31.000]  將第六第七節連在一起
[00:04:31.000 --> 00:04:33.000]  變成一種對比
[00:04:33.000 --> 00:04:36.000]  所以你看回三章第六節就講到
[00:04:36.000 --> 00:04:39.000]  因為上帝是信實的
[00:04:39.000 --> 00:04:42.000]  祂不會改變的
[00:04:42.000 --> 00:04:45.000]  但第七節就提到猶太的民族
[00:04:45.000 --> 00:04:46.000]  他們從開始的時候
[00:04:46.000 --> 00:04:51.000]  已經常常偏離神的吩咐
[00:04:51.000 --> 00:04:54.000]  他們經常改變
[00:04:54.000 --> 00:04:56.000]  承諾了的又改變
[00:04:56.000 --> 00:04:59.000]  答應了的又改變
[00:04:59.000 --> 00:05:02.000]  和剛才所講主自己那種信實不變
[00:05:02.000 --> 00:05:05.000]  是一個很強烈的對比
[00:05:05.000 --> 00:05:06.000]  雖然是這樣
[00:05:06.000 --> 00:05:08.000]  聖經就講到主的說話
[00:05:08.000 --> 00:05:10.000]  順利見到聖經在第七節
[00:05:10.000 --> 00:05:12.000]  神就跟他們說
[00:05:12.000 --> 00:05:16.000]  「你們就偏離了我的律例而不遵守
[00:05:16.000 --> 00:05:19.000]  但現在你們要轉向我
[00:05:19.000 --> 00:05:23.000]  我就必轉向你們」
[00:05:23.000 --> 00:05:25.000]  神就告訴我們
[00:05:25.000 --> 00:05:28.000]  「我仍然給你們機會
[00:05:28.000 --> 00:05:30.000]  只要你們轉向我
[00:05:30.000 --> 00:05:34.000]  我就會轉向你們」
[00:05:34.000 --> 00:05:37.000]  當然我們從很多人際相處的經歷
[00:05:37.000 --> 00:05:39.000]  我們會體會
[00:05:39.000 --> 00:05:41.000]  一位你認識的朋友
[00:05:41.000 --> 00:05:43.000]  經常犯錯事
[00:05:43.000 --> 00:05:44.000]  犯錯事的時候告訴你
[00:05:44.000 --> 00:05:47.000]  「對不起,下次不會了」
[00:05:47.000 --> 00:05:48.000]  下次再犯
[00:05:48.000 --> 00:05:51.000]  又說「對不起,下次我不會了」
[00:05:51.000 --> 00:05:53.000]  大概三、四次之後
[00:05:53.000 --> 00:05:55.000]  你都不會再理會他
[00:05:55.000 --> 00:06:00.000]  你知道他都會照常的錯
[00:06:00.000 --> 00:06:03.000]  但聖經講述這位上帝
[00:06:03.000 --> 00:06:05.000]  祂不是這樣
[00:06:05.000 --> 00:06:09.000]  祂說「現在只要你們願意轉向我
[00:06:09.000 --> 00:06:13.000]  我就必然會轉向你們」
[00:06:13.000 --> 00:06:16.000]  這是神的信神
[00:06:16.000 --> 00:06:17.000]  過去我們常常提到
[00:06:17.000 --> 00:06:19.000]  《藤蔓大前書》所講
[00:06:19.000 --> 00:06:21.000]  上帝告訴我們
[00:06:21.000 --> 00:06:26.000]  我們縱然失信他仍是可信的
[00:06:26.000 --> 00:06:29.000]  因為他不會背負自己
[00:06:29.000 --> 00:06:31.000]  他的生命的屬性
[00:06:31.000 --> 00:06:34.000]  不因為我們的改變而改變
[00:06:34.000 --> 00:06:37.000]  上帝說「只要你願意轉向我
[00:06:37.000 --> 00:06:40.000]  我就轉向你」
[00:06:40.000 --> 00:06:41.000]  我想問一位姊妹
[00:06:41.000 --> 00:06:44.000]  一位姊妹在美國生活的姊妹
[00:06:44.000 --> 00:06:47.000]  她說到她自己的一個經歷
[00:06:47.000 --> 00:06:50.000]  她說她自己少年時期已經信主
[00:06:50.000 --> 00:06:52.000]  很早已經認識神
[00:06:52.000 --> 00:06:54.000]  但當她讀大學的時候
[00:06:54.000 --> 00:06:57.000]  她就發覺很多事情吸引了她的心
[00:06:57.000 --> 00:07:00.000]  後來她就放棄了信仰
[00:07:00.000 --> 00:07:02.000]  離開了主
[00:07:02.000 --> 00:07:04.000]  她離開了自己的家人
[00:07:04.000 --> 00:07:06.000]  自己的好朋友
[00:07:06.000 --> 00:07:08.000]  離開了教會
[00:07:08.000 --> 00:07:10.000]  去了另一個地方
[00:07:10.000 --> 00:07:13.000]  在那個地方讀書生活
[00:07:13.000 --> 00:07:15.000]  但她說自從我離開了神之後
[00:07:15.000 --> 00:07:18.000]  她說我後來的人生
[00:07:18.000 --> 00:07:23.000]  做了很多很多錯誤的人生抉擇
[00:07:23.000 --> 00:07:24.000]  感情方面
[00:07:24.000 --> 00:07:25.000]  事業方面
[00:07:25.000 --> 00:07:27.000]  學業方面
[00:07:27.000 --> 00:07:30.000]  很多很多錯誤的事情
[00:07:30.000 --> 00:07:32.000]  直到幾年之後
[00:07:32.000 --> 00:07:34.000]  有人邀請她
[00:07:34.000 --> 00:07:36.000]  「不如聖誕節你回教會」
[00:07:36.000 --> 00:07:38.000]  她說「我很久沒有回教會」
[00:07:38.000 --> 00:07:41.000]  她就回教會一次
[00:07:41.000 --> 00:07:43.000]  她說當她在教會聚會的時候
[00:07:43.000 --> 00:07:45.000]  唱一些她熟悉的詩歌
[00:07:45.000 --> 00:07:47.000]  突然唱歌的時候
[00:07:47.000 --> 00:07:48.000]  她說「我不知道為什麼
[00:07:48.000 --> 00:07:50.000]  一個很清楚的一句話
[00:07:50.000 --> 00:07:54.000]  不斷不斷在我心思裡出現」
[00:07:54.000 --> 00:07:56.000]  這句話很簡單
[00:07:56.000 --> 00:07:59.000]  只有一句英文說
[00:07:59.000 --> 00:08:02.000]  It's enough
[00:08:02.000 --> 00:08:04.000]  It's enough
[00:08:04.000 --> 00:08:06.000]  夠了
[00:08:06.000 --> 00:08:09.000]  這句話不斷在她心裡出現
[00:08:09.000 --> 00:08:11.000]  令她感覺到很震驚
[00:08:11.000 --> 00:08:14.000]  甚至她說當時自己也在顫抖
[00:08:14.000 --> 00:08:16.000]  然後就在顫抖的時候
[00:08:16.000 --> 00:08:18.000]  她知道是神告訴她
[00:08:18.000 --> 00:08:21.000]  這條錯的路已經走夠了
[00:08:21.000 --> 00:08:23.000]  你回頭
[00:08:23.000 --> 00:08:25.000]  就在那次
[00:08:25.000 --> 00:08:26.000]  一位姊妹說
[00:08:26.000 --> 00:08:30.000]  她的人生開始重新轉向
[00:08:30.000 --> 00:08:34.000]  她回到自己家庭所在的地區
[00:08:34.000 --> 00:08:38.000]  然後她找回她的家人
[00:08:38.000 --> 00:08:40.000]  她找回自己的教會
[00:08:40.000 --> 00:08:42.000]  她找回神
[00:08:42.000 --> 00:08:46.000]  她重新開始她人生的階段
[00:08:46.000 --> 00:08:48.000]  我聽到這位姊妹的見證
[00:08:48.000 --> 00:08:50.000]  她想起很多很多的教徒
[00:08:50.000 --> 00:08:53.000]  在人生不同階段裡曾經軟弱
[00:08:53.000 --> 00:08:56.000]  我記得有一次我在崇拜裡面問
[00:08:56.000 --> 00:08:58.000]  我們中間在座的弟兄姊妹
[00:08:58.000 --> 00:09:01.000]  有哪些人曾經是信主
[00:09:01.000 --> 00:09:04.000]  後來軟弱甚至跌倒了
[00:09:04.000 --> 00:09:06.000]  不過經歷了一些事情
[00:09:06.000 --> 00:09:08.000]  神帶你回來
[00:09:08.000 --> 00:09:10.000]  我記得那一次
[00:09:10.000 --> 00:09:14.000]  差不多有三分一的弟兄姊妹舉手
[00:09:14.000 --> 00:09:16.000]  我們也經歷過
[00:09:16.000 --> 00:09:18.000]  但你知道聖經裡說
[00:09:18.000 --> 00:09:20.000]  順道一位上帝會用不同的方式
[00:09:20.000 --> 00:09:22.000]  不斷來向我們招手
[00:09:22.000 --> 00:09:24.000]  祂應許我們
[00:09:24.000 --> 00:09:27.000]  只要我們轉向祂
[00:09:27.000 --> 00:09:29.000]  祂就會轉向我們
[00:09:29.000 --> 00:09:31.000]  這是我們可以很清楚
[00:09:31.000 --> 00:09:32.000]  緊握著的
[00:09:32.000 --> 00:09:34.000]  神給我們應許
[00:09:34.000 --> 00:09:36.000]  而聖經去到新約的時候
[00:09:36.000 --> 00:09:39.000]  有同樣的提醒
[00:09:39.000 --> 00:09:41.000]  聖經《雅各書》裡面
[00:09:41.000 --> 00:09:43.000]  有一句話很特別的說
[00:09:43.000 --> 00:09:49.000]  「你們親近神,神就必親近你們」
[00:09:49.000 --> 00:09:52.000]  你怎樣,神就會怎樣
[00:09:52.000 --> 00:09:54.000]  這句話有些人說
[00:09:54.000 --> 00:09:57.000]  是在說神和人的一種感情關係
[00:09:57.000 --> 00:10:00.000]  但其實不單單是感情的關係
[00:10:00.000 --> 00:10:03.000]  而是在說一種應許
[00:10:03.000 --> 00:10:06.000]  就是何時你願意轉向神
[00:10:06.000 --> 00:10:07.000]  親近祂的時候
[00:10:07.000 --> 00:10:11.000]  神答應你,祂必親近你
[00:10:11.000 --> 00:10:13.000]  這章經文四章八節之前的一節
[00:10:13.000 --> 00:10:14.000]  四章七節
[00:10:14.000 --> 00:10:18.000]  就說到你要信服神
[00:10:18.000 --> 00:10:20.000]  你要抵擋魔鬼
[00:10:20.000 --> 00:10:24.000]  魔鬼就必遠離你逃跑了
[00:10:24.000 --> 00:10:26.000]  有很多惡的意念
[00:10:26.000 --> 00:10:29.000]  很多魔鬼在你心裡面給你的一種誘惑
[00:10:29.000 --> 00:10:33.000]  你放心去拒絕它
[00:10:33.000 --> 00:10:35.000]  它就必逃跑
[00:10:35.000 --> 00:10:36.000]  然後聖經就說
[00:10:36.000 --> 00:10:40.000]  「你們親近神,神就必親近你們」
[00:10:40.000 --> 00:10:41.000]  當你去親近神
[00:10:41.000 --> 00:10:43.000]  你去聽從神的時候
[00:10:43.000 --> 00:10:46.000]  你就會發覺神的應許臨到
[00:10:46.000 --> 00:10:48.000]  祂會與你同在
[00:10:48.000 --> 00:10:51.000]  這個親近正是同在的意思
[00:10:51.000 --> 00:10:54.000]  而你經歷到那種力量在你生命裡面
[00:10:54.000 --> 00:10:55.000]  你可以繼續的
[00:10:55.000 --> 00:10:57.000]  可以很平安
[00:10:57.000 --> 00:11:01.000]  剛強地去做你要做的事情
[00:11:01.000 --> 00:11:05.000]  我們宣道會的一位先賢圖書博士
[00:11:05.000 --> 00:11:07.000]  大家會看過他的書
[00:11:07.000 --> 00:11:09.000]  Tosa
[00:11:09.000 --> 00:11:10.000]  他曾經說
[00:11:10.000 --> 00:11:11.000]  聖經裡面講述到
[00:11:11.000 --> 00:11:14.000]  神吩咐我們去愛
[00:11:14.000 --> 00:11:18.000]  但這種愛不是一種感情的愛
[00:11:18.000 --> 00:11:21.000]  是一種意志的愛
[00:11:21.000 --> 00:11:24.000]  是一種意志的方向
[00:11:24.000 --> 00:11:27.000]  心思的取向
[00:11:27.000 --> 00:11:28.000]  是立了一個志向
[00:11:28.000 --> 00:11:31.000]  我去愛神
[00:11:31.000 --> 00:11:35.000]  不讓其他事情取代了這個方向
[00:11:35.000 --> 00:11:38.000]  全心全意轉向神
[00:11:38.000 --> 00:11:40.000]  這個是愛
[00:11:40.000 --> 00:11:43.000]  是以祂為你生命的主
[00:11:43.000 --> 00:11:46.000]  但是留意是聽從祂
[00:11:46.000 --> 00:11:48.000]  轉向祂
[00:11:48.000 --> 00:11:53.000]  然後就經歷到神與我們親近
[00:11:53.000 --> 00:11:56.000]  聖經就是這樣來勉勵我們
[00:11:56.000 --> 00:11:58.000]  將你的心轉向神
[00:11:58.000 --> 00:12:01.000]  你知道神的應許就是祂要轉向你
[00:12:01.000 --> 00:12:02.000]  你放心
[00:12:02.000 --> 00:12:04.000]  在過程當中去經歷神
[00:12:04.000 --> 00:12:08.000]  怎樣來將祂自己賜給你
[00:12:08.000 --> 00:12:12.000]  而領受祂給你生命真正的恩惠
[00:12:12.000 --> 00:12:13.000]  我們在讀的時候
[00:12:13.000 --> 00:12:15.000]  聖經提到不只是轉向神
[00:12:15.000 --> 00:12:18.000]  這個轉向神有一個具體的含義
[00:12:18.000 --> 00:12:22.000]  就是將屬於神的你歸回給神
[00:12:22.000 --> 00:12:24.000]  在第七節剛才我們讀的時候
[00:12:24.000 --> 00:12:26.000]  聖經就講述當時的猶太人
[00:12:26.000 --> 00:12:27.000]  他們在問神
[00:12:27.000 --> 00:12:30.000]  我們要怎樣迴轉呢
[00:12:30.000 --> 00:12:33.000]  意味著其實我們都沒有轉離開祢
[00:12:33.000 --> 00:12:35.000]  怎樣迴轉呢
[00:12:35.000 --> 00:12:39.000]  聖經就講出一個很具體的離開神的例子
[00:12:39.000 --> 00:12:42.000]  大家再看第八節
[00:12:42.000 --> 00:12:45.000]  聖經就說人怎可搶奪神之物呢
[00:12:45.000 --> 00:12:48.000]  你們卻搶奪屬我之物
[00:12:48.000 --> 00:12:53.000]  景環問我們搶奪了你什麼呢
[00:12:53.000 --> 00:12:56.000]  先講到神告訴他們知道
[00:12:56.000 --> 00:12:59.000]  你們知不知道你們當立的十分之一
[00:12:59.000 --> 00:13:01.000]  和當獻上的供物
[00:13:01.000 --> 00:13:04.000]  你們沒有去這樣做
[00:13:04.000 --> 00:13:07.000]  你們沒有聽從我給你們的吩咐
[00:13:07.000 --> 00:13:09.000]  你們知道當舊約
[00:13:09.000 --> 00:13:11.000]  當人和神立約的時候
[00:13:11.000 --> 00:13:13.000]  神以人為祂的子民
[00:13:13.000 --> 00:13:15.000]  人以神為祂的神
[00:13:15.000 --> 00:13:16.000]  在立約過程當中
[00:13:16.000 --> 00:13:18.000]  神清楚吩咐他們
[00:13:18.000 --> 00:13:23.000]  要將你們所收取到的田間的土產
[00:13:23.000 --> 00:13:28.000]  生畜的十分之一作為供物獻上給我
[00:13:28.000 --> 00:13:31.000]  這是神對他們的吩咐
[00:13:31.000 --> 00:13:34.000]  當然聖經裡面有很多處地方講到十分之一
[00:13:34.000 --> 00:13:37.000]  有不同的一種類別
[00:13:37.000 --> 00:13:40.000]  簡單來說有三種類別
[00:13:40.000 --> 00:13:42.000]  聖經提到十分之一
[00:13:42.000 --> 00:13:46.000]  將你所收入的當時的一個農業的社會
[00:13:46.000 --> 00:13:48.000]  他們的土產生畜等等
[00:13:48.000 --> 00:13:51.000]  十分之一獻上給神
[00:13:51.000 --> 00:13:56.000]  以轉作利微人和祭司的供應
[00:13:56.000 --> 00:13:58.000]  第二種的十分之一
[00:13:58.000 --> 00:14:01.000]  是他們會將所收到的十分之一
[00:14:01.000 --> 00:14:04.000]  在很多節期的時候
[00:14:04.000 --> 00:14:06.000]  拿到上去聖殿
[00:14:06.000 --> 00:14:09.000]  然後在神的面前獻上祭品
[00:14:09.000 --> 00:14:12.000]  這些祭品可以和自己的親人、家人
[00:14:12.000 --> 00:14:16.000]  甚至自己的僕婢和很多利微祭司
[00:14:16.000 --> 00:14:18.000]  一起來享用
[00:14:18.000 --> 00:14:23.000]  作為在神面前一種感恩的獻情
[00:14:23.000 --> 00:14:24.000]  第三
[00:14:24.000 --> 00:14:26.000]  有很多的獻祭特別提及
[00:14:26.000 --> 00:14:31.000]  就是他們每三年將祭品分別出來十分之一
[00:14:31.000 --> 00:14:33.000]  放在城裡面的倉庫
[00:14:33.000 --> 00:14:36.000]  預備供應給城中有缺乏的人
[00:14:36.000 --> 00:14:41.000]  那些孤兒寡婦寄居的朋友
[00:14:41.000 --> 00:14:43.000]  聖經提到很多方面提到
[00:14:43.000 --> 00:14:46.000]  當他們將這些十分之一的收入
[00:14:46.000 --> 00:14:48.000]  奉獻出來的時候
[00:14:48.000 --> 00:14:51.000]  重點不單是給誰
[00:14:51.000 --> 00:14:55.000]  而是向神表達那種尊崇
[00:14:55.000 --> 00:14:58.000]  所以當他們提到要轉向神的時候
[00:14:58.000 --> 00:15:00.000]  甚至提到奉獻
[00:15:00.000 --> 00:15:02.000]  當人轉向神的時候就知道
[00:15:02.000 --> 00:15:07.000]  他奉獻給神是表示他承認神是神
[00:15:07.000 --> 00:15:11.000]  承認我們所有的其實原本都是屬於他的
[00:15:11.000 --> 00:15:15.000]  承認我們是受託去管理這一切
[00:15:15.000 --> 00:15:17.000]  因此將送神領受的
[00:15:17.000 --> 00:15:19.000]  來奉獻給神
[00:15:19.000 --> 00:15:22.000]  以表達對神那份的尊崇
[00:15:22.000 --> 00:15:25.000]  祢真是我的神,我尊崇祢
[00:15:25.000 --> 00:15:27.000]  但何時他們不是這樣做的時候
[00:15:27.000 --> 00:15:32.000]  聖經就說你們奪取了屬於我的
[00:15:32.000 --> 00:15:34.000]  這個英文的聖經很特別
[00:15:34.000 --> 00:15:38.000]  用這個字眼大家都會覺得很驚訝
[00:15:38.000 --> 00:15:40.000]  甚至說You rob me
[00:15:40.000 --> 00:15:43.000]  to rob what belongs to me
[00:15:43.000 --> 00:15:47.000]  你搶奪了本來屬於我的
[00:15:47.000 --> 00:15:50.000]  這個字眼包括了搶奪、搶掠的含義
[00:15:50.000 --> 00:15:52.000]  本來是屬於神的
[00:15:52.000 --> 00:15:56.000]  但竟然你將屬於神的搶奪過來
[00:15:56.000 --> 00:15:59.000]  聖經就說當人沒有聽從神的吩咐
[00:15:59.000 --> 00:16:02.000]  以自己所有的向神獻情
[00:16:02.000 --> 00:16:04.000]  表達對神的尊崇
[00:16:04.000 --> 00:16:08.000]  就是等於搶奪了神的東西
[00:16:08.000 --> 00:16:12.000]  大家要留意到我們上次提及到
[00:16:12.000 --> 00:16:15.000]  當時猶太人已經回到自己的故地
[00:16:15.000 --> 00:16:17.000]  重建聖殿
[00:16:17.000 --> 00:16:19.000]  生活開始穩定
[00:16:19.000 --> 00:16:23.000]  但突然間他們發現有很大的自然災禍
[00:16:23.000 --> 00:16:24.000]  歷史告訴我們
[00:16:24.000 --> 00:16:27.000]  他們面對著很多蝗蟲的災禍
[00:16:27.000 --> 00:16:29.000]  因此修成不是很好
[00:16:29.000 --> 00:16:31.000]  沒錯有修成,但修成差
[00:16:31.000 --> 00:16:35.000]  所以很多猶太人因此說我們不可以奉獻
[00:16:35.000 --> 00:16:39.000]  也因此他們會失去對神那份尊崇
[00:16:39.000 --> 00:16:41.000]  而轉向依靠自己
[00:16:41.000 --> 00:16:45.000]  去處理現在這麼困難的日子
[00:16:45.000 --> 00:16:48.000]  我行我素,不理得神那麼多
[00:16:48.000 --> 00:16:52.000]  聖經就說在這些困難的處境裏
[00:16:52.000 --> 00:16:59.000]  他們仍然拒絕上帝對他們的吩咐
[00:16:59.000 --> 00:17:03.000]  聖經就說因此咒詛臨到你們
[00:17:03.000 --> 00:17:08.000]  大家留意下第十節,第九節
[00:17:08.000 --> 00:17:12.000]  聖經就說你們要受嚴厲的咒詛
[00:17:12.000 --> 00:17:17.000]  因為你們全國的人都搶奪了屬我之物
[00:17:17.000 --> 00:17:19.000]  我想說一件事
[00:17:19.000 --> 00:17:22.000]  我在幾年前曾經一次在美國
[00:17:22.000 --> 00:17:26.000]  遇到一位在當地的華人牧師
[00:17:26.000 --> 00:17:31.000]  這位牧師是一間宣教機構的總幹事
[00:17:31.000 --> 00:17:35.000]  他跟我分享一件事,我很記得
[00:17:35.000 --> 00:17:40.000]  他就說他自己在宣教機構因為經費不足
[00:17:40.000 --> 00:17:42.000]  很大困難
[00:17:42.000 --> 00:17:44.000]  但也不知道怎樣去籌募一些經費
[00:17:44.000 --> 00:17:47.000]  可以繼續這些宣教的服事
[00:17:47.000 --> 00:17:49.000]  後來他在祈禱的時候
[00:17:49.000 --> 00:17:54.000]  就有一位牧者來自一個比較遠的小城鎮
[00:17:54.000 --> 00:17:55.000]  就打電話給他
[00:17:55.000 --> 00:17:57.000]  就說你不如過來我那裏
[00:17:57.000 --> 00:17:59.000]  在我們崇拜的港島
[00:17:59.000 --> 00:18:03.000]  你可以把一些你們的工作向我們介紹
[00:18:03.000 --> 00:18:06.000]  鼓勵頂智慧奉獻給你們的機構
[00:18:06.000 --> 00:18:10.000]  牧師很感恩,他就去到他們的港島
[00:18:10.000 --> 00:18:14.000]  那個地方稍為偏遠,要住在當地的酒店
[00:18:14.000 --> 00:18:16.000]  然後跟著就去
[00:18:16.000 --> 00:18:19.000]  去到崇拜的時候,他知道那是崇拜
[00:18:19.000 --> 00:18:22.000]  神的說話仍然是最重要的
[00:18:22.000 --> 00:18:25.000]  所以他全心講述聖經的道
[00:18:25.000 --> 00:18:28.000]  講完之後,他覺得感謝神
[00:18:28.000 --> 00:18:31.000]  講完之後就忘記了講自己機構的事
[00:18:31.000 --> 00:18:35.000]  忘記他呼籲頂智慧關心宣教工作
[00:18:35.000 --> 00:18:40.000]  下來之後才想起沒講要講的事
[00:18:40.000 --> 00:18:42.000]  然後很快崇拜結束
[00:18:42.000 --> 00:18:44.000]  頂智慧稍稍跟他聊天
[00:18:44.000 --> 00:18:46.000]  他就要離開了
[00:18:46.000 --> 00:18:48.000]  回到旅館的時候
[00:18:48.000 --> 00:18:52.000]  他說這次來到做不到最首要想做的事情
[00:18:52.000 --> 00:18:54.000]  在他很猶豫的時候
[00:18:54.000 --> 00:18:56.000]  那個晚上他多睡一晚
[00:18:56.000 --> 00:18:58.000]  第二天預備離開
[00:18:58.000 --> 00:19:01.000]  他就說突然間晚上有一個弟兄打電話給他
[00:19:01.000 --> 00:19:02.000]  有他的電話
