
[00:00:00.000 --> 00:00:05.880]  今天跟大家看《路加封》第六章的信息
[00:04:56.840 --> 00:04:59.440]  飢餓之時所做的事,
[00:04:59.440 --> 00:05:03.240]  連這個你們也沒有念過嗎?
[00:05:03.240 --> 00:05:07.040]  他怎樣盡了上帝的電,
[00:05:07.040 --> 00:05:09.040]  拿陳切餅吃,
[00:05:09.040 --> 00:05:12.640]  又給跟從他的人吃,
[00:05:12.640 --> 00:05:15.640]  這餅除了祭司以外,
[00:05:15.640 --> 00:05:18.040]  別人都不可吃。
[00:05:18.040 --> 00:05:20.040]  又對他們說,
[00:05:20.040 --> 00:05:24.040]  人子是安息日的主」
[00:05:24.040 --> 00:05:25.440]  這是耶穌的答案
[00:05:25.440 --> 00:05:28.040]  祂說「人子是」什麼?
[00:05:28.040 --> 00:05:29.240]  「安息日的主」
[00:05:29.240 --> 00:05:33.840]  顯明了祂將安息日一個新的意義帶出來
[00:05:33.840 --> 00:05:35.440]  祂自己來到了
[00:05:35.440 --> 00:05:37.840]  祂就在安息日的主
[00:05:37.840 --> 00:05:38.640]  另外一次
[00:05:38.640 --> 00:05:40.040]  「又有一個安息日」
[00:05:40.040 --> 00:05:41.140]  請讀
[00:05:41.140 --> 00:05:46.740]  「又有一個安息日,耶穌進了會堂教訓人,
[00:05:46.740 --> 00:05:51.240]  在那裡有一個人右手敷乾了,
[00:05:51.240 --> 00:05:55.240]  問事和法利賽人窺探耶穌,
[00:05:55.240 --> 00:05:58.340]  在安息日治病不治病,
[00:05:58.340 --> 00:06:01.940]  要把權柄去告他。
[00:06:01.940 --> 00:06:05.640]  耶穌卻知道他們的意念,
[00:06:05.640 --> 00:06:09.340]  就對那敷乾一隻手的人說:
[00:06:09.340 --> 00:06:12.040]  「起來,站在當中,
[00:06:12.040 --> 00:06:15.740]  那人就起來站著。」
[00:06:15.740 --> 00:06:18.240]  耶穌對他們說:
[00:06:18.240 --> 00:06:19.740]  「我問你們,
[00:06:19.740 --> 00:06:23.440]  在安息日行善行惡,
[00:06:23.440 --> 00:06:25.640]  救命害命,
[00:06:25.640 --> 00:06:28.440]  那樣事可以呢?」
[00:06:28.440 --> 00:06:34.040]  祂就周圍看著他們眾人對那人說:
[00:06:34.040 --> 00:06:35.640]  「伸出手來,
[00:06:35.640 --> 00:06:37.840]  他把手一伸,
[00:06:37.840 --> 00:06:40.140]  手就伏了完。」
[00:06:40.140 --> 00:06:42.940]  他們就滿心大怒,
[00:06:42.940 --> 00:06:44.740]  彼此商議,
[00:06:44.740 --> 00:06:48.340]  怎樣處置耶穌。
[00:06:48.340 --> 00:06:50.740]  耶穌對於第二件事即所給的答案,
[00:06:50.740 --> 00:06:52.240]  第九節,祂說:
[00:06:52.240 --> 00:06:56.740]  「在安息日,哪一件事應該做呢?」
[00:06:56.740 --> 00:06:58.940]  「行善行惡,
[00:06:58.940 --> 00:07:00.440]  救命害命。」
[00:07:00.440 --> 00:07:06.140]  顯然這是把安息日應該有所做的事,
[00:07:06.140 --> 00:07:07.940]  說出來。
[00:07:07.940 --> 00:07:13.540]  這是在安息日的意義的一個註釋。
[00:07:13.540 --> 00:07:15.140]  所以我們在這裡看到,
[00:07:15.140 --> 00:07:20.740]  很明顯兩件事都是關乎在安息日所發生的。
[00:07:20.740 --> 00:07:26.240]  很明顯耶穌賦予安息日一個新的意義。
[00:07:26.240 --> 00:07:27.540]  因為祂來了,
[00:07:27.540 --> 00:07:29.340]  祂就是在安息日的主。
[00:07:29.340 --> 00:07:30.540]  而且再一次提醒,
[00:07:30.540 --> 00:07:33.240]  究竟安息日是為了什麼?
[00:07:33.240 --> 00:07:35.940]  當然這是舊的演變出來的。
[00:07:35.940 --> 00:07:39.840]  安息日在創造的時候就開始了。
[00:07:39.840 --> 00:07:43.340]  在創世紀一開始的時候,
[00:07:43.340 --> 00:07:44.840]  六日創造天地,
[00:07:44.840 --> 00:07:47.340]  第七日是怎樣?
[00:07:47.340 --> 00:07:49.040]  神就安息了。
[00:07:49.040 --> 00:07:54.140]  神給我們一個生命的周期,
[00:07:54.140 --> 00:07:59.340]  給我們看見祂的作事都是這樣看重安息日。
[00:07:59.340 --> 00:08:03.440]  祂也是在六日創造的功,
[00:08:03.440 --> 00:08:06.440]  作成了第七日就安息。
[00:08:06.440 --> 00:08:07.940]  當然接下來我們知道,
[00:08:07.940 --> 00:08:10.440]  安息日就成為一個誡命,
[00:08:10.440 --> 00:08:13.140]  是十誡裡面我們要遵守的誡命。
[00:08:13.140 --> 00:08:15.740]  在「臥世塞及」之後,
[00:08:15.740 --> 00:08:17.740]  在西拉山領受十誡,
[00:08:17.740 --> 00:08:21.240]  其中就說到要守安息日。
[00:08:21.240 --> 00:08:22.440]  所以這個安息日,
[00:08:22.440 --> 00:08:30.040]  就是去紀念到神的對人的一種提示,
[00:08:30.040 --> 00:08:32.140]  以及我們應該有的人生,
[00:08:32.140 --> 00:08:34.440]  我們有的著重點,
[00:08:34.440 --> 00:08:36.040]  我們需要作功,
[00:08:36.040 --> 00:08:39.840]  這個神給我們創造的時候所賦予的責任。
[00:08:39.840 --> 00:08:40.640]  但是同時間,
[00:08:40.640 --> 00:08:43.040]  我們需要安息在神的面前,
[00:08:43.040 --> 00:08:47.940]  知道這些一切都需要回到神那裡,仰望祂。
[00:08:47.940 --> 00:08:53.040]  在這個世界我們活著的時候,
[00:08:53.040 --> 00:08:54.440]  我們知道,
[00:08:54.440 --> 00:08:56.440]  雖然我們形形形形,
[00:08:56.440 --> 00:08:59.040]  勞苦行這條人生的道路,
[00:08:59.040 --> 00:09:01.840]  但是我們仰望的那個,
[00:09:01.840 --> 00:09:05.340]  就是最終在神裡面的安息。
[00:09:05.340 --> 00:09:06.440]  在安息日,
[00:09:06.440 --> 00:09:08.640]  提醒我們所有的人生當中,
[00:09:08.640 --> 00:09:11.040]  我們需要依靠主,敬拜祂。
[00:09:11.040 --> 00:09:15.940]  要等候那一天,進到真正永恆的安息那一天。
[00:09:15.940 --> 00:09:20.840]  所以這個就是神本來設立安息日的一個很重要的意義。
[00:09:20.840 --> 00:09:22.140]  但是在這裡發生兩件事,
[00:09:22.140 --> 00:09:28.440]  第一件事就是在麥田裡摘水吃,
[00:09:28.440 --> 00:09:30.240]  那些麥水在這裡吃,
[00:09:30.240 --> 00:09:33.040]  這個就是指到那些門徒當時所作的。
[00:09:33.040 --> 00:09:37.740]  但是花里賽人經過了好多年,
[00:09:37.740 --> 00:09:43.240]  將這些神所本來定下的十戒裡面,
[00:09:43.240 --> 00:09:47.240]  有屬靈意義很深厚的一個戒命,
[00:09:47.240 --> 00:09:50.040]  已經成為了他們加多減少,
[00:09:50.040 --> 00:09:54.240]  加添很多人為的一些規條,
[00:09:54.240 --> 00:09:58.640]  以及他們扭曲了當中這個屬靈的意義,
[00:09:58.640 --> 00:10:02.440]  變成了安息日成為了一種重擔,
[00:10:02.440 --> 00:10:05.940]  成為了教條,
[00:10:05.940 --> 00:10:11.040]  成為了甚至用來指責人的一些機會,
[00:10:11.040 --> 00:10:15.640]  他們濫用了他們的一些權柄來操縱,
[00:10:15.640 --> 00:10:23.640]  以致安息日成為了一種不是原本神創造的意義。
[00:10:23.640 --> 00:10:27.640]  所以,基督來到將它翻身。
[00:10:27.640 --> 00:10:30.440]  在這裡,第一件事就是,
[00:10:30.440 --> 00:10:33.840]  花里賽人看到這些門徒摘這些麥水吃的時候,
[00:10:33.840 --> 00:10:37.040]  他們說,安息日竟然做這些事情,
[00:10:37.040 --> 00:10:41.040]  他們用安息日來成為一種指責人的方法,
[00:10:41.040 --> 00:10:42.540]  挑釁的不是,
[00:10:42.540 --> 00:10:44.040]  從耶穌開始,
[00:10:44.040 --> 00:10:47.640]  他們就開始找一些漏洞,
[00:10:47.640 --> 00:10:52.540]  以致可以找到一些東西來挑戰耶穌,
[00:10:52.540 --> 00:10:55.440]  或者去審判耶穌。
[00:10:55.440 --> 00:10:57.640]  然後,他們就看著這些門徒,
[00:10:57.640 --> 00:10:58.640]  耶穌的門徒,
[00:10:58.640 --> 00:11:00.540]  所以,你看看他們,
[00:11:00.540 --> 00:11:02.440]  做了這些事情,你都不罵他們,
[00:11:02.440 --> 00:11:04.840]  他們在安息日竟然摘麥水,
[00:11:04.840 --> 00:11:06.240]  這已經是不對的了,
[00:11:06.240 --> 00:11:08.840]  然後還搓他們的食物,
[00:11:08.840 --> 00:11:10.240]  這就肯定是做功了,
[00:11:10.240 --> 00:11:12.740]  也就是等於磨麥的意思。
[00:11:12.740 --> 00:11:18.040]  所以,這個成為了一種安息日不應該做的事情,
[00:11:18.040 --> 00:11:27.440]  用此來與耶穌爭辯和控告他們。
[00:11:27.440 --> 00:11:29.440]  耶穌怎樣回答他們呢?
[00:11:29.440 --> 00:11:30.440]  耶穌回答,
[00:11:30.440 --> 00:11:32.140]  先用舊約的例子,
[00:11:32.140 --> 00:11:33.640]  同樣用聖經,
[00:11:33.640 --> 00:11:36.840]  用聖經的例子就講到大衛的故事,
[00:11:36.840 --> 00:11:40.040]  你們懂得大衛的故事嗎?
[00:11:40.040 --> 00:11:44.140]  他們應該知道這些法律賽人熟悉舊約的。
[00:11:44.140 --> 00:11:46.940]  他說,你記不記得大衛和跟從他的人,
[00:11:46.940 --> 00:11:49.140]  這裡指出大衛和跟從的人,
[00:11:49.140 --> 00:11:51.040]  就好像耶穌和那些門徒那樣,
[00:11:51.040 --> 00:11:53.540]  這個例子真的用得很好。
[00:11:53.540 --> 00:11:54.840]  所以,他就說,
[00:11:54.840 --> 00:11:57.740]  你記不記得大衛和跟從的人,
[00:11:57.740 --> 00:12:00.840]  他們去到田間沒有東西吃的時候,
[00:12:00.840 --> 00:12:05.340]  祭司就將這些陳設餅給他們吃。
[00:12:05.340 --> 00:12:07.340]  陳設餅是為祭司吃的,
[00:12:07.340 --> 00:12:12.340]  祭司可以在換陳設餅的時候,
[00:12:12.340 --> 00:12:14.740]  把舊的餅吃掉。
[00:12:14.740 --> 00:12:15.940]  其他不可以。
[00:12:15.940 --> 00:12:18.740]  但是,大衛是誰?
[00:12:18.740 --> 00:12:21.540]  大衛是耶和華的受高者。
[00:12:21.540 --> 00:12:25.740]  當然,祭司看到大衛的時候有需要,
[00:12:25.740 --> 00:12:29.440]  就將這個本來在律法以外,
[00:12:29.440 --> 00:12:30.940]  但是他合乎律法的話,
[00:12:30.940 --> 00:12:36.440]  因為律法的意義就是為了憐恤和幫助別人。
[00:12:36.440 --> 00:12:38.740]  墨水的意思也是這樣,
[00:12:38.740 --> 00:12:44.540]  祂是讓那些窮人在收割的時候掉到地上,
[00:12:44.540 --> 00:12:46.040]  他們可以撿起來吃的,
[00:12:46.040 --> 00:12:51.940]  是為了憐恤,是為了顧及其他人的需要。
[00:12:51.940 --> 00:12:55.140]  所以,這個就是當時耶穌告訴他們,
[00:12:55.140 --> 00:12:59.340]  你看看,這個不是律法的精神。
[00:12:59.340 --> 00:13:01.740]  這個就是當時那些祭司知道,
[00:13:01.740 --> 00:13:04.340]  大衛是耶和華的受高者,
[00:13:04.340 --> 00:13:06.540]  所以就將這些陳設餅,
[00:13:06.540 --> 00:13:08.940]  本來是普通人不可以吃的,
[00:13:08.940 --> 00:13:11.440]  大衛當然可以給他們吃,
[00:13:11.440 --> 00:13:13.640]  以及祂跟從的人。
[00:13:13.640 --> 00:13:15.740]  所以,耶穌接下來的答覆,
[00:13:15.740 --> 00:13:18.040]  剛才我問過大家,祂的答覆是什麼?
[00:13:18.040 --> 00:13:22.740]  祂說:人子就是安息日的主。
[00:13:22.740 --> 00:13:26.040]  顯然祂將這兩個平衡來看,
[00:13:26.040 --> 00:13:28.240]  大衛是耶和華的受高者,
[00:13:28.240 --> 00:13:31.340]  固然可以超越這些律法之上。
[00:13:31.340 --> 00:13:36.840]  然後,耶穌更加是人子,是神的兒子,
[00:13:36.840 --> 00:13:43.040]  更加可以,祂就說,祂是定安息日的主。
[00:13:43.040 --> 00:13:45.440]  所以祂和祂的門徒當然可以,
[00:13:45.440 --> 00:13:50.340]  當耶穌說可以的時候,就可以了。
[00:13:50.340 --> 00:13:54.740]  耶穌不是將祂的顛覆性,
[00:13:54.740 --> 00:13:56.240]  全部改變,而不是,
[00:13:56.240 --> 00:14:00.540]  其實,耶穌的做法是,剛剛正是神創造,
[00:14:00.540 --> 00:14:04.140]  設立安息日的意思。
[00:14:04.140 --> 00:14:07.940]  就是我們去學神的連續,
[00:14:07.940 --> 00:14:10.340]  獻上我們的祭,
[00:14:10.340 --> 00:14:12.840]  在安息日的時候與神親近,
[00:14:12.840 --> 00:14:14.940]  做神所喜歡的事,
[00:14:14.940 --> 00:14:18.040]  是享受神的愛和安息的時候。
[00:14:18.040 --> 00:14:21.040]  所以,在我們,好像今天聖餐那樣,
[00:14:21.040 --> 00:14:22.540]  彼此交接,抹餅,
[00:14:22.540 --> 00:14:24.540]  好像初期教會的時候,
[00:14:24.540 --> 00:14:27.240]  他們就是實踐這種在基督裡面,
[00:14:27.240 --> 00:14:29.040]  在神裡面的愛,
[00:14:29.040 --> 00:14:31.640]  在主一的時候去到神的殿中,
[00:14:31.640 --> 00:14:33.540]  抹餅紀念主,
[00:14:33.540 --> 00:14:36.640]  來享受在基督裡面的愛。
[00:14:36.640 --> 00:14:40.340]  然後,我們彼此相愛,實踐連續。
[00:14:40.340 --> 00:14:46.340]  這位就是神叫我們在十誡裡面所履行的,
[00:14:46.340 --> 00:14:50.340]  背後真正屬靈的義義。
[00:14:50.340 --> 00:14:53.140]  所以在這裡,第一個情況,
[00:14:53.140 --> 00:14:56.540]  耶穌帶出,祂就是安息日的主。
[00:14:56.540 --> 00:15:00.440]  當我們去仰望祂,
[00:15:00.440 --> 00:15:03.140]  體會到基督的寶貴的時候,
[00:15:03.140 --> 00:15:06.540]  其實就是真正安息的意義。
[00:15:06.540 --> 00:15:09.640]  第二,在新安息日裡面,
[00:15:09.640 --> 00:15:11.540]  第二件事就是另一個安息日,
[00:15:11.540 --> 00:15:15.040]  很偏遠,路加是把這兩件事放在一起,
[00:15:15.040 --> 00:15:17.640]  要表達出屬靈的真理,
[00:15:17.640 --> 00:15:19.640]  就是新安息日的意義。
[00:15:19.640 --> 00:15:22.440]  所以另一次安息日,挑了,
[00:15:22.440 --> 00:15:28.240]  會堂裡面有一個患手枯乾的人,
[00:15:28.240 --> 00:15:31.540]  相信可能是肌肉萎縮症,之類的。
[00:15:31.540 --> 00:15:32.740]  肌肉萎縮。
[00:15:32.740 --> 00:15:38.340]  所以,究竟為什麼會有一個這樣的人進了聖殿裡面呢?
[00:15:38.340 --> 00:15:39.840]  甚至有些聖經學者認為,
[00:15:39.840 --> 00:15:42.540]  可能是法律上特意安插這個人進去的,
[00:15:42.540 --> 00:15:43.540]  來試探耶穌。
[00:15:43.540 --> 00:15:48.140]  因為夏文講到他們找試探主的一些話柄。
[00:15:48.140 --> 00:15:52.640]  無論如何,耶穌就正面去處理這件事。
[00:15:52.640 --> 00:15:55.740]  祂不是等,其實祂可以再等幾個小時。
[00:15:55.740 --> 00:15:59.140]  安息日過了,祂才醫治他。
[00:15:59.140 --> 00:16:02.040]  但不是耶穌要表明,
[00:16:02.040 --> 00:16:04.840]  去confront這些法律出行,
[00:16:04.840 --> 00:16:09.440]  讓祂知道安息日真正應該有的意義是什麼。
[00:16:09.440 --> 00:16:16.440]  所以祂就立刻治好這個有手枯乾病的人,
[00:16:16.440 --> 00:16:20.540]  讓他能夠得著醫治。
[00:16:20.540 --> 00:16:24.940]  當然,也惹來這些法律錯人對祂的批評,
[00:16:24.940 --> 00:16:30.540]  對祂的攻擊和投訴。
[00:16:30.540 --> 00:16:31.540]  耶穌的答案,
[00:16:31.540 --> 00:16:32.540]  我們剛才指出,
[00:16:32.540 --> 00:16:35.940]  耶穌就指出安息日是為了什麼而設的。
[00:16:35.940 --> 00:16:38.740]  所以這是第二個層面,
[00:16:38.740 --> 00:16:41.640]  提到安息日一個新的意義。
[00:16:41.640 --> 00:16:43.740]  究竟安息日是為了什麼而設的呢?
[00:16:43.740 --> 00:16:47.240]  安息日是為了救人還是害人,
[00:16:47.240 --> 00:16:49.040]  是行善還是行惡呢?
[00:16:49.040 --> 00:16:53.140]  你們說吧!
[00:16:53.140 --> 00:16:55.740]  所以當時法律出行是無話可說的。
[00:16:55.740 --> 00:16:58.440]  很明白,其實在安息日裡面,
[00:16:58.440 --> 00:17:02.140]  就是為了我們要侍奉神。
[00:17:02.140 --> 00:17:05.740]  在安息日裡面就是為了要行善,
[00:17:05.740 --> 00:17:07.940]  去救人,
[00:17:07.940 --> 00:17:13.740]  代表神的私恩的時候,是神醫治的時候。
[00:17:13.740 --> 00:17:16.340]  所以當安息日的時候,
[00:17:16.340 --> 00:17:19.840]  是神說你來到我面前,
[00:17:19.840 --> 00:17:22.340]  享受我的醫治,
[00:17:22.340 --> 00:17:25.640]  享受我的救恩的時候。
[00:17:25.640 --> 00:17:28.940]  所以當耶穌在這裡告訴我們,
[00:17:28.940 --> 00:17:33.940]  讓我們知道原來安息日是侍奉神的時候,
[00:17:33.940 --> 00:17:37.440]  是行善的時候,是施行拯救的時候,
[00:17:37.440 --> 00:17:42.540]  這樣的時候,當然醫治這個人是理所當然的。
[00:17:42.540 --> 00:17:48.740]  很顯明,這幫法律賽人和當時的領袖守完安息日,
[00:17:48.740 --> 00:17:52.440]  但是卻沒有得到安息日的益處。
[00:17:52.440 --> 00:17:55.340]  頂尖們,我們會不會有這個毛病呢?
[00:17:55.340 --> 00:17:58.040]  守完主日,回來敬拜,
[00:17:58.040 --> 00:18:03.740]  一出去,又打回原形。
[00:18:03.740 --> 00:18:06.440]  究竟回來崇拜,親近神,
[00:18:06.440 --> 00:18:08.540]  有沒有改變我們的心靈?
[00:18:08.540 --> 00:18:11.440]  有沒有提升我們對上帝的關係?
[00:18:11.440 --> 00:18:14.440]  然後影響我們在我們的生活裡面,
[00:18:14.440 --> 00:18:18.740]  我們怎樣去實踐出來?
[00:18:18.740 --> 00:18:21.640]  一頭在教會,一頭出去就犯罪。
[00:18:21.640 --> 00:18:25.340]  這個當然是沒有得到安息日的益處。
[00:18:25.340 --> 00:18:28.640]  一頭敬拜,一頭回去又奏助人。
[00:18:28.640 --> 00:18:32.840]  讚美與奏助,不可以同一個沿途。
[00:18:32.840 --> 00:18:39.640]  所以這是告訴我們,當我們真正能夠享受安息的時候,
[00:18:39.640 --> 00:18:43.240]  在神裡面敬拜,侍奉祂,
[00:18:43.240 --> 00:18:47.640]  我們應該對我們的生命有所影響,有所改變,
[00:18:47.640 --> 00:18:51.940]  因為我們能夠明白到神的心意。
[00:18:51.940 --> 00:18:59.040]  所以這個帶出來,我們看到第一方面新安息日這兩個事件,
[00:18:59.040 --> 00:19:07.740]  給我們看見有幾方面,我們可以得到提醒,得到應用。
[00:19:07.740 --> 00:19:12.140]  第一,我們看見這裡很明顯,耶穌告訴我們,
[00:19:12.140 --> 00:19:15.940]  在基督裡面,真正享受安息。
[00:19:15.940 --> 00:19:22.440]  再不是守律法,再不是因為那些規條,
[00:19:22.440 --> 00:19:26.740]  星期日一定要回來教會,不是那些規條。
[00:19:26.740 --> 00:19:30.840]  不是基督徒應該一定要這樣做。
[00:19:30.840 --> 00:19:34.340]  當然基督徒應該要這樣做,但是不是規條。
[00:19:34.340 --> 00:19:39.540]  是一種見證,是一種我們的享受。
[00:19:39.540 --> 00:19:43.240]  所以在基督裡面享受安息,主要是顯示清楚,
[00:19:43.240 --> 00:19:46.340]  凡勞苦擔重擔的人,可以到我這裡來。
[00:19:46.340 --> 00:19:51.640]  就怎樣?你就必得享安息。
[00:19:51.640 --> 00:19:58.740]  這個安息不是懶惰地躲在家裡,什麼都不做。
[00:19:58.740 --> 00:20:09.140]  祂說,你來附我的鴨,學我的羊色,與我一起同附一鴨。
[00:20:09.140 --> 00:20:13.340]  原來當我們越靠近主,在基督裡面享受安息的時候,
[00:20:13.340 --> 00:20:18.740]  就是與祂同附一鴨,享受的安息,因為我們越靠近祂,
[00:20:18.740 --> 00:20:23.040]  一切都是在基督裡面賜給我們的。
[00:20:23.040 --> 00:20:27.640]  所以當我們進入一個新的時代,新的角度,
[00:20:27.640 --> 00:20:31.040]  這個新的角度就代表我們新約裡面的子民,
[00:20:31.040 --> 00:20:33.040]  我們進入一個新的角度裡面,
[00:20:33.040 --> 00:20:36.940]  我們就要把握著這個新安息的意義。
[00:20:36.940 --> 00:20:39.540]  新安息的意義就是與上帝和好。
[00:20:39.540 --> 00:20:42.340]  其實耶穌基督的工作來到這個世界,
[00:20:42.340 --> 00:20:46.840]  最重要的就是叫我們與神和好。
[00:20:46.840 --> 00:20:50.340]  所以我們與神和好,就享受安息。
[00:20:50.340 --> 00:20:56.440]  在祂裡面,我們就可以將老虎重擔、赦下。
[00:20:56.440 --> 00:20:58.840]  因為我們自己沒有辦法做到的事情,
[00:20:58.840 --> 00:21:01.640]  只有基督能夠幫助我們。
[00:21:01.640 --> 00:21:06.440]  我們不能夠除去我們的惡念,我們的惡性。
[00:21:06.440 --> 00:21:11.440]  但是唯有憐於基督,才能夠支取祂的養療,
[00:21:11.440 --> 00:21:18.640]  好像枝子連在葡萄樹上,才可以結出聖靈所結的果子。
[00:21:18.640 --> 00:21:24.140]  良善、仁愛、忍耐、恩賜,這些不是我們本性來的。
[00:21:24.140 --> 00:21:26.540]  是上帝藉著基督,
[00:21:26.540 --> 00:21:32.040]  叫我們憐於基督,才能夠有的真正心靈的平安。
[00:21:32.040 --> 00:21:34.740]  我們知道這個是信服基督而來的。
[00:21:34.740 --> 00:21:37.640]  所以當我們什麼時候去信服耶穌基督,
[00:21:37.640 --> 00:21:41.840]  什麼時候憐於祂,活在祂的旨意裡面,
[00:21:41.840 --> 00:21:43.440]  在祂的愛裡面的時候,
[00:21:43.440 --> 00:21:49.840]  這就是我們新角度裡面,安息的意義。
[00:21:49.840 --> 00:21:52.040]  所以「來了主不能作什麼」是真的。
[00:21:52.040 --> 00:21:53.840]  我們一定要憐於主,
