
[00:00:00.000 --> 00:00:04.000]  我的題目是 創意無限
[00:12:17.000 --> 00:12:23.000]  所以逃命成了我們最重要的一個議程
[00:12:23.000 --> 00:12:28.000]  而金錢就是你可不可以逃命的一個價值單位
[00:12:28.000 --> 00:12:34.000]  第二就是我們這一代人有太強的市場智慧
[00:12:34.000 --> 00:12:38.000]  市場智慧講究的就是能不能夠銷
[00:12:38.000 --> 00:12:39.000]  有沒有效
[00:12:39.000 --> 00:12:42.000]  而所有這些都是指短期的
[00:12:42.000 --> 00:12:44.000]  不是指長遠的
[00:12:44.000 --> 00:12:51.000]  所以可以說這種講究即時的有沒有效
[00:12:51.000 --> 00:12:53.000]  即時的銷不銷得到
[00:12:53.000 --> 00:12:58.000]  你就不會去問一些較大空間較長遠
[00:12:58.000 --> 00:13:00.000]  說是本質是好的本領
[00:13:00.000 --> 00:13:03.000]  你就不能夠關顧這麼多了
[00:13:03.000 --> 00:13:07.000]  假如你今天在街上隨便問一個小孩
[00:13:07.000 --> 00:13:09.000]  或者問我們禮拜堂
[00:13:09.000 --> 00:13:11.000]  隨便抓一個小孩來問
[00:13:11.000 --> 00:13:15.000]  你問他有錢好還是創意好
[00:13:15.000 --> 00:13:17.000]  你問他
[00:13:17.000 --> 00:13:20.000]  我相信十個有九個
[00:13:20.000 --> 00:13:23.000]  他都會告訴你
[00:13:23.000 --> 00:13:25.000]  如果兩者只可以選一樣
[00:13:25.000 --> 00:13:27.000]  我就選有錢
[00:13:27.000 --> 00:13:28.000]  是不是
[00:13:28.000 --> 00:13:33.000]  第十個他根本不明白這個問題
[00:13:33.000 --> 00:13:35.000]  所以他不會回答你
[00:13:35.000 --> 00:13:37.000]  連小孩都這樣回答
[00:13:37.000 --> 00:13:42.000]  會讓我們更加感覺到是有些悲涼的
[00:13:42.000 --> 00:13:44.000]  第三方面
[00:13:44.000 --> 00:13:49.000]  就是我們那個流行文化是極度的單元的
[00:13:49.000 --> 00:13:51.000]  在二十世紀末
[00:13:51.000 --> 00:13:54.000]  充塞著我們整個華人社團的流行文化
[00:13:54.000 --> 00:13:58.000]  都是非常之單元缺乏選擇的
[00:13:58.000 --> 00:13:59.000]  不單止這樣
[00:13:59.000 --> 00:14:02.000]  如果你仔細去看一看
[00:14:02.000 --> 00:14:06.000]  你就會發覺這些流行文化都有一個特徵
[00:14:06.000 --> 00:14:08.000]  就是抄襲
[00:14:08.000 --> 00:14:12.000]  六十年代七十年代就抄襲歐美的
[00:14:12.000 --> 00:14:13.000]  特別是美國
[00:14:13.000 --> 00:14:16.000]  台灣來說是絕對美國的奴隸
[00:14:16.000 --> 00:14:18.000]  文化上來說
[00:14:18.000 --> 00:14:20.000]  然後在八九十年代
[00:14:20.000 --> 00:14:22.000]  我們就抄襲東洋文化
[00:14:22.000 --> 00:14:24.000]  日本的
[00:14:24.000 --> 00:14:28.000]  我們自己是沒有自己的文化的
[00:14:28.000 --> 00:14:30.000]  在香港來說
[00:14:30.000 --> 00:14:33.000]  就叫人更加喪氣的是什麼呢
[00:14:33.000 --> 00:14:38.000]  就是我們的流行文化是特別喜歡玩押韻
[00:14:38.000 --> 00:14:39.000]  這個東西的
[00:14:39.000 --> 00:14:41.000]  就是說同音異音
[00:14:41.000 --> 00:14:45.000]  就是我們整個香港文化的特徵
[00:14:45.000 --> 00:14:48.000]  所以一首歌如果你發現它的主韻
[00:14:48.000 --> 00:14:50.000]  那就完蛋了
[00:14:50.000 --> 00:14:52.000]  因為下面那句你猜得到的
[00:14:52.000 --> 00:14:53.000]  你沒聽過
[00:14:53.000 --> 00:14:55.000]  第一次聽你都猜到它下一個字是什麼
[00:14:55.000 --> 00:14:57.000]  我早上起床穿衣服
[00:14:57.000 --> 00:14:58.000]  我就開著衣服機
[00:14:58.000 --> 00:15:00.000]  那些大多數歌我都沒聽過
[00:15:00.000 --> 00:15:03.000]  什麼十大流行金曲頒獎典禮
[00:15:03.000 --> 00:15:04.000]  我才第一次聽
[00:15:04.000 --> 00:15:06.000]  人家那些聽了很久
[00:15:06.000 --> 00:15:07.000]  我才第一次聽
[00:15:07.000 --> 00:15:09.000]  但是儘管是第一次聽
[00:15:09.000 --> 00:15:12.000]  常常給我猜到下一句是什麼
[00:15:12.000 --> 00:15:13.000]  常常給我猜到
[00:15:13.000 --> 00:15:15.000]  因為它根本就是玩押韻的
[00:15:15.000 --> 00:15:17.000]  完全沒有意義的
[00:15:17.000 --> 00:15:20.000]  這個是我們香港的歌詞界
[00:15:20.000 --> 00:15:21.000]  廣告界
[00:15:21.000 --> 00:15:23.000]  還有我們的新聞報紙
[00:15:23.000 --> 00:15:25.000]  都是最喜歡玩這個把戲的
[00:15:25.000 --> 00:15:27.000]  最奇妙就是
[00:15:27.000 --> 00:15:29.000]  他怎麼猜到我們
[00:15:29.000 --> 00:15:31.000]  你作為那個顧客的
[00:15:31.000 --> 00:15:33.000]  都是喜歡玩這個
[00:15:33.000 --> 00:15:35.000]  同音異義的押韻遊戲呢
[00:15:35.000 --> 00:15:39.000]  更加嚴重的一個問題
[00:15:39.000 --> 00:15:41.000]  一個有創意的人
[00:15:41.000 --> 00:15:43.000]  我哪一個會看得起
[00:15:43.000 --> 00:15:47.000]  這些押韻下三濫的遊戲
[00:15:47.000 --> 00:15:49.000]  但是這個遊戲
[00:15:49.000 --> 00:15:51.000]  就養活了我們這一代
[00:15:51.000 --> 00:15:52.000]  廣告界
[00:15:52.000 --> 00:15:54.000]  我們的歌詞界
[00:15:54.000 --> 00:15:59.000]  包括我們的報紙那些記者界
[00:15:59.000 --> 00:16:02.000]  如果這樣說的時候
[00:16:02.000 --> 00:16:04.000]  我們是不是相當的絕望呢
[00:16:04.000 --> 00:16:07.000]  那我們看看下一代的空間
[00:16:07.000 --> 00:16:09.000]  會不會不一樣的
[00:16:09.000 --> 00:16:12.000]  我很相信下一代
[00:16:12.000 --> 00:16:14.000]  他們面對著的那條路
[00:16:14.000 --> 00:16:16.000]  是和我們不一樣的
[00:16:16.000 --> 00:16:17.000]  第一樣東西
[00:16:17.000 --> 00:16:21.000]  他們有一個較為富裕的
[00:16:21.000 --> 00:16:23.000]  一個的物質條件
[00:16:23.000 --> 00:16:25.000]  是不是呢
[00:16:25.000 --> 00:16:27.000]  我們這一代人
[00:16:27.000 --> 00:16:30.000]  很多都是以能夠買屋
[00:16:30.000 --> 00:16:33.000]  是成為我們做人的目標的
[00:16:33.000 --> 00:16:35.000]  台灣人就稱
[00:16:35.000 --> 00:16:38.000]  沒有屋就是無殼蝸牛
[00:16:38.000 --> 00:16:40.000]  我們香港人
[00:16:40.000 --> 00:16:42.000]  也都是覺得能夠買到屋
[00:16:42.000 --> 00:16:43.000]  上到樓
[00:16:43.000 --> 00:16:45.000]  就是我們人生的目標
[00:16:45.000 --> 00:16:46.000]  因為你買了屋
[00:16:46.000 --> 00:16:48.000]  就很難有第二個目標
[00:16:48.000 --> 00:16:51.000]  三十年
[00:16:51.000 --> 00:16:54.000]  都要為那四間地產公司打工
[00:16:54.000 --> 00:16:56.000]  到打好工
[00:16:56.000 --> 00:16:57.000]  完了
[00:16:57.000 --> 00:16:58.000]  工完了
[00:16:58.000 --> 00:17:00.000]  你老爺爺什麼火氣都沒有了
[00:17:00.000 --> 00:17:03.000]  我們一生就是為了
[00:17:03.000 --> 00:17:04.000]  買一間屋
[00:17:04.000 --> 00:17:05.000]  供一層樓
[00:17:05.000 --> 00:17:06.000]  不要緊
[00:17:06.000 --> 00:17:08.000]  下一代呢
[00:17:08.000 --> 00:17:12.000]  他就會繼承我們這層樓
[00:17:12.000 --> 00:17:13.000]  是不是
[00:17:13.000 --> 00:17:17.000]  我們一生努力的終點
[00:17:17.000 --> 00:17:18.000]  就是我們下一代
[00:17:18.000 --> 00:17:20.000]  起步的第一點
[00:17:21.000 --> 00:17:25.000]  他們有一個較富裕的物質條件
[00:17:25.000 --> 00:17:26.000]  給他們做起步
[00:17:26.000 --> 00:17:28.000]  這個是好事的
[00:17:28.000 --> 00:17:31.000]  因為他們較富裕的物質條件
[00:17:31.000 --> 00:17:35.000]  就不用像我們出生的時候那樣
[00:17:35.000 --> 00:17:37.000]  一生都是為著
[00:17:37.000 --> 00:17:38.000]  物質
[00:17:38.000 --> 00:17:39.000]  金錢
[00:17:39.000 --> 00:17:40.000]  和那個房屋
[00:17:40.000 --> 00:17:41.000]  來去買命
[00:17:41.000 --> 00:17:43.000]  第二
[00:17:43.000 --> 00:17:45.000]  他們較好的條件
[00:17:45.000 --> 00:17:47.000]  就是沒有戰爭的威脅
[00:17:47.000 --> 00:17:49.000]  上一代和我們這一代的世界
[00:17:49.000 --> 00:17:51.000]  是用政治意識形態
[00:17:51.000 --> 00:17:54.000]  來劃分有與敵的
[00:17:54.000 --> 00:17:56.000]  所以你是共產黨
[00:17:56.000 --> 00:17:57.000]  我是資本主義
[00:17:57.000 --> 00:17:58.000]  你不符合我的原則
[00:17:58.000 --> 00:18:00.000]  我就打到你落花流水
[00:18:00.000 --> 00:18:01.000]  美國最喜歡這樣東西
[00:18:01.000 --> 00:18:04.000]  還在別人的地方打
[00:18:04.000 --> 00:18:05.000]  永遠不是在自己地方打的
[00:18:05.000 --> 00:18:08.000]  所以從冷戰到熱戰
[00:18:08.000 --> 00:18:09.000]  我們打了幾十年
[00:18:09.000 --> 00:18:12.000]  也都顛沛流離了幾十年
[00:18:12.000 --> 00:18:14.000]  到現在90年代末期
[00:18:14.000 --> 00:18:18.000]  我們的政客足知頭腦開通了
[00:18:18.000 --> 00:18:21.000]  明白打來打去都不是辦法
[00:18:21.000 --> 00:18:23.000]  大家都厭倦了戰爭
[00:18:23.000 --> 00:18:24.000]  所以下一代
[00:18:24.000 --> 00:18:27.000]  不再是用政治意識形態
[00:18:27.000 --> 00:18:29.000]  來劃分那個地盤
[00:18:29.000 --> 00:18:31.000]  而是以做生意
[00:18:31.000 --> 00:18:32.000]  貿易
[00:18:32.000 --> 00:18:35.000]  我們的世界就分成為
[00:18:35.000 --> 00:18:38.000]  幾個大的貿易的堡壘
[00:18:38.000 --> 00:18:43.000]  大家都不喜歡再玩這個兵捉賊這個遊戲了
[00:18:43.000 --> 00:18:45.000]  文化史告訴我們知道
[00:18:45.000 --> 00:18:47.000]  文化史告訴我們知道
[00:18:47.000 --> 00:18:50.000]  一個地方一定要有經濟的強大
[00:18:50.000 --> 00:18:53.000]  然後加上一個長期的安定
[00:18:53.000 --> 00:18:55.000]  沒有戰爭的時期
[00:18:55.000 --> 00:18:58.000]  那個地方的文化才會發揮起來
[00:18:58.000 --> 00:19:02.000]  這個規律在世界史是這樣
[00:19:02.000 --> 00:19:05.000]  在我們中國的歷史就更加是這樣
[00:19:05.000 --> 00:19:07.000]  所以換句話來說
[00:19:07.000 --> 00:19:09.000]  下一世紀
[00:19:09.000 --> 00:19:13.000]  它具備了經濟的條件
[00:19:13.000 --> 00:19:16.000]  也都具備了一個小戰爭的世界
[00:19:16.000 --> 00:19:20.000]  所以文化上和創意上
[00:19:20.000 --> 00:19:25.000]  它們會結出繁花茂果是必然的
[00:19:25.000 --> 00:19:27.000]  第三
[00:19:27.000 --> 00:19:30.000]  下一代給我們有更好的教育機會
[00:19:30.000 --> 00:19:35.000]  沒錯今天如果有得選擇
[00:19:35.000 --> 00:19:41.000]  我們仍然會喜歡讓子女去外國去深造
[00:19:41.000 --> 00:19:45.000]  原因是香港無論如何厲害
[00:19:45.000 --> 00:19:47.000]  是一個小氹
[00:19:47.000 --> 00:19:49.000]  外面才是一個大海
[00:19:49.000 --> 00:19:53.000]  這個和外面的月亮是不是特別亮特別光呢
[00:19:53.000 --> 00:19:55.000]  是沒有關係的
[00:19:55.000 --> 00:19:57.000]  雖然這樣
[00:19:57.000 --> 00:20:00.000]  我們這裡的大學都是急迫改變中
[00:20:00.000 --> 00:20:04.000]  一方面政府是投入極大的資源
[00:20:04.000 --> 00:20:07.000]  另一方面也是不斷有新的大學
[00:20:07.000 --> 00:20:10.000]  在我們整個亞洲不斷的冒起
[00:20:10.000 --> 00:20:13.000]  所以今天讀大學
[00:20:13.000 --> 00:20:16.000]  是一個理所當然的一個現身
[00:20:16.000 --> 00:20:18.000]  在我們年輕的時候
[00:20:18.000 --> 00:20:19.000]  就是六十年代
[00:20:19.000 --> 00:20:21.000]  我們的社會沒有資源
[00:20:21.000 --> 00:20:25.000]  所以讀完小學
[00:20:25.000 --> 00:20:27.000]  是不一定讀中學的
[00:20:27.000 --> 00:20:30.000]  那時候有一個叫升中士
[00:20:30.000 --> 00:20:35.000]  是政府考那些小學生
[00:20:35.000 --> 00:20:39.000]  考得好才可以派去好的中學
[00:20:39.000 --> 00:20:43.000]  所以那些小學位著的名正好
[00:20:43.000 --> 00:20:48.000]  他們常常不是派一班三十人就派了出來
[00:20:48.000 --> 00:20:50.000]  通常是派十五個十六個
[00:20:50.000 --> 00:20:52.000]  就選了最好的那些人
[00:20:52.000 --> 00:20:54.000]  出去考升中士
[00:20:54.000 --> 00:20:58.000]  所以那時候讀到中學
[00:20:58.000 --> 00:20:59.000]  或者中學畢業
[00:20:59.000 --> 00:21:02.000]  那家人就很興奮的
[00:21:02.000 --> 00:21:06.000]  但是今天不單只是教育程度提高了
[00:21:06.000 --> 00:21:13.000]  我們讀大學是一個理所當然的一個現身
[00:21:13.000 --> 00:21:16.000]  我們今天的學生
[00:21:16.000 --> 00:21:21.000]  唯一的遺憾是進不了首選的大學
