
[00:00:00.000 --> 00:00:02.240]  好 頂姐妹 早安
[00:01:50.320 --> 00:01:53.440]  我們面對自己在人際關係裏面
[00:01:53.440 --> 00:01:54.240]  我想問你
[00:01:54.240 --> 00:01:55.680]  今日我們的主題叫做
[00:01:55.680 --> 00:01:58.400]  親密團契 愛與被愛
[00:01:58.400 --> 00:02:00.080]  新的一年我們會說回
[00:02:00.080 --> 00:02:03.520]  今年我們教會整個屬靈群體的焦點
[00:02:03.520 --> 00:02:05.000]  去年的焦點
[00:02:05.000 --> 00:02:07.800]  其實我們重點不是用每一年
[00:02:07.800 --> 00:02:09.720]  或不是用2019年
[00:02:09.720 --> 00:02:11.040]  我們的焦點就是甚麼
[00:02:11.040 --> 00:02:15.160]  我們覺得每一年不是重點
[00:02:15.160 --> 00:02:17.600]  我們是有一個階段
[00:02:17.600 --> 00:02:18.680]  我們去到這個階段
[00:02:18.680 --> 00:02:22.280]  我們領袖們和宮門我們祈願土
[00:02:22.280 --> 00:02:24.640]  我們覺得我們的群體
[00:02:24.640 --> 00:02:27.360]  這個時刻 這個階段神想我們
[00:02:27.360 --> 00:02:29.600]  對焦在哪一樣東西上面
[00:02:29.600 --> 00:02:31.680]  當然我們有對外的歷程
[00:02:31.680 --> 00:02:33.960]  傳福音 去服侍人
[00:02:33.960 --> 00:02:37.680]  去關懷周圍的人 去付出
[00:02:37.680 --> 00:02:39.960]  當然也有內在的歷程
[00:02:39.960 --> 00:02:42.720]  就是處理好自己屬靈的生命
[00:02:42.720 --> 00:02:47.920]  和人和自己的關係 自己的生活是否平衡
[00:02:47.920 --> 00:02:50.560]  所以我們去年
[00:02:50.560 --> 00:02:54.280]  因為前年我們推動靈修運動
[00:02:54.280 --> 00:02:56.080]  推動了八個月
[00:02:56.080 --> 00:02:57.880]  去年我們又覺得
[00:02:57.880 --> 00:03:00.920]  思想作為一個屬靈的群體
[00:03:00.920 --> 00:03:03.360]  甚麼是很重要呢
[00:03:03.360 --> 00:03:06.320]  因為我們新的分堂來了這裡大約第四年
[00:03:06.320 --> 00:03:08.000]  作為一個屬靈群體
[00:03:08.000 --> 00:03:09.680]  我們上頂尖一起想
[00:03:09.680 --> 00:03:12.360]  我們不是一個屬世的群體
[00:03:12.360 --> 00:03:13.720]  不是走在一起
[00:03:13.720 --> 00:03:17.880]  就是有見面 有玩 有聊天
[00:03:17.880 --> 00:03:19.160]  有好朋友
[00:03:19.160 --> 00:03:21.120]  我們還要有屬靈的層面的
[00:03:21.120 --> 00:03:23.520]  所以我們覺得我們是一個群體
[00:03:23.520 --> 00:03:25.680]  還是一個屬靈的群體
[00:03:25.680 --> 00:03:28.320]  一個屬靈群體有甚麼很重要的東西
[00:03:28.320 --> 00:03:30.920]  我們一定要有呢 所以我們去年就強調
[00:03:30.920 --> 00:03:35.280]  想有有沒有經歷神 有沒有經歷神的同在
[00:03:35.280 --> 00:03:37.480]  去年我們就說這件事
[00:03:37.480 --> 00:03:39.280]  過了一段日子
[00:03:39.280 --> 00:03:41.240]  去年九月的家會
[00:03:41.240 --> 00:03:42.840]  我們發覺頂姐妹說
[00:03:42.840 --> 00:03:45.440]  只是強調經歷神都重要
[00:03:45.440 --> 00:03:47.960]  當然同時我們都想有
[00:03:47.960 --> 00:03:51.400]  頂姐妹的關係會深一些
[00:03:51.400 --> 00:03:53.120]  我想請大家讀一讀
[00:03:53.120 --> 00:03:54.280]  今天的經文
[00:03:54.280 --> 00:03:56.160]  我們讀後面那三節
[00:03:56.160 --> 00:03:59.440]  約翰一書四章十九到二十一節
[00:03:59.440 --> 00:04:03.960]  四章十九到二十一節
[00:04:03.960 --> 00:04:07.080]  因為神先愛我們 命令
[00:04:07.080 --> 00:04:10.240]  他這裡說了三個重點
[00:04:10.240 --> 00:04:13.160]  第一他說 我們愛因為甚麼
[00:04:13.160 --> 00:04:14.720]  是神先愛我們
[00:04:14.720 --> 00:04:16.720]  我們不是我們主動
[00:04:16.720 --> 00:04:18.920]  我們是被動
[00:04:18.920 --> 00:04:20.120]  那個位置
[00:04:20.120 --> 00:04:22.200]  很特別 第二個他說
[00:04:22.200 --> 00:04:26.000]  如果你愛那個你看得見的人
[00:04:26.000 --> 00:04:28.320]  身邊的頂姐妹
[00:04:28.320 --> 00:04:30.800]  然後你說你愛那個看不見的神
[00:04:30.800 --> 00:04:31.800]  他就說甚麼
[00:04:31.800 --> 00:04:34.040]  這個是假的
[00:04:34.040 --> 00:04:36.360]  虛假 是說謊
[00:04:36.360 --> 00:04:39.240]  這個很重要的提醒
[00:04:39.240 --> 00:04:40.720]  我們經常說
[00:04:40.720 --> 00:04:42.520]  如果我們有經歷神
[00:04:42.520 --> 00:04:44.160]  有經歷神的同在
[00:04:44.160 --> 00:04:46.880]  我們和神有團契的關係
[00:04:46.880 --> 00:04:49.320]  和祂有親密的團契
[00:04:49.320 --> 00:04:51.800]  那怎麼反映到
[00:04:51.800 --> 00:04:53.000]  自然我們會反映到
[00:04:53.000 --> 00:04:56.760]  我們會被上帝的生命所去感染
[00:04:56.760 --> 00:04:59.000]  所去更新改變
[00:04:59.000 --> 00:05:00.040]  他說如果你真的
[00:05:00.040 --> 00:05:03.280]  和看不到的神有關係 有團契
[00:05:03.280 --> 00:05:06.160]  你就會對看得見的人
[00:05:06.160 --> 00:05:08.760]  是會有愛
[00:05:08.760 --> 00:05:10.160]  這個就是
[00:05:10.160 --> 00:05:12.200]  在我們屬靈生命裏面經常說
[00:05:12.200 --> 00:05:14.080]  你有沒有經歷神同在
[00:05:14.080 --> 00:05:16.280]  有沒有經歷神的愛
[00:05:16.280 --> 00:05:19.160]  以致在你人際關係裏面
[00:05:19.160 --> 00:05:21.520]  可以反映到出來
[00:05:21.520 --> 00:05:22.840]  第二節我們再讀一次
[00:05:22.840 --> 00:05:24.840]  好嗎 預備起
[00:05:24.840 --> 00:05:27.240]  他這裏說愛神的人
[00:05:27.240 --> 00:05:30.320]  都同時要愛弟兄姊妹
[00:05:30.320 --> 00:05:33.520]  這個是從神所受的命令
[00:05:33.520 --> 00:05:36.080]  所以經歷神同在的同時
[00:05:36.080 --> 00:05:38.360]  如果你真的有經歷到神同在
[00:05:38.360 --> 00:05:40.920]  你去 我們說推展去
[00:05:40.920 --> 00:05:44.560]  即將來的教會的焦點
[00:05:44.560 --> 00:05:46.520]  是愛與被愛
[00:05:46.520 --> 00:05:50.040]  按道理就不難的
[00:05:50.040 --> 00:05:53.600]  難不難啊?
[00:05:53.600 --> 00:05:54.960]  教會很容易啊?
[00:05:54.960 --> 00:05:58.240]  教會都不容易啊
[00:05:58.240 --> 00:05:59.360]  容易的公司啊?
[00:05:59.360 --> 00:06:02.560]  哎呀公司 你貴公司啊
[00:06:02.560 --> 00:06:03.920]  說笑說笑
[00:06:03.920 --> 00:06:07.760]  它是一人公司來的
[00:06:07.760 --> 00:06:09.360]  但是弟兄姊妹
[00:06:09.360 --> 00:06:10.720]  在引言裏面我寫著
[00:06:10.720 --> 00:06:12.600]  屬靈群體的標記
[00:06:12.600 --> 00:06:14.200]  我想大家一起想
[00:06:14.200 --> 00:06:16.040]  我們作為一個屬靈的群體
[00:06:16.040 --> 00:06:19.200]  我們作為稱為在神家裏面的
[00:06:19.200 --> 00:06:20.800]  我們叫弟兄姊妹
[00:06:20.800 --> 00:06:22.680]  我們不是亂叫的
[00:06:22.680 --> 00:06:23.920]  所以第一件事
[00:06:23.920 --> 00:06:25.880]  我們不是說今年說愛與被愛
[00:06:25.880 --> 00:06:26.680]  說人際關係
[00:06:26.680 --> 00:06:30.280]  我們就忽略了經歷神同在
[00:06:30.280 --> 00:06:32.440]  所以今年我們仍然會繼續鼓勵弟兄姊妹
[00:06:32.440 --> 00:06:34.040]  有靈修分享
[00:06:34.040 --> 00:06:36.760]  因為這個最反映我們和神的關係
[00:06:36.760 --> 00:06:38.240]  我們有沒有真的經歷神
[00:06:38.240 --> 00:06:39.760]  如果你回來教會
[00:06:39.760 --> 00:06:40.720]  沒有認識到神
[00:06:40.720 --> 00:06:42.480]  你認識了很多好朋友
[00:06:42.480 --> 00:06:43.800]  但是你沒有認識到神
[00:06:43.800 --> 00:06:45.120]  沒有經歷神
[00:06:45.120 --> 00:06:47.400]  那你的信仰是膚淺的
[00:06:47.400 --> 00:06:48.680]  是敷乾的
[00:06:48.680 --> 00:06:50.720]  很容易很快就敷乾
[00:06:50.720 --> 00:06:51.440]  怎樣反映呢?
[00:06:51.440 --> 00:06:53.080]  就是你在人際關係
[00:06:53.080 --> 00:06:54.520]  就會出現問題
[00:06:54.520 --> 00:06:55.880]  有些人你就覺得
[00:06:55.880 --> 00:06:57.320]  永遠頂他不順
[00:06:57.320 --> 00:07:00.080]  或者大家這樣說
[00:07:00.080 --> 00:07:01.080]  是不是?
[00:07:01.080 --> 00:07:04.160]  真是捱不了
[00:07:04.160 --> 00:07:04.880]  弟兄姊妹
[00:07:04.880 --> 00:07:06.360]  這裏所說
[00:07:06.360 --> 00:07:07.600]  經歷神同在
[00:07:07.600 --> 00:07:10.640]  就保證了我們可以愛與被愛
[00:07:10.640 --> 00:07:13.680]  裏面可以很暢順
[00:07:13.680 --> 00:07:15.880]  又考大家舊約聖經
[00:07:15.880 --> 00:07:18.120]  就是剛才21節那裏說甚麼
[00:07:18.120 --> 00:07:20.840]  它說愛神的都要愛弟兄姊妹
[00:07:20.840 --> 00:07:22.200]  那舊約聖經
[00:07:22.200 --> 00:07:24.920]  哪裏說愛神呀?
[00:07:24.920 --> 00:07:29.800]  哪裏的經文說愛神這個誡命呀?
[00:07:29.800 --> 00:07:30.240]  十誡
[00:07:30.240 --> 00:07:34.000]  這些要去上舊約中讀
[00:07:34.000 --> 00:07:37.320]  在《新命記》六章十誡在《出埃及記》
[00:07:37.320 --> 00:07:39.360]  《新命記》
[00:07:39.360 --> 00:07:40.840]  你的命要更新呀
[00:07:40.840 --> 00:07:42.200]  《新命記》
[00:07:42.200 --> 00:07:44.480]  所以《新命記》六章四節
[00:07:44.480 --> 00:07:45.360]  知道嗎?
[00:07:45.360 --> 00:07:46.600]  就是要命的
[00:07:46.600 --> 00:07:47.720]  六四是不是要命的?
[00:07:47.720 --> 00:07:49.080]  好像有點感覺
[00:07:49.080 --> 00:07:51.520]  《新命記》六章四節那裏說
[00:07:51.520 --> 00:07:52.800]  以色列你要聽
[00:07:52.800 --> 00:07:53.440]  又說
[00:07:53.440 --> 00:07:54.360]  是我們獨一的主
[00:07:54.360 --> 00:07:56.440]  你們要盡心盡性盡義盡力
[00:07:56.440 --> 00:07:58.640]  愛主你的神
[00:07:58.640 --> 00:08:01.120]  這個是第一最大的誡命
[00:08:01.120 --> 00:08:04.760]  第二條是說愛人的
[00:08:04.760 --> 00:08:08.000]  在哪裏經文呀?
[00:08:08.000 --> 00:08:08.840]  愛人如己
[00:08:08.840 --> 00:08:13.960]  在哪裏經文呀?Brenda
[00:08:13.960 --> 00:08:16.120]  路加也有說
[00:08:16.120 --> 00:08:21.480]  你記新約嘛
[00:08:21.480 --> 00:08:24.120]  這些是好姐妹呀
[00:08:24.120 --> 00:08:26.320]  在後面多捧場
[00:08:26.320 --> 00:08:30.280]  第二個就是在《利未記》十九章十八節
[00:08:30.280 --> 00:08:31.480]  那裏說得好特別
[00:08:31.480 --> 00:08:33.680]  因為神是聖潔的
[00:08:33.680 --> 00:08:36.720]  你們都要好像神一樣聖潔
[00:08:36.720 --> 00:08:40.000]  有些甚麼跟我們能夠聖潔
[00:08:40.000 --> 00:08:41.520]  好像神一樣
[00:08:41.520 --> 00:08:42.360]  意思是甚麼呢?
[00:08:42.360 --> 00:08:43.560]  聖潔就是
[00:08:43.560 --> 00:08:44.400]  神是聖潔
[00:08:44.400 --> 00:08:47.160]  就是神跟任何東西都有分別
[00:08:47.160 --> 00:08:50.640]  神跟任何東西都不能夠相齊並論
[00:08:50.640 --> 00:08:52.160]  神是獨一聖潔
[00:08:52.160 --> 00:08:52.960]  即是甚麼呀?
[00:08:52.960 --> 00:08:56.120]  神沒有東西可以跟祂相比
[00:08:56.120 --> 00:08:57.600]  沒有語倫比
[00:08:57.600 --> 00:08:59.440]  沒有東西可以跟神一樣
[00:08:59.440 --> 00:09:01.520]  神是與別不同
[00:09:01.520 --> 00:09:05.840]  那怎樣屬神的人要像神一樣與別不同
[00:09:05.840 --> 00:09:06.560]  即是怎樣呀?
[00:09:06.560 --> 00:09:08.400]  那聖經就只有一個答案
[00:09:08.400 --> 00:09:11.280]  就是你活到愛人如己
[00:09:11.280 --> 00:09:12.800]  你有一個愛的生命
[00:09:12.800 --> 00:09:14.600]  你就與別不同了
[00:09:14.600 --> 00:09:16.040]  所以整個律法
[00:09:16.040 --> 00:09:17.840]  它說最大的誡命
[00:09:17.840 --> 00:09:19.920]  就是愛神和愛人
[00:09:19.920 --> 00:09:23.080]  你做到愛人和愛神呢
[00:09:23.080 --> 00:09:24.320]  你就與別不同
[00:09:24.320 --> 00:09:25.200]  不單止
[00:09:25.200 --> 00:09:29.240]  它說全律法就包在愛人如己這句話裏面
[00:09:29.240 --> 00:09:30.760]  你活出愛的生命
[00:09:30.760 --> 00:09:34.600]  你就不再需要在律法之下
[00:09:34.600 --> 00:09:37.600]  愛是整個律法的核心
[00:09:37.600 --> 00:09:40.040]  基督尼就承傳律法
[00:09:40.040 --> 00:09:43.920]  因為律法就照到我們生命
[00:09:43.920 --> 00:09:45.240]  哪些東西愛不到位
[00:09:45.240 --> 00:09:46.720]  哪些東西做不到
[00:09:46.720 --> 00:09:48.760]  所以律法是叫我們知罪
[00:09:48.760 --> 00:09:49.760]  叫我們知道
[00:09:49.760 --> 00:09:52.200]  我們達不到神的標準
[00:09:52.200 --> 00:09:53.160]  其中一個
[00:09:53.160 --> 00:09:56.240]  如果你能夠完全到律法
[00:09:56.240 --> 00:09:58.200]  當你活到愛的時候
[00:09:58.200 --> 00:10:00.640]  你的人際關係就不會有罪
[00:10:00.640 --> 00:10:04.400]  你知道要顯出人的罪惡
[00:10:04.400 --> 00:10:06.920]  只要你看在人際關係裏面
[00:10:06.920 --> 00:10:08.280]  就有很多罪的
[00:10:08.280 --> 00:10:12.760]  你對任何的生物
[00:10:12.760 --> 00:10:14.040]  你很少會
[00:10:14.040 --> 00:10:16.360]  你有沒有妒忌一隻狗的?
[00:10:16.360 --> 00:10:19.080]  有的 有時那隻狗的食用很好
[00:10:19.080 --> 00:10:21.440]  你覺得有點不值得
[00:10:21.440 --> 00:10:24.640]  嘩 牠的剪頭髮不知道剪多少錢
[00:10:24.640 --> 00:10:26.720]  真是的
[00:10:26.720 --> 00:10:29.240]  牠不是剪頭髮是剪一整身的
[00:10:29.240 --> 00:10:31.000]  當然貴一點
[00:10:31.000 --> 00:10:33.120]  你只是剪牠的頭
[00:10:33.120 --> 00:10:34.640]  我想說
[00:10:34.640 --> 00:10:37.320]  怎樣可以好像神與別不同
[00:10:37.320 --> 00:10:39.560]  神說他和任何東西都有分別
[00:10:39.560 --> 00:10:41.440]  神是聖潔是這樣的意思
[00:10:41.440 --> 00:10:43.120]  神就說我們不要效法這個世界
[00:10:43.120 --> 00:10:44.680]  和世界有分別
[00:10:44.680 --> 00:10:47.280]  就是說有分別就是要有條界線
[00:10:47.280 --> 00:10:48.400]  和世界有分別
[00:10:48.400 --> 00:10:51.040]  地上有條界線就是聖潔的意思
[00:10:51.040 --> 00:10:53.960]  那和世界有什麼分別呢?
[00:10:53.960 --> 00:10:55.240]  穿衣服有分別
[00:10:55.240 --> 00:10:56.400]  頭髮髮型有分別
[00:10:56.400 --> 00:10:59.360]  聖經說你有愛的生命
[00:10:59.360 --> 00:11:01.680]  一個是無條件的愛
[00:11:01.680 --> 00:11:03.240]  好像神的愛
[00:11:03.240 --> 00:11:06.720]  這樣你就真的和世界有分別
[00:11:06.720 --> 00:11:09.680]  你就稱為聖潔的子民
[00:11:09.680 --> 00:11:11.440]  但問題來了
[00:11:11.440 --> 00:11:14.760]  愛人如己你做不做得到?
[00:11:14.760 --> 00:11:17.360]  一時時吧
[00:11:17.360 --> 00:11:19.680]  看看誰吧
[00:11:19.680 --> 00:11:23.360]  如果對著鏡子那個就OK了
[00:11:23.360 --> 00:11:24.520]  我對你好一點
[00:11:24.520 --> 00:11:26.240]  你今天都很乖
[00:11:26.240 --> 00:11:27.240]  其實是對自己說的
[00:11:27.240 --> 00:11:28.440]  所以去買東西給自己吃
[00:11:28.440 --> 00:11:29.560]  有沒有試過?
[00:11:29.560 --> 00:11:31.400]  今天慰勞一下自己
[00:11:31.400 --> 00:11:32.160]  是不是?
[00:11:32.160 --> 00:11:33.480]  租一隻碟回去給自己看
[00:11:33.480 --> 00:11:35.360]  你今天都辛苦了
[00:11:35.360 --> 00:11:37.240]  都要休息一下
[00:11:37.240 --> 00:11:39.160]  好像輔導自己一樣
[00:11:39.160 --> 00:11:41.600]  你都要休息一下
[00:11:41.600 --> 00:11:45.840]  你平時太節儉了
[00:11:45.840 --> 00:11:48.640]  記得自己和自己說話
[00:11:48.640 --> 00:11:50.040]  但是丁子妹
[00:11:50.040 --> 00:11:51.680]  今天我們想講這個主題
[00:11:51.680 --> 00:11:54.640]  是一個很難很難的題目
[00:11:54.640 --> 00:11:56.840]  我們看看輔助經文
[00:11:56.840 --> 00:11:58.720]  神又要求我們愛人如己
[00:11:58.720 --> 00:12:00.440]  然後耶穌又給了一個新命令
[00:12:00.440 --> 00:12:02.280]  我們要好像神一樣
[00:12:02.280 --> 00:12:04.520]  無條件的愛弟兄姊妹
[00:12:04.520 --> 00:12:06.960]  這麼高的條件
[00:12:06.960 --> 00:12:07.560]  為什麼呢?
[00:12:07.560 --> 00:12:10.760]  我們讀一讀輔助經文
[00:12:10.760 --> 00:12:12.200]  對不起
[00:12:12.200 --> 00:12:15.040]  《馬太福音》五章四十八
[00:12:15.040 --> 00:12:16.400]  預備起
[00:12:16.400 --> 00:12:20.840]  你們要完全
[00:12:20.840 --> 00:12:22.560]  上帝說你們要聖潔
[00:12:22.560 --> 00:12:24.400]  好像他一樣那麼聖潔
[00:12:24.400 --> 00:12:26.120]  也就是說你們要完全
[00:12:26.120 --> 00:12:28.200]  好像天父一樣那麼完全
[00:12:28.200 --> 00:12:29.400]  所以你要有個寄望
[00:12:29.400 --> 00:12:31.320]  今天雖然我們還沒達標
[00:12:31.320 --> 00:12:32.560]  雖然我們還距離很遠
[00:12:32.560 --> 00:12:34.760]  但是神的心意一定會成就
[00:12:34.760 --> 00:12:38.240]  祂就是要我們成為完全的人
[00:12:38.240 --> 00:12:39.440]  那個字呢
[00:12:39.440 --> 00:12:40.560]  今天早上我看過原文
[00:12:40.560 --> 00:12:43.320]  叫做Tetlaos
[00:12:43.320 --> 00:12:45.400]  Tetlaos
[00:12:45.400 --> 00:12:45.960]  形容詞
[00:12:45.960 --> 00:12:49.480]  你們要Tetlaos
[00:12:49.480 --> 00:12:50.200]  很難啊
[00:12:50.200 --> 00:12:52.200]  都沒聽過的
[00:12:52.200 --> 00:12:53.640]  讀完第三章二節
[00:12:53.640 --> 00:12:54.760]  怎樣叫完全呢?
[00:12:54.760 --> 00:12:55.520]  有個指標的
[00:12:55.520 --> 00:12:56.680]  《亞國書》三章二節
[00:12:56.680 --> 00:12:58.960]  一二三
[00:12:58.960 --> 00:13:01.080]  它說怎樣看到一個人完全呢?
[00:13:01.080 --> 00:13:03.360]  你可以勒住自己的舌頭
[00:13:03.360 --> 00:13:04.200]  不要亂說話
[00:13:04.200 --> 00:13:05.640]  不要說錯話
[00:13:05.640 --> 00:13:07.480]  嘴巴從來沒過失的人
[00:13:07.480 --> 00:13:09.600]  就是完全人
[00:13:09.600 --> 00:13:11.600]  所以我們想到一個shortcut的
[00:13:11.600 --> 00:13:14.200]  就是讀啞你
[00:13:14.200 --> 00:13:14.960]  馬上
[00:13:14.960 --> 00:13:15.520]  這些
[00:13:15.520 --> 00:13:16.040]  即是要
[00:13:16.040 --> 00:13:17.760]  那些就是不完全了
[00:13:17.760 --> 00:13:18.720]  你知道嗎?
[00:13:18.720 --> 00:13:21.200]  那些啞了的
[00:13:21.200 --> 00:13:22.240]  這樣的
[00:13:22.240 --> 00:13:26.760]  多完全啊被人罵
[00:13:26.760 --> 00:13:27.880]  但是是不是
[00:13:27.880 --> 00:13:28.920]  這樣
[00:13:28.920 --> 00:13:30.680]  不說話就叫完全呢?
[00:13:30.680 --> 00:13:31.600]  當然不是
[00:13:31.600 --> 00:13:33.880]  勒住是勒住你的心
[00:13:33.880 --> 00:13:34.760]  聖經說
[00:13:34.760 --> 00:13:36.640]  一個人不勒住自己的舌頭
[00:13:36.640 --> 00:13:38.160]  舌頭就是火
[00:13:38.160 --> 00:13:40.080]  會燒著所有的東西
[00:13:40.080 --> 00:13:41.720]  所以言語
[00:13:41.720 --> 00:13:43.360]  言語是可以
[00:13:43.360 --> 00:13:44.840]  兩句起
[00:13:44.840 --> 00:13:47.040]  第三句就會打架的了
[00:13:47.040 --> 00:13:48.200]  有沒有見過啊?
[00:13:48.200 --> 00:13:49.760]  搭地鐵呢
[00:13:49.760 --> 00:13:51.400]  撞到
[00:13:51.400 --> 00:13:53.400]  喂
[00:13:53.400 --> 00:13:55.120]  是的
[00:13:55.120 --> 00:13:58.320]  什麼啊?
[00:13:58.320 --> 00:13:59.280]  接著
[00:13:59.280 --> 00:14:01.160]  你撞到我幹什麼?
[00:14:01.160 --> 00:14:02.800]  這樣就開始
[00:14:02.800 --> 00:14:05.200]  就是逼對方賣牆角
[00:14:05.200 --> 00:14:06.600]  接著那個對方不理他
[00:14:06.600 --> 00:14:10.320]  給個輕蔑的眼神
[00:14:10.320 --> 00:14:11.200]  我沒有在演藝讀過
[00:14:11.200 --> 00:14:11.840]  就是
[00:14:11.840 --> 00:14:12.280]  你知道嗎?
[00:14:12.280 --> 00:14:13.120]  幾句呢
[00:14:13.120 --> 00:14:15.040]  有些人忍不住就
[00:14:15.040 --> 00:14:16.440]  就拿把傘
[00:14:16.440 --> 00:14:17.360]  是不是?
[00:14:17.360 --> 00:14:18.960]  什麼都好
[00:14:18.960 --> 00:14:21.880]  就可能會有衝突
[00:14:21.880 --> 00:14:22.720]  所以
[00:14:22.720 --> 00:14:23.400]  你記住
[00:14:23.400 --> 00:14:25.480]  完全人其中一個指標就是
[00:14:25.480 --> 00:14:26.840]  你的反應
[00:14:26.840 --> 00:14:28.640]  人生很多時候不是How you act
[00:14:28.640 --> 00:14:29.840]  是How you react
[00:14:29.840 --> 00:14:31.040]  不是你做些什麼
[00:14:31.040 --> 00:14:33.120]  是你遇到
[00:14:33.120 --> 00:14:34.280]  別人不好的對待
[00:14:34.280 --> 00:14:35.920]  遇到逆境的時候
[00:14:35.920 --> 00:14:37.480]  你作出一個什麼反應
[00:14:37.480 --> 00:14:39.560]  特別是人際關係
[00:14:39.560 --> 00:14:41.160]  愛人是很難的
[00:14:41.160 --> 00:14:43.920]  我請喬威幫我show
[00:14:43.920 --> 00:14:45.760]  既然人這麼不完全
[00:14:45.760 --> 00:14:47.520]  我們這麼不完全
[00:14:47.520 --> 00:14:50.360]  那麼神又做什麼?
[00:14:50.360 --> 00:14:53.400]  要我們還要做一個完全的人
[00:14:53.400 --> 00:14:55.840]  我想說的第一點就是
[00:14:55.840 --> 00:14:58.040]  好像是不可能的愛
[00:14:58.040 --> 00:14:59.360]  無條件的愛
[00:14:59.360 --> 00:15:00.200]  哪有可能呢?
[00:15:00.200 --> 00:15:02.600]  但是神就要我們去
[00:15:02.600 --> 00:15:04.760]  集中在愛與被愛裡面
[00:15:04.760 --> 00:15:06.240]  我們要知道
[00:15:06.240 --> 00:15:07.840]  我們要做到這樣
[00:15:07.840 --> 00:15:08.360]  但是
[00:15:08.360 --> 00:15:11.400]  我想首先說我們愛人的六種困難
[00:15:11.400 --> 00:15:12.480]  我以前都提過的
[00:15:12.480 --> 00:15:13.360]  我會不斷提
[00:15:13.360 --> 00:15:14.680]  因為這件事經常都
[00:15:14.680 --> 00:15:17.080]  就是我經常都很想你請我吃飯
[00:15:17.080 --> 00:15:19.000]  但是你又不太願意
[00:15:19.000 --> 00:15:20.160]  那我是不會放棄的
[00:15:20.160 --> 00:15:22.080]  你知道嗎?
[00:15:22.080 --> 00:15:23.200]  只是舉這個例而已
[00:15:23.200 --> 00:15:24.280]  不是真的
[00:15:24.280 --> 00:15:26.680]  我們先讀第一個
[00:15:26.680 --> 00:15:28.680]  愛人的第一個困難是
[00:15:28.680 --> 00:15:33.840]  太過自我中心
[00:15:33.840 --> 00:15:34.200]  是不是?
[00:15:34.200 --> 00:15:35.080]  眼中只有自己
[00:15:35.080 --> 00:15:36.880]  我想不起有什麼流行曲
[00:15:36.880 --> 00:15:39.920]  就是眼中只有自己
[00:15:39.920 --> 00:15:41.120]  不懂吧?
[00:15:41.120 --> 00:15:42.680]  你有的介紹給我
[00:15:42.680 --> 00:15:43.920]  我明天播這個的時候
[00:15:43.920 --> 00:15:46.280]  馬上播兩句歌詞
[00:15:46.280 --> 00:15:47.840]  就是太過自我中心
[00:15:47.840 --> 00:15:49.080]  一個人自私
[00:15:49.080 --> 00:15:52.160]  只是看到自己看不到別人的
[00:15:52.160 --> 00:15:54.560]  那麼這些人是很難去愛別人的
[00:15:54.560 --> 00:15:56.400]  我試過在
[00:15:56.400 --> 00:15:58.560]  就是在搭地鐵
[00:15:58.560 --> 00:16:00.280]  去問人路
