
[00:00:00.000 --> 00:00:03.120]  我想透過一段經文跟大家看看
[00:07:21.440 --> 00:07:23.440]  能夠將天國的訊息
[00:07:23.440 --> 00:07:25.440]  帶給他們
[00:07:25.440 --> 00:07:27.440]  當然
[00:07:27.440 --> 00:07:29.440]  如果你一直看下去的時候
[00:07:29.440 --> 00:07:31.440]  不單止
[00:07:31.440 --> 00:07:33.440]  愛這群法利賽人
[00:07:33.440 --> 00:07:35.440]  愛這群敵對他們的人
[00:07:35.440 --> 00:07:37.440]  也愛那個患病的人
[00:07:37.440 --> 00:07:39.440]  患病的人
[00:07:39.440 --> 00:07:41.440]  我猜我們這裡應該
[00:07:41.440 --> 00:07:43.440]  所有人都試過病
[00:07:43.440 --> 00:07:45.440]  應該沒什麼人這麼厲害
[00:07:45.440 --> 00:07:47.440]  從出生到現在都沒病過
[00:07:47.440 --> 00:07:49.440]  你覺得病痛不痛苦
[00:07:49.440 --> 00:07:51.440]  其實很辛苦
[00:07:51.440 --> 00:07:53.440]  就算你傷風
[00:07:53.440 --> 00:07:55.440]  你也很辛苦
[00:07:55.440 --> 00:07:57.440]  你試試傷風其實很簡單的病
[00:07:57.440 --> 00:07:59.440]  平時我們也有機會會遇到
[00:07:59.440 --> 00:08:01.440]  只是抱著一包紙巾
[00:08:01.440 --> 00:08:03.440]  在那裡
[00:08:03.440 --> 00:08:05.440]  我看到有些人
[00:08:05.440 --> 00:08:07.440]  很辛苦
[00:08:07.440 --> 00:08:09.440]  一包紙巾
[00:08:09.440 --> 00:08:11.440]  有些人的鼻骨
[00:08:11.440 --> 00:08:13.440]  很軟的
[00:08:13.440 --> 00:08:15.440]  扭到鼻子
[00:08:15.440 --> 00:08:17.440]  這些都很辛苦
[00:08:17.440 --> 00:08:19.440]  更加不要說
[00:08:19.440 --> 00:08:21.440]  這個患水蛊的人
[00:08:21.440 --> 00:08:23.440]  其實也不知道是什麼病
[00:08:23.440 --> 00:08:25.440]  不過據估計
[00:08:25.440 --> 00:08:27.440]  類似我們中國人說的
[00:08:27.440 --> 00:08:29.440]  生骨瘴
[00:08:29.440 --> 00:08:31.440]  生骨瘴
[00:08:31.440 --> 00:08:33.440]  比我這個應該大很多
[00:08:33.440 --> 00:08:35.440]  是不是
[00:08:35.440 --> 00:08:37.440]  我現實的生活裡面
[00:08:37.440 --> 00:08:39.440]  我真的見過
[00:08:39.440 --> 00:08:41.440]  一個姐妹
[00:08:41.440 --> 00:08:43.440]  其實我出去開會
[00:08:43.440 --> 00:08:45.440]  有一次都很險
[00:08:45.440 --> 00:08:47.440]  都很尷尬
[00:08:47.440 --> 00:08:49.440]  出去天梯開會
[00:08:49.440 --> 00:08:51.440]  有個其他堂會的
[00:08:51.440 --> 00:08:53.440]  同工就坐在那裡
[00:08:53.440 --> 00:08:55.440]  是女同工
[00:08:55.440 --> 00:08:57.440]  坐在那裡看她
[00:08:57.440 --> 00:08:59.440]  她穿的衣著比較鬆身
[00:08:59.440 --> 00:09:01.440]  鬆身的裙子
[00:09:01.440 --> 00:09:03.440]  第一個想法是什麼
[00:09:03.440 --> 00:09:05.440]  有嬰兒
[00:09:05.440 --> 00:09:07.440]  但我看她的臉色
[00:09:07.440 --> 00:09:09.440]  好像不太像
[00:09:09.440 --> 00:09:11.440]  懷孕的臉色
[00:09:11.440 --> 00:09:13.440]  不同
[00:09:13.440 --> 00:09:15.440]  總之好像有點特別
[00:09:15.440 --> 00:09:17.440]  所以當時就好在
[00:09:17.440 --> 00:09:19.440]  hold了一hold
[00:09:19.440 --> 00:09:21.440]  沒走過去恭喜人
[00:09:21.440 --> 00:09:23.440]  不如我為你和你的嬰兒祈禱
[00:09:23.440 --> 00:09:25.440]  裡面好像有一種猶豫
[00:09:25.440 --> 00:09:27.440]  所以就沒有做
[00:09:27.440 --> 00:09:29.440]  事後開完會
[00:09:29.440 --> 00:09:31.440]  就和天梯同工吃飯
[00:09:31.440 --> 00:09:33.440]  然後就真的知道
[00:09:33.440 --> 00:09:35.440]  其實她真的不是有嬰兒
[00:09:35.440 --> 00:09:37.440]  其實她是身體有事
[00:09:37.440 --> 00:09:39.440]  其實
[00:09:39.440 --> 00:09:41.440]  好大
[00:09:41.440 --> 00:09:43.440]  和差不多快要生的
[00:09:43.440 --> 00:09:45.440]  那些
[00:09:45.440 --> 00:09:47.440]  懷孕的婦人的狀況
[00:09:47.440 --> 00:09:49.440]  差不多
[00:09:49.440 --> 00:09:51.440]  我自己想
[00:09:51.440 --> 00:09:53.440]  耶穌當時去到那裡
[00:09:53.440 --> 00:09:55.440]  他一定會見到這個人
[00:09:55.440 --> 00:09:57.440]  因為外顯
[00:09:57.440 --> 00:09:59.440]  所以他就
[00:09:59.440 --> 00:10:01.440]  好簡單地做了一件事
[00:10:01.440 --> 00:10:03.440]  就是醫了她
[00:10:03.440 --> 00:10:05.440]  神對人
[00:10:05.440 --> 00:10:07.440]  有一種
[00:10:07.440 --> 00:10:09.440]  這些病人
[00:10:09.440 --> 00:10:11.440]  有一種憐憫
[00:10:11.440 --> 00:10:13.440]  其實耶穌在
[00:10:13.440 --> 00:10:15.440]  路加福音第四章
[00:10:15.440 --> 00:10:17.440]  十八至十九節
[00:10:17.440 --> 00:10:19.440]  他自己有一個宣告
[00:10:19.440 --> 00:10:21.440]  這個宣告其實就是
[00:10:21.440 --> 00:10:23.440]  他讀這個
[00:10:23.440 --> 00:10:25.440]  耳塞亞書
[00:10:25.440 --> 00:10:27.440]  這個宣告
[00:10:27.440 --> 00:10:29.440]  我讀給大家聽
[00:10:29.440 --> 00:10:31.440]  耶穌在會堂裡面
[00:10:31.440 --> 00:10:33.440]  他打開了耳塞亞書
[00:10:33.440 --> 00:10:35.440]  找到一個地方
[00:10:35.440 --> 00:10:37.440]  是這樣寫的
[00:10:37.440 --> 00:10:39.440]  主的靈在我身上
[00:10:39.440 --> 00:10:41.440]  因為祂用高高我
[00:10:41.440 --> 00:10:43.440]  叫我傳福音給貧窮的人
[00:10:43.440 --> 00:10:45.440]  差遣我報告被露的德釋放
[00:10:45.440 --> 00:10:47.440]  乞眼的德看見
[00:10:47.440 --> 00:10:49.440]  叫那受壓制的德自由
[00:10:49.440 --> 00:10:51.440]  報告神
[00:10:51.440 --> 00:10:53.440]  預立人的希臘
[00:10:53.440 --> 00:10:55.440]  這個書卷收起了
[00:10:55.440 --> 00:10:57.440]  他就對
[00:10:57.440 --> 00:10:59.440]  當時的眾人說
[00:10:59.440 --> 00:11:01.440]  他說今天
[00:11:01.440 --> 00:11:03.440]  這經應驗在你們耳中了
[00:11:03.440 --> 00:11:05.440]  所以你看到
[00:11:05.440 --> 00:11:07.440]  神對人或者
[00:11:07.440 --> 00:11:09.440]  耶穌對人的憐憫
[00:11:09.440 --> 00:11:11.440]  其實是很廣闊的
[00:11:11.440 --> 00:11:13.440]  包很多人
[00:11:13.440 --> 00:11:15.440]  當然他特別指出
[00:11:15.440 --> 00:11:17.440]  貧窮、殘廢、乞眼、被露
[00:11:17.440 --> 00:11:19.440]  那些是需要
[00:11:19.440 --> 00:11:21.440]  特別的關顧
[00:11:21.440 --> 00:11:23.440]  最重要的一個訊息是什麼
[00:11:23.440 --> 00:11:25.440]  他來是要報告
[00:11:25.440 --> 00:11:27.440]  預立人的希臘
[00:11:27.440 --> 00:11:29.440]  坦白說
[00:11:29.440 --> 00:11:31.440]  弟兄姊妹
[00:11:31.440 --> 00:11:33.440]  你覺不覺得你和我
[00:11:33.440 --> 00:11:35.440]  都是被神憐憫的一群
[00:11:35.440 --> 00:11:37.440]  聖經說得很清楚
[00:11:37.440 --> 00:11:39.440]  如果按照我們的身份
[00:11:39.440 --> 00:11:41.440]  我們不是以色列人
[00:11:41.440 --> 00:11:43.440]  我們不是猶太人
[00:11:43.440 --> 00:11:45.440]  其實我們按照這個角度看
[00:11:45.440 --> 00:11:47.440]  我們是什麼人
[00:11:47.440 --> 00:11:49.440]  我們是外邦人
[00:11:49.440 --> 00:11:51.440]  亞伯拉罕的約裡面
[00:11:51.440 --> 00:11:53.440]  其實我們是無份的
[00:11:53.440 --> 00:11:55.440]  我們不是選民
[00:11:55.440 --> 00:11:57.440]  但是因為什麼
[00:11:57.440 --> 00:11:59.440]  因為主的
[00:11:59.440 --> 00:12:01.440]  犧牲的緣故
[00:12:01.440 --> 00:12:03.440]  我們從前沒有被
[00:12:03.440 --> 00:12:05.440]  憐恤的
[00:12:05.440 --> 00:12:07.440]  現在就被憐恤了
[00:12:07.440 --> 00:12:09.440]  所以簡單說
[00:12:09.440 --> 00:12:11.440]  你和我都是
[00:12:11.440 --> 00:12:13.440]  夢憐恤的一群
[00:12:13.440 --> 00:12:15.440]  你確不確認這個身份
[00:12:15.440 --> 00:12:17.440]  確認是不是
[00:12:17.440 --> 00:12:19.440]  其實確認這個身份很重要
[00:12:19.440 --> 00:12:21.440]  因為你知道
[00:12:21.440 --> 00:12:23.440]  我們知道
[00:12:23.440 --> 00:12:25.440]  我們所有好處
[00:12:25.440 --> 00:12:27.440]  都是在主那裡
[00:12:27.440 --> 00:12:29.440]  我們今天活著
[00:12:29.440 --> 00:12:31.440]  有盼望,我們能夠經歷
[00:12:31.440 --> 00:12:33.440]  很大神的愛
[00:12:33.440 --> 00:12:35.440]  都是因為我們和神有關係
[00:12:35.440 --> 00:12:37.440]  都是因為主耶穌愛我們的緣故
[00:12:37.440 --> 00:12:39.440]  所以弟兄姊妹
[00:12:39.440 --> 00:12:41.440]  我很想告訴大家
[00:12:41.440 --> 00:12:43.440]  其實主對人的憐憫
[00:12:43.440 --> 00:12:45.440]  是對每一個人的
[00:12:45.440 --> 00:12:47.440]  不是因為他的身份
[00:12:47.440 --> 00:12:49.440]  不是因為他的地位
[00:12:49.440 --> 00:12:51.440]  不是因為他遭遇什麼
[00:12:51.440 --> 00:12:53.440]  就算窮凶極惡的人
[00:12:53.440 --> 00:12:55.440]  主都愛的
[00:12:55.440 --> 00:12:57.440]  是不是
[00:12:57.440 --> 00:12:59.440]  所以你才會聽到很多見證
[00:12:59.440 --> 00:13:01.440]  很多人是從一個
[00:13:01.440 --> 00:13:03.440]  很破碎的生命
[00:13:03.440 --> 00:13:05.440]  從一個很難的生命裡面
[00:13:05.440 --> 00:13:07.440]  經歷了主之後
[00:13:07.440 --> 00:13:09.440]  被扭轉回來
[00:13:09.440 --> 00:13:11.440]  當你再看這段經文的時候
[00:13:11.440 --> 00:13:13.440]  你會看見一件事
[00:13:13.440 --> 00:13:15.440]  就是
[00:13:15.440 --> 00:13:17.440]  主對人的憐憫
[00:13:17.440 --> 00:13:19.440]  是超越了
[00:13:19.440 --> 00:13:21.440]  當時一些的規範
[00:13:21.440 --> 00:13:23.440]  超越了當時一些的眼光
[00:13:23.440 --> 00:13:25.440]  超越了
[00:13:25.440 --> 00:13:27.440]  當時那些人的習慣
[00:13:27.440 --> 00:13:29.440]  安息日
[00:13:29.440 --> 00:13:31.440]  究竟可不可以治病呢
[00:13:31.440 --> 00:13:33.440]  耶穌當時就問這個問題
[00:13:33.440 --> 00:13:35.440]  你有沒有想過
[00:13:35.440 --> 00:13:37.440]  為什麼要問這個問題
[00:13:37.440 --> 00:13:39.440]  其實有沒有真的明文規定
[00:13:39.440 --> 00:13:41.440]  我們是否可以治病呢
[00:13:41.440 --> 00:13:43.440]  其實有沒有真的明文規定
[00:13:43.440 --> 00:13:45.440]  安息日不可以治病呢
[00:13:45.440 --> 00:13:47.440]  有沒有寫的
[00:13:47.440 --> 00:13:49.440]  其實安息日的律法是說
[00:13:49.440 --> 00:13:51.440]  安息日是不可以作供的
[00:13:51.440 --> 00:13:53.440]  那麼治病
[00:13:53.440 --> 00:13:55.440]  是不是作供的一部分呢
[00:13:55.440 --> 00:13:57.440]  如果他是醫生
[00:13:57.440 --> 00:13:59.440]  是不是
[00:13:59.440 --> 00:14:01.440]  如果他是醫生
[00:14:01.440 --> 00:14:03.440]  那麼耶穌都沒有回答這個問題
[00:14:03.440 --> 00:14:05.440]  當時都沒有人回答這個問題
[00:14:05.440 --> 00:14:07.440]  不過耶穌就問多一個問題
[00:14:07.440 --> 00:14:09.440]  他問多一個問題
[00:14:09.440 --> 00:14:11.440]  他說你們當中誰有人
[00:14:11.440 --> 00:14:13.440]  家裡那隻牛
[00:14:13.440 --> 00:14:15.440]  那隻驢
[00:14:15.440 --> 00:14:17.440]  其實有另一個版本不是講驢的
[00:14:17.440 --> 00:14:19.440]  是講你的兒子
[00:14:19.440 --> 00:14:21.440]  是你的兒子
[00:14:21.440 --> 00:14:23.440]  他就問
[00:14:23.440 --> 00:14:25.440]  你在安息日裡面
[00:14:25.440 --> 00:14:27.440]  有隻牛掉進坑裡
[00:14:27.440 --> 00:14:29.440]  有隻驢掉進坑裡
[00:14:29.440 --> 00:14:31.440]  或者你的兒子掉進坑裡
[00:14:31.440 --> 00:14:33.440]  你們去不去救他呢
[00:14:33.440 --> 00:14:35.440]  其實這個是一個
[00:14:35.440 --> 00:14:37.440]  切問的問題
[00:14:37.440 --> 00:14:39.440]  他預了的答案是什麼
[00:14:39.440 --> 00:14:41.440]  就是一定會
[00:14:41.440 --> 00:14:43.440]  你想一下
[00:14:43.440 --> 00:14:45.440]  其實你想一下就知道了
[00:14:45.440 --> 00:14:47.440]  如果你家裡有小朋友
[00:14:47.440 --> 00:14:49.440]  他不懂游泳他掉進水裡
[00:14:49.440 --> 00:14:51.440]  你去不去救
[00:14:51.440 --> 00:14:53.440]  假設你懂游泳
[00:14:53.440 --> 00:14:55.440]  是不是
[00:14:55.440 --> 00:14:57.440]  假設你有能力去救
[00:14:57.440 --> 00:14:59.440]  因為最近真的在潮州發生了一單慘案
[00:14:59.440 --> 00:15:01.440]  大家知不知道
[00:15:01.440 --> 00:15:03.440]  一家七口
[00:15:03.440 --> 00:15:05.440]  一個掉進水塘裡
[00:15:05.440 --> 00:15:07.440]  七個下去
[00:15:07.440 --> 00:15:09.440]  其餘六個內疚全部淹死了
[00:15:09.440 --> 00:15:13.440]  這裡不是講那個案件
[00:15:13.440 --> 00:15:15.440]  這裡是講
[00:15:15.440 --> 00:15:17.440]  你有能力
[00:15:17.440 --> 00:15:19.440]  你家裡的牛、羊、驢
[00:15:19.440 --> 00:15:21.440]  甚至你的兒子
[00:15:21.440 --> 00:15:23.440]  掉進坑裡
[00:15:23.440 --> 00:15:25.440]  如果那天是安息日你救不救
[00:15:25.440 --> 00:15:29.440]  答案是
[00:15:29.440 --> 00:15:31.440]  我相信主預設的答案是
[00:15:31.440 --> 00:15:33.440]  你一定會內疚
[00:15:33.440 --> 00:15:35.440]  我想主要在那一刻
[00:15:35.440 --> 00:15:37.440]  做了一個行動
[00:15:37.440 --> 00:15:39.440]  就是見到那個
[00:15:39.440 --> 00:15:41.440]  患水股的病人在的時候
[00:15:41.440 --> 00:15:43.440]  他不理那天是什麼日子
[00:15:43.440 --> 00:15:47.440]  他見到人的需要
[00:15:47.440 --> 00:15:49.440]  他就不理三七二十一
[00:15:49.440 --> 00:15:51.440]  也不理當時的人的目光
[00:15:51.440 --> 00:15:53.440]  是怎麼看他
[00:15:53.440 --> 00:15:55.440]  甚至他不理
[00:15:55.440 --> 00:15:57.440]  其實他有一個可能的生命威脅
[00:15:57.440 --> 00:15:59.440]  就是因為他知道有人在
[00:15:59.440 --> 00:16:01.440]  一直在抓他的把柄
[00:16:01.440 --> 00:16:03.440]  在找他的罪證
[00:16:03.440 --> 00:16:05.440]  他不理
[00:16:05.440 --> 00:16:07.440]  他見到人的需要
[00:16:07.440 --> 00:16:09.440]  他就去了
[00:16:09.440 --> 00:16:15.440]  我相信主裡面有一個想法
[00:16:15.440 --> 00:16:17.440]  其實主在其他地方都講過
[00:16:17.440 --> 00:16:19.440]  誰是安息日的主
[00:16:19.440 --> 00:16:23.440]  仁子是安息日的主
[00:16:23.440 --> 00:16:25.440]  仁子就是他
[00:16:25.440 --> 00:16:27.440]  他其實背後講的是
[00:16:29.440 --> 00:16:31.440]  安息日是神所賜納
[00:16:31.440 --> 00:16:33.440]  安息日賜納的目的是什麼呢
[00:16:33.440 --> 00:16:37.440]  安息日賜納是什麼呢
[00:16:37.440 --> 00:16:39.440]  六日作供
[00:16:39.440 --> 00:16:41.440]  第七日就揭下一切的供
[00:16:41.440 --> 00:16:43.440]  使人得安息
[00:16:43.440 --> 00:16:45.440]  要人得安息
[00:16:45.440 --> 00:16:47.440]  頂姐妹,剛才我問
[00:16:47.440 --> 00:16:49.440]  我們每一個人都病過
[00:16:49.440 --> 00:16:51.440]  病真的不是很舒服
[00:16:51.440 --> 00:16:53.440]  不舒服的裡面
[00:16:53.440 --> 00:16:55.440]  很多時候我們很難得安息
[00:16:55.440 --> 00:16:57.440]  我覺得主在這裡
[00:16:57.440 --> 00:16:59.440]  做了一件事
[00:16:59.440 --> 00:17:01.440]  正正是在講
