
[00:00:00.000 --> 00:00:03.000]  相信大家都明白得到
[00:06:46.000 --> 00:06:47.000]  我們就去
[00:06:47.000 --> 00:06:49.000]  我們要去到我們的親朋戚友
[00:06:49.000 --> 00:06:51.000]  因為還有很多人是
[00:06:51.000 --> 00:06:53.000]  未信主
[00:06:53.000 --> 00:06:55.000]  他們很多時候只是以為
[00:06:55.000 --> 00:06:57.000]  哲理、哲學可以幫到他們
[00:06:57.000 --> 00:06:59.000]  有些人以為做很多善行
[00:06:59.000 --> 00:07:02.000]  不斷念經可以幫到他
[00:07:02.000 --> 00:07:03.000]  有些人以為自己
[00:07:03.000 --> 00:07:05.000]  靠自己某一些的
[00:07:05.000 --> 00:07:08.000]  德行的表現就可以幫到他
[00:07:08.000 --> 00:07:09.000]  不行的
[00:07:09.000 --> 00:07:11.000]  生命終極的目標
[00:07:11.000 --> 00:07:12.000]  終極的意義只有神
[00:07:12.000 --> 00:07:14.000]  可以滿足一個人
[00:07:14.000 --> 00:07:15.000]  他們不認識真神
[00:07:15.000 --> 00:07:16.000]  但是
[00:07:16.000 --> 00:07:18.000]  為什麼他們不認識真神呢?
[00:07:18.000 --> 00:07:19.000]  其中一個原因就是
[00:07:19.000 --> 00:07:21.000]  因為沒有人告訴他們
[00:07:21.000 --> 00:07:22.000]  福音
[00:07:22.000 --> 00:07:24.000]  沒有人告訴他們耶穌基督的愛
[00:07:24.000 --> 00:07:26.000]  沒有人告訴他們十字架
[00:07:26.000 --> 00:07:28.000]  是逆轉人的道路的
[00:07:28.000 --> 00:07:30.000]  一個很重要的標誌
[00:07:30.000 --> 00:07:32.000]  很重要的救贖
[00:07:32.000 --> 00:07:34.000]  所以我們就要去到他們中間
[00:07:34.000 --> 00:07:35.000]  跟他們交往
[00:07:35.000 --> 00:07:36.000]  跟他們接觸
[00:07:36.000 --> 00:07:39.000]  我們的心態一定要想念他們
[00:07:39.000 --> 00:07:42.000]  因為耶穌基督本來就是想念他們
[00:07:42.000 --> 00:07:43.000]  我們想想
[00:07:43.000 --> 00:07:44.000]  如果不是昔日
[00:07:44.000 --> 00:07:45.000]  有人跟我們分享福音
[00:07:45.000 --> 00:07:47.000]  我們今天都不可以坐在這裡
[00:07:47.000 --> 00:07:49.000]  敬拜獨一的神
[00:07:49.000 --> 00:07:50.000]  復活的主
[00:07:50.000 --> 00:07:51.000]  有人跟我們分享
[00:07:51.000 --> 00:07:52.000]  我們才可以認識
[00:07:52.000 --> 00:07:53.000]  所以今天同樣的道理
[00:07:53.000 --> 00:07:55.000]  我們要走回到他們中間
[00:07:55.000 --> 00:07:56.000]  去到遠方
[00:07:56.000 --> 00:07:57.000]  去到不同的族群
[00:07:57.000 --> 00:07:58.000]  去到他們當中
[00:07:58.000 --> 00:08:00.000]  告訴他們好消息
[00:08:00.000 --> 00:08:01.000]  福音
[00:08:01.000 --> 00:08:02.000]  耶穌愛你
[00:08:02.000 --> 00:08:03.000]  等等等等
[00:08:03.000 --> 00:08:04.000]  所以在中間
[00:08:04.000 --> 00:08:05.000]  我們需要有一種
[00:08:05.000 --> 00:08:07.000]  很敞開的心靈
[00:08:07.000 --> 00:08:08.000]  想念外邊
[00:08:08.000 --> 00:08:10.000]  外邊的人的心靈
[00:08:10.000 --> 00:08:11.000]  要走出去
[00:08:11.000 --> 00:08:12.000]  很重要
[00:08:12.000 --> 00:08:15.000]  我們的教會
[00:08:15.000 --> 00:08:17.000]  可以說是福音派的教會
[00:08:17.000 --> 00:08:20.000]  也可以說是保守派的教會
[00:08:20.000 --> 00:08:22.000]  在信仰上是需要的
[00:08:22.000 --> 00:08:23.000]  要有福音派
[00:08:23.000 --> 00:08:24.000]  要有保守派
[00:08:24.000 --> 00:08:26.000]  但是弟兄姊妹讓我們留意
[00:08:26.000 --> 00:08:28.000]  在福音的行動上
[00:08:28.000 --> 00:08:30.000]  讓我們不要保守
[00:08:30.000 --> 00:08:32.000]  意思是什麼呢?
[00:08:32.000 --> 00:08:33.000]  意思就是讓我們不要
[00:08:33.000 --> 00:08:34.000]  什麼都保住
[00:08:34.000 --> 00:08:35.000]  什麼都守住
[00:08:35.000 --> 00:08:36.000]  即是說
[00:08:36.000 --> 00:08:40.000]  都是想著某一個範圍的東西
[00:08:40.000 --> 00:08:41.000]  在福音的事工上
[00:08:41.000 --> 00:08:43.000]  我們要走出去
[00:08:43.000 --> 00:08:44.000]  要敞開出去
[00:08:44.000 --> 00:08:45.000]  因為還有很多人
[00:08:45.000 --> 00:08:46.000]  未認識耶穌
[00:08:46.000 --> 00:08:48.000]  生命未有改變的
[00:08:48.000 --> 00:08:51.000]  未有這種赦罪之恩的
[00:08:51.000 --> 00:08:52.000]  神是透過我們
[00:08:52.000 --> 00:08:54.000]  透過所有的門徒
[00:08:54.000 --> 00:08:55.000]  透過門徒群體
[00:08:55.000 --> 00:08:57.000]  是讓更多的人
[00:08:57.000 --> 00:08:59.000]  來到去認識祂
[00:08:59.000 --> 00:09:02.000]  所以如果我們不做
[00:09:02.000 --> 00:09:05.000]  我們就得不到更多人
[00:09:05.000 --> 00:09:06.000]  歸在主的名下
[00:09:06.000 --> 00:09:07.000]  所以今天
[00:09:07.000 --> 00:09:09.000]  我們要有一種去的心態
[00:09:09.000 --> 00:09:12.000]  是非常重要
[00:09:12.000 --> 00:09:14.000]  再廣一點來說
[00:09:14.000 --> 00:09:15.000]  當我們教會
[00:09:15.000 --> 00:09:17.000]  要有去的心態的時候
[00:09:17.000 --> 00:09:19.000]  亦表示我們教會
[00:09:19.000 --> 00:09:21.000]  不單單只是重視
[00:09:21.000 --> 00:09:23.000]  牧養和關顧
[00:09:23.000 --> 00:09:24.000]  弟兄姊妹
[00:09:24.000 --> 00:09:25.000]  牧養重要嗎?
[00:09:25.000 --> 00:09:26.000]  當然重要
[00:09:26.000 --> 00:09:27.000]  關顧重要嗎?
[00:09:27.000 --> 00:09:28.000]  當然重要
[00:09:28.000 --> 00:09:30.000]  我們今年都在努力
[00:09:30.000 --> 00:09:32.000]  推動更多的關顧
[00:09:32.000 --> 00:09:34.000]  但是我們不只是停留在
[00:09:34.000 --> 00:09:36.000]  牧養和關顧
[00:09:36.000 --> 00:09:37.000]  因為教會
[00:09:37.000 --> 00:09:39.000]  其中一個很重要的任務
[00:09:39.000 --> 00:09:41.000]  是外展
[00:09:41.000 --> 00:09:44.000]  是去的
[00:09:44.000 --> 00:09:45.000]  我們只是走來走去
[00:09:45.000 --> 00:09:47.000]  都是自己的弟兄姊妹
[00:09:47.000 --> 00:09:48.000]  只是走來走去
[00:09:48.000 --> 00:09:49.000]  都是會友中間
[00:09:49.000 --> 00:09:51.000]  是不行的
[00:09:51.000 --> 00:09:52.000]  神喜悅的教會
[00:09:52.000 --> 00:09:53.000]  不單止有牧養
[00:09:53.000 --> 00:09:54.000]  有關顧
[00:09:54.000 --> 00:09:55.000]  更加重要
[00:09:55.000 --> 00:09:58.000]  由外展走出去
[00:09:58.000 --> 00:09:59.000]  接觸那些未信的人
[00:09:59.000 --> 00:10:01.000]  因為他們還在敬拜偶像
[00:10:01.000 --> 00:10:02.000]  敬拜假神
[00:10:02.000 --> 00:10:03.000]  或者落在一種虛空中
[00:10:03.000 --> 00:10:05.000]  不知道可以人生路如何走
[00:10:05.000 --> 00:10:07.000]  是需要我們告訴他們
[00:10:07.000 --> 00:10:08.000]  因為我們已經有一個
[00:10:08.000 --> 00:10:10.000]  寶貴的訊息在
[00:10:10.000 --> 00:10:11.000]  是嗎?
[00:10:11.000 --> 00:10:12.000]  所以我們又要關顧
[00:10:12.000 --> 00:10:13.000]  又要牧養
[00:10:13.000 --> 00:10:14.000]  但是我們更加的
[00:10:14.000 --> 00:10:17.000]  亦都需要由外展
[00:10:17.000 --> 00:10:18.000]  即是初期的教會
[00:10:18.000 --> 00:10:20.000]  新約的教會
[00:10:20.000 --> 00:10:22.000]  我們知道有很多牧養關顧
[00:10:22.000 --> 00:10:23.000]  因為我們看書卷
[00:10:23.000 --> 00:10:25.000]  什麼書就看到了
[00:10:25.000 --> 00:10:26.000]  很多的關顧
[00:10:26.000 --> 00:10:27.000]  保羅、彼得、雅各
[00:10:27.000 --> 00:10:29.000]  都寫了很多關心基督徒的事
[00:10:29.000 --> 00:10:31.000]  但是同樣在書卷
[00:10:31.000 --> 00:10:32.000]  在經文裏面
[00:10:32.000 --> 00:10:33.000]  我們都看到
[00:10:33.000 --> 00:10:35.000]  他們是很願意傳福音的
[00:10:35.000 --> 00:10:37.000]  鐵撒羅尼加教會是怎樣?
[00:10:37.000 --> 00:10:38.000]  福音是從他那裏來
[00:10:38.000 --> 00:10:40.000]  亦都從他那裏走出去
[00:10:40.000 --> 00:10:41.000]  而且去到很遠的地方
[00:10:41.000 --> 00:10:43.000]  他們都一樣是有外展的
[00:10:43.000 --> 00:10:45.000]  當我們看《仕途行傳》的時候
[00:10:45.000 --> 00:10:46.000]  更加看得清楚
[00:10:46.000 --> 00:10:47.000]  很多教會是怎樣?
[00:10:47.000 --> 00:10:48.000]  將福音帶出去
[00:10:48.000 --> 00:10:49.000]  所以《仕途行傳》
[00:10:49.000 --> 00:10:51.000]  是一路講到福音傳開去
[00:10:51.000 --> 00:10:53.000]  第28章的尾聲結尾時
[00:10:53.000 --> 00:10:54.000]  好像很突兀
[00:10:54.000 --> 00:10:55.000]  為什麼呢?
[00:10:55.000 --> 00:10:56.000]  因為還未完
[00:10:56.000 --> 00:10:59.000]  福音是要繼續傳出去
[00:10:59.000 --> 00:11:01.000]  所以20世紀
[00:11:01.000 --> 00:11:02.000]  即2000年後
[00:11:02.000 --> 00:11:04.000]  傳到我們中間
[00:11:04.000 --> 00:11:06.000]  就是這樣
[00:11:06.000 --> 00:11:07.000]  所以我們一定要
[00:11:07.000 --> 00:11:10.000]  在牧養關顧之餘
[00:11:10.000 --> 00:11:12.000]  我們仍然需要肯定
[00:11:12.000 --> 00:11:13.000]  和努力
[00:11:13.000 --> 00:11:15.000]  有工作
[00:11:15.000 --> 00:11:16.000]  推出去
[00:11:16.000 --> 00:11:18.000]  接觸多些未信的人
[00:11:18.000 --> 00:11:20.000]  接觸那些和我們生活習慣
[00:11:20.000 --> 00:11:22.000]  很不同的人
[00:11:22.000 --> 00:11:23.000]  接觸那些和我們思考
[00:11:23.000 --> 00:11:24.000]  很不同的人
[00:11:24.000 --> 00:11:26.000]  對,因為他們還未認識
[00:11:26.000 --> 00:11:28.000]  和我們的信仰很不同
[00:11:28.000 --> 00:11:30.000]  但是他們就是需要
[00:11:30.000 --> 00:11:33.000]  所以我們需要有一種外展
[00:11:33.000 --> 00:11:35.000]  所以有一種去的心態
[00:11:35.000 --> 00:11:39.000]  有一種將福音帶出去的心態
[00:11:39.000 --> 00:11:42.000]  甚至帶到很遠的地方
[00:11:42.000 --> 00:11:44.000]  「差傳宣教」
[00:11:44.000 --> 00:11:46.000]  就是將這一種去的行動
[00:11:46.000 --> 00:11:48.000]  再去到更遠
[00:11:48.000 --> 00:11:49.000]  直到地極
[00:11:49.000 --> 00:11:50.000]  所以我們的差傳工作
[00:11:50.000 --> 00:11:51.000]  已經要再施
[00:11:51.000 --> 00:11:53.000]  我們希望去到亞洲
[00:11:53.000 --> 00:11:54.000]  很多其他地方
[00:11:54.000 --> 00:11:55.000]  甚至去到歐洲
[00:11:55.000 --> 00:11:56.000]  去到非洲
[00:11:56.000 --> 00:11:57.000]  有我們的腳踪
[00:11:57.000 --> 00:11:59.000]  有我們的代表宣教士
[00:11:59.000 --> 00:12:01.000]  有我們的弟兄姊妹去到
[00:12:01.000 --> 00:12:03.000]  我相信這間教會
[00:12:03.000 --> 00:12:05.000]  一定是土上帝的起源
[00:12:05.000 --> 00:12:07.000]  因為聖經裏面的亮光
[00:12:07.000 --> 00:12:09.000]  就叫一些門徒群體
[00:12:09.000 --> 00:12:10.000]  要做這些事
[00:12:10.000 --> 00:12:12.000]  所以求神幫助我們
[00:12:12.000 --> 00:12:14.000]  有這種心態
[00:12:14.000 --> 00:12:16.000]  亦都有這種行動
[00:12:16.000 --> 00:12:18.000]  只是想也沒有用
[00:12:18.000 --> 00:12:19.000]  亦都沒有用
[00:12:19.000 --> 00:12:21.000]  所以我們不單止在心態上
[00:12:21.000 --> 00:12:22.000]  要怎樣打開
[00:12:22.000 --> 00:12:24.000]  願意有一種走出去的心態
[00:12:24.000 --> 00:12:26.000]  並且這種走出去的心態
[00:12:26.000 --> 00:12:28.000]  是帶動到我們
[00:12:28.000 --> 00:12:30.000]  能夠有走出去的行動
[00:12:30.000 --> 00:12:32.000]  所以最重要
[00:12:32.000 --> 00:12:34.000]  都是我們有參與
[00:12:34.000 --> 00:12:35.000]  有行動
[00:12:35.000 --> 00:12:36.000]  有實踐
[00:12:36.000 --> 00:12:38.000]  讓大家看到
[00:12:38.000 --> 00:12:39.000]  我們是透過行動
[00:12:39.000 --> 00:12:41.000]  來反映我們的心
[00:12:41.000 --> 00:12:43.000]  是走出去的
[00:12:43.000 --> 00:12:44.000]  所以這個是很重要的
[00:12:44.000 --> 00:12:46.000]  如果我們只是叫口號
[00:12:46.000 --> 00:12:48.000]  只是說一些美好的詞組
[00:12:48.000 --> 00:12:50.000]  沒有什麼意思
[00:12:50.000 --> 00:12:52.000]  因為如果我們的行動
[00:12:52.000 --> 00:12:54.000]  是沒有跟得上的話
[00:12:54.000 --> 00:12:56.000]  都仍然停留在
[00:12:56.000 --> 00:12:58.000]  一個G的領域
[00:12:58.000 --> 00:12:59.000]  口號的當中
[00:12:59.000 --> 00:13:01.000]  但是求神幫助我們
[00:13:01.000 --> 00:13:02.000]  有去的行動
[00:13:02.000 --> 00:13:04.000]  因為主耶穌基督對我們的
[00:13:04.000 --> 00:13:06.000]  吩咐、差遣
[00:13:06.000 --> 00:13:09.000]  所以你們要去
[00:13:09.000 --> 00:13:11.000]  我們就去了
[00:13:11.000 --> 00:13:13.000]  好了,去到哪些地方呢?
[00:13:13.000 --> 00:13:15.000]  去到哪些群體中
[00:13:15.000 --> 00:13:16.000]  去傳揚福音
[00:13:16.000 --> 00:13:18.000]  帶領他們歸主呢?
[00:13:18.000 --> 00:13:20.000]  世界上很多的需要
[00:13:20.000 --> 00:13:22.000]  又有很多不同的群體
[00:13:22.000 --> 00:13:23.000]  整個地域
[00:13:23.000 --> 00:13:25.000]  全球各地都很多的地方
[00:13:25.000 --> 00:13:26.000]  那我們怎樣去呢?
[00:13:26.000 --> 00:13:28.000]  就算我們說人數都不算不少
[00:13:28.000 --> 00:13:30.000]  但是真的比起那些需要
[00:13:30.000 --> 00:13:32.000]  真的實在都微不足道
[00:13:32.000 --> 00:13:34.000]  那我們可以去哪些地方?
[00:13:34.000 --> 00:13:35.000]  哪些群體呢?
[00:13:35.000 --> 00:13:37.000]  說到這裡的時候
[00:13:37.000 --> 00:13:39.000]  我們一定要很重視一樣
[00:13:39.000 --> 00:13:41.000]  就是祈禱
[00:13:41.000 --> 00:13:43.000]  弟兄姊妹
[00:13:43.000 --> 00:13:46.000]  祈禱是非常的重要
[00:13:46.000 --> 00:13:48.000]  我們要禱告
[00:13:48.000 --> 00:13:51.000]  因為在禱告中尋求神的旨意
[00:13:51.000 --> 00:13:53.000]  帶領我們去做一些
[00:13:53.000 --> 00:13:55.000]  祂想我們做的事
[00:13:55.000 --> 00:13:56.000]  是不是?
[00:13:56.000 --> 00:13:57.000]  所以我們很重要的
[00:13:57.000 --> 00:13:59.000]  我們要多禱告
[00:13:59.000 --> 00:14:01.000]  我們要多一起仰望神
[00:14:01.000 --> 00:14:03.000]  然後祂帶我們去到工廠區
[00:14:03.000 --> 00:14:04.000]  我們去到工廠區
[00:14:04.000 --> 00:14:05.000]  我們去到白嶺的
[00:14:05.000 --> 00:14:06.000]  我們就去到白嶺
[00:14:06.000 --> 00:14:08.000]  去某些專業人士的
[00:14:08.000 --> 00:14:09.000]  我們就去到專業人士
[00:14:09.000 --> 00:14:10.000]  去醫院的
[00:14:10.000 --> 00:14:11.000]  我們就去醫院
[00:14:11.000 --> 00:14:13.000]  去學校的我們就去學校
[00:14:13.000 --> 00:14:14.000]  去哪些人
[00:14:14.000 --> 00:14:15.000]  哪些中間
[00:14:15.000 --> 00:14:17.000]  我們要好好的禱告
[00:14:17.000 --> 00:14:19.000]  尋求神的心意
[00:14:19.000 --> 00:14:21.000]  以致到我們是按著神的心意
[00:14:21.000 --> 00:14:22.000]  去服侍那些人
[00:14:22.000 --> 00:14:25.000]  去把福音帶給他們
[00:14:25.000 --> 00:14:26.000]  所以這個是很重要
