
[00:00:00.000 --> 00:00:02.000]  各位早晨,我們一起祈禱
[00:02:32.200 --> 00:02:37.200]  但其實大家那些所謂合一,只是一個表面的合一
[00:02:37.200 --> 00:02:39.200]  另一方面,我們講合一
[00:02:39.200 --> 00:02:43.200]  是不是說沒有意見,甚至是沒有爭執呢
[00:02:43.200 --> 00:02:46.200]  我們很多時候講小組的動力
[00:02:46.200 --> 00:02:49.200]  team building或者一個組織的發展
[00:02:49.200 --> 00:02:51.200]  我們都會學到
[00:02:51.200 --> 00:02:54.200]  如果你,坊間那些
[00:02:54.200 --> 00:02:59.200]  forming, storming, norming, performing, joining
[00:02:59.200 --> 00:03:01.200]  再簡單一點
[00:03:01.200 --> 00:03:04.200]  一個小組開始的時候,形成的時候
[00:03:04.200 --> 00:03:07.200]  就蜜月期,大家多開心
[00:03:07.200 --> 00:03:10.200]  一個新的群體,大家不是很熟
[00:03:10.200 --> 00:03:13.200]  因著一下,又有些新的刺激
[00:03:13.200 --> 00:03:15.200]  大家就很開心在一起
[00:03:15.200 --> 00:03:18.200]  婚姻都是這樣,蜜月期
[00:03:18.200 --> 00:03:21.200]  誰知道,到差不多就開始磨合
[00:03:21.200 --> 00:03:23.200]  大家意見不同,可能吵得很厲害
[00:03:23.200 --> 00:03:27.200]  甚至組裏面都有很多想法
[00:03:27.200 --> 00:03:29.200]  一起工作,很多不同的意見
[00:03:29.200 --> 00:03:33.200]  但慢慢磨合了,就去到成熟期
[00:03:33.200 --> 00:03:35.200]  那個時候就合一,更加合一
[00:03:35.200 --> 00:03:37.200]  不是說大家意見不同
[00:03:37.200 --> 00:03:41.200]  而是說我們摸通了大家的想法
[00:03:41.200 --> 00:03:43.200]  或者大家懂得相就
[00:03:43.200 --> 00:03:45.200]  這種都是合一
[00:03:45.200 --> 00:03:49.200]  所以今次我們講聖經裏面的合一
[00:03:49.200 --> 00:03:51.200]  其實是有很多層次的
[00:03:51.200 --> 00:03:53.200]  在已忽所書講的角度
[00:03:53.200 --> 00:03:55.200]  亦都有不同的角度
[00:03:55.200 --> 00:03:59.200]  這個題目合一和睦的代價不簡單
[00:03:59.200 --> 00:04:01.200]  集中在代價
[00:04:01.200 --> 00:04:04.200]  即是說原來合一是有個代價的
[00:04:04.200 --> 00:04:07.200]  基礎得來不容易
[00:04:07.200 --> 00:04:11.200]  但其實合一這件事亦都不簡單
[00:04:11.200 --> 00:04:13.200]  我先講大綱
[00:04:13.200 --> 00:04:18.200]  第一,已忽所書第二章經文是很著名的經文
[00:04:18.200 --> 00:04:22.200]  待會我們會集中在十一至二十二節
[00:04:22.200 --> 00:04:25.200]  但我們都會提少少前文
[00:04:25.200 --> 00:04:27.200]  第一段,即是十一節開始講
[00:04:27.200 --> 00:04:30.200]  或者前文少少,就是合一和睦的基礎
[00:04:30.200 --> 00:04:34.200]  第二段,就是如何表達合一
[00:04:34.200 --> 00:04:38.200]  有三個教會的類比,或者叫表象
[00:04:38.200 --> 00:04:40.200]  比較難明的表象
[00:04:40.200 --> 00:04:42.200]  即是imagery
[00:04:42.200 --> 00:04:44.200]  你一想到一個形象
[00:04:44.200 --> 00:04:47.200]  你又想起去吐上去
[00:04:47.200 --> 00:04:49.200]  例如教會是神的家
[00:04:49.200 --> 00:04:51.200]  一個家就是教會
[00:04:51.200 --> 00:04:53.200]  這叫做表象
[00:04:53.200 --> 00:04:56.200]  這三個表象就在第二段講
[00:04:56.200 --> 00:04:58.200]  讓我們搞清楚
[00:04:58.200 --> 00:05:01.200]  誰和誰合一,如何合一
[00:05:01.200 --> 00:05:04.200]  並且對我們有什麼啟發和應用
[00:05:04.200 --> 00:05:07.200]  所以第一方面就是合一和睦的基礎
[00:05:07.200 --> 00:05:09.200]  我們看看經文
[00:05:09.200 --> 00:05:12.200]  希望大家看得到
[00:05:12.200 --> 00:05:14.200]  剛才講了,十一節是我們今天讀的開始
[00:05:14.200 --> 00:05:18.200]  但有所以,我們經常說一定有前面那堆
[00:05:18.200 --> 00:05:20.200]  所以你們應當紀念
[00:05:20.200 --> 00:05:24.200]  你們從前看肉體是愛邦人
[00:05:24.200 --> 00:05:26.200]  如果你看十二節highlight紅色那裏
[00:05:26.200 --> 00:05:28.200]  有時你們與基督無關
[00:05:28.200 --> 00:05:30.200]  在以色列國民以外
[00:05:30.200 --> 00:05:32.200]  然後你再看前面
[00:05:32.200 --> 00:05:34.200]  其實是講第二章開始
[00:05:34.200 --> 00:05:36.200]  已忽所書
[00:05:36.200 --> 00:05:38.200]  我們一班人是怎樣的
[00:05:38.200 --> 00:05:42.200]  本來我們是一班在罪惡過犯裏的人
[00:05:42.200 --> 00:05:44.200]  這個我們很容易明白
[00:05:44.200 --> 00:05:46.200]  不詳細去解釋
[00:05:46.200 --> 00:05:48.200]  第八節那裏講
[00:05:48.200 --> 00:05:50.200]  我們其實是有罪的
[00:05:50.200 --> 00:05:52.200]  我們需要主的拯救
[00:05:52.200 --> 00:05:54.200]  而我們得救是因為神的恩典
[00:05:54.200 --> 00:05:56.200]  得救是本福恩
[00:05:56.200 --> 00:05:58.200]  我們變成一班甚麼人
[00:05:58.200 --> 00:06:00.200]  第十節那裏講,我們原是他的工作
[00:06:00.200 --> 00:06:02.200]  我們經常提及,原是他的工作
[00:06:02.200 --> 00:06:04.200]  就是我們成為神的masterpiece
[00:06:04.200 --> 00:06:08.200]  即是一個最偉大的創造
[00:06:08.200 --> 00:06:10.200]  我們每一個都是masterpiece
[00:06:10.200 --> 00:06:12.200]  是神的masterpiece
[00:06:12.200 --> 00:06:16.200]  所以使我們可以行善
[00:06:16.200 --> 00:06:18.200]  神預備我們行善
[00:06:18.200 --> 00:06:20.200]  神救我們脫離罪惡
[00:06:20.200 --> 00:06:22.200]  要我們去行善
[00:06:22.200 --> 00:06:26.200]  所以我們本身是一班這樣的人
[00:06:26.200 --> 00:06:30.200]  如果你讀多一點
[00:06:30.200 --> 00:06:32.200]  你可以說我用一個說法
[00:06:32.200 --> 00:06:34.200]  我們之前是甚麼
[00:06:34.200 --> 00:06:36.200]  五毛的人士
[00:06:36.200 --> 00:06:38.200]  甚麼叫五毛呢
[00:06:38.200 --> 00:06:40.200]  不要想其他東西
[00:06:40.200 --> 00:06:42.200]  現在講的五毛
[00:06:42.200 --> 00:06:44.200]  第一就是武國禮
[00:06:44.200 --> 00:06:46.200]  即是他是非以色列國民
[00:06:46.200 --> 00:06:48.200]  以色列人,大家知道
[00:06:48.200 --> 00:06:50.200]  有神的英許
[00:06:50.200 --> 00:06:52.200]  當然其實
[00:06:52.200 --> 00:06:54.200]  他有神的英許
[00:06:54.200 --> 00:06:56.200]  在舊約不是只救以色列人
[00:06:56.200 --> 00:06:58.200]  他是選民
[00:06:58.200 --> 00:07:00.200]  但神是想透過以色列這班選民
[00:07:00.200 --> 00:07:02.200]  成為萬國的榜樣
[00:07:02.200 --> 00:07:04.200]  並且那些人可以相信他
[00:07:04.200 --> 00:07:06.200]  這個本身在背後
[00:07:06.200 --> 00:07:08.200]  是有一個這樣的想法
[00:07:08.200 --> 00:07:10.200]  不過以色列人
[00:07:10.200 --> 00:07:14.200]  將他被揀選的身份
[00:07:14.200 --> 00:07:16.200]  變成了獨有的尊榮
[00:07:16.200 --> 00:07:18.200]  你們是外邦人
[00:07:18.200 --> 00:07:20.200]  我們是以色列民
[00:07:20.200 --> 00:07:22.200]  不過事實上
[00:07:22.200 --> 00:07:24.200]  聖經要講我們沒有國禮
[00:07:24.200 --> 00:07:26.200]  我們不是以色列民
[00:07:26.200 --> 00:07:28.200]  當然如果有些初一班教會
[00:07:28.200 --> 00:07:30.200]  沒多久就說國禮是甚麼
[00:07:30.200 --> 00:07:32.200]  那你自己問隔壁那個
[00:07:32.200 --> 00:07:34.200]  問不到隔壁那個再問隔壁那個
[00:07:34.200 --> 00:07:36.200]  不想很詳細的解釋
[00:07:36.200 --> 00:07:38.200]  一個記號
[00:07:38.200 --> 00:07:40.200]  表示你是以色列民
[00:07:40.200 --> 00:07:42.200]  一個這樣的意思
[00:07:42.200 --> 00:07:44.200]  所以第一毛就是無國禮
[00:07:44.200 --> 00:07:46.200]  第二你留意他的經文的說法
[00:07:46.200 --> 00:07:48.200]  第十二節
[00:07:48.200 --> 00:07:50.200]  你們與基督無關
[00:07:50.200 --> 00:07:52.200]  我們說無關基督
[00:07:52.200 --> 00:07:54.200]  不關事的完全是無關的
[00:07:54.200 --> 00:07:56.200]  跟耶穌基督
[00:07:56.200 --> 00:07:58.200]  跟尼塞亞
[00:07:58.200 --> 00:08:00.200]  跟著在以色列國民義
[00:08:00.200 --> 00:08:02.200]  我剛才講了
[00:08:02.200 --> 00:08:04.200]  在應許的諸約上
[00:08:04.200 --> 00:08:06.200]  是局外人
[00:08:06.200 --> 00:08:08.200]  即是沒有應許沒有諸約
[00:08:08.200 --> 00:08:10.200]  當然那個應許是單數的
[00:08:10.200 --> 00:08:12.200]  特別是指尼塞亞可以有解釋
[00:08:12.200 --> 00:08:14.200]  不過要不詳細講
[00:08:14.200 --> 00:08:16.200]  應許沒有的
[00:08:16.200 --> 00:08:18.200]  沒有指望沒有神
[00:08:18.200 --> 00:08:20.200]  即是五毛
[00:08:20.200 --> 00:08:22.200]  有的是甚麼? 犯罪
[00:08:22.200 --> 00:08:24.200]  只有這些外邦人
[00:08:24.200 --> 00:08:26.200]  所以我們的身份
[00:08:26.200 --> 00:08:28.200]  其實以前是這樣的
[00:08:28.200 --> 00:08:30.200]  一個對比現在是怎樣
[00:08:30.200 --> 00:08:32.200]  現在是蒙恩的基督徒身份
[00:08:32.200 --> 00:08:34.200]  以前遠離神
[00:08:34.200 --> 00:08:36.200]  你看到在第十三節
[00:08:36.200 --> 00:08:38.200]  我們再看下面
[00:08:38.200 --> 00:08:40.200]  你們以前是遠離神的
[00:08:40.200 --> 00:08:42.200]  現在因為耶穌基督靠著他的血
[00:08:42.200 --> 00:08:44.200]  已經得親近
[00:08:44.200 --> 00:08:46.200]  即是遠近
[00:08:46.200 --> 00:08:48.200]  以前猶太人是近
[00:08:48.200 --> 00:08:50.200]  內邦人是遠
[00:08:50.200 --> 00:08:52.200]  我們本身都是遠
[00:08:52.200 --> 00:08:54.200]  但現在變成近
[00:08:54.200 --> 00:08:56.200]  為甚麼? 是因為耶穌基督的血
[00:08:56.200 --> 00:08:58.200]  其實這段經文
[00:08:58.200 --> 00:09:00.200]  如果講快一點
[00:09:00.200 --> 00:09:02.200]  你見到雖然很熟悉
[00:09:02.200 --> 00:09:04.200]  不過你見到很密集式在幾節裏
[00:09:04.200 --> 00:09:06.200]  講到耶穌基督的救恩
[00:09:06.200 --> 00:09:08.200]  那些關鍵字都出來了
[00:09:08.200 --> 00:09:10.200]  靠著耶穌的血
[00:09:10.200 --> 00:09:12.200]  第十五節
[00:09:12.200 --> 00:09:14.200]  靠著耶穌基督的身體
[00:09:14.200 --> 00:09:16.200]  第十六節
[00:09:16.200 --> 00:09:18.200]  在十字架上待死
[00:09:18.200 --> 00:09:20.200]  這些主要的字眼
[00:09:20.200 --> 00:09:22.200]  來表示耶穌基督的救恩
[00:09:22.200 --> 00:09:24.200]  是因著耶穌基督救恩的工作
[00:09:24.200 --> 00:09:26.200]  我們才能夠
[00:09:26.200 --> 00:09:28.200]  成為了
[00:09:28.200 --> 00:09:30.200]  以前是遠的變成近的
[00:09:30.200 --> 00:09:32.200]  成為了基督徒
[00:09:32.200 --> 00:09:34.200]  好像前面的經文
[00:09:34.200 --> 00:09:36.200]  曾經說我們得救是本乎恩
[00:09:36.200 --> 00:09:38.200]  是因為恩典的緣故
[00:09:38.200 --> 00:09:40.200]  我們成為了得救的基督徒
[00:09:40.200 --> 00:09:42.200]  真是差很遠
[00:09:42.200 --> 00:09:44.200]  有什麼分別呢?
[00:09:44.200 --> 00:09:46.200]  以前和神很遠
[00:09:46.200 --> 00:09:48.200]  現在就很近了
[00:09:48.200 --> 00:09:50.200]  與及之前有仇
[00:09:50.200 --> 00:09:52.200]  後來
[00:09:52.200 --> 00:09:54.200]  第十五節
[00:09:54.200 --> 00:09:56.200]  成就了和睦
[00:09:56.200 --> 00:09:58.200]  第十六節
[00:09:58.200 --> 00:10:00.200]  特別講
[00:10:00.200 --> 00:10:02.200]  與神和好
[00:10:02.200 --> 00:10:04.200]  兩下歸為一體
[00:10:04.200 --> 00:10:06.200]  成為一個新人
[00:10:06.200 --> 00:10:08.200]  這裡他講了很多次
[00:10:08.200 --> 00:10:10.200]  基礎是什麼呢?
[00:10:10.200 --> 00:10:12.200]  原來我們因為
[00:10:12.200 --> 00:10:14.200]  信了耶穌
[00:10:14.200 --> 00:10:16.200]  因為耶穌的救恩
[00:10:16.200 --> 00:10:18.200]  我們與神和好了
[00:10:18.200 --> 00:10:20.200]  以致我們都能夠
[00:10:20.200 --> 00:10:22.200]  與其他信耶穌的人
[00:10:22.200 --> 00:10:24.200]  他們都與神和好
[00:10:24.200 --> 00:10:26.200]  我們就可以和好
[00:10:26.200 --> 00:10:28.200]  我們與神和好
[00:10:28.200 --> 00:10:30.200]  因為救恩的緣故
[00:10:30.200 --> 00:10:32.200]  我們聚得赦免成為了基督徒
[00:10:32.200 --> 00:10:34.200]  有永生一切一切
[00:10:34.200 --> 00:10:36.200]  大家都能夠
[00:10:36.200 --> 00:10:38.200]  有這種救恩的
[00:10:38.200 --> 00:10:40.200]  效果在我們身上
[00:10:40.200 --> 00:10:42.200]  我們就能夠和睦
[00:10:42.200 --> 00:10:44.200]  這個基礎
[00:10:44.200 --> 00:10:46.200]  其實很清楚
[00:10:46.200 --> 00:10:48.200]  我們講一些背景
[00:10:48.200 --> 00:10:50.200]  講了兩下歸為一體
[00:10:50.200 --> 00:10:52.200]  你想清楚
[00:10:52.200 --> 00:10:54.200]  是哪兩下
[00:10:54.200 --> 00:10:56.200]  哪兩個派對
[00:10:56.200 --> 00:10:58.200]  是以色列人和愛邦人
[00:10:58.200 --> 00:11:00.200]  兩個不同種族
[00:11:00.200 --> 00:11:02.200]  兩個根本就
[00:11:02.200 --> 00:11:04.200]  勢成水火
[00:11:04.200 --> 00:11:06.200]  但是因著救恩的緣故
[00:11:06.200 --> 00:11:08.200]  可以走在一起
[00:11:08.200 --> 00:11:10.200]  這個其實道理
[00:11:10.200 --> 00:11:12.200]  不是很複雜
[00:11:12.200 --> 00:11:14.200]  不過有些背景要講
[00:11:14.200 --> 00:11:16.200]  這裡第二章
[00:11:16.200 --> 00:11:18.200]  第十四節
[00:11:18.200 --> 00:11:20.200]  有一個中間隔斷的牆
[00:11:20.200 --> 00:11:22.200]  都破了
[00:11:22.200 --> 00:11:24.200]  其實這是什麼呢?
[00:11:24.200 --> 00:11:26.200]  考古學家
[00:11:26.200 --> 00:11:28.200]  找到一些
[00:11:28.200 --> 00:11:30.200]  找到一些
[00:11:30.200 --> 00:11:32.200]  古蹟
[00:11:32.200 --> 00:11:34.200]  你看到這兩塊板是什麼呢?
[00:11:34.200 --> 00:11:36.200]  其實據研究
[00:11:36.200 --> 00:11:38.200]  共有十三塊
[00:11:38.200 --> 00:11:40.200]  講什麼呢?
[00:11:40.200 --> 00:11:42.200]  這個其實就是
[00:11:42.200 --> 00:11:44.200]  中間隔斷的牆
[00:11:44.200 --> 00:11:46.200]  隔什麼呢?
[00:11:46.200 --> 00:11:48.200]  中間隔斷的牆
[00:11:48.200 --> 00:11:50.200]  我們經常想
[00:11:50.200 --> 00:11:52.200]  我們和猶太人有牆
[00:11:52.200 --> 00:11:54.200]  或者人與人之間有牆
[00:11:54.200 --> 00:11:56.200]  隔斷不只是這樣
[00:11:56.200 --> 00:11:58.200]  我們看一看
[00:11:58.200 --> 00:12:00.200]  這是一個
[00:12:00.200 --> 00:12:02.200]  聖殿警告的碑文
[00:12:02.200 --> 00:12:04.200]  待會再看
[00:12:04.200 --> 00:12:06.200]  那個位置大概在哪裡
[00:12:06.200 --> 00:12:08.200]  那個碑文就是
[00:12:08.200 --> 00:12:10.200]  外邦人不能夠越過
[00:12:10.200 --> 00:12:12.200]  這道牆進入聖殿的範圍
[00:12:12.200 --> 00:12:14.200]  為者是怎樣呢?
[00:12:14.200 --> 00:12:16.200]  面臨死亡
[00:12:16.200 --> 00:12:18.200]  很嚴重
[00:12:18.200 --> 00:12:20.200]  還要再加一句
[00:12:20.200 --> 00:12:22.200]  如果這個人死了,他自己越過了
[00:12:22.200 --> 00:12:24.200]  只能歸咎他本人
[00:12:24.200 --> 00:12:26.200]  而他的死亡必然臨到
[00:12:26.200 --> 00:12:28.200]  什麼情況呢?
[00:12:28.200 --> 00:12:30.200]  這塊板在哪裡呢?
[00:12:30.200 --> 00:12:32.200]  我們看看聖殿的圖
[00:12:32.200 --> 00:12:34.200]  這些網上圖片
[00:12:34.200 --> 00:12:36.200]  這個很好用
[00:12:36.200 --> 00:12:38.200]  中間隔斷的牆
[00:12:38.200 --> 00:12:40.200]  好像很小
[00:12:40.200 --> 00:12:42.200]  其實這是
[00:12:42.200 --> 00:12:44.200]  《新約時代聖經》叫第二聖殿
[00:12:44.200 --> 00:12:46.200]  就是大希律造的
[00:12:46.200 --> 00:12:48.200]  在那時候還沒建完
[00:12:48.200 --> 00:12:50.200]  但是你會看到
[00:12:50.200 --> 00:12:52.200]  這個聖殿敬拜神的地方
[00:12:52.200 --> 00:12:54.200]  在這個外邦人院
[00:12:54.200 --> 00:12:56.200]  裡面
[00:12:56.200 --> 00:12:58.200]  在聖殿
[00:12:58.200 --> 00:13:00.200]  裡面的範圍中間
[00:13:00.200 --> 00:13:02.200]  其實就有一個矮牆
[00:13:02.200 --> 00:13:04.200]  大概這麼高
[00:13:04.200 --> 00:13:06.200]  但是有13塊
[00:13:06.200 --> 00:13:08.200]  據研究有13塊
[00:13:08.200 --> 00:13:10.200]  那些板就在各個入口
[00:13:10.200 --> 00:13:12.200]  提醒人們
[00:13:12.200 --> 00:13:14.200]  你不要過那裡
[00:13:14.200 --> 00:13:16.200]  假設我們在當時
[00:13:16.200 --> 00:13:18.200]  在這裡,我們不小心進去了
[00:13:18.200 --> 00:13:20.200]  你死你死
[00:13:20.200 --> 00:13:22.200]  不要怪
[00:13:22.200 --> 00:13:24.200]  其他人是你自己越過了
[00:13:24.200 --> 00:13:26.200]  是這麼嚴重的
[00:13:26.200 --> 00:13:28.200]  一個這樣的牆
[00:13:28.200 --> 00:13:30.200]  但是這個牆
[00:13:30.200 --> 00:13:32.200]  因著耶穌基督
[00:13:32.200 --> 00:13:34.200]  就破了
[00:13:34.200 --> 00:13:36.200]  如果這樣說
[00:13:36.200 --> 00:13:38.200]  外邦人能不能進去?
[00:13:38.200 --> 00:13:40.200]  可以進去
[00:13:40.200 --> 00:13:42.200]  因為耶穌基督可以進去
[00:13:42.200 --> 00:13:44.200]  當然當時仍然不能進去
[00:13:44.200 --> 00:13:46.200]  你要記住
[00:13:46.200 --> 00:13:48.200]  保羅寫的書信的時候
[00:13:48.200 --> 00:13:50.200]  聖殿還在
[00:13:50.200 --> 00:13:52.200]  做這些祭祀的事情
[00:13:52.200 --> 00:13:54.200]  不能進去
[00:13:54.200 --> 00:13:56.200]  但是在神學上
[00:13:56.200 --> 00:13:58.200]  在理論上
[00:13:58.200 --> 00:14:00.200]  我們每人因著耶穌基督
[00:14:00.200 --> 00:14:02.200]  其實連這個牆都可以廢掉
[00:14:02.200 --> 00:14:04.200]  你明白嗎?
[00:14:04.200 --> 00:14:06.200]  你實質都沒事
[00:14:06.200 --> 00:14:08.200]  不過
[00:14:08.200 --> 00:14:10.200]  其實理論上
[00:14:10.200 --> 00:14:12.200]  因著耶穌基督的救贖
[00:14:12.200 --> 00:14:14.200]  猶太人和外邦人因為同信一個神
[00:14:14.200 --> 00:14:16.200]  與神和好
[00:14:16.200 --> 00:14:18.200]  這個牆其實破了
[00:14:18.200 --> 00:14:20.200]  用聖殿的比喻
[00:14:20.200 --> 00:14:22.200]  那些例子
[00:14:22.200 --> 00:14:24.200]  來講這件事
[00:14:24.200 --> 00:14:26.200]  接著
[00:14:26.200 --> 00:14:28.200]  這幅圖就更加清楚
[00:14:28.200 --> 00:14:30.200]  有些人就畫
[00:14:30.200 --> 00:14:32.200]  當時的時間
[00:14:32.200 --> 00:14:34.200]  你看到有些牆
[00:14:34.200 --> 00:14:36.200]  一個個的人在走
[00:14:36.200 --> 00:14:38.200]  我想起什麼呢?
[00:14:38.200 --> 00:14:40.200]  給大家不要太睏
[00:14:40.200 --> 00:14:42.200]  大家有沒有看過
[00:14:42.200 --> 00:14:44.200]  這套戲
[00:14:44.200 --> 00:14:46.200]  精武門
[00:14:46.200 --> 00:14:48.200]  華人不得入內
[00:14:48.200 --> 00:14:50.200]  有些人真的去研究有沒有這個牌
[00:14:50.200 --> 00:14:52.200]  原來沒有這個牌
[00:14:52.200 --> 00:14:54.200]  只有兩個牌
[00:14:54.200 --> 00:14:56.200]  一個牌
[00:14:56.200 --> 00:14:58.200]  就是華人不能進去
[00:14:58.200 --> 00:15:00.200]  和其他人不能進去的租界
[00:15:00.200 --> 00:15:02.200]  背景不講了
[00:15:02.200 --> 00:15:04.200]  另外一個就是狗不能進去
[00:15:04.200 --> 00:15:06.200]  將張力
[00:15:06.200 --> 00:15:08.200]  放在一起
[00:15:08.200 --> 00:15:10.200]  耶穌基督
[00:15:10.200 --> 00:15:12.200]  是因為救恩將猶太人
[00:15:12.200 --> 00:15:14.200]  和外邦人
[00:15:14.200 --> 00:15:16.200]  可以合一
[00:15:16.200 --> 00:15:18.200]  我要強調很多次
[00:15:18.200 --> 00:15:20.200]  這個不簡單
[00:15:20.200 --> 00:15:22.200]  我們
[00:15:22.200 --> 00:15:24.200]  再看下去
[00:15:24.200 --> 00:15:26.200]  這裡就是說
[00:15:26.200 --> 00:15:28.200]  強調幾次
[00:15:28.200 --> 00:15:32.200]  因神使我們和睦
[00:15:32.200 --> 00:15:34.200]  使兩下合而為一
[00:15:34.200 --> 00:15:36.200]  講了幾次
[00:15:36.200 --> 00:15:38.200]  十五節黃色那幾個
[00:15:38.200 --> 00:15:40.200]  為了將兩下
[00:15:40.200 --> 00:15:42.200]  藉著自己 藉著耶穌
[00:15:42.200 --> 00:15:44.200]  造成一個新人
[00:15:44.200 --> 00:15:46.200]  接著就
[00:15:46.200 --> 00:15:48.200]  藉著十字架使兩下歸為一體
[00:15:48.200 --> 00:15:50.200]  十八節
[00:15:50.200 --> 00:15:52.200]  因為我們兩下
[00:15:52.200 --> 00:15:54.200]  藉著一個聖靈所感
[00:15:54.200 --> 00:15:56.200]  得到進度符的面前
[00:15:56.200 --> 00:16:00.200]  你明白他的強調
[00:16:00.200 --> 00:16:02.200]  兩個可以走在一起
[00:16:02.200 --> 00:16:04.200]  是不簡單的
[00:16:04.200 --> 00:16:06.200]  因為這兩個是猶太人和外邦人
[00:16:06.200 --> 00:16:08.200]  你試想一下
[00:16:08.200 --> 00:16:10.200]  我們這個世界
[00:16:10.200 --> 00:16:12.200]  很亂的其中一個原因
[00:16:12.200 --> 00:16:14.200]  就是很多族群的政治
[00:16:14.200 --> 00:16:16.200]  很多的差異
[00:16:16.200 --> 00:16:18.200]  你說那些人
[00:16:18.200 --> 00:16:20.200]  怎樣可以走在一起
[00:16:20.200 --> 00:16:22.200]  甚至有些人會說基督徒
[00:16:22.200 --> 00:16:24.200]  你們那些宗教人士
[00:16:24.200 --> 00:16:26.200]  都會搞到有些差異
[00:16:26.200 --> 00:16:28.200]  我們都承認
[00:16:28.200 --> 00:16:30.200]  因為大家是有不同的想法
[00:16:30.200 --> 00:16:32.200]  會有差異
[00:16:32.200 --> 00:16:34.200]  不過最難搞的
[00:16:34.200 --> 00:16:36.200]  就是那些族群的政治的手刷
[00:16:36.200 --> 00:16:38.200]  你見很多國家很多問題
[00:16:38.200 --> 00:16:40.200]  Genocide
[00:16:40.200 --> 00:16:42.200]  你要將兩個
[00:16:42.200 --> 00:16:44.200]  完全不同的
[00:16:44.200 --> 00:16:46.200]  猶太人和外邦人
[00:16:46.200 --> 00:16:48.200]  走在一起
[00:16:48.200 --> 00:16:50.200]  絕對是很難
[00:16:50.200 --> 00:16:52.200]  不過
[00:16:52.200 --> 00:16:54.200]  因著耶穌基督的救恩
[00:16:54.200 --> 00:16:56.200]  大家都相信了耶穌
[00:16:56.200 --> 00:16:58.200]  成為教會的一個群體
[00:16:58.200 --> 00:17:00.200]  合一問題就能搞
[00:17:00.200 --> 00:17:02.200]  不過當時可能有很大的衝擊
