
[00:00:00.000 --> 00:00:03.460]  今天我就選擇了一首詩篇
[00:03:53.600 --> 00:03:55.500]  第三個是「坐低」
[00:03:55.500 --> 00:03:58.800]  所以你看到這三個「不」是在說
[00:03:58.800 --> 00:04:01.700]  原來我們是會走著走著
[00:04:01.700 --> 00:04:02.800]  走到站在那裡
[00:04:02.800 --> 00:04:04.800]  接著坐下舒舒服服
[00:04:04.800 --> 00:04:07.600]  這樣就是一個
[00:04:07.600 --> 00:04:08.600]  不是
[00:04:08.600 --> 00:04:10.600]  一個「不」做這件事
[00:04:10.600 --> 00:04:12.600]  就是一個「有福」的人
[00:04:12.600 --> 00:04:13.600]  其實這裡
[00:04:13.600 --> 00:04:15.000]  我想是在說
[00:04:15.000 --> 00:04:16.700]  原來詩人提醒我們
[00:04:16.700 --> 00:04:18.200]  這個世界上很多人
[00:04:18.200 --> 00:04:19.300]  接著下去他就說
[00:04:19.300 --> 00:04:20.500]  其實是說他律法
[00:04:20.500 --> 00:04:22.000]  說這個世界上很多聲音
[00:04:22.000 --> 00:04:23.100]  很多的東西
[00:04:23.100 --> 00:04:25.400]  我們自然而然習習慣慣
[00:04:25.400 --> 00:04:26.600]  就會跟了
[00:04:26.600 --> 00:04:28.200]  跟了接著就站定了
[00:04:28.200 --> 00:04:30.200]  接著就舒舒服服坐下
[00:04:30.200 --> 00:04:32.400]  這樣就是
[00:04:32.400 --> 00:04:33.600]  我們就變成了
[00:04:33.600 --> 00:04:35.400]  不是一個「有福」的人
[00:04:35.400 --> 00:04:36.500]  所以這裡是在說
[00:04:36.500 --> 00:04:38.000]  我們要留意這個世界
[00:04:38.000 --> 00:04:39.600]  很多時候說給你聽的東西
[00:04:39.600 --> 00:04:40.900]  帶著我們的走路
[00:04:40.900 --> 00:04:41.500]  跟你說
[00:04:41.500 --> 00:04:43.200]  不如你坐下舒舒服服
[00:04:43.200 --> 00:04:44.500]  我們就要小心
[00:04:44.500 --> 00:04:45.900]  因為那個「有福」的人
[00:04:45.900 --> 00:04:47.500]  不是這樣
[00:04:47.500 --> 00:04:48.300]  這裡是在說
[00:04:48.300 --> 00:04:51.200]  原來我們世界裡面有很多的
[00:04:51.200 --> 00:04:52.900]  意識形態價值觀
[00:04:52.900 --> 00:04:55.600]  是潛移默化地影響我們
[00:04:55.600 --> 00:04:57.600]  我們不經不覺
[00:04:57.600 --> 00:04:59.500]  就是會掉進去
[00:04:59.500 --> 00:05:01.000]  自己原來
[00:05:01.000 --> 00:05:03.000]  掉進去都不覺
[00:05:03.000 --> 00:05:04.500]  我記得那時候
[00:05:04.500 --> 00:05:07.000]  我十幾年前在美國讀書
[00:05:07.000 --> 00:05:08.600]  雖然讀博士
[00:05:08.600 --> 00:05:12.000]  不過有一年的暑假
[00:05:12.000 --> 00:05:14.200]  我就幫學校那個VBS
[00:05:14.200 --> 00:05:15.300]  就是相互承擔
[00:05:15.300 --> 00:05:16.700]  照顧小朋友這樣
[00:05:16.700 --> 00:05:18.000]  搞活動
[00:05:18.000 --> 00:05:19.800]  我記得一幕是發生了什麼事
[00:05:19.800 --> 00:05:20.600]  很好啊
[00:05:20.600 --> 00:05:21.500]  其中一個活動
[00:05:21.500 --> 00:05:22.800]  就叫那些小朋友來
[00:05:22.800 --> 00:05:24.400]  接著他們很有創意的
[00:05:24.400 --> 00:05:24.800]  就說
[00:05:24.800 --> 00:05:25.900]  我們有些紙
[00:05:25.900 --> 00:05:26.900]  就叫那些小朋友
[00:05:26.900 --> 00:05:28.000]  攤在紙上面
[00:05:28.000 --> 00:05:29.600]  就畫他們的輪廓出來
[00:05:29.600 --> 00:05:30.900]  就代表自己
[00:05:30.900 --> 00:05:32.700]  很好的活動
[00:05:32.700 --> 00:05:33.900]  接著我見到
[00:05:33.900 --> 00:05:36.500]  他們就搬了一卷
[00:05:36.500 --> 00:05:37.500]  這麼高
[00:05:37.500 --> 00:05:38.500]  不過卷起來
[00:05:38.500 --> 00:05:40.600]  好像一卷大廁紙那樣的東西
[00:05:40.600 --> 00:05:42.400]  這些我在香港沒有見過
[00:05:42.400 --> 00:05:43.800]  美國真的很厲害
[00:05:43.800 --> 00:05:46.000]  這些很大卷都有
[00:05:46.000 --> 00:05:47.400]  我心裡就很興奮了
[00:05:47.400 --> 00:05:48.300]  我就覺得很棒
[00:05:48.300 --> 00:05:50.100]  有一卷這麼大一張的紙
[00:05:50.100 --> 00:05:51.500]  可以全部小朋友攤進去
[00:05:51.500 --> 00:05:52.500]  就用來畫
[00:05:52.500 --> 00:05:56.200]  那就代表了不同的人
[00:05:56.200 --> 00:05:56.800]  接著呢
[00:05:56.800 --> 00:05:59.100]  不過都是同一卷紙上面
[00:05:59.100 --> 00:06:00.100]  很興奮
[00:06:00.100 --> 00:06:02.100]  我以前都是做這些活動的人
[00:06:02.100 --> 00:06:03.800]  誰知道發覺那個
[00:06:03.800 --> 00:06:05.200]  大的人
[00:06:05.200 --> 00:06:06.800]  一下子就拿一個剪刀出來
[00:06:06.800 --> 00:06:08.800]  就剪剪剪剪剪剪開了
[00:06:08.800 --> 00:06:09.400]  接著就說
[00:06:09.400 --> 00:06:10.900]  你做些什麼
[00:06:10.900 --> 00:06:12.500]  我開始明白
[00:06:12.500 --> 00:06:14.500]  其實我發覺原來我
[00:06:14.500 --> 00:06:15.800]  在香港這麼內大
[00:06:15.800 --> 00:06:18.000]  我很覺得大家有群體
[00:06:18.000 --> 00:06:19.300]  這麼好有機會
[00:06:19.300 --> 00:06:20.800]  將大家合在一起
[00:06:20.800 --> 00:06:22.300]  但是
[00:06:22.300 --> 00:06:23.000]  這裡的人
[00:06:23.000 --> 00:06:26.400]  總是要自己一個個房間分開
[00:06:26.400 --> 00:06:27.900]  這些就是文化了
[00:06:27.900 --> 00:06:28.900]  這就是這個社會
[00:06:28.900 --> 00:06:30.500]  慢慢慢慢影響我們
[00:06:30.500 --> 00:06:31.800]  我現在無意說
[00:06:31.800 --> 00:06:32.600]  哪個好一點
[00:06:32.600 --> 00:06:33.900]  哪個不好
[00:06:33.900 --> 00:06:35.200]  不過這些就是
[00:06:35.200 --> 00:06:37.200]  我們習慣的力量
[00:06:37.200 --> 00:06:39.400]  我們很多時候不留心
[00:06:39.400 --> 00:06:41.600]  沒有去意識發生什麼事
[00:06:41.600 --> 00:06:44.800]  舒舒服服的社會裡面生活
[00:06:44.800 --> 00:06:46.600]  那你就被它影響了
[00:06:46.600 --> 00:06:48.100]  都不知道
[00:06:48.100 --> 00:06:49.200]  那我們想想
[00:06:49.200 --> 00:06:50.700]  究竟在我們的社會裡面
[00:06:50.700 --> 00:06:51.900]  有些什麼東西
[00:06:51.900 --> 00:06:54.400]  是不斷潛移默化地影響我們
[00:06:54.400 --> 00:06:56.200]  我覺得無論香港也好
[00:06:56.200 --> 00:06:57.700]  或者在美國也好
[00:06:57.700 --> 00:07:00.100]  我們很高舉我們是一個自由的社會
[00:07:00.100 --> 00:07:02.900]  我們是一個資本主義很自由的社會
[00:07:02.900 --> 00:07:04.400]  很好啊
[00:07:04.400 --> 00:07:08.000]  不過我想這個社會都影響我們很深
[00:07:08.000 --> 00:07:09.000]  我們經常說
[00:07:09.000 --> 00:07:12.900]  這個資本主義的社會
[00:07:12.900 --> 00:07:17.900]  最影響我們是什麼
[00:07:17.900 --> 00:07:18.500]  是在說
[00:07:18.500 --> 00:07:20.300]  或者最好的地方是什麼
[00:07:20.300 --> 00:07:22.400]  最好的地方是我們自由
[00:07:22.400 --> 00:07:23.600]  相比好地方
[00:07:23.600 --> 00:07:24.500]  很不自由
[00:07:24.500 --> 00:07:26.100]  我們很自由
[00:07:26.100 --> 00:07:27.500]  其實是不是呢
[00:07:27.500 --> 00:07:32.000]  我覺得自由其實不是我們一個最大的特色
[00:07:32.000 --> 00:07:34.500]  我不知道大家覺得自己是不是很自由
[00:07:34.500 --> 00:07:36.100]  其實什麼是我們最大的特色
[00:07:36.100 --> 00:07:38.600]  競爭是我們最大的特色
[00:07:38.600 --> 00:07:41.000]  是不是我們輸了就不行
[00:07:41.000 --> 00:07:43.000]  我發覺從小到大
[00:07:43.000 --> 00:07:44.300]  從讀書那一刻
[00:07:44.300 --> 00:07:46.000]  到出來工作那一刻
[00:07:46.000 --> 00:07:47.900]  都在跟別人競爭
[00:07:47.900 --> 00:07:50.500]  就是我未必很清楚
[00:07:50.500 --> 00:07:51.500]  就是美國
[00:07:51.500 --> 00:07:53.800]  不過好像香港
[00:07:53.800 --> 00:07:56.100]  我十幾年前回到那些小朋友進小學
[00:07:56.100 --> 00:07:58.100]  真是慘
[00:07:58.100 --> 00:07:59.800]  多難
[00:07:59.800 --> 00:08:01.000]  贏了就算了
[00:08:01.000 --> 00:08:01.800]  個個都要爭
[00:08:01.800 --> 00:08:03.700]  爭贏人
[00:08:03.700 --> 00:08:07.500]  你說這個環境是不是很自由呢
[00:08:07.500 --> 00:08:09.600]  其實不是很自由
[00:08:09.600 --> 00:08:11.700]  有時候會覺得甚至這些東西
[00:08:11.700 --> 00:08:13.800]  都會滲透我們的工作
[00:08:13.800 --> 00:08:16.100]  滲透教會生活都會的
[00:08:16.100 --> 00:08:17.900]  就是有時候我們會覺得
[00:08:17.900 --> 00:08:20.400]  香港最近很多人移民
[00:08:20.400 --> 00:08:22.700]  很多教會都少了很多人
[00:08:22.700 --> 00:08:25.000]  大家都說怎麼生存下去
[00:08:25.000 --> 00:08:26.600]  怎麼多些人
[00:08:26.600 --> 00:08:28.600]  很多很多這些競爭文化
[00:08:28.600 --> 00:08:30.400]  都是影響我們的
[00:08:30.400 --> 00:08:31.300]  無論如何
[00:08:31.300 --> 00:08:36.300]  我想當我們認真去讀上帝的話
[00:08:36.300 --> 00:08:38.700]  我發覺原來這個世界上
[00:08:38.700 --> 00:08:42.000]  很多潛移默化的東西都在影響著我們
[00:08:42.000 --> 00:08:43.600]  例如有時候我們會覺得
[00:08:43.600 --> 00:08:44.800]  不是啊
[00:08:44.800 --> 00:08:47.000]  我們說去年講到
[00:08:47.000 --> 00:08:49.200]  這個資本主義社會很多競爭
[00:08:49.200 --> 00:08:51.300]  聖經都有講競爭
[00:08:51.300 --> 00:08:53.500]  就是哥林多前書說
[00:08:53.500 --> 00:08:56.200]  豈不知在場上賽跑的都跑
[00:08:56.200 --> 00:08:58.800]  得獎賞的只得一人
[00:08:58.800 --> 00:09:01.000]  都很講我們要努力去跑
[00:09:01.000 --> 00:09:02.600]  賽跑
[00:09:02.600 --> 00:09:05.700]  不過當我們認真去看我們的聖經
[00:09:05.700 --> 00:09:06.900]  後面有句話
[00:09:06.900 --> 00:09:10.200]  好叫你們都得獎賞
[00:09:10.200 --> 00:09:11.700]  原來聖經裡面
[00:09:11.700 --> 00:09:14.700]  即使是講一些賽跑
[00:09:14.700 --> 00:09:17.800]  都是講你們每一個人
[00:09:17.800 --> 00:09:19.200]  其實都是得到獎賞
[00:09:19.200 --> 00:09:20.800]  不是講要打敗別人
[00:09:20.800 --> 00:09:23.600]  而是講我們在上帝裡面的努力
[00:09:23.600 --> 00:09:25.800]  為著上帝的緣故
[00:09:25.800 --> 00:09:29.600]  為著我們要忠心上帝說話的緣故
[00:09:29.600 --> 00:09:32.500]  去到得到上帝的獎賞
[00:09:32.500 --> 00:09:33.600]  所以簡單來講
[00:09:33.600 --> 00:09:37.200]  我想我們發覺為什麼書人
[00:09:37.200 --> 00:09:40.300]  在開始的時候講了三個「不」
[00:09:40.300 --> 00:09:42.300]  因為他要我們去留意
[00:09:42.300 --> 00:09:45.900]  這個世界對我們的影響
[00:09:45.900 --> 00:09:49.200]  而接著下去
[00:09:49.200 --> 00:09:51.800]  我們就發覺第二節
[00:09:51.800 --> 00:09:53.800]  第二節這裡它就說
[00:09:53.800 --> 00:09:55.700]  什麼人是有福的
[00:09:55.700 --> 00:09:58.200]  就不是跟了世界的方法
[00:09:58.200 --> 00:09:59.300]  而第二節就是
[00:09:59.300 --> 00:10:02.700]  相反耶和華的律法
[00:10:02.700 --> 00:10:04.300]  是祂的罪愛
[00:10:04.300 --> 00:10:05.600]  耶和華的律法
[00:10:05.600 --> 00:10:08.300]  他就耶默眾
[00:10:08.300 --> 00:10:10.500]  所以很明顯我們發覺
[00:10:10.500 --> 00:10:14.000]  第一和第二節是對比
[00:10:14.000 --> 00:10:15.600]  是Opposite
[00:10:15.600 --> 00:10:17.800]  第一節是講惡人
[00:10:17.800 --> 00:10:20.400]  講罪人那些傲慢的人
[00:10:20.400 --> 00:10:24.800]  而第二節是講有福的人
[00:10:24.800 --> 00:10:27.300]  相反耶和華的律法
[00:10:27.300 --> 00:10:29.800]  是祂們的罪愛
[00:10:29.800 --> 00:10:31.800]  當我們讀這篇詩篇
[00:10:31.800 --> 00:10:33.700]  看了第一句的時候
[00:10:33.700 --> 00:10:35.100]  我們就看到惡人
[00:10:35.100 --> 00:10:36.100]  罪人
[00:10:36.100 --> 00:10:37.200]  傲慢人
[00:10:37.200 --> 00:10:38.400]  我們第一個感覺就是
[00:10:38.400 --> 00:10:39.200]  不是我
[00:10:39.200 --> 00:10:41.100]  大家坐下來做基督徒
[00:10:41.100 --> 00:10:43.200]  都應該不覺得自己
[00:10:43.200 --> 00:10:45.000]  又惡又罪人
[00:10:45.000 --> 00:10:47.100]  通常都是這樣的
[00:10:47.100 --> 00:10:48.700]  我覺得我又沒有作奸犯科
[00:10:48.700 --> 00:10:49.600]  又沒有做壞事
[00:10:49.600 --> 00:10:50.600]  又沒有殺人放火
[00:10:50.600 --> 00:10:52.500]  應該不是我
[00:10:52.500 --> 00:10:54.200]  但特別的地方是
[00:10:54.200 --> 00:10:55.900]  這裡它將到
[00:10:55.900 --> 00:10:58.500]  惡人罪人和傲慢人
[00:10:58.500 --> 00:11:03.000]  相對於 相反於
[00:11:03.000 --> 00:11:05.200]  愛慕耶和華律法
[00:11:05.200 --> 00:11:06.700]  奏夜脈衷的人
[00:11:06.700 --> 00:11:07.900]  為什麼
[00:11:07.900 --> 00:11:09.100]  就是當一個人
[00:11:09.100 --> 00:11:12.200]  不去到愛慕神的律法
[00:11:12.200 --> 00:11:14.100]  不去到奏夜脈衷的話
[00:11:14.100 --> 00:11:15.900]  其實對於私人來說
[00:11:15.900 --> 00:11:17.300]  他已經是一個惡人和罪人
[00:11:17.300 --> 00:11:19.000]  你明白嗎
[00:11:19.000 --> 00:11:20.300]  他不是在說
[00:11:20.300 --> 00:11:21.500]  有些人是罪人
[00:11:21.500 --> 00:11:23.000]  有些人是好人
[00:11:23.000 --> 00:11:25.100]  大部份是中間
[00:11:25.100 --> 00:11:26.500]  其實不是這個意思
[00:11:26.500 --> 00:11:29.100]  這個意思是當我們不去到
[00:11:29.100 --> 00:11:31.500]  這樣愛慕上帝的律法
[00:11:31.500 --> 00:11:33.600]  這樣去到奏夜脈衷
[00:11:33.600 --> 00:11:35.600]  其實就會落入
[00:11:35.600 --> 00:11:37.200]  那個叫做罪人
[00:11:37.200 --> 00:11:38.500]  惡人
[00:11:38.500 --> 00:11:39.300]  傲慢人
[00:11:39.300 --> 00:11:40.900]  那種的系列
[00:11:40.900 --> 00:11:42.600]  那種的類型
[00:11:42.600 --> 00:11:44.700]  其實聖經都是這樣說的
[00:11:44.700 --> 00:11:45.800]  在書中它說
[00:11:45.800 --> 00:11:48.200]  那些叫做不冷不熱的人
[00:11:48.200 --> 00:11:49.000]  又不是這一邊
[00:11:49.000 --> 00:11:50.700]  又不是那邊的人
[00:11:50.700 --> 00:11:52.600]  其實上帝不是這樣
[00:11:52.600 --> 00:11:54.700]  一方面它告訴你
[00:11:54.700 --> 00:11:56.500]  當我們不努力去到
[00:11:56.500 --> 00:11:57.800]  在上帝的說話裡面
[00:11:57.800 --> 00:12:01.800]  去愛慕言讀和跟從的話
[00:12:01.800 --> 00:12:03.200]  我們自然而然
[00:12:03.200 --> 00:12:05.700]  就被這個世界扯掉了
[00:12:05.700 --> 00:12:06.600]  所以這裡是在說
[00:12:06.600 --> 00:12:09.000]  原來在我們的信仰裡面
[00:12:09.000 --> 00:12:11.100]  沒有所謂叫做中立的東西
[00:12:11.100 --> 00:12:13.100]  又或者我們的信仰是一種
[00:12:13.100 --> 00:12:15.000]  當我們舒舒服服
[00:12:15.000 --> 00:12:19.300]  不去認真去思想和遵行的時候
[00:12:19.300 --> 00:12:22.800]  就好像易水行舟被人推掉了
[00:12:22.800 --> 00:12:24.700]  就是會這樣
[00:12:24.700 --> 00:12:27.100]  所以我想我們都要警醒
[00:12:27.100 --> 00:12:31.100]  尤其是有時候我來到海外
[00:12:31.100 --> 00:12:32.200]  無論美國加拿大
[00:12:32.200 --> 00:12:34.000]  有時候都要提醒一下弟兄姐妹
[00:12:34.000 --> 00:12:35.900]  我自己都在海外住過的
[00:12:35.900 --> 00:12:36.700]  加拿大有住過
[00:12:36.700 --> 00:12:37.700]  美國人有住過
[00:12:37.700 --> 00:12:39.400]  很舒服的在這裡
[00:12:39.400 --> 00:12:40.600]  你明白嗎
[00:12:40.600 --> 00:12:41.200]  很舒服啊
[00:12:41.200 --> 00:12:42.700]  找工作
[00:12:42.700 --> 00:12:43.800]  很舒服啊
[00:12:43.800 --> 00:12:45.100]  因為說真的
[00:12:45.100 --> 00:12:47.700]  香港有時候生活難一點
[00:12:47.700 --> 00:12:49.900]  香港過去幾年有很多困難
[00:12:49.900 --> 00:12:51.800]  也不是說這裡沒有困難
[00:12:51.800 --> 00:12:53.500]  不過相對之下
[00:12:53.500 --> 00:12:55.000]  移民的生活
[00:12:55.000 --> 00:12:56.700]  有時候都挺舒服的
[00:12:56.700 --> 00:12:58.800]  因此我們要提醒自己
[00:12:58.800 --> 00:13:00.500]  會不會真的太舒服呢
[00:13:00.500 --> 00:13:02.200]  會不會就走著走著
[00:13:02.200 --> 00:13:04.100]  站著然後坐下了
[00:13:04.100 --> 00:13:06.300]  然後就一輩子了
[00:13:06.300 --> 00:13:07.700]  所以我們就要問
[00:13:07.700 --> 00:13:09.700]  在這個地方裡面
[00:13:09.700 --> 00:13:12.300]  什麼叫做遵行上帝的律法
[00:13:12.300 --> 00:13:13.300]  究竟這個世界
[00:13:13.300 --> 00:13:15.900]  這個社會給了什麼挑戰我們
[00:13:15.900 --> 00:13:18.900]  又或者我們今天這個處境裡面
[00:13:18.900 --> 00:13:22.000]  究竟上帝挑戰我們
[00:13:22.000 --> 00:13:24.100]  在這個地方裡面
[00:13:24.100 --> 00:13:25.500]  有些什麼東西
[00:13:25.500 --> 00:13:28.900]  是要為上帝去工作的
[00:13:28.900 --> 00:13:30.300]  不從這裡的地方
[00:13:30.300 --> 00:13:31.700]  不從惡人的計謀
[00:13:31.700 --> 00:13:33.300]  不站在人的道路
[00:13:33.300 --> 00:13:35.300]  不坐奧馬人的座位
[00:13:35.300 --> 00:13:37.800]  相反我們要做這些人
[00:13:37.800 --> 00:13:40.300]  是喜愛耶和華的律法
[00:13:40.300 --> 00:13:43.400]  是我們最愛耶和華的律法
[00:13:43.400 --> 00:13:45.600]  咒耶默眾
[00:13:45.600 --> 00:13:46.200]  不過呢
[00:13:46.200 --> 00:13:48.600]  這裡有個問題了
[00:13:48.600 --> 00:13:51.300]  第二節就說什麼是有福的人
[00:13:51.300 --> 00:13:53.100]  耶和華的律法是他最愛
[00:13:53.100 --> 00:13:55.400]  耶和華的律法是他咒耶默眾
[00:13:55.400 --> 00:13:57.000]  不過圖畫呢
[00:13:57.000 --> 00:13:58.200]  又好像怎樣呢
[00:13:58.200 --> 00:13:59.900]  好像最有福的人
[00:13:59.900 --> 00:14:01.200]  就多一點去退休
[00:14:01.200 --> 00:14:03.900]  多一點去靈修讀經安靜
[00:14:03.900 --> 00:14:05.400]  當然
[00:14:05.400 --> 00:14:06.700]  我們去讀經
[00:14:06.700 --> 00:14:07.200]  靈修
[00:14:07.200 --> 00:14:07.800]  安靜
[00:14:07.800 --> 00:14:08.800]  默想神的話
