
[00:00:00.000 --> 00:00:02.980]  在今天一齊我們在思想聖經說話之前
[00:07:36.620 --> 00:07:38.220]  我們常常都會提及
[00:07:38.220 --> 00:07:41.020]  福音就是一個好的消息
[00:07:41.020 --> 00:07:43.700]  一個極大的好的消息
[00:07:43.700 --> 00:07:48.660]  是在一種沒有盼望、絕望的處境裡面
[00:07:48.660 --> 00:07:50.940]  知道一個訊息就是
[00:07:50.940 --> 00:07:54.620]  人在罪裡面是可以得到拯救的
[00:07:54.620 --> 00:07:56.260]  是有出路的
[00:07:56.260 --> 00:07:58.940]  是可以帶來左右盼望的
[00:07:58.940 --> 00:08:01.340]  這個訊息、這個好消息
[00:08:01.340 --> 00:08:05.300]  就是耶穌基督的福音
[00:08:05.300 --> 00:08:06.500]  我很記得
[00:08:06.500 --> 00:08:09.220]  很多年前聽到一件事情
[00:08:09.220 --> 00:08:12.380]  一位朋友他有神病的問題
[00:08:12.380 --> 00:08:13.820]  而且很嚴重
[00:08:13.820 --> 00:08:15.500]  神衰竭
[00:08:15.500 --> 00:08:20.420]  曾經每一天每一天都要去做洗神的一些工作
[00:08:20.420 --> 00:08:21.580]  但是經過很長的時間
[00:08:21.580 --> 00:08:22.940]  醫生說都不可能的
[00:08:22.940 --> 00:08:25.780]  一定要去換神
[00:08:25.780 --> 00:08:27.660]  但是當時也沒有合適的神
[00:08:27.660 --> 00:08:30.540]  讓他能夠去移植
[00:08:30.540 --> 00:08:33.300]  因此那段時間是一個很危險的時間
[00:08:33.300 --> 00:08:35.180]  隨時會死亡
[00:08:35.180 --> 00:08:38.020]  但是一心等待一件事情
[00:08:38.020 --> 00:08:40.700]  等待一個合適的神
[00:08:40.700 --> 00:08:43.780]  有一次突然間醫院打電話來
[00:08:43.780 --> 00:08:45.140]  你快點來醫院
[00:08:45.140 --> 00:08:47.420]  有一個合適的神
[00:08:47.420 --> 00:08:48.980]  因為有一位青年人
[00:08:48.980 --> 00:08:50.780]  突然間交通意外
[00:08:50.780 --> 00:08:52.340]  生死亡
[00:08:52.340 --> 00:08:55.780]  他的家人樂意讓他的身體器官
[00:08:55.780 --> 00:08:57.260]  可以捐贈出來
[00:08:57.260 --> 00:08:59.860]  因此其中有一個健康的神
[00:08:59.860 --> 00:09:02.540]  可以捐給這個病人
[00:09:02.540 --> 00:09:05.420]  這個病人一收到消息
[00:09:05.420 --> 00:09:06.780]  很開心
[00:09:06.780 --> 00:09:08.460]  他的家人都很開心
[00:09:08.460 --> 00:09:10.300]  一起去到醫院裡面
[00:09:10.300 --> 00:09:12.380]  接受這個移植
[00:09:12.380 --> 00:09:15.460]  而後來他得到康復
[00:09:15.460 --> 00:09:17.220]  在一個絕望的情況之下
[00:09:17.220 --> 00:09:19.540]  有一個好消息
[00:09:19.540 --> 00:09:22.140]  有一個福音來到
[00:09:22.140 --> 00:09:25.860]  人可以從罪裡面得到拯救
[00:09:25.860 --> 00:09:31.820]  我又想起自己很多年前的一個小故事
[00:09:31.820 --> 00:09:34.500]  我記得我自己仍然很小的時候
[00:09:34.500 --> 00:09:38.700]  我猜大概是兒童期刮
[00:09:38.700 --> 00:09:41.780]  的確是很多年前
[00:09:41.780 --> 00:09:46.940]  當時爸爸在家裡做一些翻身的工作
[00:09:46.940 --> 00:09:48.580]  買一些漆油
[00:09:48.580 --> 00:09:50.020]  是那些鐵床
[00:09:50.020 --> 00:09:52.500]  以前睡的鐵床
[00:09:52.500 --> 00:09:54.700]  用這些漆油塗回去
[00:09:54.700 --> 00:09:56.380]  不止三手
[00:09:56.380 --> 00:09:57.140]  我就很開心
[00:09:57.140 --> 00:09:58.260]  我就在旁邊說
[00:09:58.260 --> 00:09:59.780]  我又想幫忙
[00:09:59.780 --> 00:10:03.580]  我就用這些漆油幫忙掃一下 塗一下
[00:10:03.580 --> 00:10:06.180]  當然小孩子不會很清楚
[00:10:06.180 --> 00:10:08.020]  要怎麼留心
[00:10:08.020 --> 00:10:11.180]  因此手就沾滿了油漆
[00:10:11.180 --> 00:10:12.980]  兩隻手都有
[00:10:12.980 --> 00:10:14.860]  當然不是很為意
[00:10:14.860 --> 00:10:18.100]  後來去洗手
[00:10:18.100 --> 00:10:19.620]  油漆洗手
[00:10:19.620 --> 00:10:21.420]  能不能洗掉呢
[00:10:21.420 --> 00:10:22.700]  洗不掉
[00:10:22.700 --> 00:10:24.980]  接著我拿肥皂
[00:10:24.980 --> 00:10:27.820]  肥皂怎麼擦都擦不掉
[00:10:27.820 --> 00:10:31.140]  接著就大哭
[00:10:31.140 --> 00:10:34.180]  啊 洗不掉的
[00:10:34.180 --> 00:10:35.700]  很害怕
[00:10:35.700 --> 00:10:37.580]  爸爸走過來嚇一嚇
[00:10:37.580 --> 00:10:42.380]  「是的 一輩子都是這樣的」
[00:10:42.380 --> 00:10:46.540]  接著他很快速地拿了一些天拿水出來
[00:10:46.540 --> 00:10:48.180]  他就拉著我的手
[00:10:48.180 --> 00:10:51.540]  用天拿水幫我一抹一抹
[00:10:51.540 --> 00:10:53.860]  原來天拿水可以很快速地
[00:10:53.860 --> 00:10:57.380]  將一些油漆抹走
[00:10:57.380 --> 00:11:00.700]  我看著他的手一直這麼乾淨
[00:11:00.700 --> 00:11:03.140]  心裡很快樂
[00:11:03.140 --> 00:11:05.940]  因為有好消息
[00:11:05.940 --> 00:11:09.700]  又可以洗乾淨
[00:11:09.700 --> 00:11:11.980]  生活上很多事情都讓我們體會到
[00:11:11.980 --> 00:11:15.620]  有些情況遇到一些關口
[00:11:15.620 --> 00:11:17.860]  是沒有盼望的
[00:11:17.860 --> 00:11:20.580]  好像是沒有希望的
[00:11:20.580 --> 00:11:22.620]  但聖經說到福音
[00:11:22.620 --> 00:11:26.660]  正是描述上帝給人一個很重要的訊息
[00:11:26.660 --> 00:11:29.220]  就是有盼望
[00:11:29.220 --> 00:11:30.900]  耶穌基督的福音
[00:11:30.900 --> 00:11:33.420]  正是這個盼望
[00:11:33.420 --> 00:11:35.660]  聖經說神的兒子
[00:11:35.660 --> 00:11:38.180]  耶穌基督的福音
[00:11:38.180 --> 00:11:40.540]  當聖經提到神的兒子的時候
[00:11:40.540 --> 00:11:45.100]  神用一個我們最能夠明白的人的關係
[00:11:45.100 --> 00:11:52.260]  來描述父神和耶穌基督的那種親密的關係
[00:11:52.260 --> 00:11:57.300]  父子的關係是在人類當中最密切的關係
[00:11:57.300 --> 00:12:00.060]  也讓我們稍微明白到
[00:12:00.060 --> 00:12:03.660]  天父和耶穌基督的那種關係
[00:12:03.660 --> 00:12:05.820]  但當聖經提到神的兒子的時候
[00:12:05.820 --> 00:12:07.940]  不單單描述耶穌基督
[00:12:07.940 --> 00:12:12.740]  更加描述到他是一位尼賽亞基督
[00:12:12.740 --> 00:12:13.900]  在聖經的詩篇
[00:12:13.900 --> 00:12:15.100]  當你讀的時候
[00:12:15.100 --> 00:12:17.580]  特別是詩篇第二篇有提到
[00:12:17.580 --> 00:12:20.140]  神的兒子
[00:12:20.140 --> 00:12:23.460]  天父就跟耶穌基督說
[00:12:23.460 --> 00:12:28.340]  「你是我的兒子,我今日生你」
[00:12:28.340 --> 00:12:31.060]  當時已經提到「我今日生你」的時候
[00:12:31.060 --> 00:12:33.580]  不是說耶穌基督是被造的
[00:12:33.580 --> 00:12:34.940]  是被神所造
[00:12:34.940 --> 00:12:38.020]  而不是他與神同等
[00:12:38.020 --> 00:12:40.660]  但當提到「今日生你」的時候
[00:12:40.660 --> 00:12:43.940]  亦是描述出尼賽亞的出現
[00:12:43.940 --> 00:12:46.620]  救恩的開始
[00:12:46.620 --> 00:12:49.140]  是描述到這位尼賽亞基督
[00:12:49.140 --> 00:12:51.620]  祂要帶來拯救
[00:12:51.620 --> 00:12:54.220]  因此當描述到神的兒子的時候
[00:12:54.220 --> 00:12:58.140]  正是《舊約聖經》裏面不斷的預言
[00:12:58.140 --> 00:13:00.700]  在一天來到的時候
[00:13:00.700 --> 00:13:02.140]  基督的臨在
[00:13:02.140 --> 00:13:03.900]  尼賽亞的出現
[00:13:03.900 --> 00:13:06.980]  帶來了給人生命的拯救
[00:13:06.980 --> 00:13:10.380]  神的兒子尼賽亞要來到
[00:13:10.380 --> 00:13:15.660]  將福音帶給在很多絕望的人群當中
[00:13:15.660 --> 00:13:18.300]  帶來了生命的拯救
[00:13:18.300 --> 00:13:22.220]  這裏已經提到福音的開始
[00:13:22.220 --> 00:13:24.660]  這個福音的開始已經提到
[00:13:24.660 --> 00:13:28.420]  第一,你看第二章第二節
[00:13:28.420 --> 00:13:32.380]  正如尼賽亞先知的書上寫著
[00:13:32.380 --> 00:13:35.380]  看那我差遣我的使者在你面前
[00:13:35.380 --> 00:13:37.380]  預備你的道路
[00:13:37.380 --> 00:13:39.380]  在曠日又呼喊的聲音
[00:13:39.380 --> 00:13:44.020]  預備主的道修直他的路
[00:13:44.020 --> 00:13:45.940]  福音的開始是甚麼呢?
[00:13:45.940 --> 00:13:50.260]  福音的開始是悔罪的洗禮
[00:13:50.260 --> 00:13:54.580]  是悔罪的一個重要的基礎
[00:13:54.580 --> 00:13:57.580]  人必須是從悔罪開始
[00:13:57.580 --> 00:14:01.780]  他才能夠進入到救恩裏面
[00:14:01.780 --> 00:14:05.700]  如果人不願意為自己的罪悔改
[00:14:05.700 --> 00:14:08.700]  他不能夠進入救恩裏面
[00:14:08.700 --> 00:14:11.060]  因此福音的開始就談到
[00:14:11.060 --> 00:14:15.180]  因為上帝差遣使者來預備道路
[00:14:15.180 --> 00:14:17.380]  聖經說到這個預備
[00:14:17.380 --> 00:14:21.940]  不單單是說一些外在的道路上
[00:14:21.940 --> 00:14:24.340]  或者物質的一條路
[00:14:24.340 --> 00:14:26.860]  而是說人心的路
[00:14:26.860 --> 00:14:28.540]  人的心預備好
[00:14:28.540 --> 00:14:29.980]  怎樣預備呢?
[00:14:29.980 --> 00:14:31.700]  是人在悔改的時候
[00:14:31.700 --> 00:14:33.380]  他的心預備好
[00:14:33.380 --> 00:14:37.780]  讓耶穌的福音進入他的生命裏面
[00:14:37.780 --> 00:14:39.780]  開創了一條生命的路
[00:14:39.780 --> 00:14:43.020]  是人自己在神面前願意悔改
[00:14:43.020 --> 00:14:46.180]  以致神的天國的福音
[00:14:46.180 --> 00:14:49.180]  進入他的生命裏面
[00:14:49.180 --> 00:14:50.860]  當然聖經說到悔改的時候
[00:14:50.860 --> 00:14:54.460]  不單是說他接受一個禮儀
[00:14:54.460 --> 00:14:59.460]  而是說一種願意有行動的悔改
[00:14:59.460 --> 00:15:01.140]  所以大家看其他福音書的時候
[00:15:01.140 --> 00:15:03.660]  你會記得當施洗約翰
[00:15:03.660 --> 00:15:06.180]  他為人來施洗的時候
[00:15:06.180 --> 00:15:07.940]  聖經特別路加芬特別提到
[00:15:07.940 --> 00:15:10.140]  就是當時有很多人
[00:15:10.140 --> 00:15:14.220]  很想找約翰來為他們施洗
[00:15:14.220 --> 00:15:20.220]  但是當時約翰就很直率地跟他們說
[00:15:20.220 --> 00:15:21.500]  跟他們說一句話
[00:15:21.500 --> 00:15:24.620]  今天我們聽到都覺得好像很嚴厲
[00:15:24.620 --> 00:15:29.260]  他就說「毒蛇的種類」
[00:15:29.260 --> 00:15:31.940]  不是要去羞辱他們
[00:15:31.940 --> 00:15:35.260]  而是將那種現實指明出來
[00:15:35.260 --> 00:15:37.780]  他說你們是毒蛇的種類
[00:15:37.780 --> 00:15:42.780]  誰指示你們逃避將來的憤怒呢?
[00:15:42.780 --> 00:15:43.780]  施洗約翰提出
[00:15:43.780 --> 00:15:48.460]  人在罪當中要面對神的憤怒
[00:15:48.460 --> 00:15:53.060]  神是在怒氣當中去作公義的審判
[00:15:53.060 --> 00:15:54.860]  因此施洗約翰告訴他們
[00:15:54.860 --> 00:16:01.060]  毒蛇的種類 誰指示你們出來逃避
[00:16:01.060 --> 00:16:04.740]  你們將來要面對的憤怒呢?
[00:16:04.740 --> 00:16:06.340]  言下之意就是
[00:16:06.340 --> 00:16:09.820]  如果人沒有真正去悔改
[00:16:09.820 --> 00:16:13.980]  只是表面上接受一些禮儀
[00:16:13.980 --> 00:16:17.140]  他仍然要面對著憤怒
[00:16:17.140 --> 00:16:18.300]  因此接著他就說
[00:16:18.300 --> 00:16:20.820]  你們要結出果子
[00:16:20.820 --> 00:16:24.660]  與你們悔改的心相承
[00:16:24.660 --> 00:16:29.460]  讓你們的行為配合自己的真正悔改的心
[00:16:29.460 --> 00:16:30.780]  因此很多人就問他
[00:16:30.780 --> 00:16:34.940]  我該怎樣做才能悔改 才能得救
[00:16:34.940 --> 00:16:37.300]  因此約翰對很多人說
[00:16:37.300 --> 00:16:42.660]  特別有一個當時的稅吏來到
[00:16:42.660 --> 00:16:45.660]  我怎樣才能得到救恩呢?
[00:16:45.660 --> 00:16:46.820]  約翰就說
[00:16:46.820 --> 00:16:49.340]  你例定的數目
[00:16:49.340 --> 00:16:51.340]  定了的稅項是多少
[00:16:51.340 --> 00:16:53.740]  就收多少不要多要
[00:16:53.740 --> 00:16:56.540]  這是你悔改的果子
[00:16:56.540 --> 00:17:00.460]  在行為當中去顯明出他真正悔改的心
[00:17:00.460 --> 00:17:05.300]  這是一個真誠尋求悔改的態度
[00:17:05.300 --> 00:17:08.100]  因此你發覺福音的開始
[00:17:08.100 --> 00:17:12.020]  是人誠實地悔改
[00:17:12.020 --> 00:17:14.660]  而在今後我們會再看
[00:17:14.660 --> 00:17:20.620]  得到主耶穌的福音的完成
[00:17:20.620 --> 00:17:23.500]  我請大家不如你先看一看另一本經文
[00:17:23.500 --> 00:17:25.740]  在聖經《哥林多前書》
[00:17:25.740 --> 00:17:28.020]  後面的《哥林多前書》
[00:17:28.020 --> 00:17:33.740]  我們再看看福音
[00:17:33.740 --> 00:17:43.260]  《哥林多前書》第十五章
[00:17:43.260 --> 00:17:47.100]  你看第一節
[00:17:47.100 --> 00:17:51.020]  我們看和合本
[00:17:51.020 --> 00:17:54.700]  十五章第一節
[00:17:54.700 --> 00:17:55.940]  聖經這樣說
[00:17:55.940 --> 00:18:01.740]  「弟兄們,如今我如今把先前所傳給你們的福音
[00:18:01.740 --> 00:18:04.420]  告訴你們知道
[00:18:04.420 --> 00:18:07.620]  這福音你們也領受了
[00:18:07.620 --> 00:18:10.940]  又靠著站立得住」
[00:18:10.940 --> 00:18:11.860]  第二節
[00:18:11.860 --> 00:18:14.860]  「並且你們若不是徒然相信
[00:18:14.860 --> 00:18:18.740]  能以持守我所傳給你們的
[00:18:18.740 --> 00:18:22.140]  就必因這福音得救」
[00:18:22.140 --> 00:18:23.700]  不是徒然相信
[00:18:23.700 --> 00:18:24.620]  為甚麼?
[00:18:24.620 --> 00:18:28.380]  是因為能夠不單止一時間的相信
[00:18:28.380 --> 00:18:32.820]  而是持定所傳給我們的道
[00:18:32.820 --> 00:18:35.620]  「就必因這福音得救」
[00:18:35.620 --> 00:18:36.420]  然後聖經說
[00:18:36.420 --> 00:18:38.220]  「我當日所領受
[00:18:38.220 --> 00:18:40.220]  又傳給你們的
[00:18:40.220 --> 00:18:41.060]  第一
[00:18:41.060 --> 00:18:43.300]  就是基督照聖經所說
[00:18:43.300 --> 00:18:46.140]  為我們的罪死了
[00:18:46.140 --> 00:18:48.340]  而且埋葬了
[00:18:48.340 --> 00:18:49.900]  又照聖經所說
[00:18:49.900 --> 00:18:53.700]  第三天復活了」
[00:18:53.700 --> 00:18:54.980]  本來在聖經
[00:18:54.980 --> 00:18:58.100]  哥林多的前說裡面所提及福音的時候
[00:18:58.100 --> 00:19:00.780]  提到福音很重要
[00:19:00.780 --> 00:19:01.620]  第一
[00:19:01.620 --> 00:19:04.940]  是耶穌基督為我們的罪死了
[00:19:04.940 --> 00:19:06.060]  祂被埋葬
[00:19:06.060 --> 00:19:08.340]  但是祂復活了
[00:19:08.340 --> 00:19:11.380]  弟兄姊妹不要因為這些事
[00:19:11.380 --> 00:19:12.980]  我們常常聽
[00:19:12.980 --> 00:19:15.820]  以致我們輕忽了祂的重要性
[00:19:15.820 --> 00:19:16.900]  整個福音
[00:19:16.900 --> 00:19:20.780]  耶穌基督為我們的罪受死
[00:19:20.780 --> 00:19:23.220]  而祂復活了
[00:19:23.220 --> 00:19:25.700]  是整個福音的承傳
[00:19:25.700 --> 00:19:27.060]  因此你會在
[00:19:27.060 --> 00:19:28.340]  接下來我們幾個星期
[00:19:28.340 --> 00:19:30.020]  一路思想的時候
[00:19:30.020 --> 00:19:32.180]  在禦苦期的期間
[00:19:32.180 --> 00:19:34.260]  我們重新思想
[00:19:34.260 --> 00:19:37.860]  主耶穌所承傳的福音
[00:19:37.860 --> 00:19:39.500]  而今天我們思想
[00:19:39.500 --> 00:19:41.180]  福音的開始
[00:19:41.180 --> 00:19:43.180]  我們回到聖經的茅荷福音
[00:19:47.660 --> 00:19:49.660]  我們剛才所提及
[00:19:49.660 --> 00:19:51.100]  福音的開始
[00:19:51.100 --> 00:19:54.260]  是悔罪的一種預備
[00:19:54.260 --> 00:19:57.900]  然後接著你看回第一章的第七節
[00:19:57.900 --> 00:20:01.540]  當時施舍約翰全講悔改的洗禮
[00:20:01.540 --> 00:20:03.020]  使罪得赦
[00:20:03.020 --> 00:20:07.060]  然後接著講到他全講一件事情
[00:20:07.060 --> 00:20:08.100]  第七節
[00:20:08.100 --> 00:20:09.100]  他全講說
[00:20:09.100 --> 00:20:13.420]  「有一位在我耳後來的能力比我大
[00:20:13.420 --> 00:20:17.940]  我就是彎腰給他解鞋帶都沒有資格
[00:20:17.940 --> 00:20:20.260]  我用水給你們施洗
[00:20:20.260 --> 00:20:24.980]  他卻要用聖靈給你們施洗
[00:20:24.980 --> 00:20:27.580]  不是哪一個人的功勞
[00:20:27.580 --> 00:20:30.340]  當聖經描述到施舍約翰的時候
[00:20:30.340 --> 00:20:31.500]  有些時候會以為
[00:20:31.500 --> 00:20:33.980]  將焦點放在他的身上
[00:20:33.980 --> 00:20:36.740]  但約翰來到很清楚宣告一件事情
[00:20:36.740 --> 00:20:38.100]  不是我
[00:20:38.100 --> 00:20:41.540]  然後他清楚指向誰
[00:20:41.540 --> 00:20:43.660]  指向耶穌基督
[00:20:43.660 --> 00:20:48.580]  很清楚說是他有極大的能力
[00:20:48.580 --> 00:20:52.580]  而我相對來說是極其的卑微
[00:20:52.580 --> 00:20:54.860]  就算做一些最卑微的服侍
[00:20:54.860 --> 00:20:56.940]  當時一些最卑微的勞僕
[00:20:56.940 --> 00:20:58.900]  幫一些客人洗腳
[00:20:58.900 --> 00:21:00.380]  為他綁鞋帶
