
[00:00:00.000 --> 00:00:03.320]  我們很感謝神見到有青年弟兄姊妹
[00:04:45.000 --> 00:04:48.000]  天國裏誰是最大的呢?
[00:04:48.000 --> 00:04:52.000]  耶穌叫了一個小孩子站在他們當中說
[00:04:52.000 --> 00:04:54.000]  我實在告訴你們
[00:04:54.000 --> 00:04:59.000]  如果你們不迴轉變成像小孩子一樣
[00:04:59.000 --> 00:05:02.000]  一定不能進天國
[00:05:02.000 --> 00:05:05.000]  當時跟隨耶穌的門徒
[00:05:05.000 --> 00:05:07.000]  他們在談論當中
[00:05:07.000 --> 00:05:09.000]  他們很關心一件事情
[00:05:09.000 --> 00:05:11.000]  關心到他們的明星
[00:05:11.000 --> 00:05:13.000]  他們的地位的問題
[00:05:13.000 --> 00:05:16.000]  也即時想到將來在天國裏面
[00:05:16.000 --> 00:05:19.000]  哪一個是最大的呢?
[00:05:19.000 --> 00:05:21.000]  哪一個是一哥呢?
[00:05:21.000 --> 00:05:24.000]  很快他們就會馬上想到
[00:05:24.000 --> 00:05:26.000]  個人的明星
[00:05:26.000 --> 00:05:28.000]  哪一個地位高一點?
[00:05:28.000 --> 00:05:30.000]  哪一個強一點?
[00:05:30.000 --> 00:05:33.000]  因此問耶穌這個問題
[00:05:33.000 --> 00:05:36.000]  但是當你看到耶穌的回答的時候
[00:05:36.000 --> 00:05:38.000]  你發覺主耶穌提出的
[00:05:38.000 --> 00:05:41.000]  是一個很清楚不同的價值觀
[00:05:41.000 --> 00:05:43.000]  天國的價值觀
[00:05:43.000 --> 00:05:47.000]  和社會的價值觀是截然不同
[00:05:47.000 --> 00:05:50.000]  主耶穌叫了一個小孩子來到當中
[00:05:50.000 --> 00:05:52.000]  請他站在其間
[00:05:52.000 --> 00:05:55.000]  然後說如果你們不迴轉
[00:05:55.000 --> 00:05:59.000]  變成像小孩子一樣
[00:05:59.000 --> 00:06:04.000]  主耶穌用一個很見得到的比喻
[00:06:04.000 --> 00:06:06.000]  小孩子站在他們中間
[00:06:06.000 --> 00:06:08.000]  然後告訴他們知道
[00:06:08.000 --> 00:06:10.000]  小孩子
[00:06:10.000 --> 00:06:13.000]  大家都知道在社會上
[00:06:13.000 --> 00:06:15.000]  是一些不起眼
[00:06:15.000 --> 00:06:18.000]  沒有人特別重視的一些對象
[00:06:18.000 --> 00:06:21.000]  特別當小孩子去到成年人當中
[00:06:21.000 --> 00:06:24.000]  我相信大家都會體會
[00:06:24.000 --> 00:06:26.000]  孩子一般他們不會考慮
[00:06:26.000 --> 00:06:28.000]  我是不是最大那個呢?
[00:06:28.000 --> 00:06:30.000]  或者我是不是最受尊重呢?
[00:06:30.000 --> 00:06:34.000]  我是不是最有明星那個呢?
[00:06:34.000 --> 00:06:36.000]  反而小孩子會好自然
[00:06:36.000 --> 00:06:41.000]  表達出一種對別人的一種倚靠
[00:06:41.000 --> 00:06:44.000]  表達出一種需要
[00:06:44.000 --> 00:06:48.000]  一群成人在那裡聊天
[00:06:48.000 --> 00:06:52.000]  其中一個爸爸的孩子走過來
[00:06:52.000 --> 00:06:54.000]  一走過來的時候
[00:06:54.000 --> 00:06:56.000]  沒有說什麼話
[00:06:56.000 --> 00:06:58.000]  就伸高一手
[00:06:58.000 --> 00:07:01.000]  示意請爸爸抱他
[00:07:01.000 --> 00:07:04.000]  好自然會表達出他的需要
[00:07:04.000 --> 00:07:10.000]  表達出他對他認識的父親的一種倚靠
[00:07:10.000 --> 00:07:13.000]  主耶穌就說如果你們不迴轉
[00:07:13.000 --> 00:07:17.000]  當然我們不會變成一個小孩子
[00:07:17.000 --> 00:07:19.000]  也不是聖經說
[00:07:19.000 --> 00:07:22.000]  只是小孩子才會得救
[00:07:22.000 --> 00:07:24.000]  而是說我們整個生命的內心
[00:07:24.000 --> 00:07:27.000]  有一種改變
[00:07:27.000 --> 00:07:29.000]  面對著那位永恆的上帝
[00:07:29.000 --> 00:07:31.000]  那位永恆的主宰
[00:07:31.000 --> 00:07:34.000]  願意承認自己的限制
[00:07:34.000 --> 00:07:36.000]  承認自己的需要
[00:07:36.000 --> 00:07:38.000]  承認自己的無助
[00:07:38.000 --> 00:07:40.000]  而是全心的去仰賴
[00:07:40.000 --> 00:07:44.000]  這位天地的主的幫助
[00:07:44.000 --> 00:07:46.000]  這個是轉變
[00:07:46.000 --> 00:07:47.000]  一個人
[00:07:47.000 --> 00:07:50.000]  如果他不能夠去承認自己的需要的時候
[00:07:50.000 --> 00:07:54.000]  上帝也不會勉強去得到神給他的幫助
[00:07:54.000 --> 00:07:57.000]  神給他的拯救
[00:07:57.000 --> 00:07:59.000]  因此主耶穌在這裡很清楚地說
[00:07:59.000 --> 00:08:01.000]  如果你們不是轉變
[00:08:01.000 --> 00:08:03.000]  不是迴轉
[00:08:03.000 --> 00:08:06.000]  變成像小孩子一樣
[00:08:06.000 --> 00:08:10.000]  是一定不能進天國
[00:08:10.000 --> 00:08:12.000]  如果不是帶著一種謙卑
[00:08:12.000 --> 00:08:15.000]  承認自己的需要的態度
[00:08:15.000 --> 00:08:17.000]  到神的面前尋求
[00:08:17.000 --> 00:08:21.000]  聖經說是一定不能進天國
[00:08:21.000 --> 00:08:24.000]  而按照英國天國的原則
[00:08:24.000 --> 00:08:27.000]  你發覺天國裡面誰是最大的呢?
[00:08:27.000 --> 00:08:30.000]  聖經再說
[00:08:30.000 --> 00:08:34.000]  所以凡謙卑像者小孩子的
[00:08:34.000 --> 00:08:37.000]  他在天國裡是最大的
[00:08:37.000 --> 00:08:39.000]  凡因我的名
[00:08:39.000 --> 00:08:43.000]  接待一個像這樣的小孩子的
[00:08:43.000 --> 00:08:46.000]  就是接待我
[00:08:46.000 --> 00:08:48.000]  在天國裡面最大的
[00:08:48.000 --> 00:08:50.000]  就是那些很願意去誠實
[00:08:50.000 --> 00:08:54.000]  謙卑自己尋求神的人
[00:08:54.000 --> 00:08:57.000]  這些人在天國裡面是最大的
[00:08:57.000 --> 00:09:00.000]  那些願意接待小孩子的
[00:09:00.000 --> 00:09:04.000]  等於他們做了一些最偉大的事情
[00:09:04.000 --> 00:09:05.000]  什麼偉大?
[00:09:05.000 --> 00:09:08.000]  等於是接待了天地的主
[00:09:08.000 --> 00:09:11.000]  接待了主耶穌自己
[00:09:11.000 --> 00:09:12.000]  聖經這麼說
[00:09:12.000 --> 00:09:14.000]  很明顯就是一些謙卑的人
[00:09:14.000 --> 00:09:18.000]  他們會接受別人
[00:09:18.000 --> 00:09:21.000]  不會去輕視那些最微小的人物
[00:09:21.000 --> 00:09:24.000]  去關心他們、去接待他們
[00:09:24.000 --> 00:09:26.000]  而他們被認為
[00:09:26.000 --> 00:09:30.000]  是做一些最重要的事情
[00:09:30.000 --> 00:09:31.000]  因此主耶穌就說
[00:09:31.000 --> 00:09:33.000]  在天國裡面最大的人
[00:09:33.000 --> 00:09:36.000]  就是那些願意謙卑自己
[00:09:36.000 --> 00:09:39.000]  去接待、去關懷、去服侍
[00:09:39.000 --> 00:09:42.000]  那些小人物的人
[00:09:42.000 --> 00:09:44.000]  當主耶穌這樣說的時候
[00:09:44.000 --> 00:09:46.000]  突然間祂就轉了一個重點
[00:09:46.000 --> 00:09:48.000]  在第六節就說
[00:09:48.000 --> 00:09:53.000]  「但無論誰是一個信我的小弟兄犯罪
[00:09:53.000 --> 00:09:56.000]  倒不如拿一塊大磨石
[00:09:56.000 --> 00:09:58.000]  散在他的頸項上
[00:09:58.000 --> 00:10:02.000]  把他沉在深海裡」
[00:10:02.000 --> 00:10:05.000]  聖經特別強調一件事情
[00:10:05.000 --> 00:10:07.000]  就是一塊大磨石
[00:10:07.000 --> 00:10:09.000]  當時很多人都明白
[00:10:09.000 --> 00:10:11.000]  他們去磨谷的時候
[00:10:11.000 --> 00:10:12.000]  可以有些小的磨石
[00:10:12.000 --> 00:10:15.000]  是用人手來攪動的
[00:10:15.000 --> 00:10:17.000]  但是大磨石很大塊
[00:10:17.000 --> 00:10:19.000]  所以人手是推不動的
[00:10:19.000 --> 00:10:22.000]  是用一些爐子來拉動
[00:10:22.000 --> 00:10:24.000]  才可以拉動那塊大磨石
[00:10:24.000 --> 00:10:27.000]  從而去磨一些穀物
[00:10:27.000 --> 00:10:28.000]  聖經就說
[00:10:28.000 --> 00:10:31.000]  如果誰令小子一個來跌倒
[00:10:31.000 --> 00:10:34.000]  倒不如將大磨石
[00:10:34.000 --> 00:10:36.000]  嵌在他的頸項上
[00:10:36.000 --> 00:10:39.000]  然後將他沉在深海裡
[00:10:39.000 --> 00:10:42.000]  大家想像一下
[00:10:42.000 --> 00:10:44.000]  主耶穌這樣說的時候
[00:10:44.000 --> 00:10:45.000]  是清楚表達出一種
[00:10:45.000 --> 00:10:48.000]  很嚴厲的態度
[00:10:48.000 --> 00:10:50.000]  甚至表明了這種情況
[00:10:50.000 --> 00:10:53.000]  是他絕對不願意見到的
[00:10:53.000 --> 00:10:56.000]  甚至讓這個叫人跌倒的人
[00:10:56.000 --> 00:10:58.000]  永遠消失
[00:10:58.000 --> 00:11:00.000]  都不願意他
[00:11:00.000 --> 00:11:04.000]  叫別人來犯罪跌倒
[00:11:04.000 --> 00:11:06.000]  這裡主耶穌特別說到
[00:11:06.000 --> 00:11:10.000]  一個信我的小弟兄
[00:11:10.000 --> 00:11:13.000]  這裡不單單說一個孩子
[00:11:13.000 --> 00:11:16.000]  這裡可以延伸去表達出
[00:11:16.000 --> 00:11:18.000]  無論在信徒群體當中
[00:11:18.000 --> 00:11:21.000]  一個最微小的人物
[00:11:21.000 --> 00:11:23.000]  不起眼的小人物
[00:11:23.000 --> 00:11:26.000]  或者一些沒有地位的人物
[00:11:26.000 --> 00:11:29.000]  這些信主的人
[00:11:29.000 --> 00:11:33.000]  如果誰令他們犯罪跌倒
[00:11:33.000 --> 00:11:34.000]  主耶穌就說
[00:11:34.000 --> 00:11:39.000]  寧願讓他們沉在深海裡
[00:11:39.000 --> 00:11:40.000]  也很清楚表達出
[00:11:40.000 --> 00:11:43.000]  他對這些生命的重視
[00:11:43.000 --> 00:11:47.000]  不願意人對他們有任何傷害
[00:11:47.000 --> 00:11:49.000]  當我們這樣讀聖經的時候
[00:11:49.000 --> 00:11:52.000]  你會發覺主耶穌一直在強調一件事情
[00:11:52.000 --> 00:11:55.000]  天國裡面一個最重要的原則就是
[00:11:55.000 --> 00:11:57.000]  是真實謙卑的人
[00:11:57.000 --> 00:11:59.000]  能夠進入神的國度
[00:11:59.000 --> 00:12:01.000]  願意承認自己需要的人
[00:12:01.000 --> 00:12:03.000]  他們進入神的國度
[00:12:03.000 --> 00:12:07.000]  而他們也願意謙卑地去服侍
[00:12:07.000 --> 00:12:10.000]  他們的天國是最大的
[00:12:10.000 --> 00:12:13.000]  我想回到我自己的一些經歷
[00:12:13.000 --> 00:12:15.000]  和大家分享一點
[00:12:15.000 --> 00:12:17.000]  我很小的時候就來
[00:12:17.000 --> 00:12:19.000]  中學時期已經來到教會
[00:12:19.000 --> 00:12:22.000]  當然當時有一些同學和老師
[00:12:22.000 --> 00:12:24.000]  對我很大幫助
[00:12:24.000 --> 00:12:26.000]  而一件事情我比較深刻的
[00:12:26.000 --> 00:12:28.000]  就是在我中五的時候
[00:12:28.000 --> 00:12:30.000]  當時開始預備考會考
[00:12:30.000 --> 00:12:31.000]  現在沒有會考了
[00:12:31.000 --> 00:12:33.000]  當時還有
[00:12:33.000 --> 00:12:34.000]  考會考的時候
[00:12:34.000 --> 00:12:36.000]  其中一個科目我比較成績差的
[00:12:36.000 --> 00:12:38.000]  就是化學科
[00:12:38.000 --> 00:12:40.000]  很化學
[00:12:40.000 --> 00:12:42.000]  因此比較艱難
[00:12:42.000 --> 00:12:44.000]  但是我很深刻當時
[00:12:44.000 --> 00:12:46.000]  在我的老師當中
[00:12:46.000 --> 00:12:48.000]  那位化學老師
[00:12:48.000 --> 00:12:51.000]  剛剛他是北宣的弟兄
[00:12:51.000 --> 00:12:54.000]  我和他提及自己的情況
[00:12:54.000 --> 00:12:56.000]  他就和我說
[00:12:56.000 --> 00:12:58.000]  我幫你了
[00:12:58.000 --> 00:12:59.000]  他怎麼幫我呢
[00:12:59.000 --> 00:13:01.000]  他就每個星期一次
[00:13:01.000 --> 00:13:03.000]  約我回來教會
[00:13:03.000 --> 00:13:05.000]  當時在雲華大廈
[00:13:05.000 --> 00:13:07.000]  你回來我幫你
[00:13:07.000 --> 00:13:09.000]  回來的時候
[00:13:09.000 --> 00:13:10.000]  開了一張小的桌子
[00:13:10.000 --> 00:13:12.000]  在當時的副堂
[00:13:12.000 --> 00:13:14.000]  他就私人幫我補習
[00:13:14.000 --> 00:13:17.000]  我當然受寵若驚
[00:13:17.000 --> 00:13:20.000]  一個小的中學生
[00:13:20.000 --> 00:13:23.000]  而一位老師特別來照顧我
[00:13:23.000 --> 00:13:24.000]  特別安排時間
[00:13:24.000 --> 00:13:26.000]  回來教會來關心我
[00:13:26.000 --> 00:13:28.000]  來幫助我補習
[00:13:28.000 --> 00:13:31.000]  那段日子的經歷是很深刻
[00:13:31.000 --> 00:13:33.000]  後來我也考到成績
[00:13:33.000 --> 00:13:36.000]  所以我相信他有點安慰
[00:13:36.000 --> 00:13:39.000]  但是我相信更加深刻對我的影響
[00:13:39.000 --> 00:13:43.000]  是一位老師他樂意來關心一位小弟兄
[00:13:43.000 --> 00:13:45.000]  來幫助我
[00:13:45.000 --> 00:13:47.000]  另一件事我想起
[00:13:47.000 --> 00:13:49.000]  當我再大一點的時候
[00:13:49.000 --> 00:13:50.000]  曾經到我讀神學的時候
[00:13:50.000 --> 00:13:53.000]  我去到一間在加拿大的神學院讀書
[00:13:53.000 --> 00:13:57.000]  在當時我們一班華人的學生
[00:13:57.000 --> 00:13:59.000]  我們有一個比較大的挑戰
[00:13:59.000 --> 00:14:02.000]  就是聖經希臘原文
[00:14:02.000 --> 00:14:07.000]  教義科的老師是一位華人的老師
[00:14:07.000 --> 00:14:11.000]  我也跟他說我們很困難
[00:14:11.000 --> 00:14:15.000]  這位老師也完全是出乎意料
[00:14:15.000 --> 00:14:18.000]  他說你們來我家吧
[00:14:18.000 --> 00:14:20.000]  這次不是去教會
[00:14:20.000 --> 00:14:24.000]  他邀請我們定期去到他家
[00:14:24.000 --> 00:14:26.000]  幾位華人的神學生
[00:14:26.000 --> 00:14:29.000]  他就特別來幫我們盡心學習
[00:14:29.000 --> 00:14:31.000]  有關希臘文的一些學習
[00:14:31.000 --> 00:14:33.000]  不單止這樣
[00:14:33.000 --> 00:14:34.000]  因為我們當時很多學生
[00:14:34.000 --> 00:14:37.000]  都是比較經濟上很困難
[00:14:37.000 --> 00:14:39.000]  或者是僅僅可以
[00:14:39.000 --> 00:14:41.000]  我們有些需要都不敢花錢
[00:14:41.000 --> 00:14:43.000]  一位師母老師的太太
[00:14:43.000 --> 00:14:45.000]  見到我們的情況
[00:14:45.000 --> 00:14:48.000]  你的頭髮這麼長還不剪頭髮
[00:14:48.000 --> 00:14:51.000]  我們就說省一點吧
[00:14:51.000 --> 00:14:55.000]  接著她就說我幫你們剪
[00:14:55.000 --> 00:14:57.000]  然後我們幾個同學
[00:14:57.000 --> 00:14:59.000]  都是在他家
[00:14:59.000 --> 00:15:00.000]  每一次頭髮長的時候
[00:15:00.000 --> 00:15:04.000]  是師母幫我們剪頭髮
[00:15:04.000 --> 00:15:06.000]  雖然好像是一些很微小的事情
[00:15:06.000 --> 00:15:08.000]  但是對於我們來說
[00:15:08.000 --> 00:15:11.000]  就會體會到那種被關懷
[00:15:11.000 --> 00:15:13.000]  也都鼓勵我們的心
[00:15:13.000 --> 00:15:15.000]  更加學習來去侍奉神
[00:15:15.000 --> 00:15:18.000]  學習去關懷別人
[00:15:18.000 --> 00:15:20.000]  在很多生活上面
[00:15:20.000 --> 00:15:22.000]  經歷過別人的關懷
[00:15:22.000 --> 00:15:24.000]  更加體會到神的愛
[00:15:24.000 --> 00:15:28.000]  也都知道繼續來去跟隨上帝
[00:15:28.000 --> 00:15:30.000]  我相信在神的教裡面
[00:15:30.000 --> 00:15:31.000]  有很多很多願意謙卑
[00:15:31.000 --> 00:15:35.000]  服侍小弟兄小姐妹的弟兄姐妹
[00:15:35.000 --> 00:15:36.000]  很多在兒童團契
[00:15:36.000 --> 00:15:37.000]  兒童小組
[00:15:37.000 --> 00:15:38.000]  兒童主學
[00:15:38.000 --> 00:15:41.000]  或者青少年的團契小組裡面
[00:15:41.000 --> 00:15:42.000]  做很多不同的導師
[00:15:42.000 --> 00:15:45.000]  服侍的工作的弟兄姐妹
[00:15:45.000 --> 00:15:46.000]  他們也都成為了
[00:15:46.000 --> 00:15:48.000]  我們很多生命的激勵
[00:15:48.000 --> 00:15:53.000]  他們在神的眼中是寶貴
[00:15:53.000 --> 00:15:54.000]  也是學習
[00:15:54.000 --> 00:15:58.000]  來在天國裡面作天國的子民
[00:15:58.000 --> 00:16:00.000]  所要作的事情
[00:16:00.000 --> 00:16:01.000]  我們再看第二方面
[00:16:01.000 --> 00:16:03.000]  不單止聖經清楚提出
[00:16:03.000 --> 00:16:05.000]  我們要謙卑地服侍
[00:16:05.000 --> 00:16:07.000]  更加表達出一件事情
[00:16:07.000 --> 00:16:12.000]  神是不用讓我們自己去令人犯罪的
[00:16:12.000 --> 00:16:15.000]  大家看第七節
[00:16:15.000 --> 00:16:17.000]  聖經說:這世界有和了
[00:16:17.000 --> 00:16:20.000]  因為充滿使人犯罪的事
[00:16:20.000 --> 00:16:23.000]  這些事是免不了的
[00:16:23.000 --> 00:16:25.000]  但那些使人犯罪的
[00:16:25.000 --> 00:16:27.000]  有和了
[00:16:27.000 --> 00:16:29.000]  聖經很直接的說
[00:16:29.000 --> 00:16:33.000]  這個世界會有使人犯罪的事情
[00:16:33.000 --> 00:16:35.000]  是必然會發生的
[00:16:35.000 --> 00:16:37.000]  是不可以避免的
[00:16:37.000 --> 00:16:39.000]  我剛剛前兩天看到報紙
[00:16:39.000 --> 00:16:40.000]  看完之後
[00:16:40.000 --> 00:16:42.000]  我心裡面也是很難過
[00:16:42.000 --> 00:16:43.000]  大家都會看到
[00:16:43.000 --> 00:16:44.000]  在英國發現一件事情
[00:16:44.000 --> 00:16:47.000]  在南部約克雲的地方
[00:16:47.000 --> 00:16:49.000]  一個城鎮
[00:16:49.000 --> 00:16:51.000]  他們發現
[00:16:51.000 --> 00:16:55.000]  因為很多當地的官員和警察的失職
[00:16:55.000 --> 00:16:57.000]  在過去一段時間
[00:16:57.000 --> 00:17:00.000]  差不多有一千四百個少女
[00:17:00.000 --> 00:17:03.000]  被人強暴
[00:17:03.000 --> 00:17:07.000]  而政府和有關的警察部門
[00:17:07.000 --> 00:17:09.000]  是沒有去處理
[00:17:09.000 --> 00:17:10.000]  因此那些犯法的人
[00:17:10.000 --> 00:17:13.000]  是不斷不斷重複地去犯
[00:17:13.000 --> 00:17:16.000]  而沒有被制止
[00:17:16.000 --> 00:17:18.000]  而不斷有更多的
[00:17:18.000 --> 00:17:21.000]  一些少年的女孩子
[00:17:21.000 --> 00:17:25.000]  被這些人士強暴
[00:17:25.000 --> 00:17:26.000]  我看的時候
[00:17:26.000 --> 00:17:29.000]  一千四百個是什麼回事
[00:17:29.000 --> 00:17:31.000]  當然當你再看的時候
[00:17:31.000 --> 00:17:32.000]  整個世界裡面
[00:17:32.000 --> 00:17:35.000]  有很多不同的一些罪
[00:17:35.000 --> 00:17:38.000]  是令人跌在罪惡當中
[00:17:38.000 --> 00:17:42.000]  跌在很多的一些陷阱裡面
[00:17:42.000 --> 00:17:45.000]  我很想提兩件事情
[00:17:45.000 --> 00:17:47.000]  或者一些題外所提的事情
[00:17:47.000 --> 00:17:49.000]  當你想起青少年的時候
[00:17:49.000 --> 00:17:51.000]  或者你自己是青少年
[00:17:51.000 --> 00:17:54.000]  或者你有很多朋友是你認識的
[00:17:54.000 --> 00:17:57.000]  你都會察覺很多青少年的期間
[00:17:57.000 --> 00:18:01.000]  是一個人尋索個人身份的階段
[00:18:01.000 --> 00:18:04.000]  在那個自我的角色上
[00:18:04.000 --> 00:18:05.000]  不是很肯定
[00:18:05.000 --> 00:18:07.000]  很想確立自己的身份
[00:18:07.000 --> 00:18:08.000]  自己的角色
[00:18:08.000 --> 00:18:10.000]  是一個尋索期
[00:18:10.000 --> 00:18:11.000]  在這個階段裡面
[00:18:11.000 --> 00:18:14.000]  很想得到一種自我的肯定
[00:18:14.000 --> 00:18:17.000]  但這個社會傳遞一個很清晰的訊息
[00:18:17.000 --> 00:18:19.000]  就是你有物質
