
[00:00:00.000 --> 00:00:02.920]  在我們領受神的位置前,我們先低頭禱告
[00:08:03.760 --> 00:08:06.760]  還有內心裡的挑戰
[00:08:06.760 --> 00:08:07.760]  我們一起來讀
[00:08:07.760 --> 00:08:10.760]  哥林多號書第十一章二十八到二十九節
[00:08:10.760 --> 00:08:12.760]  二十八到二十九節
[00:08:12.760 --> 00:08:15.760]  「除了這外面的事
[00:08:15.760 --> 00:08:18.760]  還有為宗教會掛心的事
[00:08:18.760 --> 00:08:20.760]  天天壓在我身上
[00:08:20.760 --> 00:08:23.760]  有誰軟弱,我不軟弱呢?
[00:08:23.760 --> 00:08:25.760]  有誰跌倒,我不焦急呢?
[00:08:25.760 --> 00:08:30.760]  你留意到他很愛惜他的會友
[00:08:30.760 --> 00:08:35.760]  所以當他聽到一些人有問題的時候
[00:08:35.760 --> 00:08:37.760]  他會難過
[00:08:37.760 --> 00:08:42.760]  就如昨晚我收到我們的同工
[00:08:42.760 --> 00:08:43.760]  傳一個訊息給我
[00:08:43.760 --> 00:08:45.760]  就是我們一位會友
[00:08:45.760 --> 00:08:48.760]  他的孩子離開了世界
[00:08:48.760 --> 00:08:50.760]  是很令我驚訝
[00:08:50.760 --> 00:08:52.760]  因為他小時候
[00:08:52.760 --> 00:08:55.760]  他也有回過我們教會
[00:08:55.760 --> 00:08:57.760]  我很難受
[00:08:57.760 --> 00:09:00.760]  我自己也很難接受這件事
[00:09:00.760 --> 00:09:02.760]  很傷痛
[00:09:02.760 --> 00:09:04.760]  我除了默默為他禱告之外
[00:09:04.760 --> 00:09:06.760]  不知道還要做什麼
[00:09:06.760 --> 00:09:08.760]  我想如果你沒有感情
[00:09:08.760 --> 00:09:11.760]  你不會為這些事而難過
[00:09:11.760 --> 00:09:14.760]  作為一個負責任的父親
[00:09:14.760 --> 00:09:16.760]  你愛惜你的孩子
[00:09:16.760 --> 00:09:18.760]  他身體有病
[00:09:18.760 --> 00:09:20.760]  你會擔心
[00:09:20.760 --> 00:09:22.760]  他讀書了
[00:09:22.760 --> 00:09:23.760]  升小學了
[00:09:23.760 --> 00:09:25.760]  又或者升中學了
[00:09:25.760 --> 00:09:29.760]  你會很擔心他能否進入一間理想的學校呢?
[00:09:29.760 --> 00:09:32.760]  剛剛對上這個星期的時候
[00:09:32.760 --> 00:09:34.760]  就是小一已經放榜了
[00:09:34.760 --> 00:09:36.760]  有些人去不到心儀的學校
[00:09:36.760 --> 00:09:38.760]  我也收到不同的人說
[00:09:38.760 --> 00:09:41.760]  牧師,可不可以去冥恩小學呀?
[00:09:41.760 --> 00:09:44.760]  哇,收到很多這樣的
[00:09:44.760 --> 00:09:45.760]  也有壓力的
[00:09:45.760 --> 00:09:49.760]  不過我是完全將這些訊息傳給校長
[00:09:49.760 --> 00:09:51.760]  你看看,看行不行
[00:09:51.760 --> 00:09:53.760]  我要將壓力交給他
[00:09:53.760 --> 00:09:55.760]  那我就可以卸下我的壓力
[00:09:55.760 --> 00:09:58.760]  你會為你的兒女而擔心
[00:09:58.760 --> 00:10:00.760]  我經常這樣說
[00:10:00.760 --> 00:10:01.760]  當你有愛的時候
[00:10:01.760 --> 00:10:03.760]  養兒一百歲
[00:10:03.760 --> 00:10:04.760]  長憂多少?
[00:10:04.760 --> 00:10:06.760]  九十九
[00:10:06.760 --> 00:10:08.760]  他讀書你怕他成績不好
[00:10:08.760 --> 00:10:10.760]  當他出來社會做事
[00:10:10.760 --> 00:10:12.760]  你怕他做事做得不開心
[00:10:12.760 --> 00:10:13.760]  當他拍拖的時候
[00:10:13.760 --> 00:10:15.760]  沒有拍拖你又擔心
[00:10:15.760 --> 00:10:17.760]  當有拍拖你又更加擔心
[00:10:17.760 --> 00:10:20.760]  發覺他女朋友對他那麼大管制
[00:10:20.760 --> 00:10:21.760]  我都沒有罵我兒子
[00:10:21.760 --> 00:10:22.760]  他就罵我兒子了
[00:10:22.760 --> 00:10:24.760]  那怎麼辦呢?
[00:10:24.760 --> 00:10:25.760]  當他結婚的時候
[00:10:25.760 --> 00:10:27.760]  你又為孫子擔心
[00:10:27.760 --> 00:10:28.760]  所以為什麼養兒一百歲
[00:10:28.760 --> 00:10:30.760]  長憂九十九呢?
[00:10:30.760 --> 00:10:32.760]  最後那年為什麼沒有擔憂呢?
[00:10:32.760 --> 00:10:33.760]  我講過
[00:10:33.760 --> 00:10:34.760]  因為有老人癡呆
[00:10:34.760 --> 00:10:36.760]  所以他就忘記了
[00:10:36.760 --> 00:10:37.760]  所以他就沒有擔憂
[00:10:37.760 --> 00:10:40.760]  所以你留意到原來有愛的緣故
[00:10:40.760 --> 00:10:43.760]  就會令到你來帶他擔心
[00:10:43.760 --> 00:10:44.760]  但是保羅
[00:10:44.760 --> 00:10:46.760]  不單有愛在的壓力
[00:10:46.760 --> 00:10:50.760]  有內裡那種沉重的擔子
[00:10:50.760 --> 00:10:53.760]  但是你看到他繼續堅持下去
[00:10:53.760 --> 00:10:55.760]  他沒有將這種壓力
[00:10:55.760 --> 00:10:56.760]  或者不滿的情緒
[00:10:56.760 --> 00:10:59.760]  發洩於別人的身上
[00:10:59.760 --> 00:11:00.760]  他沒有埋怨
[00:11:00.760 --> 00:11:02.760]  沒有毀過於人
[00:11:02.760 --> 00:11:04.760]  甚至懷怨神
[00:11:04.760 --> 00:11:06.760]  這種生命力
[00:11:06.760 --> 00:11:07.760]  是很值得我們每一個
[00:11:07.760 --> 00:11:09.760]  特別男士來欣賞
[00:11:09.760 --> 00:11:13.760]  豈不是一位很堅強的大丈夫嗎?
[00:11:13.760 --> 00:11:14.760]  剛才我講了
[00:11:14.760 --> 00:11:16.760]  一個爸爸壓力是很沉重的
[00:11:16.760 --> 00:11:18.760]  有一個調查
[00:11:18.760 --> 00:11:22.760]  如果做爸爸妻子懷孕的話
[00:11:22.760 --> 00:11:24.760]  他會有很沉重的壓力
[00:11:24.760 --> 00:11:25.760]  很擔心太太
[00:11:25.760 --> 00:11:26.760]  太太懷孕
[00:11:26.760 --> 00:11:28.760]  更加有時候脾氣
[00:11:28.760 --> 00:11:30.760]  或者情緒受影響
[00:11:30.760 --> 00:11:31.760]  牽連到他
[00:11:31.760 --> 00:11:34.760]  又會擔心未來的經濟
[00:11:34.760 --> 00:11:36.760]  我很記得當年我兒子
[00:11:36.760 --> 00:11:38.760]  發短訊給我
[00:11:38.760 --> 00:11:39.760]  就說他太太懷孕了
[00:11:39.760 --> 00:11:40.760]  我們很開心
[00:11:40.760 --> 00:11:41.760]  後來就說
[00:11:41.760 --> 00:11:42.760]  糟糕了
[00:11:42.760 --> 00:11:43.760]  什麼事呢?
[00:11:43.760 --> 00:11:44.760]  有個嬰兒出事了
[00:11:44.760 --> 00:11:45.760]  我說不是啊
[00:11:45.760 --> 00:11:46.760]  原來是媽媽懷孕了
[00:11:46.760 --> 00:11:47.760]  怎麼辦?
[00:11:47.760 --> 00:11:50.760]  要用多點錢來養
[00:11:50.760 --> 00:11:54.760]  很自然就會想到經濟的壓力
[00:11:54.760 --> 00:11:57.760]  所以原來做父親的
[00:11:57.760 --> 00:11:59.760]  都一樣會有壓力
[00:11:59.760 --> 00:12:01.760]  但是那些人
[00:12:01.760 --> 00:12:03.760]  如何去面對這些壓力呢?
[00:12:03.760 --> 00:12:04.760]  很不幸
[00:12:04.760 --> 00:12:06.760]  有些人他們不是來
[00:12:06.760 --> 00:12:07.760]  但是用一個正途
[00:12:07.760 --> 00:12:09.760]  可能他們會喝酒
[00:12:09.760 --> 00:12:11.760]  甚至有時候會逃避
[00:12:11.760 --> 00:12:12.760]  不回家
[00:12:12.760 --> 00:12:14.760]  大家如果熟悉日本就知道
[00:12:14.760 --> 00:12:16.760]  日本人下班後
[00:12:16.760 --> 00:12:18.760]  男人是不會這麼快回家的
[00:12:18.760 --> 00:12:20.760]  因為回家就代表
[00:12:20.760 --> 00:12:22.760]  你好像沒有什麼作為
[00:12:22.760 --> 00:12:24.760]  他們流連那些
[00:12:24.760 --> 00:12:27.760]  打那些豬仔的店
[00:12:27.760 --> 00:12:28.760]  打機
[00:12:28.760 --> 00:12:30.760]  或者是那些酒吧裡面
[00:12:30.760 --> 00:12:31.760]  來喝喝酒
[00:12:31.760 --> 00:12:33.760]  到十點多才回去
[00:12:33.760 --> 00:12:36.760]  他們會用不同的方法來發洩
[00:12:36.760 --> 00:12:38.760]  甚至有些人會來
[00:12:38.760 --> 00:12:40.760]  但是去放縱
[00:12:40.760 --> 00:12:42.760]  甚至會犯錯
[00:12:42.760 --> 00:12:44.760]  有一個色魔
[00:12:44.760 --> 00:12:45.760]  原來六年裡面
[00:12:45.760 --> 00:12:46.760]  被人抓了
[00:12:46.760 --> 00:12:48.760]  侵犯了五次
[00:12:48.760 --> 00:12:49.760]  五個女士
[00:12:49.760 --> 00:12:51.760]  但原來一個幸福的家庭
[00:12:51.760 --> 00:12:53.760]  他表面都很好
[00:12:53.760 --> 00:12:56.760]  但原來他承受很多的壓力
[00:12:56.760 --> 00:12:59.760]  於是就用一個錯誤的方法
[00:12:59.760 --> 00:13:00.760]  來發洩
[00:13:00.760 --> 00:13:01.760]  這是一個很大的不幸
[00:13:01.760 --> 00:13:05.760]  所以原來一個真正的男子漢大丈夫
[00:13:05.760 --> 00:13:07.760]  是頂天立地
[00:13:07.760 --> 00:13:09.760]  遇錯而不敗
[00:13:09.760 --> 00:13:12.760]  遇難而不退
[00:13:12.760 --> 00:13:14.760]  遇苦而不怨
[00:13:14.760 --> 00:13:16.760]  不會怨天尤人
[00:13:16.760 --> 00:13:18.760]  肯承擔責任
[00:13:18.760 --> 00:13:20.760]  這是大丈夫的所為
[00:13:20.760 --> 00:13:22.760]  第二方面就是
[00:13:22.760 --> 00:13:24.760]  原來一個真正的大丈夫
[00:13:24.760 --> 00:13:26.760]  是可以流血
[00:13:26.760 --> 00:13:28.760]  但都可以流淚
[00:13:28.760 --> 00:13:31.760]  這個和我們中國傳統的教導
[00:13:31.760 --> 00:13:32.760]  是完全的相反的
[00:13:32.760 --> 00:13:34.760]  中國人是怎麼說的
[00:13:34.760 --> 00:13:38.760]  男兒有淚不輕談
[00:13:38.760 --> 00:13:43.760]  大丈夫流血不流淚
[00:13:43.760 --> 00:13:47.760]  這個教導是非常錯誤的
[00:13:47.760 --> 00:13:50.760]  我都被這個錯誤的教導
[00:13:50.760 --> 00:13:52.760]  令到我受很多的苦
[00:13:52.760 --> 00:13:55.760]  因為有時我們的父母都教我們
[00:13:55.760 --> 00:13:57.760]  小孩哭是無所謂的
[00:13:57.760 --> 00:14:00.760]  但如果那個男孩很小就哭
[00:14:00.760 --> 00:14:01.760]  哭什麼
[00:14:01.760 --> 00:14:02.760]  你是男孩來的
[00:14:02.760 --> 00:14:04.760]  原來我們一直都被人教導
[00:14:04.760 --> 00:14:06.760]  男孩不可以哭
[00:14:06.760 --> 00:14:09.760]  所以我小時候家裏罵我
[00:14:09.760 --> 00:14:12.760]  我駁嘴媽媽打我的時候
[00:14:12.760 --> 00:14:14.760]  我忍住的
[00:14:14.760 --> 00:14:16.760]  特別是李小龍
[00:14:16.760 --> 00:14:20.760]  死都不哭
[00:14:20.760 --> 00:14:23.760]  結果媽媽打到我始終要哭為止
[00:14:23.760 --> 00:14:26.760]  所以如果我一早哭就沒事了
[00:14:26.760 --> 00:14:28.760]  所以原來一個很大的不幸
[00:14:28.760 --> 00:14:30.760]  就是我們受處有影響
[00:14:30.760 --> 00:14:32.760]  就是男兒有淚不輕談
[00:14:32.760 --> 00:14:34.760]  你想一想你的父親
[00:14:34.760 --> 00:14:38.760]  特別如果他已經有七八十歲以上
[00:14:38.760 --> 00:14:42.760]  你有沒有見過你的爸爸哭
[00:14:42.760 --> 00:14:45.760]  有沒有聽過你爸爸說他有些事
[00:14:45.760 --> 00:14:47.760]  他真的做不到
[00:14:47.760 --> 00:14:49.760]  他有不足的地方
[00:14:49.760 --> 00:14:54.760]  你再想一想你的父親
[00:14:54.760 --> 00:14:57.760]  有沒有不單單你小時候
[00:14:57.760 --> 00:15:00.760]  甚至你現在長大都跟你說
[00:15:00.760 --> 00:15:04.760]  我很疼你,我很掛念你
[00:15:04.760 --> 00:15:06.760]  會不會去擁抱你
[00:15:06.760 --> 00:15:09.760]  當你爸爸回家的時候
[00:15:09.760 --> 00:15:11.760]  回來擁抱你
[00:15:11.760 --> 00:15:13.760]  有沒有這件事
[00:15:13.760 --> 00:15:16.760]  我很相信上一代的父親
[00:15:16.760 --> 00:15:18.760]  很少做這件事
[00:15:18.760 --> 00:15:20.760]  但我特別提醒
[00:15:20.760 --> 00:15:23.760]  其實每一個做父親的都需要這樣做
[00:15:23.760 --> 00:15:26.760]  如果你愛你的細蚊仔
[00:15:26.760 --> 00:15:28.760]  你不去表達
[00:15:28.760 --> 00:15:30.760]  是很吃虧的
[00:15:30.760 --> 00:15:33.760]  是令這兩代之間的隔膜很遠
[00:15:33.760 --> 00:15:36.760]  我們看聖經的一個例證
[00:15:36.760 --> 00:15:38.760]  一個很不幸的事
[00:15:38.760 --> 00:15:39.760]  我們一起來讀
[00:15:39.760 --> 00:15:40.760]  這一節的經文很短
[00:15:40.760 --> 00:15:41.760]  我們一起來讀出
[00:15:41.760 --> 00:15:45.760]  大衛王聽見這事就甚發怒
[00:15:45.760 --> 00:15:49.760]  大衛王聽到甚麼事令他很生氣呢
[00:15:49.760 --> 00:15:53.760]  大衛王有很多妻子和孩子
[00:15:53.760 --> 00:15:55.760]  但他有一個孩子
[00:15:55.760 --> 00:16:00.760]  他來大衛去姦污了同父異母的妹妹
[00:16:00.760 --> 00:16:03.760]  但當他聽到這件事的時候
[00:16:03.760 --> 00:16:06.760]  大衛竟然來大衛怎樣呢
[00:16:06.760 --> 00:16:10.760]  沒有去責備這個孩子
[00:16:10.760 --> 00:16:13.760]  為甚麼他沒有責備這個孩子
[00:16:13.760 --> 00:16:14.760]  一個原因
[00:16:14.760 --> 00:16:17.760]  就是他自己過去都做得不好
[00:16:17.760 --> 00:16:18.760]  如果我們熟悉聖經
[00:16:18.760 --> 00:16:20.760]  知道大衛曾經來大衛去
[00:16:20.760 --> 00:16:22.760]  引誘人的妻子發生關係
[00:16:22.760 --> 00:16:24.760]  還殺了人的丈夫
[00:16:24.760 --> 00:16:26.760]  當他看到這個兒子這樣做的時候
[00:16:26.760 --> 00:16:30.760]  其實他是勾起他自己一些醜惡的回憶
[00:16:30.760 --> 00:16:32.760]  他自己其身不正
[00:16:32.760 --> 00:16:34.760]  他很難去教導自己的兒子
[00:16:34.760 --> 00:16:36.760]  罵他為甚麼要做這些事
[00:16:36.760 --> 00:16:38.760]  就正如一個賭徒
[00:16:38.760 --> 00:16:40.760]  他不會勸兒子不要賭錢
[00:16:40.760 --> 00:16:42.760]  賭錢會吃虧的
[00:16:42.760 --> 00:16:43.760]  或者他擔著口煙
[00:16:43.760 --> 00:16:45.760]  會跟兒子說不要吸煙
[00:16:45.760 --> 00:16:47.760]  吸煙危害健康
[00:16:47.760 --> 00:16:49.760]  是不可能的
[00:16:49.760 --> 00:16:52.760]  所以當他其身不正的時候就很糟糕
[00:16:52.760 --> 00:16:55.760]  但是他沒有罵這個兒子的時候
[00:16:55.760 --> 00:16:58.760]  就令到這個妹妹的親哥哥
[00:16:58.760 --> 00:17:00.760]  叫做阿薩隆
[00:17:00.760 --> 00:17:03.760]  很憎恨這個兄長
[00:17:03.760 --> 00:17:07.760]  後來終於隱藏著這種仇恨的心
[00:17:07.760 --> 00:17:11.760]  後來用計殺死這個哥哥
[00:17:11.760 --> 00:17:13.760]  當他殺了這個哥哥之後
