
[00:00:00.000 --> 00:00:06.000]  大英智慧平安,很高興今天可以繼續和大家一起聚會
[00:05:46.000 --> 00:05:50.000]  而是要鼓勵菲勒比的信徒
[00:05:50.000 --> 00:05:52.000]  在患難的時候
[00:05:52.000 --> 00:05:57.000]  都要在信仰上暫立得穩
[00:05:57.000 --> 00:06:01.000]  並且保羅以自己的遭遇作為榜樣
[00:06:01.000 --> 00:06:03.000]  來鼓勵信徒
[00:06:03.000 --> 00:06:06.000]  直到我們蒙恩得救之後
[00:06:06.000 --> 00:06:08.000]  不要期望
[00:06:08.000 --> 00:06:10.000]  只是一番風順
[00:06:10.000 --> 00:06:11.000]  順順利利
[00:06:11.000 --> 00:06:13.000]  然後等到時候到了
[00:06:13.000 --> 00:06:16.000]  我們就上天堂享永福
[00:06:16.000 --> 00:06:17.000]  保羅說
[00:06:17.000 --> 00:06:19.000]  你們蒙恩
[00:06:19.000 --> 00:06:23.000]  不但得以信服基督
[00:06:23.000 --> 00:06:26.000]  而且要為他受苦
[00:06:26.000 --> 00:06:27.000]  讓我再讀一次
[00:06:27.000 --> 00:06:29.000]  你們蒙恩
[00:06:29.000 --> 00:06:34.000]  不但得以信服基督
[00:06:34.000 --> 00:06:39.000]  而且要為他受苦
[00:06:39.000 --> 00:06:41.000]  我們來思想一下
[00:06:41.000 --> 00:06:43.000]  保羅的經歷
[00:06:43.000 --> 00:06:46.000]  根據《少行傳》第九章記載
[00:06:46.000 --> 00:06:49.000]  保羅原來的名字叫做「蘇羅」
[00:06:49.000 --> 00:06:52.000]  他是一位很虔誠的猶太教徒
[00:06:52.000 --> 00:06:55.000]  他當時帶領著其他人
[00:06:55.000 --> 00:06:57.000]  迫害基督徒
[00:06:57.000 --> 00:07:01.000]  他亦得到大祭司的信任
[00:07:01.000 --> 00:07:03.000]  寫了一封信給他
[00:07:03.000 --> 00:07:07.000]  讓他帶著大祭司的授權
[00:07:07.000 --> 00:07:11.000]  去到大馬士革捉拿基督徒
[00:07:11.000 --> 00:07:14.000]  誰知主耶穌在他
[00:07:14.000 --> 00:07:17.000]  將近去到大馬士革的時候
[00:07:17.000 --> 00:07:19.000]  就向他顯現
[00:07:19.000 --> 00:07:22.000]  說這次的顯現
[00:07:22.000 --> 00:07:25.000]  就改變了蘇羅的一生
[00:07:25.000 --> 00:07:27.000]  連名字也改了
[00:07:27.000 --> 00:07:29.000]  後來叫做保羅
[00:07:29.000 --> 00:07:32.000]  他不但信了耶穌基督
[00:07:32.000 --> 00:07:34.000]  他還知道主耶穌
[00:07:34.000 --> 00:07:36.000]  是要使用他的一生
[00:07:36.000 --> 00:07:39.000]  去到全陽福音
[00:07:39.000 --> 00:07:41.000]  正如主耶穌對一位
[00:07:41.000 --> 00:07:44.000]  名叫阿拿尼亞的信徒說
[00:07:44.000 --> 00:07:46.000]  他(保羅)
[00:07:46.000 --> 00:07:49.000]  是我所揀選的器皿
[00:07:49.000 --> 00:07:51.000]  要在外邦人
[00:07:51.000 --> 00:07:53.000]  軍和和以色列人面前
[00:07:53.000 --> 00:07:55.000]  宣揚我的名
[00:07:55.000 --> 00:07:57.000]  我也要指示他
[00:07:57.000 --> 00:07:59.000]  為我的名
[00:07:59.000 --> 00:08:01.000]  必須受許多的苦難
[00:08:01.000 --> 00:08:03.000]  是記載在
[00:08:03.000 --> 00:08:05.000]  《使徒行傳》九章十五至十六節
[00:08:05.000 --> 00:08:10.000]  那已經是幾十年前的事了
[00:08:10.000 --> 00:08:12.000]  保羅寫《費勒比書》的時候
[00:08:12.000 --> 00:08:14.000]  已經年紀大了
[00:08:14.000 --> 00:08:16.000]  信了書已經幾十年了
[00:08:16.000 --> 00:08:21.000]  保羅由於為福音努力
[00:08:21.000 --> 00:08:23.000]  四處奔波
[00:08:23.000 --> 00:08:26.000]  後來他有事要去耶路撒冷
[00:08:26.000 --> 00:08:29.000]  被猶太人抓了誣告他
[00:08:29.000 --> 00:08:31.000]  結果羅馬官員
[00:08:31.000 --> 00:08:33.000]  將他扣押了幾年
[00:08:33.000 --> 00:08:34.000]  都不肯放他
[00:08:34.000 --> 00:08:36.000]  明知他是沒有什麼罪的
[00:08:36.000 --> 00:08:38.000]  他都不肯放他
[00:08:38.000 --> 00:08:40.000]  於是保羅
[00:08:40.000 --> 00:08:42.000]  就只好用他羅馬籍的身份
[00:08:42.000 --> 00:08:44.000]  要求他上蘇
[00:08:44.000 --> 00:08:47.000]  到羅馬皇帝那裡
[00:08:47.000 --> 00:08:50.000]  他就被押到羅馬
[00:08:50.000 --> 00:08:52.000]  這就是他在羅馬
[00:08:52.000 --> 00:08:54.000]  坐牢的原因
[00:08:54.000 --> 00:08:56.000]  今天這段《費勒比書》的經文
[00:08:56.000 --> 00:08:58.000]  就是保羅分享
[00:08:58.000 --> 00:09:00.000]  他內心的感受和掙扎
[00:09:00.000 --> 00:09:02.000]  也同時勸導
[00:09:02.000 --> 00:09:04.000]  費勒比教會的弟兄姊妹
[00:09:04.000 --> 00:09:06.000]  要在信仰上
[00:09:06.000 --> 00:09:08.000]  站立得穩
[00:09:08.000 --> 00:09:10.000]  行事為人
[00:09:10.000 --> 00:09:12.000]  要與福音相稱
[00:09:12.000 --> 00:09:14.000]  首先我們留意到
[00:09:14.000 --> 00:09:16.000]  保羅他雖然是正在坐牢
[00:09:16.000 --> 00:09:18.000]  他沒有怨天尤人
[00:09:18.000 --> 00:09:20.000]  他沒有問
[00:09:20.000 --> 00:09:22.000]  上帝為什麼對他這麼不公平
[00:09:22.000 --> 00:09:24.000]  他這麼努力侍奉主
[00:09:24.000 --> 00:09:26.000]  都要被人冤枉
[00:09:26.000 --> 00:09:28.000]  還失去了自由
[00:09:28.000 --> 00:09:32.000]  很多時候
[00:09:32.000 --> 00:09:34.000]  當我們遇見困難
[00:09:34.000 --> 00:09:36.000]  苦難
[00:09:36.000 --> 00:09:38.000]  我們人是很容易會問
[00:09:38.000 --> 00:09:40.000]  哎呀!何必邊邊選中我呢?
[00:09:40.000 --> 00:09:42.000]  選我旁邊那個就好了
[00:09:42.000 --> 00:09:46.000]  如果我們問這個問題
[00:09:46.000 --> 00:09:48.000]  其實是表明
[00:09:48.000 --> 00:09:50.000]  我們心裏面有一個想法
[00:09:50.000 --> 00:09:52.000]  就是信上帝的人
[00:09:52.000 --> 00:09:54.000]  是會得到上帝的保守
[00:09:54.000 --> 00:09:58.000]  在世上
[00:09:58.000 --> 00:10:00.000]  一切事情都是
[00:10:00.000 --> 00:10:02.000]  信信利利
[00:10:02.000 --> 00:10:04.000]  不會遇到苦難
[00:10:04.000 --> 00:10:06.000]  這個想法
[00:10:06.000 --> 00:10:08.000]  或者假設有沒有聖經的根據呢?
[00:10:08.000 --> 00:10:12.000]  有些人可能會引用
[00:10:12.000 --> 00:10:14.000]  詩篇121篇
[00:10:14.000 --> 00:10:16.000]  那篇詩真的好像講到
[00:10:16.000 --> 00:10:18.000]  人生在世
[00:10:18.000 --> 00:10:20.000]  是有上帝的祝福
[00:10:20.000 --> 00:10:22.000]  是不會遇到任何苦難的
[00:10:22.000 --> 00:10:24.000]  尤其是第7節
[00:10:24.000 --> 00:10:26.000]  根據和修本
[00:10:26.000 --> 00:10:28.000]  的翻譯就是說
[00:10:28.000 --> 00:10:30.000]  耶穌說要保護你
[00:10:30.000 --> 00:10:32.000]  免受一切的災害
[00:10:32.000 --> 00:10:34.000]  祂要保護你的性命
[00:10:34.000 --> 00:10:38.000]  很多人就認為
[00:10:38.000 --> 00:10:40.000]  遇到災害
[00:10:40.000 --> 00:10:42.000]  就是聖經騙了我們
[00:10:42.000 --> 00:10:44.000]  事實上
[00:10:44.000 --> 00:10:46.000]  是不是這樣呢?
[00:10:46.000 --> 00:10:48.000]  我告訴大家
[00:10:48.000 --> 00:10:50.000]  其實很多時候不是聖經騙了我們
[00:10:50.000 --> 00:10:52.000]  而是我們對聖經的理解
[00:10:52.000 --> 00:10:54.000]  有錯誤
[00:10:54.000 --> 00:10:56.000]  首先來說
[00:10:56.000 --> 00:10:58.000]  詩篇121篇
[00:10:58.000 --> 00:11:00.000]  這篇詩不是一篇應許的詩
[00:11:00.000 --> 00:11:02.000]  而是一篇祝福性的詩
[00:11:02.000 --> 00:11:04.000]  詩人是祝福
[00:11:04.000 --> 00:11:06.000]  那些準備去耶路撒冷
[00:11:06.000 --> 00:11:08.000]  守節旗的人
[00:11:08.000 --> 00:11:10.000]  祝福他們一路平安
[00:11:10.000 --> 00:11:12.000]  最後一節很清楚的說
[00:11:12.000 --> 00:11:14.000]  你出你入耶和華
[00:11:14.000 --> 00:11:16.000]  要保護你從今時
[00:11:16.000 --> 00:11:18.000]  直到永遠
[00:11:18.000 --> 00:11:20.000]  好像我們從前過舊歷年的時候
[00:11:20.000 --> 00:11:22.000]  貼些揮春
[00:11:22.000 --> 00:11:24.000]  很喜歡貼揮春
[00:11:24.000 --> 00:11:26.000]  最常見的就是
[00:11:26.000 --> 00:11:28.000]  出入平安
[00:11:28.000 --> 00:11:30.000]  所以當我們
[00:11:30.000 --> 00:11:32.000]  遇到苦難的時候
[00:11:32.000 --> 00:11:34.000]  我們不要以為上帝不守信用
[00:11:34.000 --> 00:11:36.000]  我們要明白
[00:11:36.000 --> 00:11:38.000]  其實遇到苦難
[00:11:38.000 --> 00:11:40.000]  都是上帝的恩典
[00:11:40.000 --> 00:11:42.000]  因為祂會在苦難中
[00:11:42.000 --> 00:11:44.000]  答救我們
[00:11:44.000 --> 00:11:46.000]  拯救我們的生命
[00:11:46.000 --> 00:11:48.000]  我們回來再看看
[00:11:48.000 --> 00:11:50.000]  保羅他是怎樣面對苦難的呢
[00:11:50.000 --> 00:11:52.000]  其實他是很積極地
[00:11:52.000 --> 00:11:54.000]  從福音的角度
[00:11:54.000 --> 00:11:56.000]  去看他所遭遇的事
[00:11:56.000 --> 00:11:58.000]  在第十二節
[00:11:58.000 --> 00:12:00.000]  他說我所遭遇的事
[00:12:00.000 --> 00:12:02.000]  反而使福音更興旺
[00:12:02.000 --> 00:12:06.000]  為什麼他一坐牢的時候
[00:12:06.000 --> 00:12:08.000]  有機會傳福音呢
[00:12:08.000 --> 00:12:10.000]  學者們相信
[00:12:10.000 --> 00:12:12.000]  保羅
[00:12:12.000 --> 00:12:14.000]  是
[00:12:14.000 --> 00:12:16.000]  在羅馬被軟禁
[00:12:16.000 --> 00:12:18.000]  或者叫 House Arrest
[00:12:18.000 --> 00:12:20.000]  在家裏面被囚
[00:12:20.000 --> 00:12:22.000]  不准周圍去
[00:12:22.000 --> 00:12:24.000]  他不是坐在羅馬的
[00:12:24.000 --> 00:12:26.000]  皇家監獄裏面
[00:12:26.000 --> 00:12:28.000]  故此
[00:12:28.000 --> 00:12:30.000]  羅馬官方只派羅馬兵
[00:12:30.000 --> 00:12:32.000]  每天輪流去看著他
[00:12:34.000 --> 00:12:36.000]  保羅有機會
[00:12:36.000 --> 00:12:38.000]  向羅馬官員分享福音
[00:12:38.000 --> 00:12:40.000]  以至十三節
[00:12:40.000 --> 00:12:42.000]  保羅說
[00:12:42.000 --> 00:12:44.000]  御刑全軍和其餘的人
[00:12:44.000 --> 00:12:46.000]  都知道我是為
[00:12:46.000 --> 00:12:48.000]  基督的緣故受困所的
[00:12:48.000 --> 00:12:50.000]  御刑全軍
[00:12:50.000 --> 00:12:52.000]  大約有一萬人
[00:12:52.000 --> 00:12:54.000]  我相信保羅不是有機會
[00:12:54.000 --> 00:12:56.000]  向那一萬人
[00:12:56.000 --> 00:12:58.000]  聊天傳福音
[00:12:58.000 --> 00:13:00.000]  很可能只是向其中一部分
[00:13:00.000 --> 00:13:02.000]  但是
[00:13:02.000 --> 00:13:04.000]  軍人之間
[00:13:04.000 --> 00:13:06.000]  彼此之間都會彼此聊天
[00:13:06.000 --> 00:13:08.000]  於是
[00:13:08.000 --> 00:13:10.000]  經過一段時間後
[00:13:10.000 --> 00:13:12.000]  可能有幾年時間
[00:13:12.000 --> 00:13:14.000]  保羅不是羅馬皇帝
[00:13:14.000 --> 00:13:16.000]  就立即審他
[00:13:16.000 --> 00:13:18.000]  過了好幾年時間後
[00:13:18.000 --> 00:13:20.000]  御刑全軍都知道
[00:13:20.000 --> 00:13:22.000]  保羅的案件
[00:13:22.000 --> 00:13:24.000]  以及他為何被軟禁
[00:13:24.000 --> 00:13:28.000]  不單是這樣
[00:13:28.000 --> 00:13:30.000]  由於保羅的好榜樣
[00:13:30.000 --> 00:13:32.000]  他也激勵了當地的信徒
[00:13:32.000 --> 00:13:34.000]  對福音
[00:13:34.000 --> 00:13:36.000]  是更加有信心
[00:13:36.000 --> 00:13:38.000]  他們也開始效法保羅
[00:13:38.000 --> 00:13:40.000]  努力傳福音
[00:13:40.000 --> 00:13:42.000]  由於他們的努力
[00:13:42.000 --> 00:13:44.000]  激起了一些人
[00:13:44.000 --> 00:13:46.000]  彼此都爭著
[00:13:46.000 --> 00:13:48.000]  看看誰要領更多人信主
[00:13:48.000 --> 00:13:50.000]  某某上個星期
[00:13:50.000 --> 00:13:52.000]  領了十個人信主
[00:13:52.000 --> 00:13:54.000]  不行不行我這個星期要更加努力
[00:13:54.000 --> 00:13:56.000]  希望領到二十個人信主
[00:13:56.000 --> 00:13:58.000]  就是這樣
[00:13:58.000 --> 00:14:00.000]  引起了一些教會裏面的
[00:14:00.000 --> 00:14:02.000]  紛爭質度
[00:14:02.000 --> 00:14:04.000]  這個真的是
[00:14:04.000 --> 00:14:06.000]  人的罪性造成
[00:14:06.000 --> 00:14:08.000]  我也曾經聽過
[00:14:08.000 --> 00:14:10.000]  一個講員講了一個故事
[00:14:10.000 --> 00:14:12.000]  說有兩位的
[00:14:12.000 --> 00:14:14.000]  親兄弟在
[00:14:14.000 --> 00:14:16.000]  斯里蘭卡那裏
[00:14:16.000 --> 00:14:18.000]  都是做牧師
[00:14:18.000 --> 00:14:20.000]  但是屬於不同的
[00:14:20.000 --> 00:14:22.000]  宗派
[00:14:22.000 --> 00:14:24.000]  那位長兄的教會
[00:14:24.000 --> 00:14:26.000]  由於人數不斷增多
[00:14:26.000 --> 00:14:28.000]  他就建了一間
[00:14:28.000 --> 00:14:30.000]  大一點的教堂
[00:14:30.000 --> 00:14:32.000]  他的弟弟就有些質度
[00:14:32.000 --> 00:14:34.000]  他也要求他帶領教會
[00:14:34.000 --> 00:14:36.000]  不行了
[00:14:36.000 --> 00:14:38.000]  我們也要建一間大一點的教堂
[00:14:38.000 --> 00:14:40.000]  新一點的教堂起碼
[00:14:40.000 --> 00:14:42.000]  其實我也聽過
[00:14:42.000 --> 00:14:44.000]  有些國內的教堂
[00:14:44.000 --> 00:14:46.000]  都是彼此攀比
[00:14:46.000 --> 00:14:48.000]  看看哪一間教堂
[00:14:48.000 --> 00:14:50.000]  更大
[00:14:50.000 --> 00:14:52.000]  我們看到這種情況
[00:14:52.000 --> 00:14:54.000]  可能會覺得很可惜
[00:14:54.000 --> 00:14:56.000]  但是保羅呢
[00:14:56.000 --> 00:14:58.000]  他說從福音的角度去看問題
[00:14:58.000 --> 00:15:00.000]  他說
[00:15:00.000 --> 00:15:02.000]  前者傳基督是出於自私
[00:15:02.000 --> 00:15:04.000]  動機是不順
[00:15:04.000 --> 00:15:06.000]  這又何妨呢
[00:15:06.000 --> 00:15:08.000]  或是假意或是真心
[00:15:08.000 --> 00:15:10.000]  無論如何
[00:15:10.000 --> 00:15:12.000]  只要基督被傳開了
[00:15:12.000 --> 00:15:14.000]  為此我就歡喜
[00:15:14.000 --> 00:15:18.000]  為什麼保羅會有這樣的眼光呢
[00:15:18.000 --> 00:15:20.000]  因為他的人生目標
[00:15:20.000 --> 00:15:22.000]  在二十至二十一節就講
[00:15:22.000 --> 00:15:24.000]  無論是生是死
[00:15:24.000 --> 00:15:26.000]  總要讓基督在我身上
[00:15:26.000 --> 00:15:28.000]  照常顯大
[00:15:28.000 --> 00:15:30.000]  因為我活著就是基督
[00:15:30.000 --> 00:15:32.000]  死了就有益處
[00:15:32.000 --> 00:15:34.000]  保羅講什麼
[00:15:34.000 --> 00:15:36.000]  活著就是基督
[00:15:36.000 --> 00:15:38.000]  保羅就是保羅
[00:15:38.000 --> 00:15:40.000]  基督就是基督
[00:15:40.000 --> 00:15:42.000]  保羅活著怎麼會是基督呢
[00:15:42.000 --> 00:15:44.000]  我相信保羅的意思是
[00:15:44.000 --> 00:15:46.000]  他活著是效法基督
[00:15:46.000 --> 00:15:48.000]  代表基督
[00:15:48.000 --> 00:15:50.000]  在世上活著
[00:15:50.000 --> 00:15:52.000]  所以他會讓基督
[00:15:52.000 --> 00:15:54.000]  在他身上顯大
[00:15:54.000 --> 00:15:56.000]  即是說他是一個
[00:15:56.000 --> 00:15:58.000]  很隱藏自己的人
[00:15:58.000 --> 00:16:00.000]  他是表揚基督的人
[00:16:00.000 --> 00:16:02.000]  傳揚基督的人
[00:16:02.000 --> 00:16:04.000]  那為什麼死了會有益處
[00:16:04.000 --> 00:16:06.000]  如果死是有益的
[00:16:06.000 --> 00:16:08.000]  那保羅是否鼓勵基督徒
[00:16:08.000 --> 00:16:10.000]  我們要自殺
[00:16:10.000 --> 00:16:12.000]  死了有益
[00:16:12.000 --> 00:16:14.000]  我們要認真思考一下
[00:16:14.000 --> 00:16:16.000]  保羅在講什麼
[00:16:16.000 --> 00:16:18.000]  原文的益處
[00:16:18.000 --> 00:16:20.000]  不過益處的詞
[00:16:20.000 --> 00:16:22.000]  意思是利潤
[00:16:22.000 --> 00:16:24.000]  或者盈餘
[00:16:24.000 --> 00:16:26.000]  我就想起
[00:16:26.000 --> 00:16:28.000]  舊約那本思想人生的
[00:16:28.000 --> 00:16:30.000]  哲學性書卷
[00:16:30.000 --> 00:16:32.000]  《傳道書》一章三節
[00:16:32.000 --> 00:16:34.000]  傳道者想的是什麼問題
[00:16:34.000 --> 00:16:36.000]  他想的問題
[00:16:36.000 --> 00:16:38.000]  都是這樣說
[00:16:38.000 --> 00:16:40.000]  人一切的勞碌
[00:16:40.000 --> 00:16:42.000]  就是在他日光之下的
[00:16:42.000 --> 00:16:46.000]  勞碌有什麼益處呢
[00:16:46.000 --> 00:16:48.000]  同樣是在問這個問題
[00:16:48.000 --> 00:16:50.000]  人有什麼盈餘
[00:16:50.000 --> 00:16:52.000]  有什麼利潤呢
[00:16:52.000 --> 00:16:54.000]  傳道者在人世間
[00:16:54.000 --> 00:16:56.000]  觀察了很多事
[00:16:56.000 --> 00:16:58.000]  他也嘗試過用
[00:16:58.000 --> 00:17:00.000]  享樂主義者的態度
[00:17:00.000 --> 00:17:02.000]  去尋求肉體
[00:17:02.000 --> 00:17:04.000]  或者感官上的刺激
[00:17:04.000 --> 00:17:06.000]  他也嘗試過興建
[00:17:06.000 --> 00:17:08.000]  大型建築
[00:17:08.000 --> 00:17:10.000]  甚至空中花園
[00:17:10.000 --> 00:17:12.000]  但他對人生的結論
[00:17:12.000 --> 00:17:16.000]  都是虛空的虛空
[00:17:16.000 --> 00:17:18.000]  全是虛空
[00:17:18.000 --> 00:17:20.000]  中國的秦始皇
[00:17:20.000 --> 00:17:22.000]  修建了萬里長城
[00:17:22.000 --> 00:17:24.000]  地下皇宮和軍隊
[00:17:24.000 --> 00:17:26.000]  現在剩下什麼呢
[00:17:26.000 --> 00:17:28.000]  長城和兵馬俑
[00:17:28.000 --> 00:17:30.000]  都是給後人遊覽得益的
[00:17:30.000 --> 00:17:32.000]  秦始皇本人
[00:17:32.000 --> 00:17:34.000]  沒有什麼得益
[00:17:34.000 --> 00:17:36.000]  反而勞民傷財
[00:17:36.000 --> 00:17:38.000]  保羅書有益處
[00:17:38.000 --> 00:17:42.000]  他個人得到什麼益處呢
[00:17:42.000 --> 00:17:44.000]  在二十三節裡說
[00:17:44.000 --> 00:17:46.000]  我情願離世與基督同在
[00:17:46.000 --> 00:17:48.000]  因為這是好得無比的
[00:17:48.000 --> 00:17:50.000]  換句話說
[00:17:50.000 --> 00:17:54.000]  他首先得到永恆的生命
[00:17:54.000 --> 00:17:56.000]  他死的時候得的益處
[00:17:56.000 --> 00:17:58.000]  就是永恆的生命
[00:17:58.000 --> 00:18:00.000]  永遠與基督同在
[00:18:00.000 --> 00:18:02.000]  他得到的不是世上的東西
[00:18:02.000 --> 00:18:04.000]  世上的東西
[00:18:04.000 --> 00:18:06.000]  在我們死後都不能帶走
[00:18:06.000 --> 00:18:08.000]  只能留給後人
[00:18:08.000 --> 00:18:10.000]  但是可以帶走的是
[00:18:10.000 --> 00:18:14.000]  我們為天國所做的工作
[00:18:14.000 --> 00:18:16.000]  和奉獻
[00:18:16.000 --> 00:18:18.000]  有關奉獻方面
[00:18:18.000 --> 00:18:20.000]  主耶穌其實也有教導我們
