
[00:00:00.000 --> 00:00:01.160]  如果大家有留意
[00:02:08.200 --> 00:02:10.360]  就成為了教會年曆裏面
[00:02:10.360 --> 00:02:11.720]  他們會看聖經
[00:02:11.720 --> 00:02:15.200]  都會按著這個方向進度去進行
[00:02:15.200 --> 00:02:17.440]  所以我們都說到
[00:02:17.440 --> 00:02:19.560]  剛剛我們過去
[00:02:19.560 --> 00:02:21.120]  直到我們下個星期
[00:02:21.120 --> 00:02:22.920]  延續四個星期
[00:02:22.920 --> 00:02:24.920]  就是所謂的張臨期的時間
[00:02:24.920 --> 00:02:28.360]  這幾個星期都有幾段不同的重要的訊息
[00:02:28.360 --> 00:02:32.160]  在聖誕節之前的日子裏宣告
[00:02:32.160 --> 00:02:36.800]  當中我們上一次都看了其中一個訊息
[00:02:36.800 --> 00:02:40.160]  就是說耶穌基督是我們的盼望
[00:02:40.160 --> 00:02:42.480]  耶穌基督是我們的盼望
[00:02:42.480 --> 00:02:45.240]  特別說要想起耶穌的降生
[00:02:45.240 --> 00:02:47.200]  我們一定要先去定位
[00:02:47.200 --> 00:02:51.160]  我們就知道主耶穌就是我們生命裏面的盼望
[00:02:51.160 --> 00:02:53.720]  特別當我們信耶穌越久
[00:02:53.720 --> 00:02:55.240]  我們要經常告訴別人
[00:02:55.240 --> 00:02:57.000]  信耶穌有多好的時候
[00:02:57.000 --> 00:02:59.720]  我們真的要說得出理由
[00:02:59.720 --> 00:03:02.640]  我們不只是用情去感動別人
[00:03:02.640 --> 00:03:05.120]  更加要用理去說服別人
[00:03:05.120 --> 00:03:07.120]  所以在彼得前書裏面
[00:03:07.120 --> 00:03:10.360]  三章十三至十五節
[00:03:10.360 --> 00:03:12.760]  他說:你們若熱心行事
[00:03:12.760 --> 00:03:14.720]  有誰會害你們呢?
[00:03:14.720 --> 00:03:16.520]  即使你們畏異受苦
[00:03:16.520 --> 00:03:17.920]  也是有福的
[00:03:17.920 --> 00:03:19.600]  不要怕人的威嚇
[00:03:19.600 --> 00:03:21.320]  也不要驚慌
[00:03:21.320 --> 00:03:24.440]  只要心裡奉主的基督為聖
[00:03:24.440 --> 00:03:26.040]  尊祂為主
[00:03:26.040 --> 00:03:28.840]  有人問你們心中盼望的理由
[00:03:28.840 --> 00:03:31.400]  要隨時準備答覆
[00:03:31.400 --> 00:03:33.520]  無論我們在順境裏面
[00:03:33.520 --> 00:03:35.080]  我們可以熱心行善
[00:03:35.080 --> 00:03:36.800]  又或者我們在逆境裏面
[00:03:36.800 --> 00:03:38.520]  畏異受苦
[00:03:38.520 --> 00:03:39.920]  這裏說
[00:03:39.920 --> 00:03:41.720]  當我們面對不同的人也好
[00:03:41.720 --> 00:03:43.000]  我們要搞清楚
[00:03:43.000 --> 00:03:46.520]  如果有人問我們心中為何這麼有盼望
[00:03:46.520 --> 00:03:47.400]  我們一定知道
[00:03:47.400 --> 00:03:49.880]  主耶穌基督是我們盼望的緣由
[00:03:49.880 --> 00:03:53.040]  我們要隨時準備好告訴別人
[00:03:53.040 --> 00:03:55.040]  就是那位主耶穌
[00:03:55.040 --> 00:03:58.360]  也是我們上星期所看到的經文
[00:03:58.360 --> 00:04:00.040]  事實上當我們在生命裏面
[00:04:00.040 --> 00:04:02.720]  能夠確認到我們盼望的是甚麼
[00:04:02.720 --> 00:04:06.040]  我們知道我們所等待的那位救主
[00:04:06.040 --> 00:04:07.200]  是必然會來臨
[00:04:07.200 --> 00:04:09.160]  必然會再一次回來的時候
[00:04:09.160 --> 00:04:13.280]  我們就能夠如何懂得在現實裏過我們的生活
[00:04:13.280 --> 00:04:14.360]  所以在上一次裏面
[00:04:14.360 --> 00:04:18.880]  我們看到羅馬書十五章十二和十三節
[00:04:18.880 --> 00:04:20.280]  其中十三節說
[00:04:20.280 --> 00:04:24.000]  願次盼望的上帝因你們的信
[00:04:24.000 --> 00:04:28.160]  把各樣的喜樂、平安充滿你們的心
[00:04:28.160 --> 00:04:32.600]  使你們藉著聖靈的能力大有盼望
[00:04:32.600 --> 00:04:35.840]  藉著我們次盼望的上帝
[00:04:35.840 --> 00:04:37.120]  在我們當中
[00:04:37.120 --> 00:04:40.120]  祂給我們清楚我們盼望的源頭的時候
[00:04:40.120 --> 00:04:43.520]  我們就能夠找到喜樂和平安
[00:04:43.520 --> 00:04:45.760]  當我們有喜樂和平安的時候
[00:04:45.760 --> 00:04:47.400]  我們又靠著聖靈的能力
[00:04:47.400 --> 00:04:49.560]  我們又更有盼望
[00:04:49.560 --> 00:04:52.520]  所以這是一個不斷加力給我們的過程
[00:04:52.520 --> 00:04:53.840]  一個循環
[00:04:53.840 --> 00:04:55.760]  讓我們在神的裏面
[00:04:55.760 --> 00:04:58.040]  原來是豐豐富富
[00:04:58.040 --> 00:05:00.720]  這也是我們上次看到的經文
[00:05:00.720 --> 00:05:03.840]  所以今天我們也承接著
[00:05:03.840 --> 00:05:04.840]  在章林奇裏面
[00:05:04.840 --> 00:05:07.120]  其中今天特別想分享第二個
[00:05:07.120 --> 00:05:09.920]  在當中常常提及的訊息
[00:05:09.920 --> 00:05:13.120]  就是關於平安
[00:05:13.120 --> 00:05:14.960]  平安每個人都會懂得說
[00:05:14.960 --> 00:05:16.600]  事實上我們很多時候
[00:05:16.600 --> 00:05:19.800]  無論信耶穌或者不信耶穌的時候
[00:05:19.800 --> 00:05:23.000]  我們都會說平安這些字
[00:05:23.000 --> 00:05:25.560]  我們說平安是福
[00:05:25.560 --> 00:05:28.360]  出入要平安
[00:05:28.360 --> 00:05:29.560]  我們都會關心的
[00:05:29.560 --> 00:05:30.560]  不過問題是
[00:05:30.560 --> 00:05:35.520]  那些平安是不是我們信仰裏所說的平安呢?
[00:05:35.520 --> 00:05:38.080]  可能有些不同
[00:05:38.080 --> 00:05:40.800]  今天和大家看兩個重點
[00:05:40.800 --> 00:05:44.880]  第一個重點就是不安的黑洞
[00:05:44.880 --> 00:05:46.640]  我們先看看經文裏面
[00:05:46.640 --> 00:05:49.440]  我們特別引用了《馬太福音》第二章
[00:05:49.440 --> 00:05:51.160]  一至二節和十至十一節
[00:05:51.160 --> 00:05:53.960]  先看一個初步的圖畫
[00:05:53.960 --> 00:05:55.680]  在希律作王的時候
[00:05:55.680 --> 00:05:58.640]  耶穌生在猶太的伯利恆
[00:05:58.640 --> 00:06:02.960]  有幾個薄荷之士從東方來到耶路撒冷
[00:06:02.960 --> 00:06:07.520]  說:那生下來在猶太人之王的在那裏呢?
[00:06:07.520 --> 00:06:11.360]  我們在東方看見他的星來拜他
[00:06:11.360 --> 00:06:13.120]  於是去到第十節的時候
[00:06:13.120 --> 00:06:15.920]  他們看見那星就非常歡喜
[00:06:15.920 --> 00:06:17.200]  進了房子
[00:06:17.200 --> 00:06:20.080]  看見小孩子和他母親瑪利亞
[00:06:20.080 --> 00:06:22.480]  就俯伏拜那小孩子
[00:06:22.480 --> 00:06:23.520]  揭開寶盒
[00:06:23.520 --> 00:06:25.560]  拿出黃金與香抹藥
[00:06:25.560 --> 00:06:28.480]  作為禮物獻給他
[00:06:28.480 --> 00:06:29.960]  我們很熟悉的一個片段
[00:06:29.960 --> 00:06:34.480]  我們經常說有些博士從東方而來
[00:06:34.480 --> 00:06:37.320]  我們經常說的東方博士
[00:06:37.320 --> 00:06:39.720]  我們上一篇都有特別提及
[00:06:39.720 --> 00:06:43.160]  我們有很多錯誤的說法
[00:06:43.160 --> 00:06:45.000]  第一個錯誤的說法就是
[00:06:45.000 --> 00:06:50.560]  這幾個博士不是我們今天讀書的博士
[00:06:50.560 --> 00:06:52.280]  其實很大機會
[00:06:52.280 --> 00:06:55.000]  學者研究的就是天文學家
[00:06:55.000 --> 00:06:58.200]  有些天文學家留意著不同的星象
[00:06:58.200 --> 00:07:02.280]  所以他會看見天上有一顆異常的星
[00:07:02.280 --> 00:07:07.760]  所以博士不是今天要讀PhD的博士
[00:07:07.760 --> 00:07:09.800]  而是一些研究星象的人
[00:07:09.800 --> 00:07:10.960]  這些研究星象的人
[00:07:10.960 --> 00:07:14.560]  其中一個我們常常出現的誤解就是
[00:07:14.560 --> 00:07:15.920]  就是三位博士
[00:07:15.920 --> 00:07:18.200]  在網上都是找三位的
[00:07:18.200 --> 00:07:21.440]  《留意聖經》是一直沒有提及三位博士
[00:07:21.440 --> 00:07:23.960]  只提及幾個博士
[00:07:23.960 --> 00:07:25.440]  幾個博學之士
[00:07:25.440 --> 00:07:26.480]  是幾個
[00:07:26.480 --> 00:07:28.480]  我們為什麼會覺得是三個
[00:07:28.480 --> 00:07:30.360]  通常原因不外乎
[00:07:30.360 --> 00:07:32.400]  因為想著一個就拿著雨香
[00:07:32.400 --> 00:07:33.600]  一個就拿著抹藥
[00:07:33.600 --> 00:07:35.120]  一個就拿著黃金
[00:07:35.120 --> 00:07:36.200]  一人拿著一樣
[00:07:36.200 --> 00:07:38.840]  沒有其他的就拿著三個
[00:07:38.840 --> 00:07:42.000]  但是這個基礎是不成立的
[00:07:42.000 --> 00:07:43.720]  所以我們記得
[00:07:43.720 --> 00:07:47.520]  雖然網上找不到多於三位博士
[00:07:47.520 --> 00:07:48.880]  所以就用這些
[00:07:48.880 --> 00:07:52.600]  但是我們知道有幾個星象學家
[00:07:52.600 --> 00:07:54.240]  這些博學之士
[00:07:54.240 --> 00:08:00.040]  從東方來尋找那顆星
[00:08:00.040 --> 00:08:00.560]  很有趣的
[00:08:00.560 --> 00:08:03.440]  這裡特別提及這幾個博士
[00:08:03.440 --> 00:08:05.720]  這幾個博學之士來到的時候
[00:08:05.720 --> 00:08:06.840]  其實很簡單
[00:08:06.840 --> 00:08:08.440]  第二節說
[00:08:08.440 --> 00:08:12.760]  其實他們想找猶太人的王
[00:08:12.760 --> 00:08:13.920]  因為他們認定了
[00:08:13.920 --> 00:08:17.320]  他們在東方看到的那個星
[00:08:17.320 --> 00:08:19.640]  就是代表猶太人的王
[00:08:19.640 --> 00:08:21.120]  這個星的出現
[00:08:21.120 --> 00:08:22.600]  這個星的閃亮
[00:08:22.600 --> 00:08:24.920]  正好吸引他們特別來到
[00:08:24.920 --> 00:08:26.720]  去做一件事情
[00:08:26.720 --> 00:08:30.440]  就是要拜祂
[00:08:30.440 --> 00:08:32.960]  他很清楚這個星是不簡單的
[00:08:32.960 --> 00:08:34.200]  不尋常的
[00:08:34.200 --> 00:08:36.680]  所以他們特意來拜祂
[00:08:36.680 --> 00:08:38.560]  結果他們去到第十節的時候
[00:08:38.560 --> 00:08:39.520]  我們發現
[00:08:39.520 --> 00:08:41.160]  他終於找到那個星了
[00:08:41.160 --> 00:08:43.960]  他們的反應是非常歡喜
[00:08:43.960 --> 00:08:47.160]  找到當時的耶穌
[00:08:47.160 --> 00:08:48.920]  當然這裡又要澄清一下
[00:08:48.920 --> 00:08:50.680]  雖然大家可能上一年也有說過
[00:08:50.680 --> 00:08:52.240]  不過可能大家又不記得了
[00:08:52.240 --> 00:08:53.480]  留意聖經說
[00:08:53.480 --> 00:08:55.080]  當他見到耶穌的時候
[00:08:55.080 --> 00:08:57.880]  這個是小孩子
[00:08:57.880 --> 00:09:01.280]  因為事實上當這幾位博學之士
[00:09:01.280 --> 00:09:02.760]  去找到耶穌的時候
[00:09:02.760 --> 00:09:07.240]  就已經不是耶穌剛剛出生的那個晚上
[00:09:07.240 --> 00:09:08.120]  聽明白了嗎?
[00:09:08.120 --> 00:09:10.040]  因為在《路加福音》
[00:09:10.040 --> 00:09:11.920]  才是在說牧羊人
[00:09:11.920 --> 00:09:15.680]  看到剛剛出生的耶穌在馬槽裡面
[00:09:15.680 --> 00:09:17.480]  這個就是
[00:09:17.480 --> 00:09:19.360]  那個時候才剛剛出生的嬰兒
[00:09:19.360 --> 00:09:20.920]  但是這幾個的尋訪
[00:09:20.920 --> 00:09:22.920]  因為靠著望著星去找
[00:09:22.920 --> 00:09:26.200]  耶穌的這幾位博學之士
[00:09:26.200 --> 00:09:28.280]  其實當他找到耶穌的時候
[00:09:28.280 --> 00:09:31.000]  其實已經是一個小孩子的狀況
[00:09:31.000 --> 00:09:34.160]  所以不是一個手抱的嬰兒的狀況
[00:09:34.160 --> 00:09:35.120]  但是無論怎樣也好
[00:09:35.120 --> 00:09:37.120]  正經的千辛萬苦
[00:09:37.120 --> 00:09:39.840]  去找這個猶太人的王兒
[00:09:39.840 --> 00:09:42.320]  他找到的時候
[00:09:42.320 --> 00:09:43.560]  他們的反應就很直接
[00:09:43.560 --> 00:09:45.840]  就是非常歡喜
[00:09:45.840 --> 00:09:47.280]  而且歡喜到一個地步就是
[00:09:47.280 --> 00:09:49.840]  做一些他們一直想做的事情
[00:09:49.840 --> 00:09:50.560]  就是什麼呢?
[00:09:50.560 --> 00:09:54.120]  俯伏拜那個小孩子
[00:09:54.120 --> 00:09:56.280]  所以對這幾位的博學之士來說
[00:09:56.280 --> 00:09:57.680]  他們正正好就是來到
[00:09:57.680 --> 00:09:59.920]  就正在做他們最想做的事情
[00:09:59.920 --> 00:10:01.520]  一直期望就是要拜祂
[00:10:01.520 --> 00:10:04.320]  而來到見到這個小孩子耶穌的時候
[00:10:04.320 --> 00:10:05.200]  就是要拜祂
[00:10:05.200 --> 00:10:09.840]  而且從而獻上他們幾份不同的禮物
[00:10:09.840 --> 00:10:13.200]  剛才我們說到包括黃金乳香活躍
[00:10:13.200 --> 00:10:15.240]  當然這裡我們不會詳細解釋
[00:10:15.240 --> 00:10:16.720]  黃金乳香活躍
[00:10:16.720 --> 00:10:19.080]  當中其中一個可能就是這些
[00:10:19.080 --> 00:10:20.960]  不單止是一些貴重的物品
[00:10:20.960 --> 00:10:23.040]  更加是有學者說
[00:10:23.040 --> 00:10:25.240]  這些可能和耶穌的安葬
[00:10:25.240 --> 00:10:28.960]  將來的死是一個相關的關係
[00:10:30.400 --> 00:10:32.640]  但是我們就離開這裡
[00:10:32.640 --> 00:10:33.800]  我們就不看這裡了
[00:10:33.800 --> 00:10:36.640]  我們就知道幾位博學之士就是這樣了
[00:10:36.640 --> 00:10:40.040]  但是我們今天特別留意的人物是誰呢?
[00:10:40.040 --> 00:10:43.800]  就是其中一個在這段經文裡面的角色
[00:10:43.800 --> 00:10:46.920]  一個不知道叫不叫得上是主角
[00:10:46.920 --> 00:10:49.240]  他說第三節
[00:10:49.240 --> 00:10:53.920]  他說希律王聽見這幾位博學之士來找的時候
[00:10:53.920 --> 00:10:56.080]  這幾位博學之士來找耶穌
[00:10:56.080 --> 00:10:58.800]  當中看到希律王這裡說
[00:10:58.800 --> 00:11:02.760]  希律王聽見就心裡不安
[00:11:02.760 --> 00:11:06.960]  耶路撒冷全城的人也都不安
[00:11:06.960 --> 00:11:10.000]  他就召集了祭司長和民間的民事
[00:11:10.000 --> 00:11:10.880]  就問他們
[00:11:10.880 --> 00:11:13.600]  基督該生在哪裡呢?
[00:11:13.600 --> 00:11:15.640]  博學之士很期待找到耶穌
[00:11:15.640 --> 00:11:17.960]  他說基督在哪裡呢?
[00:11:17.960 --> 00:11:20.120]  他們很想找到基督在哪裡
[00:11:20.120 --> 00:11:24.120]  現在希律王也很想找到耶穌在哪裡
[00:11:24.120 --> 00:11:25.560]  大家都想找耶穌
[00:11:25.560 --> 00:11:27.240]  但是博學之士找耶穌在哪裡呢?
[00:11:27.240 --> 00:11:29.280]  很想拜祂
[00:11:29.280 --> 00:11:31.440]  但是對於希律王來說
[00:11:31.440 --> 00:11:33.480]  他很想找到耶穌
[00:11:33.480 --> 00:11:39.440]  是因為他心裡有一份不安
[00:11:39.440 --> 00:11:43.000]  而這份不安甚至震撼到
[00:11:43.000 --> 00:11:49.480]  整個耶路撒冷的人都感受到那種不安
[00:11:49.480 --> 00:11:51.920]  經文就是說這件事
[00:11:51.920 --> 00:11:54.640]  當我們說不安的時候
[00:11:54.640 --> 00:11:57.040]  究竟什麼是平安呢?
[00:11:57.040 --> 00:12:00.680]  平安有兩個常用的詞語
[00:12:00.680 --> 00:12:06.600]  第一個就是新約裏面用到的希臘文
[00:12:06.600 --> 00:12:09.480]  新約裏面用到的希臘文就是平安
[00:12:09.480 --> 00:12:11.080]  平安就是Irene
[00:12:11.080 --> 00:12:16.720]  Irene就是今天我們改名叫Irene
[00:12:16.720 --> 00:12:19.720]  Irene這個人的英文名就是平安
[00:12:19.720 --> 00:12:21.800]  如果你認識到有些人叫Irene
[00:12:21.800 --> 00:12:24.520]  他應該也很有平安
[00:12:24.520 --> 00:12:28.600]  平安 而希伯來文就是Shalom
[00:12:28.600 --> 00:12:31.360]  我們也聽過很多Shalom
[00:12:31.360 --> 00:12:33.440]  你會唱那首歌嗎?
[00:12:33.440 --> 00:12:38.600]  Shalom my friend
[00:12:38.600 --> 00:12:40.680]  Shalom my friend
[00:12:40.680 --> 00:12:41.680]  有這首歌
[00:12:41.680 --> 00:12:45.440]  他們見到大家彼此問候平安的時候
[00:12:45.440 --> 00:12:47.960]  就會唱這首歌
[00:12:47.960 --> 00:12:50.240]  無論是從希臘文
[00:12:50.240 --> 00:12:51.680]  或者從希伯來文
[00:12:51.680 --> 00:12:54.560]  舊約和新約的文字
[00:12:54.560 --> 00:12:59.080]  我們都見到他們很強調平安
[00:12:59.080 --> 00:13:02.320]  但他們的平安是一個怎樣的平安概念呢?
[00:13:02.320 --> 00:13:07.800]  這裡說平安不只是沒有傷害或者危險
[00:13:07.800 --> 00:13:09.560]  原來在猶太人的眼裏
[00:13:09.560 --> 00:13:13.480]  平安不是代表沒有傷害和危險
[00:13:13.480 --> 00:13:15.080]  可以是有傷害
[00:13:15.080 --> 00:13:16.600]  可以是有危險發生
[00:13:16.600 --> 00:13:19.800]  甚至乎可以是有災難發生
[00:13:19.800 --> 00:13:26.200]  但更是指感到人生的圓滿和有價值的狀況
[00:13:26.200 --> 00:13:28.680]  即是說希伯來文說的平安
[00:13:28.680 --> 00:13:32.520]  不只是在外面有沒有遭遇困難和危險
[00:13:32.520 --> 00:13:37.080]  而是在裏面能夠感受到人生的圓滿
[00:13:37.080 --> 00:13:38.960]  有價值的狀況
[00:13:38.960 --> 00:13:43.960]  我們這裏說是一種圓滿安詳的狀況
[00:13:43.960 --> 00:13:46.400]  圓滿安詳的狀況
[00:13:46.400 --> 00:13:52.760]  而不安 我剛才說的希律王就是不安
[00:13:52.760 --> 00:13:56.480]  不安正正是和Shalom這個平安
[00:13:56.480 --> 00:14:00.080]  Irene這個字相反的狀態
[00:14:00.080 --> 00:14:03.040]  因為你人生得不到圓滿
[00:14:03.040 --> 00:14:05.400]  人生得不到圓滿的話
[00:14:05.400 --> 00:14:10.920]  你就處於一個人生的虛空和沒有意義的狀態
[00:14:10.920 --> 00:14:13.640]  以致這種虛空和沒有意義
[00:14:13.640 --> 00:14:18.680]  令到你心裏存在一份焦慮不安
[00:14:18.680 --> 00:14:21.800]  焦慮不安
[00:14:21.800 --> 00:14:25.440]  在一個古代的教父奧古斯丁
[00:14:25.440 --> 00:14:27.680]  稍後我們會再提及
[00:14:27.680 --> 00:14:32.840]  奧古斯丁如何理解我們那種平安
[00:14:32.840 --> 00:14:36.360]  他說上帝創造我們是為了他自己
[00:14:36.360 --> 00:14:40.120]  我們的心如果不安息在上帝的懷裏
[00:14:40.120 --> 00:14:42.880]  我們就不會安寧
[00:14:42.880 --> 00:14:48.040]  上帝創造我們是為了讓我們被上帝填滿
[00:14:48.040 --> 00:14:50.240]  這就是他的設計本質
[00:14:50.240 --> 00:14:53.560]  所以當我們有一天不被上帝填滿
[00:14:53.560 --> 00:14:55.560]  我們就填滿了
[00:14:55.560 --> 00:14:56.640]  聽得明白嗎?
[00:14:56.640 --> 00:14:58.880]  你的設計是要被填滿的
[00:14:58.880 --> 00:15:01.320]  你的設計是要被上帝填滿的
[00:15:01.320 --> 00:15:05.200]  但當你不能去尋找那位上帝的時候
[00:15:05.200 --> 00:15:07.200]  不能在上帝的懷裏
[00:15:07.200 --> 00:15:09.200]  那你就代表你填滿了
[00:15:09.200 --> 00:15:12.320]  填滿的話你就會衍生那種不安
[00:15:12.320 --> 00:15:16.320]  這個狀況就好像一種黑洞一樣
[00:15:16.320 --> 00:15:19.360]  這種心靈黑洞就是無論你放什麼進去
[00:15:19.360 --> 00:15:22.880]  都是填不了這個黑洞的
[00:15:22.880 --> 00:15:24.880]  唯有上帝
[00:15:24.880 --> 00:15:29.360]  所以我們知道在這個世代裏
[00:15:29.360 --> 00:15:32.280]  人不安就是因為我們以為找一些東西
[00:15:32.280 --> 00:15:34.920]  可以填滿我們那種黑洞
[00:15:34.920 --> 00:15:37.760]  填滿我們要填的空隙
[00:15:37.760 --> 00:15:41.880]  以致我們希望能夠找到那份平安
[00:15:41.880 --> 00:15:43.520]  而事實上在這個過程裏
[00:15:43.520 --> 00:15:48.080]  人就依賴了一些假平安
[00:15:48.080 --> 00:15:49.760]  你不知道真平安
[00:15:49.760 --> 00:15:52.160]  你找不到在神裏面的平安
[00:15:52.160 --> 00:15:54.160]  我們就會找一些假的平安
[00:15:54.160 --> 00:15:57.160]  來填補我們心靈的黑洞
[00:15:57.160 --> 00:15:59.480]  而這些假平安就是用一些方法
[00:15:59.480 --> 00:16:01.160]  意圖去告訴自己
[00:16:01.160 --> 00:16:03.880]  做了這些事情就能夠安穩了
[00:16:03.880 --> 00:16:05.080]  就安全了
[00:16:05.080 --> 00:16:07.920]  安全包括了你以為心裏好過
[00:16:07.920 --> 00:16:10.520]  你以為你擁有的東西能夠保存
[00:16:10.520 --> 00:16:12.080]  你以為就不會有災難
[00:16:12.080 --> 00:16:14.880]  你以為就不會有困境
[00:16:14.880 --> 00:16:18.280]  搞錯了
[00:16:18.280 --> 00:16:20.400]  事實上我們見到希律王
[00:16:20.400 --> 00:16:22.680]  正正在這個處境裏
[00:16:22.680 --> 00:16:26.360]  他自己心裏面沒有平安
[00:16:26.360 --> 00:16:28.200]  而且他嘗試用一些方法
[00:16:28.200 --> 00:16:31.320]  希望填滿他裏面的平安
[00:16:31.320 --> 00:16:34.240]  這個不只是在今天這段經文裏的狀況
[00:16:34.240 --> 00:16:36.720]  更加是希律的一生裏面
[00:16:36.720 --> 00:16:40.240]  他都是這樣的
[00:16:40.240 --> 00:16:41.640]  一生都是這樣
[00:16:41.640 --> 00:16:43.920]  為甚麼會這樣說呢
[00:16:43.920 --> 00:16:47.080]  因為如果大家認識希律
[00:16:47.080 --> 00:16:50.920]  這個希律王就是在耶穌出生之前
[00:16:50.920 --> 00:16:52.920]  一直作王的時間
[00:16:52.920 --> 00:16:55.280]  其實他能夠作王
[00:16:55.280 --> 00:16:57.720]  並不是偶然的
[00:16:57.720 --> 00:17:00.360]  而是透過很多的權力鬥爭
[00:17:00.360 --> 00:17:02.160]  很多的人命
[00:17:02.160 --> 00:17:05.600]  很多的方法
[00:17:05.600 --> 00:17:08.920]  宮廷裏面的一些奪權的方法等等
[00:17:08.920 --> 00:17:10.920]  去令自己能夠鞏固
[00:17:10.920 --> 00:17:14.720]  以致能夠成為他今天這個王的地位
[00:17:14.720 --> 00:17:16.640]  所以他一直建立那種
[00:17:16.640 --> 00:17:19.400]  令自己平安一些的方法
[00:17:19.400 --> 00:17:21.200]  就是透過一些權力
[00:17:21.200 --> 00:17:25.960]  透過一些清除敵人的方法
[00:17:25.960 --> 00:17:28.200]  而他的敵人是甚麼人呢
[00:17:28.200 --> 00:17:31.880]  這個希律王在他眼裏面有甚麼敵人呢
[00:17:31.880 --> 00:17:34.320]  你試試幻想一下你今晚回到家裏
[00:17:34.320 --> 00:17:36.680]  或者你想想你從小出生的時候
[00:17:36.680 --> 00:17:38.320]  你在家裏長大
[00:17:38.320 --> 00:17:41.600]  如果你想一下你在家裏長大的時候發現
[00:17:41.600 --> 00:17:43.320]  你爸爸想殺你
[00:17:43.320 --> 00:17:44.920]  你媽媽想殺你
[00:17:44.920 --> 00:17:46.920]  你哥哥想殺你
[00:17:46.920 --> 00:17:48.640]  你的老婆想殺你
[00:17:48.640 --> 00:17:50.520]  你的子女都想殺你
[00:17:50.520 --> 00:17:53.600]  如果你在幻想一個這樣的空間的時候
[00:17:53.600 --> 00:17:55.520]  你想一下你回到這間屋
[00:17:55.520 --> 00:17:57.240]  你能不能睡得著
[00:17:57.240 --> 00:18:00.520]  你每一晚都提心吊膽
[00:18:00.520 --> 00:18:02.280]  原來希律王都是這樣
[00:18:02.280 --> 00:18:05.720]  希律王就是因為他自己得權不義
