
[00:00:00.000 --> 00:00:02.000]  靚姐妹,大家好
[00:03:07.000 --> 00:03:09.000]  有一位皇帝這樣說
[00:03:09.000 --> 00:03:24.000]  (國語)
[00:03:24.000 --> 00:03:28.000]  做皇帝就像金魚缸裡的魚一樣
[00:03:28.000 --> 00:03:30.000]  完全失去了自由
[00:03:30.000 --> 00:03:34.000]  唐代劉商的詩裡又有一句話
[00:03:34.000 --> 00:03:41.000]  (國語)
[00:03:41.000 --> 00:03:48.000]  清代的蒲松齡在《聊齋志異》裡也有一句
[00:03:48.000 --> 00:03:57.000]  (國語)
[00:03:57.000 --> 00:04:04.000]  似乎都是談及達官貴人沒有自由的感慨
[00:04:04.000 --> 00:04:10.000]  很多外國人都談及到沒有自由真的很慘
[00:04:10.000 --> 00:04:14.000]  所以有一位十八世紀的時候的美國人曾經說
[00:04:14.000 --> 00:04:17.000]  不自由,無寧死
[00:04:17.000 --> 00:04:19.000]  他的原文是說
[00:04:19.000 --> 00:04:22.000]  (國語)
[00:04:22.000 --> 00:04:25.000]  給我自由吧,不然就殺了我吧
[00:04:25.000 --> 00:04:30.000]  法國大革命也是發生在十八世紀
[00:04:30.000 --> 00:04:34.000]  當時革命的口號就是
[00:04:34.000 --> 00:04:37.000]  (國語)
[00:04:37.000 --> 00:04:42.000]  在十九世紀,有一位匈牙利的愛國詩人
[00:04:42.000 --> 00:04:45.000]  培多菲·山台爾寫說
[00:04:45.000 --> 00:04:54.000]  (國語)
[00:04:54.000 --> 00:05:03.000]  法國在1876年贈送了自由女神像給美國
[00:05:03.000 --> 00:05:08.000]  作為慶祝美國獨立一百週年的禮物
[00:05:08.000 --> 00:05:12.000]  西方人都是崇尚自由的民族
[00:05:12.000 --> 00:05:16.000]  但是當自由不是建基於真理之上
[00:05:16.000 --> 00:05:19.000]  而只是人人都可以率性而行
[00:05:19.000 --> 00:05:24.000]  不受限制和驅逐地去做自己想做的事
[00:05:24.000 --> 00:05:26.000]  是不是好呢?
[00:05:26.000 --> 00:05:31.000]  有人說自由和自私是很接近的
[00:05:31.000 --> 00:05:34.000]  我們都看到一些西方國家
[00:05:34.000 --> 00:05:37.000]  在過去的一年當中
[00:05:37.000 --> 00:05:42.000]  當政府為了抗疫而要求人民戴口罩出街的時候
[00:05:42.000 --> 00:05:45.000]  也都被很多民眾抗議
[00:05:45.000 --> 00:05:50.000]  有些就要私人管制
[00:05:50.000 --> 00:05:55.000]  過了幾點鐘就不准出街
[00:05:55.000 --> 00:05:58.000]  或者店鋪要關門
[00:05:58.000 --> 00:06:01.000]  又是遭受到民眾的抗議
[00:06:01.000 --> 00:06:07.000]  由於自己的自由而不理會別人的生死
[00:06:07.000 --> 00:06:16.000]  故此大部份西方國家抗疫的效果都是差強人意
[00:06:16.000 --> 00:06:19.000]  這些就是自由和自私的分別
[00:06:19.000 --> 00:06:21.000]  擁有自由女神像的美國
[00:06:21.000 --> 00:06:23.000]  真是美國優先
[00:06:23.000 --> 00:06:29.000]  成為世界感染人數最高和死亡人數最高的國家
[00:06:29.000 --> 00:06:32.000]  至少到目前為止都是這樣
[00:06:32.000 --> 00:06:39.000]  今天的經文我們看到主耶穌也說自由
[00:06:39.000 --> 00:06:41.000]  當主耶穌說自由的時候
[00:06:41.000 --> 00:06:44.000]  祂不是說政治上的自由
[00:06:44.000 --> 00:06:48.000]  也不是說個人任意而行的自由
[00:06:48.000 --> 00:06:50.000]  祂是說宗教上的自由
[00:06:50.000 --> 00:06:53.000]  說不受罪惡捆綁的自由
[00:06:53.000 --> 00:06:58.000]  說我們可以用自由意志去信服上帝的自由
[00:06:58.000 --> 00:07:00.000]  我們一起思考今天的經文
[00:07:00.000 --> 00:07:05.000]  看看主耶穌怎樣說真理和自由的關係
[00:07:05.000 --> 00:07:11.000]  《楊康第八章》二十一至三十節
[00:07:11.000 --> 00:07:13.000]  我們先看這段經文
[00:07:13.000 --> 00:07:17.000]  這段經文是耶穌和一班猶太人的對話
[00:07:17.000 --> 00:07:20.000]  這段經文不是特別容易明白
[00:07:20.000 --> 00:07:26.000]  因為我們對猶太人的文化背景都沒有足夠的認識
[00:07:26.000 --> 00:07:30.000]  現在我們逐節來看
[00:07:30.000 --> 00:07:33.000]  二十一節是耶穌說的
[00:07:33.000 --> 00:07:40.000]  「我去了,你們會找我,而你們會死在自己的罪中
[00:07:40.000 --> 00:07:45.000]  我所去的地方,你們不能去」
[00:07:45.000 --> 00:07:47.000]  耶穌說「我去了」
[00:07:47.000 --> 00:07:49.000]  就沒有說明祂去那裡
[00:07:49.000 --> 00:07:52.000]  只是說即使猶太人要找祂
[00:07:52.000 --> 00:07:54.000]  都找不到
[00:07:54.000 --> 00:08:00.000]  我們當然知道主耶穌是說祂要去天父那裡
[00:08:00.000 --> 00:08:04.000]  而還未信的猶太人是不能去天家的
[00:08:04.000 --> 00:08:09.000]  因此他們只會死在自己的罪中
[00:08:09.000 --> 00:08:13.000]  去不到天堂就找不到耶穌
[00:08:13.000 --> 00:08:19.000]  在《約翰福音》前面已經提過幾次
[00:08:19.000 --> 00:08:23.000]  只有信耶穌的人才會得到永生
[00:08:23.000 --> 00:08:25.000]  才有可能去到天家
[00:08:25.000 --> 00:08:28.000]  因此未信耶穌的猶太人
[00:08:28.000 --> 00:08:31.000]  是不能去到耶穌要去的地方
[00:08:31.000 --> 00:08:34.000]  卻會死在自己的罪中
[00:08:34.000 --> 00:08:38.000]  不過那些聽耶穌講話的猶太人
[00:08:38.000 --> 00:08:43.000]  只是在想為什麼耶穌去的地方他們不能去呢?
[00:08:43.000 --> 00:08:45.000]  二十一節猶太人說
[00:08:45.000 --> 00:08:49.000]  「我所去的地方,你們不能去」
[00:08:49.000 --> 00:08:51.000]  難道他要自殺嗎?
[00:08:51.000 --> 00:08:55.000]  猶太人估計耶穌要自殺
[00:08:55.000 --> 00:08:59.000]  因為在猶太人的教導當中
[00:08:59.000 --> 00:09:04.000]  自殺的人會落到陰間的最深處
[00:09:04.000 --> 00:09:08.000]  除了自殺的人,沒有人能夠去
[00:09:08.000 --> 00:09:13.000]  二十三節,耶穌指出祂是從天上來的
[00:09:13.000 --> 00:09:15.000]  不屬於這個世界
[00:09:15.000 --> 00:09:18.000]  和猶太人真是有天淵之別
[00:09:18.000 --> 00:09:21.000]  我們可以看到
[00:09:21.000 --> 00:09:23.000]  耶穌提到兩個世界
[00:09:23.000 --> 00:09:25.000]  一個是上面的世界
[00:09:25.000 --> 00:09:27.000]  日光之上的世界
[00:09:27.000 --> 00:09:29.000]  有上帝的世界
[00:09:29.000 --> 00:09:32.000]  而另一個就是日光之下的世界
[00:09:32.000 --> 00:09:36.000]  是我們現在看得見的物質世界
[00:09:36.000 --> 00:09:40.000]  二十四節,耶穌見他們沒有聽清楚祂說什麼
[00:09:40.000 --> 00:09:42.000]  有一句很重要的話
[00:09:42.000 --> 00:09:44.000]  「你們會死在自己的罪中」
[00:09:44.000 --> 00:09:47.000]  所以祂在二十四節提了兩次
[00:09:47.000 --> 00:09:51.000]  有關他們會死在自己的罪中
[00:09:51.000 --> 00:09:54.000]  如果他們怕死
[00:09:54.000 --> 00:09:56.000]  那他們就有得救了
[00:09:56.000 --> 00:10:00.000]  因為耶穌都告訴他們得救的方法
[00:10:00.000 --> 00:10:02.000]  想不死的解藥
[00:10:02.000 --> 00:10:06.000]  就是要信耶穌就是那位
[00:10:06.000 --> 00:10:08.000]  那那位是誰呢?
[00:10:08.000 --> 00:10:11.000]  在希臘文原文裡
[00:10:11.000 --> 00:10:14.000]  其實是沒有那位這個字的
[00:10:14.000 --> 00:10:18.000]  是翻譯聖經的人加上去的
[00:10:18.000 --> 00:10:22.000]  原文的直譯就應該是
[00:10:22.000 --> 00:10:28.000]  「你們若不信我是,就會死在自己的罪中」
[00:10:28.000 --> 00:10:32.000]  「我是」其實就是上帝的名字
[00:10:32.000 --> 00:10:37.000]  在舊約的《出埃及記》三章十四節
[00:10:37.000 --> 00:10:40.000]  上帝曾經向摩西宣告他的名字
[00:10:40.000 --> 00:10:43.000]  「我是」自有永有
[00:10:43.000 --> 00:10:45.000]  不過我們要記得
[00:10:45.000 --> 00:10:47.000]  這只是和合本的翻譯
[00:10:47.000 --> 00:10:50.000]  如果我們參考英文聖經
[00:10:50.000 --> 00:10:51.000]  英文聖經的翻譯是
[00:10:51.000 --> 00:10:54.000]  「I am who I am」
[00:10:54.000 --> 00:10:58.000]  中文可以做「我就是那位我是」
[00:10:58.000 --> 00:11:03.000]  英文的翻譯是準確地翻譯了希伯來文
[00:11:03.000 --> 00:11:08.000]  而和合本的翻譯是有些異譯
[00:11:08.000 --> 00:11:13.000]  當耶穌說「你們若不信我是」
[00:11:13.000 --> 00:11:16.000]  這句話其實都是與大相關的
[00:11:16.000 --> 00:11:20.000]  一方面他們當然應該信上帝
[00:11:20.000 --> 00:11:23.000]  另一方面也應該信耶穌
[00:11:23.000 --> 00:11:28.000]  也是那位「我是」那位的上帝
[00:11:28.000 --> 00:11:33.000]  二十五節猶太人還是聽不明白
[00:11:33.000 --> 00:11:35.000]  或者他們不敢相信
[00:11:35.000 --> 00:11:38.000]  有人夠膽說自己是上帝
[00:11:38.000 --> 00:11:42.000]  所以再問他「你到底是誰?」
[00:11:42.000 --> 00:11:46.000]  二十六至二十九節有關耶穌的身份
[00:11:46.000 --> 00:11:49.000]  他早已經告訴他們了
[00:11:49.000 --> 00:11:51.000]  只不過他們不信
[00:11:51.000 --> 00:11:55.000]  但等到耶穌被釘十字架之後
[00:11:55.000 --> 00:11:58.000]  他們就會有足夠的證據
[00:11:58.000 --> 00:12:02.000]  可以相信耶穌就是上帝
[00:12:02.000 --> 00:12:06.000]  我們現在會看耶穌復活之後
[00:12:06.000 --> 00:12:10.000]  能夠相信耶穌是上帝並不是迷信
[00:12:10.000 --> 00:12:14.000]  因為我們是有足夠證據的
[00:12:14.000 --> 00:12:16.000]  是信得很科學的
[00:12:16.000 --> 00:12:20.000]  但世界上有很多迷信沒有上帝的人
[00:12:20.000 --> 00:12:23.000]  他們不信耶穌是上帝
[00:12:23.000 --> 00:12:25.000]  但三十節告訴我們
[00:12:25.000 --> 00:12:29.000]  原來耶穌的時代也有人信了祂
[00:12:29.000 --> 00:12:35.000]  我相信大多數人開始信耶穌會比較膚淺
[00:12:35.000 --> 00:12:40.000]  所以耶穌接著教導信祂的猶太人
[00:12:40.000 --> 00:12:43.000]  以後要怎樣生活
[00:12:43.000 --> 00:12:46.000]  三十一至三十二節
[00:12:46.000 --> 00:12:51.000]  耶穌要求門徒要繼續遵守他的道
[00:12:51.000 --> 00:12:52.000]  換句話說
[00:12:52.000 --> 00:12:57.000]  我們信耶穌的人要有所改變
[00:12:57.000 --> 00:12:59.000]  持續不斷改變
[00:12:59.000 --> 00:13:04.000]  我們行事為人不能再跟世界的模式
[00:13:04.000 --> 00:13:07.000]  不能再受世人的影響
[00:13:07.000 --> 00:13:12.000]  而是要按耶穌的教導來做人
[00:13:12.000 --> 00:13:15.000]  當我們願意進行耶穌的教導之後
[00:13:15.000 --> 00:13:17.000]  有什麼好處呢?
[00:13:17.000 --> 00:13:20.000]  耶穌在三十二節這樣說
[00:13:20.000 --> 00:13:23.000]  「你們將認識真理
[00:13:23.000 --> 00:13:27.000]  真理會使你們自由」
[00:13:27.000 --> 00:13:30.000]  聖經所說的認識
[00:13:30.000 --> 00:13:33.000]  大部分都是在關係上的認識
[00:13:33.000 --> 00:13:37.000]  而不是在知識上的認識這麼簡單
[00:13:37.000 --> 00:13:40.000]  用一個例子來說說
[00:13:40.000 --> 00:13:44.000]  我相信大部分人都知道
[00:13:44.000 --> 00:13:48.000]  中國現在的國家主席是習近平先生
[00:13:48.000 --> 00:13:51.000]  這種是知識上的認識
[00:13:51.000 --> 00:13:53.000]  不過我跟他沒有關係
[00:13:53.000 --> 00:13:55.000]  我不可以打電話找他
[00:13:55.000 --> 00:13:57.000]  「習主席你好嗎?」
[00:13:57.000 --> 00:14:06.000]  我們是否可以跟真理建立關係呢?
[00:14:06.000 --> 00:14:10.000]  如果我們認識耶穌就是真理
[00:14:10.000 --> 00:14:14.000]  我們就可以跟耶穌建立關係
[00:14:14.000 --> 00:14:17.000]  讓耶穌成為我們的生命師傅
[00:14:17.000 --> 00:14:20.000]  我們也會成為他的真實門徒
[00:14:20.000 --> 00:14:24.000]  這就是我們教會的目標
[00:14:24.000 --> 00:14:30.000]  我們要終身成為耶穌門徒的群體
[00:14:30.000 --> 00:14:34.000]  以恩典和真理活在世上
[00:14:34.000 --> 00:14:37.000]  耶穌所說的真理是什麼意思呢?
[00:14:37.000 --> 00:14:39.000]  三十二節說
[00:14:39.000 --> 00:14:42.000]  「真理會使你們自由」
[00:14:42.000 --> 00:14:44.000]  而三十六節說
[00:14:44.000 --> 00:14:48.000]  「上帝的兒子約使你們自由」
[00:14:48.000 --> 00:14:51.000]  「你們就真自由了」
[00:14:51.000 --> 00:14:53.000]  因此我們可以說
[00:14:53.000 --> 00:14:57.000]  耶穌所說的真理其實就是等於他自己
[00:14:57.000 --> 00:15:00.000]  因為耶穌就是上帝的兒子
[00:15:00.000 --> 00:15:02.000]  他就是真理
[00:15:02.000 --> 00:15:05.000]  信了耶穌就得自由
[00:15:05.000 --> 00:15:08.000]  是一種怎樣的自由呢?
[00:15:08.000 --> 00:15:13.000]  如果我們說我們會得自由
[00:15:13.000 --> 00:15:15.000]  其實有一個涵義
[00:15:15.000 --> 00:15:18.000]  在未信耶穌之前是不自由的
[00:15:18.000 --> 00:15:22.000]  所以信耶穌就可以得自由
[00:15:22.000 --> 00:15:24.000]  從三十三到三十六節裏
[00:15:24.000 --> 00:15:27.000]  在耶穌和猶太人對話裏
[00:15:27.000 --> 00:15:32.000]  我們可以看到猶太人也有同樣的理解
[00:15:32.000 --> 00:15:35.000]  他們是沒有自由的
[00:15:35.000 --> 00:15:37.000]  而耶穌所說的自由
[00:15:37.000 --> 00:15:43.000]  就是從罪的奴役中得釋放
[00:15:43.000 --> 00:15:46.000]  可能我們也有很多人和猶太人一樣
[00:15:46.000 --> 00:15:49.000]  覺得我們從來沒有作過誰的奴隸
[00:15:49.000 --> 00:15:52.000]  你怎說會使你們自由呢?
[00:15:52.000 --> 00:15:59.000]  其實我們可能不會想做奴隸
[00:15:59.000 --> 00:16:03.000]  如果耶穌說會使我們得自由
[00:16:03.000 --> 00:16:05.000]  可能我們會想到
[00:16:05.000 --> 00:16:07.000]  我們又不是坐牢
[00:16:07.000 --> 00:16:09.000]  為何你說我們會得自由呢?
[00:16:09.000 --> 00:16:14.000]  但為何猶太人一聽到會使你們得自由
[00:16:14.000 --> 00:16:17.000]  就想到有關奴隸的事呢?
[00:16:17.000 --> 00:16:21.000]  這就和當時的文化很有關係
[00:16:21.000 --> 00:16:23.000]  因為在二千年前
[00:16:23.000 --> 00:16:28.000]  羅馬的社會是有奴隸制度
[00:16:28.000 --> 00:16:33.000]  那些奴隸被人賣了
[00:16:33.000 --> 00:16:38.000]  奴隸主人給一筆錢賣了奴隸
[00:16:38.000 --> 00:16:42.000]  那奴隸是否一生一世都要做奴隸呢?
[00:16:42.000 --> 00:16:44.000]  那又未必
[00:16:44.000 --> 00:16:48.000]  萬一奴隸突然有一筆錢
[00:16:48.000 --> 00:16:50.000]  或者他還有親人
[00:16:50.000 --> 00:16:53.000]  未賣給人做奴隸之前的親人
[00:16:53.000 --> 00:16:55.000]  突然找到一筆錢
[00:16:55.000 --> 00:16:59.000]  他可以把奴隸買熟出來
[00:16:59.000 --> 00:17:02.000]  就會變成自由人
[00:17:02.000 --> 00:17:05.000]  在羅馬的社會有不同階層
[00:17:05.000 --> 00:17:06.000]  有些是奴隸階層
[00:17:06.000 --> 00:17:07.000]  有些是做官的
[00:17:07.000 --> 00:17:10.000]  也有些是自由人
[00:17:10.000 --> 00:17:12.000]  所以當猶太人聽到
[00:17:12.000 --> 00:17:14.000]  使我們得自由
[00:17:14.000 --> 00:17:15.000]  怎麼搞的?
[00:17:15.000 --> 00:17:16.000]  我們沒有做過奴隸
[00:17:16.000 --> 00:17:18.000]  為什麼要使我們得自由呢?
[00:17:18.000 --> 00:17:21.000]  這就是當時的文化背景
[00:17:21.000 --> 00:17:24.000]  在三十四至三十五節
[00:17:24.000 --> 00:17:26.000]  耶穌繼續解釋
[00:17:26.000 --> 00:17:31.000]  祂說我們原來都是罪的奴隸
[00:17:31.000 --> 00:17:34.000]  不是人的奴隸
[00:17:34.000 --> 00:17:38.000]  人很難出來聚的權勢
[00:17:38.000 --> 00:17:42.000]  罪是用什麼勢力控制我們呢?
[00:17:42.000 --> 00:17:48.000]  其實罪是用了很多不同的權勢控制我們
[00:17:48.000 --> 00:17:52.000]  最簡單的就是用私慾控制我們
[00:17:52.000 --> 00:17:56.000]  在約翰一書二章十六節
[00:17:56.000 --> 00:17:58.000]  約翰說
[00:17:58.000 --> 00:18:01.000]  因為凡世界上的東西
[00:18:01.000 --> 00:18:03.000]  好比肉體的情慾
[00:18:03.000 --> 00:18:05.000]  眼目的情慾
[00:18:05.000 --> 00:18:07.000]  和今生的驕傲
[00:18:07.000 --> 00:18:10.000]  都不是從父來的
[00:18:10.000 --> 00:18:13.000]  而是從世界來的
[00:18:13.000 --> 00:18:16.000]  如果我們記得夏娃犯罪的時候
[00:18:16.000 --> 00:18:18.000]  創世紀三章六節說
[00:18:18.000 --> 00:18:21.000]  女人看見那果樹好作食物
[00:18:21.000 --> 00:18:23.000]  又越人的眼目
[00:18:23.000 --> 00:18:25.000]  那樹令人喜愛
[00:18:25.000 --> 00:18:27.000]  能使人有智慧
[00:18:27.000 --> 00:18:30.000]  她就摘下果子吃了
[00:18:30.000 --> 00:18:33.000]  這個就是仕途約翰所說的
[00:18:33.000 --> 00:18:34.000]  肉體的情慾
[00:18:34.000 --> 00:18:36.000]  眼目的情慾
[00:18:36.000 --> 00:18:38.000]  和今生的驕傲
[00:18:38.000 --> 00:18:43.000]  當亞當和夏娃犯罪以後
[00:18:43.000 --> 00:18:44.000]  上帝審判了他們
[00:18:44.000 --> 00:18:45.000]  定罪之後
[00:18:45.000 --> 00:18:49.000]  上帝就把他們趕出了伊甸園
[00:18:49.000 --> 00:18:52.000]  伊甸園是什麼地方呢?
[00:18:52.000 --> 00:18:56.000]  伊甸園其實就是象徵上帝的家
[00:18:56.000 --> 00:19:00.000]  所以上帝後來派了基路伯
[00:19:00.000 --> 00:19:02.000]  就是守護聖殿的天使
[00:19:02.000 --> 00:19:05.000]  守住伊甸園的入口
[00:19:05.000 --> 00:19:09.000]  不准亞當和夏娃再回到伊甸園
[00:19:09.000 --> 00:19:12.000]  因此耶穌在三十五節所說
[00:19:12.000 --> 00:19:15.000]  奴隸不能永遠住在家裡
[00:19:15.000 --> 00:19:18.000]  兒子才永遠住在家裡
[00:19:18.000 --> 00:19:21.000]  他的意思是犯了罪的奴隸
[00:19:21.000 --> 00:19:24.000]  不能夠繼續住在上帝的家裡
[00:19:24.000 --> 00:19:26.000]  信了上帝的人
[00:19:26.000 --> 00:19:28.000]  就會成為上帝的兒女
[00:19:28.000 --> 00:19:32.000]  他們就可以自由自在地住在上帝的家裡
[00:19:32.000 --> 00:19:36.000]  當然這和當時的文化有關
[00:19:36.000 --> 00:19:40.000]  如果奴隸患了重病
[00:19:40.000 --> 00:19:43.000]  主人不會花太多錢去醫治他
[00:19:43.000 --> 00:19:46.000]  把他扔掉,趕他走就算了
[00:19:46.000 --> 00:19:52.000]  奴隸其實是無權永遠住在主人的家裡
[00:19:52.000 --> 00:19:57.000]  兒子不同,兒子可以永遠住在家裡
[00:19:57.000 --> 00:19:59.000]  所以三十六節說
[00:19:59.000 --> 00:20:01.000]  上帝的兒子若使你們自由
[00:20:01.000 --> 00:20:04.000]  你們就真正自由了
[00:20:04.000 --> 00:20:06.000]  和耶穌建立關係
[00:20:06.000 --> 00:20:08.000]  我們可以從罪中得釋放
[00:20:08.000 --> 00:20:10.000]  不再做罪的奴隸
[00:20:10.000 --> 00:20:14.000]  並且我們可以自由回到上帝的家
[00:20:14.000 --> 00:20:17.000]  跟隨上帝的話來生活
[00:20:17.000 --> 00:20:21.000]  我們就有不犯罪的自由
[00:20:21.000 --> 00:20:24.000]  我記得從前的教會
[00:20:24.000 --> 00:20:27.000]  有一位剛信主的弟兄
[00:20:27.000 --> 00:20:30.000]  原來他有好賭的習慣
[00:20:30.000 --> 00:20:32.000]  起初我不知道
[00:20:32.000 --> 00:20:35.000]  後來他的太太來找我
[00:20:35.000 --> 00:20:39.000]  告訴我他一晚輸了幾千元
[00:20:39.000 --> 00:20:43.000]  我問他為什麼帶這麼多錢去上班
[00:20:43.000 --> 00:20:47.000]  他說不是,他在賭場用信用卡拿錢
[00:20:47.000 --> 00:20:49.000]  擦爆卡
[00:20:49.000 --> 00:20:53.000]  於是我找那位弟兄輔導他
[00:20:53.000 --> 00:20:56.000]  他說:牧師,我也想戒賭
[00:20:56.000 --> 00:20:58.000]  我也想戒賭
[00:20:58.000 --> 00:21:00.000]  但是下班之後,一放工之後
[00:21:00.000 --> 00:21:05.000]  雙腳不知為什麼不由自主地走了去賭場
[00:21:05.000 --> 00:21:09.000]  他正正就是受了罪的捆綁
[00:21:09.000 --> 00:21:17.000]  後來我要求他每天早上來和我一起查經祈禱
[00:21:17.000 --> 00:21:20.000]  幫助他遵守主的道
[00:21:20.000 --> 00:21:25.000]  後來最終他戒掉了賭人
[00:21:25.000 --> 00:21:30.000]  我另外也聽過一位輔導員說的一件真人真事
[00:21:30.000 --> 00:21:32.000]  說到一位香港人
[00:21:32.000 --> 00:21:36.000]  他上大陸開廠做生意
[00:21:36.000 --> 00:21:39.000]  當時中國開放了不久
[00:21:39.000 --> 00:21:42.000]  他做得相當成功
[00:21:42.000 --> 00:21:44.000]  但過了一段日子以後
[00:21:44.000 --> 00:21:48.000]  他就染上了嫖娼的習慣
[00:21:48.000 --> 00:21:50.000]  他不單自己去做
[00:21:50.000 --> 00:21:54.000]  還帶同工廠的高級員工一起去
[00:21:54.000 --> 00:21:57.000]  結果他太太知道之後
[00:21:57.000 --> 00:22:00.000]  就逼他去見輔導員
[00:22:00.000 --> 00:22:02.000]  他對輔導員說
[00:22:02.000 --> 00:22:05.000]  我怎樣可以保證自己以後不犯罪
[00:22:05.000 --> 00:22:07.000]  輔導員對他說
[00:22:07.000 --> 00:22:10.000]  你是不需要保證自己以後都不犯罪
[00:22:10.000 --> 00:22:14.000]  你只需要每天向上帝納至一次
[00:22:14.000 --> 00:22:17.000]  我今天要進行主的道做人
[00:22:17.000 --> 00:22:20.000]  求主幫助
[00:22:20.000 --> 00:22:25.000]  結果這位弟兄從此脫離了罪的控制
[00:22:25.000 --> 00:22:27.000]  有時當我在輔導員演講時
[00:22:27.000 --> 00:22:32.000]  他還很樂意陪我去做見證
[00:22:32.000 --> 00:22:35.000]  弟兄姊妹,今天是壽難節
[00:22:35.000 --> 00:22:39.000]  紀念主耶穌為人類所犯的罪而付出代價
[00:22:39.000 --> 00:22:41.000]  死在十字架上
[00:22:41.000 --> 00:22:46.000]  祂的死滿足了上帝對公義的要求
[00:22:46.000 --> 00:22:52.000]  祂的死也彰顯出上帝愛世人的實際行動
[00:22:52.000 --> 00:22:58.000]  主耶穌的死還要為信祂的人帶來自由
[00:22:58.000 --> 00:23:00.000]  不是為所欲為的自由
[00:23:00.000 --> 00:23:02.000]  不是政治上的自由
[00:23:02.000 --> 00:23:04.000]  不是不戴口罩的自由
[00:23:04.000 --> 00:23:08.000]  而是脫離罪的控制的自由
