
[00:00:00.000 --> 00:00:05.000]  今天我是透過四篇四十六篇後半段來分享
[00:01:41.000 --> 00:01:43.000]  在一個上帝指揮戰爭過程當中
[00:01:43.000 --> 00:01:46.000]  幫助我們來明白一件事
[00:01:46.000 --> 00:01:47.000]  我們就在戰爭當中
[00:01:47.000 --> 00:01:51.000]  我們仍然可以經歷神所要我們的安息
[00:01:51.000 --> 00:01:54.000]  可以在神當中不一樣
[00:01:54.000 --> 00:01:56.000]  這是基督生命的一個展現
[00:01:56.000 --> 00:01:59.000]  所以我想我們就來思想
[00:01:59.000 --> 00:02:04.000]  這段經文裡面其實幫助我們去來想這件事
[00:02:04.000 --> 00:02:06.000]  所以我們先來想想
[00:02:06.000 --> 00:02:08.000]  到底聖經說的安息是什麼
[00:02:08.000 --> 00:02:12.000]  聖經說的安息在字句裡面的定義裡面
[00:02:12.000 --> 00:02:14.000]  有幾個可以運用的
[00:02:14.000 --> 00:02:18.000]  第一個它提到安息是放鬆放下
[00:02:18.000 --> 00:02:23.000]  跟隔壁說放鬆放下
[00:02:23.000 --> 00:02:28.000]  你看隔壁的神情就知道他有沒有放鬆
[00:02:28.000 --> 00:02:29.000]  有沒有放下來
[00:02:29.000 --> 00:02:32.000]  其實什麼是放鬆我們想一想
[00:02:32.000 --> 00:02:36.000]  我就記得我學生時代我讀過一本書
[00:02:36.000 --> 00:02:37.000]  那本書很有意思
[00:02:37.000 --> 00:02:42.000]  那本書就有一段裡面在講到說
[00:02:42.000 --> 00:02:45.000]  你怎麼樣睡覺放鬆
[00:02:45.000 --> 00:02:47.000]  我讀那本書我就說
[00:02:47.000 --> 00:02:49.000]  那一章解的時候我就覺得
[00:02:49.000 --> 00:02:52.000]  睡覺 難道睡覺很緊張嗎
[00:02:52.000 --> 00:02:54.000]  我不知道你睡覺是不是很緊張
[00:02:54.000 --> 00:02:57.000]  因為我發現睡覺有人會扭曲
[00:02:57.000 --> 00:03:00.000]  有人睡本來是睡個正的
[00:03:00.000 --> 00:03:03.000]  後來睡360度
[00:03:03.000 --> 00:03:06.000]  有人睡覺的姿勢本來是姿慈的
[00:03:06.000 --> 00:03:09.000]  後來早上起床是像嬰兒的形狀
[00:03:09.000 --> 00:03:11.000]  全聚在一起
[00:03:11.000 --> 00:03:13.000]  有人反正各種神情都有
[00:03:13.000 --> 00:03:15.000]  有人睡覺像大字型
[00:03:15.000 --> 00:03:17.000]  反正會變來變去
[00:03:17.000 --> 00:03:18.000]  那我就嘗試試猜
[00:03:18.000 --> 00:03:22.000]  我說睡覺難道這麼不放鬆嗎
[00:03:22.000 --> 00:03:24.000]  不是就昏睡了嗎 就睡著了嗎
[00:03:24.000 --> 00:03:29.000]  但是其實原來在生理學家裡面就發現
[00:03:29.000 --> 00:03:35.000]  其實睡覺沒有你想像的那麼沒有事情
[00:03:35.000 --> 00:03:37.000]  其實腦波也在動
[00:03:37.000 --> 00:03:39.000]  甚至聽說眼球也在動
[00:03:39.000 --> 00:03:43.000]  而且高速旋轉 是高速旋轉
[00:03:43.000 --> 00:03:45.000]  還有就是其實生理的很多機能
[00:03:45.000 --> 00:03:47.000]  其實它有在平反當中
[00:03:47.000 --> 00:03:49.000]  但是真正有到安息嗎
[00:03:49.000 --> 00:03:52.000]  其實我就想說試試看
[00:03:52.000 --> 00:03:54.000]  所以那時候他就告訴一個方法
[00:03:54.000 --> 00:03:56.000]  那個方法現在也告訴大家
[00:03:56.000 --> 00:03:58.000]  我就覺得蠻有意思的
[00:03:58.000 --> 00:04:01.000]  它很簡單 它就說你平躺的時候
[00:04:01.000 --> 00:04:07.000]  你就告訴你自己的右手的大拇指
[00:04:07.000 --> 00:04:09.000]  叫它放鬆
[00:04:09.000 --> 00:04:12.000]  我說什麼東西啊
[00:04:12.000 --> 00:04:17.000]  他就說你就告訴你的食指放鬆
[00:04:17.000 --> 00:04:20.000]  叫你的中指放鬆
[00:04:20.000 --> 00:04:22.000]  我說天啊 右手弄完不是用左手嗎
[00:04:22.000 --> 00:04:24.000]  對 就開始用左手
[00:04:24.000 --> 00:04:26.000]  這樣弄完再弄哪裡
[00:04:26.000 --> 00:04:28.000]  用右腳再左腳
[00:04:28.000 --> 00:04:30.000]  就是告訴你每一個
[00:04:30.000 --> 00:04:32.000]  甚至你所知道
[00:04:32.000 --> 00:04:34.000]  我說這樣做法怪怪
[00:04:34.000 --> 00:04:37.000]  我說難道我睡覺沒有那麼放鬆嗎
[00:04:37.000 --> 00:04:39.000]  我就實證精神
[00:04:39.000 --> 00:04:42.000]  那天晚上睡覺的時候就開始
[00:04:42.000 --> 00:04:46.000]  就命令大拇指放鬆
[00:04:46.000 --> 00:04:48.000]  有感覺
[00:04:48.000 --> 00:04:49.000]  我說有感覺
[00:04:49.000 --> 00:04:51.000]  放鬆 真的有放鬆
[00:04:51.000 --> 00:04:55.000]  我說原來以前是那麼緊張
[00:04:55.000 --> 00:04:57.000]  所以我意思說其實後來
[00:04:57.000 --> 00:05:01.000]  最近天下雜誌有在報導一個
[00:05:01.000 --> 00:05:04.000]  就是一個日本人
[00:05:04.000 --> 00:05:07.000]  學者都是什麼都要研究
[00:05:07.000 --> 00:05:09.000]  睡覺也好好研究
[00:05:09.000 --> 00:05:10.000]  所以他研究睡覺
[00:05:10.000 --> 00:05:13.000]  怎麼樣讓你的睡覺可以幫助你
[00:05:13.000 --> 00:05:15.000]  然後好好的睡覺
[00:05:15.000 --> 00:05:17.000]  後來發現真的有很多的現象
[00:05:17.000 --> 00:05:19.000]  是類似的
[00:05:19.000 --> 00:05:20.000]  就是叫你要放鬆
[00:05:20.000 --> 00:05:22.000]  比如說他們就說
[00:05:22.000 --> 00:05:24.000]  我們以前開燈睡覺
[00:05:24.000 --> 00:05:26.000]  他們就說也OK
[00:05:26.000 --> 00:05:28.000]  現在發現開燈睡覺不行
[00:05:28.000 --> 00:05:33.000]  他說你基本上光如果有一個強度以上
[00:05:33.000 --> 00:05:37.000]  會損害燃燭你的睡眠
[00:05:37.000 --> 00:05:39.000]  我說這個有事情
[00:05:39.000 --> 00:05:44.000]  以前開燈睡覺夠二十幾年三十幾年
[00:05:44.000 --> 00:05:47.000]  怎麼會減少十年呢
[00:05:47.000 --> 00:05:49.000]  好 睡覺如果是開燈
[00:05:49.000 --> 00:05:51.000]  他說這個會影響
[00:05:51.000 --> 00:05:54.000]  然後還有他說你要讓你腸胃舒服
[00:05:54.000 --> 00:05:55.000]  有的人就說
[00:05:55.000 --> 00:05:59.000]  專家就說你可以喝一杯牛奶
[00:05:59.000 --> 00:06:00.000]  如果你不會脹氣的話
[00:06:00.000 --> 00:06:02.000]  你可以讓你腸胃舒緩
[00:06:02.000 --> 00:06:04.000]  就可以比較入眠
[00:06:04.000 --> 00:06:07.000]  然後告訴你說泡什麼熱水澡
[00:06:07.000 --> 00:06:09.000]  泡熱水澡全身會放鬆
[00:06:09.000 --> 00:06:11.000]  就容易睡覺
[00:06:11.000 --> 00:06:13.000]  就是有講了很多的一個
[00:06:13.000 --> 00:06:14.000]  我覺得他裡頭講的
[00:06:14.000 --> 00:06:17.000]  我就覺得有感觸的地方就是
[00:06:17.000 --> 00:06:19.000]  他說他沒有說上帝
[00:06:19.000 --> 00:06:22.000]  但是他說整個生理的現象裡面
[00:06:22.000 --> 00:06:25.000]  大概人就是在晚上十點
[00:06:25.000 --> 00:06:31.000]  到隔凌晨大概應該是四點
[00:06:31.000 --> 00:06:36.000]  但是身體會分泌生長激素
[00:06:36.000 --> 00:06:38.000]  那他是誰年紀越大
[00:06:38.000 --> 00:06:41.000]  那個生長激素分泌越少
[00:06:41.000 --> 00:06:43.000]  比較高峰的時間
[00:06:43.000 --> 00:06:46.000]  大概是二十五歲到三十幾歲左右
[00:06:46.000 --> 00:06:47.000]  慢慢就會減少
[00:06:47.000 --> 00:06:49.000]  但是他說他生長激素分泌出來
[00:06:49.000 --> 00:06:51.000]  其實幫助我們修復
[00:06:51.000 --> 00:06:54.000]  我們身體的各樣的器官
[00:06:54.000 --> 00:06:57.000]  所以我們身體各樣的
[00:06:57.000 --> 00:06:59.000]  就是白天操作的時候
[00:06:59.000 --> 00:07:01.000]  有一些損傷或過老的部分
[00:07:01.000 --> 00:07:04.000]  他在晚上的時候就幫你修復
[00:07:04.000 --> 00:07:05.000]  我說我一看
[00:07:05.000 --> 00:07:09.000]  我說那我超過十二點睡覺
[00:07:09.000 --> 00:07:12.000]  那個生長激素都分泌不出來
[00:07:12.000 --> 00:07:15.000]  我就發現其實人在忙碌的當中
[00:07:15.000 --> 00:07:18.000]  我就看見神上帝已經預備好了
[00:07:18.000 --> 00:07:19.000]  一個在我們身體當中
[00:07:19.000 --> 00:07:21.000]  一個很特別
[00:07:21.000 --> 00:07:23.000]  其實你不用去外面拿
[00:07:23.000 --> 00:07:25.000]  你是在我身體裡面就有了
[00:07:25.000 --> 00:07:27.000]  就是我們神放的一個機制
[00:07:27.000 --> 00:07:30.000]  幫助我們身體有一些修復
[00:07:30.000 --> 00:07:32.000]  有一些處理
[00:07:32.000 --> 00:07:35.000]  其實這些都是幫助我們來回應
[00:07:35.000 --> 00:07:37.000]  其實好像已經放進來
[00:07:37.000 --> 00:07:39.000]  但是我就說我們現在太忙碌了
[00:07:39.000 --> 00:07:43.000]  忙碌到我把上帝給我們的那些
[00:07:43.000 --> 00:07:44.000]  那些很好的工具
[00:07:44.000 --> 00:07:47.000]  或很好的放在我們生命的機制
[00:07:47.000 --> 00:07:49.000]  都沒有用了
[00:07:49.000 --> 00:07:53.000]  我的意思是說原來安息的意思
[00:07:53.000 --> 00:07:55.000]  是你願意在上帝面前
[00:07:55.000 --> 00:07:57.000]  在你所有的事情面前
[00:07:57.000 --> 00:08:01.000]  你是不是願意放下來
[00:08:01.000 --> 00:08:05.000]  不要那麼緊張
[00:08:05.000 --> 00:08:07.000]  不是說你不要那麼努力
[00:08:07.000 --> 00:08:10.000]  是告訴你不要那麼緊張
[00:08:10.000 --> 00:08:12.000]  神有工作在其中
[00:08:12.000 --> 00:08:16.000]  放一點空間讓上帝來做事
[00:08:16.000 --> 00:08:18.000]  整個經文裡面我們看見
[00:08:18.000 --> 00:08:22.000]  整個戰爭時期不是以色列人做的
[00:08:22.000 --> 00:08:25.000]  整個戰爭時期不是外邦民族做的
[00:08:25.000 --> 00:08:28.000]  整個戰爭時期是神做的作為
[00:08:28.000 --> 00:08:32.000]  神是戰爭時期來告訴所有人說
[00:08:32.000 --> 00:08:36.000]  你們要安息 要休息
[00:08:36.000 --> 00:08:39.000]  你們要明白我是你們的病案所
[00:08:39.000 --> 00:08:41.000]  我跟你們同在
[00:08:41.000 --> 00:08:44.000]  其實神一直在幫助我們來回應
[00:08:44.000 --> 00:08:46.000]  所以其實我們應該學習
[00:08:46.000 --> 00:08:47.000]  稍微想一想
[00:08:47.000 --> 00:08:52.000]  在我們生命當中更放鬆一點
[00:08:52.000 --> 00:08:56.000]  並不是每一件事是我們可以掌握的
[00:08:56.000 --> 00:08:59.000]  所以這是很重要的
[00:08:59.000 --> 00:09:01.000]  最近剛好有一個媽媽
[00:09:01.000 --> 00:09:03.000]  我們就在談一些事情
[00:09:03.000 --> 00:09:05.000]  這個媽媽就提到她的孩子
[00:09:05.000 --> 00:09:07.000]  她就跟她說
[00:09:07.000 --> 00:09:11.000]  她的孩子要做什麼都不成
[00:09:11.000 --> 00:09:13.000]  所以那個媽媽是很
[00:09:13.000 --> 00:09:16.000]  其實我認識她有好多年
[00:09:16.000 --> 00:09:18.000]  她是非常認真的媽媽
[00:09:18.000 --> 00:09:21.000]  而且是非常願意
[00:09:21.000 --> 00:09:23.000]  她很願意讓別人占便宜
[00:09:23.000 --> 00:09:25.000]  然後不要占別人的便宜
[00:09:25.000 --> 00:09:27.000]  然後很認真做很多事情
[00:09:27.000 --> 00:09:30.000]  然後也很有才能
[00:09:30.000 --> 00:09:32.000]  在藝術在各方面都很有才能
[00:09:32.000 --> 00:09:34.000]  所以她很多東西一學就會
[00:09:34.000 --> 00:09:37.000]  所以她就跟我分享
[00:09:37.000 --> 00:09:40.000]  給她好幾個路
[00:09:40.000 --> 00:09:43.000]  我一聽那些路都可以通
[00:09:43.000 --> 00:09:46.000]  如果是好好去做都可以通
[00:09:46.000 --> 00:09:49.000]  但是她孩子就不要聽她的
[00:09:49.000 --> 00:09:50.000]  一條路都不走
[00:09:50.000 --> 00:09:52.000]  她就去自己走她自己要走的路
[00:09:52.000 --> 00:09:55.000]  但是每一條路都不通
[00:09:55.000 --> 00:09:57.000]  媽媽就很緊張
[00:09:57.000 --> 00:09:58.000]  就一直要來告訴她說
[00:09:58.000 --> 00:09:59.000]  你要走這條
[00:09:59.000 --> 00:10:03.000]  但是她孩子都不通
[00:10:03.000 --> 00:10:05.000]  所以不是努力就可以了
[00:10:05.000 --> 00:10:06.000]  她根本不想聽你
[00:10:06.000 --> 00:10:08.000]  你在用太好的
[00:10:08.000 --> 00:10:10.000]  你足夠的智慧來處理
[00:10:10.000 --> 00:10:15.000]  然後給了很多很好的路
[00:10:15.000 --> 00:10:17.000]  反正她就是不願意
[00:10:17.000 --> 00:10:19.000]  所以後來我就跟她分享說
[00:10:19.000 --> 00:10:21.000]  那我們換一個方式吧
[00:10:21.000 --> 00:10:22.000]  既然你講不通
[00:10:22.000 --> 00:10:26.000]  那你要不要放下來
[00:10:26.000 --> 00:10:31.000]  但是你在上帝面前請上帝幫忙
[00:10:31.000 --> 00:10:33.000]  雖然兩個都沒有來教會
[00:10:33.000 --> 00:10:36.000]  但是兩個在教會當中都接觸過
[00:10:36.000 --> 00:10:38.000]  就是有一段時間他們都來過
[00:10:38.000 --> 00:10:41.000]  所以她說你要不要去告上帝
[00:10:41.000 --> 00:10:43.000]  讓上帝來幫你
[00:10:43.000 --> 00:10:45.000]  反正你再用了半天也沒有辦法
[00:10:45.000 --> 00:10:47.000]  你再想一排條路他也不走
[00:10:47.000 --> 00:10:50.000]  要不要放鬆
[00:10:50.000 --> 00:10:52.000]  不容易耶
[00:10:52.000 --> 00:10:54.000]  那個媽媽很愛孩子
[00:10:54.000 --> 00:10:58.000]  怎麼可以那麼容易放鬆
[00:10:58.000 --> 00:10:59.000]  自己管就好了
[00:10:59.000 --> 00:11:01.000]  讓上帝管
[00:11:01.000 --> 00:11:03.000]  不知道結果會怎麼樣
[00:11:03.000 --> 00:11:05.000]  自己來管
[00:11:05.000 --> 00:11:07.000]  其實她表達了很多的心態
[00:11:07.000 --> 00:11:10.000]  我們可不可以在上帝面前安息
[00:11:10.000 --> 00:11:11.000]  放下呢
[00:11:11.000 --> 00:11:13.000]  這個字眼裡面有放鬆的意思
[00:11:13.000 --> 00:11:14.000]  也有放下的意思
[00:11:14.000 --> 00:11:17.000]  它同時用在聖經的某一些部分
[00:11:17.000 --> 00:11:18.000]  想要翻譯成放下
[00:11:18.000 --> 00:11:19.000]  什麼叫放下
[00:11:19.000 --> 00:11:21.000]  放下仇恨
[00:11:21.000 --> 00:11:25.000]  它用在放下你的仇苦
[00:11:25.000 --> 00:11:27.000]  放下你的傷痛
[00:11:27.000 --> 00:11:29.000]  同樣的字眼
[00:11:29.000 --> 00:11:31.000]  所以其實在告訴我們一件事
[00:11:31.000 --> 00:11:37.000]  原來安息是懂得讓那一些
[00:11:37.000 --> 00:11:39.000]  假如我們生活已經混亂
[00:11:39.000 --> 00:11:41.000]  讓我們裡頭哀愁
[00:11:41.000 --> 00:11:45.000]  或讓我們裡頭焦躁的那些東西
[00:11:45.000 --> 00:11:51.000]  要不要就放離開我們的生命當中
[00:11:51.000 --> 00:11:53.000]  神說可以
[00:11:53.000 --> 00:11:55.000]  那願不願意呢
[00:11:55.000 --> 00:11:57.000]  這個字眼還有一個意思
[00:11:57.000 --> 00:12:01.000]  一樣就是停止過多的作為
[00:12:01.000 --> 00:12:04.000]  那什麼叫停止過多的作為
[00:12:04.000 --> 00:12:06.000]  其實在我們生命當中
[00:12:06.000 --> 00:12:07.000]  我們有些必要做的
[00:12:07.000 --> 00:12:09.000]  就算你不願意他都要做的
[00:12:09.000 --> 00:12:12.000]  你不能叫你自己不能呼吸
[00:12:12.000 --> 00:12:14.000]  這是必要的作為
[00:12:14.000 --> 00:12:15.000]  就是你呼吸
[00:12:15.000 --> 00:12:16.000]  你的肺部
[00:12:16.000 --> 00:12:18.000]  然後你的血液循環
[00:12:18.000 --> 00:12:20.000]  你這些動作都是需要的
[00:12:20.000 --> 00:12:22.000]  你不能告訴他說不能做
[00:12:22.000 --> 00:12:23.000]  不能做就死了
[00:12:23.000 --> 00:12:25.000]  所以那是必要的作為
[00:12:25.000 --> 00:12:28.000]  但是有時候我們會過多的作為
[00:12:28.000 --> 00:12:29.000]  不用再加了
[00:12:29.000 --> 00:12:31.000]  為什麼我們再加上去呢
[00:12:31.000 --> 00:12:35.000]  因為我們總覺得不夠好
[00:12:35.000 --> 00:12:38.000]  我們覺得這樣比較可以掌控
[00:12:38.000 --> 00:12:41.000]  這樣比較可以按照我的心意完成
[00:12:41.000 --> 00:12:43.000]  所以其實在很多的事情上
[00:12:43.000 --> 00:12:45.000]  我們會有過多的作為
[00:12:45.000 --> 00:12:47.000]  那這些很自然的
[00:12:47.000 --> 00:12:49.000]  因為中國人又是一個勤勞的民族
[00:12:49.000 --> 00:12:53.000]  所以我很多事情都會做很多
[00:12:53.000 --> 00:12:56.000]  但是做很多不代表是上帝要我們做的
[00:12:56.000 --> 00:12:59.000]  所以可能我們要稍微等候一下
[00:12:59.000 --> 00:13:00.000]  稍微想一下
[00:13:00.000 --> 00:13:02.000]  那這是安息的意思
[00:13:02.000 --> 00:13:04.000]  所以神說你們要安息
[00:13:04.000 --> 00:13:06.000]  要休息在祂的面前
[00:13:06.000 --> 00:13:07.000]  那這是很重要的
[00:13:07.000 --> 00:13:10.000]  那哪裡可以得到安息呢
[00:13:10.000 --> 00:13:12.000]  第二個在這裡我們又看見
[00:13:12.000 --> 00:13:14.000]  因為我們看見那個安息
[00:13:14.000 --> 00:13:17.000]  不是從外面徵戰得來的
[00:13:17.000 --> 00:13:20.000]  這個徵戰是上帝所做的徵戰
[00:13:20.000 --> 00:13:22.000]  這上帝是上帝指息到賓
[00:13:22.000 --> 00:13:24.000]  是上帝折弓斷槍
[00:13:24.000 --> 00:13:27.000]  是上帝把戰車焚燒在火中
[00:13:27.000 --> 00:13:29.000]  是上帝使那個地土荒涼
[00:13:29.000 --> 00:13:31.000]  不再為戰爭效力
[00:13:31.000 --> 00:13:32.000]  是上帝來做的
[00:13:32.000 --> 00:13:34.000]  不是誰來做的
[00:13:34.000 --> 00:13:38.000]  所以其實有時候我們會用外面的一些方式
[00:13:38.000 --> 00:13:41.000]  想幫助自己得到安息
[00:13:41.000 --> 00:13:43.000]  如果在身體上我們剛剛有很多人
[00:13:43.000 --> 00:13:46.000]  就發現他們在服侍的過程當中
[00:13:46.000 --> 00:13:48.000]  有人會說服侍很疲倦
[00:13:48.000 --> 00:13:51.000]  那我就在想說服侍很疲倦的原因在哪裡
[00:13:51.000 --> 00:13:53.000]  是你心裡的疲倦
[00:13:53.000 --> 00:13:55.000]  還是你身體的疲倦
[00:13:55.000 --> 00:14:00.000]  是你跟人家衝突所帶來的後退
[00:14:00.000 --> 00:14:03.000]  還是你裡頭有一些罪在你生命當中
[00:14:03.000 --> 00:14:05.000]  擾擾讓你覺得疲倦
[00:14:05.000 --> 00:14:06.000]  其實有很多原因的
[00:14:06.000 --> 00:14:08.000]  但是很多人選擇的方法
[00:14:08.000 --> 00:14:13.000]  那就是停止 放棄 不找原因
[00:14:13.000 --> 00:14:15.000]  我不知道各位兄妹有沒有試過
[00:14:15.000 --> 00:14:16.000]  我以前也試過
[00:14:16.000 --> 00:14:18.000]  就是覺得好累喔
[00:14:18.000 --> 00:14:21.000]  然後就想說睡多一點
[00:14:21.000 --> 00:14:24.000]  可是越睡多一點就發現
[00:14:24.000 --> 00:14:26.000]  怎麼起來更累
[00:14:26.000 --> 00:14:28.000]  那個骨頭夠硬的
[00:14:28.000 --> 00:14:29.000]  腰痠背痛
[00:14:29.000 --> 00:14:31.000]  我說那怎麼會是這樣呢
[00:14:31.000 --> 00:14:34.000]  應該睡那麼久應該怎麼樣
[00:14:34.000 --> 00:14:36.000]  應該很舒服
[00:14:36.000 --> 00:14:38.000]  起來應該是精神飽滿了
[00:14:38.000 --> 00:14:41.000]  結果發現越睡越久越誇張
[00:14:41.000 --> 00:14:42.000]  那我意思說
[00:14:42.000 --> 00:14:46.000]  我們要用什麼來處理我們生命當中的問題呢
[00:14:46.000 --> 00:14:49.000]  或是我們找到是一個內心的問題
[00:14:49.000 --> 00:14:51.000]  我們就用從內心的角度
[00:14:51.000 --> 00:14:53.000]  或是我們是一個外在的問題
[00:14:53.000 --> 00:14:54.000]  我們就從外在的處理
[00:14:54.000 --> 00:14:56.000]  但是哪裡得到安息
[00:14:56.000 --> 00:14:59.000]  其實真正的不是從外面做這些事情來
[00:14:59.000 --> 00:15:00.000]  因為在聖經裡面
[00:15:00.000 --> 00:15:01.000]  神告訴我們一件事
[00:15:01.000 --> 00:15:02.000]  從哪裡來呢
[00:15:02.000 --> 00:15:05.000]  從主給我們來
[00:15:05.000 --> 00:15:08.000]  那這一段經文是說你們要休息
[00:15:08.000 --> 00:15:09.000]  那這個字眼是什麼
[00:15:09.000 --> 00:15:11.000]  是一個起始句
[00:15:11.000 --> 00:15:14.000]  也就是它是一個吩咐的命令的語句
[00:15:14.000 --> 00:15:16.000]  但是這個吩咐命令的語句
[00:15:16.000 --> 00:15:18.000]  若是我們這樣直接聽
[00:15:18.000 --> 00:15:20.000]  我們會覺得神吩咐我要做
[00:15:20.000 --> 00:15:21.000]  怎麼會可以這樣
[00:15:21.000 --> 00:15:23.000]  但是如果我們了解上帝的屬性
[00:15:23.000 --> 00:15:25.000]  你就知道不是
[00:15:25.000 --> 00:15:29.000]  神說我們可以安息
[00:15:29.000 --> 00:15:31.000]  神命令我們安息
[00:15:31.000 --> 00:15:35.000]  那代表他負責讓我們可以安息
[00:15:35.000 --> 00:15:37.000]  他給我們可以安息的能力
[00:15:37.000 --> 00:15:39.000]  給我們可以安息的處境
[00:15:39.000 --> 00:15:42.000]  給我們安息的方法
[00:15:42.000 --> 00:15:45.000]  神會叫我們做一些我們做不到的事情
[00:15:45.000 --> 00:15:47.000]  在這樣的戰爭當中
[00:15:47.000 --> 00:15:50.000]  在這樣的混亂裡面
[00:15:50.000 --> 00:15:53.000]  神卻告訴不只以色列百姓
[00:15:53.000 --> 00:15:55.000]  因為他還有外邦人來回應上帝
[00:15:55.000 --> 00:15:58.000]  來知道你們要進入真實的安息裡面
[00:15:58.000 --> 00:16:01.000]  所以其實是上帝給的
[00:16:01.000 --> 00:16:05.000]  那有一個靈修的
[00:16:05.000 --> 00:16:07.000]  那個屬靈的前輩
[00:16:07.000 --> 00:16:09.000]  叫羅賓森師母
[00:16:09.000 --> 00:16:12.000]  這個羅賓森師母其實她很注意
[00:16:12.000 --> 00:16:15.000]  她內在的生命的一個移動的狀況
[00:16:15.000 --> 00:16:17.000]  所以她就提到一個文章裡面
[00:16:17.000 --> 00:16:20.000]  就提到她描述
[00:16:20.000 --> 00:16:23.000]  她說我發很多的力氣
[00:16:23.000 --> 00:16:25.000]  我發很多的精神
[00:16:25.000 --> 00:16:31.000]  我要在外面尋找喜樂
[00:16:31.000 --> 00:16:33.000]  那我就用各樣的方法
[00:16:33.000 --> 00:16:35.000]  我要找到那個喜樂
[00:16:35.000 --> 00:16:38.000]  但是她說我都找不到
[00:16:38.000 --> 00:16:41.000]  直到有一天我發現
[00:16:41.000 --> 00:16:44.000]  原來上帝耶穌基督
[00:16:44.000 --> 00:16:49.000]  已經把喜樂放在我裡面
[00:16:49.000 --> 00:16:51.000]  原來我找錯方向了
[00:16:51.000 --> 00:16:53.000]  其實我往我裡面尋找
[00:16:53.000 --> 00:16:56.000]  我就找得到
[00:16:56.000 --> 00:16:58.000]  其實在告訴我們一件事一樣的
[00:16:58.000 --> 00:17:01.000]  安息也是如此
[00:17:01.000 --> 00:17:03.000]  神已經把平安
[00:17:03.000 --> 00:17:05.000]  把安全感
[00:17:05.000 --> 00:17:08.000]  把祂的保護 把祂的同在
[00:17:08.000 --> 00:17:14.000]  跟應許放在我們生命的裡面
[00:17:14.000 --> 00:17:16.000]  我們真正的安息不在外面
[00:17:16.000 --> 00:17:18.000]  不是那個舒適的環境
[00:17:18.000 --> 00:17:23.000]  不是那順暢的生活步調跟軌道
[00:17:23.000 --> 00:17:24.000]  不是
[00:17:24.000 --> 00:17:26.000]  是在你我裡面
[00:17:26.000 --> 00:17:30.000]  有一個重組耶穌來的真正的平安
[00:17:30.000 --> 00:17:32.000]  我用一幅圖
[00:17:32.000 --> 00:17:34.000]  那幅圖如果大家仔細看就很清楚
[00:17:34.000 --> 00:17:40.000]  是彼得要走在水面上這件事情
