
[00:00:00.000 --> 00:00:06.040]  我今天的講道也是回應下令會的訊息的主題
[00:06:36.440 --> 00:06:38.000]  我相信很多弟兄姊妹
[00:06:38.000 --> 00:06:42.640]  也都準備好來去為新唐的奉獻
[00:06:42.640 --> 00:06:49.400]  無論金錢方面或者時間事公方面
[00:06:49.400 --> 00:06:51.160]  綜合四個訊息
[00:06:51.160 --> 00:06:53.800]  我的領受就是這樣
[00:06:53.800 --> 00:06:58.800]  神的帶領未必符合我們100%的心願
[00:06:58.800 --> 00:07:00.560]  也都未必是容易
[00:07:00.560 --> 00:07:03.120]  但是如果我們肯跟隨神
[00:07:03.120 --> 00:07:08.160]  神為我們擺上甚麼事公也好
[00:07:08.160 --> 00:07:10.400]  甚麼人也好 甚麼方向也好
[00:07:10.400 --> 00:07:11.920]  如果我們肯跟隨的時候
[00:07:11.920 --> 00:07:16.760]  神必定會藉著那些事就會賜福我們
[00:07:16.760 --> 00:07:21.800]  而我們就會真的成為別人的祝福
[00:07:21.800 --> 00:07:23.600]  就是因為這樣的原因
[00:07:23.600 --> 00:07:26.440]  我今天就用今日這一段的經文
[00:07:26.440 --> 00:07:29.320]  《馬可福音》二章十四至十七節
[00:07:29.320 --> 00:07:32.120]  來去回應這個主題
[00:07:32.120 --> 00:07:33.600]  這個主題就是
[00:07:33.600 --> 00:07:40.080]  我們應該怎樣做為之跟隨神
[00:07:40.080 --> 00:07:45.360]  特別是指配合新唐子的這個發展裏面
[00:07:45.360 --> 00:07:47.400]  是怎樣呢?
[00:07:47.400 --> 00:07:51.800]  答案就是無論神為我們擺上甚麼
[00:07:51.800 --> 00:07:55.120]  無論是甚麼事公也好 甚麼人出現也好
[00:07:55.120 --> 00:08:00.920]  我們都樂意接受和去承擔
[00:08:00.920 --> 00:08:04.600]  今日這個經文是可以幫助我們有很好的提醒
[00:08:04.600 --> 00:08:07.280]  我和大家一齊去看
[00:08:07.280 --> 00:08:11.640]  我們先看《馬可福音》二章十四節
[00:08:11.640 --> 00:08:13.320]  耶穌經過的時候
[00:08:13.320 --> 00:08:17.240]  看見阿肋肥的兒子利未坐在稅關上
[00:08:17.240 --> 00:08:20.120]  就對他說:你跟從我來
[00:08:20.120 --> 00:08:27.240]  他就起來跟從了耶穌
[00:08:27.240 --> 00:08:28.160]  我們可以想一下
[00:08:28.160 --> 00:08:32.400]  這個稅關是設在海邊
[00:08:32.400 --> 00:08:36.840]  就是當時在加利利省
[00:08:36.840 --> 00:08:41.320]  近加利利海的一個城市
[00:08:41.320 --> 00:08:45.440]  叫做加伯隆
[00:08:45.440 --> 00:08:47.960]  在這個海邊或者是湖邊
[00:08:47.960 --> 00:08:50.480]  在湖邊設立稅關
[00:08:50.480 --> 00:08:51.600]  那是甚麼意思呢?
[00:08:51.600 --> 00:08:57.760]  那就是說可以徵收從海路的運輸
[00:08:57.760 --> 00:08:59.520]  貨物的運輸或者客旅
[00:08:59.520 --> 00:09:06.080]  或者從陸路的運輸客旅來徵稅
[00:09:06.080 --> 00:09:09.400]  因為加伯隆正正就是在這個
[00:09:09.400 --> 00:09:14.800]  由大馬色北邊的大馬色通到很南邊的埃及
[00:09:14.800 --> 00:09:18.240]  這條是一個主要大道、大路
[00:09:18.240 --> 00:09:19.280]  也都在湖邊
[00:09:19.280 --> 00:09:24.560]  如果在海路運輸那些西邊的人
[00:09:24.560 --> 00:09:26.760]  那些貨物就會經加利利海
[00:09:26.760 --> 00:09:28.560]  然後去到加伯隆
[00:09:28.560 --> 00:09:32.680]  然後再轉入一條陸路去埃及
[00:09:32.680 --> 00:09:34.960]  所以在這裏會有
[00:09:34.960 --> 00:09:37.560]  很方便去徵收海路運輸
[00:09:37.560 --> 00:09:45.160]  或者陸路運輸的稅
[00:09:45.160 --> 00:09:50.120]  這裏提到利未
[00:09:50.120 --> 00:09:52.440]  利未它有另外一個名字
[00:09:52.440 --> 00:09:53.720]  我們會較為熟悉的
[00:09:53.720 --> 00:10:00.040]  就是編寫馬太福音的馬太
[00:10:00.040 --> 00:10:03.280]  耶穌就是這樣在這個稅關上面
[00:10:03.280 --> 00:10:09.360]  呼召一個稅利、呼召利未來去做門徒跟隨他
[00:10:09.360 --> 00:10:16.840]  這個行動是會令到其他已經跟隨耶穌的門徒
[00:10:16.840 --> 00:10:19.720]  他們會覺得很驚奇
[00:10:19.720 --> 00:10:21.640]  因為在猶太人看來
[00:10:21.640 --> 00:10:25.200]  稅利是等同罪人
[00:10:25.200 --> 00:10:26.160]  他們想
[00:10:26.160 --> 00:10:34.480]  怎麼會有一個罪人有份做耶穌的門徒呢?
[00:10:34.480 --> 00:10:39.200]  耶穌是被一般人都會視為
[00:10:39.200 --> 00:10:43.640]  是等待了很久要來的尼塞亞
[00:10:43.640 --> 00:10:47.000]  有沒有可能這麼尊貴的尼塞亞
[00:10:47.000 --> 00:10:52.720]  他的門徒會是一個罪人稅利呢?
[00:10:52.720 --> 00:11:01.320]  但是偏偏耶穌打破了這個界限
[00:11:01.320 --> 00:11:03.680]  可能有一些門徒
[00:11:03.680 --> 00:11:06.280]  因為有好幾個門徒
[00:11:06.280 --> 00:11:12.240]  其實都在加利利、加勃隆、白菜大
[00:11:12.240 --> 00:11:15.840]  在這個地區裏面居住
[00:11:15.840 --> 00:11:21.320]  很可能這些門徒曾經交過稅給馬太
[00:11:21.320 --> 00:11:25.720]  如果你是門徒 你想想你會怎麼想?
[00:11:25.720 --> 00:11:27.280]  當然會不喜歡
[00:11:27.280 --> 00:11:38.120]  甚至可能會有些厭惡、鄙視
[00:11:38.120 --> 00:11:41.000]  在今天的教會裏面
[00:11:41.000 --> 00:11:44.680]  我相信可能都會有一些類似的情況
[00:11:44.680 --> 00:11:50.360]  就是如果我們去遇到一些新來的人
[00:11:50.360 --> 00:11:54.760]  當我們知道他們的身份或背景的時候
[00:11:54.760 --> 00:11:58.520]  不合乎我們的心意的時候
[00:11:58.520 --> 00:12:01.840]  我們會有什麼感受呢?
[00:12:01.840 --> 00:12:07.800]  我們會不會不接納他們呢?
[00:12:07.800 --> 00:12:12.920]  我們要學耶穌這樣打破界限
[00:12:12.920 --> 00:12:18.880]  就是打破身份、地位或背景的界限
[00:12:18.880 --> 00:12:21.560]  不理什麼身份、地位、背景
[00:12:21.560 --> 00:12:24.880]  只要他是有心或有興趣
[00:12:24.880 --> 00:12:27.720]  來尋求耶穌、尋求神的人
[00:12:27.720 --> 00:12:32.800]  我們都很樂意接待他們
[00:12:32.800 --> 00:12:34.640]  第十五節
[00:12:34.640 --> 00:12:37.560]  耶穌在利美加里坐直的時候
[00:12:37.560 --> 00:12:41.520]  有好些稅利和罪人與耶穌並門徒一同坐直
[00:12:41.520 --> 00:12:43.120]  因為這樣的人多
[00:12:43.120 --> 00:12:47.400]  他們也跟隨耶穌
[00:12:47.400 --> 00:12:51.560]  利美決心跟從主耶穌之後
[00:12:51.560 --> 00:12:54.200]  她就在家裏面大排筵席
[00:12:54.200 --> 00:12:58.120]  來款待耶穌和其他的門徒
[00:12:58.120 --> 00:12:59.480]  而且還邀請了一些
[00:12:59.480 --> 00:13:04.000]  相信是她的一些做稅利的同事
[00:13:04.000 --> 00:13:10.480]  或者其他她所認識的親戚朋友
[00:13:10.480 --> 00:13:15.640]  在這裏說「罪人」這個字的意思是指
[00:13:15.640 --> 00:13:18.240]  那些沒有體重
[00:13:18.240 --> 00:13:24.560]  沒有嚴格遵守法利塞人所定的規條
[00:13:24.560 --> 00:13:29.280]  或者各種疑問的那些人
[00:13:29.280 --> 00:13:32.200]  所以法利塞人就定那些人
[00:13:32.200 --> 00:13:35.640]  定他們為不潔淨的罪人
[00:13:35.640 --> 00:13:38.080]  所以這些罪人其實就不是
[00:13:38.080 --> 00:13:42.680]  等同那些真的犯了嚴重法律的罪人
[00:13:42.680 --> 00:13:46.080]  那些已經被抓去坐牢或者刑事行刑
[00:13:46.080 --> 00:13:53.880]  不是 這是指在移民上不潔淨的所謂罪人
[00:13:53.880 --> 00:13:56.440]  但是猶太人 特別是那些法利塞人
[00:13:56.440 --> 00:14:04.760]  是很不肖與這些稅利罪人來往的
[00:14:04.760 --> 00:14:12.360]  在這篇經文裏面兩次提到「坐直」這個字
[00:14:12.360 --> 00:14:17.400]  這個是耶穌和一群祂所呼召的人一同坐直
[00:14:17.400 --> 00:14:20.360]  這樣的情景正正我們可以想像到
[00:14:20.360 --> 00:14:27.720]  就好像在啟示錄三章二十節裏面所說的情況一樣
[00:14:27.720 --> 00:14:29.480]  在啟示錄三章二十節裏面
[00:14:29.480 --> 00:14:33.160]  耶穌說「看!我站在門外叩門
[00:14:33.160 --> 00:14:35.640]  若有聽見我聲音就開門的
[00:14:35.640 --> 00:14:37.800]  我要進到他那裏去
[00:14:37.800 --> 00:14:42.280]  我與他 他與我一同坐直」
[00:14:42.280 --> 00:14:46.280]  耶穌呼召利美就好像敲門一樣
[00:14:46.280 --> 00:14:48.040]  敲她的門
[00:14:48.040 --> 00:14:49.480]  她願意跟隨耶穌
[00:14:49.480 --> 00:14:55.720]  就是打開門願意讓耶穌進入她的家裏面坐直
[00:14:55.720 --> 00:15:00.440]  而正正耶穌現在就進入她的家裏面坐直
[00:15:00.440 --> 00:15:03.320]  當然啟示錄這一句聖經
[00:15:03.320 --> 00:15:08.120]  其實也是允許那些願意跟從耶穌信耶穌的人
[00:15:08.120 --> 00:15:11.240]  將來可以和耶穌一起在天上坐直
[00:15:11.240 --> 00:15:17.480]  也表示和耶穌有一個永恆的關係
[00:15:17.480 --> 00:15:23.880]  我們回來看馬可福音二章十五節
[00:15:23.880 --> 00:15:25.240]  在這裏說道
[00:15:25.240 --> 00:15:31.240]  「因為這樣的人多 他們也跟隨耶穌」
[00:15:31.240 --> 00:15:33.560]  這句話的意思就是說
[00:15:33.560 --> 00:15:38.680]  有很多好像利美這樣背景的瑞利聚人
[00:15:38.680 --> 00:15:41.000]  是跟隨耶穌
[00:15:41.000 --> 00:15:45.160]  這句話在今天我們的教會情況來說
[00:15:45.160 --> 00:15:49.720]  可以說其實就是包括你和我在裏面
[00:15:49.720 --> 00:15:54.600]  你想想我們曾經不是都好像那些瑞利這麼嗜賄嗎?
[00:15:54.600 --> 00:15:57.000]  我們不是曾經都是罪人嗎?
[00:15:57.000 --> 00:15:59.400]  都是會犯罪的罪人嗎?
[00:15:59.400 --> 00:16:02.600]  只不過我們得蒙神的恩典
[00:16:02.600 --> 00:16:06.440]  能夠信耶穌 罪得滅 得到赦免
[00:16:06.440 --> 00:16:09.320]  能夠跟從耶穌 作門徒
[00:16:09.320 --> 00:16:13.560]  這是神給我們莫大的恩典
[00:16:13.560 --> 00:16:18.440]  你想想我們怎會嫌棄後來來的人
[00:16:18.440 --> 00:16:22.360]  後來來的人他們原本跟我們以前一樣
[00:16:22.360 --> 00:16:23.720]  我們怎會嫌棄他們呢?
[00:16:23.720 --> 00:16:28.120]  怎會不歡迎他們呢?
[00:16:28.120 --> 00:16:31.880]  第十六節
[00:16:31.880 --> 00:16:37.160]  「法利塞人中的民是看見耶穌和罪人並瑞利一同吃飯
[00:16:37.160 --> 00:16:40.200]  就對他門徒說:
[00:16:40.200 --> 00:16:46.680]  「他和瑞利並罪人一同吃喝摩」
[00:16:46.680 --> 00:16:49.320]  為當時的猶太人來說
[00:16:49.320 --> 00:16:53.480]  跟某人一同坐直吃飯
[00:16:53.480 --> 00:16:58.280]  意思是表示認同那個人
[00:16:58.280 --> 00:17:01.080]  所以當那些法利塞人 民是
[00:17:01.080 --> 00:17:04.040]  他看到耶穌和那些門徒
[00:17:04.040 --> 00:17:07.880]  看到耶穌和那些瑞利罪人認同的時候
[00:17:07.880 --> 00:17:10.200]  和他們一同坐直吃飯的時候
[00:17:10.200 --> 00:17:12.760]  他們實在忍不住
[00:17:12.760 --> 00:17:13.960]  他忍不住就和
[00:17:13.960 --> 00:17:15.000]  不是和耶穌
[00:17:15.000 --> 00:17:18.440]  和耶穌的門徒來發怨言
[00:17:18.440 --> 00:17:19.960]  發怨言這裡是
[00:17:19.960 --> 00:17:21.160]  就是跟他們說話
[00:17:21.160 --> 00:17:23.240]  發怨言是在路加福音
[00:17:23.240 --> 00:17:28.360]  是相符的經文裡面來講的
[00:17:28.360 --> 00:17:33.320]  他們簡直是發怨言
[00:17:33.320 --> 00:17:35.960]  法利塞人不喜歡看到
[00:17:35.960 --> 00:17:41.000]  那些瑞利罪人和他們同處一室
[00:17:41.000 --> 00:17:44.600]  所以一同坐直吃飯
[00:17:44.600 --> 00:17:48.920]  是更加不可能的事
[00:17:48.920 --> 00:17:53.160]  但是其實最令他們不滿意的
[00:17:53.160 --> 00:17:59.960]  其實是因為耶穌處理那些人的方法
[00:17:59.960 --> 00:18:01.240]  在他們心目中
[00:18:01.240 --> 00:18:03.160]  如果耶穌是尼塞亞
[00:18:03.160 --> 00:18:07.640]  祂來到應該是和他們法利塞人民事吃飯
[00:18:07.640 --> 00:18:13.000]  而是要去責備那些瑞利罪人
[00:18:13.000 --> 00:18:15.240]  但是我們從聖經裡面看到
[00:18:15.240 --> 00:18:16.440]  耶穌往往是怎樣
[00:18:16.440 --> 00:18:19.240]  往往是相反的處理
[00:18:19.240 --> 00:18:24.920]  耶穌是看不起和責備法利塞人民事
[00:18:24.920 --> 00:18:35.080]  卻是常常和那些願意悔改的瑞利罪人一起
[00:18:35.080 --> 00:18:38.200]  這句聖經也給我們很好的提醒
[00:18:38.200 --> 00:18:42.360]  我們需要真是認真地去想清楚
[00:18:42.360 --> 00:18:47.000]  就是如果將來有新堂子啟用之後
[00:18:47.000 --> 00:18:50.040]  事公肯定會有所發展
[00:18:50.040 --> 00:18:55.560]  人數自然就會增加
[00:18:55.560 --> 00:19:00.920]  到時會不會有一些人我們不想見到呢?
[00:19:00.920 --> 00:19:02.360]  這不應該是這樣的
[00:19:02.360 --> 00:19:04.520]  但是我們真的要想一下
[00:19:04.520 --> 00:19:07.160]  所以我們要預備心
[00:19:07.160 --> 00:19:08.920]  會不會?不會
[00:19:08.920 --> 00:19:15.800]  不會有任何人來到我們不喜歡的
[00:19:15.800 --> 00:19:19.800]  只要是有心或者有興趣尋求神的人
[00:19:19.800 --> 00:19:26.840]  我們都樂意歡迎去接待他們
[00:19:26.840 --> 00:19:31.080]  第十七節
[00:19:31.080 --> 00:19:34.680]  耶穌聽見就對他們說
[00:19:34.680 --> 00:19:36.600]  看見的人用不著醫生
[00:19:36.600 --> 00:19:39.320]  有病的人才用得著
[00:19:39.320 --> 00:19:44.760]  我來本不是召義人乃是召罪人
[00:19:44.760 --> 00:19:46.440]  看見的人用不著醫生
[00:19:46.440 --> 00:19:48.200]  有病的人才用得著
[00:19:48.200 --> 00:19:54.840]  這句是當時很流行的一句希臘話的諺語
[00:19:54.840 --> 00:19:57.880]  法理賽人當然會很清楚它說什麼
[00:19:57.880 --> 00:19:59.720]  耶穌的意思就是說
[00:19:59.720 --> 00:20:01.320]  如果你自認是健康的
[00:20:01.320 --> 00:20:04.840]  當然不需要找醫生
[00:20:04.840 --> 00:20:09.000]  如果你自認是義人的
[00:20:09.000 --> 00:20:12.280]  可以不需要找救主耶穌
[00:20:12.280 --> 00:20:15.720]  但是世上根本就沒有一個義人
[00:20:15.720 --> 00:20:20.200]  聖經說世人都犯了罪
[00:20:20.200 --> 00:20:24.600]  但是若果自知自認是有罪的人
[00:20:24.600 --> 00:20:26.200]  想得到罪的赦免
[00:20:26.200 --> 00:20:29.800]  就可以來到耶穌救主面前
[00:20:29.800 --> 00:20:33.240]  他就可以得蒙赦免
[00:20:33.240 --> 00:20:36.440]  醫生當然很樂意和病人一起
[00:20:36.440 --> 00:20:38.120]  看見病人
[00:20:38.120 --> 00:20:46.840]  救主當然樂意和罪人一起相處
[00:20:46.840 --> 00:20:49.720]  我想問大家一個問題
[00:20:49.720 --> 00:20:51.720]  其實我是抄下令會講完
[00:20:51.720 --> 00:20:54.200]  湯姆林要問的問題
[00:20:54.200 --> 00:20:59.000]  就是如果由我們去寫這個故事
[00:20:59.000 --> 00:21:03.080]  就是利美現在這裡第17節之後的故事
[00:21:03.080 --> 00:21:05.880]  如果由我們去寫這個故事的結尾的時候
[00:21:05.880 --> 00:21:09.240]  我們會怎麼寫呢?
[00:21:09.240 --> 00:21:22.200]  我們怎麼寫法利塞人會不會進入這個晚餐的派對呢?
[00:21:22.200 --> 00:21:26.360]  我們會不會寫這些法利塞人
[00:21:26.360 --> 00:21:29.960]  他們會不會進入去一起
[00:21:29.960 --> 00:21:36.040]  去享受與救主一起吃飯的那種喜樂滿足呢?
[00:21:36.040 --> 00:21:43.000]  他們願不願意和其他人一起與救主同在呢?
[00:21:43.000 --> 00:21:45.720]  答案都是一樣
[00:21:45.720 --> 00:21:49.960]  如果他們進入去一同歡喜快樂的時候
[00:21:49.960 --> 00:21:56.600]  他們就會得到醫治
[00:21:56.600 --> 00:22:00.360]  對今天經民的教導
[00:22:00.360 --> 00:22:04.360]  我有兩點的回應
[00:22:04.360 --> 00:22:09.080]  都是和新唐的發展有關
[00:22:09.080 --> 00:22:17.640]  第一點是關於我們應該怎樣去準備接待新人這一方面的問題
[00:22:17.640 --> 00:22:20.280]  將來新唐寺啟用之後
[00:22:20.280 --> 00:22:23.080]  一定會有新朋友來的
[00:22:23.080 --> 00:22:27.960]  我們怎樣可以令到這些新朋友來過一次之後
[00:22:27.960 --> 00:22:33.320]  他就會決定會下次再來呢?
[00:22:33.320 --> 00:22:35.880]  我們可以想像一下
[00:22:35.880 --> 00:22:38.440]  當明州在我們Chun City
[00:22:38.440 --> 00:22:41.480]  在明州會有一間新餐館 唐人餐館
[00:22:41.480 --> 00:22:44.600]  或者自助餐館開張之後
[00:22:44.600 --> 00:22:46.520]  我們會怎樣呢?
[00:22:46.520 --> 00:22:49.400]  遠一遠我們都會去試一試 是不是?
[00:22:49.400 --> 00:22:50.920]  是真的 是不是?
[00:22:50.920 --> 00:22:54.440]  新餐館開張 當然要試一試好不好 是不是?
[00:22:54.440 --> 00:22:56.920]  但是現實也告訴我們
[00:22:56.920 --> 00:22:58.600]  當我們第一次去試的時候
[00:22:58.600 --> 00:23:04.520]  我們已經會決定下次會不會再去 是不是?
[00:23:04.520 --> 00:23:08.040]  所以我們接待新人
[00:23:08.040 --> 00:23:10.920]  給新人有一個好印象很重要
[00:23:10.920 --> 00:23:19.640]  因為那一次就會決定他以後會不會繼續來
[00:23:19.640 --> 00:23:22.680]  我們應該怎樣做才可以令到
[00:23:22.680 --> 00:23:30.760]  新朋友會再來的機會會提高一些呢?
[00:23:30.760 --> 00:23:34.040]  在下令會裏面小組討論的時候
[00:23:34.040 --> 00:23:38.440]  我們提出了很多關於新唐寺可以發展的事供
[00:23:38.440 --> 00:23:40.120]  是不是? 真是很多
[00:23:40.120 --> 00:23:43.000]  令到大家我們覺得都很興奮
[00:23:43.000 --> 00:23:44.360]  這麼多東西可以做
[00:23:44.360 --> 00:23:49.080]  但是我就在小組裏面去問大家
[00:23:49.080 --> 00:23:49.960]  我問大家
[00:23:49.960 --> 00:23:53.800]  你有沒有額外的時間精力去做那些
[00:23:53.800 --> 00:23:59.640]  所提出來的各種的新事供呢?
[00:23:59.640 --> 00:24:01.560]  沒有人敢回答
[00:24:01.560 --> 00:24:03.560]  因為我的組裏面很感恩
[00:24:03.560 --> 00:24:09.320]  每一個已經手上有很重的事供在做
[00:24:09.320 --> 00:24:10.680]  我們可以知道
[00:24:10.680 --> 00:24:16.440]  真的沒有其他額外的時間精力去做新的事供
[00:24:16.440 --> 00:24:18.680]  除非怎樣?
[00:24:18.680 --> 00:24:25.480]  除非放下現在做的事情
[00:24:25.480 --> 00:24:28.360]  那怎樣解決呢?
[00:24:28.360 --> 00:24:31.640]  我就提議有幾個辦法
[00:24:31.640 --> 00:24:34.520]  有短期的辦法 有長期的辦法
[00:24:34.520 --> 00:24:36.680]  短期的辦法有兩點
[00:24:36.680 --> 00:24:38.840]  一 正如剛才所說
[00:24:38.840 --> 00:24:43.160]  暫停一些現有的事供
[00:24:43.160 --> 00:24:48.440]  然後抽調一些人手去做必需要的新事供
[00:24:48.440 --> 00:24:51.000]  但是對我的觀察
[00:24:51.000 --> 00:24:56.200]  可以暫停現有的事供不會很多
[00:24:56.200 --> 00:24:57.960]  是不是?
[00:24:57.960 --> 00:24:59.480]  一成
[00:24:59.480 --> 00:25:01.400]  最多不會超過兩成
[00:25:01.400 --> 00:25:05.320]  我自己的估計
[00:25:05.320 --> 00:25:07.880]  另外一個方法就是
[00:25:07.880 --> 00:25:11.560]  去動用那些還沒有侍奉
[00:25:11.560 --> 00:25:14.360]  或者已經休息夠的弟兄姊妹
[00:25:14.360 --> 00:25:19.720]  他們出來幫忙去承擔現有和新的事供
[00:25:19.720 --> 00:25:22.360]  我相信這一方面的人手
[00:25:22.360 --> 00:25:27.720]  一定會是多過去抽調現有的人手
[00:25:27.720 --> 00:25:30.600]  是不是? 大家應該都可以想像得到
[00:25:30.600 --> 00:25:31.880]  所以我們祈禱
[00:25:31.880 --> 00:25:36.120]  求神施恩給我們每一個弟兄姊妹
[00:25:36.120 --> 00:25:41.960]  我們都要起來參與現有或新的事供
[00:25:41.960 --> 00:25:44.280]  那長遠的辦法是怎樣呢?
