
[00:00:00.000 --> 00:00:06.820]  我們已經推動這個「領人蒙福運動」已經一段時間了
[00:03:02.840 --> 00:03:04.600]  他的回答就是說
[00:03:04.600 --> 00:03:06.600]  主耶和華
[00:03:06.600 --> 00:03:08.600]  我既無子
[00:03:08.600 --> 00:03:10.600]  你還賜我什麼呢?
[00:03:10.600 --> 00:03:14.520]  並且要承受我家業的是大馬士革人
[00:03:14.520 --> 00:03:16.920]  以利以謝
[00:03:16.920 --> 00:03:19.400]  你沒有給我兒子
[00:03:19.400 --> 00:03:22.000]  那生在我家中的人
[00:03:22.000 --> 00:03:25.680]  就是我的後裔
[00:03:25.680 --> 00:03:28.560]  但是神繼續堅持
[00:03:28.560 --> 00:03:30.240]  神說
[00:03:30.240 --> 00:03:33.880]  這人必不成為你的後裔
[00:03:33.880 --> 00:03:36.480]  你本身所生的
[00:03:36.480 --> 00:03:40.360]  才成為你的後裔
[00:03:40.360 --> 00:03:42.160]  神就叫他出去看看
[00:03:42.160 --> 00:03:43.520]  向天觀看
[00:03:43.520 --> 00:03:45.640]  觀看那些聖獸
[00:03:45.640 --> 00:03:51.720]  祂說你的後裔就和那些聖獸一樣那麼多
[00:03:51.720 --> 00:03:54.680]  於是亞伯拉罕就相信
[00:03:54.680 --> 00:04:00.240]  神就以此為亞伯拉罕的意
[00:04:00.240 --> 00:04:04.080]  在這裡我們看到信仰的一個重點
[00:04:04.080 --> 00:04:08.320]  《創世紀》的十二章和十五章
[00:04:08.320 --> 00:04:11.680]  在我們一起的集體靈修
[00:04:11.680 --> 00:04:14.120]  我們已經讀過了
[00:04:14.120 --> 00:04:18.760]  當中的十二章和十五章亞伯拉罕的故事
[00:04:18.760 --> 00:04:22.560]  是講到亞伯拉罕的信心
[00:04:22.560 --> 00:04:24.240]  人被稱為義
[00:04:24.240 --> 00:04:27.160]  人被宣佈為義
[00:04:27.160 --> 00:04:30.840]  人能夠經歷到神的祝福
[00:04:30.840 --> 00:04:34.120]  是因為信心
[00:04:34.120 --> 00:04:38.880]  信心是會生出行動的
[00:04:38.880 --> 00:04:42.240]  信心是可以從人所做的事情
[00:04:42.240 --> 00:04:46.680]  從他每天的生活所作出的決定
[00:04:46.680 --> 00:04:50.120]  我們看到他的信心
[00:04:50.120 --> 00:04:52.480]  信心的行動
[00:04:52.480 --> 00:04:54.600]  outworking
[00:04:54.600 --> 00:04:57.080]  是祝福
[00:04:57.080 --> 00:04:59.240]  什麼叫做祝福呢?
[00:04:59.240 --> 00:05:00.720]  我們在鎮子上常說
[00:05:00.720 --> 00:05:02.480]  令人蒙福
[00:05:02.480 --> 00:05:04.760]  祝福別人
[00:05:04.760 --> 00:05:07.440]  什麼叫做祝福呢?
[00:05:07.440 --> 00:05:12.920]  祝福是可以指我們對神的多謝
[00:05:12.920 --> 00:05:14.200]  讚美
[00:05:14.200 --> 00:05:15.200]  甚至敬拜
[00:05:15.200 --> 00:05:17.760]  剛才我們的詩歌已經做了
[00:05:17.760 --> 00:05:18.640]  另一方面
[00:05:18.640 --> 00:05:22.960]  祝福就是求神給我們福氣
[00:05:22.960 --> 00:05:24.560]  在原本的文字
[00:05:24.560 --> 00:05:25.960]  這個祝福
[00:05:25.960 --> 00:05:27.880]  這個希伯來字
[00:05:27.880 --> 00:05:29.320]  Barak
[00:05:29.320 --> 00:05:30.680]  原本的意思是什麼?
[00:05:30.680 --> 00:05:33.200]  跪下
[00:05:33.200 --> 00:05:34.560]  這個字
[00:05:34.560 --> 00:05:38.520]  從歷代字下六章十三至十六節
[00:05:38.520 --> 00:05:41.520]  我們看得更為清楚
[00:05:41.520 --> 00:05:44.440]  守羅門就站在台上
[00:05:44.440 --> 00:05:48.360]  當著以色列的回眾Barak
[00:05:48.360 --> 00:05:50.160]  跪下
[00:05:50.160 --> 00:05:52.440]  向天舉手說
[00:05:52.440 --> 00:05:54.800]  耶穌說:以色列的神啊
[00:05:54.800 --> 00:05:58.560]  天上地下沒有神可比你的
[00:05:58.560 --> 00:06:02.920]  你向那盡心行在你面前的僕人
[00:06:02.920 --> 00:06:05.200]  守約施之愛
[00:06:05.200 --> 00:06:06.600]  這個是讚美
[00:06:06.600 --> 00:06:09.320]  跪下讚美神
[00:06:09.320 --> 00:06:13.000]  向你僕人我父大衛所應許的話
[00:06:13.000 --> 00:06:14.400]  現在應驗了
[00:06:14.400 --> 00:06:17.680]  你親口應許親手成就
[00:06:17.680 --> 00:06:20.480]  正如今天一樣
[00:06:20.480 --> 00:06:22.520]  耶和華以色列的神啊
[00:06:22.520 --> 00:06:27.520]  你所應許你的僕人我父大衛的話說
[00:06:27.520 --> 00:06:32.040]  你的子孫若謹慎自己的行為
[00:06:32.040 --> 00:06:34.960]  遵守我的律法
[00:06:34.960 --> 00:06:37.440]  遵守我的律法
[00:06:37.440 --> 00:06:40.280]  像你在我面前所行的一樣
[00:06:40.280 --> 00:06:47.600]  就不斷有人坐在以色列的國位
[00:06:47.600 --> 00:06:50.880]  守羅門是跪下
[00:06:50.880 --> 00:06:52.560]  Barak
[00:06:52.560 --> 00:06:54.520]  跪在眾人的面前
[00:06:54.520 --> 00:06:56.600]  他讚美神
[00:06:56.600 --> 00:06:59.440]  求神賜福
[00:06:59.440 --> 00:07:00.920]  神的回答就是說
[00:07:00.920 --> 00:07:05.440]  你的子孫若謹慎自己的行為
[00:07:05.440 --> 00:07:07.680]  遵守我的律法
[00:07:07.680 --> 00:07:10.160]  遵守我的律法
[00:07:10.160 --> 00:07:12.520]  像你在我面前所行的一樣
[00:07:12.520 --> 00:07:18.720]  就不斷有人坐在以色列的國位上
[00:07:18.720 --> 00:07:22.720]  這個就是以色列成為大國
[00:07:22.720 --> 00:07:24.720]  得著福氣
[00:07:24.720 --> 00:07:29.560]  所以以色列人是否能夠得福
[00:07:29.560 --> 00:07:34.480]  這端乎於他們是否遵守神的律法
[00:07:34.480 --> 00:07:38.280]  端乎於他們是否守約
[00:07:38.280 --> 00:07:40.680]  甚麼是遵守神的律法
[00:07:40.680 --> 00:07:43.840]  甚麼是守約
[00:07:43.840 --> 00:07:47.680]  在我們以前一同敬拜的時候
[00:07:47.680 --> 00:07:51.080]  我們思想過尼加斯六章八節
[00:07:51.080 --> 00:07:54.480]  尼加斯六章八節就是創造主給以色列
[00:07:54.480 --> 00:07:59.240]  和眾人給你們的問題
[00:07:59.240 --> 00:08:01.240]  西人啊
[00:08:01.240 --> 00:08:04.200]  耶和華以子嗣你何為善
[00:08:04.200 --> 00:08:07.560]  他向你所要求的是甚麼呢
[00:08:07.560 --> 00:08:11.320]  他向你所要求的是甚麼呢
[00:08:11.320 --> 00:08:12.360]  答案就是
[00:08:12.360 --> 00:08:14.920]  只要你行公義好憐憫
[00:08:14.920 --> 00:08:19.080]  全謙卑的心與你的神同行
[00:08:19.080 --> 00:08:20.800]  行公義
[00:08:20.800 --> 00:08:24.440]  就是說要好好關心你的鄰舍
[00:08:24.440 --> 00:08:26.080]  好憐憫
[00:08:26.080 --> 00:08:30.280]  就是說你要跟那些鄰舍一同生活
[00:08:30.280 --> 00:08:33.240]  跟祂休戚與共
[00:08:33.240 --> 00:08:35.320]  對祂們忠信
[00:08:35.320 --> 00:08:39.200]  對祂們有信仰
[00:08:39.200 --> 00:08:40.600]  在一九八一年
[00:08:40.600 --> 00:08:45.720]  張武海牧師曾經解釋這一節的經文
[00:08:45.720 --> 00:08:47.000]  他說
[00:08:47.000 --> 00:08:48.880]  行公義
[00:08:48.880 --> 00:08:54.520]  將人家應得的給他
[00:08:54.520 --> 00:08:59.760]  好憐憫就是將人家應得的
[00:08:59.760 --> 00:09:01.440]  多給他
[00:09:01.440 --> 00:09:03.600]  多多的給他
[00:09:03.600 --> 00:09:04.920]  換句話來說
[00:09:04.920 --> 00:09:08.480]  公義與憐憫是一致的
[00:09:08.480 --> 00:09:10.240]  一個行公義的人
[00:09:10.240 --> 00:09:12.400]  就必然是一個好憐憫的人
[00:09:12.400 --> 00:09:14.080]  一個行公義的人
[00:09:14.080 --> 00:09:17.360]  他最後都會將人家應得的給他
[00:09:17.360 --> 00:09:21.880]  並且是多多的給他
[00:09:21.880 --> 00:09:23.000]  在福音書當中
[00:09:23.000 --> 00:09:27.280]  耶穌基督說到祂會祝福那些溫柔的人
[00:09:27.280 --> 00:09:30.200]  祝福那些被迫害的人
[00:09:30.200 --> 00:09:32.880]  祝福那些哀傷的人
[00:09:32.880 --> 00:09:36.160]  祝福那些貧窮的人
[00:09:36.160 --> 00:09:38.920]  祂朝聚四周的人
[00:09:38.920 --> 00:09:41.080]  就跟他們說
[00:09:41.080 --> 00:09:44.880]  神的國度將會來臨
[00:09:44.880 --> 00:09:49.560]  就是飢餓的人有飯吃
[00:09:49.560 --> 00:09:53.600]  沒衣服的人有衣服可以穿
[00:09:53.600 --> 00:09:57.240]  沒屋住的人有屋可以住
[00:09:57.240 --> 00:10:00.880]  耶穌基督祂對有需要的人
[00:10:00.880 --> 00:10:03.720]  是好憐憫
[00:10:03.720 --> 00:10:07.800]  是表達出祂的「mercy」
[00:10:07.800 --> 00:10:09.640]  同樣神的憐憫
[00:10:09.640 --> 00:10:10.560]  祂的「mercy」
[00:10:10.560 --> 00:10:15.200]  都是叫我們留心那些在掙扎當中的人
[00:10:15.200 --> 00:10:18.080]  看那些人看為他們有價值
[00:10:18.080 --> 00:10:22.120]  在當中真心實意地關心他們
[00:10:22.120 --> 00:10:24.320]  有一首文歌叫做《憐憫》
[00:10:24.320 --> 00:10:25.480]  叫做《mercy》
[00:10:25.480 --> 00:10:27.800]  這首歌的歌手是說到
[00:10:27.800 --> 00:10:30.160]  他的爸爸很慘
[00:10:30.160 --> 00:10:33.120]  因為農作收成不行
[00:10:33.120 --> 00:10:37.280]  所以詩歌的內容第一節是這樣說
[00:10:37.280 --> 00:10:43.040]  你可不可以給我爸爸多一點的憐憫
[00:10:43.040 --> 00:10:45.800]  他工作的果子已經沒有了
[00:10:45.800 --> 00:10:49.040]  他的工作差不多完蛋了
[00:10:49.040 --> 00:10:50.920]  我愛我的爸爸
[00:10:50.920 --> 00:10:55.280]  請你給他一點二的憐憫
[00:10:55.280 --> 00:10:56.480]  接著在第二節
[00:10:56.480 --> 00:10:58.120]  他就說到他的兄弟
[00:10:58.120 --> 00:11:01.440]  他的兄弟是沒有工作、失業
[00:11:01.440 --> 00:11:04.320]  他的兄弟是有抑鬱
[00:11:04.320 --> 00:11:06.240]  所以在第二節他說
[00:11:06.240 --> 00:11:11.400]  可不可以給我的兄弟多一點二的「mercy」
[00:11:11.400 --> 00:11:13.120]  在第三節
[00:11:13.120 --> 00:11:17.440]  他就說到他的教會、他的國家
[00:11:17.440 --> 00:11:19.600]  他說我的教會、我的國家
[00:11:19.600 --> 00:11:23.080]  現在是需要多一點二的「mercy」
[00:11:23.080 --> 00:11:28.560]  因為他們已經跌進一個有毒的水井
[00:11:28.560 --> 00:11:32.960]  他們要用永遠的時間才能爬得出來
[00:11:32.960 --> 00:11:35.960]  我愛我的教會、我的國家
[00:11:35.960 --> 00:11:41.960]  他們需要一點二的憐憫
[00:11:41.960 --> 00:11:45.160]  「多多少少」這首文歌
[00:11:45.160 --> 00:11:48.040]  也反映出很多的人
[00:11:48.040 --> 00:11:50.480]  包括你和我
[00:11:50.480 --> 00:11:55.600]  都需要憐憫、需要「mercy」
[00:11:55.600 --> 00:12:02.240]  每一個人都需要憐憫、都需要「mercy」
[00:12:02.240 --> 00:12:03.560]  所以在這裡
[00:12:03.560 --> 00:12:11.000]  當我們說成鎮家要令人蒙福的時候
[00:12:11.000 --> 00:12:14.200]  我們怎樣令人蒙福呢?
[00:12:14.200 --> 00:12:17.520]  我們怎樣去祝福他人呢?
[00:12:17.520 --> 00:12:19.040]  要祝福他人
[00:12:19.040 --> 00:12:22.400]  我們就要憐憫他人
[00:12:22.400 --> 00:12:25.520]  給人家一點二的「mercy」
[00:12:25.520 --> 00:12:27.520]  多一點的「mercy」
[00:12:27.520 --> 00:12:31.320]  我們關心憐憫貧窮的人
[00:12:31.320 --> 00:12:34.440]  我們關心有需要的人
[00:12:34.440 --> 00:12:38.280]  我們祝福這些人
[00:12:38.280 --> 00:12:43.720]  我很喜歡成鎮家祝福社會的工作
[00:12:43.720 --> 00:12:45.840]  我越來越知道
[00:12:45.840 --> 00:12:48.880]  更多不知道你們知不知道
[00:12:48.880 --> 00:12:50.800]  所以我想讓大家知道
[00:12:50.800 --> 00:12:56.680]  成鎮家都是做很多祝福社區的工作
[00:12:56.680 --> 00:12:58.360]  在今年的2月6日
[00:12:58.360 --> 00:13:02.080]  我出席長者輪社中心舉行的
[00:13:02.080 --> 00:13:05.560]  「愛在黃昏慶團年」
[00:13:05.560 --> 00:13:12.480]  為一群「蝦爹、蝦娘」舉行的團年飯
[00:13:12.480 --> 00:13:15.000]  當晚是三代同堂
[00:13:15.000 --> 00:13:17.920]  有53位「蝦爹、蝦娘」
[00:13:17.920 --> 00:13:21.120]  76位「蝦仔、蝦女」
[00:13:21.120 --> 00:13:24.000]  8位「培度小學」的「蝦孫」
[00:13:24.000 --> 00:13:26.960]  和「浸會大學」的「嘉煥新」
[00:13:26.960 --> 00:13:30.640]  還有「石起、常樂、匯芳」
[00:13:30.640 --> 00:13:37.200]  一起幫助這53位長者團年飯
[00:13:37.200 --> 00:13:40.880]  在「蝦仔、蝦女」的陪伴下
[00:13:40.880 --> 00:13:44.720]  「蝦爹、蝦娘」表現出
[00:13:44.720 --> 00:13:51.000]  「常樂、匯芳」為他們每位度身訂造的
[00:13:51.000 --> 00:13:52.320]  新的衣裳
[00:13:52.320 --> 00:13:53.440]  你們看見嗎?
[00:13:53.440 --> 00:13:55.680]  「蝦仔、蝦女」帶他們出來
[00:13:55.680 --> 00:13:57.120]  一個一個出來
[00:13:57.120 --> 00:13:59.760]  你看他們的衣裳多漂亮
[00:13:59.760 --> 00:14:06.640]  「常樂、匯芳」是由香港理工大學時裝設計學系的老師
[00:14:06.640 --> 00:14:09.920]  和義務裁縫師組成的
[00:14:09.920 --> 00:14:15.200]  他們放下為明星設計晚裝的職業
[00:14:15.200 --> 00:14:18.080]  他們要服務社區
[00:14:18.080 --> 00:14:20.720]  為何城鎮家會有這樣的計劃
[00:14:20.720 --> 00:14:22.760]  有這樣的活動?
[00:14:22.760 --> 00:14:26.000]  因為在黃大仙區、樂富區
[00:14:26.000 --> 00:14:28.480]  有不少長者
[00:14:28.480 --> 00:14:32.800]  他們有些終身都沒有結婚
[00:14:32.800 --> 00:14:36.320]  有些結婚生了女兒之後
[00:14:36.320 --> 00:14:38.640]  卻是白頭人送黑頭人
[00:14:38.640 --> 00:14:40.640]  總之孤苦伶仃
[00:14:40.640 --> 00:14:43.360]  後來沒有任何的親友
[00:14:43.360 --> 00:14:46.320]  沒有任何的家人跟他們一起
[00:14:46.320 --> 00:14:50.440]  所以城鎮家的長者中心在2015年
[00:14:50.440 --> 00:14:53.880]  推動「蝦爹、蝦娘」的計劃
[00:14:53.880 --> 00:14:56.400]  在城鎮家的不少弟兄姊妹們
[00:14:56.400 --> 00:14:58.960]  做「蝦仔、蝦女」
[00:14:58.960 --> 00:15:04.360]  是很真心的關心這班「蝦爹、蝦娘」
[00:15:04.360 --> 00:15:05.960]  所以這班「蝦仔、蝦女」
[00:15:05.960 --> 00:15:10.040]  他們不是要從事一些社會服務
[00:15:10.040 --> 00:15:11.040]  不是
[00:15:11.040 --> 00:15:12.840]  他們不是要做一些生意
[00:15:12.840 --> 00:15:13.760]  不是
[00:15:13.760 --> 00:15:19.520]  他們是跟他們建立真誠、愛的關係
[00:15:19.520 --> 00:15:21.720]  這個計劃已經有三年了
[00:15:21.720 --> 00:15:26.480]  中心有107位的「蝦仔、蝦女」
[00:15:26.480 --> 00:15:34.000]  照顧區內的60位的「蝦爹、蝦娘」
[00:15:34.000 --> 00:15:36.280]  很開心見到是不是
[00:15:36.280 --> 00:15:38.240]  還有其他的相片
[00:15:38.240 --> 00:15:40.320]  我們再看一看
[00:15:40.320 --> 00:15:43.360]  很開心揮手
[00:15:43.360 --> 00:15:46.240]  還有的「蝦仔、蝦女」
[00:15:46.240 --> 00:15:47.480]  這個就是蝦孫
[00:15:47.480 --> 00:15:51.320]  跟「蝦爹、蝦娘」一起拍照
[00:15:51.320 --> 00:15:54.880]  「蝦爹、蝦娘」的衣服真的很漂亮
[00:15:54.880 --> 00:15:59.120]  「蝦仔、蝦女」陪「蝦爹、蝦娘」
[00:15:59.120 --> 00:16:04.000]  上到大陸參加一個婚禮
[00:16:04.000 --> 00:16:09.240]  當大家在今天早上見到
[00:16:09.240 --> 00:16:11.640]  程浸家的關心工作
[00:16:11.640 --> 00:16:13.280]  大家是否很開心呢?
[00:16:13.280 --> 00:16:14.800]  我非常開心
[00:16:14.800 --> 00:16:19.680]  所以急不及待要跟大家分享
[00:16:19.680 --> 00:16:23.800]  除了我們要關心有需要的人
[00:16:23.800 --> 00:16:25.960]  我們還有甚麼人要關心呢?
[00:16:25.960 --> 00:16:27.760]  有需要的人要關心
[00:16:27.760 --> 00:16:29.280]  周圍的人需要關心嗎?
[00:16:29.280 --> 00:16:30.920]  所以有另一個問題
[00:16:30.920 --> 00:16:33.120]  我們要祝福其他人
[00:16:33.120 --> 00:16:34.320]  祝福有需要的人
[00:16:34.320 --> 00:16:37.400]  但我們可否祝福跟我們不同的人
[00:16:37.400 --> 00:16:40.200]  我們可否祝福我們不太喜歡的人
[00:16:40.200 --> 00:16:42.640]  跟我們意見不同的人
[00:16:42.640 --> 00:16:44.400]  甚至比較敏感的
[00:16:44.400 --> 00:16:53.440]  我們可否祝福跟我們政見不同的人
[00:16:53.440 --> 00:16:55.480]  在2016年11月8日
[00:16:55.480 --> 00:17:00.280]  這個可以說是美國總統的選舉日
[00:17:00.280 --> 00:17:04.120]  這個星期其實美國人的心靈
[00:17:04.120 --> 00:17:06.040]  大家的心痛
[00:17:06.040 --> 00:17:08.000]  因為傳媒估計
[00:17:08.000 --> 00:17:09.760]  當然是民主黨贏出
[00:17:09.760 --> 00:17:13.600]  誰知結果是共和黨的特朗普贏出
[00:17:13.600 --> 00:17:16.560]  希拉蕊輸了
[00:17:16.560 --> 00:17:19.880]  所以很多美國人心痛
[00:17:19.880 --> 00:17:21.520]  很不舒服
[00:17:21.520 --> 00:17:25.600]  這段時間我的朋友在美國牧羊
[00:17:25.600 --> 00:17:28.440]  他跟我說這段時間真的很忙
[00:17:28.440 --> 00:17:31.880]  要做額外的教務關顧的工作
[00:17:31.880 --> 00:17:33.680]  有些人真的心痛
[00:17:33.680 --> 00:17:35.840]  真的需要被安慰
[00:17:35.840 --> 00:17:38.200]  我有一位美國的牧師朋友
[00:17:38.200 --> 00:17:40.600]  是我的煲友
[00:17:40.600 --> 00:17:42.400]  他跟我說
[00:17:42.400 --> 00:17:46.280]  雖然在選舉期間真的很忙
[00:17:46.280 --> 00:17:48.120]  要關心很多人
[00:17:48.120 --> 00:17:50.800]  這些情況都很複雜
[00:17:50.800 --> 00:17:52.680]  在教會都不方便講政治
[00:17:52.680 --> 00:17:53.800]  不會講
[00:17:53.800 --> 00:17:57.200]  要關心他們都很難
[00:17:57.200 --> 00:17:58.200]  但他說開心的
[00:17:58.200 --> 00:18:02.480]  因為美國人不單單向錢看
[00:18:02.480 --> 00:18:07.880]  美國人都關心國家的將來
[00:18:07.880 --> 00:18:12.560]  但另一方面他說他憂心的
[00:18:12.560 --> 00:18:17.120]  他說大家對總統的期望
[00:18:17.120 --> 00:18:19.800]  過分的高
[00:18:19.800 --> 00:18:23.120]  因為政治加總統
[00:18:23.120 --> 00:18:26.240]  始終都是罪人
[00:18:26.240 --> 00:18:30.280]  最終他們沒有我們想得那麼好
[00:18:30.280 --> 00:18:32.560]  你想他很好但他未必那麼好
[00:18:32.560 --> 00:18:34.800]  最終你想他很壞
[00:18:34.800 --> 00:18:37.960]  他又未必你想得那麼壞
[00:18:37.960 --> 00:18:40.320]  每四年大家選總統的時候
[00:18:40.320 --> 00:18:42.440]  好像要選一位尼塞亞
[00:18:42.440 --> 00:18:45.240]  選一位救世主
[00:18:45.240 --> 00:18:50.520]  所以他就意譯C篇的46篇說
[00:18:50.520 --> 00:18:52.760]  政治家會來
[00:18:52.760 --> 00:18:56.040]  政治家會去
[00:18:56.040 --> 00:18:58.120]  假如你要喜樂
[00:18:58.120 --> 00:19:00.640]  就要將你的信心
[00:19:00.640 --> 00:19:05.240]  放在神的身上
[00:19:05.240 --> 00:19:08.120]  當然他的意思不是說基督徒
[00:19:08.120 --> 00:19:10.480]  對政治不理睬
[00:19:10.480 --> 00:19:11.680]  他不是這個意思
[00:19:11.680 --> 00:19:13.960]  他說我們要關心政治的話
[00:19:13.960 --> 00:19:16.440]  是要用信心
[00:19:16.440 --> 00:19:18.920]  基督徒的信仰信心
[00:19:18.920 --> 00:19:22.200]  去看政治
[00:19:22.200 --> 00:19:25.600]  這位牧師曾經收過兩封信
[00:19:25.600 --> 00:19:26.840]  在這個期間
[00:19:26.840 --> 00:19:29.600]  有一封信告訴他
[00:19:29.600 --> 00:19:31.440]  他的兒子
[00:19:31.440 --> 00:19:32.400]  寫信的人說
[00:19:32.400 --> 00:19:35.080]  我的兒子是因為支持特朗普
[00:19:35.080 --> 00:19:37.480]  被人排擠
[00:19:37.480 --> 00:19:39.480]  另一封信是他的朋友
[00:19:39.480 --> 00:19:41.920]  是一位墨西哥的牧師
[00:19:41.920 --> 00:19:43.560]  這位墨西哥的牧師說
[00:19:43.560 --> 00:19:46.600]  我兩個兒子在學校被人排擠
[00:19:46.600 --> 00:19:50.800]  人們叫他回去墨西哥
[00:19:50.800 --> 00:19:53.400]  這是因為新的政策
[00:19:53.400 --> 00:19:55.200]  一個可能的新的移民政策
[00:19:55.200 --> 00:19:58.200]  所以有些人對新移民有意見
[00:19:58.200 --> 00:20:00.920]  其實這位寫信的牧師
[00:20:00.920 --> 00:20:04.040]  是墨西哥人牧師
[00:20:04.040 --> 00:20:07.320]  但他已經是美國的公民
[00:20:07.320 --> 00:20:09.680]  這間學校的校長說
[00:20:09.680 --> 00:20:13.160]  在他一生人的工作當中
[00:20:13.160 --> 00:20:16.560]  在這個星期所見到的人的醜陋
[00:20:16.560 --> 00:20:18.600]  人的那種罪行
[00:20:18.600 --> 00:20:22.320]  是他以前沒有見過那麼多的
[00:20:22.320 --> 00:20:24.760]  我的波友牧師說
[00:20:24.760 --> 00:20:28.200]  究竟我們應該怎樣彼此相待
[00:20:28.200 --> 00:20:30.160]  甚麼叫做神的公義
[00:20:30.160 --> 00:20:32.520]  甚麼叫做神的憐憫
[00:20:32.520 --> 00:20:35.600]  假如我們去接觸我們的鄰舍
[00:20:35.600 --> 00:20:37.440]  接觸周圍的人的時候
[00:20:37.440 --> 00:20:40.080]  我們常常帶著狂怒、憤怒
[00:20:40.080 --> 00:20:42.240]  憎惡、討厭的話
[00:20:42.240 --> 00:20:47.600]  我們怎樣能夠建立這個社會
[00:20:47.600 --> 00:20:50.560]  唯有我們將一切放下
[00:20:50.560 --> 00:20:55.280]  我們要以謙卑的心
[00:20:55.280 --> 00:21:00.960]  很誠實地面對這個社會當中的經濟
[00:21:00.960 --> 00:21:04.840]  文化、政治的問題
[00:21:04.840 --> 00:21:09.720]  所以說我們需要一顆謙卑的心
[00:21:09.720 --> 00:21:10.880]  我們需要謙卑
[00:21:10.880 --> 00:21:13.040]  因為我們每一個人
[00:21:13.040 --> 00:21:15.720]  都是活在虛空的當中
[00:21:15.720 --> 00:21:19.880]  活在泡沫的當中
[00:21:19.880 --> 00:21:22.160]  所以沒有謙卑的話
[00:21:22.160 --> 00:21:23.760]  會怎樣呢?
[00:21:23.760 --> 00:21:25.240]  我們不謙卑的話
[00:21:25.240 --> 00:21:28.480]  我們看不見別人的掙扎
[00:21:28.480 --> 00:21:31.720]  看不見自己的偏見
[00:21:31.720 --> 00:21:34.480]  因為我們是很聰明的
[00:21:34.480 --> 00:21:36.560]  我們會常常見到自己
[00:21:36.560 --> 00:21:40.040]  多辛苦、多掙扎
