
[00:00:00.000 --> 00:00:09.080]  事實上聖經告訴我們這個世界的結束已經開始了
[00:05:04.160 --> 00:05:06.720]  或者你心中所想的天堂
[00:05:06.720 --> 00:05:08.800]  是一個什麼樣的狀況
[00:05:08.800 --> 00:05:11.640]  是不是你想盼望去那裡
[00:05:11.640 --> 00:05:13.160]  你想想
[00:05:13.160 --> 00:05:16.480]  你有沒有預備好去那個地方
[00:05:16.480 --> 00:05:18.160]  你預備好了沒有
[00:05:18.160 --> 00:05:20.400]  你是不是盼望去那裡
[00:05:20.400 --> 00:05:23.400]  所以今天我們一起來想
[00:05:23.400 --> 00:05:25.480]  天堂是什麼
[00:05:25.480 --> 00:05:28.040]  究竟聖經怎麼說天堂
[00:05:28.040 --> 00:05:30.800]  或者聖經是不是用天堂這個字
[00:05:30.800 --> 00:05:34.120]  所以我們剛才所讀的聖經
[00:05:34.120 --> 00:05:36.400]  告訴我們
[00:05:36.400 --> 00:05:41.320]  究竟實際上在聖經用什麼字眼
[00:05:41.320 --> 00:05:42.800]  怎麼說天堂
[00:05:42.800 --> 00:05:45.360]  怎麼說那個地方是怎樣
[00:05:45.360 --> 00:05:49.440]  我們有沒有預備好我們去那個地方
[00:05:49.440 --> 00:05:52.600]  人死後去哪裡是一個問題
[00:05:52.600 --> 00:05:54.920]  人死後不是我們好像在想
[00:05:54.920 --> 00:05:57.440]  我們去天堂那樣
[00:05:57.440 --> 00:06:00.240]  那牧師是不是說錯了
[00:06:00.240 --> 00:06:02.880]  不過可能牧師說得太快了
[00:06:02.880 --> 00:06:04.600]  不是說錯了
[00:06:04.600 --> 00:06:10.640]  人死後我們經歷三個的情況
[00:06:10.640 --> 00:06:12.200]  第一個情況
[00:06:12.200 --> 00:06:16.000]  我們叫做一個神學的名詞
[00:06:16.000 --> 00:06:19.840]  叫做居間或者中間的狀況
[00:06:19.840 --> 00:06:21.600]  你不是去到天堂住
[00:06:21.600 --> 00:06:22.560]  那裡是什麼
[00:06:22.560 --> 00:06:24.040]  你可以說是天堂
[00:06:24.040 --> 00:06:26.320]  但是也可以說不是天堂
[00:06:26.320 --> 00:06:28.080]  那你死後去哪裡
[00:06:28.080 --> 00:06:29.760]  第二個階段
[00:06:29.760 --> 00:06:32.640]  耶穌會回來
[00:06:32.640 --> 00:06:35.680]  我們以為一死後
[00:06:35.680 --> 00:06:37.240]  我們就去到天堂
[00:06:37.240 --> 00:06:38.880]  去到耶穌那裡
[00:06:38.880 --> 00:06:40.080]  沒錯
[00:06:40.080 --> 00:06:43.440]  不過又不是我們想像的
[00:06:43.440 --> 00:06:47.080]  耶穌會再回來
[00:06:47.080 --> 00:06:48.640]  第三
[00:06:48.640 --> 00:06:50.840]  這個才是最後的階段
[00:06:50.840 --> 00:06:55.000]  聖經從沒有說我們死後去天堂
[00:06:55.000 --> 00:06:58.200]  聖經說我們將來
[00:06:58.200 --> 00:07:01.880]  我們會去到新天新地
[00:07:01.880 --> 00:07:05.080]  如果新天新地就是你想的天堂
[00:07:05.080 --> 00:07:06.120]  那這個是對的
[00:07:06.120 --> 00:07:08.440]  不過又是錯的
[00:07:08.440 --> 00:07:12.120]  不過這裡因為它是新天新地
[00:07:12.120 --> 00:07:13.160]  你記住
[00:07:13.160 --> 00:07:15.280]  這個是新天新地
[00:07:15.280 --> 00:07:17.120]  你指天堂你指什麼
[00:07:17.120 --> 00:07:18.040]  主導你
[00:07:18.040 --> 00:07:20.880]  好像靈魂飄飄去到上面
[00:07:20.880 --> 00:07:21.920]  不過不是
[00:07:21.920 --> 00:07:23.680]  祂說會下來
[00:07:23.680 --> 00:07:26.600]  新天新地
[00:07:26.600 --> 00:07:28.600]  你留意
[00:07:28.600 --> 00:07:29.960]  好了
[00:07:29.960 --> 00:07:32.080]  我們三個狀況
[00:07:32.080 --> 00:07:33.240]  在聖經說
[00:07:33.240 --> 00:07:35.720]  當一個人死後去哪裡
[00:07:35.720 --> 00:07:37.920]  聖經不是很清楚
[00:07:37.920 --> 00:07:40.680]  不過保羅這樣說
[00:07:40.680 --> 00:07:43.840]  我情願死了
[00:07:43.840 --> 00:07:47.360]  去和主同在
[00:07:47.360 --> 00:07:51.040]  他在掙扎究竟死好不死好
[00:07:51.040 --> 00:07:53.440]  如果我死好
[00:07:53.440 --> 00:07:54.440]  死了的
[00:07:54.440 --> 00:07:58.040]  我就和主在一起
[00:07:58.040 --> 00:08:01.760]  聖經沒有完全去描繪
[00:08:01.760 --> 00:08:04.480]  我死了後去了哪裡
[00:08:04.480 --> 00:08:05.560]  祂只是說
[00:08:05.560 --> 00:08:07.480]  我們同住在一起
[00:08:07.480 --> 00:08:12.000]  耶穌對那個跟祂釘的
[00:08:12.000 --> 00:08:17.240]  被釘十字架的囚犯的人
[00:08:17.240 --> 00:08:19.360]  的罪犯
[00:08:19.360 --> 00:08:23.680]  祂說今日你和我是樂園
[00:08:23.680 --> 00:08:26.560]  所以雖然聖經沒有給我們
[00:08:26.560 --> 00:08:28.240]  很清楚的交代
[00:08:28.240 --> 00:08:29.920]  不過我們有印象
[00:08:29.920 --> 00:08:31.880]  一個信耶穌的人
[00:08:31.880 --> 00:08:32.960]  當我們離開
[00:08:32.960 --> 00:08:36.960]  我們就和主在一起
[00:08:36.960 --> 00:08:39.360]  耶穌回來
[00:08:39.360 --> 00:08:40.800]  我們不知道多久
[00:08:40.800 --> 00:08:42.360]  耶穌回來
[00:08:42.360 --> 00:08:45.240]  不過當耶穌回來那一天
[00:08:45.240 --> 00:08:47.480]  人就要復活
[00:08:47.480 --> 00:08:48.280]  你有沒有想過
[00:08:48.280 --> 00:08:50.400]  你死了之後復活
[00:08:50.400 --> 00:08:51.280]  你沒有想過
[00:08:51.280 --> 00:08:53.800]  因為你覺得沒什麼可能
[00:08:53.800 --> 00:08:56.480]  不過聖經告訴我們
[00:08:56.480 --> 00:08:58.520]  耶穌如何復活
[00:08:58.520 --> 00:08:59.880]  就是我們如何復活
[00:08:59.880 --> 00:09:02.320]  在哥倫多前書
[00:09:02.320 --> 00:09:04.000]  第十五章告訴我們
[00:09:04.000 --> 00:09:09.240]  各人按照自己的次序復活
[00:09:09.240 --> 00:09:10.480]  次序
[00:09:10.480 --> 00:09:12.440]  第一個誰復活
[00:09:12.440 --> 00:09:14.000]  耶穌
[00:09:14.000 --> 00:09:16.160]  耶穌就是初熟果子
[00:09:16.160 --> 00:09:17.480]  耶穌如何復活
[00:09:17.480 --> 00:09:20.680]  我們就是如何復活
[00:09:20.680 --> 00:09:24.120]  或許我們未必相信
[00:09:24.120 --> 00:09:27.240]  當日我們的靈魂
[00:09:27.240 --> 00:09:31.480]  神會給我們一個新的身體
[00:09:31.480 --> 00:09:32.720]  所以
[00:09:32.720 --> 00:09:34.240]  接著第二個歷程
[00:09:34.240 --> 00:09:35.680]  就是當耶穌回來
[00:09:35.680 --> 00:09:37.520]  我們要復活
[00:09:37.520 --> 00:09:39.680]  第三個
[00:09:39.680 --> 00:09:42.280]  我們所謂的天堂
[00:09:42.280 --> 00:09:43.840]  就是聖經說的
[00:09:43.840 --> 00:09:46.040]  是新天新地
[00:09:46.040 --> 00:09:53.080]  這是我們將要進入的地方
[00:09:53.080 --> 00:10:00.600]  為什麼聖經不用天堂來形容呢
[00:10:00.600 --> 00:10:03.600]  因為天堂是天
[00:10:03.600 --> 00:10:06.880]  但是這個新天新地在哪裡
[00:10:06.880 --> 00:10:10.960]  它還在地
[00:10:10.960 --> 00:10:14.080]  將來我們的天堂
[00:10:14.080 --> 00:10:15.760]  其實聖經沒有用天堂
[00:10:15.760 --> 00:10:17.680]  將來我們的新天新地
[00:10:17.680 --> 00:10:23.000]  不是我們靈魂在飄啊飄啊
[00:10:23.000 --> 00:10:27.880]  神要改變這個天地
[00:10:27.880 --> 00:10:30.880]  是一個實體的世界
[00:10:30.880 --> 00:10:37.160]  就好像伊甸園重新出現
[00:10:37.160 --> 00:10:40.320]  並且更加的完美
[00:10:40.320 --> 00:10:42.640]  所以
[00:10:42.640 --> 00:10:47.320]  今天我們所思想的
[00:10:47.320 --> 00:10:50.360]  究竟你心目中的天堂是什麼
[00:10:50.360 --> 00:10:53.680]  你心目中的不是像聖經所說的
[00:10:53.680 --> 00:10:56.080]  你將來去這個世界
[00:10:56.080 --> 00:10:58.520]  是一個新天新地
[00:10:58.520 --> 00:10:59.000]  好
[00:10:59.000 --> 00:10:59.760]  聖經說
[00:10:59.760 --> 00:11:01.960]  我又看見一個新天新地
[00:11:01.960 --> 00:11:04.480]  因為先前的天地已經過去了
[00:11:04.480 --> 00:11:06.440]  海也都不見了
[00:11:06.440 --> 00:11:08.520]  我又看見新耶路撒冷
[00:11:08.520 --> 00:11:12.360]  由神那裡來降臨
[00:11:12.360 --> 00:11:14.520]  大家要注意有幾樣東西
[00:11:14.520 --> 00:11:16.080]  第一樣東西
[00:11:16.080 --> 00:11:19.720]  我們不是在天上
[00:11:19.720 --> 00:11:22.120]  我們在地上
[00:11:22.120 --> 00:11:25.800]  不過這個是新天新地
[00:11:25.800 --> 00:11:26.560]  聖經說
[00:11:26.560 --> 00:11:27.400]  怎樣啊
[00:11:27.400 --> 00:11:29.720]  這個新耶路撒冷
[00:11:29.720 --> 00:11:33.040]  由天而降
[00:11:33.040 --> 00:11:34.240]  弟兄姊妹
[00:11:34.240 --> 00:11:36.560]  你不要想到你死了之後
[00:11:36.560 --> 00:11:39.120]  你將來的世界
[00:11:39.120 --> 00:11:41.800]  是去到天上的
[00:11:41.800 --> 00:11:44.720]  你仍然是在這個地
[00:11:44.720 --> 00:11:50.440]  不過這個地是被更新 被改變
[00:11:50.440 --> 00:11:52.040]  所以第一樣東西
[00:11:52.040 --> 00:11:54.120]  你要想
[00:11:54.120 --> 00:11:57.160]  這個新天新地的聖則
[00:11:57.160 --> 00:12:00.640]  仍然是一個天地
[00:12:00.640 --> 00:12:03.840]  不過是一個被更新的天地
[00:12:03.840 --> 00:12:07.160]  第二樣東西
[00:12:07.160 --> 00:12:10.160]  這個新天新地
[00:12:10.160 --> 00:12:13.280]  是上帝的家
[00:12:13.280 --> 00:12:14.880]  你有沒有想過
[00:12:14.880 --> 00:12:17.920]  可能你沒有想過
[00:12:17.920 --> 00:12:23.640]  這個是上帝創造這個世界
[00:12:23.640 --> 00:12:25.520]  其中一個目的
[00:12:25.520 --> 00:12:27.360]  可能你沒有想過
[00:12:27.360 --> 00:12:30.240]  上帝創造這個世界
[00:12:30.240 --> 00:12:35.040]  上帝很想住在這裡
[00:12:35.040 --> 00:12:37.440]  你有沒有經常看科幻小說
[00:12:37.440 --> 00:12:39.080]  外星人侵略地球
[00:12:39.080 --> 00:12:41.560]  你有沒有看
[00:12:41.560 --> 00:12:43.320]  是真的
[00:12:43.320 --> 00:12:46.720]  上帝是想來到這裡
[00:12:46.720 --> 00:12:49.320]  外星人不是
[00:12:49.320 --> 00:12:52.240]  真的是外星人
[00:12:52.240 --> 00:12:55.240]  不過為什麼
[00:12:55.240 --> 00:12:58.800]  從上世紀開始
[00:12:58.800 --> 00:13:04.160]  神就想與人同住
[00:13:04.160 --> 00:13:07.280]  所以你在創世紀
[00:13:07.280 --> 00:13:09.040]  你在啟示錄
[00:13:09.040 --> 00:13:10.000]  他說什麼
[00:13:10.000 --> 00:13:11.600]  你看
[00:13:11.600 --> 00:13:15.360]  神的帳幕在人間
[00:13:15.360 --> 00:13:16.800]  什麼意思
[00:13:16.800 --> 00:13:19.880]  帳幕就是指
[00:13:19.880 --> 00:13:21.920]  如果你讀《聖經》《舊約》的時候
[00:13:21.920 --> 00:13:26.080]  就指到那個會幕
[00:13:26.080 --> 00:13:27.200]  指到會幕
[00:13:27.200 --> 00:13:28.600]  會幕代表什麼
[00:13:28.600 --> 00:13:32.040]  會幕就是神的家
[00:13:32.040 --> 00:13:33.480]  在那裡
[00:13:33.480 --> 00:13:35.920]  為什麼聖殿會這樣分
[00:13:35.920 --> 00:13:37.200]  為什麼有陳設炳
[00:13:37.200 --> 00:13:40.280]  為什麼有至聖鎖
[00:13:40.280 --> 00:13:43.840]  那裡其實就是讓上帝在那裡居住的
[00:13:43.840 --> 00:13:44.400]  你知道嗎
[00:13:44.400 --> 00:13:47.720]  聖殿就是讓上帝在那裡居住的
[00:13:47.720 --> 00:13:51.120]  上帝要住在我們當中
[00:13:51.120 --> 00:13:51.920]  你有沒有想過
[00:13:51.920 --> 00:13:56.160]  上帝要住在我們當中
[00:13:56.160 --> 00:13:58.160]  在整個的
[00:13:58.160 --> 00:14:00.720]  如果你看《聖經》整個歷史
[00:14:00.720 --> 00:14:02.960]  由上帝在伊甸園
[00:14:02.960 --> 00:14:05.600]  伊甸園上帝走在園中
[00:14:05.600 --> 00:14:07.360]  在這個曠野的時候
[00:14:07.360 --> 00:14:11.040]  上帝住在我們會幕的裡面
[00:14:11.040 --> 00:14:13.120]  在那裡行走
[00:14:13.120 --> 00:14:15.280]  在聖殿的裡面
[00:14:15.280 --> 00:14:16.200]  神啊
[00:14:16.200 --> 00:14:18.280]  整個世界都不夠你居住
[00:14:18.280 --> 00:14:20.640]  為什麼你會住在這裡
[00:14:20.640 --> 00:14:21.800]  驚訝
[00:14:21.800 --> 00:14:25.280]  上帝為什麼要住在這裡
[00:14:25.280 --> 00:14:26.720]  在《新約聖經》
[00:14:26.720 --> 00:14:28.280]  怎麼說耶穌
[00:14:28.280 --> 00:14:31.280]  耶穌是道成了肉身
[00:14:31.280 --> 00:14:34.080]  住在我們的當中
[00:14:34.080 --> 00:14:36.040]  在耶穌離開之後
[00:14:36.040 --> 00:14:38.240]  我們神住在哪裡
[00:14:38.240 --> 00:14:40.440]  神就是住在祂的殿裡面
[00:14:40.440 --> 00:14:41.840]  誰是祂的殿
[00:14:41.840 --> 00:14:45.680]  就是我們這個屬於祂的
[00:14:45.680 --> 00:14:47.480]  相信祂的人
[00:14:47.480 --> 00:14:49.040]  住在我們心裡面
[00:14:49.040 --> 00:14:53.000]  祂就住在我們世界的當中
[00:14:53.000 --> 00:14:55.560]  到最後
[00:14:55.560 --> 00:14:59.120]  上帝說祂的帳幕
[00:14:59.120 --> 00:15:00.600]  就在我們裡面
[00:15:00.600 --> 00:15:03.240]  在新天新地
[00:15:03.240 --> 00:15:05.240]  弟兄姐妹
[00:15:05.240 --> 00:15:09.160]  你有沒有預備好
[00:15:09.160 --> 00:15:13.840]  為什麼世界是成為上帝的家
[00:15:13.840 --> 00:15:14.600]  你有沒有想過
[00:15:14.600 --> 00:15:17.800]  這是上帝的夢想
[00:15:17.800 --> 00:15:18.760]  你有沒有想過
[00:15:18.760 --> 00:15:21.400]  沒有了
[00:15:21.400 --> 00:15:22.680]  不過上帝來
[00:15:22.680 --> 00:15:24.400]  我們卻是拒絕祂
[00:15:24.400 --> 00:15:25.320]  上帝
[00:15:25.320 --> 00:15:27.720]  這個世界成為祂的家很困難
[00:15:27.720 --> 00:15:28.640]  為什麼
[00:15:28.640 --> 00:15:30.360]  因為我們犯罪
[00:15:30.360 --> 00:15:34.400]  祂怎麼會住在我們當中
[00:15:34.400 --> 00:15:38.000]  主耶穌來到就是完成祂的救贖
[00:15:38.000 --> 00:15:41.480]  祂要住在我們當中的
[00:15:41.480 --> 00:15:43.840]  一個解決的方法
[00:15:43.840 --> 00:15:44.600]  弟兄姐妹
[00:15:44.600 --> 00:15:45.960]  你預備好
[00:15:45.960 --> 00:15:51.160]  上帝住在你中間
[00:15:51.160 --> 00:15:53.000]  如果牧師說要來探望你
[00:15:53.000 --> 00:15:53.760]  你會怎樣
[00:15:53.760 --> 00:15:55.440]  牧師不要了
[00:15:55.440 --> 00:15:59.120]  我們不如外面吃個飯吧
[00:15:59.120 --> 00:16:02.560]  以前弟兄姐妹來拍屍探望我
[00:16:02.560 --> 00:16:05.120]  我都邀請她來我家
[00:16:05.120 --> 00:16:07.600]  不過現在我不要邀請
[00:16:07.600 --> 00:16:09.600]  我家五個月
[00:16:09.600 --> 00:16:13.440]  幾個月都沒有掃地
[00:16:13.440 --> 00:16:15.880]  怎麼敢邀請你來
[00:16:15.880 --> 00:16:16.840]  你說來
[00:16:16.840 --> 00:16:20.640]  出去喝杯咖啡
[00:16:20.640 --> 00:16:22.720]  不要來
[00:16:22.720 --> 00:16:25.680]  你預備好了嗎
[00:16:25.680 --> 00:16:28.680]  上帝說要來
[00:16:28.680 --> 00:16:30.600]  你預備好了嗎
[00:16:30.600 --> 00:16:33.520]  上帝說要住在你當中
[00:16:33.520 --> 00:16:36.200]  你敢不敢
[00:16:36.200 --> 00:16:39.960]  他說不要住
[00:16:39.960 --> 00:16:42.440]  原來生天生地
[00:16:42.440 --> 00:16:49.160]  就是上帝要住在我們的當中
[00:16:49.160 --> 00:16:51.560]  第三件事
[00:16:51.560 --> 00:16:53.720]  這個生天生地
[00:16:53.720 --> 00:16:55.960]  不只是一個物質性
[00:16:55.960 --> 00:17:01.160]  不只是上帝成為我們的家
[00:17:01.160 --> 00:17:03.320]  這個家不是單單一個地方
[00:17:03.320 --> 00:17:08.440]  這個家是要和他的家人
[00:17:08.440 --> 00:17:09.840]  他屬於他的子民
[00:17:09.840 --> 00:17:12.920]  有一個親密的關係
[00:17:12.920 --> 00:17:17.480]  上帝才能夠在那裡成為他的家
[00:17:17.480 --> 00:17:18.880]  弟兄姐妹
[00:17:18.880 --> 00:17:20.600]  你預備好了嗎
[00:17:20.600 --> 00:17:22.840]  這個是我們永恆的家
[00:17:22.840 --> 00:17:25.320]  人類的家
[00:17:25.320 --> 00:17:28.480]  家最重要是有愛
[00:17:28.480 --> 00:17:30.800]  有歸屬
[00:17:30.800 --> 00:17:33.000]  當你一散會立即走
[00:17:33.000 --> 00:17:37.000]  證明這個教會不是很有歸屬感
[00:17:37.000 --> 00:17:40.280]  你怎麼覺得
[00:17:40.280 --> 00:17:41.560]  家是什麼
[00:17:41.560 --> 00:17:43.440]  是有歸屬的
[00:17:43.440 --> 00:17:45.240]  很多時候
[00:17:45.240 --> 00:17:47.800]  我們經常說
[00:17:47.800 --> 00:17:51.680]  家家有本蘭念的經
[00:17:51.680 --> 00:17:57.000]  我們的家有時候也不像家一樣
[00:17:57.000 --> 00:17:59.080]  哪裡是你的家
[00:17:59.080 --> 00:18:00.400]  你有沒有這樣想過
[00:18:00.400 --> 00:18:02.360]  哪裡是你的家
[00:18:02.360 --> 00:18:05.080]  我記得在06年到17年
[00:18:05.080 --> 00:18:08.960]  是我回到香港侍奉的
[00:18:08.960 --> 00:18:12.440]  在香港我經常搬家
[00:18:12.440 --> 00:18:13.960]  我差不多記錄
[00:18:13.960 --> 00:18:15.480]  由這十一年左右
[00:18:15.480 --> 00:18:17.240]  我搬了十次
[00:18:17.240 --> 00:18:19.000]  你來到澳洲搬了多少次
[00:18:19.000 --> 00:18:20.920]  你有沒有想過
[00:18:20.920 --> 00:18:23.160]  誰是你的家
[00:18:23.160 --> 00:18:25.000]  你也不知道
[00:18:25.000 --> 00:18:27.120]  我們很漂泊
[00:18:27.120 --> 00:18:31.480]  在2017年我提早退休回來了
[00:18:31.480 --> 00:18:34.600]  我兒子去墨爾本
[00:18:34.600 --> 00:18:36.640]  2019年我女兒說要嫁了
[00:18:36.640 --> 00:18:37.920]  我又空巢了
[00:18:37.920 --> 00:18:39.920]  我以為有家有歸屬
[00:18:39.920 --> 00:18:43.840]  怎麼各散東西
[00:18:43.840 --> 00:18:47.640]  2020年我又要搬去香港
[00:18:47.640 --> 00:18:49.560]  住了幾年又回來
[00:18:49.560 --> 00:18:52.600]  在2024年我兒子又回來
[00:18:52.600 --> 00:18:55.440]  我女兒又自己有家
[00:18:55.440 --> 00:19:00.400]  不過叫齊我的家人吃飯也很困難
[00:19:00.400 --> 00:19:03.520]  我孫子出生了
[00:19:03.520 --> 00:19:05.920]  他要七點鐘睡覺
[00:19:05.920 --> 00:19:13.000]  你七點鐘吃飯了嗎
[00:19:13.000 --> 00:19:16.000]  怎麼招聚家人一起吃飯
[00:19:16.000 --> 00:19:18.960]  也是很困難的
[00:19:18.960 --> 00:19:20.800]  大家意志一同
[00:19:20.800 --> 00:19:22.640]  有一起的意見
[00:19:22.640 --> 00:19:26.120]  去旅行也很困難
[00:19:26.120 --> 00:19:27.720]  你有沒有試過
[00:19:27.720 --> 00:19:31.000]  你以為嫁很容易嗎
[00:19:31.000 --> 00:19:34.240]  不容易的
[00:19:34.240 --> 00:19:36.040]  沒有犧牲
[00:19:36.040 --> 00:19:38.840]  沒有上帝在
[00:19:38.840 --> 00:19:43.840]  很難有一個家的感覺
[00:19:43.840 --> 00:19:45.480]  弟兄姊妹
[00:19:45.480 --> 00:19:47.360]  有時候你回來教會
[00:19:47.360 --> 00:19:49.040]  你覺得這個是屬靈的家
[00:19:49.040 --> 00:19:51.680]  因為這裡有愛
[00:19:51.680 --> 00:19:54.440]  沒有了上帝的愛
[00:19:54.440 --> 00:19:57.240]  我們是很難有這個家
[00:19:57.240 --> 00:20:00.280]  這個是不單是上帝的家
[00:20:00.280 --> 00:20:02.160]  也是我們的家
[00:20:02.160 --> 00:20:03.360]  這個屬靈的家
[00:20:03.360 --> 00:20:06.400]  超越了我們人倫
[00:20:06.400 --> 00:20:07.880]  有時候我們
[00:20:07.880 --> 00:20:13.040]  我有一個時間
[00:20:13.040 --> 00:20:15.520]  弟兄姊妹在家裡面
[00:20:15.520 --> 00:20:18.000]  那種關心和愛
[00:20:18.000 --> 00:20:25.000]  比家人更加多
[00:20:25.000 --> 00:20:27.920]  上帝告訴我們
[00:20:27.920 --> 00:20:33.040]  我們將來有一個屬靈的家
