
[00:00:00.000 --> 00:00:02.880]  我帶你去看幾次聖經
[00:07:27.520 --> 00:07:31.440]  他是國王之祖
[00:07:31.440 --> 00:07:32.480]  快快脆脆看完
[00:07:32.480 --> 00:07:34.200]  接着我幫你總結
[00:07:34.200 --> 00:07:36.160]  想想它的形容
[00:07:36.160 --> 00:07:37.600]  耶穌生大胃
[00:07:37.600 --> 00:07:38.960]  君王終到來
[00:07:38.960 --> 00:07:41.480]  最後一點點的甲袍
[00:07:41.480 --> 00:07:44.040]  於是波瓦斯娶了努德爲妻
[00:07:44.040 --> 00:07:45.280]  與他同房
[00:07:45.280 --> 00:07:49.960]  耶穌說使他懷孕生了一個兒子
[00:07:49.960 --> 00:07:53.440]  這件事我們很容易就讀完那半節
[00:07:53.440 --> 00:07:55.720]  耶穌說使他懷孕
[00:07:55.720 --> 00:07:56.760]  我生了十個
[00:07:56.760 --> 00:07:58.320]  耶穌說使我懷孕
[00:07:58.320 --> 00:08:00.920]  我們好像很生氣
[00:08:00.920 --> 00:08:02.280]  有什麼奇怪的
[00:08:02.280 --> 00:08:05.040]  但是當時你會想到
[00:08:05.040 --> 00:08:07.480]  其實有些人很想生是不能生的
[00:08:07.480 --> 00:08:09.200]  我不想你將它
[00:08:09.200 --> 00:08:10.440]  這件事很有趣
[00:08:10.440 --> 00:08:13.440]  我經常說你不要將新的東西帶到舊的東西
[00:08:13.440 --> 00:08:16.600]  但你千萬不要將舊的東西帶到新的東西
[00:08:16.600 --> 00:08:18.080]  你明白我的意思嗎
[00:08:18.080 --> 00:08:21.200]  我們在美國很多教會都有些
[00:08:21.200 --> 00:08:26.000]  想懷孕生兒女的couple group
[00:08:26.000 --> 00:08:27.240]  但是又生不了的那些
[00:08:27.240 --> 00:08:27.800]  你明白嗎
[00:08:27.800 --> 00:08:29.640]  那些support group
[00:08:29.640 --> 00:08:31.200]  其實很多時候都是
[00:08:31.200 --> 00:08:32.840]  在查經 查什麼呢
[00:08:32.840 --> 00:08:34.880]  查舊約聖經裏面
[00:08:34.880 --> 00:08:36.520]  那些很難懷孕的
[00:08:36.520 --> 00:08:38.520]  你明白我的問題嗎
[00:08:38.520 --> 00:08:41.160]  所以你不要將新的東西帶到舊的東西
[00:08:41.160 --> 00:08:43.000]  你不要將舊的東西帶到新的東西
[00:08:43.000 --> 00:08:45.160]  這個完全是兩回事
[00:08:45.160 --> 00:08:47.080]  這件事令你應該在想
[00:08:47.080 --> 00:08:48.560]  阿伯拉罕
[00:08:48.560 --> 00:08:50.920]  就是Sara那些東西
[00:08:50.920 --> 00:08:52.080]  令你在想
[00:08:52.080 --> 00:08:55.960]  這個孩子會不會是一個應許之子呢
[00:08:55.960 --> 00:08:57.520]  父女們對勞米說
[00:08:57.520 --> 00:08:58.920]  耶和華是應當稱重的
[00:08:58.920 --> 00:09:01.360]  因爲它今日沒有使你
[00:09:01.360 --> 00:09:04.280]  婉拙可以屬產業的至親
[00:09:04.280 --> 00:09:08.520]  願孩子在以色列中得名聲
[00:09:08.520 --> 00:09:10.120]  它必振奮你的精神
[00:09:10.120 --> 00:09:11.280]  奉養你滿年
[00:09:11.280 --> 00:09:15.160]  因爲它是愛慕你的媳婦所生的
[00:09:15.160 --> 00:09:16.840]  有這樣的媳婦
[00:09:16.840 --> 00:09:19.360]  好比七個兒子更好
[00:09:19.360 --> 00:09:20.680]  不講了
[00:09:20.680 --> 00:09:22.960]  勞米接過孩子來
[00:09:22.960 --> 00:09:24.920]  好在懷中撫養
[00:09:24.920 --> 00:09:29.840]  鄰居的婦人給孩子起名
[00:09:29.840 --> 00:09:32.000]  說勞米得了一個兒子
[00:09:32.000 --> 00:09:35.280]  他們給他起名叫做俄比德
[00:09:35.280 --> 00:09:37.000]  俄比德的意思是servant
[00:09:37.000 --> 00:09:37.920]  一個僕人
[00:09:37.920 --> 00:09:40.240]  可能都講到他
[00:09:40.240 --> 00:09:41.760]  其實他有一個角色
[00:09:41.760 --> 00:09:43.160]  角色就是幫人家
[00:09:43.160 --> 00:09:46.720]  贖回所有的名和地
[00:09:46.720 --> 00:09:49.080]  俄比德是耶穌的父親
[00:09:49.080 --> 00:09:50.520]  是大偉的祖父
[00:09:50.520 --> 00:09:53.600]  這是法拉斯的後代
[00:09:53.600 --> 00:09:57.320]  這個也是托勒多
[00:09:57.320 --> 00:09:59.040]  有少少讓你感覺
[00:09:59.040 --> 00:10:01.120]  很久沒有聽過托勒多了
[00:10:01.120 --> 00:10:03.520]  突然間扮一個托勒多出來
[00:10:03.520 --> 00:10:07.320]  原來這個是創世紀的延續
[00:10:07.320 --> 00:10:08.320]  你明白嗎
[00:10:08.320 --> 00:10:12.560]  這個由大至排的君王的延續
[00:10:12.560 --> 00:10:13.760]  托勒多
[00:10:13.760 --> 00:10:15.360]  寫着法拉斯的後代
[00:10:15.360 --> 00:10:18.280]  法拉斯生希斯倫
[00:10:18.280 --> 00:10:20.400]  希斯倫生蘭
[00:10:20.400 --> 00:10:23.120]  蘭生阿米拿達
[00:10:23.120 --> 00:10:25.480]  阿米拿達生拿順
[00:10:25.480 --> 00:10:26.720]  拿順生撒門
[00:10:26.720 --> 00:10:28.360]  撒門生波阿斯
[00:10:28.360 --> 00:10:29.600]  波阿斯生俄比德
[00:10:29.600 --> 00:10:30.920]  俄比德生耶穌
[00:10:30.920 --> 00:10:33.040]  耶穌生大偉
[00:10:33.040 --> 00:10:34.000]  這就完結了
[00:10:34.000 --> 00:10:35.080]  不過我都要記得
[00:10:35.080 --> 00:10:36.000]  如果你做過功課
[00:10:36.000 --> 00:10:37.640]  或者你有看過我的功課
[00:10:37.640 --> 00:10:38.960]  你會發覺
[00:10:38.960 --> 00:10:42.760]  這個家譜其實是做過手腳的
[00:10:42.760 --> 00:10:45.040]  它不是最完整的家譜
[00:10:45.040 --> 00:10:46.440]  他故意做這個手腳
[00:10:46.440 --> 00:10:50.840]  以至波阿斯是第七的
[00:10:50.840 --> 00:10:54.120]  而大偉是第十的
[00:10:54.120 --> 00:10:55.800]  因爲這些全部都是
[00:10:55.800 --> 00:10:57.880]  一看就知道上帝揀選
[00:10:57.880 --> 00:10:59.960]  第七和第十
[00:10:59.960 --> 00:11:01.560]  你明白嗎
[00:11:01.560 --> 00:11:03.440]  我不是說他做手腳
[00:11:03.440 --> 00:11:08.520]  他是想強調重要的信息
[00:11:08.520 --> 00:11:10.120]  好 我現在想和你說
[00:11:10.120 --> 00:11:11.760]  我現在又跳去新約了
[00:11:11.760 --> 00:11:12.960]  我現在在新約裏面
[00:11:12.960 --> 00:11:14.680]  怎麼去想這個故事呢
[00:11:14.680 --> 00:11:16.280]  以後有個總結
[00:11:16.280 --> 00:11:20.280]  例牌你知道我每次都是同一件事
[00:11:20.280 --> 00:11:23.800]  掃羅飛鴿船大爲是賢君
[00:11:23.800 --> 00:11:26.680]  你說這件事和掃羅有什麼關係呢
[00:11:26.680 --> 00:11:29.280]  都是回到上個禮拜那兩件事
[00:11:29.280 --> 00:11:30.600]  你記得在這個故事裏面
[00:11:30.600 --> 00:11:31.840]  有個很自私自利
[00:11:31.840 --> 00:11:32.800]  經常在計較
[00:11:32.800 --> 00:11:36.000]  經常想自己發多些財的人
[00:11:36.000 --> 00:11:38.280]  結果是沒有名字的
[00:11:38.280 --> 00:11:42.080]  那個人就叫做某某人
[00:11:42.080 --> 00:11:45.200]  掃羅其實在他的人生裏面
[00:11:45.200 --> 00:11:46.240]  或者你們如果記得
[00:11:46.240 --> 00:11:48.120]  上個禮拜我們講
[00:11:48.120 --> 00:11:50.560]  撒姆爾記上第十三章的時候
[00:11:50.560 --> 00:11:54.320]  是上帝叫他殺光所有的財產
[00:11:54.320 --> 00:11:56.280]  就是要完全奉獻
[00:11:56.280 --> 00:11:58.680]  但是他留下最好的那些
[00:11:58.680 --> 00:12:00.880]  是希望自己可以保留
[00:12:00.880 --> 00:12:02.040]  結果撒姆爾來到
[00:12:02.040 --> 00:12:02.520]  撒姆爾就說
[00:12:02.520 --> 00:12:05.400]  爲什麼有些羊的聲音在那裏
[00:12:05.400 --> 00:12:08.400]  這個人是一個不斷在思想
[00:12:08.400 --> 00:12:12.200]  自己怎麼可以飽足他自己財富的人
[00:12:12.200 --> 00:12:15.520]  所以他是被拒絕的
[00:12:15.520 --> 00:12:18.480]  那大衛呢有沒有一些故事是關於大衛呢
[00:12:18.480 --> 00:12:23.120]  是講到大衛是有少少波瓦斯的影子的
[00:12:23.120 --> 00:12:24.040]  有
[00:12:24.040 --> 00:12:25.400]  是什麼呢
[00:12:25.400 --> 00:12:26.680]  如果你熟悉
[00:12:26.680 --> 00:12:30.320]  就是這個撒姆爾記上下
[00:12:30.320 --> 00:12:32.160]  撒姆爾記上
[00:12:32.160 --> 00:12:35.640]  講到大衛和掃羅一個兒子
[00:12:35.640 --> 00:12:38.040]  是很有友誼的
[00:12:38.040 --> 00:12:39.200]  是誰
[00:12:39.200 --> 00:12:40.880]  約拿丹
[00:12:40.880 --> 00:12:42.120]  就是友好到那些人
[00:12:42.120 --> 00:12:45.680]  今天說他們是同性戀的,很友好
[00:12:45.680 --> 00:12:50.760]  約拿丹當然後來和掃羅一起戰死沙場
[00:12:50.760 --> 00:12:57.440]  但是大衛一直是紀念約拿丹的家
[00:12:57.440 --> 00:12:58.800]  如果你記得這個故事
[00:12:58.800 --> 00:12:59.760]  我不知道你記不記得
[00:12:59.760 --> 00:13:01.880]  在撒姆爾記下
[00:13:01.880 --> 00:13:02.760]  2 Samuel
[00:13:02.760 --> 00:13:05.080]  撒姆爾記下第九章
[00:13:05.080 --> 00:13:07.080]  大衛做了一件事
[00:13:07.080 --> 00:13:09.320]  大衛已經做了皇帝之後
[00:13:09.320 --> 00:13:12.360]  他問掃羅家
[00:13:12.360 --> 00:13:14.600]  還有沒有人剩下
[00:13:14.600 --> 00:13:20.040]  我要因約拿丹的緣故向這個人施恩惠的
[00:13:20.040 --> 00:13:22.200]  於是他們
[00:13:22.200 --> 00:13:23.600]  他們的僕人就說
[00:13:23.600 --> 00:13:25.040]  原來還有一個
[00:13:25.040 --> 00:13:26.920]  還有個跛仔
[00:13:26.920 --> 00:13:27.640]  是吧
[00:13:27.640 --> 00:13:29.640]  那個跛仔叫什麼名字呢
[00:13:29.640 --> 00:13:30.600]  Mitsubishi
[00:13:30.600 --> 00:13:33.400]  叫什麼,看中文叫什麼
[00:13:33.400 --> 00:13:35.560]  糟了,我找不到中文
[00:13:35.560 --> 00:13:36.480]  在瓦里
[00:13:36.480 --> 00:13:39.840]  阿美利的兒子馬吉
[00:13:39.840 --> 00:13:43.040]  是他家裏子孫
[00:13:43.040 --> 00:13:45.600]  米菲波切
[00:13:45.600 --> 00:13:46.600]  米菲波切
[00:13:46.600 --> 00:13:48.240]  記不記得那個跛仔
[00:13:48.240 --> 00:13:49.760]  於是他做了什麼呢
[00:13:49.760 --> 00:13:52.760]  大衛就去找這個米菲波切
[00:13:52.760 --> 00:13:55.080]  然後你聽聽
[00:13:55.080 --> 00:13:57.200]  撒姆爾記下第九章第七節
[00:13:57.200 --> 00:13:59.320]  他說你不要懼怕
[00:13:59.320 --> 00:14:01.320]  我必因你父親
[00:14:01.320 --> 00:14:02.120]  不要懼怕
[00:14:02.120 --> 00:14:03.280]  你經常想這些東西
[00:14:03.280 --> 00:14:04.200]  不要懼怕
[00:14:04.200 --> 00:14:05.280]  不要懼怕
[00:14:05.280 --> 00:14:08.920]  我必因你父親約拿丹的原故施恩與你
[00:14:08.920 --> 00:14:13.840]  將你祖父掃羅的一切田產都歸還你
[00:14:13.840 --> 00:14:15.240]  你可以和我一起坐直
[00:14:15.240 --> 00:14:16.360]  你看到嗎
[00:14:16.360 --> 00:14:19.520]  他restore回去他所有的家產
[00:14:19.520 --> 00:14:21.680]  他不用和他結婚
[00:14:21.680 --> 00:14:23.760]  但他去找
[00:14:23.760 --> 00:14:24.560]  找誰呢
[00:14:24.560 --> 00:14:26.440]  找約拿丹的後代
[00:14:26.440 --> 00:14:27.640]  然後說我可不可以施恩
[00:14:27.640 --> 00:14:30.720]  然後他找到這個跛仔
[00:14:30.720 --> 00:14:31.200]  他怎樣呢
[00:14:31.200 --> 00:14:33.640]  他說將他祖父
[00:14:33.640 --> 00:14:36.560]  將掃羅所有東西還給他
[00:14:36.560 --> 00:14:38.240]  否則他可以玩完
[00:14:38.240 --> 00:14:38.720]  你明白嗎
[00:14:38.720 --> 00:14:40.120]  這個跛仔他可能死了
[00:14:40.120 --> 00:14:40.880]  玩完了
[00:14:40.880 --> 00:14:42.680]  他將他所有東西歸還
[00:14:42.680 --> 00:14:43.960]  你看到那個動作嗎
[00:14:43.960 --> 00:14:45.840]  很像的
[00:14:45.840 --> 00:14:49.520]  我還想說一件事
[00:14:49.520 --> 00:14:54.520]  就是如果你知道後來米菲波切是很愛大衛的
[00:14:54.520 --> 00:14:56.440]  大衛被鴉沙龍追殺
[00:14:56.440 --> 00:15:00.160]  他是等着他的君王歸回
[00:15:00.160 --> 00:15:01.440]  另外一個故事
[00:15:01.440 --> 00:15:02.720]  另外一個很美麗的故事
[00:15:02.720 --> 00:15:10.000]  就是你看到是基督徒等待君王歸來的影子
[00:15:10.000 --> 00:15:11.200]  OK
[00:15:11.200 --> 00:15:15.240]  所以掃羅非皆選大衛是賢君
[00:15:15.240 --> 00:15:16.760]  不過
[00:15:16.760 --> 00:15:18.880]  永遠都是這樣的
[00:15:18.880 --> 00:15:21.400]  大衛都不好得很
[00:15:21.400 --> 00:15:23.520]  大衛是影子
[00:15:23.520 --> 00:15:25.240]  耶穌先
[00:15:25.240 --> 00:15:26.560]  等一下
[00:15:26.560 --> 00:15:29.240]  大衛都是做了壞事
[00:15:29.240 --> 00:15:33.320]  波瓦斯就是爲了救人一命和人結婚
[00:15:33.320 --> 00:15:36.280]  大衛就是殺人老公以至可以和人結婚
[00:15:36.280 --> 00:15:38.600]  你看不看到那個reversal
[00:15:38.600 --> 00:15:42.840]  所以大衛的結果都是壞事
[00:15:42.840 --> 00:15:45.800]  唯有耶穌纔是真究主
[00:15:45.800 --> 00:15:49.240]  就是耶穌爲了救人而結婚
[00:15:49.240 --> 00:15:52.960]  甚至奉上他自己的生命
[00:15:52.960 --> 00:15:55.760]  以至他可以買熟救教會
[00:15:55.760 --> 00:15:57.080]  所以這個是第一點
[00:15:57.080 --> 00:15:59.000]  第二個點
[00:15:59.000 --> 00:16:00.360]  第二個應用的點
[00:16:00.360 --> 00:16:05.280]  是從猶太的事蹟裏面拿出來的
[00:16:05.280 --> 00:16:08.800]  迴轉獻生命與主同作網
[00:16:08.800 --> 00:16:10.240]  行不行
[00:16:10.240 --> 00:16:13.280]  你看到我們說
[00:16:13.280 --> 00:16:18.680]  猶太本來是一直爲自己的血氣而活的
[00:16:18.680 --> 00:16:22.640]  直至他馬的事件令他迴轉
[00:16:22.640 --> 00:16:23.960]  我不知道爲什麼他會迴轉
[00:16:23.960 --> 00:16:25.360]  但是我知道他會迴轉
[00:16:25.360 --> 00:16:28.680]  他迴轉之後他獻他的生命
[00:16:28.680 --> 00:16:33.040]  而因爲他願意代替他的弟弟
[00:16:33.040 --> 00:16:39.320]  結果上帝竟然呼召了他做以色列的王
[00:16:39.320 --> 00:16:43.240]  所以今天你想想這個是基督徒的影子
[00:16:43.240 --> 00:16:47.320]  迴轉獻生命與主同作網
[00:16:47.320 --> 00:16:48.960]  最後一樣東西
[00:16:48.960 --> 00:16:53.640]  德聖川伯伊名在生命冊
[00:16:53.640 --> 00:16:58.400]  我們今天不需要靠公理堂的名冊來上天堂
[00:16:58.400 --> 00:17:00.040]  沒有用的
[00:17:00.040 --> 00:17:01.960]  有沒有聽過一句說話有人說
[00:17:01.960 --> 00:17:06.480]  上帝是沒有孫女沒有孫子的
[00:17:06.480 --> 00:17:08.680]  他只有兒女
[00:17:08.680 --> 00:17:09.320]  你明白嗎
[00:17:09.320 --> 00:17:11.320]  每一個人都不可以靠
[00:17:11.320 --> 00:17:16.280]  我爸媽以前是公理堂的執事
[00:17:16.280 --> 00:17:19.560]  我沒有理由不上天堂的
[00:17:19.560 --> 00:17:21.440]  關他屁事
[00:17:21.440 --> 00:17:24.360]  上帝沒有孫子孫女的
[00:17:24.360 --> 00:17:25.360]  你明白嗎
[00:17:25.360 --> 00:17:27.040]  但是這個是新疆
[00:17:27.040 --> 00:17:30.080]  所以你不要將新約舊約說舊約不合理
