
[00:00:00.000 --> 00:00:02.540]  主持人:各位電影姊妹,早安!
[00:03:09.100 --> 00:03:11.800]  原來我不懂得看那些留言的
[00:03:11.800 --> 00:03:12.800]  是有些會員告訴我
[00:03:12.800 --> 00:03:13.900]  你被人罵得很厲害
[00:03:13.900 --> 00:03:15.000]  我說是嗎?
[00:03:15.000 --> 00:03:15.900]  我說在哪裡看到?
[00:03:15.900 --> 00:03:16.900]  就看留言
[00:03:16.900 --> 00:03:17.500]  在下面
[00:03:17.500 --> 00:03:19.900]  我說不是,下面是梅艷芳演唱會
[00:03:19.900 --> 00:03:20.400]  就是YouTube
[00:03:20.400 --> 00:03:21.600]  我真的不懂得看
[00:03:21.600 --> 00:03:23.600]  他說不是,你掃到最底就是了
[00:03:23.600 --> 00:03:24.300]  現在我懂得看了
[00:03:24.300 --> 00:03:25.100]  原來掃到最底
[00:03:25.100 --> 00:03:26.200]  你可以看回那一集
[00:03:26.200 --> 00:03:27.800]  很多人罵我
[00:03:27.800 --> 00:03:29.400]  但是我繼續說
[00:03:29.400 --> 00:03:32.500]  我不會因為這樣的緣故而不出聲
[00:03:32.500 --> 00:03:34.000]  至少我認為是對的
[00:03:34.000 --> 00:03:35.500]  我會說
[00:03:35.500 --> 00:03:37.100]  為什麼我會這麼說呢?
[00:03:37.100 --> 00:03:39.600]  就是今天我這篇稿很可能
[00:03:39.600 --> 00:03:42.100]  聽完之後會友也不太喜歡
[00:03:42.100 --> 00:03:43.900]  我們的目者或者執事
[00:03:43.900 --> 00:03:45.600]  也可能不太喜歡
[00:03:45.600 --> 00:03:47.600]  也是兩不討好的
[00:03:47.600 --> 00:03:49.400]  但是我很清楚
[00:03:49.400 --> 00:03:51.500]  我是因為熟悉冥恩堂
[00:03:51.500 --> 00:03:54.900]  所以我會特別針對冥恩堂的需要
[00:03:54.900 --> 00:03:57.100]  來跟大家分享
[00:03:57.100 --> 00:03:58.900]  我不知道今天唱的當中的弟兄姊妹
[00:03:58.900 --> 00:04:01.200]  特別是冥恩堂翻得久的人
[00:04:01.200 --> 00:04:02.400]  你知不知道我們冥恩堂
[00:04:02.400 --> 00:04:04.900]  每個月的支出是多少呢?
[00:04:04.900 --> 00:04:06.700]  也不少的
[00:04:06.700 --> 00:04:08.400]  那你又知不知道
[00:04:08.400 --> 00:04:11.700]  那個支出用在哪個地方?
[00:04:11.700 --> 00:04:13.500]  今天
[00:04:13.500 --> 00:04:16.200]  有時候我們會只看到
[00:04:16.200 --> 00:04:17.600]  冥恩堂的奉獻
[00:04:17.600 --> 00:04:19.200]  特別今天也很特別
[00:04:19.200 --> 00:04:20.200]  剛剛好
[00:04:20.200 --> 00:04:23.400]  就是將八月份的奉獻列出來
[00:04:23.400 --> 00:04:24.500]  但是我很擔心
[00:04:24.500 --> 00:04:27.300]  我們只看到那個奉獻的收入
[00:04:27.300 --> 00:04:29.200]  但是我們看不到那個支出
[00:04:29.200 --> 00:04:30.600]  當我做堂主任的時候
[00:04:30.600 --> 00:04:31.800]  崇拜也說過
[00:04:31.800 --> 00:04:35.300]  我重視的不是金額有多少
[00:04:35.300 --> 00:04:38.900]  我重視的是奉獻的人有多少
[00:04:38.900 --> 00:04:40.300]  如果你留意到
[00:04:40.300 --> 00:04:41.800]  今天的程序表裡面
[00:04:41.800 --> 00:04:44.200]  我們也有不錯的奉獻
[00:04:44.200 --> 00:04:45.700]  但是你留意到
[00:04:45.700 --> 00:04:48.700]  平均出席的人數是1282人
[00:04:48.700 --> 00:04:50.200]  但是奉獻人數
[00:04:50.200 --> 00:04:52.900]  那個用奉獻封的是543人
[00:04:52.900 --> 00:04:55.300]  只有42%
[00:04:55.300 --> 00:04:57.300]  42%當然不止這個數字
[00:04:57.300 --> 00:04:59.500]  有些夫婦是一起用一個奉獻封的
[00:04:59.500 --> 00:05:00.300]  是不是?
[00:05:00.300 --> 00:05:02.600]  有些人可能沒有用奉獻封的
[00:05:02.600 --> 00:05:05.900]  但是我想絕對仍然有可能
[00:05:05.900 --> 00:05:10.000]  有3-40%的人是沒有奉獻的
[00:05:10.000 --> 00:05:12.200]  當然可能他們會奉獻在外面
[00:05:12.200 --> 00:05:14.100]  但是為什麼會這樣呢?
[00:05:14.100 --> 00:05:16.800]  我今天會針對這個問題
[00:05:16.800 --> 00:05:18.200]  跟大家來帶去思想
[00:05:18.200 --> 00:05:21.200]  但是我不會只是叫弟兄姐妹奉獻
[00:05:21.200 --> 00:05:24.200]  我覺得我們的教會也有很大的責任
[00:05:24.200 --> 00:05:26.600]  所以今天可能我說的兩件事
[00:05:26.600 --> 00:05:28.200]  都是兩不討好的
[00:05:28.200 --> 00:05:28.900]  但是無論如何
[00:05:28.900 --> 00:05:32.100]  我先用聖經跟大家來帶去分享
[00:05:32.100 --> 00:05:34.600]  歷代至上最後的一章
[00:05:34.600 --> 00:05:37.600]  是大衛臨離開世界之前
[00:05:37.600 --> 00:05:42.900]  去召集群臣在眾子民面前自我否白
[00:05:42.900 --> 00:05:46.200]  接著為人民掠足土
[00:05:46.200 --> 00:05:48.500]  歷代至上最後一章完了之後
[00:05:48.500 --> 00:05:52.500]  歷代之下就完全沒有再記載大衛的事
[00:05:52.500 --> 00:05:54.700]  就記載所羅門了
[00:05:54.700 --> 00:05:59.800]  所以這張聖經可以說是大衛最後的一個宣告
[00:05:59.800 --> 00:06:04.600]  在裡面給我們很值得學習和反省的地方
[00:06:04.600 --> 00:06:07.000]  第一我們要先了解大衛很好
[00:06:07.000 --> 00:06:09.100]  去服役後輩
[00:06:09.100 --> 00:06:12.400]  他在群眾面前再一次確認
[00:06:12.400 --> 00:06:15.600]  所羅門會接續他作王
[00:06:15.600 --> 00:06:20.100]  我們一起來讀歷代至上第29章的第一節
[00:06:20.100 --> 00:06:23.700]  我兒子所羅門是臣特選的
[00:06:23.700 --> 00:06:25.900]  還年幼嬌嫩
[00:06:25.900 --> 00:06:29.000]  他很清楚說到所羅門是臣所揀選的
[00:06:29.000 --> 00:06:30.800]  不過他年幼嬌嫩
[00:06:30.800 --> 00:06:34.100]  去確認所羅門是接續他作王
[00:06:34.100 --> 00:06:35.400]  這個很重要
[00:06:35.400 --> 00:06:38.600]  可能大家會說所羅門作王是很自然的事情
[00:06:38.600 --> 00:06:39.800]  不是的
[00:06:39.800 --> 00:06:42.500]  論之排輩未輪到所羅門
[00:06:42.500 --> 00:06:44.700]  所羅門不是大兒子
[00:06:44.700 --> 00:06:47.700]  當時論之排輩有一個人叫做亞多尼亞
[00:06:47.700 --> 00:06:49.400]  就是應該他作王的
[00:06:49.400 --> 00:06:51.700]  所以亞多尼亞有坐定一粒鹿
[00:06:51.700 --> 00:06:53.200]  以為自己會作王的
[00:06:53.200 --> 00:06:55.000]  於是他召集群臣一起來
[00:06:55.000 --> 00:06:57.600]  飲宴預備來自己稱王的
[00:06:57.600 --> 00:07:01.400]  怎知道這個消息傳到給所羅門的母親
[00:07:01.400 --> 00:07:02.400]  不事發之道
[00:07:02.400 --> 00:07:03.400]  哇!他很害怕
[00:07:03.400 --> 00:07:06.200]  當時他不是叫我兒子作王
[00:07:06.200 --> 00:07:09.600]  於是立刻召集了宗教領袖
[00:07:09.600 --> 00:07:12.200]  進入皇宮某個程度是逼宮
[00:07:12.200 --> 00:07:13.400]  逼大衛
[00:07:13.400 --> 00:07:14.800]  所以你不要只看這些攻略
[00:07:14.800 --> 00:07:16.700]  其實在聖經裡面有很多這些攻略
[00:07:16.700 --> 00:07:18.300]  是非常值得你去看的
[00:07:18.300 --> 00:07:19.300]  這時候就說
[00:07:19.300 --> 00:07:22.600]  為什麼你不來大衛封我兒子作王?
[00:07:22.600 --> 00:07:25.200]  因為現在亞多尼亞自己要稱王了
[00:07:25.200 --> 00:07:27.900]  大衛就立刻冊封所羅門
[00:07:27.900 --> 00:07:30.400]  做他的接班人
[00:07:30.400 --> 00:07:34.300]  那麼亞多尼亞知道的時候
[00:07:34.300 --> 00:07:35.400]  好夢成空
[00:07:35.400 --> 00:07:36.800]  很害怕
[00:07:36.800 --> 00:07:40.600]  如果你再留意到阿彌陀佛所羅門作王之後
[00:07:40.600 --> 00:07:44.200]  用一個藉口將這個大佬殺了
[00:07:44.200 --> 00:07:45.400]  所以你看到的時候
[00:07:45.400 --> 00:07:47.600]  其實可能很多人
[00:07:47.600 --> 00:07:51.200]  他未必心裡面是服所羅門作王的
[00:07:51.200 --> 00:07:53.800]  特別他還沒有坐上王位
[00:07:53.800 --> 00:07:54.900]  就好像今天
[00:07:54.900 --> 00:07:56.900]  有很多美國人都不是很服
[00:07:56.900 --> 00:07:59.700]  特朗普來當總統
[00:07:59.700 --> 00:08:00.700]  你想想
[00:08:00.700 --> 00:08:04.100]  還繼續說他今天當總統的那些耍手段
[00:08:04.100 --> 00:08:07.800]  跟蘇聯有勾結
[00:08:07.800 --> 00:08:08.600]  今天
[00:08:08.600 --> 00:08:10.300]  所以你留意到
[00:08:10.300 --> 00:08:15.800]  大衛再一次在群眾群臣面前
[00:08:15.800 --> 00:08:17.100]  再來確認
[00:08:17.100 --> 00:08:20.000]  所羅門是神所選派的
[00:08:20.000 --> 00:08:21.600]  所以我立他為王
[00:08:21.600 --> 00:08:23.300]  接著就說你要幫他
[00:08:23.300 --> 00:08:24.900]  因為他又亂
[00:08:24.900 --> 00:08:26.800]  那時候所羅門登基多少歲?
[00:08:26.800 --> 00:08:28.300]  四十歲
[00:08:28.300 --> 00:08:30.000]  還又亂?
[00:08:30.000 --> 00:08:31.200]  但是不要忘記
[00:08:31.200 --> 00:08:33.500]  他真的沒有當過王
[00:08:33.500 --> 00:08:35.600]  他真的沒有經驗
[00:08:35.600 --> 00:08:40.700]  所以是鼓勵群臣來支持他
[00:08:40.700 --> 00:08:42.300]  這是很好的
[00:08:42.300 --> 00:08:45.400]  當一個人要交位給一個人的時候
[00:08:45.400 --> 00:08:46.700]  特別是甘心樂意的時候
[00:08:46.700 --> 00:08:48.400]  你要輔助
[00:08:48.400 --> 00:08:49.300]  扶翼
[00:08:49.300 --> 00:08:50.600]  接班人
[00:08:50.600 --> 00:08:52.800]  再確認他的身份
[00:08:52.800 --> 00:08:54.100]  你留意到的時候
[00:08:54.100 --> 00:08:56.900]  就是這群接班人是什麼呢?
[00:08:56.900 --> 00:08:59.300]  可能有些人未必會服
[00:08:59.300 --> 00:09:00.700]  所以還在位的人
[00:09:00.700 --> 00:09:03.300]  就要多次確認他的身份
[00:09:03.300 --> 00:09:05.800]  建立他
[00:09:05.800 --> 00:09:08.500]  大衛就在眾民面前
[00:09:08.500 --> 00:09:13.100]  再一次確認所羅門的身份
[00:09:13.100 --> 00:09:14.800]  這是非常寶貴
[00:09:14.800 --> 00:09:17.200]  讓他可以順利過渡
[00:09:17.200 --> 00:09:17.700]  好了
[00:09:17.700 --> 00:09:18.700]  除了這件事
[00:09:18.700 --> 00:09:20.700]  大衛就宣告
[00:09:20.700 --> 00:09:21.600]  否白
[00:09:21.600 --> 00:09:24.000]  他為了建聖殿
[00:09:24.000 --> 00:09:26.100]  他呈現了多少事情
[00:09:26.100 --> 00:09:30.000]  他是樂情這些資源
[00:09:30.000 --> 00:09:33.300]  樂於呈現很多資源
[00:09:33.300 --> 00:09:35.200]  究竟他奉獻了多少呢?
[00:09:35.200 --> 00:09:39.200]  我們一起來看歷代至上二十九章第二到第四節
[00:09:39.200 --> 00:09:40.200]  第二節我們不讀了
[00:09:40.200 --> 00:09:41.500]  因為我覺得
[00:09:41.500 --> 00:09:42.800]  金器做金器
[00:09:42.800 --> 00:09:43.500]  銀器做銀器
[00:09:43.500 --> 00:09:44.900]  這些可以跳掉了
[00:09:44.900 --> 00:09:46.500]  金器當然是做金器的
[00:09:46.500 --> 00:09:48.100]  我們從第三節讀起
[00:09:48.100 --> 00:09:52.500]  "且因我心中愛慕我神的殿"
[00:09:52.500 --> 00:09:55.700]  "就在預備建造聖殿的材料"
[00:09:55.700 --> 00:10:00.300]  "意外又將我自己積蓄的金銀獻上"
[00:10:00.300 --> 00:10:02.200]  "建造我神的殿"
[00:10:02.200 --> 00:10:05.800]  "就是我比金三千他年得"
[00:10:05.800 --> 00:10:08.900]  "精煉的銀子七千他年得"
[00:10:08.900 --> 00:10:11.300]  "以設殿場"
[00:10:11.300 --> 00:10:12.400]  如果你留意到
[00:10:12.400 --> 00:10:13.800]  他呈現很多
[00:10:13.800 --> 00:10:16.400]  特別是臥匪的黃金
[00:10:16.400 --> 00:10:19.600]  黃金當時是非常貴重
[00:10:19.600 --> 00:10:21.300]  為什麼這麼貴重呢?
[00:10:21.300 --> 00:10:24.600]  因為是由海外運來的
[00:10:24.600 --> 00:10:27.800]  而當時沒有飛機
[00:10:27.800 --> 00:10:29.600]  也沒有高鐵
[00:10:29.600 --> 00:10:30.800]  那時候
[00:10:30.800 --> 00:10:32.900]  多久才運到一次呢?
[00:10:32.900 --> 00:10:35.200]  我們看聶王記就會知道
[00:10:35.200 --> 00:10:37.700]  原來三年才一次
[00:10:37.700 --> 00:10:40.500]  由其他地方運來
[00:10:40.500 --> 00:10:44.800]  所以這些黃金是非常珍貴的
[00:10:44.800 --> 00:10:46.600]  他呈現了多少?
[00:10:46.600 --> 00:10:50.300]  這些三千他年得是102公噸
[00:10:50.300 --> 00:10:54.400]  他呈現的銀子是238公噸
[00:10:54.400 --> 00:10:58.500]  不要忘記這些是大衛自己的財富
[00:10:58.500 --> 00:11:00.800]  那你會說:當然了,他是王
[00:11:00.800 --> 00:11:02.400]  他是王,擁有這麼多
[00:11:02.400 --> 00:11:04.700]  呈現也是應該的
[00:11:04.700 --> 00:11:07.600]  你記住,有錢的人未必會來呈現的
[00:11:07.600 --> 00:11:08.800]  對不對?
[00:11:08.800 --> 00:11:10.900]  當然他是王
[00:11:10.900 --> 00:11:12.600]  但是不要忘記
[00:11:12.600 --> 00:11:16.100]  大衛是剛剛做王沒多久
[00:11:16.100 --> 00:11:17.400]  如果他沒有說謊
[00:11:17.400 --> 00:11:19.500]  聖經也沒有說謊
[00:11:19.500 --> 00:11:22.400]  他就說他自己的呈現是絕不容易的
[00:11:22.400 --> 00:11:26.200]  我們再來讀歷代至上第22章第14節
[00:11:26.200 --> 00:11:28.700]  特別頭一句我們要留意
[00:11:28.700 --> 00:11:32.000]  「我在困難之中為耶和華的殿
[00:11:32.000 --> 00:11:35.000]  預備了金紙十萬他年得
[00:11:35.000 --> 00:11:37.500]  銀紙一百萬他年得
[00:11:37.500 --> 00:11:40.500]  銅和鐵多得無法可稱
[00:11:40.500 --> 00:11:43.300]  我也預備了木頭、石頭
[00:11:43.300 --> 00:11:45.500]  你還可以增添」
[00:11:45.500 --> 00:11:49.100]  「我在極困難之間,你還是去呈現」
[00:11:49.100 --> 00:11:51.500]  不是吧?誇張一點
[00:11:51.500 --> 00:11:53.300]  但是不要忘記
[00:11:53.300 --> 00:11:56.200]  大衛如何來做王?
[00:11:56.200 --> 00:11:59.300]  他不斷被蘇羅追殺
[00:11:59.300 --> 00:12:01.300]  朝不保夕
[00:12:01.300 --> 00:12:01.900]  好了
[00:12:01.900 --> 00:12:03.300]  當他後來終於做王
[00:12:03.300 --> 00:12:04.500]  蘇羅死了
[00:12:04.500 --> 00:12:06.400]  但是國家也不能夠統一
[00:12:06.400 --> 00:12:08.600]  當時不變是什麼呢?
[00:12:08.600 --> 00:12:10.600]  蘇羅的兒子
[00:12:10.600 --> 00:12:11.900]  被一個將領
[00:12:11.900 --> 00:12:14.600]  挾天子以靈諸侯
[00:12:14.600 --> 00:12:16.300]  後來很久之後
[00:12:16.300 --> 00:12:18.700]  才可以統一全國
[00:12:18.700 --> 00:12:20.100]  所以大衛
[00:12:20.100 --> 00:12:21.500]  去做王的時候
[00:12:21.500 --> 00:12:23.700]  國家是很不穩定的
[00:12:23.700 --> 00:12:25.100]  國勢未強
[00:12:25.100 --> 00:12:26.800]  跟所羅門很不同
[00:12:26.800 --> 00:12:30.100]  所羅門的父親已經在打好根基
[00:12:30.100 --> 00:12:32.400]  所以所羅門做王的時候非常風光
[00:12:32.400 --> 00:12:35.200]  列國去朝貢
[00:12:35.200 --> 00:12:38.000]  但是大衛經過艱辛的日子
[00:12:38.000 --> 00:12:41.400]  所以他的財物也不容易累積出來
[00:12:41.400 --> 00:12:45.500]  但是他竟然去呈上
[00:12:45.500 --> 00:12:48.300]  什麼原因讓大衛
[00:12:48.300 --> 00:12:50.100]  可以這樣去呈獻呢?
[00:12:50.100 --> 00:12:51.400]  這就是我今天要講的題目
[00:12:51.400 --> 00:12:53.000]  就是諾見之源
[00:12:53.000 --> 00:12:55.100]  是什麼原因
[00:12:55.100 --> 00:12:58.500]  正確的思想產生正確的行動
[00:12:58.500 --> 00:13:00.000]  大衛就在這個否白裡面
[00:13:00.000 --> 00:13:03.400]  講出為什麼他這麼樂意去呈獻
[00:13:03.400 --> 00:13:05.100]  我們先來看看
[00:13:05.100 --> 00:13:08.300]  大衛是以身試法的
[00:13:08.300 --> 00:13:10.900]  大衛身為一國之君
[00:13:10.900 --> 00:13:14.000]  他可以用命令子民去做事
[00:13:14.000 --> 00:13:15.500]  是對的
[00:13:15.500 --> 00:13:17.200]  我們再想一想
[00:13:17.200 --> 00:13:19.500]  這個聖殿是建來做什麼的?
[00:13:19.500 --> 00:13:23.100]  就是給子民帶去敬拜神
[00:13:23.100 --> 00:13:25.500]  這是為人民而做的
[00:13:25.500 --> 00:13:29.300]  所以絕對是用公帑做就可以了
[00:13:29.300 --> 00:13:32.100]  由國家的庫房拿錢出來建造
[00:13:32.100 --> 00:13:34.500]  是很自然很合理的事情
[00:13:34.500 --> 00:13:36.000]  你想想現在高鐵
[00:13:36.000 --> 00:13:37.800]  高鐵不斷地超支
[00:13:37.800 --> 00:13:39.600]  現在很慷慨一千塊
[00:13:39.600 --> 00:13:43.600]  就是一年的租金來租給國內
[00:13:43.600 --> 00:13:44.600]  不斷地超支
[00:13:44.600 --> 00:13:47.100]  但是這些錢是誰給的?
[00:13:47.100 --> 00:13:48.600]  是你和我也有份給的
[00:13:48.600 --> 00:13:50.700]  是我們納稅人的錢
[00:13:50.700 --> 00:13:55.700]  但是會不會我們的領袖
[00:13:55.700 --> 00:13:58.300]  那些支持建高鐵的議員說
[00:13:58.300 --> 00:13:59.700]  哎呀超支這麼多
[00:13:59.700 --> 00:14:00.700]  我們也有責任
[00:14:00.700 --> 00:14:02.000]  當然我們來有支持的
[00:14:02.000 --> 00:14:03.200]  我們拿些錢出來
[00:14:03.200 --> 00:14:07.300]  來可以減輕我們庫房的支出
[00:14:07.300 --> 00:14:09.400]  不會的
[00:14:09.400 --> 00:14:12.400]  我們的特首
[00:14:12.400 --> 00:14:14.400]  我們的陳辦局長
[00:14:14.400 --> 00:14:17.100]  我們那些支持建高鐵的議員
[00:14:17.100 --> 00:14:19.100]  是不會拿錢出來的
[00:14:19.100 --> 00:14:21.100]  這些不是公帑嗎?
[00:14:21.100 --> 00:14:24.000]  現在大衛要來建造聖殿的時候
[00:14:24.000 --> 00:14:25.400]  是為人民而做
[00:14:25.400 --> 00:14:26.300]  拿公帑就可以了
[00:14:26.300 --> 00:14:29.000]  為什麼要拿自己的錢出來?
[00:14:29.000 --> 00:14:31.000]  但是你有沒有留意到
[00:14:31.000 --> 00:14:33.800]  大衛是以身試法
[00:14:33.800 --> 00:14:37.000]  他用他的生命來演繹
[00:14:37.000 --> 00:14:38.600]  怎麼去愛神
[00:14:38.600 --> 00:14:41.500]  他也很希望用他的行動
[00:14:41.500 --> 00:14:44.700]  去見證、教導他的子民
[00:14:44.700 --> 00:14:46.600]  這個是很重要的
[00:14:46.600 --> 00:14:48.200]  所以我很著緊的
[00:14:48.200 --> 00:14:50.800]  當我仍然是名堂的堂主任的時候
[00:14:50.800 --> 00:14:54.300]  我來不來就會叫師父
[00:14:54.300 --> 00:14:56.200]  就是我們教會的會計
[00:14:56.200 --> 00:14:57.200]  可不可以幫我看看
[00:14:57.200 --> 00:14:59.500]  我們的童工有沒有奉獻
[00:14:59.500 --> 00:15:00.400]  我不是只看會友
[00:15:00.400 --> 00:15:02.100]  我看童工奉獻
[00:15:02.100 --> 00:15:02.800]  如果沒有的話
[00:15:02.800 --> 00:15:04.100]  我會說怎麼了?
[00:15:04.100 --> 00:15:05.200]  我會過來
[00:15:05.200 --> 00:15:06.200]  叫他過來
[00:15:06.200 --> 00:15:07.700]  解釋為什麼你沒有奉獻
[00:15:07.700 --> 00:15:08.500]  漏了
[00:15:08.500 --> 00:15:10.600]  我怎麼可以漏了?
[00:15:10.600 --> 00:15:13.200]  作為一個全道童工
[00:15:13.200 --> 00:15:15.300]  如果我們不奉獻
[00:15:15.300 --> 00:15:17.200]  你怎麼可以做一個好的榜樣
[00:15:17.200 --> 00:15:18.900]  給弟兄姊妹看?
[00:15:18.900 --> 00:15:21.600]  我弟兄姊妹特別看你有沒有奉獻
[00:15:21.600 --> 00:15:23.900]  如果我們說的和我們做的
[00:15:23.900 --> 00:15:24.700]  是有距離的
[00:15:24.700 --> 00:15:26.300]  是不可以的
[00:15:26.300 --> 00:15:27.300]  甚至很可悲
[00:15:27.300 --> 00:15:29.600]  不過不是我們大埔堂
[00:15:29.600 --> 00:15:31.800]  竟然有童工沒有奉獻的時候
[00:15:31.800 --> 00:15:33.000]  有個解釋就是說
[00:15:33.000 --> 00:15:35.300]  我全時間都去奉獻
[00:15:35.300 --> 00:15:38.500]  所以我不需要有金錢去奉獻
[00:15:38.500 --> 00:15:39.800]  如果我還在的時候
[00:15:39.800 --> 00:15:42.500]  我立刻就去跟你說
[00:15:42.500 --> 00:15:43.500]  你說什麼?
[00:15:43.500 --> 00:15:45.800]  你現在要不要納稅?
[00:15:45.800 --> 00:15:47.500]  你是全道人不用納稅嗎?
[00:15:47.500 --> 00:15:48.600]  你有沒有看希伯來書?
[00:15:48.600 --> 00:15:50.100]  希伯來書很寶貴的
[00:15:50.100 --> 00:15:51.500]  希伯來書說什麼?
[00:15:51.500 --> 00:15:54.700]  祭司也要為自己的罪來獻祭
[00:15:54.700 --> 00:15:56.400]  生命教裡面也提到
[00:15:56.400 --> 00:15:58.100]  利未人也要來呈獻
[00:15:58.100 --> 00:16:00.500]  怎麼可以不呈獻?
[00:16:00.500 --> 00:16:02.700]  我離開了命恩堂到今天
[00:16:02.700 --> 00:16:04.800]  我也在大兄姐妹當中宣告
[00:16:04.800 --> 00:16:06.800]  因為我的奉獻不是放在大埔堂
[00:16:06.800 --> 00:16:09.300]  但是每個月我的超十一奉獻
[00:16:09.300 --> 00:16:13.200]  是放在葵涌堂
