
[00:00:00.000 --> 00:00:02.520]  大約三個星期就到6月6日
[00:05:47.420 --> 00:05:50.460]  其實基督已經從死人中復活了
[00:05:50.460 --> 00:05:53.220]  成為了死了之人初熟的果子
[00:05:53.220 --> 00:05:56.260]  這裡所說的「睡了之人」
[00:05:56.260 --> 00:05:58.020]  是一種比較婉轉的說法
[00:05:58.020 --> 00:05:59.820]  這裡真的是在說死了
[00:05:59.820 --> 00:06:02.140]  是一種這樣的意思
[00:06:02.140 --> 00:06:04.660]  接著第二十一至二十三節
[00:06:04.660 --> 00:06:08.900]  我已經在大家的長刊裡
[00:06:08.900 --> 00:06:12.260]  有一個表
[00:06:12.260 --> 00:06:13.460]  盼望透過這個表
[00:06:13.460 --> 00:06:16.340]  可以幫大家容易一點解釋
[00:06:16.340 --> 00:06:18.180]  經文說
[00:06:18.180 --> 00:06:19.740]  既然死是因一日而來
[00:06:19.740 --> 00:06:22.500]  死人復活也是因一人而來
[00:06:22.500 --> 00:06:24.660]  在亞當中眾人都死了
[00:06:24.660 --> 00:06:27.100]  同樣在基督中眾人也要復活
[00:06:27.100 --> 00:06:29.580]  但各人要按自己的次序復活
[00:06:29.580 --> 00:06:31.660]  初熟的果子就是基督
[00:06:31.660 --> 00:06:36.980]  然而在他來的時候是那些屬於基督的
[00:06:36.980 --> 00:06:38.300]  在表的左邊
[00:06:38.300 --> 00:06:40.180]  你會看到一個框框
[00:06:40.180 --> 00:06:41.620]  保羅告訴我們
[00:06:41.620 --> 00:06:43.860]  始終亞當犯罪跌倒了
[00:06:43.860 --> 00:06:47.780]  但因為他是全人類的代表性的源頭
[00:06:47.780 --> 00:06:49.660]  所以罪就進入了世界
[00:06:49.660 --> 00:06:57.020]  現在全人類都需要為整個罪的失敗來負責
[00:06:57.020 --> 00:06:59.860]  但我們只要來到公義的上帝面前
[00:06:59.860 --> 00:07:01.660]  其實人人都失敗了
[00:07:01.660 --> 00:07:03.500]  罪的功架是死
[00:07:03.500 --> 00:07:06.780]  所以人通通都要死
[00:07:06.780 --> 00:07:10.060]  而且這個不單止是肉身的死
[00:07:10.060 --> 00:07:12.580]  也包括靈性裡的死
[00:07:12.580 --> 00:07:16.900]  也就是說我們生命裡和上帝的隔絕
[00:07:16.900 --> 00:07:19.820]  在這時候人可以說是沒有出路
[00:07:19.820 --> 00:07:23.020]  是絕望是死路一條
[00:07:23.020 --> 00:07:26.740]  但很特別的就是在亞當的後裔裡面
[00:07:26.740 --> 00:07:28.620]  有一個人是例外
[00:07:28.620 --> 00:07:32.900]  就在右邊的四方框裡面
[00:07:32.900 --> 00:07:35.100]  這個人是從聖靈而出的
[00:07:35.100 --> 00:07:37.460]  他叫做耶穌基督
[00:07:37.460 --> 00:07:39.380]  他是一個百分百的人
[00:07:39.380 --> 00:07:41.340]  是亞當的後裔
[00:07:41.340 --> 00:07:42.820]  雖然他是罪人的後裔
[00:07:42.820 --> 00:07:44.500]  但他沒有犯罪
[00:07:44.500 --> 00:07:48.500]  所以他有資格成為人類新的代表
[00:07:48.500 --> 00:07:50.700]  代替了亞當
[00:07:50.700 --> 00:07:51.700]  他愛全人類
[00:07:51.700 --> 00:07:56.300]  甚至為全人類死在十字架上
[00:07:56.300 --> 00:07:57.860]  為他們犧牲
[00:07:57.860 --> 00:08:02.740]  於是死亡的絕望當中就開出了一條出路
[00:08:02.740 --> 00:08:04.700]  所以凡是屬他的人
[00:08:04.700 --> 00:08:07.740]  就能夠和他一樣戰勝死亡
[00:08:07.740 --> 00:08:11.980]  而且就不再在這個絕望裡面結束
[00:08:11.980 --> 00:08:16.220]  按著耶穌在聖經裡面的應許
[00:08:16.220 --> 00:08:21.180]  所有的人如果相信他的時候
[00:08:21.180 --> 00:08:23.220]  就能夠歸入他的名下
[00:08:23.220 --> 00:08:25.740]  就能夠被他代表
[00:08:25.740 --> 00:08:27.940]  這個方法很簡單
[00:08:27.940 --> 00:08:33.300]  就是甘心 馴服 凡事的去信靠他
[00:08:33.300 --> 00:08:36.180]  但也只有這個方法
[00:08:36.180 --> 00:08:38.100]  我們隨著他已經復活
[00:08:38.100 --> 00:08:40.020]  已經在永恆裡面的生命
[00:08:40.020 --> 00:08:41.580]  我們就得著盼望
[00:08:41.580 --> 00:08:45.740]  我們每一位信徒將來也可以和他一樣
[00:08:45.740 --> 00:08:47.820]  可以有這個復活
[00:08:47.820 --> 00:08:50.100]  可能我們會不太明白
[00:08:50.100 --> 00:08:52.420]  我們不太明白為什麼亞當犯罪
[00:08:52.420 --> 00:08:57.180]  但我們所有的人 後人都要去承擔後果
[00:08:57.180 --> 00:09:00.020]  不過可能我們同樣也不明白
[00:09:00.020 --> 00:09:02.420]  為什麼基督的復活
[00:09:02.420 --> 00:09:06.180]  也可以為我們後人承擔
[00:09:06.180 --> 00:09:12.580]  我們後人也無條件可以承擔這個恩典
[00:09:12.580 --> 00:09:15.660]  這個可能就是上帝在榮耀裡面
[00:09:15.660 --> 00:09:18.260]  一個很悲的計劃
[00:09:18.260 --> 00:09:21.620]  但讓我們開出了一條出路
[00:09:21.620 --> 00:09:23.980]  主耶穌的復活已經過去了
[00:09:23.980 --> 00:09:27.300]  已經發生了的歷史事實
[00:09:27.300 --> 00:09:29.820]  但我們信徒隨著他的復活
[00:09:29.820 --> 00:09:31.580]  我們現在還沒到
[00:09:31.580 --> 00:09:34.540]  我們要等到他再回來的那一天
[00:09:34.540 --> 00:09:37.140]  這件事才會再發生
[00:09:37.140 --> 00:09:40.100]  主耶穌 聖經的寓言說
[00:09:40.100 --> 00:09:41.820]  他當日復活之後
[00:09:41.820 --> 00:09:45.020]  他是駕著雲彩升到天上
[00:09:45.020 --> 00:09:47.620]  是帶著復活之後的身體
[00:09:47.620 --> 00:09:52.100]  將來聖經說他也要同樣駕著雲彩回來
[00:09:52.100 --> 00:09:56.860]  這就是表裡面右手邊還沒發生的事
[00:09:56.860 --> 00:09:59.260]  現在就是在既濟和未濟
[00:09:59.260 --> 00:10:00.820]  就是左手邊和右手邊
[00:10:00.820 --> 00:10:03.900]  中間發生了一些事 還沒發生
[00:10:03.900 --> 00:10:05.860]  兩件事中間的狀態
[00:10:05.860 --> 00:10:09.420]  就是我們現在的時候
[00:10:09.420 --> 00:10:11.380]  不過靠著主復活
[00:10:11.380 --> 00:10:15.020]  這個既濟未濟的事情
[00:10:15.020 --> 00:10:18.660]  就和剛才所說的D-Day和V-Day中間
[00:10:18.660 --> 00:10:20.660]  有一樣很不同的事
[00:10:20.660 --> 00:10:24.780]  就是當日盟軍登陸諾曼底
[00:10:24.780 --> 00:10:28.140]  D-Day開始勝利在望
[00:10:28.140 --> 00:10:31.500]  不過仍然有可能是失敗的
[00:10:31.500 --> 00:10:33.380]  但是我們很不同
[00:10:33.380 --> 00:10:35.340]  主耶穌的復活
[00:10:35.340 --> 00:10:38.580]  所給我們的復活盼望是肯定的
[00:10:38.580 --> 00:10:41.580]  是絕對不會失望的
[00:10:41.580 --> 00:10:44.740]  我們只要真的跟從主耶穌的時候
[00:10:44.740 --> 00:10:47.500]  這個救恩就一定會有效
[00:10:47.500 --> 00:10:48.980]  是不會失敗的
[00:10:48.980 --> 00:10:50.620]  所以保羅在第23節
[00:10:50.620 --> 00:10:55.540]  他就用到一個初熟的果子來做一個比喻
[00:10:55.540 --> 00:10:58.060]  當時耕作的人就會知道
[00:10:58.060 --> 00:11:00.220]  當見到第一灶的果子
[00:11:00.220 --> 00:11:02.820]  就是初熟的果子的時候意味著什麼
[00:11:02.820 --> 00:11:05.100]  就是接著知道陸續有來
[00:11:05.100 --> 00:11:07.660]  一定會有第二灶 第三灶
[00:11:07.660 --> 00:11:09.900]  見到就知道接著就有了
[00:11:09.900 --> 00:11:12.780]  但是沒見到就唯有等
[00:11:12.780 --> 00:11:16.060]  這個我們比較容易去想
[00:11:16.060 --> 00:11:19.260]  就像一輛火車在隧道裡面
[00:11:19.260 --> 00:11:22.740]  其實火車頭已經出了隧道口
[00:11:22.740 --> 00:11:26.020]  但是可能我們還是坐在火車的後面
[00:11:26.020 --> 00:11:27.860]  我們見到其實車頭出去了
[00:11:27.860 --> 00:11:31.060]  我們也見到隧道的出口有一道曙光
[00:11:31.060 --> 00:11:32.140]  我們已經很清楚
[00:11:32.140 --> 00:11:35.620]  不過我們仍然暫時還是在這個隧道裡面
[00:11:35.620 --> 00:11:38.900]  情況就類似是這樣
[00:11:38.900 --> 00:11:40.900]  所以我們在火車裡面的時候
[00:11:40.900 --> 00:11:43.340]  其實我們不需要擔心我們出不去
[00:11:43.340 --> 00:11:45.340]  我們知道很快我們就會出去
[00:11:45.340 --> 00:11:48.020]  同樣我們也不需要擔心
[00:11:48.020 --> 00:11:52.340]  復活一定會發生在我們身上
[00:11:52.340 --> 00:11:55.100]  但是我們基督徒說我們信復活的時候
[00:11:55.100 --> 00:11:57.780]  其實就是包括剛剛所說的兩件事
[00:11:57.780 --> 00:11:59.380]  第一就是
[00:11:59.380 --> 00:12:00.900]  不是所信復活
[00:12:00.900 --> 00:12:04.020]  不是說只是信有復活這件事那麼簡單
[00:12:04.020 --> 00:12:07.180]  而是第一我們相信主耶穌他自己已經復活
[00:12:07.180 --> 00:12:08.700]  然後第二個就是我們相信
[00:12:08.700 --> 00:12:10.100]  雖然我們未復活
[00:12:10.100 --> 00:12:12.660]  但是我們將要和祂一樣復活
[00:12:12.660 --> 00:12:14.620]  所以我們說我信復活
[00:12:14.620 --> 00:12:20.900]  其實是包含這幾項很重要的意思
[00:12:20.900 --> 00:12:24.580]  保羅在他接著所說的第十五章裡面
[00:12:24.580 --> 00:12:26.980]  就告訴我們
[00:12:26.980 --> 00:12:29.060]  這兩件復活的事
[00:12:29.060 --> 00:12:32.860]  我們在中間其實對我們有什麼實際的意義
[00:12:32.860 --> 00:12:37.140]  否則我們會問這件事關我們什麼事
[00:12:37.140 --> 00:12:42.220]  這件事是和主耶穌和所有熟悉祂的人都很有關
[00:12:42.220 --> 00:12:46.900]  因為是我們所有人終極的目標
[00:12:46.900 --> 00:12:50.180]  第十四到第十八節
[00:12:50.180 --> 00:12:53.060]  我不再讀了剛才主席已經讀了
[00:12:53.060 --> 00:12:57.380]  第十四節說到最後終結到了
[00:12:57.380 --> 00:13:01.700]  這個就是說到基督他下一次再回來的時候
[00:13:01.700 --> 00:13:03.620]  他上一次回來的時候
[00:13:03.620 --> 00:13:06.820]  好像只不過是一個木匠的兒子
[00:13:06.820 --> 00:13:09.900]  一個這樣很卑微的身份
[00:13:09.900 --> 00:13:12.980]  但是他下一次再回來的時候就不同了
[00:13:12.980 --> 00:13:13.780]  他那時候是怎樣的
[00:13:13.780 --> 00:13:18.660]  他將一切執政的掌權的有權能的都毀滅了
[00:13:18.660 --> 00:13:21.460]  要將這個國交給上帝
[00:13:21.460 --> 00:13:27.700]  他是用一個很榮耀的一個君王的姿態出現
[00:13:27.700 --> 00:13:30.620]  一個元帥的姿態出現
[00:13:30.620 --> 00:13:34.260]  到那個時候基督他就要全面的掌權
[00:13:34.260 --> 00:13:36.540]  上帝就得到絕對的榮耀
[00:13:36.540 --> 00:13:39.060]  是一幅這樣的圖畫
[00:13:39.060 --> 00:13:41.980]  所以這幅就是一個V-Day的圖畫
[00:13:41.980 --> 00:13:43.500]  是全面的勝利
[00:13:43.500 --> 00:13:46.780]  也意味著戰爭全面結束
[00:13:46.780 --> 00:13:51.500]  我們所有的人就進入一個真正永恆的和平裏面
[00:13:51.500 --> 00:13:53.780]  但是我們細心的留意一下
[00:13:53.780 --> 00:13:56.420]  你看看第十四到第十八節
[00:13:56.420 --> 00:14:04.380]  你有沒有發覺有哪些動詞是重複重複的出現的
[00:14:04.380 --> 00:14:06.300]  我發現「伏」
[00:14:06.300 --> 00:14:07.580]  「屈伏」
[00:14:07.580 --> 00:14:09.340]  「馴伏」
[00:14:09.340 --> 00:14:12.580]  這些字眼不斷的出現
[00:14:12.580 --> 00:14:14.180]  為什麼呢
[00:14:14.180 --> 00:14:16.820]  相信復活過後信徒我們其實
[00:14:16.820 --> 00:14:18.420]  如果我們盼望復活
[00:14:18.420 --> 00:14:19.820]  很多時候我們會想的
[00:14:19.820 --> 00:14:22.540]  就是我們要過著一個完美的生活
[00:14:22.540 --> 00:14:24.700]  在將來的一個永恆裏面
[00:14:24.700 --> 00:14:26.260]  我相信沒錯的
[00:14:26.260 --> 00:14:28.340]  但是保羅他似乎在說的
[00:14:28.340 --> 00:14:33.580]  這個不是復活的最終的重點
[00:14:33.580 --> 00:14:35.340]  看回第二次大戰結束
[00:14:35.340 --> 00:14:37.780]  其實老百姓得享太平是因為什麼
[00:14:37.780 --> 00:14:40.660]  是因為軍隊 盟軍的勝利
[00:14:40.660 --> 00:14:44.100]  和德軍上上下下都投降
[00:14:44.100 --> 00:14:46.420]  是因為我們信徒
[00:14:46.420 --> 00:14:49.940]  也是在屬靈的戰爭裏面我們勝利的時候
[00:14:49.940 --> 00:14:54.180]  其實是因為基督他已經贏了一切
[00:14:54.180 --> 00:14:55.100]  他在說什麼
[00:14:55.100 --> 00:14:56.820]  戰勝一切的仇敵
[00:14:56.820 --> 00:14:58.860]  連死亡都戰勝了
[00:14:58.860 --> 00:15:01.020]  這個就是我們的元帥
[00:15:01.020 --> 00:15:03.900]  耶穌基督他全面的勝利
[00:15:03.900 --> 00:15:05.940]  這裏所說的那幅圖畫
[00:15:05.940 --> 00:15:09.220]  是全面的制服
[00:15:09.220 --> 00:15:09.980]  但是很有趣
[00:15:09.980 --> 00:15:11.740]  保羅他也說到
[00:15:11.740 --> 00:15:14.100]  子也要自己馴服
[00:15:14.100 --> 00:15:15.420]  叫萬物服他的
[00:15:15.420 --> 00:15:18.620]  好似上帝在萬物之中在萬物之上
[00:15:18.620 --> 00:15:19.900]  子是誰
[00:15:19.900 --> 00:15:21.180]  耶穌基督
[00:15:21.180 --> 00:15:23.660]  連子 耶穌基督他自己
[00:15:23.660 --> 00:15:24.980]  這位軍隊的元帥
[00:15:24.980 --> 00:15:26.660]  他現在他自己都說
[00:15:26.660 --> 00:15:31.100]  馴服起附上帝之下
[00:15:31.100 --> 00:15:32.660]  很有趣
[00:15:32.660 --> 00:15:35.740]  我們知道基督和附上帝
[00:15:35.740 --> 00:15:38.140]  其實上帝是同榮同尊
[00:15:38.140 --> 00:15:40.740]  他自己其實都佩戴一切的榮耀
[00:15:40.740 --> 00:15:41.940]  但是這一刻
[00:15:41.940 --> 00:15:43.300]  他告訴我們
[00:15:43.300 --> 00:15:44.740]  他是謙卑的
[00:15:44.740 --> 00:15:48.140]  馴服起附底下
[00:15:48.140 --> 00:15:49.780]  我相信只有一個原因
[00:15:49.780 --> 00:15:51.300]  保羅也是要跟我們說的
[00:15:51.300 --> 00:15:52.620]  就是這個原因
[00:15:52.620 --> 00:15:53.860]  因為他這一刻
[00:15:53.860 --> 00:15:56.660]  他就是用一個人的身份
[00:15:56.660 --> 00:15:57.660]  一個亞當
[00:15:57.660 --> 00:16:00.740]  好似代替了亞當的代表的身份
[00:16:00.740 --> 00:16:02.380]  去代表了人
[00:16:02.380 --> 00:16:08.580]  為了讓我們見到他是我們的榜樣
[00:16:08.580 --> 00:16:11.900]  我們同樣都要好似他一樣
[00:16:11.900 --> 00:16:13.900]  馴服起上帝之下
[00:16:13.900 --> 00:16:17.060]  這個就是復活的重點
[00:16:17.060 --> 00:16:18.740]  復活和永生的重點
[00:16:18.740 --> 00:16:23.580]  就是馴服榮耀給上帝
[00:16:23.580 --> 00:16:28.780]  所以在這個既濟和未濟的這段日子中間
[00:16:28.780 --> 00:16:33.660]  我們說我們等候復活等候永生
[00:16:33.660 --> 00:16:35.220]  其實我們有事情要做的
[00:16:35.220 --> 00:16:38.700]  我們就是要操練我們自己去馴服上帝
[00:16:38.700 --> 00:16:40.540]  去將榮耀歸給上帝
[00:16:40.540 --> 00:16:42.900]  我們有了這樣的生命的時候
[00:16:42.900 --> 00:16:44.300]  我們就要佩戴
[00:16:44.300 --> 00:16:47.180]  我們就要佩戴將來的復活永生的生命
[00:16:47.180 --> 00:16:51.940]  因為那是一個這樣的狀態
[00:16:51.940 --> 00:16:54.020]  不過細心想想
[00:16:54.020 --> 00:16:57.500]  其實我們生活裡面會不會很多時候
[00:16:57.500 --> 00:17:02.700]  我們未必會說這件事是我們人生的目標
[00:17:02.700 --> 00:17:04.300]  或者是終極的目標
[00:17:04.300 --> 00:17:06.580]  和我不少弟兄姊妹聊天
[00:17:06.580 --> 00:17:07.780]  香港人真的很忙碌
[00:17:07.780 --> 00:17:09.820]  我們在不同的工作裡面
[00:17:09.820 --> 00:17:11.780]  可以說是形形異異
[00:17:11.780 --> 00:17:14.620]  有時候真的不太知道工作是為了什麼
[00:17:14.620 --> 00:17:16.300]  就是上班下班很累
[00:17:16.300 --> 00:17:18.940]  然後睡覺就第二天
[00:17:18.940 --> 00:17:20.500]  真的不太知道為了什麼
[00:17:20.500 --> 00:17:24.340]  或者能夠讓生活好像過去好一點點
[00:17:24.340 --> 00:17:27.500]  這個就好像是我們生活的目的
[00:17:27.500 --> 00:17:29.940]  很多時候我們都覺得好像沒得選擇
[00:17:29.940 --> 00:17:33.980]  還說什麼目標榮耀上帝
[00:17:33.980 --> 00:17:35.660]  會不會我們心裡面大概就是說
[00:17:35.660 --> 00:17:38.340]  其實Sam你說的話我都知道
[00:17:38.340 --> 00:17:39.940]  但是我感受不到
[00:17:39.940 --> 00:17:42.060]  還有我不知道怎麼去做
[00:17:42.060 --> 00:17:43.860]  會不會是這樣呢
[00:17:43.860 --> 00:17:46.900]  會不會我們都有這樣的同感呢
[00:17:46.900 --> 00:17:48.980]  我們再看看保羅怎麼跟我們說
[00:17:48.980 --> 00:17:50.620]  第29節他說
[00:17:50.620 --> 00:17:54.660]  不然那些為死人受洗的能做什麼呢
[00:17:54.660 --> 00:17:56.260]  如果死人不會復活
[00:17:56.260 --> 00:17:58.460]  為什麼替他們受洗呢
[00:17:58.460 --> 00:17:59.780]  為死人受洗呢
[00:17:59.780 --> 00:18:03.380]  這幾個字應該都令我們有點困惑
[00:18:03.380 --> 00:18:04.300]  但是細心去看
[00:18:04.300 --> 00:18:07.740]  其實保羅他在這裡不是在做一個教導
[00:18:07.740 --> 00:18:09.340]  他不是在教人做這件事
[00:18:09.340 --> 00:18:11.700]  早期教會也沒有這種教導
[00:18:11.700 --> 00:18:13.780]  沒有這種傳統和個案
[00:18:13.780 --> 00:18:16.340]  保羅在這裡其實不是在說一種神學
[00:18:16.340 --> 00:18:19.020]  就是應不應該有這樣的做法
[00:18:19.020 --> 00:18:20.700]  他其實是在說
[00:18:20.700 --> 00:18:25.380]  哥倫多教會信徒裡面的一些邏輯的謬誤
[00:18:25.380 --> 00:18:29.100]  因為他們之前有人說我不信復活
[00:18:29.100 --> 00:18:30.620]  但是這方面又說不信復活
[00:18:30.620 --> 00:18:31.540]  但是那方面又怎麼樣
[00:18:31.540 --> 00:18:33.540]  那方面又說為死人受洗
[00:18:33.540 --> 00:18:36.620]  是說那些信徒他們做這件事
[00:18:36.620 --> 00:18:37.580]  那是什麼意思
[00:18:37.580 --> 00:18:40.260]  是信死人復活了之後
[00:18:40.260 --> 00:18:43.500]  是有事還是沒事呢
[00:18:43.500 --> 00:18:44.700]  又說不信復活
[00:18:44.700 --> 00:18:46.620]  但是又為他們死後做一些事
[00:18:46.620 --> 00:18:47.980]  很矛盾是不是
[00:18:47.980 --> 00:18:50.900]  保羅其實就是在指出他們的矛盾
[00:18:50.900 --> 00:18:55.020]  指出其實他講的東西都不用跟他們講神學
[00:18:55.020 --> 00:18:58.500]  只是講邏輯都已經不是很通了
[00:18:58.500 --> 00:19:00.500]  其實是一種言行不一
[00:19:00.500 --> 00:19:02.220]  一種自打嘴巴
