
[00:00:00.000 --> 00:00:02.000]  我們一齊低頭,我們禱告
[00:01:35.000 --> 00:01:36.000]  生活
[00:01:36.000 --> 00:01:38.000]  所以古語已經有話了
[00:01:38.000 --> 00:01:40.000]  機不可什麼?
[00:01:40.000 --> 00:01:42.000]  機不可失嘛
[00:01:42.000 --> 00:01:46.000]  什麼都可以失,手機就真的不可以失
[00:01:46.000 --> 00:01:49.000]  所以甚至有個太太就跟丈夫說
[00:01:49.000 --> 00:01:51.000]  哎呀,老公啊
[00:01:51.000 --> 00:01:52.000]  我如果有一天死了
[00:01:52.000 --> 00:01:55.000]  我都希望能夠化為你的手機
[00:01:55.000 --> 00:01:56.000]  為什麼?
[00:01:56.000 --> 00:01:58.000]  因為你經常抓緊它
[00:01:58.000 --> 00:01:59.000]  摸著它
[00:01:59.000 --> 00:02:00.000]  掂著它
[00:02:00.000 --> 00:02:01.000]  不見了它又怎樣?
[00:02:01.000 --> 00:02:03.000]  囉囉亂,是不是?
[00:02:03.000 --> 00:02:08.000]  今天,現代人好像跟手機脫不了關係
[00:02:08.000 --> 00:02:14.000]  今天,我們怎樣才能夠生活就是侍奉
[00:02:14.000 --> 00:02:18.000]  侍奉就是生活呢
[00:02:18.000 --> 00:02:23.000]  我們看保羅教導提摩太太
[00:02:23.000 --> 00:02:29.000]  在提摩太太後書裡面給我們有很多美好的學習
[00:02:29.000 --> 00:02:34.000]  今天,門徒頂姐妹最大問題是什麼呢?
[00:02:34.000 --> 00:02:37.000]  最大問題就是我們離教會崇拜
[00:02:37.000 --> 00:02:38.000]  哎呀,多好啊
[00:02:38.000 --> 00:02:39.000]  離教會崇拜
[00:02:39.000 --> 00:02:42.000]  不過崇拜之後我們就跟牧師握手說再見
[00:02:42.000 --> 00:02:44.000]  牧師再見了
[00:02:44.000 --> 00:02:47.000]  但是順便跟上帝說再見
[00:02:47.000 --> 00:02:50.000]  上帝下個禮拜見
[00:02:50.000 --> 00:02:52.000]  於是我們將上帝留在教會那裡
[00:02:52.000 --> 00:02:54.000]  回去過自己的生活
[00:02:54.000 --> 00:02:55.000]  是不是?
[00:02:55.000 --> 00:02:57.000]  我不知道你在網上有沒有看過招聘廣告
[00:02:57.000 --> 00:02:58.000]  挺特別的
[00:02:58.000 --> 00:03:00.000]  就是國內一間和尚寺
[00:03:00.000 --> 00:03:04.000]  一間廟宇招聘和尚
[00:03:04.000 --> 00:03:06.000]  因為生意好
[00:03:06.000 --> 00:03:07.000]  不夠和尚用
[00:03:07.000 --> 00:03:09.000]  招聘和尚
[00:03:09.000 --> 00:03:12.000]  挺高薪的
[00:03:12.000 --> 00:03:15.000]  國內來說很高薪
[00:03:15.000 --> 00:03:18.000]  五千元一個月
[00:03:18.000 --> 00:03:21.000]  他有些特別要求
[00:03:21.000 --> 00:03:23.000]  當然要剃頭
[00:03:23.000 --> 00:03:25.000]  做和尚不剃頭怎麼辦呢?
[00:03:25.000 --> 00:03:29.000]  還要上班時間是朝九晚五
[00:03:29.000 --> 00:03:30.000]  挺好的
[00:03:30.000 --> 00:03:33.000]  但是在上班時間裡面
[00:03:33.000 --> 00:03:34.000]  不准吸煙
[00:03:34.000 --> 00:03:35.000]  不准喝酒
[00:03:35.000 --> 00:03:37.000]  不准看色情刊物
[00:03:37.000 --> 00:03:39.000]  要求不錯
[00:03:39.000 --> 00:03:40.000]  但是呢
[00:03:40.000 --> 00:03:43.000]  下面還有一句
[00:03:43.000 --> 00:03:45.000]  辦公時間以外
[00:03:45.000 --> 00:03:49.000]  就食除尊便
[00:03:49.000 --> 00:03:51.000]  今天
[00:03:51.000 --> 00:03:53.000]  我們的生活
[00:03:53.000 --> 00:03:55.000]  是不是侍奉
[00:03:55.000 --> 00:03:56.000]  我們的侍奉
[00:03:56.000 --> 00:03:59.000]  是不是生活呢?
[00:03:59.000 --> 00:04:03.000]  讓我們在這裡有機會思想
[00:04:03.000 --> 00:04:05.000]  這個人不知道你認不認識
[00:04:05.000 --> 00:04:07.000]  叫周鑾華
[00:04:07.000 --> 00:04:09.000]  台灣很有名的牧師
[00:04:09.000 --> 00:04:12.000]  他六十幾歲就退休
[00:04:12.000 --> 00:04:14.000]  退休之後就退而不休
[00:04:14.000 --> 00:04:18.000]  就開了一間網上教會
[00:04:18.000 --> 00:04:20.000]  在網上講道
[00:04:20.000 --> 00:04:22.000]  和和年青人分享信仰
[00:04:22.000 --> 00:04:24.000]  然後他又擔任台灣
[00:04:24.000 --> 00:04:26.000]  香港叫書明會
[00:04:26.000 --> 00:04:29.000]  台灣叫展望會的董事會主席
[00:04:29.000 --> 00:04:31.000]  他很厲害
[00:04:31.000 --> 00:04:34.000]  香港書明會每年有個很重要的活動
[00:04:34.000 --> 00:04:36.000]  你知不知道
[00:04:36.000 --> 00:04:38.000]  你有沒有參加過?
[00:04:38.000 --> 00:04:40.000]  在機中什麼?
[00:04:40.000 --> 00:04:43.000]  在機中三十個小時不吃東西
[00:04:43.000 --> 00:04:46.000]  然後呢
[00:04:46.000 --> 00:04:48.000]  他每年都去參加
[00:04:48.000 --> 00:04:50.000]  直至他離開世界
[00:04:50.000 --> 00:04:51.000]  他離開世界的時候
[00:04:51.000 --> 00:04:54.000]  是去年九十六歲
[00:04:54.000 --> 00:04:56.000]  他每年都去
[00:04:56.000 --> 00:04:58.000]  他不只是去開幕閉幕
[00:04:58.000 --> 00:05:00.000]  他每年都去
[00:05:00.000 --> 00:05:03.000]  坐三十個小時不吃東西
[00:05:03.000 --> 00:05:05.000]  只是喝水
[00:05:05.000 --> 00:05:07.000]  他有很大的見證
[00:05:07.000 --> 00:05:14.000]  他去年八月的時候
[00:05:14.000 --> 00:05:17.000]  星期日主日就去講道
[00:05:17.000 --> 00:05:19.000]  講道之後他還開車
[00:05:19.000 --> 00:05:23.000]  他開車載弟兄姊妹回家
[00:05:23.000 --> 00:05:29.000]  途中突然間覺得不舒服
[00:05:29.000 --> 00:05:31.000]  把車駛到一邊
[00:05:31.000 --> 00:05:33.000]  他就趴在太盤那裡
[00:05:33.000 --> 00:05:36.000]  就這樣離開了世界
[00:05:36.000 --> 00:05:39.000]  我在想他一生都沒有停過侍奉
[00:05:39.000 --> 00:05:41.000]  沒有一刻停過侍奉
[00:05:41.000 --> 00:05:42.000]  他雖然退休
[00:05:42.000 --> 00:05:44.000]  但神繼續使用他
[00:05:44.000 --> 00:05:46.000]  祝福很多的人
[00:05:46.000 --> 00:05:48.000]  影響很多的人
[00:05:48.000 --> 00:05:49.000]  弟兄姊妹
[00:05:49.000 --> 00:05:52.000]  今天我們的生活是怎樣呢?
[00:05:52.000 --> 00:05:54.000]  寶萊在這裡教導我們
[00:05:54.000 --> 00:05:57.000]  我們看看剛才的經文有沒有聖經
[00:05:57.000 --> 00:06:03.000]  沒有就要打開手機或者不知怎樣了
[00:06:03.000 --> 00:06:09.000]  這裡說教導我們怎樣侍奉呢?
[00:06:09.000 --> 00:06:14.000]  第一就是要靠主剛強
[00:06:14.000 --> 00:06:16.000]  今天很多人不願意侍奉
[00:06:16.000 --> 00:06:17.000]  因為我不行嘛
[00:06:17.000 --> 00:06:19.000]  我不行嘛
[00:06:19.000 --> 00:06:21.000]  總覺得自己做不到
[00:06:21.000 --> 00:06:24.000]  於是就不願意侍奉
[00:06:24.000 --> 00:06:27.000]  但今天不是靠著我們自己侍奉
[00:06:27.000 --> 00:06:30.000]  靠著我們自己不是很行的
[00:06:30.000 --> 00:06:41.000]  你有沒有看過創世電視訪問梁詠詩牧師的片段
[00:06:41.000 --> 00:06:46.000]  訪問她當年去仇寅讀書
[00:06:46.000 --> 00:06:49.000]  每個人都驚訝
[00:06:49.000 --> 00:06:50.000]  她去仇寅?
[00:06:50.000 --> 00:06:52.000]  她要做前導人?
[00:06:52.000 --> 00:06:56.000]  去到仇寅教授很頭痛
[00:06:56.000 --> 00:07:00.000]  人家穿著襯衫西褲上課
[00:07:00.000 --> 00:07:02.000]  她就T恤牛仔褲
[00:07:02.000 --> 00:07:08.000]  但不是在乎人家怎樣看
[00:07:08.000 --> 00:07:11.000]  那是你願不願意侍奉
[00:07:11.000 --> 00:07:12.000]  弟兄姊妹
[00:07:12.000 --> 00:07:16.000]  今天教會需要每一個人去參與
[00:07:16.000 --> 00:07:19.000]  需要更多人參與侍奉
[00:07:19.000 --> 00:07:21.000]  但可惜很多人覺得自己不行
[00:07:21.000 --> 00:07:22.000]  沒錯
[00:07:22.000 --> 00:07:24.000]  我們自己真的不是很行
[00:07:24.000 --> 00:07:27.000]  但我們需要的是什麼?
[00:07:27.000 --> 00:07:29.000]  我們需要的是
[00:07:29.000 --> 00:07:30.000]  普羅在這裡說
[00:07:30.000 --> 00:07:33.000]  我們要在哪裡剛強?
[00:07:33.000 --> 00:07:36.000]  在耶穌基督的恩典
[00:07:36.000 --> 00:07:38.000]  快要受苦節
[00:07:38.000 --> 00:07:41.000]  我們紀念耶穌為我們死
[00:07:41.000 --> 00:07:43.000]  耶穌基督給我們很大的恩典
[00:07:43.000 --> 00:07:47.000]  今天我們侍奉不是靠自己
[00:07:47.000 --> 00:07:51.000]  而是靠神給我們的力量
[00:07:51.000 --> 00:07:52.000]  網上有一個故事
[00:07:52.000 --> 00:07:54.000]  不知道你們有沒有看過
[00:07:54.000 --> 00:07:57.000]  就是李嘉誠先生
[00:07:57.000 --> 00:07:58.000]  大家都認識他
[00:07:58.000 --> 00:07:59.000]  很有錢的人
[00:07:59.000 --> 00:08:01.000]  他是一名司機
[00:08:01.000 --> 00:08:04.000]  跟他開了四十多年車
[00:08:04.000 --> 00:08:06.000]  司機退休
[00:08:06.000 --> 00:08:08.000]  叫司機來辦公室
[00:08:08.000 --> 00:08:09.000]  跟他說
[00:08:09.000 --> 00:08:12.000]  多謝你跟我開了幾十年車
[00:08:12.000 --> 00:08:16.000]  除了退休金之外
[00:08:16.000 --> 00:08:18.000]  我另外給你一張支票
[00:08:18.000 --> 00:08:20.000]  一百萬
[00:08:20.000 --> 00:08:21.000]  很多錢
[00:08:21.000 --> 00:08:22.000]  司機拿了支票
[00:08:22.000 --> 00:08:24.000]  跟李嘉誠先生說
[00:08:24.000 --> 00:08:25.000]  李先生
[00:08:25.000 --> 00:08:27.000]  我真的很感謝你
[00:08:27.000 --> 00:08:28.000]  不過這百萬
[00:08:28.000 --> 00:08:30.000]  我想我都不需要了
[00:08:30.000 --> 00:08:31.000]  為什麼?
[00:08:31.000 --> 00:08:33.000]  因為這幾十年來
[00:08:33.000 --> 00:08:34.000]  我開車
[00:08:34.000 --> 00:08:36.000]  我經常聽你在車上講電話
[00:08:36.000 --> 00:08:38.000]  跟別人聊天
[00:08:38.000 --> 00:08:41.000]  我知道股票的情況
[00:08:41.000 --> 00:08:43.000]  知道樓房的情況
[00:08:43.000 --> 00:08:44.000]  於是這幾十年中間
[00:08:44.000 --> 00:08:47.000]  我都已經賺了很多錢
[00:08:47.000 --> 00:08:50.000]  多謝你
[00:08:50.000 --> 00:08:51.000]  我有時想
[00:08:51.000 --> 00:08:54.000]  你跟著李嘉誠都這麼好
[00:08:54.000 --> 00:08:55.000]  你跟著
[00:08:55.000 --> 00:08:57.000]  我們所信仰的那位
[00:08:57.000 --> 00:08:58.000]  比李嘉誠強很多
[00:08:58.000 --> 00:08:59.000]  是誰?
[00:08:59.000 --> 00:09:02.000]  是這位創造天地萬物的主
[00:09:02.000 --> 00:09:06.000]  是我們需要全心倚靠的神
[00:09:06.000 --> 00:09:08.000]  神的力量很大
[00:09:08.000 --> 00:09:09.000]  祂能夠做很多事
[00:09:09.000 --> 00:09:11.000]  超過我們所想所求
[00:09:11.000 --> 00:09:12.000]  是不是?
[00:09:12.000 --> 00:09:15.000]  謝謝兩位姊妹
[00:09:15.000 --> 00:09:17.000]  我們每週都很關心
[00:09:17.000 --> 00:09:20.000]  喜歡看這個
[00:09:20.000 --> 00:09:24.000]  聽到嗎?
[00:09:24.000 --> 00:09:25.000]  減價
[00:09:25.000 --> 00:09:27.000]  大減價
[00:09:27.000 --> 00:09:29.000]  我們都很關心
[00:09:29.000 --> 00:09:30.000]  但其實
[00:09:30.000 --> 00:09:32.000]  我很想告訴大家
[00:09:32.000 --> 00:09:33.000]  今天
[00:09:33.000 --> 00:09:35.000]  這個世界最大問題是什麼?
[00:09:35.000 --> 00:09:36.000]  這個世界最大問題
[00:09:36.000 --> 00:09:40.000]  我們都很撕裂
[00:09:40.000 --> 00:09:43.000]  我們家庭會撕裂
[00:09:43.000 --> 00:09:47.000]  我們工作的地方會撕裂
[00:09:47.000 --> 00:09:50.000]  甚至簡單地說
[00:09:50.000 --> 00:09:53.000]  我們自己都很撕裂
[00:09:53.000 --> 00:09:56.000]  有時都自己搞不清楚自己搞什麼
[00:09:56.000 --> 00:10:00.000]  這是一個撕裂的世界
[00:10:00.000 --> 00:10:02.000]  這是一個很缺乏
[00:10:02.000 --> 00:10:05.000]  很多東西都缺乏的世界
[00:10:05.000 --> 00:10:12.000]  今天在這個缺乏的世界裡
[00:10:12.000 --> 00:10:16.000]  在這個充滿著問題的世界裡
[00:10:16.000 --> 00:10:18.000]  我們可以怎麼做呢?
[00:10:18.000 --> 00:10:20.000]  我們需要的
[00:10:20.000 --> 00:10:25.000]  就是全心倚靠這位又真又活的神
[00:10:25.000 --> 00:10:27.000]  因為唯有倚靠神
[00:10:27.000 --> 00:10:30.000]  奇妙事情才會發生
[00:10:36.000 --> 00:10:40.000]  我們想不到的事情
[00:10:40.000 --> 00:10:42.000]  奇妙的事情才會發生
[00:10:42.000 --> 00:10:43.000]  兄弟姐妹
[00:10:43.000 --> 00:10:44.000]  今天
[00:10:44.000 --> 00:10:47.000]  所以我們不是靠著自己去侍奉
[00:10:47.000 --> 00:10:49.000]  當我們願意倚靠神的時候
[00:10:49.000 --> 00:10:52.000]  神就給我們很大的恩典
[00:10:52.000 --> 00:10:54.000]  剛才你看到學生中心
[00:10:54.000 --> 00:10:55.000]  我很深刻的印象
[00:10:55.000 --> 00:10:57.000]  因為1982年的時候
[00:10:57.000 --> 00:10:59.000]  我帶領一班浸會的學生
[00:10:59.000 --> 00:11:02.000]  浸會學院當時叫浸會大學
[00:11:02.000 --> 00:11:05.000]  學生一起去那裡做短宣
[00:11:05.000 --> 00:11:09.000]  帶領一班少年人
[00:11:09.000 --> 00:11:16.000]  有這個福音營
[00:11:16.000 --> 00:11:18.000]  在福音營裡
[00:11:18.000 --> 00:11:19.000]  他們的學生
[00:11:19.000 --> 00:11:21.000]  我們有八個學生一起去
[00:11:21.000 --> 00:11:23.000]  他們負責講故事
[00:11:23.000 --> 00:11:25.000]  他們負責玩遊戲
[00:11:25.000 --> 00:11:26.000]  諸如此類
[00:11:26.000 --> 00:11:32.000]  我負責每晚的培靈報道會
[00:11:32.000 --> 00:11:33.000]  每晚的講道
[00:11:33.000 --> 00:11:34.000]  第一天我負責
[00:11:34.000 --> 00:11:37.000]  因為大家的普通話都很普通
[00:11:37.000 --> 00:11:41.000]  我生平沒用過普通話來講道
[00:11:41.000 --> 00:11:42.000]  那次是第一次
[00:11:42.000 --> 00:11:44.000]  所以要求學生
[00:11:44.000 --> 00:11:45.000]  我說都可以
[00:11:45.000 --> 00:11:48.000]  不過你們在下面不准笑
[00:11:48.000 --> 00:11:50.000]  結果我說了幾晚
[00:11:50.000 --> 00:11:53.000]  看到下面的學生忍得很辛苦
[00:11:53.000 --> 00:11:55.000]  咬舌頭
[00:11:55.000 --> 00:11:56.000]  但是很感恩
[00:11:56.000 --> 00:11:57.000]  我很忘記
[00:11:57.000 --> 00:12:00.000]  星期五晚我們有報道會
[00:12:00.000 --> 00:12:02.000]  我們邀請那些學生
[00:12:02.000 --> 00:12:05.000]  你要信耶穌的走出來
[00:12:05.000 --> 00:12:09.000]  一個一個學生就是這樣走出來
[00:12:09.000 --> 00:12:11.000]  我一路呼召的時候
[00:12:11.000 --> 00:12:12.000]  一路流著眼淚
[00:12:12.000 --> 00:12:14.000]  因為我體會
[00:12:14.000 --> 00:12:16.000]  不是我能夠做什麼
[00:12:16.000 --> 00:12:17.000]  拉神
[00:12:17.000 --> 00:12:20.000]  透過我們可以做事
[00:12:20.000 --> 00:12:21.000]  弟兄姊妹
[00:12:21.000 --> 00:12:25.000]  本來要提醒我們
[00:12:25.000 --> 00:12:27.000]  我們要在耶穌基督的恩典上面
[00:12:27.000 --> 00:12:31.000]  剛強起來
[00:12:31.000 --> 00:12:33.000]  那個時候我們不肯侍奉
[00:12:33.000 --> 00:12:34.000]  為什麼呢
[00:12:34.000 --> 00:12:38.000]  我們整天都覺得自己不是很厲害
[00:12:38.000 --> 00:12:40.000]  我什麼都不行
[00:12:40.000 --> 00:12:42.000]  我好像這條繩子
[00:12:42.000 --> 00:12:45.000]  去哪裡了
[00:12:45.000 --> 00:12:46.000]  短短的
[00:12:46.000 --> 00:12:47.000]  什麼都不行
[00:12:47.000 --> 00:12:49.000]  他就厲害一點
[00:12:49.000 --> 00:12:51.000]  又會彈
[00:12:51.000 --> 00:12:52.000]  他就更厲害
[00:12:52.000 --> 00:12:55.000]  又會彈又會唱
[00:12:55.000 --> 00:12:57.000]  所以我就不是很想侍奉
[00:12:57.000 --> 00:12:59.000]  因為我什麼都不行
[00:12:59.000 --> 00:13:03.000]  應該就是他侍奉就可以了
[00:13:03.000 --> 00:13:05.000]  但是其實今天
[00:13:05.000 --> 00:13:07.000]  死經教導我們
[00:13:07.000 --> 00:13:10.000]  原來我們不是靠自己剛強
[00:13:10.000 --> 00:13:13.000]  而是靠著神剛強
[00:13:13.000 --> 00:13:16.000]  當你願意靠著神的時候
[00:13:16.000 --> 00:13:17.000]  就很不一樣了
[00:13:17.000 --> 00:13:19.000]  當你願意靠著神
[00:13:19.000 --> 00:13:21.000]  其實
[00:13:21.000 --> 00:13:22.000]  沒有分長短的
[00:13:22.000 --> 00:13:23.000]  弟兄姊妹
[00:13:23.000 --> 00:13:26.000]  在神裡面其實我們沒有分長短的
[00:13:26.000 --> 00:13:28.000]  所以求主幫助我們
[00:13:28.000 --> 00:13:30.000]  今天不是靠著我們自己侍奉
[00:13:30.000 --> 00:13:34.000]  是靠著神給我們的力量
[00:13:34.000 --> 00:13:36.000]  給我們的智慧
[00:13:36.000 --> 00:13:39.000]  以致我們能夠侍奉主
[00:13:39.000 --> 00:13:41.000]  保羅提醒我們
[00:13:41.000 --> 00:13:44.000]  今天我們要好好地去侍奉主
[00:13:44.000 --> 00:13:48.000]  我們要靠著主的恩典去侍奉
[00:13:48.000 --> 00:13:49.000]  有些人經常說
[00:13:49.000 --> 00:13:50.000]  喂,我很忙
[00:13:50.000 --> 00:13:52.000]  真的,這個世界很忙
[00:13:52.000 --> 00:13:54.000]  等我有空才侍奉
[00:13:54.000 --> 00:13:56.000]  你永遠都不會侍奉
[00:13:56.000 --> 00:13:58.000]  因為你永遠都不會有空
[00:13:58.000 --> 00:14:00.000]  但是今天
[00:14:00.000 --> 00:14:03.000]  我們需要不單止自己侍奉
[00:14:03.000 --> 00:14:04.000]  保羅在這裡說
[00:14:04.000 --> 00:14:06.000]  我們還要怎麼樣
[00:14:06.000 --> 00:14:07.000]  第二節
[00:14:07.000 --> 00:14:10.000]  你在許多見證人面前聽見我所教訓的
[00:14:10.000 --> 00:14:15.000]  就是要教訓中心能教導別人的人
[00:14:15.000 --> 00:14:19.000]  就是我們要將這個侍奉傳承下去
[00:14:19.000 --> 00:14:22.000]  我們用我們的生命影響生命
[00:14:22.000 --> 00:14:24.000]  今天教會不是沒有人侍奉
[00:14:24.000 --> 00:14:26.000]  今天教會最大的問題是什麼呢?
[00:14:26.000 --> 00:14:28.000]  當然有一兩個人願意侍奉
[00:14:28.000 --> 00:14:30.000]  哇,大家很高興見到他
[00:14:30.000 --> 00:14:32.000]  什麼都給他做
[00:14:32.000 --> 00:14:34.000]  沒多久他就做不成了
[00:14:34.000 --> 00:14:35.000]  不要緊
[00:14:35.000 --> 00:14:37.000]  又有一兩個人喜歡侍奉
[00:14:37.000 --> 00:14:39.000]  哇,我們又什麼都給他做
[00:14:39.000 --> 00:14:41.000]  又不行
[00:14:41.000 --> 00:14:44.000]  教會經常都在這個循環底下
[00:14:44.000 --> 00:14:46.000]  但是今天
[00:14:46.000 --> 00:14:47.000]  求主幫助我們
[00:14:47.000 --> 00:14:49.000]  保羅告訴我們
[00:14:49.000 --> 00:14:53.000]  我們要教訓那些中心能教導別人的人
[00:14:53.000 --> 00:14:55.000]  就是說怎麼樣
[00:14:55.000 --> 00:14:59.000]  我們需要去跟別人分享
[00:14:59.000 --> 00:15:04.000]  我們需要跟別人去教導別人去侍奉
[00:15:04.000 --> 00:15:06.000]  不只是自己做的
[00:15:06.000 --> 00:15:08.000]  我剛剛去大埔侍奉
[00:15:08.000 --> 00:15:11.000]  在大埔浸信會當時的執事會主席
[00:15:11.000 --> 00:15:15.000]  我發現他做了執事會主席十五年
[00:15:15.000 --> 00:15:16.000]  我跟他說
[00:15:16.000 --> 00:15:19.000]  喂,你做了十五年這麼長
[00:15:19.000 --> 00:15:20.000]  為什麼其他人不做呢?
[00:15:20.000 --> 00:15:22.000]  他說都沒有人肯做
[00:15:22.000 --> 00:15:23.000]  我心想
[00:15:23.000 --> 00:15:26.000]  你不下台當然沒有人肯做
[00:15:26.000 --> 00:15:28.000]  我又沒有馬上叫他下台
[00:15:28.000 --> 00:15:31.000]  我在教會定了一個新的規矩
[00:15:31.000 --> 00:15:34.000]  就是每個人做一個職位
[00:15:34.000 --> 00:15:36.000]  只准做五年
[00:15:36.000 --> 00:15:40.000]  五年之後就要下台休息兩年
[00:15:40.000 --> 00:15:43.000]  然後可以其他人嘗試侍奉
[00:15:43.000 --> 00:15:45.000]  結果他就繼續做
[00:15:45.000 --> 00:15:48.000]  然後當他做完之後
[00:15:48.000 --> 00:15:51.000]  其他人就學習去侍奉
[00:15:51.000 --> 00:15:54.000]  今天有更多人可以做執事會主席
[00:15:54.000 --> 00:15:56.000]  教會侍奉就是這樣
[00:15:56.000 --> 00:15:58.000]  不是我們只是自己做
[00:15:58.000 --> 00:15:59.000]  我們要跟別人分享
[00:15:59.000 --> 00:16:03.000]  教導其他人一起去侍奉
[00:16:03.000 --> 00:16:08.000]  今天我們有沒有跟別人分享侍奉呢?
[00:16:08.000 --> 00:16:09.000]  我很感恩
[00:16:09.000 --> 00:16:12.000]  你們教會都是開三福的
[00:16:12.000 --> 00:16:16.000]  三福就是一個影響生命的學習
[00:16:16.000 --> 00:16:18.000]  我經常說
[00:16:18.000 --> 00:16:23.000]  我從很害怕去潛伏音
[00:16:23.000 --> 00:16:25.000]  後來學會去潛伏音
[00:16:25.000 --> 00:16:27.000]  都是因為有人教我
[00:16:27.000 --> 00:16:29.000]  我一直不斷地學習
[00:16:29.000 --> 00:16:32.000]  這是一個影響生命的過程
[00:16:32.000 --> 00:16:34.000]  所以弟兄姊妹
[00:16:34.000 --> 00:16:35.000]  求主幫助我們
[00:16:35.000 --> 00:16:37.000]  讓我們不但侍奉
[00:16:37.000 --> 00:16:38.000]  在侍奉裡面
[00:16:38.000 --> 00:16:41.000]  我們用我們的生命去影響生命
[00:16:41.000 --> 00:16:42.000]  你們有小組
[00:16:42.000 --> 00:16:44.000]  小組有小組組長
[00:16:44.000 --> 00:16:46.000]  組長還有什麼?
[00:16:46.000 --> 00:16:48.000]  有沒有副組長?
[00:16:48.000 --> 00:16:49.000]  有副組長
[00:16:49.000 --> 00:16:51.000]  還有教會有學習組長
[00:16:51.000 --> 00:16:52.000]  為什麼?
[00:16:52.000 --> 00:16:54.000]  就是讓我們慢慢學習
[00:16:54.000 --> 00:16:56.000]  慢慢去成長
[00:16:56.000 --> 00:16:58.000]  今天求主幫助我們
[00:16:58.000 --> 00:17:04.000]  讓我們的侍奉是能夠一直承傳下去的
[00:17:04.000 --> 00:17:06.000]  我們很感恩
[00:17:06.000 --> 00:17:11.000]  一直很多人看著冥恩堂都很擔心的
[00:17:11.000 --> 00:17:13.000]  說這個巨人離開
[00:17:13.000 --> 00:17:15.000]  教會會怎樣呢?
[00:17:15.000 --> 00:17:16.000]  但是很感恩
[00:17:16.000 --> 00:17:21.000]  梁牧師一早想了一些繼承的方法
[00:17:21.000 --> 00:17:24.000]  於是能夠承傳下去
[00:17:24.000 --> 00:17:26.000]  生命影響生命
[00:17:26.000 --> 00:17:28.000]  求主幫助我們
[00:17:28.000 --> 00:17:30.000]  保羅接著提醒我們
[00:17:30.000 --> 00:17:32.000]  我們侍奉要怎樣呢?
[00:17:32.000 --> 00:17:35.000]  這個生命影響生命
[00:17:35.000 --> 00:17:38.000]  從保羅身上我們都看到
[00:17:38.000 --> 00:17:42.000]  保羅在哪裡領受生命?
[00:17:42.000 --> 00:17:44.000]  從耶穌那裡
[00:17:44.000 --> 00:17:46.000]  因為耶穌對他顯現
[00:17:46.000 --> 00:17:50.000]  由他影響提摩太
[00:17:50.000 --> 00:17:52.000]  由提摩太是怎樣?
[00:17:52.000 --> 00:17:55.000]  影響教會的領袖
[00:17:55.000 --> 00:17:57.000]  教會的領袖怎樣?
[00:17:57.000 --> 00:18:00.000]  影響眾信徒、眾弟兄姊妹
[00:18:00.000 --> 00:18:04.000]  今天我們的侍奉就是這樣一直承傳下去的
[00:18:04.000 --> 00:18:08.000]  以致教會才能夠更加的蒙恩
[00:18:08.000 --> 00:18:11.000]  今天我們需要怎樣侍奉呢?
[00:18:11.000 --> 00:18:12.000]  保羅在這裡提到
[00:18:12.000 --> 00:18:16.000]  我們要做耶穌基督的甚麼?
[00:18:16.000 --> 00:18:17.000]  政兵
[00:18:17.000 --> 00:18:19.000]  甚麼是政兵?
[00:18:19.000 --> 00:18:23.000]  政兵如果我們現代講法就是特種部隊
