
[00:00:00.000 --> 00:00:02.000]  (主席)各位弟兄姊妹,早安
[00:06:32.000 --> 00:06:34.000]  原來做起來的時候
[00:06:34.000 --> 00:06:36.000]  因為你有些心理的預期
[00:06:36.000 --> 00:06:39.000]  其實你可能又會應付得到
[00:06:39.000 --> 00:06:41.000]  但是人就是這樣
[00:06:41.000 --> 00:06:43.000]  被我們想像的情況
[00:06:43.000 --> 00:06:45.000]  嚇倒了我們自己
[00:06:45.000 --> 00:06:46.000]  當時的門徒
[00:06:46.000 --> 00:06:48.000]  懼怕猶太人捉拿
[00:06:48.000 --> 00:06:50.000]  但結果是如何呢?
[00:06:50.000 --> 00:06:53.000]  結果當然他們沒有被即刻的捉拿
[00:06:53.000 --> 00:06:54.000]  反而是往後
[00:06:54.000 --> 00:06:58.000]  他們繼續來說關於耶穌的事情
[00:06:58.000 --> 00:07:01.000]  可能面對一些捉拿
[00:07:01.000 --> 00:07:03.000]  或者是迫害
[00:07:03.000 --> 00:07:04.000]  當時他們想像的
[00:07:04.000 --> 00:07:07.000]  其實並沒有馬上發生
[00:07:07.000 --> 00:07:10.000]  或者場景完全不同
[00:07:10.000 --> 00:07:14.000]  在這個極度懼怕的情況裡面
[00:07:14.000 --> 00:07:17.000]  耶穌在他們面前出現
[00:07:17.000 --> 00:07:19.000]  耶穌很知道這群門徒
[00:07:19.000 --> 00:07:22.000]  他們當時最需要的是什麼
[00:07:22.000 --> 00:07:24.000]  所以耶穌見到他們的時候
[00:07:24.000 --> 00:07:27.000]  第一句說話就是跟他們說
[00:07:27.000 --> 00:07:30.000]  願你們平安
[00:07:30.000 --> 00:07:32.000]  大家試想像
[00:07:32.000 --> 00:07:36.000]  如果你是耶穌
[00:07:36.000 --> 00:07:40.000]  你見到一群曾經跟你一起生活了幾年
[00:07:40.000 --> 00:07:43.000]  聽了很多你的教導
[00:07:43.000 --> 00:07:48.000]  又見到你做了很多不同事情的這群學生
[00:07:48.000 --> 00:07:50.000]  他們在你離開之後
[00:07:50.000 --> 00:07:53.000]  他們完全崩潰了
[00:07:53.000 --> 00:07:56.000]  或者在你離開之前
[00:07:56.000 --> 00:08:00.000]  他們已經退縮得很厲害
[00:08:00.000 --> 00:08:01.000]  你見到他們的時候
[00:08:01.000 --> 00:08:02.000]  第一句說話
[00:08:02.000 --> 00:08:05.000]  你會跟他們說什麼呢?
[00:08:05.000 --> 00:08:07.000]  我們可以想像一下
[00:08:07.000 --> 00:08:08.000]  如果換作是你
[00:08:08.000 --> 00:08:11.000]  可能你會第一時間見到這群人
[00:08:11.000 --> 00:08:13.000]  你們有沒有搞錯啊?
[00:08:13.000 --> 00:08:16.000]  在我有難的時候竟然都離開了
[00:08:16.000 --> 00:08:19.000]  你們有沒有義氣啊?
[00:08:19.000 --> 00:08:20.000]  在我最需要你們的時候
[00:08:20.000 --> 00:08:23.000]  你們竟然不來支持我
[00:08:23.000 --> 00:08:27.000]  或者可能第一句見到的
[00:08:27.000 --> 00:08:29.000]  就好像很多父母
[00:08:29.000 --> 00:08:32.000]  有時候忍不住說子女
[00:08:32.000 --> 00:08:35.000]  你沒用啊!
[00:08:35.000 --> 00:08:39.000]  這個可能是當時耶穌可以說的話
[00:08:39.000 --> 00:08:41.000]  或者換作是我們的時候
[00:08:41.000 --> 00:08:43.000]  就會去說的話
[00:08:43.000 --> 00:08:45.000]  但耶穌卻跟我們說
[00:08:45.000 --> 00:08:48.000]  願你們平安
[00:08:48.000 --> 00:08:50.000]  因為耶穌最清楚知道
[00:08:50.000 --> 00:08:54.000]  這群門徒當時的情況
[00:08:54.000 --> 00:08:56.000]  亦都在這個時間
[00:08:56.000 --> 00:08:58.000]  耶穌可以估計到
[00:08:58.000 --> 00:09:00.000]  這群這麼害怕的人
[00:09:00.000 --> 00:09:02.000]  突然之間見到祂出現
[00:09:02.000 --> 00:09:05.000]  肯定會嚇到傻了
[00:09:05.000 --> 00:09:07.000]  究竟是遇上鬼魂
[00:09:07.000 --> 00:09:09.000]  還是因為極度驚慌
[00:09:09.000 --> 00:09:11.000]  出現了幻覺呢?
[00:09:11.000 --> 00:09:13.000]  所以耶穌在第二十節給我們見到
[00:09:13.000 --> 00:09:16.000]  就是祂把祂的手和肋旁
[00:09:16.000 --> 00:09:18.000]  給祂的門徒來看
[00:09:18.000 --> 00:09:20.000]  讓他們知道
[00:09:20.000 --> 00:09:22.000]  他們不是見到鬼魂
[00:09:22.000 --> 00:09:24.000]  他們所見到的不是一個幻覺
[00:09:24.000 --> 00:09:28.000]  是真真實實復活了的耶穌
[00:09:28.000 --> 00:09:30.000]  在他們的面前
[00:09:30.000 --> 00:09:34.000]  結果這群原本很驚慌的人
[00:09:34.000 --> 00:09:36.000]  因著見到復活的耶穌
[00:09:36.000 --> 00:09:39.000]  在第二十節最後就說了
[00:09:39.000 --> 00:09:41.000]  說他們就喜樂了
[00:09:41.000 --> 00:09:46.000]  因為從一個極之無望的狀況當中
[00:09:46.000 --> 00:09:52.000]  見到他們一直渴望再次見到的老師
[00:09:52.000 --> 00:09:55.000]  真的在他們的面前出現
[00:09:55.000 --> 00:09:56.000]  不是假的
[00:09:56.000 --> 00:09:57.000]  是很真實的
[00:09:57.000 --> 00:09:59.000]  非常非常的開心
[00:09:59.000 --> 00:10:02.000]  這個過程的變化是相當的大
[00:10:02.000 --> 00:10:05.000]  也是一刻之間發生的
[00:10:05.000 --> 00:10:07.000]  在我們的經驗裡面
[00:10:07.000 --> 00:10:10.000]  有沒有一些這樣的情形呢?
[00:10:10.000 --> 00:10:14.000]  可能是一個患了重病的人
[00:10:14.000 --> 00:10:17.000]  他以為自己沒有什麼辦法
[00:10:17.000 --> 00:10:19.000]  繼續來存活
[00:10:19.000 --> 00:10:22.000]  突然之間他聽到醫生所說
[00:10:22.000 --> 00:10:24.000]  我們幫你做了檢查
[00:10:24.000 --> 00:10:28.000]  你身體裡面的病完全消失了
[00:10:28.000 --> 00:10:30.000]  你想一下
[00:10:30.000 --> 00:10:32.000]  那個的改變就是一刻之間
[00:10:32.000 --> 00:10:34.000]  你得到這個消息就好像
[00:10:34.000 --> 00:10:38.000]  從這個地獄裡面上回天堂一樣
[00:10:38.000 --> 00:10:40.000]  又或者我們有些弟兄姊妹
[00:10:40.000 --> 00:10:42.000]  經歷過戰爭的時候
[00:10:42.000 --> 00:10:44.000]  你聽到宣佈說
[00:10:44.000 --> 00:10:46.000]  戰爭已經結束了
[00:10:46.000 --> 00:10:47.000]  和平了
[00:10:47.000 --> 00:10:50.000]  也是一天之間的改變
[00:10:50.000 --> 00:10:52.000]  當時耶穌的門徒
[00:10:52.000 --> 00:10:55.000]  就是經歷這種這麼大的變化
[00:10:55.000 --> 00:10:57.000]  由一個極度的失望
[00:10:57.000 --> 00:10:58.000]  沮喪
[00:10:58.000 --> 00:10:59.000]  哀傷
[00:10:59.000 --> 00:11:01.000]  抑鬱的狀態
[00:11:01.000 --> 00:11:04.000]  去到一個非常的開心
[00:11:04.000 --> 00:11:07.000]  好像見到一個很大很大的出路
[00:11:07.000 --> 00:11:08.000]  在你的面前
[00:11:08.000 --> 00:11:11.000]  前途是一片的光明
[00:11:11.000 --> 00:11:13.000]  也在這個時候
[00:11:13.000 --> 00:11:16.000]  耶穌第二次跟他們說
[00:11:16.000 --> 00:11:18.000]  願你們平安
[00:11:18.000 --> 00:11:21.000]  不過這次再說願你們平安
[00:11:21.000 --> 00:11:26.000]  耶穌就不是純粹去安撫他們不安的心情
[00:11:26.000 --> 00:11:28.000]  這個願你們平安
[00:11:28.000 --> 00:11:31.000]  耶穌是帶著一個差遣
[00:11:31.000 --> 00:11:33.000]  耶穌說負怎樣差遣了我
[00:11:33.000 --> 00:11:36.000]  我也照樣差遣你們
[00:11:36.000 --> 00:11:41.000]  所以這個就成為了我們在崇拜禮敘的設計當中
[00:11:41.000 --> 00:11:44.000]  一個非常重要的環節
[00:11:44.000 --> 00:11:48.000]  當你去領受完上帝的真道之後
[00:11:48.000 --> 00:11:53.000]  我們就帶著主給我們的平安和差遣
[00:11:53.000 --> 00:11:55.000]  進入這個世界當中
[00:11:55.000 --> 00:11:59.000]  我們去得著的這一切不是為了自己的幸福
[00:11:59.000 --> 00:12:00.000]  我們得著的這一切
[00:12:00.000 --> 00:12:03.000]  是將神要給其他人的
[00:12:03.000 --> 00:12:05.000]  我們就分發開去
[00:12:05.000 --> 00:12:07.000]  如果基督徒只是想著
[00:12:07.000 --> 00:12:09.000]  我得著這個平安
[00:12:09.000 --> 00:12:10.000]  得著這個祝福
[00:12:10.000 --> 00:12:12.000]  就是自己來享受
[00:12:12.000 --> 00:12:13.000]  對於周圍的人
[00:12:13.000 --> 00:12:16.000]  對於這個世界是完全沒有影響的話
[00:12:16.000 --> 00:12:19.000]  我們並未真真正正來領受
[00:12:19.000 --> 00:12:24.000]  主耶穌給我們的平安和差遣
[00:12:24.000 --> 00:12:30.000]  當門徒得著這個差遣的時候
[00:12:30.000 --> 00:12:33.000]  耶穌做了一個動作
[00:12:33.000 --> 00:12:37.000]  向他們吹了一口氣
[00:12:37.000 --> 00:12:39.000]  這一口氣很厲害
[00:12:39.000 --> 00:12:45.000]  這一口氣是令他們得著聖靈
[00:12:45.000 --> 00:12:49.000]  因為門徒得著平安
[00:12:49.000 --> 00:12:51.000]  得著差遣
[00:12:51.000 --> 00:12:53.000]  他們知道不可以再害怕
[00:12:53.000 --> 00:12:56.000]  躲起來要出去
[00:12:56.000 --> 00:12:59.000]  但究竟有沒有這個能力
[00:12:59.000 --> 00:13:01.000]  有沒有這個勇氣呢
[00:13:01.000 --> 00:13:03.000]  這個可能是他們的疑惑
[00:13:03.000 --> 00:13:05.000]  所以耶穌讓他們知道
[00:13:05.000 --> 00:13:07.000]  他們就領受了聖靈
[00:13:07.000 --> 00:13:11.000]  得著這個能力
[00:13:11.000 --> 00:13:15.000]  在很多弟兄姊妹的口中
[00:13:15.000 --> 00:13:17.000]  特別是在職的弟兄姊妹
[00:13:17.000 --> 00:13:19.000]  告訴我們
[00:13:19.000 --> 00:13:21.000]  今時今日做事
[00:13:21.000 --> 00:13:23.000]  很受氣
[00:13:23.000 --> 00:13:27.000]  尤其是在中層的員工
[00:13:27.000 --> 00:13:29.000]  受的氣是最大的
[00:13:29.000 --> 00:13:32.000]  首先要受上司的氣
[00:13:32.000 --> 00:13:36.000]  尤其是那些不合理的上司
[00:13:36.000 --> 00:13:39.000]  令你激氣
[00:13:39.000 --> 00:13:41.000]  很不服氣
[00:13:41.000 --> 00:13:43.000]  因為通常你會覺得
[00:13:43.000 --> 00:13:45.000]  那些難處理的工作
[00:13:45.000 --> 00:13:46.000]  就推給你做
[00:13:46.000 --> 00:13:49.000]  那些好的東西就給了其他人
[00:13:49.000 --> 00:13:51.000]  所以你就會受氣
[00:13:51.000 --> 00:13:54.000]  但你對下有些下屬
[00:13:54.000 --> 00:13:57.000]  那些下屬又不爭氣
[00:13:57.000 --> 00:13:59.000]  又不聽你的話
[00:13:59.000 --> 00:14:01.000]  你要他做的事
[00:14:01.000 --> 00:14:02.000]  他又不去處理
[00:14:02.000 --> 00:14:04.000]  但結果因為要向上面交代
[00:14:04.000 --> 00:14:06.000]  所以夾在中間
[00:14:06.000 --> 00:14:08.000]  就是最受氣
[00:14:08.000 --> 00:14:10.000]  雖然在同事之間
[00:14:10.000 --> 00:14:12.000]  大家都會互相鼓勵
[00:14:12.000 --> 00:14:13.000]  算了
[00:14:13.000 --> 00:14:17.000]  我們受氣是因為在人工裏面包了
[00:14:17.000 --> 00:14:19.000]  出得糧就是要受氣
[00:14:19.000 --> 00:14:21.000]  所以沒有辦法
[00:14:21.000 --> 00:14:25.000]  你都要來接受
[00:14:25.000 --> 00:14:28.000]  所以在這樣的狀態當中
[00:14:28.000 --> 00:14:30.000]  如果我們受了人的氣
[00:14:30.000 --> 00:14:33.000]  我們一定不會很有力量
[00:14:33.000 --> 00:14:38.000]  受人的氣會令我們的意志被消磨
[00:14:38.000 --> 00:14:41.000]  我們有的工作的動力
[00:14:41.000 --> 00:14:44.000]  都會減退甚至消失
[00:14:44.000 --> 00:14:46.000]  但受上帝的氣
[00:14:46.000 --> 00:14:48.000]  截然不同
[00:14:48.000 --> 00:14:50.000]  所以為什麼今天我用這個題目
[00:14:50.000 --> 00:14:52.000]  叫受氣得力
[00:14:52.000 --> 00:14:53.000]  如果真的受人的氣
[00:14:53.000 --> 00:14:55.000]  你一定不會得力
[00:14:55.000 --> 00:14:57.000]  但受上帝的氣就截然不同
[00:14:57.000 --> 00:14:59.000]  因為在聖經裏面
[00:14:59.000 --> 00:15:02.000]  氣息、風和靈
[00:15:02.000 --> 00:15:05.000]  其實是同一個字
[00:15:05.000 --> 00:15:08.000]  因為都是看不見的
[00:15:08.000 --> 00:15:10.000]  但當它來到的時候
[00:15:10.000 --> 00:15:12.000]  你是感受得到的
[00:15:12.000 --> 00:15:14.000]  大家留意一下天花板
[00:15:14.000 --> 00:15:17.000]  我們有很多冷氣
[00:15:17.000 --> 00:15:19.000]  有些位置是出風位
[00:15:19.000 --> 00:15:20.000]  你坐在下面
[00:15:20.000 --> 00:15:23.000]  你會慢慢感覺到涼涼的
[00:15:23.000 --> 00:15:25.000]  如果大家比較怕冷
[00:15:25.000 --> 00:15:26.000]  你不要坐在那些位置
[00:15:26.000 --> 00:15:29.000]  你坐在那些不是出風的位置
[00:15:29.000 --> 00:15:32.000]  你會覺得可能比較容易
[00:15:32.000 --> 00:15:34.000]  你看不見
[00:15:34.000 --> 00:15:35.000]  但當它來到的時候
[00:15:35.000 --> 00:15:36.000]  你感受得到
[00:15:36.000 --> 00:15:38.000]  聖靈的能力都一樣
[00:15:38.000 --> 00:15:40.000]  我們看不見
[00:15:40.000 --> 00:15:43.000]  聖靈是怎樣來到充滿你
[00:15:43.000 --> 00:15:47.000]  但藉著你可以有的改變和表現
[00:15:47.000 --> 00:15:51.000]  就知道你是一個得著聖靈的人
[00:15:51.000 --> 00:15:54.000]  耶穌向他們吹了一口氣
[00:15:54.000 --> 00:15:56.000]  給了他們這個氣息
[00:15:56.000 --> 00:15:58.000]  就好像我們讀到
[00:15:58.000 --> 00:16:01.000]  《創世紀》第二章第七節
[00:16:01.000 --> 00:16:05.000]  耶穌說上帝用地上的塵土來做人
[00:16:05.000 --> 00:16:06.000]  做完之後
[00:16:06.000 --> 00:16:10.000]  將生命的氣息吹進他們的鼻孔
[00:16:10.000 --> 00:16:14.000]  他們又成為了有靈的活人
[00:16:14.000 --> 00:16:17.000]  在現在這個新約的時候
[00:16:17.000 --> 00:16:21.000]  這一群受了耶穌差遣的人
[00:16:21.000 --> 00:16:23.000]  他們同樣來到得著
[00:16:23.000 --> 00:16:26.000]  耶穌給他們的氣息
[00:16:26.000 --> 00:16:29.000]  以致他們得著聖靈
[00:16:29.000 --> 00:16:32.000]  他們不只是一個有靈的活人
[00:16:32.000 --> 00:16:34.000]  他們是一個得著能力
[00:16:34.000 --> 00:16:38.000]  是耶穌的門徒
[00:16:38.000 --> 00:16:41.000]  接著那一刻他們有什麼改變呢?
[00:16:41.000 --> 00:16:43.000]  在聖經沒有記載
[00:16:43.000 --> 00:16:45.000]  他們怎樣才可以知道
[00:16:45.000 --> 00:16:49.000]  自己真的來得到這個聖靈呢?
[00:16:49.000 --> 00:16:51.000]  有時候我們看電影
[00:16:51.000 --> 00:16:53.000]  可以有這樣的幻想
[00:16:53.000 --> 00:16:56.000]  那些在電影裡面的超級英雄
[00:16:56.000 --> 00:16:59.000]  他們擁有特殊的能力
[00:16:59.000 --> 00:17:01.000]  當然不是馬上知道
[00:17:01.000 --> 00:17:02.000]  但突然之間有一天
[00:17:02.000 --> 00:17:03.000]  輕而易舉
[00:17:03.000 --> 00:17:06.000]  將一張枱一隻手就拿得起
[00:17:06.000 --> 00:17:07.000]  或者是輕輕一跳
[00:17:07.000 --> 00:17:09.000]  就已經可以飛上天了
[00:17:09.000 --> 00:17:12.000]  嘩!這個就有特殊的能力
[00:17:12.000 --> 00:17:15.000]  但這一群門徒他們領受了聖靈之後
[00:17:15.000 --> 00:17:18.000]  他們不是就成為了超級英雄
[00:17:18.000 --> 00:17:22.000]  但他們的生命開始改變了
[00:17:22.000 --> 00:17:26.000]  由他們貪生怕死
[00:17:26.000 --> 00:17:28.000]  很害怕很害怕猶太人
[00:17:28.000 --> 00:17:30.000]  到他們能夠勇敢地
[00:17:30.000 --> 00:17:32.000]  站在其他人的面前
[00:17:32.000 --> 00:17:37.000]  宣講關於耶穌復活的訊息
[00:17:37.000 --> 00:17:41.000]  我們看到這是他們的改變
[00:17:41.000 --> 00:17:42.000]  在承行傳裡面
[00:17:42.000 --> 00:17:44.000]  更加讓我們看到
[00:17:44.000 --> 00:17:47.000]  當聖靈降臨的時候
[00:17:47.000 --> 00:17:52.000]  好像有火焰的舌頭在他們的身上
[00:17:52.000 --> 00:17:56.000]  然後他們就可以說出不同地方的鄉談
[00:17:56.000 --> 00:17:58.000]  可以說出不同的鄉下話
[00:17:58.000 --> 00:18:00.000]  如果是像中國人那樣
[00:18:00.000 --> 00:18:02.000]  就突然之間你會懂得說
[00:18:02.000 --> 00:18:07.000]  潮州、客家、上海、福建等等
[00:18:07.000 --> 00:18:10.000]  這些你原本是不懂的
[00:18:10.000 --> 00:18:12.000]  但突然之間你可以說
[00:18:12.000 --> 00:18:13.000]  還不是那些
[00:18:13.000 --> 00:18:14.000]  好像我們有時候說
[00:18:14.000 --> 00:18:16.000]  不是普通話很厲害的那些
[00:18:16.000 --> 00:18:19.000]  你把他歪了一點音就當成是
[00:18:19.000 --> 00:18:22.000]  但人家可能是聽不懂的
[00:18:22.000 --> 00:18:25.000]  但當時的人是聽得懂
[00:18:25.000 --> 00:18:28.000]  這一群門徒他們說什麼的
[00:18:28.000 --> 00:18:29.000]  這個很明顯
[00:18:29.000 --> 00:18:31.000]  就不是他們自己的能力
[00:18:31.000 --> 00:18:33.000]  而是聖靈給他們的能力
[00:18:33.000 --> 00:18:38.000]  以致他們可以說起其他地方的說話
[00:18:38.000 --> 00:18:41.000]  這一群懦弱的人
[00:18:41.000 --> 00:18:44.000]  他們現在充滿著信心
[00:18:44.000 --> 00:18:48.000]  他們也變得很有能力和很勇敢
[00:18:48.000 --> 00:18:50.000]  他們不怕來到死亡
[00:18:50.000 --> 00:18:54.000]  按照著耶穌的吩咐來行事
[00:18:54.000 --> 00:18:56.000]  頂姐妹
[00:18:56.000 --> 00:19:01.000]  今天你有沒有受到上帝的氣呢?
[00:19:01.000 --> 00:19:05.000]  今天你有沒有經歷這種改變
[00:19:05.000 --> 00:19:07.000]  得著力量呢?
[00:19:07.000 --> 00:19:09.000]  一會兒我們有一群頂姐妹
[00:19:09.000 --> 00:19:12.000]  他們會去接受洗禮
[00:19:12.000 --> 00:19:13.000]  在接受洗禮的時候
[00:19:13.000 --> 00:19:17.000]  同樣他們去領受這個聖靈
[00:19:17.000 --> 00:19:20.000]  給他們的能力與恩賜
