
[00:00:00.000 --> 00:00:03.920]  今天的講題是《當耶穌遇上邊緣人》
[00:10:22.680 --> 00:10:24.480]  有些家人兩代之間
[00:10:24.480 --> 00:10:25.760]  因爲政見的緣故
[00:10:25.760 --> 00:10:28.120]  緣故無計討
[00:10:28.120 --> 00:10:30.800]  還有一些很多隱青在家裏
[00:10:30.800 --> 00:10:32.360]  他們躲在房裏
[00:10:32.360 --> 00:10:33.120]  只打遊戲機
[00:10:33.120 --> 00:10:33.920]  只看電腦
[00:10:33.920 --> 00:10:36.320]  喫飯時纔看到他們蒲頭
[00:10:36.320 --> 00:10:39.320]  家裏有很多這些邊緣人
[00:10:39.320 --> 00:10:44.280]  當耶穌遇上這樣的邊緣人的時候
[00:10:44.280 --> 00:10:46.240]  到底發生了什麼事情呢?
[00:10:46.240 --> 00:10:52.240]  耶穌如何扭轉這位邊緣人的生命呢?
[00:10:52.240 --> 00:10:53.840]  第一件事我們要留意
[00:10:53.840 --> 00:10:56.520]  這段經文想用一些特別的字眼
[00:10:56.520 --> 00:10:57.680]  去提醒我們
[00:10:57.680 --> 00:11:01.320]  我們必須首先認識耶穌是誰
[00:11:01.320 --> 00:11:02.480]  第一件事
[00:11:02.480 --> 00:11:03.520]  提到認識耶穌
[00:11:03.520 --> 00:11:07.400]  就要認識耶穌的聖潔和至高的
[00:11:07.400 --> 00:11:10.440]  一個被尊稱的身份
[00:11:10.440 --> 00:11:14.400]  聖經三番四次提到這隻鬼是污鬼
[00:11:14.400 --> 00:11:18.960]  在第二節、第八節和第九節、十三節
[00:11:18.960 --> 00:11:22.840]  都有提到這是一個污鬼
[00:11:22.840 --> 00:11:25.320]  污鬼的污這個字
[00:11:25.320 --> 00:11:28.720]  在《馬克福音書》裏用得最多
[00:11:28.720 --> 00:11:30.920]  總共用了十一次
[00:11:30.920 --> 00:11:33.520]  在第一章、第三章、第五章
[00:11:33.520 --> 00:11:35.920]  都不停地出現
[00:11:35.920 --> 00:11:41.720]  都是提到污靈、污鬼、邪靈等等的意思
[00:11:41.720 --> 00:11:43.320]  其實污這個字
[00:11:43.320 --> 00:11:45.120]  Acaphatos這個字
[00:11:45.120 --> 00:11:46.800]  意思是指污蔚的
[00:11:46.800 --> 00:11:47.920]  不潔淨的
[00:11:47.920 --> 00:11:55.920]  其實難怪他們被耶穌趕的時候
[00:11:55.920 --> 00:11:58.720]  耶穌叫他們下到豬那裏
[00:11:58.720 --> 00:12:01.120]  所以當他們要求不要受苦的時候
[00:12:01.120 --> 00:12:04.120]  耶穌就將他們趕到豬羣裏
[00:12:04.120 --> 00:12:05.520]  浸死了他們
[00:12:05.520 --> 00:12:08.120]  因爲他們是最登對、最fit到流油的
[00:12:08.120 --> 00:12:12.320]  因爲你知道豬對猶太人來說是不潔的
[00:12:12.320 --> 00:12:14.520]  所以一些不潔的靈
[00:12:14.520 --> 00:12:18.320]  去到不潔的豬那裏是不是最匹配呢?
[00:12:18.320 --> 00:12:20.720]  我記得在我幼稚園的時代
[00:12:20.720 --> 00:12:21.720]  我不知道你是不是
[00:12:21.720 --> 00:12:23.920]  如果你和我都是同一個背景經歷的話
[00:12:23.920 --> 00:12:26.720]  其實你和我的年紀都是相若了
[00:12:26.720 --> 00:12:28.720]  我記得我在幼稚園的時候
[00:12:28.720 --> 00:12:30.320]  你的家貨做到髒了
[00:12:30.320 --> 00:12:31.720]  或者衣服髒了
[00:12:31.720 --> 00:12:32.920]  你的鞋子髒了
[00:12:32.920 --> 00:12:35.520]  或者你的面、手髒了的時候
[00:12:35.520 --> 00:12:38.120]  他就在你那本手冊那裏寫個"豬仔"
[00:12:38.120 --> 00:12:40.920]  就代表你那天有些髒的東西
[00:12:40.920 --> 00:12:44.320]  要去改善一點
[00:12:44.320 --> 00:12:47.320]  我不知道這個時代是不是這樣
[00:12:47.320 --> 00:12:50.320]  污糟就給一隻"豬仔"
[00:12:50.320 --> 00:12:55.520]  不過污靈其實正好和耶穌的聖潔是相對的
[00:12:55.520 --> 00:12:59.120]  當聖潔的主耶穌來到這個地方的時候
[00:12:59.120 --> 00:13:01.920]  不潔的、污穢的都要凸顯出來
[00:13:01.920 --> 00:13:03.720]  就好像一間公司那樣
[00:13:03.720 --> 00:13:07.720]  有一個很講究、細節、收拾得很好的老闆
[00:13:07.720 --> 00:13:09.720]  或者上司上任的時候
[00:13:09.720 --> 00:13:11.520]  那些不好的制度
[00:13:11.520 --> 00:13:13.320]  或者那些偷慣、懶的員工
[00:13:13.320 --> 00:13:14.720]  那些有問題的方法
[00:13:14.720 --> 00:13:17.720]  就自然地慢慢浮現出來
[00:13:17.720 --> 00:13:21.120]  所以無論耶穌去到哪裏
[00:13:21.120 --> 00:13:23.920]  祂的神聖、祂的聖潔
[00:13:23.920 --> 00:13:26.720]  當祂碰到任何不潔的東西的時候
[00:13:26.720 --> 00:13:32.120]  都會肯定有相繼做出來的反應
[00:13:32.120 --> 00:13:34.120]  而經文在第五章第七節
[00:13:34.120 --> 00:13:37.120]  這個污鬼就大聲呼叫
[00:13:37.120 --> 00:13:39.520]  至高上帝的兒子耶穌
[00:13:39.520 --> 00:13:41.920]  其實早在第一章二十四節
[00:13:41.920 --> 00:13:43.320]  三章第十一節
[00:13:43.320 --> 00:13:47.520]  邪靈、污鬼都分別叫耶穌做神的聖者
[00:13:47.520 --> 00:13:49.920]  神的兒子
[00:13:49.920 --> 00:13:53.320]  其實至高者在舊約裏面
[00:13:53.320 --> 00:13:59.120]  外邦人專稱對神的稱呼就是至高者
[00:13:59.120 --> 00:14:01.520]  而在希臘和羅馬文化裏面
[00:14:01.520 --> 00:14:05.120]  至高者就是代表着希臘神話裏面
[00:14:05.120 --> 00:14:06.920]  衆神的首領
[00:14:06.920 --> 00:14:09.320]  所以聖經這裏凸顯了耶穌
[00:14:09.320 --> 00:14:14.920]  祂是聖潔的耶穌、祂是至高的神的兒子
[00:14:14.920 --> 00:14:20.720]  認識主耶穌就是一切改變的開始
[00:14:20.720 --> 00:14:22.920]  還有第二件值得我們留意的事情
[00:14:22.920 --> 00:14:26.320]  除了認識耶穌的聖潔至高之外
[00:14:26.320 --> 00:14:28.720]  就是要認識耶穌的憐憫
[00:14:28.720 --> 00:14:31.720]  爲什麼這個人會被那麼多鬼所控制呢?
[00:14:31.720 --> 00:14:33.920]  鬼哪有那麼空閒啊?
[00:14:33.920 --> 00:14:35.720]  猶太人的傳統相信
[00:14:35.720 --> 00:14:40.320]  這個人可能是犯了很多嚴重的罪行都未定
[00:14:40.320 --> 00:14:42.920]  又或者會不會是上一代的奏左?
[00:14:42.920 --> 00:14:44.520]  小心啊!艇姐妹
[00:14:44.520 --> 00:14:46.320]  耶穌怎麼做呢?
[00:14:46.320 --> 00:14:47.920]  先開一個班
[00:14:47.920 --> 00:14:49.920]  去幾個經歷神的營會
[00:14:49.920 --> 00:14:51.720]  與神相遇一下
[00:14:51.720 --> 00:14:53.520]  還是福音橋四律
[00:14:53.520 --> 00:14:55.720]  講一輪認罪的禱告
[00:14:55.720 --> 00:14:57.120]  數清這些罪
[00:14:57.120 --> 00:14:57.920]  不夠嗎?
[00:14:57.920 --> 00:14:59.320]  數完祖宗的嘴
[00:14:59.320 --> 00:15:01.520]  做一輪什麼釋放的事工?
[00:15:01.520 --> 00:15:02.920]  沒有啊!
[00:15:02.920 --> 00:15:06.720]  耶穌從一個無條件的憐憫的角度
[00:15:06.720 --> 00:15:07.520]  這不是我講的
[00:15:07.520 --> 00:15:09.320]  你讀聖經很清楚的
[00:15:09.320 --> 00:15:11.720]  是祂釋放這些人的生命
[00:15:11.720 --> 00:15:14.520]  趕走這羣鬼
[00:15:14.520 --> 00:15:19.520]  耶穌做的是一個從憐憫角度
[00:15:19.520 --> 00:15:21.720]  從恩典入手
[00:15:21.720 --> 00:15:24.520]  這就是神的慈愛
[00:15:24.520 --> 00:15:27.520]  這就是神的憐憫
[00:15:27.520 --> 00:15:30.720]  第三樣東西就是耶穌非凡的身份
[00:15:30.720 --> 00:15:34.720]  如果我們從第四章的結束讀起
[00:15:34.720 --> 00:15:35.920]  你就會看到
[00:15:35.920 --> 00:15:39.720]  你就會記得當時耶穌平靜封和海之後
[00:15:39.720 --> 00:15:41.720]  門徒問了一句說話
[00:15:41.720 --> 00:15:43.920]  他說:這是誰來的?
[00:15:43.920 --> 00:15:47.320]  竟然連封同海都聽他說
[00:15:47.320 --> 00:15:49.120]  耶穌到底是誰?
[00:15:49.120 --> 00:15:50.120]  第五章一開始
[00:15:50.120 --> 00:15:51.520]  第五章第七節
[00:15:51.520 --> 00:15:54.120]  那隻污鬼宣告耶穌的身份
[00:15:54.120 --> 00:15:57.120]  至高上帝的兒子耶穌
[00:15:57.120 --> 00:15:59.120]  這句說話的表達
[00:15:59.120 --> 00:16:03.120]  正正是在《馬可福音》裏面纔有出現過
[00:16:03.120 --> 00:16:07.920]  沒有其他地方在《馬可福音》裏面出現過
[00:16:07.920 --> 00:16:11.320]  而且《馬可福音》與《路加福音》
[00:16:11.320 --> 00:16:16.120]  與《馬太福音》這些所謂的對觀福音
[00:16:16.120 --> 00:16:17.920]  在次序上
[00:16:17.920 --> 00:16:20.320]  在這幾個神蹟當中
[00:16:20.320 --> 00:16:22.920]  其實都是很一致性的次序
[00:16:22.920 --> 00:16:24.920]  分別都是先是平靜封和海
[00:16:24.920 --> 00:16:26.320]  然後是鬼入蛛羣
[00:16:26.320 --> 00:16:28.920]  然後是血漏病的苦人得醫治
[00:16:28.920 --> 00:16:33.120]  再到十二歲的女兒死而復活的記載
[00:16:33.120 --> 00:16:34.920]  次序上這麼一致
[00:16:34.920 --> 00:16:39.320]  正好讓我們知道耶穌基督是大自然的主宰
[00:16:39.320 --> 00:16:41.320]  祂是靈界的掌門人
[00:16:41.320 --> 00:16:45.520]  病和死亡都在至高神的兒子手上
[00:16:45.520 --> 00:16:48.520]  輕易被醫好或者被複活過來
[00:16:48.520 --> 00:16:53.720]  其實這正正反映了當時一個口傳的傳統
[00:16:53.720 --> 00:16:57.920]  福音書強調了耶穌的身份
[00:16:57.920 --> 00:17:02.520]  這也是讓我們記起馬可福音一開始的第一句話
[00:17:02.520 --> 00:17:03.520]  我故意不打出來
[00:17:03.520 --> 00:17:05.320]  讓大家記一記
[00:17:05.320 --> 00:17:08.920]  記不記得馬可福音第一章第一節說什麼?
[00:17:08.920 --> 00:17:12.320]  上帝的兒子耶穌基督福音的起頭
[00:17:12.320 --> 00:17:13.120]  是嗎?
[00:17:13.120 --> 00:17:16.720]  馬可福音要我們認識耶穌是哪一個
