
[00:00:00.000 --> 00:00:02.000]  各位帝兄姊妹平安
[00:01:25.000 --> 00:01:27.000]  它可以經歷到建這麼高
[00:01:27.000 --> 00:01:28.000]  為什麼又可以
[00:01:28.000 --> 00:01:30.000]  又不臨呢
[00:01:30.000 --> 00:01:32.000]  其實他們都可以
[00:01:32.000 --> 00:01:35.000]  抵擋了地震的情況
[00:01:35.000 --> 00:01:37.000]  我們都有時都會很害怕
[00:01:37.000 --> 00:01:38.000]  有些情況
[00:01:38.000 --> 00:01:39.000]  我們心靈上面
[00:01:39.000 --> 00:01:40.000]  我們有時怕地震
[00:01:40.000 --> 00:01:42.000]  如果你住在地震多的地方
[00:01:42.000 --> 00:01:43.000]  又地震
[00:01:43.000 --> 00:01:44.000]  都害怕
[00:01:44.000 --> 00:01:46.000]  我不知道大家害怕什麼
[00:01:46.000 --> 00:01:48.000]  有時會害怕
[00:01:48.000 --> 00:01:49.000]  裡面的
[00:01:49.000 --> 00:01:50.000]  譬如說
[00:01:50.000 --> 00:01:52.000]  可能自己會害怕疾病
[00:01:52.000 --> 00:01:54.000]  如果身邊患了一些嚴重的病
[00:01:54.000 --> 00:01:56.000]  長期病患的
[00:01:56.000 --> 00:01:58.000]  突然間很嚴重的消息來到當中的時候
[00:01:58.000 --> 00:02:00.000]  大家可能會很害怕
[00:02:00.000 --> 00:02:02.000]  又可能會大家聽到說
[00:02:02.000 --> 00:02:04.000]  經濟不好
[00:02:04.000 --> 00:02:06.000]  又可能有
[00:02:06.000 --> 00:02:07.000]  工作不好
[00:02:07.000 --> 00:02:08.000]  很不安全
[00:02:08.000 --> 00:02:09.000]  又可能會擔心生活
[00:02:09.000 --> 00:02:11.000]  其實很多時會擔心
[00:02:11.000 --> 00:02:12.000]  害怕
[00:02:12.000 --> 00:02:14.000]  但這裡提到我們
[00:02:14.000 --> 00:02:15.000]  就算兒子都在讀書
[00:02:15.000 --> 00:02:16.000]  去哪裡讀書
[00:02:16.000 --> 00:02:18.000]  我的兒子快要升大學了
[00:02:18.000 --> 00:02:19.000]  還有一年
[00:02:19.000 --> 00:02:20.000]  去哪裡讀書
[00:02:20.000 --> 00:02:21.000]  你搞不搞得定
[00:02:21.000 --> 00:02:24.000]  還有兒女一個人去那麼遠的地方
[00:02:24.000 --> 00:02:26.000]  所以我們會有時有擔心
[00:02:26.000 --> 00:02:29.000]  但是我們明白到基督徒的生命當中
[00:02:29.000 --> 00:02:30.000]  我們上一個
[00:02:30.000 --> 00:02:31.000]  上次我跟大家分享的時候
[00:02:31.000 --> 00:02:33.000]  都有三個星期的時間
[00:02:33.000 --> 00:02:35.000]  所以先做少少的回顧
[00:02:35.000 --> 00:02:38.000]  那我開始了尼希米記第一第二章
[00:02:38.000 --> 00:02:40.000]  在第二章提到
[00:02:40.000 --> 00:02:41.000]  神私印的手
[00:02:41.000 --> 00:02:44.000]  是怎樣幫助我們去
[00:02:44.000 --> 00:02:46.000]  去建立我們基督徒的生命
[00:02:46.000 --> 00:02:47.000]  這個關鍵的字眼
[00:02:47.000 --> 00:02:48.000]  就是經文
[00:02:48.000 --> 00:02:50.000]  就是第一章第五節
[00:02:50.000 --> 00:02:51.000]  經文提到
[00:02:51.000 --> 00:02:52.000]  提醒我們
[00:02:52.000 --> 00:02:54.000]  耶和華天上的神
[00:02:54.000 --> 00:02:55.000]  大而可畏的神
[00:02:55.000 --> 00:02:59.000]  你向愛你守你誡命的人
[00:02:59.000 --> 00:03:01.000]  守若私慈愛
[00:03:01.000 --> 00:03:03.000]  原來一個神是大而可畏
[00:03:03.000 --> 00:03:04.000]  大
[00:03:04.000 --> 00:03:05.000]  很大能力
[00:03:05.000 --> 00:03:07.000]  大到創造宇宙萬物的神
[00:03:07.000 --> 00:03:10.000]  但是我們又要敬畏祂
[00:03:10.000 --> 00:03:11.000]  值得我們去敬畏
[00:03:11.000 --> 00:03:12.000]  值得我們去敬畏的神
[00:03:12.000 --> 00:03:13.000]  祂愛我們
[00:03:13.000 --> 00:03:15.000]  祂向我們私慈愛
[00:03:15.000 --> 00:03:17.000]  所以我們在建立
[00:03:17.000 --> 00:03:18.000]  我們基督徒的生命
[00:03:18.000 --> 00:03:19.000]  這個使命當中
[00:03:19.000 --> 00:03:21.000]  我們看回第一第二章
[00:03:21.000 --> 00:03:24.000]  上一次講到的經文主題的時候
[00:03:24.000 --> 00:03:25.000]  我們提到
[00:03:25.000 --> 00:03:26.000]  原來我們要讓禱告
[00:03:26.000 --> 00:03:27.000]  成為我們的基因
[00:03:27.000 --> 00:03:28.000]  生命的一部份
[00:03:28.000 --> 00:03:30.000]  剛才大家聽到的
[00:03:30.000 --> 00:03:31.000]  一個例子
[00:03:31.000 --> 00:03:32.000]  一個示範
[00:03:32.000 --> 00:03:34.000]  兒童信息當中
[00:03:34.000 --> 00:03:35.000]  提醒我們
[00:03:35.000 --> 00:03:37.000]  禱告是非常重要
[00:03:37.000 --> 00:03:38.000]  禱告令到我們生命
[00:03:38.000 --> 00:03:42.000]  從一個懼怕黑暗的地方裡面
[00:03:42.000 --> 00:03:43.000]  變成一個多姿多彩的
[00:03:43.000 --> 00:03:45.000]  成為我們禱告的
[00:03:45.000 --> 00:03:47.000]  變成我們禱告的生命的一部份
[00:03:47.000 --> 00:03:48.000]  去建立這個生命
[00:03:48.000 --> 00:03:49.000]  第二
[00:03:49.000 --> 00:03:50.000]  我們要存在敬畏的心
[00:03:50.000 --> 00:03:52.000]  去等待神的回應
[00:03:52.000 --> 00:03:53.000]  第三
[00:03:53.000 --> 00:03:54.000]  我們要藉著見證
[00:03:54.000 --> 00:03:56.000]  好像尼希米那樣
[00:03:56.000 --> 00:03:58.000]  向這些猶太人做見證
[00:03:58.000 --> 00:04:00.000]  去鼓勵他們
[00:04:00.000 --> 00:04:02.000]  開始這個建築的工程
[00:04:02.000 --> 00:04:03.000]  我們基督徒的生命
[00:04:03.000 --> 00:04:04.000]  都是一樣
[00:04:04.000 --> 00:04:06.000]  我們要藉著
[00:04:06.000 --> 00:04:08.000]  這三方面的操練
[00:04:08.000 --> 00:04:10.000]  去建立我們基督徒的生命
[00:04:10.000 --> 00:04:11.000]  那我們來到
[00:04:11.000 --> 00:04:13.000]  第三至第六章的時候
[00:04:13.000 --> 00:04:15.000]  我們今天的主題會看
[00:04:15.000 --> 00:04:18.000]  從第二章的結尾
[00:04:18.000 --> 00:04:19.000]  提醒我們
[00:04:19.000 --> 00:04:22.000]  原來這個尼希米
[00:04:22.000 --> 00:04:28.000]  回答那些敵人
[00:04:28.000 --> 00:04:31.000]  那些阻擋尼希米重建城牆
[00:04:31.000 --> 00:04:34.000]  的那些外族人
[00:04:34.000 --> 00:04:35.000]  和那些反對聲音
[00:04:35.000 --> 00:04:36.000]  他這樣說
[00:04:36.000 --> 00:04:38.000]  他說天上的神
[00:04:38.000 --> 00:04:40.000]  是必使我們亨通
[00:04:40.000 --> 00:04:41.000]  我們的成功
[00:04:41.000 --> 00:04:43.000]  我們成就神
[00:04:43.000 --> 00:04:46.000]  要我們做的工程上面
[00:04:46.000 --> 00:04:47.000]  是天上的神
[00:04:47.000 --> 00:04:49.000]  一定會令他成就
[00:04:49.000 --> 00:04:50.000]  神私印的手
[00:04:50.000 --> 00:04:51.000]  一定會令他成就
[00:04:51.000 --> 00:04:52.000]  那這句的經文
[00:04:52.000 --> 00:04:53.000]  就是帶出了
[00:04:53.000 --> 00:04:56.000]  三章和第六章之間的
[00:04:56.000 --> 00:04:57.000]  神怎麼樣去
[00:04:57.000 --> 00:04:59.000]  令到這件的工程
[00:04:59.000 --> 00:05:01.000]  重建城牆這個工程
[00:05:01.000 --> 00:05:03.000]  能夠成功呢
[00:05:03.000 --> 00:05:04.000]  很多時我們人的
[00:05:04.000 --> 00:05:05.000]  定義的成功就是這樣
[00:05:05.000 --> 00:05:06.000]  我們做生意的
[00:05:06.000 --> 00:05:08.000]  那當然是好生意的成功
[00:05:08.000 --> 00:05:09.000]  是不是
[00:05:09.000 --> 00:05:11.000]  那一生之中
[00:05:11.000 --> 00:05:13.000]  怎樣分配我們的時間
[00:05:13.000 --> 00:05:16.000]  我們的次序是怎樣呢
[00:05:16.000 --> 00:05:18.000]  其實我們弄清楚
[00:05:18.000 --> 00:05:19.000]  我們所建立的
[00:05:19.000 --> 00:05:22.000]  這裡所定義的成功是甚麼
[00:05:22.000 --> 00:05:24.000]  是一些永恆
[00:05:24.000 --> 00:05:27.000]  有價值的工程
[00:05:27.000 --> 00:05:28.000]  他們重建城牆
[00:05:28.000 --> 00:05:29.000]  所以他們能夠
[00:05:29.000 --> 00:05:31.000]  繼續回去敬拜
[00:05:31.000 --> 00:05:32.000]  回去有個耶路撒冷
[00:05:32.000 --> 00:05:34.000]  可以安心地去敬拜神
[00:05:34.000 --> 00:05:37.000]  重建他們敬拜的生活
[00:05:37.000 --> 00:05:39.000]  我們重建基督徒的生活的時候
[00:05:39.000 --> 00:05:41.000]  我們這個工程
[00:05:41.000 --> 00:05:43.000]  這些事情
[00:05:43.000 --> 00:05:45.000]  是有永恆價值
[00:05:45.000 --> 00:05:47.000]  我們當去完成神
[00:05:47.000 --> 00:05:48.000]  怎樣去完成
[00:05:48.000 --> 00:05:52.000]  這個有永恆價值的工程呢
[00:05:52.000 --> 00:05:53.000]  怎樣能夠
[00:05:53.000 --> 00:05:55.000]  就是成功的定義
[00:05:55.000 --> 00:05:56.000]  我們看神怎樣去用
[00:05:56.000 --> 00:05:58.000]  做成成就這件事情
[00:05:58.000 --> 00:05:59.000]  參與的
[00:05:59.000 --> 00:06:01.000]  那當然是一同有份
[00:06:01.000 --> 00:06:02.000]  不參與的
[00:06:02.000 --> 00:06:03.000]  他們就無份無權
[00:06:03.000 --> 00:06:04.000]  無紀念
[00:06:04.000 --> 00:06:05.000]  無人記得
[00:06:05.000 --> 00:06:07.000]  因為人生如塵土
[00:06:07.000 --> 00:06:09.000]  一過世就甚麼都沒有
[00:06:09.000 --> 00:06:11.000]  但是當我們定了
[00:06:11.000 --> 00:06:12.000]  見到甚麼是永恆
[00:06:12.000 --> 00:06:15.000]  有價值的神的工程的時候
[00:06:15.000 --> 00:06:17.000]  我們就會能夠
[00:06:17.000 --> 00:06:19.000]  享受神預備給我們
[00:06:19.000 --> 00:06:21.000]  直到永遠
[00:06:21.000 --> 00:06:22.000]  好啦
[00:06:22.000 --> 00:06:24.000]  我們今天的主題就問
[00:06:24.000 --> 00:06:25.000]  究竟我們怎樣面對
[00:06:25.000 --> 00:06:26.000]  這些威脅
[00:06:26.000 --> 00:06:28.000]  不自懼怕呢
[00:06:28.000 --> 00:06:29.000]  其實在經文當中
[00:06:29.000 --> 00:06:30.000]  我們看剛才大家所讀的
[00:06:30.000 --> 00:06:31.000]  經文當中
[00:06:31.000 --> 00:06:32.000]  在第六章裡
[00:06:32.000 --> 00:06:33.000]  嘩提到好多次
[00:06:33.000 --> 00:06:34.000]  好驚
[00:06:34.000 --> 00:06:37.000]  為什麼會很驚呢
[00:06:37.000 --> 00:06:38.000]  其實那幫敵人
[00:06:38.000 --> 00:06:40.000]  那些反對者
[00:06:40.000 --> 00:06:43.000]  見到城牆快要建好了
[00:06:43.000 --> 00:06:45.000]  他們就作出最後的反擊
[00:06:45.000 --> 00:06:46.000]  嘩
[00:06:46.000 --> 00:06:47.000]  這個城牆其實是
[00:06:47.000 --> 00:06:49.000]  全體的幫助
[00:06:49.000 --> 00:06:50.000]  如果大家看到
[00:06:50.000 --> 00:06:52.000]  第三章第四章的時候
[00:06:52.000 --> 00:06:53.000]  嘩
[00:06:53.000 --> 00:06:54.000]  原來每個家庭
[00:06:54.000 --> 00:06:55.000]  每個宗族
[00:06:55.000 --> 00:06:58.000]  去幫忙建造一部份
[00:06:58.000 --> 00:07:00.000]  大家都想起一些
[00:07:00.000 --> 00:07:03.000]  想起一條鐵鏈
[00:07:03.000 --> 00:07:04.000]  那些鐵鏈
[00:07:04.000 --> 00:07:06.000]  如果這條鐵鏈夠強
[00:07:06.000 --> 00:07:07.000]  夠強勁
[00:07:07.000 --> 00:07:09.000]  你怎樣才有個好的鐵鏈呢
[00:07:09.000 --> 00:07:11.000]  其中有一環
[00:07:11.000 --> 00:07:13.000]  是做得不好的
[00:07:13.000 --> 00:07:15.000]  那條鐵鏈就沒用
[00:07:15.000 --> 00:07:17.000]  但這個城牆
[00:07:17.000 --> 00:07:18.000]  是這麼多家人
[00:07:18.000 --> 00:07:19.000]  這麼多個宗族
[00:07:19.000 --> 00:07:21.000]  一同建
[00:07:21.000 --> 00:07:22.000]  每人建一塊
[00:07:22.000 --> 00:07:24.000]  建到
[00:07:24.000 --> 00:07:25.000]  差一道門
[00:07:25.000 --> 00:07:26.000]  還沒安的
[00:07:26.000 --> 00:07:27.000]  現在
[00:07:27.000 --> 00:07:28.000]  他說
[00:07:28.000 --> 00:07:30.000]  那這幫敵人
[00:07:30.000 --> 00:07:32.000]  就來攻擊他們
[00:07:32.000 --> 00:07:33.000]  怎樣攻擊
[00:07:33.000 --> 00:07:34.000]  稍後會提到
[00:07:34.000 --> 00:07:36.000]  有四方面去攻擊尼希米
[00:07:36.000 --> 00:07:37.000]  想破壞
[00:07:37.000 --> 00:07:38.000]  最後做出一個
[00:07:38.000 --> 00:07:39.000]  最後的反擊
[00:07:39.000 --> 00:07:40.000]  毀壞神
[00:07:40.000 --> 00:07:42.000]  叫我們做工程
[00:07:42.000 --> 00:07:43.000]  我們今天會從
[00:07:43.000 --> 00:07:44.000]  經文當中第六章
[00:07:44.000 --> 00:07:45.000]  繼續看
[00:07:45.000 --> 00:07:46.000]  究竟我們怎樣
[00:07:46.000 --> 00:07:48.000]  可以不讓這些的敵人
[00:07:48.000 --> 00:07:51.000]  阻擋神工程的敵人
[00:07:51.000 --> 00:07:52.000]  去令到我們
[00:07:52.000 --> 00:07:53.000]  這些的威脅
[00:07:53.000 --> 00:07:55.000]  反而會完成了神的計劃
[00:07:55.000 --> 00:07:57.000]  你成為神的
[00:07:57.000 --> 00:07:59.000]  一個成功呢
[00:07:59.000 --> 00:08:00.000]  一定
[00:08:00.000 --> 00:08:01.000]  成功起來
[00:08:01.000 --> 00:08:02.000]  我們一同祈禱
[00:08:02.000 --> 00:08:03.000]  我們天父上帝
[00:08:03.000 --> 00:08:04.000]  我們多謝你
[00:08:04.000 --> 00:08:06.000]  多謝你的恩典
[00:08:06.000 --> 00:08:08.000]  你的恩典真的夠我們用
[00:08:08.000 --> 00:08:09.000]  好使我們
[00:08:09.000 --> 00:08:10.000]  在患難當中
[00:08:10.000 --> 00:08:14.000]  在困境當中
[00:08:14.000 --> 00:08:17.000]  都能夠去不自懼怕
[00:08:17.000 --> 00:08:19.000]  繼續去做你的工
[00:08:19.000 --> 00:08:20.000]  神阿求你
[00:08:20.000 --> 00:08:21.000]  用你的話語
[00:08:21.000 --> 00:08:22.000]  去幫助我們
[00:08:22.000 --> 00:08:23.000]  捆綁撒旦的作為
[00:08:23.000 --> 00:08:24.000]  好使我們
[00:08:24.000 --> 00:08:26.000]  能夠繼續去完成
[00:08:26.000 --> 00:08:28.000]  神給我們要做的
[00:08:28.000 --> 00:08:30.000]  要我們鐵科斯所做的
[00:08:30.000 --> 00:08:32.000]  要我們在家庭裡面所做到的
[00:08:32.000 --> 00:08:34.000]  或者是我們個人生命上
[00:08:34.000 --> 00:08:36.000]  能夠再次建立
[00:08:36.000 --> 00:08:37.000]  去跟從神明
[00:08:37.000 --> 00:08:38.000]  多謝你
[00:08:38.000 --> 00:08:39.000]  求你帶領以下的時間
[00:08:39.000 --> 00:08:40.000]  親自對我們每一位
[00:08:40.000 --> 00:08:42.000]  弟兄姊妹說話
[00:08:42.000 --> 00:08:43.000]  多謝你
[00:08:43.000 --> 00:08:44.000]  以上禱告是
[00:08:44.000 --> 00:08:46.000]  奉主耶穌得勝民旨基金
[00:08:46.000 --> 00:08:47.000]  好了
[00:08:47.000 --> 00:08:49.000]  我們看到原來有四點
[00:08:49.000 --> 00:08:50.000]  你剛才一會兒
[00:08:50.000 --> 00:08:51.000]  會看第六章的經文
[00:08:51.000 --> 00:08:53.000]  原來他們有四個威脅
[00:08:53.000 --> 00:08:56.000]  有四個威脅去攻擊他們
[00:08:56.000 --> 00:08:57.000]  攻擊尼希米
[00:08:57.000 --> 00:08:59.000]  但是從每個的威脅當中
[00:08:59.000 --> 00:09:00.000]  我們學到每個
[00:09:00.000 --> 00:09:01.000]  有幾個的功課
[00:09:01.000 --> 00:09:02.000]  第一個我們要堅定
[00:09:02.000 --> 00:09:04.000]  專心去工作
[00:09:04.000 --> 00:09:05.000]  從神去支持他們
[00:09:05.000 --> 00:09:07.000]  還有要熟讀神的話語
[00:09:07.000 --> 00:09:08.000]  還有最重要
[00:09:08.000 --> 00:09:09.000]  最後是
[00:09:09.000 --> 00:09:11.000]  與神圖功
[00:09:11.000 --> 00:09:12.000]  要得到氣力
[00:09:12.000 --> 00:09:13.000]  我們看到
[00:09:13.000 --> 00:09:14.000]  這個經文當中
[00:09:14.000 --> 00:09:16.000]  我們先看第一字到第四字
[00:09:16.000 --> 00:09:17.000]  尼希米記
[00:09:17.000 --> 00:09:19.000]  剛才大家所讀的經文當中
[00:09:19.000 --> 00:09:20.000]  這個參巴拉
[00:09:20.000 --> 00:09:22.000]  森巴拉和多比亞
[00:09:22.000 --> 00:09:24.000]  在第一課講到看到
[00:09:24.000 --> 00:09:25.000]  他們是周邊
[00:09:25.000 --> 00:09:28.000]  猶大地區的
[00:09:28.000 --> 00:09:30.000]  那時候是波斯帝國
[00:09:30.000 --> 00:09:32.000]  有很多個省
[00:09:32.000 --> 00:09:33.000]  有個省長
[00:09:33.000 --> 00:09:36.000]  這個參巴拉和多比亞
[00:09:36.000 --> 00:09:38.000]  一個是北邊的撒馬尼亞
[00:09:38.000 --> 00:09:40.000]  一邊是東邊的阿門人的省
[00:09:40.000 --> 00:09:42.000]  加上阿拉伯人基善
[00:09:42.000 --> 00:09:45.000]  這幫人是猶太人的仇敵
[00:09:45.000 --> 00:09:46.000]  你看到尼希米
[00:09:46.000 --> 00:09:47.000]  尼斯拉回來
[00:09:47.000 --> 00:09:48.000]  建聖殿
[00:09:48.000 --> 00:09:49.000]  建好了
[00:09:49.000 --> 00:09:51.000]  又建了城牆
[00:09:51.000 --> 00:09:52.000]  還行的
[00:09:52.000 --> 00:09:53.000]  我明不明白
[00:09:53.000 --> 00:09:54.000]  這個利益
[00:09:54.000 --> 00:09:56.000]  得到既有利益者
[00:09:56.000 --> 00:09:58.000]  你回來
[00:09:58.000 --> 00:10:00.000]  令到他建立起來
[00:10:00.000 --> 00:10:01.000]  又他們不喜歡
[00:10:01.000 --> 00:10:03.000]  這幫的耶和華神
[00:10:03.000 --> 00:10:04.000]  對不對 耶和華神
[00:10:04.000 --> 00:10:06.000]  那你當然不對勁
[00:10:06.000 --> 00:10:07.000]  作出最後反擊
[00:10:07.000 --> 00:10:09.000]  那怎樣最後反擊呢
[00:10:09.000 --> 00:10:10.000]  嘩
[00:10:10.000 --> 00:10:11.000]  真是沒有了
[00:10:11.000 --> 00:10:12.000]  因為快要建好了
[00:10:12.000 --> 00:10:13.000]  怎麼辦呢
[00:10:13.000 --> 00:10:14.000]  他們就打發人去
[00:10:14.000 --> 00:10:15.000]  跟尼希米講
[00:10:15.000 --> 00:10:16.000]  我就是尼希米
[00:10:16.000 --> 00:10:17.000]  跟尼希米講
[00:10:17.000 --> 00:10:18.000]  你快點來
[00:10:18.000 --> 00:10:20.000]  我請你來開會
[00:10:20.000 --> 00:10:21.000]  見一見
[00:10:21.000 --> 00:10:22.000]  商討大計
[00:10:22.000 --> 00:10:23.000]  嘩
[00:10:23.000 --> 00:10:26.000]  你猜你去不去呢
[00:10:26.000 --> 00:10:28.000]  真是不對勁
[00:10:28.000 --> 00:10:29.000]  請了一次
[00:10:29.000 --> 00:10:30.000]  我當然不去
[00:10:30.000 --> 00:10:31.000]  知道他
[00:10:31.000 --> 00:10:32.000]  想害他
[00:10:32.000 --> 00:10:34.000]  這是人生的性命危險
[00:10:34.000 --> 00:10:36.000]  不知道他有什麼計謀
[00:10:36.000 --> 00:10:37.000]  隨時謀殺
[00:10:37.000 --> 00:10:38.000]  即是坐飛機
[00:10:38.000 --> 00:10:39.000]  都隨時墮機
[00:10:39.000 --> 00:10:40.000]  不知道為什麼
[00:10:40.000 --> 00:10:41.000]  不知道為什麼
[00:10:41.000 --> 00:10:42.000]  但是這裡
[00:10:42.000 --> 00:10:44.000]  你去半途
[00:10:44.000 --> 00:10:45.000]  不知道有埋伏
[00:10:45.000 --> 00:10:46.000]  一定去到那裡
[00:10:46.000 --> 00:10:47.000]  會有什麼
[00:10:47.000 --> 00:10:49.000]  總之他有計劃害他
[00:10:49.000 --> 00:10:51.000]  看到說
[00:10:51.000 --> 00:10:53.000]  那我就回答他
[00:10:53.000 --> 00:10:54.000]  你怎麼可以
[00:10:54.000 --> 00:10:55.000]  我就推唐他
[00:10:55.000 --> 00:10:56.000]  有原則推他
[00:10:56.000 --> 00:10:57.000]  真是真會
[00:10:57.000 --> 00:10:58.000]  講真話
[00:10:58.000 --> 00:11:01.000]  我怎麼可以停工
[00:11:01.000 --> 00:11:02.000]  快要做工
[00:11:02.000 --> 00:11:04.000]  在這裡跟神做工
[00:11:04.000 --> 00:11:05.000]  怎麼可以停工
[00:11:05.000 --> 00:11:07.000]  去見你們開會
[00:11:07.000 --> 00:11:09.000]  開問會
[00:11:09.000 --> 00:11:10.000]  約你見
[00:11:10.000 --> 00:11:12.000]  那一次又一次又一次
[00:11:12.000 --> 00:11:14.000]  還重複了四次
[00:11:14.000 --> 00:11:16.000]  答案都是一樣
[00:11:16.000 --> 00:11:18.000]  那他提到這件事
[00:11:18.000 --> 00:11:19.000]  其實
[00:11:19.000 --> 00:11:22.000]  明明知道有詭計
[00:11:22.000 --> 00:11:23.000]  他就是
[00:11:23.000 --> 00:11:25.000]  這個陷害
[00:11:25.000 --> 00:11:26.000]  這個威脅
[00:11:26.000 --> 00:11:27.000]  是生命上的威脅
[00:11:27.000 --> 00:11:29.000]  簡直是
[00:11:29.000 --> 00:11:31.000]  預備謀殺他
[00:11:31.000 --> 00:11:33.000]  想害他的生命
[00:11:33.000 --> 00:11:35.000]  使得工程停不下來
[00:11:35.000 --> 00:11:36.000]  真的
[00:11:36.000 --> 00:11:37.000]  當我們專心
[00:11:37.000 --> 00:11:39.000]  跟神工作的時候
[00:11:39.000 --> 00:11:40.000]  撒旦
[00:11:40.000 --> 00:11:41.000]  和一些
[00:11:41.000 --> 00:11:43.000]  不喜歡敵黨耶和華神的
[00:11:43.000 --> 00:11:45.000]  敵黨主耶穌基督的人
[00:11:45.000 --> 00:11:46.000]  就會來
[00:11:46.000 --> 00:11:48.000]  嘗試阻礙工程
[00:11:48.000 --> 00:11:49.000]  那我們怎樣應付呢
[00:11:49.000 --> 00:11:51.000]  就像李希敏那樣
[00:11:51.000 --> 00:11:52.000]  不要理他
[00:11:52.000 --> 00:11:53.000]  回答他說
[00:11:53.000 --> 00:11:56.000]  我有更重要的事情
[00:11:56.000 --> 00:11:57.000]  看到
[00:11:57.000 --> 00:11:58.000]  對於一些威脅
[00:11:58.000 --> 00:12:00.000]  我們不可以拒絕
[00:12:00.000 --> 00:12:01.000]  你怕不怕
[00:12:01.000 --> 00:12:02.000]  有人有計劃
[00:12:02.000 --> 00:12:04.000]  去傷害我們
[00:12:04.000 --> 00:12:06.000]  傷害我們跟神做工作
[00:12:06.000 --> 00:12:08.000]  傷害基督徒的生命的時候
[00:12:08.000 --> 00:12:10.000]  我們要堅定
[00:12:10.000 --> 00:12:11.000]  明白到
[00:12:11.000 --> 00:12:13.000]  我們的目標要清楚
[00:12:13.000 --> 00:12:14.000]  我們搞清楚
[00:12:14.000 --> 00:12:15.000]  我們這個計劃
[00:12:15.000 --> 00:12:16.000]  這個工程
[00:12:16.000 --> 00:12:18.000]  我們到底做什麼
[00:12:18.000 --> 00:12:21.000]  我們要堅定我們的目標
[00:12:21.000 --> 00:12:22.000]  目標清楚
[00:12:22.000 --> 00:12:23.000]  不要受到動搖
[00:12:23.000 --> 00:12:24.000]  要專心工作
[00:12:24.000 --> 00:12:25.000]  清楚嗎
[00:12:25.000 --> 00:12:26.000]  這是他的應付方法
[00:12:26.000 --> 00:12:27.000]  第一樣
[00:12:27.000 --> 00:12:28.000]  生命受到危險
[00:12:28.000 --> 00:12:29.000]  這個威脅
[00:12:29.000 --> 00:12:30.000]  怕不怕
[00:12:30.000 --> 00:12:31.000]  有時會怕的
[00:12:31.000 --> 00:12:32.000]  但我們不要怕
[00:12:32.000 --> 00:12:33.000]  就這樣去應付
[00:12:33.000 --> 00:12:34.000]  這裡鼓勵我們
[00:12:34.000 --> 00:12:36.000]  繼續看下去
[00:12:36.000 --> 00:12:40.000]  新巴黎五次都搞不定
[00:12:40.000 --> 00:12:42.000]  接著再出一條路
[00:12:42.000 --> 00:12:44.000]  這次這條路
[00:12:44.000 --> 00:12:47.000]  不是生命上去傷害你
[00:12:47.000 --> 00:12:49.000]  是精神攻擊
[00:12:49.000 --> 00:12:51.000]  如何精神攻擊呢
[00:12:51.000 --> 00:12:52.000]  切條解去
[00:12:52.000 --> 00:12:53.000]  陷害他
[00:12:53.000 --> 00:12:54.000]  接著
[00:12:54.000 --> 00:12:56.000]  手裡拿著一封未封的信
[00:12:56.000 --> 00:12:59.000]  信怎麼會不封
