
[00:00:00.000 --> 00:00:04.000]  大家還記得你讀書的時候學校的校訓嗎?
[00:09:12.000 --> 00:09:14.000]  僕人的比喻
[00:09:14.000 --> 00:09:15.000]  這個僕者的比喻大家都很熟悉
[00:09:15.000 --> 00:09:17.000]  因為這個已經是
[00:09:17.000 --> 00:09:19.000]  以色列裡面
[00:09:19.000 --> 00:09:21.000]  神和百姓他們所說的
[00:09:21.000 --> 00:09:24.000]  你是我草場上的羊
[00:09:24.000 --> 00:09:26.000]  我是一個僕者
[00:09:26.000 --> 00:09:28.000]  以至於耶穌基督說我是好僕人
[00:09:28.000 --> 00:09:31.000]  為這些羊群犧牲自己
[00:09:31.000 --> 00:09:34.000]  以至於來到我們今天的教會
[00:09:34.000 --> 00:09:36.000]  我都叫做僕者
[00:09:36.000 --> 00:09:38.000]  其實你叫做僕者
[00:09:39.000 --> 00:09:40.000]  你在家裡你也是一個僕者
[00:09:40.000 --> 00:09:43.000]  所以就有一個這麼特別的身份
[00:09:43.000 --> 00:09:45.000]  但是一個僕者的身份
[00:09:45.000 --> 00:09:48.000]  這個僕人的身份本身就是很卑微的
[00:09:48.000 --> 00:09:52.000]  就不是駙馬 不是皇子那麼高尚
[00:09:52.000 --> 00:09:54.000]  那麼顯赫的名稱
[00:09:54.000 --> 00:09:56.000]  在當時的社會裡
[00:09:56.000 --> 00:09:58.000]  一個僕人
[00:09:58.000 --> 00:10:00.000]  一個牧羊人
[00:10:00.000 --> 00:10:02.000]  其實是一個卑微的工作
[00:10:02.000 --> 00:10:05.000]  打理在家裡這些牲畜
[00:10:05.000 --> 00:10:07.000]  去放一下羊
[00:10:08.000 --> 00:10:10.000]  所以當年大衛是少年的期間
[00:10:10.000 --> 00:10:12.000]  他就是做這些工作
[00:10:12.000 --> 00:10:14.000]  因為他是最小的兒子
[00:10:14.000 --> 00:10:16.000]  就做這些事情給他做
[00:10:16.000 --> 00:10:18.000]  去放一下羊
[00:10:18.000 --> 00:10:20.000]  所以這是一個卑微
[00:10:20.000 --> 00:10:22.000]  但是神卓用這個卑微的工作
[00:10:22.000 --> 00:10:24.000]  要成為僕人式的領袖
[00:10:24.000 --> 00:10:27.000]  所以你看到這個提醒
[00:10:27.000 --> 00:10:30.000]  神說你要牧養你的百姓
[00:10:30.000 --> 00:10:32.000]  用一個什麼身份
[00:10:32.000 --> 00:10:34.000]  用一個謙卑的身份
[00:10:34.000 --> 00:10:37.000]  用一個是服侍的身份
[00:10:38.000 --> 00:10:40.000]  無論我們是駕駛童工
[00:10:40.000 --> 00:10:42.000]  我們是執事直理
[00:10:42.000 --> 00:10:44.000]  國報或者義工都好
[00:10:44.000 --> 00:10:46.000]  我們都沒有忘記
[00:10:46.000 --> 00:10:48.000]  你是一個牧人的身份
[00:10:48.000 --> 00:10:50.000]  去做服侍的工作
[00:10:50.000 --> 00:10:53.000]  牧人的身份就是牧養羊群
[00:10:53.000 --> 00:10:56.000]  牧人的身份就是用你的心
[00:10:56.000 --> 00:10:58.000]  去牧養這些
[00:10:58.000 --> 00:11:01.000]  大衛就是牧養百姓
[00:11:01.000 --> 00:11:03.000]  牧養國民
[00:11:03.000 --> 00:11:05.000]  我們就是牧養我們的弟兄姊妹
[00:11:06.000 --> 00:11:08.000]  牧養我們身邊的人
[00:11:08.000 --> 00:11:10.000]  所以這個是看到
[00:11:10.000 --> 00:11:14.000]  牧養意識的人
[00:11:14.000 --> 00:11:17.000]  是大衛要開始的工作
[00:11:17.000 --> 00:11:19.000]  所以牠這個
[00:11:19.000 --> 00:11:23.000]  牧人式的統治也好
[00:11:23.000 --> 00:11:25.000]  僕人式的統治也好
[00:11:25.000 --> 00:11:28.000]  牠是看到牠一定要需要
[00:11:28.000 --> 00:11:30.000]  樹立一種
[00:11:30.000 --> 00:11:33.000]  一個團體的意識在裡面
[00:11:34.000 --> 00:11:36.000]  一個是家人
[00:11:36.000 --> 00:11:38.000]  一間教會來說
[00:11:38.000 --> 00:11:40.000]  弟兄姊妹就是以
[00:11:40.000 --> 00:11:42.000]  弟兄姊妹相稱
[00:11:42.000 --> 00:11:44.000]  以家人一個家
[00:11:44.000 --> 00:11:46.000]  一個的環境裡面
[00:11:46.000 --> 00:11:49.000]  我們在裡面有教會的生活
[00:11:49.000 --> 00:11:51.000]  而這個國家
[00:11:51.000 --> 00:11:54.000]  都是需要好像一個民族
[00:11:54.000 --> 00:11:56.000]  牠們是同一個血緣
[00:11:56.000 --> 00:11:58.000]  以致牠們也是一個
[00:11:58.000 --> 00:12:00.000]  大的家庭裡面
[00:12:00.000 --> 00:12:02.000]  這種是
[00:12:03.000 --> 00:12:05.000]  牠們對大衛的期望在當中
[00:12:05.000 --> 00:12:07.000]  牠們要去看到
[00:12:07.000 --> 00:12:10.000]  牠們都是彼此骨肉
[00:12:10.000 --> 00:12:13.000]  牠們都是在牧養裡面
[00:12:13.000 --> 00:12:16.000]  同心協力面對挑戰
[00:12:16.000 --> 00:12:18.000]  建立一個
[00:12:18.000 --> 00:12:21.000]  大的一個國家的時候
[00:12:21.000 --> 00:12:23.000]  是有這種這麼美好的關係
[00:12:23.000 --> 00:12:25.000]  當然對我們今天來說
[00:12:25.000 --> 00:12:27.000]  對教會來說
[00:12:27.000 --> 00:12:30.000]  我們更加需要有一個團隊的精神在裡面
[00:12:30.000 --> 00:12:32.000]  更加能夠去反思
[00:12:33.000 --> 00:12:34.000]  彼此牧養
[00:12:34.000 --> 00:12:38.000]  我們每個人都能夠在別人身上學習
[00:12:38.000 --> 00:12:42.000]  都能夠身上得著
[00:12:42.000 --> 00:12:44.000]  我們從神看到
[00:12:44.000 --> 00:12:46.000]  祂的創造的奇妙
[00:12:46.000 --> 00:12:48.000]  每個人都有神給他創造的獨特
[00:12:48.000 --> 00:12:51.000]  都成為我們可以學習的一個對象
[00:12:51.000 --> 00:12:53.000]  當然謙卑
[00:12:53.000 --> 00:12:55.000]  一個的服侍
[00:12:55.000 --> 00:12:57.000]  謙卑的態度
[00:12:57.000 --> 00:12:59.000]  牧者的溫柔
[00:12:59.000 --> 00:13:01.000]  周詳的照料
[00:13:02.000 --> 00:13:03.000]  都是需要的
[00:13:03.000 --> 00:13:05.000]  所以我們更多的是做服侍的工作
[00:13:05.000 --> 00:13:07.000]  你們就更加會體會到
[00:13:07.000 --> 00:13:09.000]  這種工作
[00:13:09.000 --> 00:13:11.000]  這種美好
[00:13:11.000 --> 00:13:14.000]  體會到神的那種心腸
[00:13:14.000 --> 00:13:16.000]  怎樣去帶領我們
[00:13:16.000 --> 00:13:18.000]  如果相反
[00:13:18.000 --> 00:13:20.000]  我們不是用牧人式
[00:13:20.000 --> 00:13:22.000]  不是用一種血脈相連的關係
[00:13:22.000 --> 00:13:25.000]  我們只不過是某一個崗位
[00:13:25.000 --> 00:13:27.000]  某一個權責
[00:13:27.000 --> 00:13:29.000]  以致那種
[00:13:29.000 --> 00:13:31.000]  權力自我膨脹的時候
[00:13:32.000 --> 00:13:33.000]  就會變成了
[00:13:33.000 --> 00:13:36.000]  我們不是一種美麗的關係
[00:13:36.000 --> 00:13:38.000]  不是一種牧養百姓的關係
[00:13:38.000 --> 00:13:41.000]  可能我們只不過是想完成某些工作
[00:13:41.000 --> 00:13:45.000]  以致我們去調派人手
[00:13:45.000 --> 00:13:48.000]  只不過我們希望工作完成
[00:13:48.000 --> 00:13:50.000]  我們不會理會
[00:13:50.000 --> 00:13:53.000]  每個人那種感受是如何
[00:13:53.000 --> 00:13:57.000]  第二方面就是攻打耶布斯人
[00:13:57.000 --> 00:13:59.000]  在六節那裡說
[00:14:00.000 --> 00:14:04.000]  王和其他人就去到耶路撒冷
[00:14:04.000 --> 00:14:07.000]  攻打那個地方的耶布斯人
[00:14:07.000 --> 00:14:11.000]  耶布斯人就跟他們說
[00:14:11.000 --> 00:14:13.000]  你們是不能進來的
[00:14:13.000 --> 00:14:15.000]  就算是猛的 瘸的
[00:14:15.000 --> 00:14:17.000]  我們都可以打走你們
[00:14:17.000 --> 00:14:20.000]  大衛說 我一定要得到這個地方
[00:14:20.000 --> 00:14:25.000]  大衛就攻取這個耶布斯人的地方
[00:14:25.000 --> 00:14:27.000]  攻取他有一個方法
[00:14:28.000 --> 00:14:32.000]  在第八節那裡說 從水道裡面攻擊
[00:14:32.000 --> 00:14:35.000]  打我心裡面所恨惡的
[00:14:35.000 --> 00:14:37.000]  跛的人 盲的人
[00:14:37.000 --> 00:14:40.000]  有人說 跛的和盲的人不可以進聖殿
[00:14:40.000 --> 00:14:42.000]  這是典故
[00:14:42.000 --> 00:14:44.000]  究竟為什麼會這樣說呢
[00:14:44.000 --> 00:14:46.000]  是不是真的那些耶布斯人說
[00:14:46.000 --> 00:14:48.000]  我跛的盲的打贏你呢
[00:14:48.000 --> 00:14:50.000]  待會兒我再說這個情況
[00:14:50.000 --> 00:14:54.000]  大家知道耶布斯是什麼地方嗎
[00:14:56.000 --> 00:14:58.000]  耶布斯就是耶路撒冷
[00:14:58.000 --> 00:15:01.000]  但是為什麼叫耶布斯人的地方呢
[00:15:01.000 --> 00:15:05.000]  原來 由他們
[00:15:05.000 --> 00:15:09.000]  就是 春埃及 摩西大陸
[00:15:09.000 --> 00:15:13.000]  接著進入約書亞 大陸進入
[00:15:13.000 --> 00:15:16.000]  接著要趕走當地的加南人
[00:15:16.000 --> 00:15:19.000]  接著就去十二個支派
[00:15:19.000 --> 00:15:21.000]  有不同的地方 分地
[00:15:22.000 --> 00:15:26.000]  原來 現在所謂耶路撒冷的地方
[00:15:26.000 --> 00:15:30.000]  從來沒有被他們所佔據
[00:15:30.000 --> 00:15:33.000]  直至大衛攻陷
[00:15:33.000 --> 00:15:35.000]  才正式拿到耶路撒冷
[00:15:35.000 --> 00:15:38.000]  一直叫耶布斯的地方
[00:15:38.000 --> 00:15:41.000]  耶布斯的地方就是這個意思
[00:15:41.000 --> 00:15:46.000]  當然 今天的耶路撒冷
[00:15:46.000 --> 00:15:48.000]  有平安城的意思
[00:15:49.000 --> 00:15:52.000]  而當時是說 拼合了這兩個字
[00:15:52.000 --> 00:15:54.000]  成為了耶路撒冷
[00:15:54.000 --> 00:15:58.000]  耶布斯人是加南人的一個分支
[00:15:58.000 --> 00:16:00.000]  為什麼他們這麼厲害呢
[00:16:00.000 --> 00:16:03.000]  為什麼一直都沒有拿到這個地方
[00:16:03.000 --> 00:16:05.000]  他們根本進不來
[00:16:05.000 --> 00:16:07.000]  所以這麼多年 有些外敵攻擊
[00:16:07.000 --> 00:16:09.000]  耶布斯就是獨善其身
[00:16:09.000 --> 00:16:11.000]  就是這個地方 或者這個耶布斯人
[00:16:11.000 --> 00:16:14.000]  因為他們在這個山城裡面
[00:16:14.000 --> 00:16:17.000]  一早已經建立了一些城牆在裡面
[00:16:18.000 --> 00:16:21.000]  接著 他們就在裡面
[00:16:21.000 --> 00:16:24.000]  也有耶路撒冷 現在這麼說
[00:16:24.000 --> 00:16:27.000]  那個山城就沒有什麼水源
[00:16:27.000 --> 00:16:32.000]  他們的水是靠城外的水流進地底裡面
[00:16:32.000 --> 00:16:35.000]  地底有些泉源
[00:16:35.000 --> 00:16:38.000]  大家聽過積糞泉
[00:16:38.000 --> 00:16:40.000]  是在城裡面的
[00:16:40.000 --> 00:16:43.000]  我再說那個泉源是這樣的
[00:16:44.000 --> 00:16:49.000]  外面是斜斜的流進水道
[00:16:49.000 --> 00:16:52.000]  這個本身是這樣的水道流進去
[00:16:52.000 --> 00:16:56.000]  流進去裡面 他們希望水能夠儲起來
[00:16:56.000 --> 00:16:58.000]  不是一直流出去
[00:16:58.000 --> 00:17:01.000]  於是就有積糞泉
[00:17:01.000 --> 00:17:06.000]  積糞泉就把中間開了一個水管
[00:17:06.000 --> 00:17:09.000]  引入了積糞泉
[00:17:09.000 --> 00:17:11.000]  積糞泉是比較低的地方
[00:17:12.000 --> 00:17:15.000]  那裡的泉水一直儲水
[00:17:15.000 --> 00:17:19.000]  儲水滿的時候 它會流走
[00:17:19.000 --> 00:17:25.000]  但又要引一條水道回到城裡面
[00:17:25.000 --> 00:17:27.000]  這個在地底裡面
[00:17:27.000 --> 00:17:30.000]  因為城是山 城是高
[00:17:30.000 --> 00:17:32.000]  一直引下去的時候
[00:17:32.000 --> 00:17:35.000]  這條水道向下斜 山是向上高
[00:17:35.000 --> 00:17:40.000]  變成有一個距離 超過40呎
[00:17:41.000 --> 00:17:42.000]  但是這個40呎距離是怎樣呢?
[00:17:42.000 --> 00:17:44.000]  是一個打井的方法
[00:17:44.000 --> 00:17:49.000]  於是他們就用井 用水桶
[00:17:49.000 --> 00:17:51.000]  就拿到水了
[00:17:51.000 --> 00:17:56.000]  這樣不斷從積糞泉水會噴出來
[00:17:56.000 --> 00:18:02.000]  如果你有去過以色列聖地
[00:18:02.000 --> 00:18:05.000]  可能都有機會參觀到這個積糞泉
[00:18:05.000 --> 00:18:07.000]  水怎麼噴出來
[00:18:07.000 --> 00:18:09.000]  是這樣的情況
[00:18:10.000 --> 00:18:12.000]  而耶穌基督一直被人攻打
[00:18:12.000 --> 00:18:15.000]  他們仍然可以在城牆裡面
[00:18:15.000 --> 00:18:18.000]  不容易攻打 又不會缺水
[00:18:18.000 --> 00:18:20.000]  但是另一個問題
[00:18:20.000 --> 00:18:24.000]  為什麼他說 陰的 盲的都會打贏你呢?
[00:18:24.000 --> 00:18:29.000]  有些聖經考古學者認為
[00:18:29.000 --> 00:18:32.000]  當然這個在聖經裡面是看不到的
[00:18:32.000 --> 00:18:35.000]  就是不明白 很難解的經文
[00:18:35.000 --> 00:18:37.000]  但是有人說
[00:18:38.000 --> 00:18:41.000]  他覺得可能在城牆裡面有一些像
[00:18:41.000 --> 00:18:44.000]  是跛的 盲的
[00:18:44.000 --> 00:18:48.000]  這些像立刻起來就好像很恐怖
[00:18:48.000 --> 00:18:55.000]  有些神明 奇怪的神明
[00:18:55.000 --> 00:18:59.000]  好像保護著城的感覺
[00:18:59.000 --> 00:19:02.000]  所以他們覺得
[00:19:02.000 --> 00:19:06.000]  有些人很少進入耶路撒冷城裡面
[00:19:07.000 --> 00:19:09.000]  這個耶布斯的地方
[00:19:09.000 --> 00:19:12.000]  當然為什麼跛和盲呢?
[00:19:12.000 --> 00:19:15.000]  相傳是有兩個人的形象
[00:19:15.000 --> 00:19:19.000]  大家猜一下舊約裡面的人物
[00:19:19.000 --> 00:19:22.000]  有誰是跛 誰是盲的?
[00:19:22.000 --> 00:19:24.000]  兩父子
[00:19:24.000 --> 00:19:28.000]  兒子是誰? 雅各
