
[00:00:00.000 --> 00:00:04.160]  當大家聽到我今天講道的講題的時候
[00:04:48.720 --> 00:04:53.600]  按照祂自己所預言的來從死裡復活
[00:04:53.600 --> 00:04:56.560]  我想在這裡問一下在座各位
[00:04:56.560 --> 00:04:58.400]  你所相信的那位耶穌
[00:04:58.400 --> 00:05:01.200]  是不是這個從死裡復活的耶穌?
[00:05:01.200 --> 00:05:04.080]  是的,請你舉手
[00:05:04.080 --> 00:05:07.000]  我相信大家都是這樣看的
[00:05:07.000 --> 00:05:10.080]  既然我們相信那位主
[00:05:10.080 --> 00:05:11.240]  就是的的確確
[00:05:11.240 --> 00:05:14.200]  那個從死裡復活的耶穌的話
[00:05:14.200 --> 00:05:16.040]  那麼我們今天的生命
[00:05:16.040 --> 00:05:18.080]  我們所表現出來的
[00:05:18.080 --> 00:05:19.920]  能不能夠體現出
[00:05:19.920 --> 00:05:24.080]  我們真是相信這位死而復活的主耶穌
[00:05:24.080 --> 00:05:27.480]  那些的生命素質呢?
[00:05:27.480 --> 00:05:31.920]  這些素質包括一個盼望的人生
[00:05:31.920 --> 00:05:33.640]  當莫大拉的瑪利亞
[00:05:33.640 --> 00:05:35.320]  她不見了主的身體
[00:05:35.320 --> 00:05:37.920]  以為被人偷走了的時候
[00:05:37.920 --> 00:05:40.920]  她一路在墳墓外面哭泣
[00:05:40.920 --> 00:05:42.680]  她很悲傷
[00:05:42.680 --> 00:05:46.360]  因為她以後再不能夠見到主
[00:05:46.360 --> 00:05:50.520]  但是當主來呼喊她的名字的時候
[00:05:50.520 --> 00:05:52.000]  她突然間就認出
[00:05:52.000 --> 00:05:54.000]  原來站在她面前的
[00:05:54.000 --> 00:05:57.560]  真是那位她日夜來思念的主
[00:05:57.560 --> 00:05:59.920]  她一下子就化悲為喜
[00:05:59.920 --> 00:06:01.480]  她不再哭泣
[00:06:01.480 --> 00:06:04.400]  而是馬上將她已經看到主
[00:06:04.400 --> 00:06:08.840]  並且主耶穌吩咐她的領袖
[00:06:08.840 --> 00:06:12.560]  她就馬上走去告訴主的門徒
[00:06:12.560 --> 00:06:14.680]  她所朝思暮想的主
[00:06:14.680 --> 00:06:16.000]  現在真是復活了
[00:06:16.000 --> 00:06:21.600]  並且很快會升到天上去見父神
[00:06:21.600 --> 00:06:22.600]  想到這裡
[00:06:22.600 --> 00:06:24.600]  也許瑪利亞也想起
[00:06:24.600 --> 00:06:28.520]  主曾經對門徒說過的一段話
[00:06:28.520 --> 00:06:31.720]  祂說:在我父的家裡有很多住處
[00:06:31.720 --> 00:06:34.240]  我去完是為你們預備地方
[00:06:34.240 --> 00:06:36.680]  如果我去是為你們預備地方的話
[00:06:36.680 --> 00:06:39.960]  我就必再來接你們到我那裡
[00:06:39.960 --> 00:06:40.880]  我在哪裡
[00:06:40.880 --> 00:06:43.120]  叫你們都在那裡
[00:06:43.120 --> 00:06:45.520]  瑪利亞知道復活升天的主
[00:06:45.520 --> 00:06:47.440]  有一天會再回來
[00:06:47.440 --> 00:06:52.880]  將來他們能夠在天上與主再次相見
[00:06:52.880 --> 00:06:54.840]  今天我們的人生
[00:06:54.840 --> 00:06:57.640]  又是否充滿著盼望呢?
[00:06:57.640 --> 00:07:01.360]  還是我們覺得人生充滿苦難
[00:07:01.360 --> 00:07:03.560]  毫無希望
[00:07:03.560 --> 00:07:07.400]  沒錯,我們人生的確是充滿很多的苦難
[00:07:07.400 --> 00:07:12.080]  因為我們都處身在一個被罪玷污了的世界
[00:07:12.080 --> 00:07:15.920]  不要說這個世界的天災人禍
[00:07:15.920 --> 00:07:20.440]  單單是在我們生老病死的自然定律裡面
[00:07:20.440 --> 00:07:25.080]  我們就沒有一個人能夠避免其中的痛苦
[00:07:25.080 --> 00:07:28.360]  最近我們的弟兄姊妹當中
[00:07:28.360 --> 00:07:31.560]  都有很多位他們痛失親人
[00:07:31.560 --> 00:07:35.720]  當中也有我們的弟兄姊妹
[00:07:35.720 --> 00:07:37.720]  我在兩個月前
[00:07:37.720 --> 00:07:41.680]  我去探望其中一位的老姊妹
[00:07:41.680 --> 00:07:45.280]  我看到她在苦難中的盼望
[00:07:45.280 --> 00:07:47.400]  當時我問這位老姊妹
[00:07:47.400 --> 00:07:50.440]  「你有沒有向主耶穌祈禱?」
[00:07:50.440 --> 00:07:51.960]  她說「有」
[00:07:51.960 --> 00:07:55.040]  「你相不相信主很愛你?」
[00:07:55.040 --> 00:07:56.680]  她說「我相信」
[00:07:56.680 --> 00:07:59.800]  並且很堅定地說「我相信」
[00:07:59.800 --> 00:08:03.320]  她還說「我相信主耶穌會看顧我」
[00:08:03.320 --> 00:08:07.400]  「無論怎樣,我都會信靠主耶穌」
[00:08:07.400 --> 00:08:10.680]  她當時在極大的癌病的折磨當中
[00:08:10.680 --> 00:08:14.440]  但是她仍然有那份的盼望
[00:08:14.440 --> 00:08:16.440]  而老姊妹離世之後
[00:08:16.440 --> 00:08:22.600]  她的親人面對著失去這位的至親
[00:08:22.600 --> 00:08:26.400]  他們心裡面有很多的不捨得、有難過
[00:08:26.400 --> 00:08:31.200]  但同時他們心裡面也有著從神而來的那份盼望
[00:08:31.200 --> 00:08:34.400]  因為他們知道他們這位至愛的親人
[00:08:34.400 --> 00:08:37.760]  是暫別他們回到天父的懷抱
[00:08:37.760 --> 00:08:41.720]  他們那一刻已經在享受贖天的福祿
[00:08:41.720 --> 00:08:47.320]  而有一天他們一家都會在天上相聚
[00:08:47.320 --> 00:08:51.040]  我們每一個人面對著苦難甚至死亡
[00:08:51.040 --> 00:08:54.160]  我們都能夠因著信靠耶穌基督
[00:08:54.160 --> 00:09:01.760]  這位服務主而有滿有盼望的人生
[00:09:01.760 --> 00:09:06.360]  第二就是一個平安喜樂的人生
[00:09:06.360 --> 00:09:10.040]  耶穌的門徒在主死後
[00:09:10.040 --> 00:09:12.880]  他們突然間失去了領頭羊
[00:09:12.880 --> 00:09:14.800]  在群龍無首之下
[00:09:14.800 --> 00:09:17.480]  他們不知所措
[00:09:17.480 --> 00:09:21.040]  對那些還經常來搞擾他們的猶太人
[00:09:21.040 --> 00:09:23.480]  他們更加是非常害怕
[00:09:23.480 --> 00:09:25.800]  所以當他們聚在一起的時候
[00:09:25.800 --> 00:09:28.520]  他們的門都關到十一時
[00:09:28.520 --> 00:09:30.640]  在主死後的第三天
[00:09:30.640 --> 00:09:33.320]  他們如常地聚在一起
[00:09:33.320 --> 00:09:36.720]  但突然間耶穌來到他們當中
[00:09:36.720 --> 00:09:38.120]  並且對他們說
[00:09:38.120 --> 00:09:40.320]  「願你們平安」
[00:09:40.320 --> 00:09:44.000]  主耶穌又把手和肋旁指給他們看
[00:09:44.000 --> 00:09:46.920]  這群門徒看見主之後
[00:09:46.920 --> 00:09:50.360]  經文形容他們就喜樂了
[00:09:50.360 --> 00:09:52.960]  本來害怕得要死的這群門徒
[00:09:52.960 --> 00:09:55.560]  他們因為看見復活的主
[00:09:55.560 --> 00:10:01.080]  他們一下子就由恐懼變為喜樂、平安
[00:10:01.080 --> 00:10:05.520]  你的人生又是否充滿著很多的恐懼呢?
[00:10:05.520 --> 00:10:08.800]  或者你害怕失去了健康
[00:10:08.800 --> 00:10:11.640]  又或者害怕失去你的親人
[00:10:11.640 --> 00:10:14.040]  害怕失去你的工作
[00:10:14.040 --> 00:10:17.280]  又害怕失去你的經濟能力
[00:10:17.280 --> 00:10:20.080]  不過在這種恐懼面前
[00:10:20.080 --> 00:10:23.560]  我們仍然可以充滿平安、喜樂
[00:10:23.560 --> 00:10:25.680]  因為我們信的這位主
[00:10:25.680 --> 00:10:29.880]  既然祂是那位勝過死亡又復活的神
[00:10:29.880 --> 00:10:33.200]  祂亦都是那位大能的神
[00:10:33.200 --> 00:10:36.240]  而我們亦都可以很肯定的就是
[00:10:36.240 --> 00:10:39.120]  我們的生活、動作、存留
[00:10:39.120 --> 00:10:41.640]  都是在於神
[00:10:41.640 --> 00:10:42.960]  我們都知道
[00:10:42.960 --> 00:10:46.480]  耶和華的道路高過我們的道路
[00:10:46.480 --> 00:10:51.240]  祂的意念高過我們的意念
[00:10:51.240 --> 00:10:52.720]  我們亦都知道
[00:10:52.720 --> 00:10:56.080]  我們的好處都不在神以外
[00:10:56.080 --> 00:11:00.360]  所以我們可以很放膽的去說
[00:11:00.360 --> 00:11:02.160]  主是幫助我們
[00:11:02.160 --> 00:11:04.120]  我們不需要懼怕
[00:11:04.120 --> 00:11:07.120]  人能可以將我們怎樣呢?
[00:11:07.120 --> 00:11:09.920]  當我們除去這一切的恐懼的時候
[00:11:09.920 --> 00:11:14.640]  我們就能夠得著心靈那份平安和喜樂
[00:11:14.640 --> 00:11:18.760]  我自己都因為過往種種成長的因素
[00:11:18.760 --> 00:11:23.360]  我是一個對自己要求過分地高的一個人
[00:11:23.360 --> 00:11:26.080]  以致我很害怕失敗
[00:11:26.080 --> 00:11:28.880]  所以我亦都很容易很緊張
[00:11:28.880 --> 00:11:31.160]  我記得我以前在教會
[00:11:31.160 --> 00:11:34.120]  我第二天要來做崇拜主席的時候
[00:11:34.120 --> 00:11:38.720]  我之前那晚我一定會緊張到睡不著覺
[00:11:38.720 --> 00:11:42.120]  但後來隨著對神的認識越來越深
[00:11:42.120 --> 00:11:44.920]  經歷神的愛越來越多的時候
[00:11:44.920 --> 00:11:48.240]  我慢慢越來越學會放手去交託
[00:11:48.240 --> 00:11:51.560]  憑信心來去倚靠神
[00:11:51.560 --> 00:11:56.680]  慢慢我發覺我對成敗得失看得比以前開
[00:11:56.680 --> 00:11:58.760]  就算是在壓力的裏面
[00:11:58.760 --> 00:12:00.880]  或者身體的軟弱當中
[00:12:00.880 --> 00:12:04.040]  在各樣的困難的情況底下
[00:12:04.040 --> 00:12:08.280]  我比以前更加能夠有著從神而來的平安
[00:12:08.280 --> 00:12:11.400]  因為我知道萬事都互相效力
[00:12:11.400 --> 00:12:13.880]  叫愛神的人得益處
[00:12:13.880 --> 00:12:15.720]  我知道我最重要的是
[00:12:15.720 --> 00:12:18.200]  要確保我自己在神面前
[00:12:18.200 --> 00:12:23.760]  真是有一份單純愛主和敬畏神的心
[00:12:23.760 --> 00:12:27.400]  第三點是一個使命的人生
[00:12:27.400 --> 00:12:31.000]  在耶穌與門徒的這次相聚裏面
[00:12:31.000 --> 00:12:35.360]  耶穌對門徒說了一番非常重要的話
[00:12:35.360 --> 00:12:38.120]  祂說:父,怎樣差遣了我
[00:12:38.120 --> 00:12:40.720]  我都照樣差遣你們
[00:12:40.720 --> 00:12:44.200]  到底祂差遣門徒是要做什麼呢?
[00:12:44.200 --> 00:12:47.720]  主耶穌都曾經向父神這樣祈禱
[00:12:47.720 --> 00:12:50.240]  祂說:你怎樣差我到世上
[00:12:50.240 --> 00:12:53.800]  我照樣差他們到世上
[00:12:53.800 --> 00:12:58.000]  現在主耶穌已經完成了祂在世上的使命
[00:12:58.000 --> 00:13:03.120]  於是祂就將這個使命託付給一班門徒
[00:13:03.120 --> 00:13:05.640]  就是去宣告、去傳揚
[00:13:05.640 --> 00:13:10.960]  並且見證耶穌已經完成的這份救贖工作
[00:13:10.960 --> 00:13:14.680]  簡單地說就是去傳揚耶穌基督的福音
[00:13:14.680 --> 00:13:18.200]  向世人宣告上帝藉著耶穌基督
[00:13:18.200 --> 00:13:22.160]  帶給人赦罪的恩典
[00:13:22.160 --> 00:13:24.160]  今天我們的人生
[00:13:24.160 --> 00:13:26.280]  我們除了每天的生活之外
[00:13:26.280 --> 00:13:28.840]  我們又有什麼使命呢?
[00:13:28.840 --> 00:13:33.080]  聖經說:沒有異象,民就放肆
[00:13:33.080 --> 00:13:38.960]  我們知道消防員的使命就是拯救人於水火之中
[00:13:38.960 --> 00:13:42.640]  戰地記者的使命就是冒著生命危險
[00:13:42.640 --> 00:13:45.440]  他們都要走入槍林彈雨之中
[00:13:45.440 --> 00:13:49.080]  去將事件的真相報導出來
[00:13:49.080 --> 00:13:53.360]  最近引起全城熱議的一齣電影
[00:13:53.360 --> 00:13:55.480]  《五個小孩》的校長
[00:13:55.480 --> 00:13:57.680]  有沒有人已經看了?
[00:13:57.680 --> 00:13:59.480]  都不少
[00:13:59.480 --> 00:14:05.000]  這齣電影真人版的主人翁是呂麗紅校長
[00:14:05.000 --> 00:14:07.680]  她作為一名教育工作者
[00:14:07.680 --> 00:14:10.880]  她的使命就是以生命影響生命
[00:14:10.880 --> 00:14:14.880]  以純真的教育理念來培育下一代
[00:14:14.880 --> 00:14:16.880]  就是因為這一份的使命
[00:14:16.880 --> 00:14:20.480]  她寧願放棄在名校任教的工作
[00:14:20.480 --> 00:14:23.560]  她走到元朗的元江幼稚園
[00:14:23.560 --> 00:14:27.840]  拿了一份只有4,500元的工資
[00:14:27.840 --> 00:14:32.640]  她做了一個最低工資的校長
[00:14:32.640 --> 00:14:37.960]  儘管在當時學校只有5個很窮苦的小孩子
[00:14:37.960 --> 00:14:40.760]  在資金和資源都非常短缺
[00:14:40.760 --> 00:14:43.920]  還要面對著被殺校的壓力之下
[00:14:43.920 --> 00:14:47.600]  呂校長她沒有因此而放棄
[00:14:47.600 --> 00:14:49.080]  在她的努力之下
[00:14:49.080 --> 00:14:54.160]  她將一間面臨倒閉的鄉村幼稚園起死回生
[00:14:54.160 --> 00:14:58.200]  由2009年接手時候的5個學生
[00:14:58.200 --> 00:15:02.320]  到新學年已經有將近60人
[00:15:02.320 --> 00:15:06.400]  正是她對教育的這一份使命感和堅持
[00:15:06.400 --> 00:15:08.880]  感動了無數的人
[00:15:08.880 --> 00:15:11.920]  我驚奇的是連我們大專團的男生
[00:15:11.920 --> 00:15:13.640]  他們看完這齣戲的時候
[00:15:13.640 --> 00:15:15.080]  他們回來告訴我
[00:15:15.080 --> 00:15:18.800]  連我也感動到哭得不得了
[00:15:18.800 --> 00:15:21.400]  作為耶穌門徒的我們
[00:15:21.400 --> 00:15:24.280]  我們又有什麼使命呢?
[00:15:24.280 --> 00:15:25.800]  耶穌升天之前
[00:15:25.800 --> 00:15:29.880]  祂曾經斬釘截鐵地對門徒說
[00:15:29.880 --> 00:15:33.640]  「所以你們要去使萬民作我的門徒
[00:15:33.640 --> 00:15:37.160]  奉父子聖靈的名給他們施洗
[00:15:37.160 --> 00:15:40.680]  凡我所吩咐你們的都教訓他們遵守
[00:15:40.680 --> 00:15:42.600]  我就常與你們同在
[00:15:42.600 --> 00:15:47.320]  直到世界的末了」
[00:15:47.320 --> 00:15:51.840]  美國一間教會的主任牧師兼作家John Piper
[00:15:51.840 --> 00:15:53.880]  他在一本名為
[00:15:53.880 --> 00:15:57.400]  《Let the Nations Be Glad, the Supremacy of God in Missions》
[00:15:57.400 --> 00:15:58.840]  這本書裏面
[00:15:58.840 --> 00:16:01.320]  他有一句這樣的說話
[00:16:01.320 --> 00:16:05.880]  他說「沒有敬拜的地方就要有猜拳」
[00:16:05.880 --> 00:16:10.440]  上帝的心意是要萬民來敬拜祂
[00:16:10.440 --> 00:16:14.920]  上帝的心意是叫「萬人得救,不願一人沉淪」
[00:16:14.920 --> 00:16:19.640]  所以廣傳福音是我們每一個信徒和教會
[00:16:19.640 --> 00:16:22.760]  進行上帝旨意的表現
[00:16:22.760 --> 00:16:26.920]  我們不能抱著我們在這裡真好的心態
[00:16:26.920 --> 00:16:30.120]  只是滿足於我們自己在救恩的門內
[00:16:30.120 --> 00:16:35.400]  而忘記了有很多的靈魂是在救恩的門外
[00:16:35.400 --> 00:16:40.760]  昔日如果不是福音從神的選民傳到給外邦人
[00:16:40.760 --> 00:16:44.680]  然後西方的宣教士不怕千山萬水
[00:16:44.680 --> 00:16:47.480]  冒著生命危險來到中國的話
[00:16:47.480 --> 00:16:52.040]  今天你和我都不能夠得到這個福音
[00:16:52.040 --> 00:16:53.800]  今天我們都有責任
[00:16:53.800 --> 00:16:58.200]  來向那些未信的人還福音的債
[00:16:58.200 --> 00:17:01.960]  我很為我們教會能夠在猜拳的事工上
[00:17:01.960 --> 00:17:05.320]  盡我們當盡的份來感恩
[00:17:05.320 --> 00:17:08.520]  不論是穆斯林的宣教
[00:17:08.520 --> 00:17:10.440]  中國的福音事工
[00:17:10.440 --> 00:17:14.840]  或者是我們正在開展的猶太人的宣教事工
[00:17:14.840 --> 00:17:18.520]  我相信這一切都是神所喜悅的
[00:17:18.520 --> 00:17:25.000]  一間積極來參與猜拳的教會是蒙神賜福的
[00:17:25.000 --> 00:17:29.720]  北角宣道會都是一間非常注重猜拳的教會
[00:17:29.720 --> 00:17:33.160]  他們的目者在一篇訪問裡都提到
[00:17:33.160 --> 00:17:35.640]  他們在猜拳奉獻的方面
[00:17:35.640 --> 00:17:38.040]  他們的支出越來越多
[00:17:38.040 --> 00:17:42.760]  但是神對北宣的供應和眷顧卻沒有短缺
[00:17:42.760 --> 00:17:44.440]  同樣我們在太古城堂
[00:17:44.440 --> 00:17:48.520]  也都看到上帝對我們的祝福
[00:17:48.520 --> 00:17:50.360]  我們看完今天這段經文
[00:17:50.360 --> 00:17:53.960]  到底在我們日常的行事為人
[00:17:53.960 --> 00:17:55.720]  和生命表現方面
[00:17:55.720 --> 00:17:59.880]  我們又有什麼可以來應用的呢?
[00:17:59.880 --> 00:18:01.960]  首先我們要歸向主
[00:18:01.960 --> 00:18:04.280]  全心全意的敬拜祂
[00:18:04.280 --> 00:18:08.280]  我不知道在座當中有沒有未信主的朋友
[00:18:08.280 --> 00:18:09.160]  如果有的
[00:18:09.160 --> 00:18:10.920]  你聽完今天的講道
[00:18:10.920 --> 00:18:12.680]  你都相信耶穌基督
[00:18:12.680 --> 00:18:15.240]  真是那位死而復活的主的話
[00:18:15.240 --> 00:18:16.200]  我鼓勵你
[00:18:16.200 --> 00:18:20.360]  今天你就要把握機會來接受耶穌
[00:18:20.360 --> 00:18:21.640]  我曾經不知道在哪裡
[00:18:21.640 --> 00:18:24.200]  看到一段這樣的文字
[00:18:24.200 --> 00:18:29.320]  一個佛教徒曾經發現過釋迦牟尼的一根骨頭
[00:18:29.320 --> 00:18:32.600]  當時整個佛教界就大為興奮
[00:18:32.600 --> 00:18:35.400]  甚至遊行慶祝
[00:18:35.400 --> 00:18:38.120]  有一個傳教士在旁邊看到
[00:18:38.120 --> 00:18:40.840]  他就深深的嘆氣
[00:18:40.840 --> 00:18:44.040]  他說如果基督教發現耶穌的一根骨頭
[00:18:44.040 --> 00:18:45.560]  那就糟糕了
[00:18:45.560 --> 00:18:48.440]  因為整個基督教都站不住
[00:18:48.440 --> 00:18:50.680]  都會倒塌
[00:18:50.680 --> 00:18:52.360]  耶穌是天上來的
[00:18:52.360 --> 00:18:54.040]  祂是無限的神
[00:18:54.040 --> 00:18:57.160]  祂來到我們這個有限的人間
[00:18:57.160 --> 00:18:58.600]  祂走了一趟
[00:18:58.600 --> 00:19:00.600]  為的是什麼呢?
[00:19:00.600 --> 00:19:04.280]  因為祂要帶給我們從天上來的訊息
[00:19:04.280 --> 00:19:08.360]  祂要成為我們天人之間的一條道路
[00:19:08.360 --> 00:19:11.560]  指引我們去到天父那裡
[00:19:11.560 --> 00:19:13.720]  約翰福音14章6節
[00:19:13.720 --> 00:19:16.280]  主耶穌這樣自己宣稱
[00:19:16.280 --> 00:19:18.840]  祂說:我就是道路、真理、生命
[00:19:18.840 --> 00:19:20.520]  如果不是藉著我
[00:19:20.520 --> 00:19:24.120]  沒有人能夠去到父那裡
[00:19:24.120 --> 00:19:26.840]  倘若你未信主
[00:19:26.840 --> 00:19:27.880]  我鼓勵你今天
[00:19:27.880 --> 00:19:30.280]  就在神面前來認罪悔改
[00:19:30.280 --> 00:19:31.720]  去歸向祂
[00:19:31.720 --> 00:19:33.480]  神必定赦免你的罪
[00:19:33.480 --> 00:19:37.000]  並且賜給你永恆的生命
[00:19:37.000 --> 00:19:40.840]  你也要將你的生命主權交給神
[00:19:40.840 --> 00:19:44.200]  祂就會賜給你豐盛的人生
[00:19:44.200 --> 00:19:45.320]  如果有這樣的朋友
[00:19:45.320 --> 00:19:47.000]  我鼓勵你在散會之後
[00:19:47.000 --> 00:19:49.800]  你來跟我們的傳道同工聊天
[00:19:49.800 --> 00:19:53.400]  我們會跟你盡心的來聊天
[00:19:53.400 --> 00:19:57.560]  對於我們這一群信了主的信徒
[00:19:57.560 --> 00:19:59.160]  如果我們確信
[00:19:59.160 --> 00:20:02.120]  耶穌基督是死而復活的主的話
[00:20:02.120 --> 00:20:04.840]  今天我們每一次來的崇拜
[00:20:04.840 --> 00:20:06.600]  我們每一個主日
[00:20:06.600 --> 00:20:09.720]  我們回來就是參加一個慶典
[00:20:09.720 --> 00:20:13.560]  是要慶祝耶穌基督為我們死而復活
