
[00:00:00.000 --> 00:00:01.680]  不知道大家喜不喜歡看電影
[00:01:14.640 --> 00:01:17.640]  你有沒有看最新的一套電影
[00:01:17.640 --> 00:01:19.640]  叫做《末代皇帝》
[00:01:19.640 --> 00:01:20.640]  《末代皇帝》裡面
[00:01:20.640 --> 00:01:24.640]  慈禧對溥儀說
[00:01:24.640 --> 00:01:26.640]  我納你做皇帝
[00:01:26.640 --> 00:01:29.640]  繼承大清的皇帝
[00:01:29.640 --> 00:01:31.640]  當然啦
[00:01:31.640 --> 00:01:34.640]  於是鏡頭一轉
[00:01:34.640 --> 00:01:36.640]  就有兩個畫面
[00:01:36.640 --> 00:01:38.640]  一個小的溥儀
[00:01:38.640 --> 00:01:40.640]  把手放進嘴裡
[00:01:40.640 --> 00:01:42.640]  注視慈禧
[00:01:42.640 --> 00:01:44.640]  但是另一個手
[00:01:44.640 --> 00:01:46.640]  就把那顆夜明珠
[00:01:46.640 --> 00:01:48.640]  放進慈禧的嘴裡
[00:01:48.640 --> 00:01:50.640]  這個鏡頭又叫做蒙太奇
[00:01:50.640 --> 00:01:52.640]  就是說我們將
[00:01:52.640 --> 00:01:54.640]  很短時間的東西
[00:01:54.640 --> 00:01:56.640]  表白在一樣的東西
[00:01:56.640 --> 00:01:58.640]  神的障礙在人間
[00:01:58.640 --> 00:02:00.640]  雖然我們在今天
[00:02:00.640 --> 00:02:02.640]  但其實在過去從舊約
[00:02:02.640 --> 00:02:04.640]  一直到現在我們所處的環境
[00:02:04.640 --> 00:02:05.640]  其實是很快
[00:02:05.640 --> 00:02:07.640]  就像一個蒙太奇的鏡頭
[00:02:07.640 --> 00:02:10.640]  究竟什麼叫做神的障礙在人間
[00:02:10.640 --> 00:02:12.640]  當我們讀啟示錄的時候
[00:02:12.640 --> 00:02:14.640]  我們都很想知道將來會怎樣
[00:02:14.640 --> 00:02:16.640]  究竟誰代表美國
[00:02:16.640 --> 00:02:18.640]  誰代表其實不是這樣的
[00:02:18.640 --> 00:02:20.640]  教你那個可能全息錯誤
[00:02:20.640 --> 00:02:22.640]  在經文裡面
[00:02:22.640 --> 00:02:24.640]  我聽見有大聲音
[00:02:24.640 --> 00:02:26.640]  從寶座出來說
[00:02:26.640 --> 00:02:28.640]  看那神的障礙在人間
[00:02:28.640 --> 00:02:30.640]  他要與人同在
[00:02:30.640 --> 00:02:32.640]  他們要作他的子民
[00:02:32.640 --> 00:02:34.640]  神要親自與他們同在
[00:02:34.640 --> 00:02:36.640]  作他們的神
[00:02:36.640 --> 00:02:38.640]  神的障礙是什麼呢
[00:02:38.640 --> 00:02:40.640]  就是神的居所
[00:02:40.640 --> 00:02:42.640]  神的障礙在人間
[00:02:42.640 --> 00:02:44.640]  就是告訴我們神住在我們當中
[00:02:44.640 --> 00:02:46.640]  他永不分離
[00:02:46.640 --> 00:02:48.640]  如果我們從一個蒙太奇的手法去看
[00:02:48.640 --> 00:02:50.640]  當我們從舊約聖經
[00:02:50.640 --> 00:02:52.640]  新約的時候
[00:02:52.640 --> 00:02:54.640]  神起初創造天地萬物
[00:02:54.640 --> 00:02:56.640]  他創造了我們的祖先
[00:02:56.640 --> 00:02:58.640]  他每一次去到這個樂園裡面
[00:02:58.640 --> 00:03:00.640]  都是跟他們一起聊天
[00:03:00.640 --> 00:03:02.640]  因為神很想
[00:03:02.640 --> 00:03:04.640]  他跟他自己按照他自己的形象
[00:03:04.640 --> 00:03:06.640]  做我們的祖先的時候
[00:03:06.640 --> 00:03:08.640]  他很想每天都跟他同在
[00:03:08.640 --> 00:03:10.640]  每一天都去到他的面前
[00:03:10.640 --> 00:03:12.640]  跟他聊天
[00:03:12.640 --> 00:03:14.640]  不過很可惜
[00:03:14.640 --> 00:03:16.640]  我們知道在《創世紀》裡面
[00:03:16.640 --> 00:03:18.640]  祖先因為犯罪
[00:03:18.640 --> 00:03:20.640]  受了引誘
[00:03:20.640 --> 00:03:22.640]  於是他就開始跟我們的神隔絕
[00:03:22.640 --> 00:03:24.640]  即使神去到他面前的時候
[00:03:24.640 --> 00:03:26.640]  他都很害怕
[00:03:26.640 --> 00:03:28.640]  躲在後面
[00:03:28.640 --> 00:03:30.640]  所以神就沒有辦法
[00:03:30.640 --> 00:03:32.640]  不過神在歷世歷代的時候
[00:03:32.640 --> 00:03:34.640]  他都很想
[00:03:34.640 --> 00:03:36.640]  怎樣想一些辦法
[00:03:36.640 --> 00:03:38.640]  跟人同在
[00:03:38.640 --> 00:03:40.640]  因為我是作你的神
[00:03:40.640 --> 00:03:42.640]  你是作我的子民
[00:03:42.640 --> 00:03:44.640]  所以啟示錄告訴我們
[00:03:44.640 --> 00:03:46.640]  最主要的就是神
[00:03:46.640 --> 00:03:48.640]  祂很想跟我們一起
[00:03:48.640 --> 00:03:50.640]  我們就是祂的子民
[00:03:50.640 --> 00:03:52.640]  所以祂想到一個方法
[00:03:52.640 --> 00:03:54.640]  所以我們從舊約
[00:03:54.640 --> 00:03:56.640]  很快就去到新約的時候
[00:03:56.640 --> 00:03:58.640]  就是祂差派祂自己
[00:03:58.640 --> 00:04:00.640]  獨生子耶穌基督來到世上
[00:04:00.640 --> 00:04:02.640]  祂就是要與我們同在
[00:04:02.640 --> 00:04:04.640]  如果我們當我們回顧
[00:04:04.640 --> 00:04:06.640]  舊約的歷史
[00:04:06.640 --> 00:04:08.640]  一個這麼浩瀚
[00:04:08.640 --> 00:04:10.640]  一個這麼悠久的舊約歷史的時候
[00:04:10.640 --> 00:04:12.640]  當以色列人
[00:04:12.640 --> 00:04:14.640]  你看看他們在埃及圍爐之地的時候
[00:04:14.640 --> 00:04:16.640]  四百年
[00:04:16.640 --> 00:04:18.640]  神就差派祂自己的僕人
[00:04:18.640 --> 00:04:20.640]  摩西
[00:04:20.640 --> 00:04:22.640]  去到他們當中帶領他們
[00:04:22.640 --> 00:04:24.640]  離開埃及
[00:04:24.640 --> 00:04:26.640]  然後經過曠野四十年
[00:04:26.640 --> 00:04:28.640]  然後就進入
[00:04:28.640 --> 00:04:30.640]  這個流瀨與墓之地
[00:04:30.640 --> 00:04:32.640]  不過你想想
[00:04:32.640 --> 00:04:34.640]  四十年的時候
[00:04:34.640 --> 00:04:36.640]  四十年都很長
[00:04:36.640 --> 00:04:38.640]  我們人生,聖經說七十
[00:04:38.640 --> 00:04:40.640]  強壯八十,不過現在有些人都一百歲
[00:04:40.640 --> 00:04:42.640]  不過仍然在這個浩瀚歷史當中
[00:04:42.640 --> 00:04:44.640]  都是一個很短的時刻
[00:04:44.640 --> 00:04:46.640]  所以
[00:04:46.640 --> 00:04:48.640]  神有教導
[00:04:48.640 --> 00:04:50.640]  以色列人如何建立一個會幕
[00:04:50.640 --> 00:04:52.640]  然後祂想透過這個會幕
[00:04:52.640 --> 00:04:54.640]  就是說我是住在你們的中間
[00:04:54.640 --> 00:04:56.640]  你如何透過這個會幕
[00:04:56.640 --> 00:04:58.640]  去敬拜我,去侍奉我
[00:04:58.640 --> 00:05:00.640]  於是這些以色列人
[00:05:00.640 --> 00:05:02.640]  就成為一個敬拜的群體
[00:05:02.640 --> 00:05:04.640]  是一個神的子民
[00:05:04.640 --> 00:05:06.640]  因為聖經說
[00:05:06.640 --> 00:05:08.640]  神說我要作你的神
[00:05:08.640 --> 00:05:10.640]  你要作我的子民
[00:05:10.640 --> 00:05:12.640]  如果我們有讀過
[00:05:12.640 --> 00:05:14.640]  埃及記者證書的時候
[00:05:14.640 --> 00:05:16.640]  祂在第25章到第40章
[00:05:16.640 --> 00:05:18.640]  祂有一個很詳盡的描寫
[00:05:18.640 --> 00:05:20.640]  究竟這個會幕
[00:05:20.640 --> 00:05:22.640]  是如何擺設等等
[00:05:22.640 --> 00:05:24.640]  其實祂無非神都是教導
[00:05:24.640 --> 00:05:26.640]  這些子民
[00:05:26.640 --> 00:05:28.640]  你如何去敬拜我
[00:05:28.640 --> 00:05:30.640]  不過最重要就是說
[00:05:30.640 --> 00:05:32.640]  我在你們當中,是你們的神
[00:05:32.640 --> 00:05:34.640]  所以在這個時候,會幕
[00:05:34.640 --> 00:05:36.640]  就是開始我們的帳幕
[00:05:36.640 --> 00:05:38.640]  那個悠長的歷史
[00:05:38.640 --> 00:05:40.640]  如果我們去到
[00:05:40.640 --> 00:05:42.640]  讀埃及記的時候
[00:05:42.640 --> 00:05:44.640]  祂在第29章說
[00:05:44.640 --> 00:05:46.640]  祂說你要在耶和華面前
[00:05:46.640 --> 00:05:48.640]  會幕的門口
[00:05:48.640 --> 00:05:50.640]  祂要作世世代代勸的凡制
[00:05:50.640 --> 00:05:52.640]  然後神就說
[00:05:52.640 --> 00:05:54.640]  我要在那裡與你相會
[00:05:54.640 --> 00:05:56.640]  與你說話
[00:05:56.640 --> 00:05:58.640]  我要在那裡與以色列人相會
[00:05:58.640 --> 00:06:00.640]  如果神每一天
[00:06:00.640 --> 00:06:02.640]  都與這個以色列人同在的時候
[00:06:02.640 --> 00:06:04.640]  你還有什麼怕呢?
[00:06:04.640 --> 00:06:06.640]  詩篇一二一篇
[00:06:06.640 --> 00:06:08.640]  剛才讀舊約聖經
[00:06:08.640 --> 00:06:10.640]  就是說神,我們的倚靠
[00:06:10.640 --> 00:06:12.640]  就是那位耶和華上帝
[00:06:12.640 --> 00:06:14.640]  所以會幕就成為
[00:06:14.640 --> 00:06:16.640]  以色列人一個榮耀神的遺徵
[00:06:16.640 --> 00:06:18.640]  所以我們從經文裡面
[00:06:18.640 --> 00:06:20.640]  可以看到
[00:06:20.640 --> 00:06:22.640]  其實神創造天地萬物
[00:06:22.640 --> 00:06:24.640]  創造人類的時候
[00:06:24.640 --> 00:06:26.640]  祂是每時每刻都很想
[00:06:26.640 --> 00:06:28.640]  與我,與你同在
[00:06:28.640 --> 00:06:30.640]  祂甚至在新約聖經
[00:06:30.640 --> 00:06:32.640]  祂都會猜險祂自己讀新子耶穌基督
[00:06:32.640 --> 00:06:34.640]  祂來到世上的時候
[00:06:34.640 --> 00:06:36.640]  我們讀舊約的時候
[00:06:36.640 --> 00:06:38.640]  還有兩句經文在我們刻骨銘心
[00:06:38.640 --> 00:06:40.640]  神說:我日間用雲柱
[00:06:40.640 --> 00:06:42.640]  我夜間用火柱
[00:06:42.640 --> 00:06:44.640]  其實祂的意思
[00:06:44.640 --> 00:06:46.640]  深層的意義是什麼呢?
[00:06:46.640 --> 00:06:48.640]  如果你看到日間有雲柱的時候
[00:06:48.640 --> 00:06:50.640]  你就知道我在前面
[00:06:50.640 --> 00:06:52.640]  帶著你們這群蒙恩
[00:06:52.640 --> 00:06:54.640]  這群子民,怎樣去經歷
[00:06:54.640 --> 00:06:56.640]  你不用怕,我帶著你
[00:06:56.640 --> 00:06:58.640]  因為我有雲柱
[00:06:58.640 --> 00:07:00.640]  夜間你說:啊,神啊,我很害怕,很晚了
[00:07:00.640 --> 00:07:02.640]  所以我們要點著火
[00:07:02.640 --> 00:07:04.640]  日間用一個火柱照亮他們
[00:07:04.640 --> 00:07:06.640]  所以當以色列人去恐懼的時候
[00:07:06.640 --> 00:07:08.640]  去知道今天為什麼沒有雲柱
[00:07:08.640 --> 00:07:10.640]  今天晚上為什麼沒有火柱
[00:07:10.640 --> 00:07:12.640]  是不會發生的
[00:07:12.640 --> 00:07:14.640]  所以神就在當中的時候
[00:07:14.640 --> 00:07:16.640]  去怎樣用這些
[00:07:16.640 --> 00:07:18.640]  去幫助以色列人去明白
[00:07:18.640 --> 00:07:20.640]  我是與你同在
[00:07:20.640 --> 00:07:22.640]  不過回望
[00:07:22.640 --> 00:07:24.640]  經過浩瀚的歷史
[00:07:24.640 --> 00:07:26.640]  一路演變你的時候
[00:07:26.640 --> 00:07:28.640]  以色列人進入加南之地
[00:07:28.640 --> 00:07:30.640]  去加南之地的時候
[00:07:30.640 --> 00:07:32.640]  他們很想
[00:07:32.640 --> 00:07:34.640]  有一個穩固的聖殿
[00:07:34.640 --> 00:07:36.640]  去敬拜他們這位的神
[00:07:36.640 --> 00:07:38.640]  於是所羅門王
[00:07:38.640 --> 00:07:40.640]  就去建造這個聖殿
[00:07:40.640 --> 00:07:42.640]  所以聖殿
[00:07:42.640 --> 00:07:44.640]  最主要就是
[00:07:44.640 --> 00:07:46.640]  讓以色列人能夠與神相會
[00:07:46.640 --> 00:07:48.640]  在聖殿裡面
[00:07:48.640 --> 00:07:50.640]  讓他們在這裡獻祭
[00:07:50.640 --> 00:07:52.640]  讓他們知道原來神
[00:07:52.640 --> 00:07:54.640]  是在他們的身邊
[00:07:54.640 --> 00:07:56.640]  所以
[00:07:56.640 --> 00:07:58.640]  所羅門王建造這個聖殿的目的
[00:07:58.640 --> 00:08:00.640]  就是說
[00:08:00.640 --> 00:08:02.640]  所羅門王如果你讀他的歷史的時候
[00:08:02.640 --> 00:08:04.640]  他說我建造這麼大的神
[00:08:04.640 --> 00:08:06.640]  都住不下去
[00:08:06.640 --> 00:08:08.640]  不過他的意思是神住在我們當中
[00:08:08.640 --> 00:08:10.640]  去幫助我們
[00:08:10.640 --> 00:08:12.640]  讓以色列人怎樣學習侍奉
[00:08:12.640 --> 00:08:14.640]  進入這個
[00:08:14.640 --> 00:08:16.640]  榮耀的當中
[00:08:16.640 --> 00:08:18.640]  不過
[00:08:18.640 --> 00:08:20.640]  去到浩瀚的歷史後半期的時候
[00:08:20.640 --> 00:08:22.640]  因為以色列人
[00:08:22.640 --> 00:08:24.640]  他真的很不明白時宵犯罪
[00:08:24.640 --> 00:08:26.640]  所以在舊約聖經
[00:08:26.640 --> 00:08:28.640]  神就在這裡告訴我們
[00:08:28.640 --> 00:08:30.640]  祂說主自己
[00:08:30.640 --> 00:08:32.640]  要給你們一個兆頭
[00:08:32.640 --> 00:08:34.640]  必有同女懷孕生子
[00:08:34.640 --> 00:08:36.640]  給他起名叫
[00:08:36.640 --> 00:08:38.640]  以瑪奈尼
[00:08:38.640 --> 00:08:40.640]  以瑪奈尼翻譯出來就是
[00:08:40.640 --> 00:08:42.640]  神與我們同在
[00:08:42.640 --> 00:08:44.640]  剛才為什麼在第一節
[00:08:44.640 --> 00:08:46.640]  我說你和你旁邊的肢體說一聲
[00:08:46.640 --> 00:08:48.640]  願你平安
[00:08:48.640 --> 00:08:50.640]  當猶太人他們就算今天也是
[00:08:50.640 --> 00:08:52.640]  他們每一天見面的時候
[00:08:52.640 --> 00:08:54.640]  我們中國人或者香港人見面
[00:08:54.640 --> 00:08:56.640]  就說吃了早餐了嗎
[00:08:56.640 --> 00:08:58.640]  吃了飯了嗎你飽不飽
[00:08:58.640 --> 00:09:00.640]  我們都是用這些招呼
[00:09:00.640 --> 00:09:02.640]  不過猶太人他們每一天
[00:09:02.640 --> 00:09:04.640]  遇見的時候他們不是問你
[00:09:04.640 --> 00:09:06.640]  吃了飯了嗎你今天吃了早餐了嗎
[00:09:06.640 --> 00:09:08.640]  你光顧哪家什麼
[00:09:08.640 --> 00:09:10.640]  快餐店
[00:09:10.640 --> 00:09:12.640]  他只是說願你平安
[00:09:12.640 --> 00:09:14.640]  平安的意思和我們中國人
[00:09:14.640 --> 00:09:16.640]  是有很大的出入
[00:09:16.640 --> 00:09:18.640]  我們中國人的平安可能你出去平安
[00:09:18.640 --> 00:09:20.640]  沒什麼意外
[00:09:20.640 --> 00:09:22.640]  你出去平安有個肢體說
[00:09:22.640 --> 00:09:24.640]  你去旅行你平平安安
[00:09:24.640 --> 00:09:26.640]  平平安安回來
[00:09:26.640 --> 00:09:28.640]  你沒什麼意外開心開心
[00:09:28.640 --> 00:09:30.640]  玩完這個旅程就回來
[00:09:30.640 --> 00:09:32.640]  不過猶太人
[00:09:32.640 --> 00:09:34.640]  他的平安就不是
[00:09:34.640 --> 00:09:36.640]  他的深層的希伯來文的意思就是說
[00:09:36.640 --> 00:09:38.640]  神與你同在
[00:09:38.640 --> 00:09:40.640]  為什麼他這麼重要呢
[00:09:40.640 --> 00:09:42.640]  他不會說你吃了飯了嗎
[00:09:42.640 --> 00:09:44.640]  你逛了街了嗎
[00:09:44.640 --> 00:09:46.640]  你今天吃了午餐了嗎
[00:09:46.640 --> 00:09:48.640]  他不是這樣問他就是願你平安
[00:09:48.640 --> 00:09:50.640]  就是說神與你同在
[00:09:50.640 --> 00:09:52.640]  神與你同在
[00:09:52.640 --> 00:09:54.640]  最主要就是神將祂的祝福
[00:09:54.640 --> 00:09:56.640]  祂所賜的福是豐豐富富的
[00:09:56.640 --> 00:09:58.640]  去賜給你
[00:09:58.640 --> 00:10:00.640]  無論你一生
[00:10:00.640 --> 00:10:02.640]  所以猶太人不會像我們中國人
[00:10:02.640 --> 00:10:04.640]  常常都說吃啊你吃了飯了嗎
[00:10:04.640 --> 00:10:06.640]  所以我們從今天開始
[00:10:06.640 --> 00:10:08.640]  我們都會願意和我們肢體
[00:10:08.640 --> 00:10:10.640]  打個招呼的時候
[00:10:10.640 --> 00:10:12.640]  願你平安神與你同在
[00:10:12.640 --> 00:10:14.640]  所以從一個
[00:10:14.640 --> 00:10:16.640]  浩瀚的歷史在九曰
[00:10:16.640 --> 00:10:18.640]  去到這個會幕
[00:10:18.640 --> 00:10:20.640]  然後我們再去到耶穌基督
[00:10:20.640 --> 00:10:22.640]  道成肉身來到我們當中的時候
[00:10:22.640 --> 00:10:24.640]  你看一下約翰
[00:10:24.640 --> 00:10:26.640]  約翰他寫了幾本書
[00:10:26.640 --> 00:10:28.640]  其中約翰福音他怎樣去
[00:10:28.640 --> 00:10:30.640]  詮釋神的著墨在人間
[00:10:30.640 --> 00:10:32.640]  他說
[00:10:32.640 --> 00:10:34.640]  道成了肉身
[00:10:34.640 --> 00:10:36.640]  住在我們中間
[00:10:36.640 --> 00:10:38.640]  充充滿滿地有恩典
[00:10:38.640 --> 00:10:40.640]  有真理
[00:10:40.640 --> 00:10:42.640]  我們也見過他的榮光
[00:10:42.640 --> 00:10:44.640]  正是負獨生子的榮光
[00:10:44.640 --> 00:10:46.640]  因為神愛我們
[00:10:46.640 --> 00:10:48.640]  所以他猜拜他獨生子
[00:10:48.640 --> 00:10:50.640]  來到世上的時候
[00:10:50.640 --> 00:10:52.640]  就是要應驗昔日
[00:10:52.640 --> 00:10:54.640]  以創亞先知所說的
[00:10:54.640 --> 00:10:56.640]  以馬來尼
[00:10:56.640 --> 00:10:58.640]  神與你同在
[00:10:58.640 --> 00:11:00.640]  神就是這樣愛我們
[00:11:00.640 --> 00:11:02.640]  所以他在一個浩瀚的歷史裡面
[00:11:02.640 --> 00:11:04.640]  他想盡辦法去與我們同在
[00:11:04.640 --> 00:11:06.640]  從舊約一直去到新約的時候
[00:11:06.640 --> 00:11:08.640]  如果你看
[00:11:08.640 --> 00:11:10.640]  他就猜拜他自己獨生子耶穌基督
[00:11:10.640 --> 00:11:12.640]  他來到當中去幫助我們
[00:11:12.640 --> 00:11:14.640]  所以耶穌基督他自己怎樣說
[00:11:14.640 --> 00:11:16.640]  我就是道路
[00:11:16.640 --> 00:11:18.640]  真理生命
[00:11:18.640 --> 00:11:20.640]  若不藉著我
[00:11:20.640 --> 00:11:22.640]  沒有人能到乎那裡去
[00:11:22.640 --> 00:11:24.640]  所以我們要藉著耶穌基督
[00:11:24.640 --> 00:11:26.640]  回去乎他的身邊
[00:11:26.640 --> 00:11:28.640]  所以無論我們會讀
[00:11:28.640 --> 00:11:30.640]  新約聖經四福音書的時候
[00:11:30.640 --> 00:11:32.640]  我們都認識耶穌基督
[00:11:32.640 --> 00:11:34.640]  在在世的日子
[00:11:34.640 --> 00:11:36.640]  都是33年
[00:11:36.640 --> 00:11:38.640]  不過耶穌基督他又想了一個方法
[00:11:38.640 --> 00:11:40.640]  如果我離開這個世界之後
[00:11:40.640 --> 00:11:42.640]  我的子民
[00:11:42.640 --> 00:11:44.640]  哪一天與他同在呢
[00:11:44.640 --> 00:11:46.640]  原來他就猜派聖靈
[00:11:46.640 --> 00:11:48.640]  進入我們的當中
[00:11:48.640 --> 00:11:52.640]  保羅他在哥倫多前書
[00:11:52.640 --> 00:11:54.640]  他怎樣去說這個聖靈
[00:11:54.640 --> 00:11:56.640]  怎樣住在我們的心裡面
[00:11:56.640 --> 00:11:58.640]  弟兄姊妹
[00:11:58.640 --> 00:12:00.640]  他說:豈不知你們的身子
[00:12:00.640 --> 00:12:02.640]  就是聖靈的殿
[00:12:02.640 --> 00:12:04.640]  這聖靈是從神而來的
[00:12:04.640 --> 00:12:06.640]  住在你們的當中
[00:12:06.640 --> 00:12:08.640]  就是我們的身子
[00:12:08.640 --> 00:12:10.640]  就是聖靈的殿
[00:12:10.640 --> 00:12:12.640]  所以今天
[00:12:12.640 --> 00:12:14.640]  不要說:神不知有沒有放假
[00:12:14.640 --> 00:12:16.640]  有沒有聽我的禱告
[00:12:16.640 --> 00:12:18.640]  神是否與我一起
[00:12:18.640 --> 00:12:20.640]  當你接受了耶穌基督
[00:12:20.640 --> 00:12:22.640]  成為你個人的救主的時候
[00:12:22.640 --> 00:12:24.640]  聖靈就住在你的心裡面
[00:12:24.640 --> 00:12:26.640]  所以每一天聖靈都與你同在
[00:12:26.640 --> 00:12:28.640]  他會提醒你很多東西
[00:12:28.640 --> 00:12:30.640]  如果你想一下
[00:12:30.640 --> 00:12:32.640]  當你想做一些
[00:12:32.640 --> 00:12:34.640]  有少少貪心
[00:12:34.640 --> 00:12:36.640]  或者你很想去罵人
[00:12:36.640 --> 00:12:38.640]  聖靈就會提醒你
[00:12:38.640 --> 00:12:40.640]  叫你不要罵人
[00:12:40.640 --> 00:12:42.640]  你要有一個溫柔謙卑的心
[00:12:42.640 --> 00:12:44.640]  聖靈就在當中
[00:12:44.640 --> 00:12:46.640]  住在我們的心裡面
[00:12:46.640 --> 00:12:48.640]  所以保羅怎樣在哥林林前說
[00:12:48.640 --> 00:12:50.640]  我們的身子就是聖靈的殿
[00:12:50.640 --> 00:12:52.640]  所以從浩瀚的歷史當中
[00:12:52.640 --> 00:12:54.640]  你看到神
[00:12:54.640 --> 00:12:56.640]  他怎樣與我們同在
[00:12:56.640 --> 00:12:58.640]  他用很多的方法
[00:12:58.640 --> 00:13:00.640]  從回望和聖殿
[00:13:00.640 --> 00:13:02.640]  到耶穌基督到聖靈
[00:13:02.640 --> 00:13:04.640]  他都住在我們相信他的人的心裡面
[00:13:04.640 --> 00:13:06.640]  所以我們
[00:13:06.640 --> 00:13:08.640]  保羅說
[00:13:08.640 --> 00:13:10.640]  我們的身體就是聖靈的殿
[00:13:10.640 --> 00:13:12.640]  我們不敢違相
[00:13:12.640 --> 00:13:14.640]  甚至我們不要想一些不對的東西
[00:13:14.640 --> 00:13:16.640]  因為我們會污染了聖靈
[00:13:16.640 --> 00:13:18.640]  因為他是聖傑
[00:13:18.640 --> 00:13:20.640]  他是從神而來
[00:13:20.640 --> 00:13:22.640]  所以神的障目在人間
[00:13:22.640 --> 00:13:24.640]  在一個浩瀚的歷史當中
[00:13:24.640 --> 00:13:26.640]  神怎樣告訴我們
[00:13:26.640 --> 00:13:28.640]  每時每刻他都在我們當中
[00:13:28.640 --> 00:13:30.640]  又你說
[00:13:30.640 --> 00:13:32.640]  神在我們當中的時候
[00:13:32.640 --> 00:13:34.640]  為什麼我們說願你平安
[00:13:34.640 --> 00:13:36.640]  頂姐妹
[00:13:36.640 --> 00:13:38.640]  讓我們看看我們今天的環顧
[00:13:38.640 --> 00:13:40.640]  我們的世界
[00:13:40.640 --> 00:13:42.640]  我們正如詩篇九十篇
[00:13:42.640 --> 00:13:44.640]  他說我們的人生無論你多富足都好
[00:13:44.640 --> 00:13:46.640]  我們所傾瓜的
[00:13:46.640 --> 00:13:48.640]  都只不過是甚麼呢
[00:13:48.640 --> 00:13:50.640]  勞苦受煩
[00:13:50.640 --> 00:13:52.640]  轉眼成空
[00:13:52.640 --> 00:13:54.640]  但是到了我們
[00:13:54.640 --> 00:13:56.640]  在我們的心裡面
[00:13:56.640 --> 00:13:58.640]  我們人生就有很多的痛苦
[00:13:58.640 --> 00:14:00.640]  常常這些憂慮和痛苦
[00:14:00.640 --> 00:14:02.640]  都是令到我們會流出眼淚
[00:14:02.640 --> 00:14:04.640]  是不是
[00:14:04.640 --> 00:14:06.640]  我們很簡單
[00:14:06.640 --> 00:14:08.640]  有人犯罪
[00:14:08.640 --> 00:14:10.640]  他會流淚
[00:14:10.640 --> 00:14:12.640]  有人為了生活的壓迫
[00:14:12.640 --> 00:14:14.640]  他會流淚
[00:14:14.640 --> 00:14:16.640]  有人為了病
[00:14:16.640 --> 00:14:18.640]  醫來醫去都醫不好
[00:14:18.640 --> 00:14:20.640]  他會流淚
[00:14:20.640 --> 00:14:22.640]  有人為了喪失至親
[00:14:22.640 --> 00:14:24.640]  當然一定會流淚
[00:14:24.640 --> 00:14:26.640]  會哀痛
[00:14:26.640 --> 00:14:28.640]  有人受到壓迫的時候
[00:14:28.640 --> 00:14:30.640]  他同樣會流淚
[00:14:30.640 --> 00:14:32.640]  他感情很豐富
[00:14:32.640 --> 00:14:34.640]  他同情別人的遭遇
[00:14:34.640 --> 00:14:36.640]  他一樣都會流淚
[00:14:36.640 --> 00:14:38.640]  這一切的眼淚
