
[00:00:00.000 --> 00:00:02.560]  我們繼續看啟示錄
[00:14:21.520 --> 00:14:23.920]  海消失了
[00:14:23.920 --> 00:14:30.160]  權並金錢再不能夠去綑綁著我們
[00:14:30.160 --> 00:14:33.120]  我們今時今日的生活
[00:14:33.120 --> 00:14:41.920]  是否常常都成為了權力金錢的奴隸
[00:14:41.920 --> 00:14:44.400]  我們為了得著權力
[00:14:44.400 --> 00:14:45.840]  我們出賣自己
[00:14:45.840 --> 00:14:48.480]  出賣信仰
[00:14:48.480 --> 00:14:50.640]  可能你未必死的
[00:14:50.640 --> 00:14:54.240]  很多時候我們又放棄了好的東西
[00:14:54.240 --> 00:14:58.880]  家庭
[00:14:58.880 --> 00:15:01.920]  信仰
[00:15:01.920 --> 00:15:05.840]  我們為了有更佳的經濟
[00:15:05.840 --> 00:15:10.640]  可能過份的負上我們的精力
[00:15:10.640 --> 00:15:12.400]  正如聖經所說的
[00:15:12.400 --> 00:15:18.960]  賺得全世界賠上了自己的性命
[00:15:18.960 --> 00:15:22.800]  我們有沒有為了得到權力
[00:15:22.800 --> 00:15:24.720]  得到利益
[00:15:24.720 --> 00:15:29.200]  而對上帝有所妥協呢
[00:15:29.200 --> 00:15:30.960]  弟兄姊妹
[00:15:30.960 --> 00:15:39.760]  權力、經濟都會沒有了
[00:15:39.760 --> 00:15:46.080]  意思是我們不能夠將這一切帶到永恆裏面
[00:15:46.080 --> 00:15:52.240]  所以你願意解除權力和金錢的枷鎖嗎
[00:15:52.240 --> 00:15:55.600]  不要為了這些而出賣你自己
[00:15:55.600 --> 00:15:57.440]  出賣了信仰
[00:15:57.440 --> 00:16:02.720]  出賣了家庭
[00:16:02.720 --> 00:16:08.240]  在上星期日我參加了一個傳統人的按摩禮
[00:16:08.240 --> 00:16:12.080]  看到他的一些簡介
[00:16:12.080 --> 00:16:16.240]  原來十多年前已經羨慕了聖公
[00:16:16.240 --> 00:16:21.680]  他有四名年幼的子女
[00:16:21.680 --> 00:16:24.640]  他放棄了穩定的職業
[00:16:24.640 --> 00:16:26.320]  穩定的收入
[00:16:26.320 --> 00:16:30.000]  奉獻作傳統人
[00:16:30.000 --> 00:16:32.320]  我又認識一位姐妹
[00:16:32.320 --> 00:16:34.560]  她放棄了升職
[00:16:34.560 --> 00:16:37.520]  她說不想跟別人爭
[00:16:37.520 --> 00:16:41.360]  而且她又知道她是一個媽媽
[00:16:41.360 --> 00:16:43.920]  她要花時間照顧家庭
[00:16:43.920 --> 00:16:47.520]  所以她放棄了升職
[00:16:47.520 --> 00:16:48.720]  弟兄姊妹
[00:16:48.720 --> 00:16:50.320]  主篤文告訴我們
[00:16:50.320 --> 00:16:54.480]  因為國道權並榮耀全是上帝的
[00:16:54.480 --> 00:16:58.240]  直到永永遠遠
[00:16:58.240 --> 00:17:00.960]  我們真的要專注永恆的事
[00:17:00.960 --> 00:17:04.800]  將榮耀歸給神
[00:17:04.800 --> 00:17:11.040]  最後講到一切的苦難都解除
[00:17:11.040 --> 00:17:13.280]  悲哀哭號痛苦
[00:17:13.280 --> 00:17:16.560]  這些都會過去的
[00:17:16.560 --> 00:17:21.680]  這個實在帶給我們活在死亡
[00:17:21.680 --> 00:17:27.680]  痛苦哀哭當中的一個盼望
[00:17:27.680 --> 00:17:32.720]  因為基督徒可以在黑夜當中歌唱
[00:17:32.720 --> 00:17:35.680]  因為一切的苦難
[00:17:35.680 --> 00:17:40.800]  都可以成為我們的祝福
[00:17:40.800 --> 00:17:45.920]  人類是不住的受著苦難所威脅
[00:17:45.920 --> 00:17:50.400]  我相信不用我舉例
[00:17:50.400 --> 00:17:57.440]  我們日常的生活都會碰到很多這些苦難出現
[00:17:57.440 --> 00:18:01.440]  有一個媽媽臨生產前發現胎兒有異常
[00:18:01.440 --> 00:18:03.840]  醫生立刻為她發覆產子
[00:18:03.840 --> 00:18:07.040]  結果嬰兒都保不住
[00:18:07.040 --> 00:18:10.240]  有一個寡婦有兩名女兒
[00:18:10.240 --> 00:18:12.320]  先是患了癌症離世
[00:18:12.320 --> 00:18:14.880]  自己又患了癌症
[00:18:14.880 --> 00:18:16.560]  苦不堪言
[00:18:16.560 --> 00:18:19.760]  一位弟兄他是公司的中層
[00:18:19.760 --> 00:18:21.760]  也是家中的經濟支柱
[00:18:21.760 --> 00:18:26.480]  在經濟蕭條的時候被裁員
[00:18:26.480 --> 00:18:32.240]  有個兒子照平常的踩單車上學
[00:18:32.240 --> 00:18:34.560]  誰知有交通意外
[00:18:34.560 --> 00:18:37.200]  傷重不治
[00:18:37.200 --> 00:18:40.320]  很多很多的死亡
[00:18:40.320 --> 00:18:42.320]  悲哀哭號
[00:18:42.320 --> 00:18:45.680]  痛苦都經常發生在我們的生活當中
[00:18:45.680 --> 00:18:47.440]  令我們痛心的
[00:18:47.440 --> 00:18:49.440]  令我們困擾的
[00:18:49.440 --> 00:18:51.440]  但是求主幫助我們不要灰心
[00:18:51.440 --> 00:18:53.200]  不要怨天尤人
[00:18:53.200 --> 00:18:55.520]  不要自怨意涯
[00:18:55.520 --> 00:18:58.560]  專心去仰望神
[00:18:58.560 --> 00:18:59.520]  剛才我舉例的
[00:18:59.520 --> 00:19:01.840]  我所認識的這班朋友
[00:19:01.840 --> 00:19:05.920]  他們個個都很好的生活到現在
[00:19:05.920 --> 00:19:08.000]  神會幫助我們每一個人
[00:19:08.000 --> 00:19:10.080]  我們不單止等到將來
[00:19:10.080 --> 00:19:12.560]  這些威脅消除
[00:19:12.560 --> 00:19:17.920]  在今天我們可以靠著主仰望上帝
[00:19:17.920 --> 00:19:21.360]  能夠得到祂帶來給我們的力量
[00:19:21.360 --> 00:19:24.160]  因為我們這位的神是自有永有的神
[00:19:24.160 --> 00:19:27.440]  是色在今在以後的傳人者
[00:19:27.440 --> 00:19:32.400]  必然將最好的賜給外
[00:19:32.400 --> 00:19:34.240]  每一個屬於祂的人
[00:19:34.240 --> 00:19:36.240]  求主幫助我們
[00:19:36.240 --> 00:19:38.800]  神將一切都更新了
[00:19:38.800 --> 00:19:41.520]  求主給我們有力量和勇氣
[00:19:41.520 --> 00:19:43.520]  有信心的面對明天
[00:19:43.520 --> 00:19:45.840]  迎向新天新的日子
[00:19:45.840 --> 00:19:48.400]  不要再亂斬權貴
[00:19:48.400 --> 00:19:51.680]  毀身在永恆的上帝國度裏面
[00:19:51.680 --> 00:19:53.680]  我們一起禱告
[00:20:05.200 --> 00:20:07.200]  主呀 多謝祢
[00:20:07.200 --> 00:20:13.920]  真的一切會更新的
[00:20:13.920 --> 00:20:18.080]  求主幫助我們常常記得這件事情
[00:20:18.080 --> 00:20:25.760]  上帝 祢是那位永恆神聖
[00:20:25.760 --> 00:20:28.560]  祢的慈愛又傳到永遠的神
[00:20:28.560 --> 00:20:32.720]  求祢幫我們放膽的為我們而活
[00:20:32.720 --> 00:20:37.840]  有信心、毅力面對突發的事情
[00:20:37.840 --> 00:20:42.480]  主呀 我們知道這些都是一縮之間
[00:20:42.480 --> 00:20:46.240]  有聖靈幫助我們
[00:20:46.240 --> 00:20:48.240]  有聖靈指教我們
[00:20:48.240 --> 00:20:50.240]  我們感謝祢
[00:20:50.240 --> 00:20:52.960]  有主這樣鼓勵我們眾人
[00:20:52.960 --> 00:20:56.320]  讓我們好好地為主而活
[00:20:56.320 --> 00:20:59.520]  聽我們祈禱奉耶穌名革
[00:20:59.520 --> 00:21:01.520]  阿們
